command_id,drama_id,command_type,param_01,param_02,param_03,param_04,param_05,param_06,param_07,param_08
"5004","5","11","122611","怜與\n日和……\n為了不輸給她們，\n我也會盡全力的……！","6","1","0","0","0","1"
"5005","5","91","0","","","","","","",""
"5006","5","3","122611","sjr_talk_idle","1","","","0.2","",""
"6001","6","1","1","122511","100","40","-194","1.65","1","sjr_talk_idle"
"6002","6","3","122511","sjr_talk_arm_crossed_joy_look","0","sjr_talk_arm_crossed_look_loop","1","0.2","0",""
"6003","6","21","vo_minigame_1010","vo_minigame_1010_top_talk_1_006","0","0","","","",""
"6004","6","11","122511","像這樣彼此競賽\n很不錯呢。\n也麻煩你\n替我加油囉。","5","1","0","0","0","1"
"6005","6","91","0","","","","","","",""
"6006","6","3","122511","sjr_talk_idle","1","","","0.2","",""
"7001","7","1","1","122511","100","40","-194","1.65","1","sjr_talk_idle"
"7002","7","3","122511","sjr_talk_mouth_hidden2_shy","1","","","0.2","",""
"7003","7","21","vo_minigame_1010","vo_minigame_1010_top_talk_1_007","0","0","","","",""
"7004","7","11","122511","穿這樣跑\n好羞恥啊……\n別盯著我看……","4","1","0","0","0","1"
"7005","7","91","0","","","","","","",""
"7006","7","3","122511","sjr_talk_idle","1","","","0.2","",""
"8001","8","1","1","122511","100","40","-194","1.65","1","sjr_talk_idle"
"8002","8","3","122511","sjr_talk_mouth_hidden","1","","","0.2","",""
"8003","8","21","vo_minigame_1010","vo_minigame_1010_top_talk_1_008","0","0","","","",""
"8004","8","11","122511","哦，看來強者\n雲集啊。\n這下我也得\n使出全力了……！","5","1","0","0","0","1"
"8005","8","91","0","","","","","","",""
"8006","8","3","122511","sjr_talk_idle","1","","","0.2","",""
"9001","9","1","1","122511","100","40","-194","1.65","1","sjr_talk_idle"
"9002","9","3","122511","sjr_talk_stepback_surprise","1","","","0.2","",""
"9003","9","21","vo_minigame_1010","vo_minigame_1010_top_talk_1_009","0","0","","","",""
"9004","9","11","122511","路線中有障礙物\n與魔物……？\n沙灘搶旗\n是這樣的比賽嗎？","5","1","0","0","0","1"
"9005","9","91","0","","","","","","",""
"9006","9","3","122511","sjr_talk_idle","1","","","0.2","",""
"10001","10","1","1","122511","100","40","-194","1.65","1","sjr_talk_idle"
"10002","10","3","122511","sjr_talk_thinking_blink","1","","","0.2","",""
"10003","10","21","vo_minigame_1010","vo_minigame_1010_top_talk_1_010","0","0","","","",""
"10004","10","11","122511","優衣不要緊吧？\n雖然日和好像\n很高興……\n不，得相信她們呢。","4","1","0","0","0","1"
"10005","10","91","0","","","","","","",""
"10006","10","3","122511","sjr_talk_idle","1","","","0.2","",""
"11001","11","1","1","122411","100","40","-194","1.65","1","sjr_talk_idle"
"11002","11","3","122411","sjr_talk_eieio","0","sjr_talk_eieio_loop","1","0.2","0",""
"11003","11","21","vo_minigame_1010","vo_minigame_1010_top_talk_1_011","0","0","","","",""
"11004","11","11","122411","暖身運動也很完美！\n我會第一個\n搶到的──！","5","1","0","0","0","1"
"11005","11","91","0","","","","","","",""
"11006","11","3","122411","sjr_talk_idle","1","","","0.2","",""
"12001","12","1","1","122411","100","40","-194","1.65","1","sjr_talk_idle"
"12002","12","3","122411","sjr_talk_arm_opened_wink","1","","","0.2","",""
"12003","12","21","vo_minigame_1010","vo_minigame_1010_top_talk_1_012","0","0","","","",""
"12004","12","11","122411","欸嘿嘿──！\n穿泳裝方便活動，\n不錯呢──！\n進入狀況囉──！","6","1","0","0","0","1"
"12005","12","91","0","","","","","","",""
"12006","12","3","122411","sjr_talk_idle","1","","","0.2","",""
"13001","13","1","1","122411","100","40","-194","1.65","1","sjr_talk_idle"
"13002","13","3","122411","sjr_talk_doya","0","sjr_talk_doya_loop","1","0.2","0",""
"13003","13","21","vo_minigame_1010","vo_minigame_1010_top_talk_1_013","0","0","","","",""
"13004","13","11","122411","啊，發現\n有困難的人！\n有困難的時候就要\n互相幫助幫助♪","8","1","0","0","0","1"
"13005","13","91","0","","","","","","",""
"13006","13","3","122411","sjr_talk_idle","1","","","0.2","",""
"14001","14","1","1","122411","100","40","-194","1.65","1","sjr_talk_idle"
"14002","14","3","122411","sjr_talk_watch_arm_opened","0","sjr_talk_swing_joy","1","0.2","0",""
"14003","14","21","vo_minigame_1010","vo_minigame_1010_top_talk_1_014","0","0","","","",""
"14004","14","11","122411","要跑哪條路線呢──♪\n好像都很有趣～！\n我躍躍欲試了──！","6","1","0","0","0","1"
"14005","14","91","0","","","","","","",""
"14006","14","3","122411","sjr_talk_idle","1","","","0.2","",""
"15001","15","1","1","122411","100","40","-194","1.65","1","sjr_talk_idle"
"15002","15","3","122411","sjr_talk_wish_doya","1","","","0.2","",""
"15003","15","21","vo_minigame_1010","vo_minigame_1010_top_talk_1_015","0","0","","","",""
"15004","15","11","122411","好想和優衣與怜\n她們兩人一起\n競爭呢！","5","1","0","0","0","1"
"15005","15","91","0","","","","","","",""
"15006","15","3","122411","sjr_talk_idle","1","","","0.2","",""
"16001","16","1","1","122611","100","72","-194","1.65","1","sjr_talk_idle"
"16002","16","1","1","122511","100","-72","-194","1.65","0","sjr_talk_idle"
"16003","16","3","122611","sjr_talk_wish_doya","1","","","0.2","",""
"16004","16","21","vo_minigame_1010","vo_minigame_1010_top_talk_2_001","0","0","","","",""
"16005","16","11","122611","怜，\n彼此都要盡全力跑喔！\n我會以真本事挑戰的。","4","1","0","0","0","1"
"16006","16","91","0","","","","","","",""
"16007","16","3","122611","sjr_talk_idle","1","","","0.2","",""
"16008","16","3","122511","sjr_talk_arm_crossed_normal_joy","0","sjr_talk_arm_crossed_joy_loop","1","0.2","0",""
"16009","16","21","vo_minigame_1010","vo_minigame_1010_top_talk_2_002","0","0","","","",""
"16010","16","11","122511","優衣……\n有說到做到呢。\n呵呵，既然如此，\n我也要回應那股氣勢！","5","1","0","0","0","0.5"
"16011","16","91","0","","","","","","",""
"16012","16","3","122511","sjr_talk_idle","1","","","0.2","",""
"17001","17","1","1","122611","100","72","-194","1.65","1","sjr_talk_idle"
"17002","17","1","1","122511","100","-72","-194","1.65","0","sjr_talk_idle"
"17003","17","3","122511","sjr_talk_worry_shy","1","","","0.2","",""
"17004","17","21","vo_minigame_1010","vo_minigame_1010_top_talk_2_003","0","0","","","",""
"17005","17","11","122511","我說優衣，\n要穿著泳裝跑步\n是不是有點……","7","1","0","0","0","0.5"
"17006","17","91","0","","","","","","",""
"17007","17","3","122511","sjr_talk_idle","1","","","0.2","",""
"17008","17","3","122611","sjr_talk_wish_shy","1","","","0.2","",""
"17009","17","21","vo_minigame_1010","vo_minigame_1010_top_talk_2_004","0","0","","","",""
"17010","17","11","122611","嗯，很害羞吧。\n一想到會被騎士先生\n看到就……\n……嗚嗚～～～！","5","1","0","0","0","0.5"
"17011","17","91","0","","","","","","",""
"17012","17","3","122611","sjr_talk_idle","1","","","0.2","",""
"17013","17","3","122511","sjr_talk_thinking_blink_light","0","sjr_talk_thinking_light","1","0.2","0",""
"17014","17","21","vo_minigame_1010","vo_minigame_1010_top_talk_2_005","0","0","","","",""
"17015","17","11","122511","不，等等……\n優衣害羞的時候\n逃跑速度就會變快……\n如果利用這點……！","6","1","0","0","0","0.5"
"17016","17","91","0","","","","","","",""
"17017","17","3","122511","sjr_talk_idle","1","","","0.2","",""
"18001","18","1","1","122611","100","72","-194","1.65","1","sjr_talk_idle"
"18002","18","1","1","122511","100","-72","-194","1.65","0","sjr_talk_idle"
"18003","18","3","122611","sjr_talk_wish_surprise","1","","","0.2","",""
"18004","18","21","vo_minigame_1010","vo_minigame_1010_top_talk_2_006","0","0","","","",""
"18005","18","11","122611","總覺得所有路線\n都很厲害呢……\n是怎麼做出來\n的呢……","6","1","0","0","0","0.5"
"18006","18","91","0","","","","","","",""
"18007","18","3","122611","sjr_talk_idle","1","","","0.2","",""
"18008","18","3","122511","sjr_talk_arm_crossed_normal2","0","sjr_talk_arm_crossed_normal2_loop","1","0.2","0",""
"18009","18","21","vo_minigame_1010","vo_minigame_1010_top_talk_2_007","0","0","","","",""
"18010","18","11","122511","不能在意喔！\n這種時候坦率地\n享受是最好的！","6","1","0","0","0","0.5"
"18011","18","91","0","","","","","","",""
"18012","18","3","122511","sjr_talk_idle","1","","","0.2","",""
"19001","19","1","1","122611","100","72","-194","1.65","1","sjr_talk_idle"
"19002","19","1","1","122411","100","-72","-194","1.65","0","sjr_talk_idle"
"19003","19","3","122611","sjr_talk_wave_hand","0","sjr_talk_idle_joy","1","0.2","0",""
"19004","19","21","vo_minigame_1010","vo_minigame_1010_top_talk_2_008","0","0","","","",""
"19005","19","11","122611","日和\n覺得享受嗎？","8","1","0","0","0","0.5"
"19006","19","91","0","","","","","","",""
"19007","19","3","122611","sjr_talk_idle","1","","","0.2","",""
"19008","19","3","122411","sjr_talk_fun","0","sjr_talk_swing_joy2","1","0.2","0",""
"19009","19","21","vo_minigame_1010","vo_minigame_1010_top_talk_2_009","0","0","","","",""
"19010","19","11","122411","那當然！\n這麼有趣的事\n不好好享受\n就太浪費啦──！","7","1","0","0","0","0.5"
"19011","19","91","0","","","","","","",""
"19012","19","3","122411","sjr_talk_idle","1","","","0.2","",""
"19013","19","3","122611","sjr_talk_laugh","1","","","0.2","",""
"19014","19","21","vo_minigame_1010","vo_minigame_1010_top_talk_2_010","0","0","","","",""
"19015","19","11","122611","妳說得對。\n呵呵，我也\n要向日和\n學習才行……！","7","1","0","0","0","0.5"
"19016","19","91","0","","","","","","",""
"19017","19","3","122611","sjr_talk_idle","1","","","0.2","",""
"20001","20","1","1","122611","100","72","-194","1.65","1","sjr_talk_idle"
"20002","20","1","1","122411","100","-72","-194","1.65","0","sjr_talk_idle"
"20003","20","3","122411","sjr_talk_guts2","0","sjr_talk_guts2_loop","1","0.2","0",""
"20004","20","21","vo_minigame_1010","vo_minigame_1010_top_talk_2_011","0","0","","","",""
"20005","20","11","122411","優衣！\n妳剛剛好厲害喔！\n我根本追不上妳──","6","1","0","0","0","0.5"
"20006","20","91","0","","","","","","",""
"20007","20","3","122411","sjr_talk_idle","1","","","0.2","",""
"20008","20","3","122611","sjr_talk_mouth_hidden_dere_guru","0","sjr_talk_mouth_hidden_guru","1","0.2","0",""
"20009","20","21","vo_minigame_1010","vo_minigame_1010_top_talk_2_012","0","0","","","",""
"20010","20","11","122611","埋首於奔跑之中，\n總覺得\n心情變好了……\n呵呵，呵呵呵……","5","1","0","0","0","0.5"
"20011","20","91","0","","","","","","",""
"20012","20","3","122411","sjr_talk_shock","0","sjr_talk_shock_loop","1","0.2","0",""
"20013","20","21","vo_minigame_1010","vo_minigame_1010_top_talk_2_013","0","0","","","",""
"20014","20","11","122411","哇──！？\n優衣！？\n妳眼睛在轉喔──！？","15","1","0","0","0","0.5"
"20015","20","91","0","","","","","","",""
"20016","20","3","122611","sjr_talk_idle","1","","","0.2","",""
"20017","20","3","122411","sjr_talk_idle","1","","","0.2","",""
"21001","21","1","1","122611","100","72","-194","1.65","1","sjr_talk_idle"
"21002","21","1","1","122411","100","-72","-194","1.65","0","sjr_talk_idle"
"21003","21","3","122611","sjr_talk_worry_sad","1","","","0.2","",""
"21004","21","21","vo_minigame_1010","vo_minigame_1010_top_talk_2_014","0","0","","","",""
"21005","21","11","122611","日和，妳一直在跑，\n不要緊吧？\n不好好補充水分\n不行喔？","6","1","0","0","0","0.5"
"21006","21","91","0","","","","","","",""
"21007","21","3","122611","sjr_talk_idle","1","","","0.2","",""
"21008","21","3","122411","sjr_talk_laugh_guts","0","sjr_talk_guts2_joy_loop","0","0.2","0",""
"21009","21","21","vo_minigame_1010","vo_minigame_1010_top_talk_2_015","0","0","","","",""
"21010","21","11","122411","妳真愛操心呢，\n優衣──\n啊，不然我們一起\n去吃刨冰吧──♪","5","1","0","0","0","0.5"
"21011","21","91","0","","","","","","",""
"21012","21","3","122411","sjr_talk_idle","1","","","0.2","",""
"22001","22","1","1","122511","100","72","-194","1.65","1","sjr_talk_idle"
"22002","22","1","1","122411","100","-72","-194","1.65","0","sjr_talk_idle"
"22003","22","3","122511","sjr_talk_arm_crossed_normal","0","sjr_talk_arm_crossed_normal_loop","1","0.2","0",""
"22004","22","21","vo_minigame_1010","vo_minigame_1010_top_talk_2_016","0","0","","","",""
"22005","22","11","122511","就算對手是日和，\n我也沒打算輸喔。","5","1","0","0","0","0.5"
"22006","22","91","0","","","","","","",""
"22007","22","3","122511","sjr_talk_idle","1","","","0.2","",""
"22008","22","3","122411","sjr_talk_guts","0","sjr_talk_guts_loop","1","0.2","0",""
"22009","22","21","vo_minigame_1010","vo_minigame_1010_top_talk_2_017","0","0","","","",""
"22010","22","11","122411","對手是怜的話，\n我也會\n火力全開喔！","6","1","0","0","0","0.5"
"22011","22","91","0","","","","","","",""
"22012","22","3","122411","sjr_talk_idle","1","","","0.2","",""
"23001","23","1","1","122511","100","72","-194","1.65","1","sjr_talk_idle"
"23002","23","1","1","122411","100","-72","-194","1.65","0","sjr_talk_idle"
"23003","23","3","122411","sjr_talk_fun_eieio","0","sjr_talk_eieio_loop","1","0.2","0",""
"23004","23","21","vo_minigame_1010","vo_minigame_1010_top_talk_2_018","0","0","","","",""
"23005","23","11","122411","夏天就是要吃刨冰！\n糖漿……是全都加的\n禁忌口味喔！","5","1","0","0","0","0.5"
"23006","23","91","0","","","","","","",""
"23007","23","3","122411","sjr_talk_idle","1","","","0.2","",""
"23008","23","3","122511","sjr_talk_mouth_hidden_sad","1","","","0.2","",""
"23009","23","21","vo_minigame_1010","vo_minigame_1010_top_talk_2_019","0","0","","","",""
"23010","23","11","122511","老是吃那麼\n冰的東西……\n到時要是跑不動，\n我可不管喔？","6","1","0","0","0","0.5"
"23011","23","91","0","","","","","","",""
"23012","23","3","122511","sjr_talk_idle","1","","","0.2","",""
"23013","23","3","122411","sjr_talk_arm_opened_joy_guru","0","sjr_talk_arm_opened_guru","1","0.2","0",""
"23014","23","21","vo_minigame_1010","vo_minigame_1010_top_talk_2_020","0","0","","","",""
"23015","23","11","122411","沒事沒事♪\n……咦？\n好像一陣頭痛，\n好痛痛痛痛──！？","4","1","0","0","0","0.5"
"23016","23","91","0","","","","","","",""
"23017","23","3","122411","sjr_talk_idle","1","","","0.2","",""
"24001","24","1","1","122511","100","72","-194","1.65","1","sjr_talk_idle"
"24002","24","1","1","122411","100","-72","-194","1.65","0","sjr_talk_idle"
"24003","24","3","122411","sjr_talk_mouth_hidden_sad","1","","","0.2","",""
"24004","24","21","vo_minigame_1010","vo_minigame_1010_top_talk_2_021","0","0","","","",""
"24005","24","11","122411","優衣不要緊吧～？\n希望她別跌倒\n就好了……","5","1","0","0","0","1"
"24006","24","91","0","","","","","","",""
"24007","24","3","122411","sjr_talk_idle","1","","","0.2","",""
"24008","24","3","122511","sjr_talk_arm_crossed_normal_joy","0","sjr_talk_arm_crossed_joy_loop","0","0.2","0",""
"24009","24","21","vo_minigame_1010","vo_minigame_1010_top_talk_2_022","0","0","","","",""
"24010","24","11","122511","不必擔心。\n優衣已經變強了。\n搞不好反倒是\n我們會輸呢。","4","1","0","0","0","0.5"
"24011","24","91","0","","","","","","",""
"24012","24","3","122511","sjr_talk_idle","1","","","0.2","",""
"24013","24","3","122411","sjr_talk_laugh","1","","","0.2","",""
"24014","24","21","vo_minigame_1010","vo_minigame_1010_top_talk_2_023","0","0","","","",""
"24015","24","11","122411","欸嘿嘿，說得也是！\n好期待能一起\n跑步喔──♪","6","1","0","0","0","0.5"
"24016","24","91","0","","","","","","",""
"24017","24","3","122411","sjr_talk_idle","1","","","0.2","",""
