de7c3ee29155670edcb7ad9f0ecead9b0eaaf6d7257a910ff9051e4d052922ba,9c34f31ebfe1137b00cbcd8c1a384d0b04e3961617de99a080f9c3a19c21865a,78b122c57dfd57b95a60278628516c2e73ca430257788590237070b7a451827f,7f5a007ae837f2f4689573484c9b437cc05725e84a0b512e42ad7d9a097b24e3,b3e108f57997b98c1168defff45bc8c09ddd3b2b5b0c75e7a11f3a736e344187,e43e5d96a9f5c9db355fad35ac74e0e364ea19979e9afc02e6501ec1b8edf74c,d23317603c6ea3a7ef70d3b31b5dfe43d8740323f97c37d768dfb56887c771a5,2ea224d0e14629b5aee1bcb6325c274fbb678b09f0a3534f325ac447adf41585,e79bacd7a8e274c4fa1fee8add43c39d1f7b6cb82e4b71b2480ae0eebc3f92b3,90554abe8e3d521afc9cafd1041455542466cff0823488e8c4bb8f2e95e87046,4c799be53cc74957f390ce0fe58aed818eb1bd750595f872bbf848cba6c136df,eb1b31b3641b9835afbb4b0ef328ee72a72868dd78b26baa336e82dc9ae28f73,4ecf8bd2ec3e4f5cf8ee8b3a261e29d4d38f7ab7b86afbe8f265b623af30b922,017e1e91c64858fb7b4b8b7046c9f6dfe189b358d1b07b300e1bee28df4bb00d,3688ed15fc32bd212eaca3d61470185fa40cc039e1933008adf26cfe6dbd18cc,5ccfd9f9336dc771b8b446ddb7d6b78cfdbba2dae66eb20eec75b12cbf1c2c4c,387311409cba618ad071596fcdb3d6550b612b9320d44bad01b346b8b613f23f,62539d8e5c264814bc3dad87c813d3d0eb54fe7d9d166f252081302241d45907,1b5b97e6a31793511ebc1bc9e3257f19df080d8575a2104037af1b3e98ef1026,52c53981fb9d3f3bda138e4474ac0f4d7fdbfea00367cbd2afd540d78ab2a5be,655b632981e5d986b34c87883e11ba0fabf342fc92b0ef1a704bd2b9abc35833,239c7b4ae6668cfbe5cd3e05bfe73f6ba80d13c6c718efd7ea1532d0866725a8,e2a7a6fba1de4b969a9c3f7ac921d9d17d6a21040e4ba7848ed7eabe5e53ffa4,c7acaa5d7c5af8146403e4a3eaceb625b186434e11971d788ea1c3b4f10fb861,14c59ca13fec73966eb5c83a05d2d594d18114248dbe9877b946a982eed73fd5,a887d356e15ce8f8decefd77f39e89724fa0e043a2c6308781ff0d4ae9183932
"6019205","0","0","0","6019","0","2030/12/31 14:59:59","0","2","0","多虧有你在","0","0","0","0","0","2019/10/30 16:00:00","2","0","0","0","0","0","與美咲的信賴度章節","0","0"
"6019206","0","0","0","6019","0","2030/12/31 14:59:59","0","2","0","加油之戰！","0","0","0","0","0","2019/10/30 16:00:00","2","0","0","0","0","0","與美咲的信賴度章節","0","0"
"6019207","0","0","0","6019","0","2030/12/31 14:59:59","0","2","0","淑女的大敵","0","0","0","0","0","2019/10/30 16:00:00","2","0","0","0","0","0","與美咲的信賴度章節","0","0"
"6019208","0","0","0","6019","0","2030/12/31 14:59:59","0","2","0","刨冰要吃什麼口味？","0","0","0","0","0","2019/10/30 16:00:00","2","0","0","0","0","0","與美咲的信賴度章節","0","0"
"6019209","0","0","0","6019","0","2030/12/31 14:59:59","0","2","0","喜歡怎樣的煙火？","0","0","0","0","0","2019/10/30 16:00:00","2","0","0","0","0","0","與美咲的信賴度章節","0","0"
"6019210","0","0","0","6019","0","2030/12/31 14:59:59","0","2","0","明年也一起\n來這座島渡假","0","0","0","0","0","2019/10/30 16:00:00","2","0","0","0","0","0","與美咲的信賴度章節","0","0"
"6023101","0","0","0","6023","0","2030/12/31 14:59:59","0","0","0","你有\n用功讀書嗎？","0","0","0","0","0","2019/12/31 16:00:00","1","0","0","0","0","0","與克蘿依的信賴度章節","0","0"
"6023102","0","0","0","6023","0","2030/12/31 14:59:59","0","2","0","名為克蘿依的女生","0","0","0","0","0","2019/12/31 16:00:00","1","0","0","0","0","0","與克蘿依的信賴度章節","0","0"
"6023103","0","0","0","6023","0","2030/12/31 14:59:59","0","2","0","優妮學姐如何？","0","0","0","0","0","2019/12/31 16:00:00","1","0","0","0","0","0","與克蘿依的信賴度章節","0","0"
"6023104","0","0","0","6023","0","2030/12/31 14:59:59","0","2","0","琪愛兒如何？","0","0","0","0","0","2019/12/31 16:00:00","1","0","0","0","0","0","與克蘿依的信賴度章節","0","0"
"6023105","0","0","0","6023","0","2030/12/31 14:59:59","0","2","0","精靈族的朋友","0","0","0","0","0","2019/12/31 16:00:00","1","0","0","0","0","0","與克蘿依的信賴度章節","0","0"
"6023106","0","0","0","6023","0","2030/12/31 14:59:59","0","2","0","此時此刻\n飢腸轆轆","0","0","0","0","0","2019/12/31 16:00:00","1","0","0","0","0","0","與克蘿依的信賴度章節","0","0"
"6023107","0","0","0","6023","0","2030/12/31 14:59:59","0","2","0","從哪裡來的？","0","0","0","0","0","2019/12/31 16:00:00","1","0","0","0","0","0","與克蘿依的信賴度章節","0","0"
"6023108","0","0","0","6023","0","2030/12/31 14:59:59","0","2","0","哪裡可怕？","0","0","0","0","0","2019/12/31 16:00:00","1","0","0","0","0","0","與克蘿依的信賴度章節","0","0"
"6023109","0","0","0","6023","0","2030/12/31 14:59:59","0","2","0","不要幫我\n取綽號","0","0","0","0","0","2019/12/31 16:00:00","1","0","0","0","0","0","與克蘿依的信賴度章節","0","0"
"6023110","0","0","0","6023","0","2030/12/31 14:59:59","0","2","0","你有什麼綽號嗎？","0","0","0","0","0","2019/12/31 16:00:00","1","0","0","0","0","0","與克蘿依的信賴度章節","0","0"
"6023201","0","0","0","6023","0","2030/12/31 14:59:59","0","0","0","德蕾女和月光學院","0","0","0","0","0","2019/12/31 16:00:00","2","0","0","0","0","0","與琪愛兒的信賴度章節","0","0"
"6023202","0","0","0","6023","0","2030/12/31 14:59:59","0","2","0","名為琪愛兒的女生","0","0","0","0","0","2019/12/31 16:00:00","2","0","0","0","0","0","與琪愛兒的信賴度章節","0","0"
"6023203","0","0","0","6023","0","2030/12/31 14:59:59","0","2","0","關於優妮","0","0","0","0","0","2019/12/31 16:00:00","2","0","0","0","0","0","與琪愛兒的信賴度章節","0","0"
"6023204","0","0","0","6023","0","2030/12/31 14:59:59","0","2","0","關於克蘿依","0","0","0","0","0","2019/12/31 16:00:00","2","0","0","0","0","0","與琪愛兒的信賴度章節","0","0"
"6023205","0","0","0","6023","0","2030/12/31 14:59:59","0","2","0","關於\n月光學院","0","0","0","0","0","2019/12/31 16:00:00","2","0","0","0","0","0","與琪愛兒的信賴度章節","0","0"
"6023206","0","0","0","6023","0","2030/12/31 14:59:59","0","2","0","琪愛兒的魅力是？","0","0","0","0","0","2019/12/31 16:00:00","2","0","0","0","0","0","與琪愛兒的信賴度章節","0","0"
"6023207","0","0","0","6023","0","2030/12/31 14:59:59","0","2","0","把我帶去\n某個地方吧","0","0","0","0","0","2019/12/31 16:00:00","2","0","0","0","0","0","與琪愛兒的信賴度章節","0","0"
"6023208","0","0","0","6023","0","2030/12/31 14:59:59","0","2","0","登峰造極的搞笑梗","0","0","0","0","0","2019/12/31 16:00:00","2","0","0","0","0","0","與琪愛兒的信賴度章節","0","0"
"6023209","0","0","0","6023","0","2030/12/31 14:59:59","0","2","0","Center是誰？","0","0","0","0","0","2019/12/31 16:00:00","2","0","0","0","0","0","與琪愛兒的信賴度章節","0","0"
"6023210","0","0","0","6023","0","2030/12/31 14:59:59","0","2","0","中級琪愛兒語講座","0","0","0","0","0","2019/12/31 16:00:00","2","0","0","0","0","0","與琪愛兒的信賴度章節","0","0"
"6023301","0","0","0","6023","0","2030/12/31 14:59:59","0","0","0","喜歡的科目是？","0","0","0","0","0","2019/12/31 16:00:00","3","0","0","0","0","0","與優妮的信賴度章節","0","0"
"6023302","0","0","0","6023","0","2030/12/31 14:59:59","0","2","0","名為優妮的女生","0","0","0","0","0","2019/12/31 16:00:00","3","0","0","0","0","0","與優妮的信賴度章節","0","0"
"6023303","0","0","0","6023","0","2030/12/31 14:59:59","0","2","0","關於克蘿依","0","0","0","0","0","2019/12/31 16:00:00","3","0","0","0","0","0","與優妮的信賴度章節","0","0"
"6023304","0","0","0","6023","0","2030/12/31 14:59:59","0","2","0","關於琪愛兒","0","0","0","0","0","2019/12/31 16:00:00","3","0","0","0","0","0","與優妮的信賴度章節","0","0"
"6023305","0","0","0","6023","0","2030/12/31 14:59:59","0","2","0","很像優妮的人","0","0","0","0","0","2019/12/31 16:00:00","3","0","0","0","0","0","與優妮的信賴度章節","0","0"
"6023306","0","0","0","6023","0","2030/12/31 14:59:59","0","2","0","神秘組織BB團","0","0","0","0","0","2019/12/31 16:00:00","3","0","0","0","0","0","與優妮的信賴度章節","0","0"
"6023307","0","0","0","6023","0","2030/12/31 14:59:59","0","2","0","推薦的\n景點？","0","0","0","0","0","2019/12/31 16:00:00","3","0","0","0","0","0","與優妮的信賴度章節","0","0"
"6023308","0","0","0","6023","0","2030/12/31 14:59:59","0","2","0","傳說中的好朋友社","0","0","0","0","0","2019/12/31 16:00:00","3","0","0","0","0","0","與優妮的信賴度章節","0","0"
"6023309","0","0","0","6023","0","2030/12/31 14:59:59","0","2","0","未來的\n學校生活？","0","0","0","0","0","2019/12/31 16:00:00","3","0","0","0","0","0","與優妮的信賴度章節","0","0"
"6023310","0","0","0","6023","0","2030/12/31 14:59:59","0","2","0","故鄉的事","0","0","0","0","0","2019/12/31 16:00:00","3","0","0","0","0","0","與優妮的信賴度章節","0","0"
"6025101","0","0","0","6025","0","2030/12/31 14:59:59","0","0","0","度過萬聖節\n的方式","0","0","0","0","0","2020/12/14 16:00:00","1","0","0","0","0","0","與美美的信賴度章節","0","0"
"6025102","0","0","0","6025","0","2030/12/31 14:59:59","0","0","0","一起來\n惡作劇吧","0","0","0","0","0","2020/12/14 16:00:00","1","0","0","0","0","0","與美美的信賴度章節","0","0"
"6025103","0","0","0","6025","0","2030/12/31 14:59:59","0","0","0","來吃\n點心吧","0","0","0","0","0","2020/12/14 16:00:00","1","0","0","0","0","0","與美美的信賴度章節","0","0"
"6025104","0","0","0","6025","0","2030/12/31 14:59:59","0","0","0","都市傳說","0","0","0","0","0","2020/12/14 16:00:00","1","0","0","0","0","0","與美美的信賴度章節","0","0"
"6025105","0","0","0","6025","0","2030/12/31 14:59:59","0","0","0","適合我嗎？","0","0","0","0","0","2020/12/14 16:00:00","1","0","0","0","0","0","與美美的信賴度章節","0","0"
"6025106","0","0","0","6025","0","2030/12/31 14:59:59","0","0","0","靈界\n是什麼？","0","0","0","0","0","2020/12/14 16:00:00","1","0","0","0","0","0","與美美的信賴度章節","0","0"
"6025107","0","0","0","6025","0","2030/12/31 14:59:59","0","0","0","是花唷","0","0","0","0","0","2020/12/14 16:00:00","1","0","0","0","0","0","與美美的信賴度章節","0","0"
"6025108","0","0","0","6025","0","2030/12/31 14:59:59","0","0","0","優秀的\n姐姐","0","0","0","0","0","2020/12/14 16:00:00","1","0","0","0","0","0","與美美的信賴度章節","0","0"
"6025109","0","0","0","6025","0","2030/12/31 14:59:59","0","0","0","萬聖節\n派對","0","0","0","0","0","2020/12/14 16:00:00","1","0","0","0","0","0","與美美的信賴度章節","0","0"
"6025110","0","0","0","6025","0","2030/12/31 14:59:59","0","0","0","朋友","0","0","0","0","0","2020/12/14 16:00:00","1","0","0","0","0","0","與美美的信賴度章節","0","0"
"6025201","0","0","0","6025","0","2030/12/31 14:59:59","0","0","0","度過萬聖節\n的方式","0","0","0","0","0","2020/12/14 16:00:00","2","0","0","0","0","0","與鏡華的信賴度章節","0","0"
"6025202","0","0","0","6025","0","2030/12/31 14:59:59","0","0","0","惡作劇\n是……","0","0","0","0","0","2020/12/14 16:00:00","2","0","0","0","0","0","與鏡華的信賴度章節","0","0"
"6025203","0","0","0","6025","0","2030/12/31 14:59:59","0","0","0","來發\n點心吧？","0","0","0","0","0","2020/12/14 16:00:00","2","0","0","0","0","0","與鏡華的信賴度章節","0","0"
"6025204","0","0","0","6025","0","2030/12/31 14:59:59","0","0","0","這是\n都市傳說！","0","0","0","0","0","2020/12/14 16:00:00","2","0","0","0","0","0","與鏡華的信賴度章節","0","0"
"6025205","0","0","0","6025","0","2030/12/31 14:59:59","0","0","0","各種\n打扮","0","0","0","0","0","2020/12/14 16:00:00","2","0","0","0","0","0","與鏡華的信賴度章節","0","0"
"6025206","0","0","0","6025","0","2030/12/31 14:59:59","0","0","0","靈界\n是什麼？","0","0","0","0","0","2020/12/14 16:00:00","2","0","0","0","0","0","與鏡華的信賴度章節","0","0"
"6025207","0","0","0","6025","0","2030/12/31 14:59:59","0","0","0","謎樣的女孩","0","0","0","0","0","2020/12/14 16:00:00","2","0","0","0","0","0","與鏡華的信賴度章節","0","0"
"6025208","0","0","0","6025","0","2030/12/31 14:59:59","0","0","0","優秀的\n姐姐","0","0","0","0","0","2020/12/14 16:00:00","2","0","0","0","0","0","與鏡華的信賴度章節","0","0"
"6025209","0","0","0","6025","0","2030/12/31 14:59:59","0","0","0","萬聖節\n派對","0","0","0","0","0","2020/12/14 16:00:00","2","0","0","0","0","0","與鏡華的信賴度章節","0","0"
"6025210","0","0","0","6025","0","2030/12/31 14:59:59","0","0","0","朋友","0","0","0","0","0","2020/12/14 16:00:00","2","0","0","0","0","0","與鏡華的信賴度章節","0","0"
"6025301","0","0","0","6025","0","2030/12/31 14:59:59","0","0","0","度過萬聖節\n的方式","0","0","0","0","0","2020/12/14 16:00:00","3","0","0","0","0","0","與禊的信賴度章節","0","0"
"6025302","0","0","0","6025","0","2030/12/31 14:59:59","0","0","0","一起來\n惡作劇吧","0","0","0","0","0","2020/12/14 16:00:00","3","0","0","0","0","0","與禊的信賴度章節","0","0"
"6025303","0","0","0","6025","0","2030/12/31 14:59:59","0","0","0","來吃\n點心吧","0","0","0","0","0","2020/12/14 16:00:00","3","0","0","0","0","0","與禊的信賴度章節","0","0"
"6025304","0","0","0","6025","0","2030/12/31 14:59:59","0","0","0","都市傳說","0","0","0","0","0","2020/12/14 16:00:00","3","0","0","0","0","0","與禊的信賴度章節","0","0"
"6025305","0","0","0","6025","0","2030/12/31 14:59:59","0","0","0","適合我嗎？","0","0","0","0","0","2020/12/14 16:00:00","3","0","0","0","0","0","與禊的信賴度章節","0","0"
"6025306","0","0","0","6025","0","2030/12/31 14:59:59","0","0","0","靈界\n是什麼？","0","0","0","0","0","2020/12/14 16:00:00","3","0","0","0","0","0","與禊的信賴度章節","0","0"
"6025307","0","0","0","6025","0","2030/12/31 14:59:59","0","0","0","謎樣的女孩","0","0","0","0","0","2020/12/14 16:00:00","3","0","0","0","0","0","與禊的信賴度章節","0","0"
"6025308","0","0","0","6025","0","2030/12/31 14:59:59","0","0","0","優秀的\n姐姐","0","0","0","0","0","2020/12/14 16:00:00","3","0","0","0","0","0","與禊的信賴度章節","0","0"
"6025309","0","0","0","6025","0","2030/12/31 14:59:59","0","0","0","萬聖節\n派對","0","0","0","0","0","2020/12/14 16:00:00","3","0","0","0","0","0","與禊的信賴度章節","0","0"
"6025310","0","0","0","6025","0","2030/12/31 14:59:59","0","0","0","朋友","0","0","0","0","0","2020/12/14 16:00:00","3","0","0","0","0","0","與禊的信賴度章節","0","0"
"6027101","0","0","0","6027","0","2030/12/31 14:59:59","0","0","0","嘉夜\n是怎樣的人？","0","0","0","0","0","2021/02/19 16:00:00","1","0","0","0","0","0","與祈梨的信賴度章節","0","0"
"6027102","0","0","0","6027","0","2030/12/31 14:59:59","0","0","0","帆稀\n是怎樣的人？","0","0","0","0","0","2021/02/19 16:00:00","1","0","0","0","0","0","與祈梨的信賴度章節","0","0"
"6027103","0","0","0","6027","0","2030/12/31 14:59:59","0","0","0","幫派的\n工作是？","0","0","0","0","0","2021/02/19 16:00:00","1","0","0","0","0","0","與祈梨的信賴度章節","0","0"
"6027104","0","0","0","6027","0","2030/12/31 14:59:59","0","0","0","龍人族\n是什麼？","0","0","0","0","0","2021/02/19 16:00:00","1","0","0","0","0","0","與祈梨的信賴度章節","0","0"
"6027105","0","0","0","6027","0","2030/12/31 14:59:59","0","0","0","艾爾皮斯島\n怎麼樣？","0","0","0","0","0","2021/02/19 16:00:00","1","0","0","0","0","0","與祈梨的信賴度章節","0","0"
"6027106","0","0","0","6027","0","2030/12/31 14:59:59","0","0","0","似龍生物\n怎麼樣？","0","10051115","0","0","0","2021/02/19 16:00:00","1","0","0","0","0","0","與祈梨的信賴度章節","0","0"
"6027201","0","0","0","6027","0","2030/12/31 14:59:59","0","0","0","祈梨\n是怎樣的人？","0","0","0","0","0","2021/02/19 16:00:00","2","0","0","0","0","0","與嘉夜的信賴度章節","0","0"
"6027202","0","0","0","6027","0","2030/12/31 14:59:59","0","0","0","帆稀\n是怎樣的人？","0","0","0","0","0","2021/02/19 16:00:00","2","0","0","0","0","0","與嘉夜的信賴度章節","0","0"
