d27518aa00246c6b468c82a2788ceec66ff215a9d6615b3350dd1409ca24f506,fb603894cadab060750cf539688c6d61c7ab33347e3a02ac817ac9f711966409,b099f9997e059f6264d44dfff586700638d04d5a6532fe1dfcebe7252cfec707,f6aaf5b7601e5fda44f5f1c64b5068136c16b520fbb1a2e5d536810cb1447fef,89fa358aa3ba9fb9530c447203f7963b118c2fdc1b9896a61986a4ae0fe0419f,e95ce2d4f68de15e681cb17a79542b9a758c6572fd2e45241f1880cd2906d2d1,33aac14054c5e5ac42206eeab171c3b9aa61a475fe001f359e850a247df41f66,e5df8ba77512fb5670ec1feb17edffa1dcdc5a642f7007414655dd5835ebf0f1,880944ddb80852cff1088a6561428175bcb1bebe9847fbb629181e5b01f5c3f6,1eeb2bfff694c271ad4ea3a0595805249fa9620919a8d5fbac1e061f43e61253,f2b6819c35f574fb5dd858cd711aaa26526cd267732d83d6466778f29494f584,5025583c1adae2f0c0782e6423ec0cb2328ae76ce6970e7fe3d24e428f721ae5,cd71ca745b30c961cbad8502554bf78edb435a50794ce446bb2c66d78e13a1fc,936a716f0c07f560e043088841ae105fc5341e3a2f837c068614c76f33dc7879,5ae8b4ae77c4254ba42633161299ec619e5d6e6f31dd801117fa82fdea18098f,ee49be042ae1647b1a129086d19e6694bf23e7219e42fb07908a17ae3e7543b5,e2cf0716042339bfcddc45ac300f92dc1f947bd991eca27052ef6f42a4b14367,e74697cc9d78af09238a7d04ba4c9aaa5813363a580ff789a50aaf184d5d7861,899b91e866086cd1dd602085a1ce54336084b9717971871b3ea05a95b6803775,65b723b397877a99113bd6457d60ac0b845add6bed74517f2d3be54ac3ca2fcf,c9ed4a90fbb3adf3547f29de7ee964be593bc745d20be74d832a8dfb5b4e0cbb,5054c0ff4d5af9217425c2902afc7465534e49bf9a3d3c06a804d7ac32794f28,4a14a386d5987863dc677a31094a799f3b3c68582bd57f8f0a4fa01206ec6a12,4beb9ef5674e13e5809907540a05dec90aebc14eaaf1023906b95bd0c78924fd,0b42186508b60a8508473b6c3bdf5c4c8d5085d4f71d9651ff8a4b75364a660a,9c0a1ed79b7702264582212731dcf56d6a5e4c2026d9c1fb7891f10fd6ca96b5,9789a7a53fcabf6b39935ef6998bd949204a6f7be868f3c37861697f36db5896,dc08953a0652b16607d24e9cf57d655963ecd1c87bc21e3476126db24d98a65c,7849c89d22cec501b713b02c504c344a1f0a4ab17843c0bdd5644daacaa7f8e7,4b29e3cde380338e6dc9201019929203a4196593ca271a7e15cad8a17e4ab91b,7ac6fd642aa09cf9f8536ff6aacc584538408beb4f893679108f73c1adbb6b2f
"1001420105","1","100","1","3","1001420102","1001420105","34","100","100","1001420103","100","6","100","1001420105","1001420105","1","1","1","1","1001420105","10014201","33","1001420105","3","6","1","1001420101","1","1001420104","100"
"1001430104","0","100","1","100","1001430102","1001430104","33","100","0","1001430104","100","1","100","1001430103","1001430104","1","1","1","1","1001430104","10014301","100","1001430104","100","6","1","1001430101","1","0","34"
"0","0","0","0","100","1001510103","1001510102","0","100","0","1001510103","34","1","33","0","0","1","1","0","0","0","10015101","0","1001510103","100","1","0","1001510101","1","0","0"
"1001520105","1","100","1","3","1001520102","1001520105","34","100","100","1001520103","100","6","100","1001520105","1001520105","1","1","1","1","1001520105","10015201","33","1001520105","3","6","1","1001520101","1","1001520104","100"
"1001530104","0","100","1","100","1001530102","1001530104","33","100","0","1001530104","100","1","100","1001530103","1001530104","1","1","1","1","1001530104","10015301","100","1001530104","100","6","1","1001530101","1","0","34"
"1001540107","1","100","1","100","1001540102","1001540105","100","100","100","1001540103","100","1","100","1001540109","1001540108","1","1","1","1","1001540106","10015401","100","1001540104","100","6","1","1001540101","1","1001540110","100"
"0","0","0","0","100","1001610103","1001610102","0","100","0","1001610103","34","1","33","0","0","1","1","0","0","0","10016101","0","1001610103","100","1","0","1001610101","1","0","0"
"1001620105","1","100","1","3","1001620102","1001620105","34","100","100","1001620103","100","6","100","1001620105","1001620105","1","1","1","1","1001620105","10016201","33","1001620105","3","6","1","1001620101","1","1001620104","100"
"1001630104","0","100","1","100","1001630102","1001630104","33","100","0","1001630104","100","1","100","1001630103","1001630104","1","1","1","1","1001630104","10016301","100","1001630104","100","6","1","1001630101","1","0","34"
"0","0","0","0","100","1001710103","1001710102","0","100","0","1001710103","34","1","33","0","0","1","1","0","0","0","10017101","0","1001710103","100","1","0","1001710101","1","0","0"
"1001720105","1","100","1","3","1001720102","1001720105","34","100","100","1001720103","100","6","100","1001720105","1001720105","1","1","1","1","1001720105","10017201","33","1001720105","3","6","1","1001720101","1","1001720104","100"
"1001730104","0","100","1","100","1001730102","1001730104","33","100","0","1001730104","100","1","100","1001730103","1001730104","1","1","1","1","1001730104","10017301","100","1001730104","100","6","1","1001730101","1","0","34"
"1001740107","1","100","1","100","1001740102","1001740105","100","100","100","1001740103","100","1","100","1001740109","1001740108","1","1","1","1","1001740106","10017401","100","1001740104","100","6","1","1001740101","1","1001740110","100"
"0","0","0","0","100","1001810103","1001810102","0","100","0","1001810103","34","1","33","0","0","1","1","0","0","0","10018101","0","1001810103","100","1","0","1001810101","1","0","0"
"1001820105","1","100","1","3","1001820102","1001820105","34","100","100","1001820103","100","6","100","1001820105","1001820105","1","1","1","1","1001820105","10018201","33","1001820105","3","6","1","1001820101","1","1001820104","100"
"1001830104","0","100","1","100","1001830102","1001830104","33","100","0","1001830104","100","1","100","1001830103","1001830104","1","1","1","1","1001830104","10018301","100","1001830104","100","6","1","1001830101","1","0","34"
"0","0","0","0","100","1001910103","1001910102","0","100","0","1001910103","34","1","33","0","0","1","1","0","0","0","10019101","0","1001910103","100","1","0","1001910101","1","0","0"
"1001920105","1","100","1","3","1001920102","1001920105","34","100","100","1001920103","100","6","100","1001920105","1001920105","1","1","1","1","1001920105","10019201","33","1001920105","3","6","1","1001920101","1","1001920104","100"
"1001930104","0","100","1","100","1001930102","1001930104","33","100","0","1001930104","100","1","100","1001930103","1001930104","1","1","1","1","1001930104","10019301","100","1001930104","100","6","1","1001930101","1","0","34"
"1001940107","1","100","1","100","1001940102","1001940105","100","100","100","1001940103","100","1","100","1001940109","1001940108","1","1","1","1","1001940106","10019401","100","1001940104","100","6","1","1001940101","1","1001940110","100"
"0","0","0","0","100","1002010103","1002010102","0","100","0","1002010103","34","1","33","0","0","1","1","0","0","0","10020101","0","1002010103","100","1","0","1002010101","1","0","0"
"1002020105","1","100","1","3","1002020102","1002020105","34","100","100","1002020103","100","6","100","1002020105","1002020105","1","1","1","1","1002020105","10020201","33","1002020105","3","6","1","1002020101","1","1002020104","100"
"1002030104","0","100","1","100","1002030102","1002030104","33","100","0","1002030104","100","1","100","1002030103","1002030104","1","1","1","1","1002030104","10020301","100","1002030104","100","6","1","1002030101","1","0","34"
"0","0","0","0","100","1002110103","1002110102","0","100","0","1002110103","34","1","33","0","0","1","1","0","0","0","10021101","0","1002110103","100","1","0","1002110101","1","0","0"
"1002120105","1","100","1","3","1002120102","1002120105","34","100","100","1002120103","100","6","100","1002120105","1002120105","1","1","1","1","1002120105","10021201","33","1002120105","3","6","1","1002120101","1","1002120104","100"
"1002130104","0","100","1","100","1002130102","1002130104","33","100","0","1002130104","100","1","100","1002130103","1002130104","1","1","1","1","1002130104","10021301","100","1002130104","100","6","1","1002130101","1","0","34"
"1002140107","1","100","1","100","1002140102","1002140105","100","100","100","1002140103","100","1","100","1002140109","1002140108","1","1","1","1","1002140106","10021401","100","1002140104","100","6","1","1002140101","1","1002140110","100"
"0","0","0","0","100","1002210103","1002210102","0","100","0","1002210103","34","1","33","0","0","1","1","0","0","0","10022101","0","1002210103","100","1","0","1002210101","1","0","0"
"1002220105","1","100","1","3","1002220102","1002220105","34","100","100","1002220103","100","6","100","1002220105","1002220105","1","1","1","1","1002220105","10022201","33","1002220105","3","6","1","1002220101","1","1002220104","100"
"1002230104","0","100","1","100","1002230102","1002230104","33","100","0","1002230104","100","1","100","1002230103","1002230104","1","1","1","1","1002230104","10022301","100","1002230104","100","6","1","1002230101","1","0","34"
"0","0","0","0","100","1002310103","1002310102","0","100","0","1002310103","34","1","33","0","0","1","1","0","0","0","10023101","0","1002310103","100","1","0","1002310101","1","0","0"
"1002320105","1","100","1","3","1002320102","1002320105","34","100","100","1002320103","100","6","100","1002320105","1002320105","1","1","1","1","1002320105","10023201","33","1002320105","3","6","1","1002320101","1","1002320104","100"
"1002330104","0","100","1","100","1002330102","1002330104","33","100","0","1002330104","100","1","100","1002330103","1002330104","1","1","1","1","1002330104","10023301","100","1002330104","100","6","1","1002330101","1","0","34"
"1002340107","1","100","1","100","1002340102","1002340105","100","100","100","1002340103","100","1","100","1002340109","1002340108","1","1","1","1","1002340106","10023401","100","1002340104","100","6","1","1002340101","1","1002340110","100"
"0","0","0","0","100","1002410103","1002410102","0","100","0","1002410103","34","1","33","0","0","1","1","0","0","0","10024101","0","1002410103","100","1","0","1002410101","1","0","0"
"1002420105","1","100","1","3","1002420102","1002420105","34","100","100","1002420103","100","6","100","1002420105","1002420105","1","1","1","1","1002420105","10024201","33","1002420105","3","6","1","1002420101","1","1002420104","100"
"1002430104","0","100","1","100","1002430102","1002430104","33","100","0","1002430104","100","1","100","1002430103","1002430104","1","1","1","1","1002430104","10024301","100","1002430104","100","6","1","1002430101","1","0","34"
"0","0","0","0","100","1002510103","1002510102","0","100","0","1002510103","34","1","33","0","0","1","1","0","0","0","10025101","0","1002510103","100","1","0","1002510101","1","0","0"
"1002520105","1","100","1","3","1002520102","1002520105","34","100","100","1002520103","100","6","100","1002520105","1002520105","1","1","1","1","1002520105","10025201","33","1002520105","3","6","1","1002520101","1","1002520104","100"
"1002530104","0","100","1","100","1002530102","1002530104","33","100","0","1002530104","100","1","100","1002530103","1002530104","1","1","1","1","1002530104","10025301","100","1002530104","100","6","1","1002530101","1","0","34"
"1002540107","1","100","1","100","1002540102","1002540105","100","100","100","1002540103","100","1","100","1002540109","1002540108","1","1","1","1","1002540106","10025401","100","1002540104","100","6","1","1002540101","1","1002540110","100"
"0","0","0","0","100","1002610103","1002610102","0","100","0","1002610103","34","1","33","0","0","1","1","0","0","0","10026101","0","1002610103","100","1","0","1002610101","1","0","0"
"1002620105","1","100","1","3","1002620102","1002620105","34","100","100","1002620103","100","6","100","1002620105","1002620105","1","1","1","1","1002620105","10026201","33","1002620105","3","6","1","1002620101","1","1002620104","100"
"1002630104","0","100","1","100","1002630102","1002630104","33","100","0","1002630104","100","1","100","1002630103","1002630104","1","1","1","1","1002630104","10026301","100","1002630104","100","6","1","1002630101","1","0","34"
"0","0","0","0","100","1002710103","1002710102","0","100","0","1002710103","34","1","33","0","0","1","1","0","0","0","10027101","0","1002710103","100","1","0","1002710101","1","0","0"
"1002720105","1","100","1","3","1002720102","1002720105","34","100","100","1002720103","100","6","100","1002720105","1002720105","1","1","1","1","1002720105","10027201","33","1002720105","3","6","1","1002720101","1","1002720104","100"
"1002730104","0","100","1","100","1002730102","1002730104","33","100","0","1002730104","100","1","100","1002730103","1002730104","1","1","1","1","1002730104","10027301","100","1002730104","100","6","1","1002730101","1","0","34"
"1002740107","1","100","1","100","1002740102","1002740105","100","100","100","1002740103","100","1","100","1002740109","1002740108","1","1","1","1","1002740106","10027401","100","1002740104","100","6","1","1002740101","1","1002740110","100"
"0","0","0","0","100","1002810103","1002810102","0","100","0","1002810103","34","1","33","0","0","1","1","0","0","0","10028101","0","1002810103","100","1","0","1002810101","1","0","0"
"1002820105","1","100","1","3","1002820102","1002820105","34","100","100","1002820103","100","6","100","1002820105","1002820105","1","1","1","1","1002820105","10028201","33","1002820105","3","6","1","1002820101","1","1002820104","100"
"1002830104","0","100","1","100","1002830102","1002830104","33","100","0","1002830104","100","1","100","1002830103","1002830104","1","1","1","1","1002830104","10028301","100","1002830104","100","6","1","1002830101","1","0","34"
"0","0","0","0","100","1002910103","1002910102","0","100","0","1002910103","34","1","33","0","0","1","1","0","0","0","10029101","0","1002910103","100","1","0","1002910101","1","0","0"
"1002920105","1","100","1","3","1002920102","1002920105","34","100","100","1002920103","100","6","100","1002920105","1002920105","1","1","1","1","1002920105","10029201","33","1002920105","3","6","1","1002920101","1","1002920104","100"
"1002930104","0","100","1","100","1002930102","1002930104","33","100","0","1002930104","100","1","100","1002930103","1002930104","1","1","1","1","1002930104","10029301","100","1002930104","100","6","1","1002930101","1","0","34"
"1002940107","1","100","1","100","1002940102","1002940105","100","100","100","1002940103","100","1","100","1002940109","1002940108","1","1","1","1","1002940106","10029401","100","1002940104","100","6","1","1002940101","1","1002940110","100"
"0","0","0","0","100","1003010103","1003010102","0","100","0","1003010103","34","1","33","0","0","1","1","0","0","0","10030101","0","1003010103","100","1","0","1003010101","1","0","0"
"1003020105","1","100","1","3","1003020102","1003020105","34","100","100","1003020103","100","6","100","1003020105","1003020105","1","1","1","1","1003020105","10030201","33","1003020105","3","6","1","1003020101","1","1003020104","100"
"1003030104","0","100","1","100","1003030102","1003030104","33","100","0","1003030104","100","1","100","1003030103","1003030104","1","1","1","1","1003030104","10030301","100","1003030104","100","6","1","1003030101","1","0","34"
"0","0","0","0","100","1003110103","1003110102","0","100","0","1003110103","34","1","33","0","0","1","1","0","0","0","10031101","0","1003110103","100","1","0","1003110101","1","0","0"
"1003120105","1","100","1","3","1003120102","1003120105","34","100","100","1003120103","100","6","100","1003120105","1003120105","1","1","1","1","1003120105","10031201","33","1003120105","3","6","1","1003120101","1","1003120104","100"
"1003130104","0","100","1","100","1003130102","1003130104","33","100","0","1003130104","100","1","100","1003130103","1003130104","1","1","1","1","1003130104","10031301","100","1003130104","100","6","1","1003130101","1","0","34"
"1003140107","1","100","1","100","1003140102","1003140105","100","100","100","1003140103","100","1","100","1003140109","1003140108","1","1","1","1","1003140106","10031401","100","1003140104","100","6","1","1003140101","1","1003140110","100"
"0","0","0","0","100","1003210103","1003210102","0","100","0","1003210103","34","1","33","0","0","1","1","0","0","0","10032101","0","1003210103","100","1","0","1003210101","1","0","0"
"1003220105","1","100","1","3","1003220102","1003220105","34","100","100","1003220103","100","6","100","1003220105","1003220105","1","1","1","1","1003220105","10032201","33","1003220105","3","6","1","1003220101","1","1003220104","100"
"1003230104","0","100","1","100","1003230102","1003230104","33","100","0","1003230104","100","1","100","1003230103","1003230104","1","1","1","1","1003230104","10032301","100","1003230104","100","6","1","1003230101","1","0","34"
"0","0","0","0","100","1003310103","1003310102","0","100","0","1003310103","34","1","33","0","0","1","1","0","0","0","10033101","0","1003310103","100","1","0","1003310101","1","0","0"
"1003320105","1","100","1","3","1003320102","1003320105","34","100","100","1003320103","100","6","100","1003320105","1003320105","1","1","1","1","1003320105","10033201","33","1003320105","3","6","1","1003320101","1","1003320104","100"
"1003330104","0","100","1","100","1003330102","1003330104","33","100","0","1003330104","100","1","100","1003330103","1003330104","1","1","1","1","1003330104","10033301","100","1003330104","100","6","1","1003330101","1","0","34"
"1003340107","1","100","1","100","1003340102","1003340105","100","100","100","1003340103","100","1","100","1003340109","1003340108","1","1","1","1","1003340106","10033401","100","1003340104","100","6","1","1003340101","1","1003340110","100"
"0","0","0","0","100","1003410103","1003410102","0","100","0","1003410103","34","1","33","0","0","1","1","0","0","0","10034101","0","1003410103","100","1","0","1003410101","1","0","0"
"1003420105","1","100","1","3","1003420102","1003420105","34","100","100","1003420103","100","6","100","1003420105","1003420105","1","1","1","1","1003420105","10034201","33","1003420105","3","6","1","1003420101","1","1003420104","100"
"1003430104","0","100","1","100","1003430102","1003430104","33","100","0","1003430104","100","1","100","1003430103","1003430104","1","1","1","1","1003430104","10034301","100","1003430104","100","6","1","1003430101","1","0","34"
"1003440107","1","100","1","100","1003440102","1003440105","100","100","100","1003440103","100","1","100","1003440109","1003440108","1","1","1","1","1003440106","10034401","100","1003440104","100","6","1","1003440101","1","1003440110","100"
"0","0","0","0","100","1003510103","1003510102","0","100","0","1003510103","34","1","33","0","0","1","1","0","0","0","10035101","0","1003510103","100","1","0","1003510101","1","0","0"
"1003520105","1","100","1","3","1003520102","1003520105","34","100","100","1003520103","100","6","100","1003520105","1003520105","1","1","1","1","1003520105","10035201","33","1003520105","3","6","1","1003520101","1","1003520104","100"
"1003530104","0","100","1","100","1003530102","1003530104","33","100","0","1003530104","100","1","100","1003530103","1003530104","1","1","1","1","1003530104","10035301","100","1003530104","100","6","1","1003530101","1","0","34"
"1003540107","1","100","1","100","1003540102","1003540105","100","100","100","1003540103","100","1","100","1003540109","1003540108","1","1","1","1","1003540106","10035401","100","1003540104","100","6","1","1003540101","1","1003540110","100"
"0","0","0","0","100","1003610103","1003610102","0","100","0","1003610103","34","1","33","0","0","1","1","0","0","0","10036101","0","1003610103","100","1","0","1003610101","1","0","0"
"1003620105","1","100","1","3","1003620102","1003620105","34","100","100","1003620103","100","6","100","1003620105","1003620105","1","1","1","1","1003620105","10036201","33","1003620105","3","6","1","1003620101","1","1003620104","100"
"1003630104","0","100","1","100","1003630102","1003630104","33","100","0","1003630104","100","1","100","1003630103","1003630104","1","1","1","1","1003630104","10036301","100","1003630104","100","6","1","1003630101","1","0","34"
"1003640107","1","100","1","100","1003640102","1003640105","100","100","100","1003640103","100","1","100","1003640109","1003640108","1","1","1","1","1003640106","10036401","100","1003640104","100","6","1","1003640101","1","1003640110","100"
"0","0","0","0","100","1003710103","1003710102","0","100","0","1003710103","34","1","33","0","0","1","1","0","0","0","10037101","0","1003710103","100","1","0","1003710101","1","0","0"
"1003720105","1","100","1","3","1003720102","1003720105","34","100","100","1003720103","100","6","100","1003720105","1003720105","1","1","1","1","1003720105","10037201","33","1003720105","3","6","1","1003720101","1","1003720104","100"
"1003730104","0","100","1","100","1003730102","1003730104","33","100","0","1003730104","100","1","100","1003730103","1003730104","1","1","1","1","1003730104","10037301","100","1003730104","100","6","1","1003730101","1","0","34"
