141a6d4d70e44663b49d23125347d8b704937e804ca925785f175ef852c93656,5a51b6e0fcde96710570f97298a531facd5713ab592066236231efd1d81ced9a,ffd11a311b02e757c078c517a929352fba47667e3f67d63a8ed71ecf1f9e650c,e17ab85792353aafc4a8ba61e9297efb0befaa238c21544b8eb8d5e3fbdd64c2,22803f921817f5976fbb563f1841455e120a0a3bb0cb5da627ce3fd6087af746,d4fce7f17e4f4b46cbb33b8e778b79c53a96a414b0bcd7a1deffade5d1aff19d,689bbd7d492cc43ed5f2ed2efdbb695d1246b89c954c5fc8651ff72bf46013ff,1cf00ddef595143e0ce04b65305d64352e9f29c8761122904bda41b4cbeca8f2,ef944b529ffd83cc3b1f0380d749c58d35a86a6b8b011f840a5d1d0013565601,983c5f7824325f3898c913490350f6b8263f39f9af85120fcb244b6b8ecbf40f,841dee8828fb340fa7c7bc3d107dd7cded2fe032392821c10d7cbe0b7e46e636,e82d3a19bfc1c0d469300829bba46bf595c75b962234ede8c8ccc7cf07a25e4c,537aa0536046da0579a998ff11884b5188301073d1862960f9fe2c3a78173afc,8919ad24cb0eab4fd61580631e3c0877f6382bf9055c3d5caab3b8f46b7ba06c,1587268ee8f92f94454a5f2f69c83b9e0e44dca69bc8c90e6bc236ed1314b787,d98c12163eb233f988ef232774347fdf9312ef83a43f0372a766f11c3b7bb0e8,730f2111c0641b0ff51e9b50d8a1e5f8d02ccf92340108b4571dc270bd9ed968,8949e3d84089b038b2847d3c83dffcf6e15ca64044a8ed4ca44e4cb72e290011,3c285d9b539a5708e07eef798d4b2a91c09a674aec246e8ecd0b3c990cb02884,288732f3f43d26b504a254e3db2b54a1042cab380f333e77ff9ce76326489cef,d42e4f64b44dc0ac55eaefe80c433447161a3b0d0a73f0f6b52c01380747c3d6,59b1c7f5d3d7cd60d85c4a352a0fb614fc6cecbd6761572473983f3308746a81,7f79d759da0c2599386f6f837c2b6e53541511225c047458721242327ad8351d,80df30daa0d8d47f1663fbc068c5a5cb488c6b2549e67836a18dda0081006751,f9e04b2d30388928fb39f8ba5613614dde1bc65f1577e4dedba075f75c366ad9,b17f116d39f08a17109fb43eaf15c69807fb51387b093a455131fb1a7f185de1,8261137d3957625087c4f53c262bd17d1779fa5132f192ba958e59bea6a1c4fc,60c67eded5c94a8be436fd31a9b1c98147ccfb038177883ac35c63ce1f02a27c,57e76e438fb737cb9dfbdf33ced82c0049f70cc4a6f548857afa217a8d1f08d5,67585b5e1f564b117987c4f88a6443a8b331c115fd44f703a7fba3a8d86eac17,75b5b6d6806e9ae68d664668e7b5bc4405c3db8d214f502198301909b62b4910,8d0b98ac3897fdf79734a9eec450e31faa98c656bd142d474039709f07762bb6,51d315315a9e039871cc86022c2746822c0a2e74589467651df28350c5fb898d,be322ce4ebc134a87c2a85974316d0019bd01b3f3eb5c6c2dafc21c385cf06f6,8c5efaf258e8b459188b0654bde6f8e14176cccb7ae3a28d567f6e1fd50f7853,be70e04d2f043cc6c11ff14e5d30f18c4f6fe740eda9e08c84f22f3ced7d2f38,c2ed9ddcf99b2ba821b7aa1fa3f4227bed1e9519d94c7210fc00b758eb12731c,00cba8120feb7abaa5851e4b1e862e31b9ba1920382372e99fc3274f410639bc,25e9f54454b6b3c1e854625786f097fe7f04bb2cc55dd649f21a446cede816fc,5aeef05fc2f46742aa43e3e116a404813326574b662bd73ec48e3138751ff68f,e2e78976f7922366ec515ae6bb4246fca3f3a60deef938430a4f841b879771ac,7c81fce39616a21d2a4938ea11788e04e63fb33e194dbad2e24c83b1079419eb,2982d7bc0aeeea7e8a4e7b87446229f93c157129bcb04e31411bb7af695e67f9,a2c31eef52dead310780e83b84e862de264df829587df77dd1a826fd46b35f4e,2d449e09feaf43eafac8a19085eeedbb0dcc92c3abd232c82ab8eeb504b83851,1b2f01b275684b16d005aade9ec43ee24a2c2b11237003c33b8301fa9127cf6c,1a7786f020b8e304e81a8ef5f329192a177bf45c6ff9d2f620ee698386c4a914,a2e34a5c3957328d7a603e5f38d3ae938f15278385514580c89a83148af0d4df,7a4bb4d3565bd76937f0d77f7e53f66f8a912d7b9396184cdb9225a34ff25e1f,afdc80a3bc26d75352fd8bbd98ca214594f2294c55466925e9355496177f2e4b,2272af9881065b049d1d57a20ed46b84081903a3756f6ebfd73dde42a15b1a0e,3959974caf7746244f4a6a995084fc6231a410caf0c54759ca82a086ced9cec4,db8e80474a9446fe7e84e14513eaa4482b3e851ded6fbc6170e514ed57547c7e
"-300","0","8","1","101251","102251","100031","110020021","2015/12/17 15:00:00","8","0","8","0","0","0","0","2030/12/31 14:59:59","0","0","0","110020021","100032","101020206","bgm_M06","0","bgm_M06","0","0","0","-200","bgm_M06","bgm_M06","帕拉斯高原 2-2","90","0","101020202","110020023","100010","0","101371","11002002","0","101020205","100033","0","bgm_M06","11002","0","bgm_M06","100032","130","211001000","110020022"
"-130","0","8","1","101401","102162","100034","110020031","2015/12/17 15:00:00","8","0","8","0","0","0","0","2030/12/31 14:59:59","0","101020303","0","110020031","100035","101020304","bgm_M06","0","bgm_M06","0","0","0","-160","bgm_M06","bgm_M06","帕拉斯高原 2-3","90","0","101020305","110020033","100010","0","101551","11002003","0","101020304","100036","0","bgm_M06","11002","0","bgm_M06","100035","130","211001000","110020032"
"-200","0","8","1","101521","102221","100091","110020041","2015/12/17 15:00:00","8","0","8","0","0","0","0","2030/12/31 14:59:59","0","0","0","110020041","100092","101020405","bgm_M06","0","bgm_M06","0","0","0","-10","bgm_M06","bgm_M06","帕拉斯高原 2-4","90","0","101020404","110020043","100030","0","101581","11002004","0","101020404","100093","0","bgm_M06","11002","0","bgm_M06","100092","130","211001000","110020042"
"-325","0","8","1","101281","102191","100091","110020051","2015/12/17 15:00:00","8","0","8","0","0","0","0","2030/12/31 14:59:59","0","0","0","110020051","100092","101020501","bgm_M06","0","bgm_M06","0","0","0","75","bgm_M06","bgm_M06","帕拉斯高原 2-5","90","0","101020506","110020053","100030","0","101611","11002005","0","101020502","100093","0","bgm_M06","11002","0","bgm_M06","100092","130","211001000","110020052"
"-170","0","8","1","101251","102071","100091","110020061","2015/12/17 15:00:00","8","0","8","0","0","0","0","2030/12/31 14:59:59","0","101020606","0","110020061","100092","101020604","bgm_M06","0","bgm_M06","0","0","0","130","bgm_M06","bgm_M06","帕拉斯高原 2-6","90","0","101020603","110020063","100030","0","101581","11002006","0","101020604","100093","0","bgm_M06","11002","0","bgm_M06","100092","130","211001000","110020062"
"-35","0","8","1","101071","122311","100091","110020071","2015/12/17 15:00:00","8","0","8","0","0","0","0","2030/12/31 14:59:59","0","0","0","110020071","100092","101020706","bgm_M06","0","bgm_M06","0","0","0","40","bgm_M06","bgm_M06","帕拉斯高原 2-7","90","0","101020705","110020073","100030","0","101431","11002007","0","101020704","100093","0","bgm_M06","11002","0","bgm_M06","100092","130","211001000","110020072"
"30","25011","8","1","101131","102281","100036","110020081","2015/12/17 15:00:00","8","0","8","0","0","0","0","2030/12/31 14:59:59","0","101020807","0","110020081","100037","101020807","bgm_M06","0","bgm_M06","0","0","0","-75","bgm_M06","bgm_M06","帕拉斯高原 2-8","90","0","101020805","110020083","100050","0","101611","11002008","0","101020806","100038","0","bgm_M06","11002","0","bgm_M06","100037","130","211001000","110020082"
"160","25012","8","1","122371","122431","100101","110020091","2015/12/17 15:00:00","8","-70","8","0","0","0","0","2030/12/31 14:59:59","0","101020905","0","110020091","100102","101020904","bgm_M06","0","bgm_M06","0","0","0","-150","bgm_M06","bgm_M06","帕拉斯高原 2-9","90","0","101020901","110020093","100030","0","102611","11002009","0","101020902","100103","0","bgm_M06","11002","0","bgm_M06","100102","130","211001000","110020092"
"320","25013","8","1","102581","122341","100041","110020101","2015/12/17 15:00:00","8","0","8","0","0","0","0","2030/12/31 14:59:59","0","101021005","0","110020101","100042","101021002","bgm_M06","0","bgm_M06","0","0","0","-125","bgm_M06","bgm_M06","帕拉斯高原 2-10","90","0","101021007","110020103","100040","0","102011","11002010","0","101021003","100043","0","bgm_M06","11002","0","bgm_M06","100042","130","211001000","110020102"
"485","25014","8","1","102551","122493","100041","110020111","2015/12/17 15:00:00","8","0","8","0","0","0","0","2030/12/31 14:59:59","0","101021104","0","110020111","100042","101021103","bgm_M06","0","bgm_M06","0","0","0","-105","bgm_M06","bgm_M06","帕拉斯高原 2-11","90","0","101021101","110020113","100040","0","102461","11002011","0","101021102","100043","0","bgm_M06","11002","0","bgm_M06","100042","130","211001000","110020112"
"450","25015","8","1","102612","122491","100371","110020121","2015/12/17 15:00:00","8","0","8","0","9002125","0","0","2030/12/31 14:59:59","0","0","0","110020121","100372","0","bgm_M17_02","9002126","bgm_M63","0","0","0","40","bgm_M63","bgm_M17_02","帕拉斯高原 2-12","90","0","101021206","110020123","100030","0","102221","11002012","0","0","100373","0","bgm_M17","11002","0","bgm_M17","100372","130","211001000","110020122"
"-455","0","8","1","102551","122493","100151","110030011","2015/12/17 15:00:00","8","70","8","0","0","0","0","2030/12/31 14:59:59","0","101030105","0","110030011","100152","101030103","bgm_M06","0","bgm_M06","0","0","0","100","bgm_M06","bgm_M06","赫柏丘陵 3-1","90","0","101030102","110030013","100120","0","102071","11003001","0","101030104","100153","0","bgm_M06","11003","0","bgm_M06","100152","140","211001000","110030012"
"-380","0","8","1","102612","122491","100061","110030021","2015/12/17 15:00:00","8","0","8","0","0","0","0","2030/12/31 14:59:59","0","101030204","0","110030021","100062","101030205","bgm_M06","0","bgm_M06","0","0","0","-65","bgm_M06","bgm_M06","赫柏丘陵 3-2","90","0","101030201","110030023","100010","0","102251","11003002","0","101030203","100063","0","bgm_M06","11003","0","bgm_M06","100062","140","211001000","110030022"
"-255","0","8","1","102252","102163","100064","110030031","2015/12/17 15:00:00","8","0","8","0","0","0","0","2030/12/31 14:59:59","0","101030305","0","110030031","100065","101030308","bgm_M06","0","bgm_M06","0","0","0","40","bgm_M06","bgm_M06","赫柏丘陵 3-3","90","0","101030306","110030033","100010","0","102011","11003003","0","101030307","100066","0","bgm_M06","11003","0","bgm_M06","100065","140","211001000","110030032"
"-90","0","8","1","102192","102222","100111","110030041","2015/12/17 15:00:00","8","0","8","0","0","0","0","2030/12/31 14:59:59","0","101030405","0","110030041","100112","101030401","bgm_M06","0","bgm_M06","0","0","0","38","bgm_M06","bgm_M06","赫柏丘陵 3-4","90","0","101030402","110030043","100050","0","102191","11003004","0","101030404","100113","0","bgm_M06","11003","0","bgm_M06","100112","140","211001000","110030042"
"-130","0","8","1","102131","102013","100111","110030051","2015/12/17 15:00:00","8","0","8","0","0","0","0","2030/12/31 14:59:59","0","101030507","0","110030051","100112","101030502","bgm_M06","0","bgm_M06","0","0","0","-105","bgm_M06","bgm_M06","赫柏丘陵 3-5","90","0","101030508","110030053","100050","0","102221","11003005","0","101030501","100113","0","bgm_M06","11003","0","bgm_M06","100112","140","211001000","110030052"
"15","0","8","1","102101","102014","100241","110030061","2015/12/17 15:00:00","8","0","8","0","0","0","0","2030/12/31 14:59:59","0","101030606","0","110030061","100242","101030601","bgm_M06","0","bgm_M06","0","0","0","-205","bgm_M06","bgm_M06","赫柏丘陵 3-6","90","0","101030605","110030063","100020","0","122311","11003006","0","101030601","100243","0","bgm_M06","11003","0","bgm_M06","100242","140","211001000","110030062"
"75","0","8","1","122282","102041","100241","110030071","2015/12/17 15:00:00","8","0","8","0","0","0","0","2030/12/31 14:59:59","0","101030705","0","110030071","100242","101030706","bgm_M06","0","bgm_M06","0","0","0","-40","bgm_M06","bgm_M06","赫柏丘陵 3-7","90","0","101030701","110030073","100020","0","102162","11003007","0","101030706","100243","0","bgm_M06","11003","0","bgm_M06","100242","140","211001000","110030072"
"185","25011","8","1","122342","122312","100034","110030081","2015/12/17 15:00:00","8","0","8","0","0","0","0","2030/12/31 14:59:59","0","101030810","0","110030081","100035","101030809","bgm_M06","0","bgm_M06","0","0","0","90","bgm_M06","bgm_M06","赫柏丘陵 3-8","90","0","101030807","110030083","100050","0","122341","11003008","0","101030808","100036","0","bgm_M06","11003","0","bgm_M06","100035","140","211001000","110030082"
"340","25012","8","1","122401","122372","100037","110030091","2015/12/17 15:00:00","8","0","8","0","0","0","0","2030/12/31 14:59:59","0","0","0","110030091","100038","101030906","bgm_M06","0","bgm_M06","0","0","0","15","bgm_M06","bgm_M06","赫柏丘陵 3-9","90","0","101030905","110030093","100050","0","122371","11003009","0","101030906","100039","0","bgm_M06","11003","0","bgm_M06","100038","140","211001000","110030092"
"260","25013","8","1","122521","122432","100021","110030101","2015/12/17 15:00:00","8","0","8","0","0","0","0","2030/12/31 14:59:59","0","101031005","0","110030101","100022","101031006","bgm_M06","0","bgm_M06","0","0","101031002","-120","bgm_M06","bgm_M06","赫柏丘陵 3-10","90","0","101031007","110030103","100020","0","102281","11003010","0","101031004","100023","0","bgm_M06","11003","0","bgm_M06","100022","140","211001000","110030102"
"460","25014","8","1","102582","102552","100391","110030111","2015/12/17 15:00:00","8","0","8","0","0","0","0","2030/12/31 14:59:59","0","101031108","0","110030111","100392","101031101","bgm_M06","0","bgm_M06","0","0","101031104","-110","bgm_M06","bgm_M06","赫柏丘陵 3-11","90","0","101031106","110030113","100080","0","122431","11003011","0","101031107","100393","0","bgm_M06","11003","0","bgm_M06","100392","140","211001000","110030112"
"495","25015","8","1","122613","122614","100391","110030121","2015/12/17 15:00:00","8","0","8","0","9003125","0","0","2030/12/31 14:59:59","0","0","0","110030121","100392","0","bgm_M17_02","9003126","bgm_M63","0","0","0","60","bgm_M63","bgm_M17_02","赫柏丘陵 3-12","90","0","101031206","110030123","100080","0","102581","11003012","0","0","100393","0","bgm_M17","11003","0","bgm_M17","100392","140","211001000","110030122"
"-660","0","9","1","102252","102101","100581","110040011","2015/12/17 15:00:00","9","0","9","0","0","0","0","2030/12/31 14:59:59","0","0","0","110040011","100582","101040104","bgm_M06","0","bgm_M06","0","0","0","25","bgm_M06","bgm_M06","維斯塔溪谷 4-1","90","0","101040106","110040013","100100","0","102131","11004001","0","101040106","100583","0","bgm_M06","11004","0","bgm_M06","100582","150","211001000","110040012"
"-540","0","9","1","102192","102014","100581","110040021","2015/12/17 15:00:00","9","0","9","0","0","0","0","2030/12/31 14:59:59","0","101040204","0","110040021","100582","101040205","bgm_M06","0","bgm_M06","0","0","0","-70","bgm_M06","bgm_M06","維斯塔溪谷 4-2","90","0","101040201","110040023","100100","0","102222","11004002","0","101040206","100583","0","bgm_M06","11004","0","bgm_M06","100582","150","211001000","110040022"
"-395","0","9","1","102013","113071","100581","110040031","2015/12/17 15:00:00","9","0","9","0","0","0","0","2030/12/31 14:59:59","0","101040304","0","110040031","100582","101040306","bgm_M06","0","bgm_M06","0","0","0","-10","bgm_M06","bgm_M06","維斯塔溪谷 4-3","90","0","101040305","110040033","100100","0","102041","11004003","0","101040306","100583","0","bgm_M06","11004","0","bgm_M06","100582","150","211001000","110040032"
"-240","0","9","1","102163","113011","100581","110040041","2015/12/17 15:00:00","9","0","9","0","0","0","0","2030/12/31 14:59:59","0","101040405","0","110040041","100582","101040406","bgm_M06","0","bgm_M06","0","0","0","30","bgm_M06","bgm_M06","維斯塔溪谷 4-4","90","0","101040407","110040043","100100","0","122282","11004004","0","101040402","100583","0","bgm_M06","11004","0","bgm_M06","100582","150","211001000","110040042"
"-245","0","9","1","123251","123161","100201","110040051","2015/12/17 15:00:00","9","0","9","0","0","0","0","2030/12/31 14:59:59","0","101040502","0","110040051","100202","101040503","bgm_M06","0","bgm_M06","0","0","101040507","-145","bgm_M06","bgm_M06","維斯塔溪谷 4-5","90","0","101040505","110040053","100110","0","122521","11004005","0","101040503","100203","0","bgm_M06","11004","0","bgm_M06","100202","150","211001000","110040052"
"-75","0","9","1","113191","113221","100201","110040061","2015/12/17 15:00:00","9","0","9","0","0","0","0","2030/12/31 14:59:59","0","101040607","0","110040061","100202","101040607","bgm_M06","0","bgm_M06","0","0","0","-115","bgm_M06","bgm_M06","維斯塔溪谷 4-6","90","0","101040603","110040063","100110","0","122342","11004006","0","101040603","100203","0","bgm_M06","11004","0","bgm_M06","100202","150","211001000","110040062"
"-40","0","9","1","102552","123281","100101","110040071","2015/12/17 15:00:00","9","-70","9","0","0","0","0","2030/12/31 14:59:59","0","101040705","0","110040071","100102","101040706","bgm_M06","0","bgm_M06","0","0","0","40","bgm_M06","bgm_M06","維斯塔溪谷 4-7","90","0","101040707","110040073","100070","0","122312","11004007","0","101040701","100103","0","bgm_M06","11004","0","bgm_M06","100102","150","211001000","110040072"
"115","0","9","1","102582","123311","100101","110040081","2015/12/17 15:00:00","9","-70","9","0","0","0","0","2030/12/31 14:59:59","0","101040808","0","110040081","100102","101040807","bgm_M06","0","bgm_M06","0","0","0","-20","bgm_M06","bgm_M06","維斯塔溪谷 4-8","90","0","101040805","110040083","100070","0","122372","11004008","0","101040806","100103","0","bgm_M06","11004","0","bgm_M06","100102","150","211001000","110040082"
"275","25011","9","1","122614","123341","100581","110040091","2015/12/17 15:00:00","9","0","9","0","0","0","0","2030/12/31 14:59:59","0","101040905","0","110040091","100582","101040901","bgm_M06","0","bgm_M06","0","0","0","40","bgm_M06","bgm_M06","維斯塔溪谷 4-9","90","0","101040907","110040093","100100","0","122401","11004009","0","101040906","100583","0","bgm_M06","11004","0","bgm_M06","100582","150","211001000","110040092"
"440","25012","9","1","113521","113431","100074","110040101","2015/12/17 15:00:00","9","0","9","0","0","0","0","2030/12/31 14:59:59","0","101041004","0","110040101","100075","101041002","bgm_M06","0","bgm_M06","0","0","0","20","bgm_M06","bgm_M06","維斯塔溪谷 4-10","90","0","101041005","110040103","100010","0","122432","11004010","0","101041005","100076","0","bgm_M06","11004","0","bgm_M06","100075","150","211001000","110040102"
"615","25013","9","1","113581","113551","100077","110040111","2015/12/17 15:00:00","9","0","9","0","0","0","0","2030/12/31 14:59:59","0","101041105","0","110040111","100078","101041102","bgm_M06","0","bgm_M06","0","0","0","55","bgm_M06","bgm_M06","維斯塔溪谷 4-11","90","0","101041106","110040113","100010","0","122613","11004011","0","101041102","100079","0","bgm_M06","11004","0","bgm_M06","100078","150","211001000","110040112"
"690","25014","9","1","123612","113611","100201","110040121","2015/12/17 15:00:00","9","0","9","0","0","0","0","2030/12/31 14:59:59","0","101041201","0","110040121","100202","101041204","bgm_M06","0","bgm_M06","0","0","101041201","-95","bgm_M06","bgm_M06","維斯塔溪谷 4-12","90","0","101041205","110040123","100110","0","113011","11004012","0","101041203","100203","0","bgm_M06","11004","0","bgm_M06","100202","150","211001000","110040122"
"520","25015","9","1","113252","123192","100461","110040131","2015/12/17 15:00:00","9","0","9","0","9004135","0","0","2030/12/31 14:59:59","0","0","0","110040131","100462","0","bgm_M17_02","9004136","bgm_M63","0","0","0","-125","bgm_M63","bgm_M17_02","維斯塔溪谷 4-13","90","0","101041306","110040133","100110","0","113221","11004013","0","0","100463","0","bgm_M17","11004","0","bgm_M17","100462","150","211001000","110040132"
