d417154f8dcc4d084631ca19f12b7eec40dd509142050dbd8dd19d018ea227fd,cb31d55783139904b6e1590b87e784ba2c8d3b5f9bfd786bf8386af12a17c502,ba34a57b92ee2d2b8ee254dad3fe1508af5a87bb65d478c8808df06272825d4f,bcf4ff2d72c00b30ad96d1492a611dceb71d0bae01855d9c99bc7bef89a37629,2179b5a2e1949bc88a653577abb040c310069553fc87bf80cd79e5eaaf3f2f72,babd37bd61ca21e45fa7cbbbd91cddd45003e1e264ec19127bca299d74938c40,33ec32f4d743881ed3fc6973027602b4e8b92d3ec32979ebf92e7b72cc7344c7,d0d935590f2962bc672b8a900730e8edaa01f42fe0c6a54cec7a9d4972b11f73,561a63b55a85e1bf32bc38fa5407c4a485b0e66f0bbc2aac5bcb682d5cedf910,49b6b028bd300bf607b31552713cb598e4605438cfe0a56fcc7706483aa48318,931b9be1e1183295d04ca2091d3a9a07e2511cd1d5bae9645de529ba0529939b,d6d988cdf8e33aef1b5d51624eee7332519d119b0b658c938a761b165badbf37,88f45e9175462ff91acb8a7d48449da930c3371ed56f82476e67bfd67a3f71fb,6584f5221bebd5349a1f894163af0753f996b1e4135b186c23566209f8cd65c4,b1ccd1cd5ae49fbadf86a468994a5563de8dd2e982735b1873e36b6ae1a79e80
"6011","10013","81013003","0","105","2019/08/19 15:59:59","0","2019/08/01 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 2100000","0","601","9013","81013003","900000","0"
"6011","10013","81013004","0","106","2019/08/19 15:59:59","0","2019/08/01 16:00:00","完成特別戰鬥的模式2","0","601","9013","81013004","1500000","0"
"6011","10013","81013005","0","111","2019/08/19 15:59:59","0","2019/08/01 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 1000000","0","601","9013","81013005","2000000","0"
"6011","10013","81013006","0","113","2019/08/19 15:59:59","0","2019/08/01 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 500000","0","601","9013","81013006","2500000","0"
"6011","10013","81013007","0","115","2019/08/19 15:59:59","0","2019/08/01 16:00:00","將特別戰鬥的 Boss 消滅","0","601","9013","81013007","3000000","0"
"6011","10015","81015001","0","103","2019/09/18 15:59:59","0","2019/09/03 16:00:00","打倒莫妮卡、步未、雪的闇影","0","601","9001","81015001","3","0"
"6011","10015","81015002","0","104","2019/09/18 15:59:59","0","2019/09/03 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 1200000","0","601","9013","81015002","300000","0"
"6011","10015","81015003","0","105","2019/09/18 15:59:59","0","2019/09/03 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 1000000","0","601","9013","81015003","500000","0"
"6011","10015","81015004","0","106","2019/09/18 15:59:59","0","2019/09/03 16:00:00","完成特別戰鬥的模式2","0","601","9013","81015004","750000","0"
"6011","10015","81015005","0","111","2019/09/18 15:59:59","0","2019/09/03 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 400000","0","601","9013","81015005","1100000","0"
"6011","10015","81015006","0","113","2019/09/18 15:59:59","0","2019/09/03 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 200000","0","601","9013","81015006","1300000","0"
"6011","10015","81015007","0","115","2019/09/18 15:59:59","0","2019/09/03 16:00:00","將特別戰鬥的 Boss 消滅","0","601","9013","81015007","1500000","0"
"6011","10017","81017001","0","103","2019/10/18 15:59:59","0","2019/10/01 16:00:00","打倒雷姆與拉姆的闇影","0","601","9001","81017001","2","0"
"6011","10017","81017002","0","104","2019/10/18 15:59:59","0","2019/10/01 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 2850000","0","601","9013","81017002","300000","0"
"6011","10017","81017003","0","105","2019/10/18 15:59:59","0","2019/10/01 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 2250000","0","601","9013","81017003","900000","0"
"6011","10017","81017004","0","106","2019/10/18 15:59:59","0","2019/10/01 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 1650000","0","601","9013","81017004","1500000","0"
"6011","10017","81017005","0","111","2019/10/18 15:59:59","0","2019/10/01 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 1150000","0","601","9013","81017005","2000000","0"
"6011","10017","81017006","0","113","2019/10/18 15:59:59","0","2019/10/01 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 650000","0","601","9013","81017006","2500000","0"
"6011","10017","81017007","0","115","2019/10/18 15:59:59","0","2019/10/01 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 150000","0","601","9013","81017007","3000000","0"
"6011","10017","81017008","5","118","2019/10/18 15:59:59","0","2019/10/01 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","601","9015","81017008","1","0"
"6011","10019","81019001","0","103","2019/11/18 15:59:59","0","2019/11/01 16:00:00","破壞雨神大人的護盾","4","601","9014","81019001","200","0"
"6011","10019","81019002","0","104","2019/11/18 15:59:59","0","2019/11/01 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 3600000","1","601","9013","81019002","900000","0"
"6011","10019","81019003","0","105","2019/11/18 15:59:59","0","2019/11/01 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 3000000","1","601","9013","81019003","1500000","0"
"6011","10019","81019004","0","106","2019/11/18 15:59:59","0","2019/11/01 16:00:00","完成特別戰鬥的模式2","1","601","9013","81019004","2250000","0"
"6011","10019","81019005","0","111","2019/11/18 15:59:59","0","2019/11/01 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 1200000","1","601","9013","81019005","3300000","0"
"6011","10019","81019006","0","113","2019/11/18 15:59:59","0","2019/11/01 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 600000","1","601","9013","81019006","3900000","0"
"6011","10019","81019007","0","115","2019/11/18 15:59:59","0","2019/11/01 16:00:00","討伐特別戰鬥的 Boss","1","601","9013","81019007","4500000","0"
"6011","10019","81019008","5","118","2019/11/18 15:59:59","0","2019/11/01 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","601","9015","81019008","1","0"
"6011","10021","81021001","0","103","2019/12/17 15:59:59","0","2019/12/02 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 2550000","1","601","9013","81021001","600000","0"
"6011","10021","81021002","0","104","2019/12/17 15:59:59","0","2019/12/02 16:00:00","完成特別戰鬥的模式1","1","601","9013","81021002","1260000","0"
"6011","10021","81021003","0","105","2019/12/17 15:59:59","0","2019/12/02 16:00:00","打倒 15 隻奄美魔物的分身","0","601","9014","81021003","15","0"
"6011","10021","81021004","0","106","2019/12/17 15:59:59","0","2019/12/02 16:00:00","完成特別戰鬥的模式2","0","601","9014","81021004","30","0"
"6011","10021","81021005","0","111","2019/12/17 15:59:59","0","2019/12/02 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 1450000","1","601","9013","81021005","1700000","0"
"6011","10021","81021006","0","113","2019/12/17 15:59:59","0","2019/12/02 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 850000","1","601","9013","81021006","2300000","0"
"6011","10021","81021007","0","115","2019/12/17 15:59:59","0","2019/12/02 16:00:00","討伐特別戰鬥的 Boss","1","601","9013","81021007","3150000","0"
"6011","10021","81021008","5","118","2019/12/17 15:59:59","0","2019/12/02 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","601","9015","81021008","1","0"
"6011","10023","81023001","0","103","2020/01/19 15:59:59","0","2020/01/02 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 3150000","1","601","9013","81023001","450000","0"
"6011","10023","81023002","0","104","2020/01/19 15:59:59","0","2020/01/02 16:00:00","完成特別戰鬥的模式1","1","601","9013","81023002","900000","0"
"6011","10023","81023003","0","105","2020/01/19 15:59:59","0","2020/01/02 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 2100000","1","601","9013","81023003","1500000","0"
"6011","10023","81023004","0","106","2020/01/19 15:59:59","0","2020/01/02 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 1500000","1","601","9013","81023004","2100000","0"
"6011","10023","81023005","0","111","2020/01/19 15:59:59","0","2020/01/02 16:00:00","完成特別戰鬥的模式2","1","601","9013","81023005","2700000","0"
"6011","10023","81023006","0","113","2020/01/19 15:59:59","0","2020/01/02 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 450000","1","601","9013","81023006","3150000","0"
"6011","10023","81023007","0","115","2020/01/19 15:59:59","0","2020/01/02 16:00:00","討伐特別戰鬥的 Boss","1","601","9013","81023007","3600000","0"
"6011","10023","81023008","5","118","2020/01/19 15:59:59","0","2020/01/02 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","601","9015","81023008","1","0"
"6011","10025","81025001","0","103","2020/02/21 15:59:59","0","2020/02/04 16:00:00","打倒禊和美美和鏡華的闇影","0","601","9001","81025001","3","0"
"6011","10025","81025002","0","104","2020/02/21 15:59:59","0","2020/02/04 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 3150000","1","601","9013","81025002","600000","0"
"6011","10025","81025003","0","105","2020/02/21 15:59:59","0","2020/02/04 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 2550000","1","601","9013","81025003","1200000","0"
"6011","10025","81025004","2","106","2020/02/21 15:59:59","0","2020/02/04 16:00:00","完成特別戰鬥的模式2","0","601","9016","81025004","1","0"
"6011","10025","81025005","0","111","2020/02/21 15:59:59","0","2020/02/04 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 1275000","1","601","9013","81025005","2475000","0"
"6011","10025","81025006","0","113","2020/02/21 15:59:59","0","2020/02/04 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 675000","1","601","9013","81025006","3075000","0"
"6011","10025","81025007","3","115","2020/02/21 15:59:59","0","2020/02/04 16:00:00","討伐特別戰鬥的 Boss","0","601","9016","81025007","1","0"
"6011","10025","81025008","5","118","2020/02/21 15:59:59","0","2020/02/04 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","601","9015","81025008","1","0"
"6011","10027","81027001","0","103","2020/03/19 15:59:59","0","2020/03/02 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 3250000","1","601","9013","81027001","500000","0"
"6011","10027","81027002","0","104","2020/03/19 15:59:59","0","2020/03/02 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 2750000","1","601","9013","81027002","1000000","0"
"6011","10027","81027003","0","105","2020/03/19 15:59:59","0","2020/03/02 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 2250000","1","601","9013","81027003","1500000","0"
"6011","10027","81027004","2","106","2020/03/19 15:59:59","0","2020/03/02 16:00:00","將MODE2出現的怪物全部打倒","0","601","9016","81027004","1","0"
"6011","10027","81027005","0","111","2020/03/19 15:59:59","0","2020/03/02 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 1450000","1","601","9013","81027005","2300000","0"
"6011","10027","81027006","0","113","2020/03/19 15:59:59","0","2020/03/02 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 650000","1","601","9013","81027006","3100000","0"
"6011","10027","81027007","3","115","2020/03/19 15:59:59","0","2020/03/02 16:00:00","討伐特別戰鬥的 Boss","0","601","9016","81027007","1","0"
"6011","10027","81027008","5","118","2020/03/19 15:59:59","0","2020/03/02 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","601","9015","81027008","1","0"
"6011","10029","81029001","0","103","2020/04/19 15:59:59","0","2020/04/01 16:00:00","打倒克莉絲提娜和望和伊莉亞的闇影","0","601","9001","81029001","3","0"
"6011","10029","81029002","0","104","2020/04/19 15:59:59","0","2020/04/01 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 4300000","1","601","9013","81029002","700000","0"
"6011","10029","81029003","0","105","2020/04/19 15:59:59","0","2020/04/01 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 3650000","1","601","9013","81029003","1350000","0"
"6011","10029","81029004","2","106","2020/04/19 15:59:59","0","2020/04/01 16:00:00","完成特別戰鬥的模式2","0","601","9016","81029004","1","0"
"6011","10029","81029005","0","111","2020/04/19 15:59:59","0","2020/04/01 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 2000000","1","601","9013","81029005","3000000","0"
"6011","10029","81029006","0","113","2020/04/19 15:59:59","0","2020/04/01 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 1000000","1","601","9013","81029006","4000000","0"
"6011","10029","81029007","3","115","2020/04/19 15:59:59","0","2020/04/01 16:00:00","討伐特別戰鬥的 Boss","0","601","9016","81029007","1","0"
"6011","10029","81029008","5","118","2020/04/19 15:59:59","0","2020/04/01 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","601","9015","81029008","1","0"
"6011","10031","81031001","0","103","2020/05/22 15:59:59","0","2020/05/05 16:00:00","打倒美食殿堂隊伍的闇影","0","601","9001","81031001","4","0"
"6011","10031","81031002","0","104","2020/05/22 15:59:59","0","2020/05/05 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 3150000","1","601","9013","81031002","600000","0"
"6011","10031","81031003","0","105","2020/05/22 15:59:59","0","2020/05/05 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 2550000","1","601","9013","81031003","1200000","0"
"6011","10031","81031004","2","106","2020/05/22 15:59:59","0","2020/05/05 16:00:00","完成特別戰鬥的模式2","0","601","9016","81031004","1","0"
"6011","10031","81031005","0","111","2020/05/22 15:59:59","0","2020/05/05 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 1275000","1","601","9013","81031005","2475000","0"
"6011","10031","81031006","0","113","2020/05/22 15:59:59","0","2020/05/05 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 675000","1","601","9013","81031006","3075000","0"
"6011","10031","81031007","3","115","2020/05/22 15:59:59","0","2020/05/05 16:00:00","討伐特別戰鬥的 Boss","0","601","9016","81031007","1","0"
"6011","10031","81031008","5","118","2020/05/22 15:59:59","0","2020/05/05 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","601","9015","81031008","1","0"
"6011","10033","81033001","0","104","2020/06/21 15:59:59","0","2020/06/03 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 4000000","1","601","9013","81033001","1000000","0"
"6011","10033","81033002","0","105","2020/06/21 15:59:59","0","2020/06/03 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 3000000","1","601","9013","81033002","2000000","0"
"6011","10033","81033003","1","106","2020/06/21 15:59:59","0","2020/06/03 16:00:00","完成特別戰鬥的模式1","0","601","9016","81033003","1","0"
"6011","10033","81033004","0","103","2020/06/21 15:59:59","0","2020/06/03 16:00:00","打倒霞與栞的闇影","0","601","9001","81033004","2","0"
"6011","10033","81033005","0","111","2020/06/21 15:59:59","0","2020/06/03 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 2000000","1","601","9013","81033005","3000000","0"
"6011","10033","81033006","0","113","2020/06/21 15:59:59","0","2020/06/03 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 1000000","1","601","9013","81033006","4000000","0"
"6011","10033","81033007","3","115","2020/06/21 15:59:59","0","2020/06/03 16:00:00","討伐特別戰鬥的 Boss","0","601","9016","81033007","1","0"
"6011","10033","81033008","5","118","2020/06/21 15:59:59","0","2020/06/03 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","601","9015","81033008","1","0"
"6011","10034","81034001","0","10034103","2020/06/28 15:59:59","0","2020/06/17 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 5000000","1","601","9013","81034001","500000","0"
"6011","10034","81034002","0","10034104","2020/06/28 15:59:59","0","2020/06/17 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 4000000","1","601","9013","81034002","1500000","0"
"6011","10034","81034003","1","10034105","2020/06/28 15:59:59","0","2020/06/17 16:00:00","完成特別戰鬥的模式1","0","601","9016","81034003","1","0"
"6011","10034","81034004","0","10034106","2020/06/28 15:59:59","0","2020/06/17 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 2000000","1","601","9013","81034004","3500000","0"
"6011","10034","81034005","2","10034111","2020/06/28 15:59:59","0","2020/06/17 16:00:00","完成特別戰鬥的模式2","0","601","9016","81034005","1","0"
"6011","10034","81034006","0","10034113","2020/06/28 15:59:59","0","2020/06/17 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 900000","1","601","9013","81034006","4600000","0"
"6011","10034","81034007","3","10034115","2020/06/28 15:59:59","0","2020/06/17 16:00:00","討伐特別戰鬥的 Boss","0","601","9016","81034007","1","0"
"6011","10034","81034008","5","10034118","2020/06/28 15:59:59","0","2020/06/17 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","601","9015","81034008","1","0"
"6011","10035","81035001","0","10035103","2020/10/26 15:59:59","0","2020/09/30 16:00:00","打倒new generations的闇影","0","601","9001","81035001","3","0"
"6011","10035","81035002","2","10035104","2020/10/26 15:59:59","0","2020/09/30 16:00:00","將MODE2出現的怪物全部打倒","0","601","9016","81035002","1","0"
"6011","10035","81035003","0","10035105","2020/10/26 15:59:59","0","2020/09/30 16:00:00","將喧囂獨角兔的 HP 降低至 1760000","1","601","9013","81035003","440000","0"
"6011","10035","81035004","0","10035106","2020/10/26 15:59:59","0","2020/09/30 16:00:00","將喧囂獨角兔的 HP 降低至 1320000","1","601","9013","81035004","880000","0"
"6011","10035","81035005","0","10035111","2020/10/26 15:59:59","0","2020/09/30 16:00:00","將喧囂獨角兔的 HP 降低至 880000","1","601","9013","81035005","1320000","0"
"6011","10035","81035006","0","10035113","2020/10/26 15:59:59","0","2020/09/30 16:00:00","將喧囂獨角兔的 HP 降低至 440000","1","601","9013","81035006","1760000","0"
"6011","10035","81035007","3","10035115","2020/10/26 15:59:59","0","2020/09/30 16:00:00","討伐喧囂獨角兔","0","601","9016","81035007","1","0"
"6011","10035","81035008","5","10035118","2020/10/26 15:59:59","0","2020/09/30 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的喧囂獨角兔","0","601","9015","81035008","1","0"
"6011","10036","81036001","0","10036103","2020/10/26 15:59:59","0","2020/10/12 16:00:00","將糾結的盆栽小花的 HP 降低至 18375000","1","601","9013","81036001","2625000","0"
"6011","10036","81036002","1","10036104","2020/10/26 15:59:59","0","2020/10/12 16:00:00","通過糾結的盆栽小花的MODE1","0","601","9016","81036002","1","0"
"6011","10036","81036003","0","10036105","2020/10/26 15:59:59","0","2020/10/12 16:00:00","將糾結的盆栽小花的 HP 降低至 11900000","1","601","9013","81036003","9100000","0"
"6011","10036","81036004","0","10036106","2020/10/26 15:59:59","0","2020/10/12 16:00:00","將糾結的盆栽小花的 HP 降低至 8050000","1","601","9013","81036004","12950000","0"
"6011","10036","81036005","2","10036111","2020/10/26 15:59:59","0","2020/10/12 16:00:00","通過糾結的盆栽小花的MODE2","0","601","9016","81036005","1","0"
"6011","10036","81036006","0","10036113","2020/10/26 15:59:59","0","2020/10/12 16:00:00","將糾結的盆栽小花的 HP 降低至 2100000","1","601","9013","81036006","18900000","0"
"6011","10036","81036007","3","10036115","2020/10/26 15:59:59","0","2020/10/12 16:00:00","討伐糾結的盆栽小花","0","601","9016","81036007","1","0"
"6011","10036","81036008","5","10036118","2020/10/26 15:59:59","0","2020/10/12 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的糾結的盆栽小花","0","601","9015","81036008","1","0"
"6011","10037","81037001","0","10037103","2020/08/28 15:59:59","0","2020/08/17 16:00:00","打倒香織、真琴、真步、霞的闇影","0","601","9001","81037001","4","0"
"6011","10037","81037002","0","10037104","2020/08/28 15:59:59","0","2020/08/17 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 2600000","1","601","9013","81037002","450000","0"
"6011","10037","81037003","0","10037105","2020/08/28 15:59:59","0","2020/08/17 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 2100000","1","601","9013","81037003","950000","0"
"6011","10037","81037004","2","10037106","2020/08/28 15:59:59","0","2020/08/17 16:00:00","完成特別戰鬥的模式2","0","601","9016","81037004","1","0"
"6011","10037","81037005","0","10037111","2020/08/28 15:59:59","0","2020/08/17 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 1000000","1","601","9013","81037005","2050000","0"
"6011","10037","81037006","0","10037113","2020/08/28 15:59:59","0","2020/08/17 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 500000","1","601","9013","81037006","2550000","0"
"6011","10037","81037007","3","10037115","2020/08/28 15:59:59","0","2020/08/17 16:00:00","討伐特別戰鬥的 Boss","0","601","9016","81037007","1","0"
"6011","10037","81037008","5","10037118","2020/08/28 15:59:59","0","2020/08/17 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","601","9015","81037008","1","0"
"6011","10038","81038001","0","10038103","2020/07/19 15:59:59","0","2020/07/02 16:00:00","打倒秋乃、珠希、優花梨、美冬的闇影","0","601","9001","81038001","4","0"
"6011","10038","81038002","0","10038104","2020/07/19 15:59:59","0","2020/07/02 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 6035000","1","601","9013","81038002","1065000","0"
"6011","10038","81038003","0","10038105","2020/07/19 15:59:59","0","2020/07/02 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 4970000","1","601","9013","81038003","2130000","0"
"6011","10038","81038004","2","10038106","2020/07/19 15:59:59","0","2020/07/02 16:00:00","完成特別戰鬥的模式2","0","601","9016","81038004","1","0"
"6011","10038","81038005","0","10038111","2020/07/19 15:59:59","0","2020/07/02 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 2603500","1","601","9013","81038005","4496500","0"
"6011","10038","81038006","0","10038113","2020/07/19 15:59:59","0","2020/07/02 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 1302000","1","601","9013","81038006","5798000","0"
"6011","10038","81038007","3","10038115","2020/07/19 15:59:59","0","2020/07/02 16:00:00","討伐特別戰鬥的 Boss","0","601","9016","81038007","1","0"
"6011","10038","81038008","5","10038118","2020/07/19 15:59:59","0","2020/07/02 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","601","9015","81038008","1","0"
"6011","10039","81039001","0","10039103","2020/07/26 15:59:59","0","2020/07/16 16:00:00","打倒貪吃佩可、可可蘿、凱留的闇影","0","601","9001","81039001","3","0"
"6011","10039","81039002","0","10039104","2020/07/26 15:59:59","0","2020/07/16 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 2500000","1","601","9013","81039002","500000","0"
"6011","10039","81039003","0","10039105","2020/07/26 15:59:59","0","2020/07/16 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 2000000","1","601","9013","81039003","1000000","0"
"6011","10039","81039004","2","10039106","2020/07/26 15:59:59","0","2020/07/16 16:00:00","完成特別戰鬥的模式2","0","601","9016","81039004","1","0"
"6011","10039","81039005","0","10039111","2020/07/26 15:59:59","0","2020/07/16 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 1000000","1","601","9013","81039005","2000000","0"
