3a43acae27b66d3064e944e30b4333d807fe59ed13beadc46c6fc8a11b5132c7,b9c55587275f83edc98d85495d52bd9156e5baa2cf360e6da1ec22613e24789f,423a362d3902992ea0e220570cee58ad73af1769bd8d74e07231e070d4694d84,a9d9966ebce1de2c84b7cddc15c47079ada0f7e08d3019f02547b2a34875986e,ee0ffab372148894ee85025950808ac0fb2af26fc56f48425aa3eac26002bd7e,5c46e13c9dad735448228124ad0e4ced92649d597fef734305cf7748ba4aa3b4,856e340890a13fcca8e89de4493ef895c1e6263acc8eb884c07133beb650538a,5f8909a328346a15399b0ac91768a17dde7706ea397155635d294266ceddd30f,3e0592cde0763948c24dc38b73b44ff9407112ea3ff07cae790667e35f325542,08137e15508265de95fd6b698a02987f5e006b4594f0b9b62b8786f203c1b088,e307519de6c8201704957f3d3a37147c1089d144207fb1397bad1ca9ac6f6dea,4444f9dc83dd605668b20624dd70b29b2cc1c83d4932a2c5b0da2d923ae0b870,a28fd0f878dadb178e2184794a0367acd02e90f8fea6f08bc694e498a9a2b26f,4093acc3ba3b36931d9537e9f467485395eddf212c173e03b3d28bb7f4c32053
"50","31021","0","0","20","28025","2024/10/01 00:00:00","0","2","0","102101","0","2030/08/01 14:59:59","0"
"50","31022","0","0","21","28025","2024/10/01 00:00:00","0","2","0","102201","0","2030/08/01 14:59:59","0"
"50","31023","0","0","22","28025","2024/10/01 00:00:00","0","2","0","102301","0","2030/08/01 14:59:59","0"
"50","31025","0","0","23","28025","2024/10/01 00:00:00","0","2","0","102501","0","2030/08/01 14:59:59","0"
"50","31026","0","0","24","28025","2024/10/01 00:00:00","0","2","0","102601","0","2030/08/01 14:59:59","0"
"50","31027","0","0","25","28025","2024/10/01 00:00:00","0","2","0","102701","0","2030/08/01 14:59:59","0"
"50","31028","0","0","26","28025","2024/10/01 00:00:00","0","2","0","102801","0","2030/08/01 14:59:59","0"
"50","31029","0","0","27","28025","2024/10/01 00:00:00","0","2","0","102901","0","2030/08/01 14:59:59","0"
"50","31030","0","0","28","28025","2024/10/01 00:00:00","0","2","0","103001","0","2030/08/01 14:59:59","0"
"50","31031","0","0","29","28025","2024/10/01 00:00:00","0","2","0","103101","0","2030/08/01 14:59:59","0"
"50","31032","0","0","30","28025","2024/10/01 00:00:00","0","2","0","103201","0","2030/08/01 14:59:59","0"
"50","31033","0","0","31","28025","2024/10/01 00:00:00","0","2","0","103301","0","2030/08/01 14:59:59","0"
"50","31034","0","0","32","28025","2024/10/01 00:00:00","0","2","0","103401","0","2030/08/01 14:59:59","0"
"50","31036","0","0","33","28025","2024/10/01 00:00:00","0","2","0","103601","0","2030/08/01 14:59:59","0"
"50","31037","0","0","34","28025","2024/10/01 00:00:00","0","2","0","103701","0","2030/08/01 14:59:59","0"
"50","31038","0","0","35","28025","2024/10/01 00:00:00","0","2","0","103801","0","2030/08/01 14:59:59","0"
"50","31040","0","0","36","28025","2024/10/01 00:00:00","0","2","0","104001","0","2030/08/01 14:59:59","0"
"50","31042","0","0","37","28025","2024/10/01 00:00:00","0","2","0","104201","0","2030/08/01 14:59:59","0"
"50","31043","0","0","38","28025","2024/10/01 00:00:00","0","2","0","104301","0","2030/08/01 14:59:59","0"
"50","31044","0","0","39","28025","2024/10/01 00:00:00","0","2","0","104401","0","2030/08/01 14:59:59","0"
"50","31045","0","0","40","28025","2024/10/01 00:00:00","0","2","0","104501","0","2030/08/01 14:59:59","0"
"50","31046","0","0","41","28025","2024/10/01 00:00:00","0","2","0","104601","0","2030/08/01 14:59:59","0"
"50","31047","0","0","42","28025","2024/10/01 00:00:00","0","2","0","104701","0","2030/08/01 14:59:59","0"
"50","31048","0","0","43","28025","2024/10/01 00:00:00","0","2","0","104801","0","2030/08/01 14:59:59","0"
"50","31049","0","0","44","28025","2024/10/01 00:00:00","0","2","0","104901","0","2030/08/01 14:59:59","0"
"50","31050","0","0","45","28025","2024/10/01 00:00:00","0","2","0","105001","0","2030/08/01 14:59:59","0"
"50","31051","0","0","46","28025","2024/10/01 00:00:00","0","2","0","105101","0","2030/08/01 14:59:59","0"
"50","31052","0","0","47","28025","2024/10/01 00:00:00","0","2","0","105201","0","2030/08/01 14:59:59","0"
"50","31053","0","0","48","28025","2024/10/01 00:00:00","0","2","0","105301","0","2030/08/01 14:59:59","0"
"50","31054","0","0","49","28025","2024/10/01 00:00:00","0","2","0","105401","0","2030/08/01 14:59:59","0"
"50","31055","0","0","50","28025","2024/10/01 00:00:00","0","2","0","105501","0","2030/08/01 14:59:59","0"
"50","31057","0","0","51","28025","2024/10/01 00:00:00","0","2","0","105701","0","2030/08/01 14:59:59","0"
"50","31058","0","0","52","28025","2024/10/01 00:00:00","0","2","0","105801","0","2030/08/01 14:59:59","0"
"50","31059","0","0","53","28025","2024/10/01 00:00:00","0","2","0","105901","0","2030/08/01 14:59:59","0"
"50","31060","0","0","54","28025","2024/10/01 00:00:00","0","2","0","106001","0","2030/08/01 14:59:59","0"
"50","31061","0","0","55","28025","2024/10/01 00:00:00","0","2","0","106101","0","2030/08/01 14:59:59","0"
"50","31063","0","0","56","28025","2024/10/01 00:00:00","0","2","0","106301","0","2030/08/01 14:59:59","0"
"50","31064","0","0","57","28025","2024/10/01 00:00:00","0","2","0","106401","0","2030/08/01 14:59:59","0"
"50","31065","0","0","58","28025","2024/10/01 00:00:00","0","2","0","106501","0","2030/08/01 14:59:59","0"
"50","31066","0","0","59","28025","2024/10/01 00:00:00","0","2","0","106601","0","2030/08/01 14:59:59","0"
"50","31071","0","0","60","28025","2024/10/01 00:00:00","0","2","0","107101","0","2030/08/01 14:59:59","0"
"50","31075","0","0","61","28025","2024/10/01 00:00:00","0","2","0","107501","0","2030/08/01 14:59:59","0"
"50","31076","0","0","62","28025","2024/10/01 00:00:00","0","2","0","107601","0","2030/08/01 14:59:59","0"
"50","31078","0","0","63","28025","2024/10/01 00:00:00","0","2","0","107801","0","2030/08/01 14:59:59","0"
"50","31087","0","0","64","28025","2024/10/01 00:00:00","0","2","0","108701","0","2030/08/01 14:59:59","0"
"50","31088","0","0","65","28025","2024/10/01 00:00:00","0","2","0","108801","0","2030/08/01 14:59:59","0"
"50","31089","0","0","66","28025","2024/10/01 00:00:00","0","2","0","108901","0","2030/08/01 14:59:59","0"
"50","32001","0","0","1","28026","2024/10/01 00:00:00","0","2","0","100101","0","2030/08/01 14:59:59","0"
"50","32002","0","0","2","28026","2024/10/01 00:00:00","0","2","0","100201","0","2030/08/01 14:59:59","0"
"50","32003","0","0","3","28026","2024/10/01 00:00:00","0","2","0","100301","0","2030/08/01 14:59:59","0"
"50","32004","0","0","4","28026","2024/10/01 00:00:00","0","2","0","100401","0","2030/08/01 14:59:59","0"
"50","32005","0","0","5","28026","2024/10/01 00:00:00","0","2","0","100501","0","2030/08/01 14:59:59","0"
"50","32006","0","0","6","28026","2024/10/01 00:00:00","0","2","0","100601","0","2030/08/01 14:59:59","0"
"50","32007","0","0","7","28026","2024/10/01 00:00:00","0","2","0","100701","0","2030/08/01 14:59:59","0"
"50","32008","0","0","8","28026","2024/10/01 00:00:00","0","2","0","100801","0","2030/08/01 14:59:59","0"
"50","32009","0","0","9","28026","2024/10/01 00:00:00","0","2","0","100901","0","2030/08/01 14:59:59","0"
"50","32010","0","0","10","28026","2024/10/01 00:00:00","0","2","0","101001","0","2030/08/01 14:59:59","0"
"50","32011","0","0","11","28026","2024/10/01 00:00:00","0","2","0","101101","0","2030/08/01 14:59:59","0"
"50","32012","0","0","12","28026","2024/10/01 00:00:00","0","2","0","101201","0","2030/08/01 14:59:59","0"
"50","32013","0","0","13","28026","2024/10/01 00:00:00","0","2","0","101301","0","2030/08/01 14:59:59","0"
"50","32014","0","0","14","28026","2024/10/01 00:00:00","0","2","0","101401","0","2030/08/01 14:59:59","0"
"50","32015","0","0","15","28026","2024/10/01 00:00:00","0","2","0","101501","0","2030/08/01 14:59:59","0"
"50","32016","0","0","16","28026","2024/10/01 00:00:00","0","2","0","101601","0","2030/08/01 14:59:59","0"
"50","32017","0","0","17","28026","2024/10/01 00:00:00","0","2","0","101701","0","2030/08/01 14:59:59","0"
"50","32018","0","0","18","28026","2024/10/01 00:00:00","0","2","0","101801","0","2030/08/01 14:59:59","0"
"50","32020","0","0","19","28026","2024/10/01 00:00:00","0","2","0","102001","0","2030/08/01 14:59:59","0"
"50","32021","0","0","20","28026","2024/10/01 00:00:00","0","2","0","102101","0","2030/08/01 14:59:59","0"
"50","32022","0","0","21","28026","2024/10/01 00:00:00","0","2","0","102201","0","2030/08/01 14:59:59","0"
"50","32023","0","0","22","28026","2024/10/01 00:00:00","0","2","0","102301","0","2030/08/01 14:59:59","0"
"50","32025","0","0","23","28026","2024/10/01 00:00:00","0","2","0","102501","0","2030/08/01 14:59:59","0"
"50","32026","0","0","24","28026","2024/10/01 00:00:00","0","2","0","102601","0","2030/08/01 14:59:59","0"
"50","32027","0","0","25","28026","2024/10/01 00:00:00","0","2","0","102701","0","2030/08/01 14:59:59","0"
"50","32028","0","0","26","28026","2024/10/01 00:00:00","0","2","0","102801","0","2030/08/01 14:59:59","0"
"50","32029","0","0","27","28026","2024/10/01 00:00:00","0","2","0","102901","0","2030/08/01 14:59:59","0"
"50","32030","0","0","28","28026","2024/10/01 00:00:00","0","2","0","103001","0","2030/08/01 14:59:59","0"
"50","32031","0","0","29","28026","2024/10/01 00:00:00","0","2","0","103101","0","2030/08/01 14:59:59","0"
"50","32032","0","0","30","28026","2024/10/01 00:00:00","0","2","0","103201","0","2030/08/01 14:59:59","0"
"50","32033","0","0","31","28026","2024/10/01 00:00:00","0","2","0","103301","0","2030/08/01 14:59:59","0"
"50","32034","0","0","32","28026","2024/10/01 00:00:00","0","2","0","103401","0","2030/08/01 14:59:59","0"
"50","32036","0","0","33","28026","2024/10/01 00:00:00","0","2","0","103601","0","2030/08/01 14:59:59","0"
"50","32037","0","0","34","28026","2024/10/01 00:00:00","0","2","0","103701","0","2030/08/01 14:59:59","0"
"50","32038","0","0","35","28026","2024/10/01 00:00:00","0","2","0","103801","0","2030/08/01 14:59:59","0"
"50","32040","0","0","36","28026","2024/10/01 00:00:00","0","2","0","104001","0","2030/08/01 14:59:59","0"
"50","32042","0","0","37","28026","2024/10/01 00:00:00","0","2","0","104201","0","2030/08/01 14:59:59","0"
"50","32043","0","0","38","28026","2024/10/01 00:00:00","0","2","0","104301","0","2030/08/01 14:59:59","0"
"50","32044","0","0","39","28026","2024/10/01 00:00:00","0","2","0","104401","0","2030/08/01 14:59:59","0"
"50","32045","0","0","40","28026","2024/10/01 00:00:00","0","2","0","104501","0","2030/08/01 14:59:59","0"
"50","32046","0","0","41","28026","2024/10/01 00:00:00","0","2","0","104601","0","2030/08/01 14:59:59","0"
"50","32047","0","0","42","28026","2024/10/01 00:00:00","0","2","0","104701","0","2030/08/01 14:59:59","0"
"50","32048","0","0","43","28026","2024/10/01 00:00:00","0","2","0","104801","0","2030/08/01 14:59:59","0"
"50","32049","0","0","44","28026","2024/10/01 00:00:00","0","2","0","104901","0","2030/08/01 14:59:59","0"
"50","32050","0","0","45","28026","2024/10/01 00:00:00","0","2","0","105001","0","2030/08/01 14:59:59","0"
"50","32051","0","0","46","28026","2024/10/01 00:00:00","0","2","0","105101","0","2030/08/01 14:59:59","0"
"50","32052","0","0","47","28026","2024/10/01 00:00:00","0","2","0","105201","0","2030/08/01 14:59:59","0"
"50","32053","0","0","48","28026","2024/10/01 00:00:00","0","2","0","105301","0","2030/08/01 14:59:59","0"
"50","32054","0","0","49","28026","2024/10/01 00:00:00","0","2","0","105401","0","2030/08/01 14:59:59","0"
"50","32055","0","0","50","28026","2024/10/01 00:00:00","0","2","0","105501","0","2030/08/01 14:59:59","0"
"50","32057","0","0","51","28026","2024/10/01 00:00:00","0","2","0","105701","0","2030/08/01 14:59:59","0"
"50","32058","0","0","52","28026","2024/10/01 00:00:00","0","2","0","105801","0","2030/08/01 14:59:59","0"
"50","32059","0","0","53","28026","2024/10/01 00:00:00","0","2","0","105901","0","2030/08/01 14:59:59","0"
"50","32060","0","0","54","28026","2024/10/01 00:00:00","0","2","0","106001","0","2030/08/01 14:59:59","0"
"50","32061","0","0","55","28026","2024/10/01 00:00:00","0","2","0","106101","0","2030/08/01 14:59:59","0"
"50","32063","0","0","56","28026","2024/10/01 00:00:00","0","2","0","106301","0","2030/08/01 14:59:59","0"
"50","32064","0","0","57","28026","2024/10/01 00:00:00","0","2","0","106401","0","2030/08/01 14:59:59","0"
"50","32065","0","0","58","28026","2024/10/01 00:00:00","0","2","0","106501","0","2030/08/01 14:59:59","0"
"50","32066","0","0","59","28026","2024/10/01 00:00:00","0","2","0","106601","0","2030/08/01 14:59:59","0"
"50","32071","0","0","60","28026","2024/10/01 00:00:00","0","2","0","107101","0","2030/08/01 14:59:59","0"
"50","32075","0","0","61","28026","2024/10/01 00:00:00","0","2","0","107501","0","2030/08/01 14:59:59","0"
"50","32076","0","0","62","28026","2024/10/01 00:00:00","0","2","0","107601","0","2030/08/01 14:59:59","0"
"50","32078","0","0","63","28026","2024/10/01 00:00:00","0","2","0","107801","0","2030/08/01 14:59:59","0"
"50","32087","0","0","64","28026","2024/10/01 00:00:00","0","2","0","108701","0","2030/08/01 14:59:59","0"
"50","32088","0","0","65","28026","2024/10/01 00:00:00","0","2","0","108801","0","2030/08/01 14:59:59","0"
"50","32089","0","0","66","28026","2024/10/01 00:00:00","0","2","0","108901","0","2030/08/01 14:59:59","0"
"50","31001","0","0","1","28027","2025/02/01 00:00:00","0","2","0","100101","0","2030/08/01 14:59:59","0"
"50","31002","0","0","2","28027","2025/02/01 00:00:00","0","2","0","100201","0","2030/08/01 14:59:59","0"
"50","31003","0","0","3","28027","2025/02/01 00:00:00","0","2","0","100301","0","2030/08/01 14:59:59","0"
"50","31004","0","0","4","28027","2025/02/01 00:00:00","0","2","0","100401","0","2030/08/01 14:59:59","0"
"50","31005","0","0","5","28027","2025/02/01 00:00:00","0","2","0","100501","0","2030/08/01 14:59:59","0"
"50","31006","0","0","6","28027","2025/02/01 00:00:00","0","2","0","100601","0","2030/08/01 14:59:59","0"
"50","31007","0","0","7","28027","2025/02/01 00:00:00","0","2","0","100701","0","2030/08/01 14:59:59","0"
"50","31008","0","0","8","28027","2025/02/01 00:00:00","0","2","0","100801","0","2030/08/01 14:59:59","0"
"50","31009","0","0","9","28027","2025/02/01 00:00:00","0","2","0","100901","0","2030/08/01 14:59:59","0"
"50","31010","0","0","10","28027","2025/02/01 00:00:00","0","2","0","101001","0","2030/08/01 14:59:59","0"
"50","31011","0","0","11","28027","2025/02/01 00:00:00","0","2","0","101101","0","2030/08/01 14:59:59","0"
"50","31012","0","0","12","28027","2025/02/01 00:00:00","0","2","0","101201","0","2030/08/01 14:59:59","0"
"50","31013","0","0","13","28027","2025/02/01 00:00:00","0","2","0","101301","0","2030/08/01 14:59:59","0"
"50","31014","0","0","14","28027","2025/02/01 00:00:00","0","2","0","101401","0","2030/08/01 14:59:59","0"
"50","31015","0","0","15","28027","2025/02/01 00:00:00","0","2","0","101501","0","2030/08/01 14:59:59","0"
"50","31016","0","0","16","28027","2025/02/01 00:00:00","0","2","0","101601","0","2030/08/01 14:59:59","0"
"50","31017","0","0","17","28027","2025/02/01 00:00:00","0","2","0","101701","0","2030/08/01 14:59:59","0"
"50","31018","0","0","18","28027","2025/02/01 00:00:00","0","2","0","101801","0","2030/08/01 14:59:59","0"
"50","31020","0","0","19","28027","2025/02/01 00:00:00","0","2","0","102001","0","2030/08/01 14:59:59","0"
"50","31021","0","0","20","28027","2025/02/01 00:00:00","0","2","0","102101","0","2030/08/01 14:59:59","0"
"50","31022","0","0","21","28027","2025/02/01 00:00:00","0","2","0","102201","0","2030/08/01 14:59:59","0"
"50","31023","0","0","22","28027","2025/02/01 00:00:00","0","2","0","102301","0","2030/08/01 14:59:59","0"
"50","31025","0","0","23","28027","2025/02/01 00:00:00","0","2","0","102501","0","2030/08/01 14:59:59","0"
"50","31026","0","0","24","28027","2025/02/01 00:00:00","0","2","0","102601","0","2030/08/01 14:59:59","0"
"50","31027","0","0","25","28027","2025/02/01 00:00:00","0","2","0","102701","0","2030/08/01 14:59:59","0"
"50","31028","0","0","26","28027","2025/02/01 00:00:00","0","2","0","102801","0","2030/08/01 14:59:59","0"
"50","31029","0","0","27","28027","2025/02/01 00:00:00","0","2","0","102901","0","2030/08/01 14:59:59","0"
"50","31030","0","0","28","28027","2025/02/01 00:00:00","0","2","0","103001","0","2030/08/01 14:59:59","0"
"50","31031","0","0","29","28027","2025/02/01 00:00:00","0","2","0","103101","0","2030/08/01 14:59:59","0"
"50","31032","0","0","30","28027","2025/02/01 00:00:00","0","2","0","103201","0","2030/08/01 14:59:59","0"
"50","31033","0","0","31","28027","2025/02/01 00:00:00","0","2","0","103301","0","2030/08/01 14:59:59","0"
"50","31034","0","0","32","28027","2025/02/01 00:00:00","0","2","0","103401","0","2030/08/01 14:59:59","0"
"50","31036","0","0","33","28027","2025/02/01 00:00:00","0","2","0","103601","0","2030/08/01 14:59:59","0"
"50","31037","0","0","34","28027","2025/02/01 00:00:00","0","2","0","103701","0","2030/08/01 14:59:59","0"
"50","31038","0","0","35","28027","2025/02/01 00:00:00","0","2","0","103801","0","2030/08/01 14:59:59","0"
"50","31040","0","0","36","28027","2025/02/01 00:00:00","0","2","0","104001","0","2030/08/01 14:59:59","0"
"50","31042","0","0","37","28027","2025/02/01 00:00:00","0","2","0","104201","0","2030/08/01 14:59:59","0"
"50","31043","0","0","38","28027","2025/02/01 00:00:00","0","2","0","104301","0","2030/08/01 14:59:59","0"
"50","31044","0","0","39","28027","2025/02/01 00:00:00","0","2","0","104401","0","2030/08/01 14:59:59","0"
"50","31045","0","0","40","28027","2025/02/01 00:00:00","0","2","0","104501","0","2030/08/01 14:59:59","0"
"50","31046","0","0","41","28027","2025/02/01 00:00:00","0","2","0","104601","0","2030/08/01 14:59:59","0"
"50","31047","0","0","42","28027","2025/02/01 00:00:00","0","2","0","104701","0","2030/08/01 14:59:59","0"
"50","31048","0","0","43","28027","2025/02/01 00:00:00","0","2","0","104801","0","2030/08/01 14:59:59","0"
"50","31049","0","0","44","28027","2025/02/01 00:00:00","0","2","0","104901","0","2030/08/01 14:59:59","0"
"50","31050","0","0","45","28027","2025/02/01 00:00:00","0","2","0","105001","0","2030/08/01 14:59:59","0"
"50","31051","0","0","46","28027","2025/02/01 00:00:00","0","2","0","105101","0","2030/08/01 14:59:59","0"
"50","31052","0","0","47","28027","2025/02/01 00:00:00","0","2","0","105201","0","2030/08/01 14:59:59","0"
"50","31053","0","0","48","28027","2025/02/01 00:00:00","0","2","0","105301","0","2030/08/01 14:59:59","0"
"50","31054","0","0","49","28027","2025/02/01 00:00:00","0","2","0","105401","0","2030/08/01 14:59:59","0"
"50","31055","0","0","50","28027","2025/02/01 00:00:00","0","2","0","105501","0","2030/08/01 14:59:59","0"
"50","31056","0","0","51","28027","2025/02/01 00:00:00","0","2","0","105601","0","2030/08/01 14:59:59","0"
"50","31057","0","0","52","28027","2025/02/01 00:00:00","0","2","0","105701","0","2030/08/01 14:59:59","0"
"50","31058","0","0","53","28027","2025/02/01 00:00:00","0","2","0","105801","0","2030/08/01 14:59:59","0"
"50","31059","0","0","54","28027","2025/02/01 00:00:00","0","2","0","105901","0","2030/08/01 14:59:59","0"
"50","31060","0","0","55","28027","2025/02/01 00:00:00","0","2","0","106001","0","2030/08/01 14:59:59","0"
"50","31061","0","0","56","28027","2025/02/01 00:00:00","0","2","0","106101","0","2030/08/01 14:59:59","0"
"50","31063","0","0","57","28027","2025/02/01 00:00:00","0","2","0","106301","0","2030/08/01 14:59:59","0"
"50","31064","0","0","58","28027","2025/02/01 00:00:00","0","2","0","106401","0","2030/08/01 14:59:59","0"
"50","31065","0","0","59","28027","2025/02/01 00:00:00","0","2","0","106501","0","2030/08/01 14:59:59","0"
"50","31066","0","0","60","28027","2025/02/01 00:00:00","0","2","0","106601","0","2030/08/01 14:59:59","0"
"50","31071","0","0","61","28027","2025/02/01 00:00:00","0","2","0","107101","0","2030/08/01 14:59:59","0"
"50","31075","0","0","62","28027","2025/02/01 00:00:00","0","2","0","107501","0","2030/08/01 14:59:59","0"
"50","31076","0","0","63","28027","2025/02/01 00:00:00","0","2","0","107601","0","2030/08/01 14:59:59","0"
"50","31078","0","0","64","28027","2025/02/01 00:00:00","0","2","0","107801","0","2030/08/01 14:59:59","0"
"50","31087","0","0","65","28027","2025/02/01 00:00:00","0","2","0","108701","0","2030/08/01 14:59:59","0"
"50","31088","0","0","66","28027","2025/02/01 00:00:00","0","2","0","108801","0","2030/08/01 14:59:59","0"
"50","31089","0","0","67","28027","2025/02/01 00:00:00","0","2","0","108901","0","2030/08/01 14:59:59","0"
"50","32001","0","0","1","28028","2025/02/01 00:00:00","0","2","0","100101","0","2030/08/01 14:59:59","0"
"50","32002","0","0","2","28028","2025/02/01 00:00:00","0","2","0","100201","0","2030/08/01 14:59:59","0"
"50","32003","0","0","3","28028","2025/02/01 00:00:00","0","2","0","100301","0","2030/08/01 14:59:59","0"
"50","32004","0","0","4","28028","2025/02/01 00:00:00","0","2","0","100401","0","2030/08/01 14:59:59","0"
"50","32005","0","0","5","28028","2025/02/01 00:00:00","0","2","0","100501","0","2030/08/01 14:59:59","0"
"50","32006","0","0","6","28028","2025/02/01 00:00:00","0","2","0","100601","0","2030/08/01 14:59:59","0"
"50","32007","0","0","7","28028","2025/02/01 00:00:00","0","2","0","100701","0","2030/08/01 14:59:59","0"
"50","32008","0","0","8","28028","2025/02/01 00:00:00","0","2","0","100801","0","2030/08/01 14:59:59","0"
"50","32009","0","0","9","28028","2025/02/01 00:00:00","0","2","0","100901","0","2030/08/01 14:59:59","0"
"50","32010","0","0","10","28028","2025/02/01 00:00:00","0","2","0","101001","0","2030/08/01 14:59:59","0"
"50","32011","0","0","11","28028","2025/02/01 00:00:00","0","2","0","101101","0","2030/08/01 14:59:59","0"
"50","32012","0","0","12","28028","2025/02/01 00:00:00","0","2","0","101201","0","2030/08/01 14:59:59","0"
"50","32013","0","0","13","28028","2025/02/01 00:00:00","0","2","0","101301","0","2030/08/01 14:59:59","0"
"50","32014","0","0","14","28028","2025/02/01 00:00:00","0","2","0","101401","0","2030/08/01 14:59:59","0"
"50","32015","0","0","15","28028","2025/02/01 00:00:00","0","2","0","101501","0","2030/08/01 14:59:59","0"
"50","32016","0","0","16","28028","2025/02/01 00:00:00","0","2","0","101601","0","2030/08/01 14:59:59","0"
"50","32017","0","0","17","28028","2025/02/01 00:00:00","0","2","0","101701","0","2030/08/01 14:59:59","0"
"50","32018","0","0","18","28028","2025/02/01 00:00:00","0","2","0","101801","0","2030/08/01 14:59:59","0"
"50","32020","0","0","19","28028","2025/02/01 00:00:00","0","2","0","102001","0","2030/08/01 14:59:59","0"
"50","32021","0","0","20","28028","2025/02/01 00:00:00","0","2","0","102101","0","2030/08/01 14:59:59","0"
"50","32022","0","0","21","28028","2025/02/01 00:00:00","0","2","0","102201","0","2030/08/01 14:59:59","0"
"50","32023","0","0","22","28028","2025/02/01 00:00:00","0","2","0","102301","0","2030/08/01 14:59:59","0"
"50","32025","0","0","23","28028","2025/02/01 00:00:00","0","2","0","102501","0","2030/08/01 14:59:59","0"
"50","32026","0","0","24","28028","2025/02/01 00:00:00","0","2","0","102601","0","2030/08/01 14:59:59","0"
"50","32027","0","0","25","28028","2025/02/01 00:00:00","0","2","0","102701","0","2030/08/01 14:59:59","0"
"50","32028","0","0","26","28028","2025/02/01 00:00:00","0","2","0","102801","0","2030/08/01 14:59:59","0"
"50","32029","0","0","27","28028","2025/02/01 00:00:00","0","2","0","102901","0","2030/08/01 14:59:59","0"
"50","32030","0","0","28","28028","2025/02/01 00:00:00","0","2","0","103001","0","2030/08/01 14:59:59","0"
"50","32031","0","0","29","28028","2025/02/01 00:00:00","0","2","0","103101","0","2030/08/01 14:59:59","0"
"50","32032","0","0","30","28028","2025/02/01 00:00:00","0","2","0","103201","0","2030/08/01 14:59:59","0"
"50","32033","0","0","31","28028","2025/02/01 00:00:00","0","2","0","103301","0","2030/08/01 14:59:59","0"
"50","32034","0","0","32","28028","2025/02/01 00:00:00","0","2","0","103401","0","2030/08/01 14:59:59","0"
"50","32036","0","0","33","28028","2025/02/01 00:00:00","0","2","0","103601","0","2030/08/01 14:59:59","0"
"50","32037","0","0","34","28028","2025/02/01 00:00:00","0","2","0","103701","0","2030/08/01 14:59:59","0"
