66fd03512c32d5ad136b2eb5f0a5ef1655eeecba9061f8c4c361c9c3709e2fc0,11d8bea95bb87609112eefba3c767e5ba8b8c18738b132bfde66d1ac51d46aaa,09753b90dacdbfb4c99caf05a8f991573cf9e8faeb53e77a92eb5193347c6dee,abcfe36841bc0c25c769e2fed6a519795b6896f4649c13486662d27a49b1a1fb,2ff1089b42852a378c0981e885fed675a7e67ccab1d81e997e7eddfcb4a5cdb8,02bfc151c345b3b0d1c589ba94de1f2ee6c58779769090436fda544349c3b8e7,a2f704755f77ffacaf9aae7dc1404569810c0cf65c6df542698ae89d20818e12,75b7110b992dafa50460d761756a5389a19c56c2400cb4f04dc7d430a4cd2a0a,afe2f394b4a6699d239c06887be69c2a33a5be72302dcc41e82b4bb0137af7c4,8ec8afa818a2a68a15c3428344ba9fd97e9720a6514a017f8c8a56d6bb7ed13d,d0b4be41a52477715280fbe94024246b0802cd68554b913539be39b2172e56fd,9d56a3a5ccb15e4926c3f398637f889854f894ed149de90b6170a7e694f71e6a,3035598e219ea1d9c94fbf0090ad2b391c9702137f1a2698a15a1ed951f03a6b,f7de4d895d3c46e0bbac5537db9fe1ea91a6d4d8717f8249317a7306221ab487,1eb615c981fcb9e140ef36cbcd3d2695e30e3a05ef1007ad7061e4cb5e450860,014f999a2b407b5967ba98fb14d5b8b12b53d26ba740f09cc367675e050ff77b,d7457e7ef13caa36f67af0e147011fcc529fe9e2b25d030548e57a43a8f533ea,b8b0ef00c28d493b405f9db6b6b0283217fe91bf09fc75264c5b8f55600a9e6f,4cfc936d0b93d1b3d8156348e02c65d361ae90a425e5f9b04695951fc0aea696,ab6761d26495faba49f757d6cb14fc7c7f983b7ad8315f43a63a5b7b74936f3f,7fd29750c1a22314bc306c74da4f692068f31566a3735f34046e66e11caa6fdf,937b839542646ba34715f690242018c24d41780c61cb1d8168c49b71b6c3cb6e,a1f9da00a82b88229778c392d6f480e78a2ac2f1ea3b9fcb49da0cb863a802dc,41f7c0f1794b0dfbf464a40322587cf550e0454b946197e087d4c9060aa5ba7b,7005120e94efddb346b51b6ab3ab99361bee1812e136ea63d13347c9caf296e5,f0bed54cca1267fc45bfd247209fd63332ef43fe553ab1a5873c23c719ef44e1,befc45157f60440926310d33f4b25ba748ba2fb9ce338143460b8e6bdb42341b,5c7f167b014a9498d0d9187287750d6b80f7943fef20c8309954ee370e1925c5,124c2e6e1aaaa20d54bac058f0a5bc04755f724356e14653d11d0325c7460f2f,726d824749fb7a5aca2eb9eae20136b3cfee55188d4c43bf36a4cd36fdabbf29,5ef14b9623071b42768d513d30d9a77834dd5bb6ceea34cd4f9088f798fbe9c8,c86676e90743ca62e113d4976bbb4bfb76beec2e742b101c9d4b586a922435f4,f86f9939bf252fd2b8f6a3c79d7460d010203f482b4c89ddf3d08ddae03d934e,338cbfa0d1491eca53f0f5ffb9c6de5746af87100f57a82f3a3f85ae5f4ad319,2cc4ee68ed2684e78ea8521eff29257fc82971c241ec5de3e9985af7f57110dc,324378b2547a729469ceefdfc8263e1cd486ecd6a974ac1be97756cea14d0b5d,beece5d31dc108b4dfc13ec1aa58d6b91675228a86da2169b542ea32a959d672,3b8aaf916e0706b5b11afa4a07f008fce66f328916c91787cfa9f5843b58436b
"bgm_M06","11025001","100052","2030/12/17 14:59:59","0","201011107","bgm_M06","1","100051","210010111","21001010","瑪那冒險Lv11","0","0","0","100053","0","2021/08/01 16:00:00","100052","0","21001011","201011105","bgm_M06","500","21001","201011104","90","94002","201011106","23001","0","210010112","bgm_M06","201011102","210010113","221001011","bgm_M06","bgm_M06"
"bgm_M06","11030001","100052","2030/12/17 14:59:59","0","201011208","bgm_M06","1","100051","210010121","21001011","瑪那冒險Lv12","0","0","0","100053","0","2022/02/01 16:00:00","100052","0","21001012","201011205","bgm_M06","550","21001","201011207","90","94002","201011206","23001","0","210010122","bgm_M06","201011202","210010123","221001012","bgm_M06","bgm_M06"
"bgm_M06","11036001","100052","2030/12/17 14:59:59","0","201011307","bgm_M06","1","100051","210010131","21001012","瑪那冒險Lv13","0","0","0","100053","0","2022/08/01 16:00:00","100052","0","21001013","201011305","bgm_M06","600","21001","201011306","90","94002","201011304","23001","0","210010132","bgm_M06","201011302","210010133","221001013","bgm_M06","bgm_M06"
"bgm_M06","11041001","100052","2030/12/17 14:59:59","0","201011407","bgm_M06","1","100051","210010141","21001013","瑪那冒險Lv14","0","0","0","100053","0","2023/01/20 16:00:00","100052","0","21001014","201011405","bgm_M06","600","21001","201011402","90","94002","201011406","23001","0","210010142","bgm_M06","201011404","210010143","221001014","bgm_M06","bgm_M06"
"bgm_M06","11045001","100052","2030/12/17 14:59:59","0","201011508","bgm_M06","1","100051","210010151","21001014","瑪那冒險Lv15","0","0","0","100053","0","2023/08/01 16:00:00","100052","0","21001015","201011501","bgm_M06","600","21001","201011504","90","94002","201011505","23001","0","210010152","bgm_M06","201011506","210010153","221001015","bgm_M06","bgm_M06"
"bgm_M06","11051001","100052","2030/12/17 14:59:59","0","201011608","bgm_M06","1","100051","210010161","21001015","瑪那冒險Lv16","0","0","0","100053","0","2024/02/07 16:00:00","100052","0","21001016","201011601","bgm_M06","600","21001","201011605","90","94002","201011604","23001","0","210010162","bgm_M06","201011602","210010163","221001016","bgm_M06","bgm_M06"
"bgm_M06","11056001","100052","2030/12/17 14:59:59","0","201011708","bgm_M06","1","100051","210010171","21001016","瑪那冒險Lv17","0","0","0","100053","0","2024/08/01 16:00:00","100052","0","21001017","201011701","bgm_M06","600","21001","201011707","90","94002","201011705","23001","0","210010172","bgm_M06","201011704","210010173","221001017","bgm_M06","bgm_M06"
"bgm_M06","11061001","100052","2030/12/17 14:59:59","0","201011808","bgm_M06","1","100051","210010181","21001017","瑪那冒險Lv18","0","0","0","100053","0","2025/02/01 16:00:00","100052","0","21001018","201011801","bgm_M06","600","21001","201011806","90","94002","201011805","23001","0","210010182","bgm_M06","201011803","210010183","221001018","bgm_M06","bgm_M06"
"bgm_M06","11066001","100052","2030/12/17 14:59:59","0","201011908","bgm_M06","1","100051","210010191","21001018","瑪那冒險Lv19","0","0","0","100053","0","2025/08/01 16:00:00","100052","0","21001019","201011901","bgm_M06","600","21001","201011907","90","94002","201011905","23001","0","210010192","bgm_M06","201011904","210010193","221001019","bgm_M06","bgm_M06"
"bgm_M06","11071001","100052","2030/12/17 14:59:59","0","201012008","bgm_M06","1","100051","210010201","21001019","瑪那冒險Lv20","0","0","0","100053","0","2026/02/01 16:00:00","100052","0","21001020","201012002","bgm_M06","600","21001","201012007","90","94002","201012004","23001","0","210010202","bgm_M06","201012003","210010203","221001020","bgm_M06","bgm_M06"
"bgm_M06","0","100392","2030/12/17 14:59:59","23001","0","bgm_M06","1","100391","210020011","0","經驗值冒險 Lv1","0","0","0","100393","0","2015/12/17 15:00:00","100392","0","21002001","202020104","bgm_M06","80","21002","202020102","90","20001","202020105","20002","0","210020012","bgm_M06","202020101","210020013","221002001","bgm_M06","bgm_M06"
"bgm_M06","11004001","100392","2030/12/17 14:59:59","20003","202020206","bgm_M06","1","100391","210020021","21002001","經驗值冒險 Lv2","23001","0","0","100393","0","2015/12/17 15:00:00","100392","0","21002002","202020204","bgm_M06","100","21002","202020205","90","20001","202020202","20002","0","210020022","bgm_M06","202020201","210020023","221002002","bgm_M06","bgm_M06"
"bgm_M06","11006001","100392","2030/12/17 14:59:59","20003","0","bgm_M06","1","100391","210020031","21002002","經驗值冒險 Lv3","23001","0","0","100393","0","2015/12/17 15:00:00","100392","0","21002003","202020304","bgm_M06","140","21002","202020307","90","20001","202020306","20002","0","210020032","bgm_M06","202020305","210020033","221002003","bgm_M06","bgm_M06"
"bgm_M06","11007001","100392","2030/12/17 14:59:59","20003","0","bgm_M06","1","100391","210020041","21002003","經驗值冒險 Lv4","23001","0","0","100393","0","2015/12/17 15:00:00","100392","0","21002004","202020404","bgm_M06","180","21002","202020402","90","20001","202020401","20002","0","210020042","bgm_M06","202020406","210020043","221002004","bgm_M06","bgm_M06"
"bgm_M06","11008001","100392","2030/12/17 14:59:59","20003","202020506","bgm_M06","1","100391","210020051","21002004","經驗值冒險 Lv5","23001","0","0","100393","0","2015/12/17 15:00:00","100392","0","21002005","202020504","bgm_M06","200","21002","202020508","90","20001","202020502","20002","0","210020052","bgm_M06","202020507","210020053","221002005","bgm_M06","bgm_M06"
"bgm_M06","11010001","100392","2030/12/17 14:59:59","20004","0","bgm_M06","1","100391","210020061","21002005","經驗值冒險 Lv6","23001","0","0","100393","0","2019/03/06 16:00:00","100392","0","21002006","202020607","bgm_M06","250","21002","202020603","90","20002","202020605","20003","0","210020062","bgm_M06","202020608","210020063","221002006","bgm_M06","bgm_M06"
"bgm_M06","11011001","100392","2030/12/17 14:59:59","20004","202020704","bgm_M06","1","100391","210020071","21002006","經驗值冒險 Lv7","23001","0","0","100393","0","2019/08/01 16:00:00","100392","0","21002007","202020705","bgm_M06","300","21002","202020707","90","20002","202020706","20003","0","210020072","bgm_M06","202020701","210020073","221002007","bgm_M06","bgm_M06"
"bgm_M06","11013001","100392","2030/12/17 14:59:59","20004","202020804","bgm_M06","1","100391","210020081","21002007","經驗值冒險 Lv8","23001","0","0","100393","0","2020/02/18 16:00:00","100392","0","21002008","202020808","bgm_M06","350","21002","202020803","90","20002","202020806","20003","0","210020082","bgm_M06","202020809","210020083","221002008","bgm_M06","bgm_M06"
"bgm_M06","11015001","100392","2030/12/17 14:59:59","20004","202020909","bgm_M06","1","100391","210020091","21002008","經驗值冒險 Lv9","23001","0","0","100393","0","2020/08/03 16:00:00","100392","0","21002009","202020908","bgm_M06","400","21002","202020903","90","20002","202020902","20003","0","210020092","bgm_M06","202020901","210020093","221002009","bgm_M06","bgm_M06"
"bgm_M06","11020001","100392","2030/12/17 14:59:59","20004","202021009","bgm_M06","1","100391","210020101","21002009","經驗值冒險Lv10","23001","0","0","100393","0","2021/02/09 05:00:00","100392","0","21002010","202021004","bgm_M06","450","21002","202021006","90","20002","202021002","20003","0","210020102","bgm_M06","202021001","210020103","221002010","bgm_M06","bgm_M06"
"bgm_M06","11025001","100392","2030/12/17 14:59:59","20004","202021109","bgm_M06","1","100391","210020111","21002010","經驗值冒險Lv11","23001","0","0","100393","0","2021/08/01 16:00:00","100392","0","21002011","202021105","bgm_M06","500","21002","202021107","90","20002","202021104","20003","0","210020112","bgm_M06","202021108","210020113","221002011","bgm_M06","bgm_M06"
"bgm_M06","11030001","100392","2030/12/17 14:59:59","20005","202021208","bgm_M06","1","100391","210020121","21002011","經驗值冒險Lv12","23001","0","0","100393","0","2022/02/01 16:00:00","100392","0","21002012","202021205","bgm_M06","550","21002","202021207","90","20003","202021206","20004","0","210020122","bgm_M06","202021201","210020123","221002012","bgm_M06","bgm_M06"
"bgm_M06","11036001","100392","2030/12/17 14:59:59","20005","202021303","bgm_M06","1","100391","210020131","21002012","經驗值冒險Lv13","23001","0","0","100393","0","2022/08/01 16:00:00","100392","0","21002013","202021301","bgm_M06","600","21002","202021305","90","20003","202021304","20004","0","210020132","bgm_M06","202021307","210020133","221002013","bgm_M06","bgm_M06"
"bgm_M06","11041001","100392","2030/12/17 14:59:59","20005","202021408","bgm_M06","1","100391","210020141","21002013","經驗值冒險Lv14","23001","0","0","100393","0","2023/01/20 16:00:00","100392","0","21002014","202021406","bgm_M06","600","21002","202021405","90","20003","202021404","20004","0","210020142","bgm_M06","202021407","210020143","221002014","bgm_M06","bgm_M06"
"bgm_M06","11045001","100392","2030/12/17 14:59:59","20005","202021503","bgm_M06","1","100391","210020151","21002014","經驗值冒險Lv15","23001","0","0","100393","0","2023/08/01 16:00:00","100392","0","21002015","202021502","bgm_M06","600","21002","202021505","90","20003","202021507","20004","0","210020152","bgm_M06","202021508","210020153","221002015","bgm_M06","bgm_M06"
"bgm_M06","11051001","100392","2030/12/17 14:59:59","20005","202021608","bgm_M06","1","100391","210020161","21002015","經驗值冒險Lv16","23001","0","0","100393","0","2024/02/07 16:00:00","100392","0","21002016","202021601","bgm_M06","600","21002","202021606","90","20003","202021605","20004","0","210020162","bgm_M06","202021602","210020163","221002016","bgm_M06","bgm_M06"
"bgm_M06","11056001","100392","2030/12/17 14:59:59","20005","202021708","bgm_M06","1","100391","210020171","21002016","經驗值冒險Lv17","23001","0","0","100393","0","2024/08/01 16:00:00","100392","0","21002017","202021701","bgm_M06","600","21002","202021707","90","20003","202021706","20004","0","210020172","bgm_M06","202021705","210020173","221002017","bgm_M06","bgm_M06"
"bgm_M06","11061001","100392","2030/12/17 14:59:59","23001","202021808","bgm_M06","1","100391","210020181","21002017","經驗值冒險Lv18","0","0","0","100393","0","2025/02/01 16:00:00","100392","0","21002018","202021801","bgm_M06","600","21002","202021807","90","20004","202021805","20005","0","210020182","bgm_M06","202021803","210020183","221002018","bgm_M06","bgm_M06"
"bgm_M06","11066001","100392","2030/12/17 14:59:59","23001","202021908","bgm_M06","1","100391","210020191","21002018","經驗值冒險Lv19","0","0","0","100393","0","2025/08/01 16:00:00","100392","0","21002019","202021901","bgm_M06","600","21002","202021906","90","20004","202021904","20005","0","210020192","bgm_M06","202021902","210020193","221002019","bgm_M06","bgm_M06"
"bgm_M06","11071001","100392","2030/12/17 14:59:59","23001","202022008","bgm_M06","1","100391","210020201","21002019","經驗值冒險Lv20","0","0","0","100393","0","2026/02/01 16:00:00","100392","0","21002020","202022001","bgm_M06","600","21002","202022006","90","20004","202022005","20005","0","210020202","bgm_M06","202022004","210020203","221002020","bgm_M06","bgm_M06"
