6e2756844277e5d4c99acc4bd409bd6b7871fb4228cbad2008d6df1751cf891c,adf676ddf79791cf09fa82bc568e48d9f500be01345a62d4966694e06f2d9603,0576d9e4d8e4f651f61cc64c71e69c00b397d6321ce9df32b093f8992e835f6e,c24e21143ea5b1bb976ddc5095ceaa3560510c32e7936e99f0c832f8e991750f,87cf460abda5ed05e36b446398bef8ffa5d42151510f30b73ea70ae3ceef8c59,075445171e55ce47e106499d3160c2ebb12009199acbd7fbcd2aa6f469467a8c,7b4a77f6893b6b6f8d5127142e5705b4584aa1b586422a7a10e35c949941e8d4,d0f333723dea735fa5468a1fc5d19d12f93d23268c45146d5e1bbb9732376b56,bfdda66457cdf72730c4ef70557911ccceaa3e91550f95bdebec4015620e5552,73085125517a81e4f84745c239b51344f09c122e48f69bd1e2c148b5ff894073,8aba28798922efc86200dc9887315d608421f3cc5368a5fe7355172706ea8924,889d39ef40405524d8529ef727e31eaeaa861afcdb3a87940e9e0ad77fc1bc25,6e6a009763b5f1a526e5949fe93878ae354dfb36e2cd67217eda2a9f563cd9fb,f0a1b52b46a9663cece05002f0b7e2d2dfe7da383a5bef457f33869a3881069a
"20004","2020/09/30 16:00:00","0","601","完成活動任務1-1 (NORMAL)","20004102","8004","1","0","72004001","2030/12/31 14:59:59","20004101","9003","72004001"
"20004","2020/09/30 16:00:00","0","601","完成活動任務1-2 (NORMAL)","20004102","8004","1","0","72004002","2030/12/31 14:59:59","20004102","9003","72004002"
"20004","2020/09/30 16:00:00","0","601","完成活動任務1-3 (NORMAL)","20004102","8004","1","0","72004003","2030/12/31 14:59:59","20004103","9003","72004003"
"20004","2020/09/30 16:00:00","0","601","完成活動任務1-4 (NORMAL)","20004102","8004","1","0","72004004","2030/12/31 14:59:59","20004104","9003","72004004"
"20004","2020/09/30 16:00:00","0","601","完成活動任務1-5 (NORMAL)","20004102","8004","1","0","72004005","2030/12/31 14:59:59","20004105","9003","72004005"
"20004","2020/09/30 16:00:00","0","601","完成活動任務1-6 (NORMAL)","20004102","8004","1","0","72004006","2030/12/31 14:59:59","20004106","9003","72004006"
"20004","2020/09/30 16:00:00","0","601","完成活動任務1-7 (NORMAL)","20004102","8004","1","0","72004007","2030/12/31 14:59:59","20004107","9003","72004007"
"20004","2020/09/30 16:00:00","0","601","完成活動任務1-8 (NORMAL)","20004102","8004","1","0","72004008","2030/12/31 14:59:59","20004108","9003","72004008"
"20004","2020/09/30 16:00:00","0","601","完成活動任務1-9 (NORMAL)","20004102","8004","1","0","72004009","2030/12/31 14:59:59","20004109","9003","72004009"
"20004","2020/09/30 16:00:00","0","601","完成活動任務1-10 (NORMAL)","20004102","8004","1","0","72004010","2030/12/31 14:59:59","20004110","9003","72004010"
"20004","2020/09/30 16:00:00","0","601","完成活動任務1-11 (NORMAL)","20004102","8004","1","0","72004011","2030/12/31 14:59:59","20004111","9003","72004011"
"20004","2020/09/30 16:00:00","0","601","完成活動任務1-12 (NORMAL)","20004102","8004","1","0","72004012","2030/12/31 14:59:59","20004112","9003","72004012"
"20004","2020/09/30 16:00:00","0","601","完成活動任務1-13 (NORMAL)","20004102","8004","1","0","72004013","2030/12/31 14:59:59","20004113","9003","72004013"
"20004","2020/09/30 16:00:00","0","601","完成活動任務1-14 (NORMAL)","20004102","8004","1","0","72004014","2030/12/31 14:59:59","20004114","9003","72004014"
"20004","2020/09/30 16:00:00","0","601","完成活動任務1-15 (NORMAL)","20004102","8004","1","0","72004015","2030/12/31 14:59:59","20004115","9003","72004015"
"20004","2020/09/30 16:00:00","0","601","完成活動任務1-1 (HARD)","20004103","8005","1","0","72004016","2030/12/31 14:59:59","20004201","9003","72004016"
"20004","2020/09/30 16:00:00","0","601","完成活動任務1-2 (HARD)","20004103","8005","1","0","72004017","2030/12/31 14:59:59","20004202","9003","72004017"
"20004","2020/09/30 16:00:00","0","601","完成活動任務1-3 (HARD)","20004103","8005","1","0","72004018","2030/12/31 14:59:59","20004203","9003","72004018"
"20004","2020/09/30 16:00:00","0","601","完成活動任務1-4 (HARD)","20004103","8005","1","0","72004019","2030/12/31 14:59:59","20004204","9003","72004019"
"20004","2020/09/30 16:00:00","0","601","完成活動任務1-5 (HARD)","20004103","8005","1","0","72004020","2030/12/31 14:59:59","20004205","9003","72004020"
"20004","2020/09/30 16:00:00","0","601","打倒 1 隻天塔帕斯（NORMAL限定）","20004104","8006","1","0","72004021","2030/12/31 14:59:59","660004101","9001","72004021"
"20004","2020/09/30 16:00:00","0","601","打倒 1 隻天塔帕斯（HARD限定）","20004104","8007","1","0","72004022","2030/12/31 14:59:59","660004201","9001","72004022"
"20004","2020/09/30 16:00:00","0","601","打倒1隻天塔帕斯(VERY HARD限定)","20004104","8010","1","0","72004023","2030/12/31 14:59:59","660004301","9001","72004023"
"20005","2020/11/02 16:00:00","0","601","完成活動任務1-1 (NORMAL)","20005102","8004","1","0","72005001","2030/12/31 14:59:59","20005101","9003","72005001"
"20005","2020/11/02 16:00:00","0","601","完成活動任務1-2 (NORMAL)","20005102","8004","1","0","72005002","2030/12/31 14:59:59","20005102","9003","72005002"
"20005","2020/11/02 16:00:00","0","601","完成活動任務1-3 (NORMAL)","20005102","8004","1","0","72005003","2030/12/31 14:59:59","20005103","9003","72005003"
"20005","2020/11/02 16:00:00","0","601","完成活動任務1-4 (NORMAL)","20005102","8004","1","0","72005004","2030/12/31 14:59:59","20005104","9003","72005004"
"20005","2020/11/02 16:00:00","0","601","完成活動任務1-5 (NORMAL)","20005102","8004","1","0","72005005","2030/12/31 14:59:59","20005105","9003","72005005"
"20005","2020/11/02 16:00:00","0","601","完成活動任務1-6 (NORMAL)","20005102","8004","1","0","72005006","2030/12/31 14:59:59","20005106","9003","72005006"
"20005","2020/11/02 16:00:00","0","601","完成活動任務1-7 (NORMAL)","20005102","8004","1","0","72005007","2030/12/31 14:59:59","20005107","9003","72005007"
"20005","2020/11/02 16:00:00","0","601","完成活動任務1-8 (NORMAL)","20005102","8004","1","0","72005008","2030/12/31 14:59:59","20005108","9003","72005008"
"20005","2020/11/02 16:00:00","0","601","完成活動任務1-9 (NORMAL)","20005102","8004","1","0","72005009","2030/12/31 14:59:59","20005109","9003","72005009"
"20005","2020/11/02 16:00:00","0","601","完成活動任務1-10 (NORMAL)","20005102","8004","1","0","72005010","2030/12/31 14:59:59","20005110","9003","72005010"
"20005","2020/11/02 16:00:00","0","601","完成活動任務1-11 (NORMAL)","20005102","8004","1","0","72005011","2030/12/31 14:59:59","20005111","9003","72005011"
"20005","2020/11/02 16:00:00","0","601","完成活動任務1-12 (NORMAL)","20005102","8004","1","0","72005012","2030/12/31 14:59:59","20005112","9003","72005012"
"20005","2020/11/02 16:00:00","0","601","完成活動任務1-13 (NORMAL)","20005102","8004","1","0","72005013","2030/12/31 14:59:59","20005113","9003","72005013"
"20005","2020/11/02 16:00:00","0","601","完成活動任務1-14 (NORMAL)","20005102","8004","1","0","72005014","2030/12/31 14:59:59","20005114","9003","72005014"
"20005","2020/11/02 16:00:00","0","601","完成活動任務1-15 (NORMAL)","20005102","8004","1","0","72005015","2030/12/31 14:59:59","20005115","9003","72005015"
"20005","2020/11/02 16:00:00","0","601","完成活動任務1-1 (HARD)","20005103","8005","1","0","72005016","2030/12/31 14:59:59","20005201","9003","72005016"
"20005","2020/11/02 16:00:00","0","601","完成活動任務1-2 (HARD)","20005103","8005","1","0","72005017","2030/12/31 14:59:59","20005202","9003","72005017"
"20005","2020/11/02 16:00:00","0","601","完成活動任務1-3 (HARD)","20005103","8005","1","0","72005018","2030/12/31 14:59:59","20005203","9003","72005018"
"20005","2020/11/02 16:00:00","0","601","完成活動任務1-4 (HARD)","20005103","8005","1","0","72005019","2030/12/31 14:59:59","20005204","9003","72005019"
"20005","2020/11/02 16:00:00","0","601","完成活動任務1-5 (HARD)","20005103","8005","1","0","72005020","2030/12/31 14:59:59","20005205","9003","72005020"
"20005","2020/11/02 16:00:00","0","601","打倒 1 隻島鯨（NORMAL限定）","20005104","8006","1","0","72005021","2030/12/31 14:59:59","660005101","9001","72005021"
"20005","2020/11/02 16:00:00","0","601","打倒 1 隻島鯨（HARD限定）","20005104","8007","1","0","72005022","2030/12/31 14:59:59","660005201","9001","72005022"
"20005","2020/11/02 16:00:00","0","601","打倒1隻島鯨(VERY HARD限定)","20005104","8010","1","0","72005023","2030/12/31 14:59:59","660005301","9001","72005023"
"20006","2020/12/04 16:00:00","0","601","完成活動任務1-1 (NORMAL)","20006102","8004","1","0","72006001","2030/12/31 14:59:59","20006101","9003","72006001"
"20006","2020/12/04 16:00:00","0","601","完成活動任務1-2 (NORMAL)","20006102","8004","1","0","72006002","2030/12/31 14:59:59","20006102","9003","72006002"
"20006","2020/12/04 16:00:00","0","601","完成活動任務1-3 (NORMAL)","20006102","8004","1","0","72006003","2030/12/31 14:59:59","20006103","9003","72006003"
"20006","2020/12/04 16:00:00","0","601","完成活動任務1-4 (NORMAL)","20006102","8004","1","0","72006004","2030/12/31 14:59:59","20006104","9003","72006004"
"20006","2020/12/04 16:00:00","0","601","完成活動任務1-5 (NORMAL)","20006102","8004","1","0","72006005","2030/12/31 14:59:59","20006105","9003","72006005"
"20006","2020/12/04 16:00:00","0","601","完成活動任務1-6 (NORMAL)","20006102","8004","1","0","72006006","2030/12/31 14:59:59","20006106","9003","72006006"
"20006","2020/12/04 16:00:00","0","601","完成活動任務1-7 (NORMAL)","20006102","8004","1","0","72006007","2030/12/31 14:59:59","20006107","9003","72006007"
"20006","2020/12/04 16:00:00","0","601","完成活動任務1-8 (NORMAL)","20006102","8004","1","0","72006008","2030/12/31 14:59:59","20006108","9003","72006008"
"20006","2020/12/04 16:00:00","0","601","完成活動任務1-9 (NORMAL)","20006102","8004","1","0","72006009","2030/12/31 14:59:59","20006109","9003","72006009"
"20006","2020/12/04 16:00:00","0","601","完成活動任務1-10 (NORMAL)","20006102","8004","1","0","72006010","2030/12/31 14:59:59","20006110","9003","72006010"
"20006","2020/12/04 16:00:00","0","601","完成活動任務1-11 (NORMAL)","20006102","8004","1","0","72006011","2030/12/31 14:59:59","20006111","9003","72006011"
"20006","2020/12/04 16:00:00","0","601","完成活動任務1-12 (NORMAL)","20006102","8004","1","0","72006012","2030/12/31 14:59:59","20006112","9003","72006012"
"20006","2020/12/04 16:00:00","0","601","完成活動任務1-13 (NORMAL)","20006102","8004","1","0","72006013","2030/12/31 14:59:59","20006113","9003","72006013"
"20006","2020/12/04 16:00:00","0","601","完成活動任務1-14 (NORMAL)","20006102","8004","1","0","72006014","2030/12/31 14:59:59","20006114","9003","72006014"
"20006","2020/12/04 16:00:00","0","601","完成活動任務1-15 (NORMAL)","20006102","8004","1","0","72006015","2030/12/31 14:59:59","20006115","9003","72006015"
"20006","2020/12/04 16:00:00","0","601","完成活動任務1-1 (HARD)","20006103","8005","1","0","72006016","2030/12/31 14:59:59","20006201","9003","72006016"
"20006","2020/12/04 16:00:00","0","601","完成活動任務1-2 (HARD)","20006103","8005","1","0","72006017","2030/12/31 14:59:59","20006202","9003","72006017"
"20006","2020/12/04 16:00:00","0","601","完成活動任務1-3 (HARD)","20006103","8005","1","0","72006018","2030/12/31 14:59:59","20006203","9003","72006018"
"20006","2020/12/04 16:00:00","0","601","完成活動任務1-4 (HARD)","20006103","8005","1","0","72006019","2030/12/31 14:59:59","20006204","9003","72006019"
"20006","2020/12/04 16:00:00","0","601","完成活動任務1-5 (HARD)","20006103","8005","1","0","72006020","2030/12/31 14:59:59","20006205","9003","72006020"
"20006","2020/12/04 16:00:00","0","601","打倒 1 隻亡靈鎧甲（NORMAL限定）","20006104","8006","1","0","72006021","2030/12/31 14:59:59","660006101","9001","72006021"
"20006","2020/12/04 16:00:00","0","601","打倒 1 隻亡靈鎧甲（HARD限定）","20006104","8007","1","0","72006022","2030/12/31 14:59:59","660006201","9001","72006022"
"20006","2020/12/04 16:00:00","0","601","打倒1隻亡靈鎧甲(VERY HARD限定)","20006104","8010","1","0","72006023","2030/12/31 14:59:59","660006301","9001","72006023"
"20007","2021/01/20 16:00:00","0","601","完成活動任務1-1 (NORMAL)","20007102","8004","1","0","72007001","2030/12/31 14:59:59","20007101","9003","72007001"
"20007","2021/01/20 16:00:00","0","601","完成活動任務1-2 (NORMAL)","20007102","8004","1","0","72007002","2030/12/31 14:59:59","20007102","9003","72007002"
"20007","2021/01/20 16:00:00","0","601","完成活動任務1-3 (NORMAL)","20007102","8004","1","0","72007003","2030/12/31 14:59:59","20007103","9003","72007003"
"20007","2021/01/20 16:00:00","0","601","完成活動任務1-4 (NORMAL)","20007102","8004","1","0","72007004","2030/12/31 14:59:59","20007104","9003","72007004"
"20007","2021/01/20 16:00:00","0","601","完成活動任務1-5 (NORMAL)","20007102","8004","1","0","72007005","2030/12/31 14:59:59","20007105","9003","72007005"
"20007","2021/01/20 16:00:00","0","601","完成活動任務1-6 (NORMAL)","20007102","8004","1","0","72007006","2030/12/31 14:59:59","20007106","9003","72007006"
"20007","2021/01/20 16:00:00","0","601","完成活動任務1-7 (NORMAL)","20007102","8004","1","0","72007007","2030/12/31 14:59:59","20007107","9003","72007007"
"20007","2021/01/20 16:00:00","0","601","完成活動任務1-8 (NORMAL)","20007102","8004","1","0","72007008","2030/12/31 14:59:59","20007108","9003","72007008"
"20007","2021/01/20 16:00:00","0","601","完成活動任務1-9 (NORMAL)","20007102","8004","1","0","72007009","2030/12/31 14:59:59","20007109","9003","72007009"
"20007","2021/01/20 16:00:00","0","601","完成活動任務1-10 (NORMAL)","20007102","8004","1","0","72007010","2030/12/31 14:59:59","20007110","9003","72007010"
"20007","2021/01/20 16:00:00","0","601","完成活動任務1-11 (NORMAL)","20007102","8004","1","0","72007011","2030/12/31 14:59:59","20007111","9003","72007011"
"20007","2021/01/20 16:00:00","0","601","完成活動任務1-12 (NORMAL)","20007102","8004","1","0","72007012","2030/12/31 14:59:59","20007112","9003","72007012"
"20007","2021/01/20 16:00:00","0","601","完成活動任務1-13 (NORMAL)","20007102","8004","1","0","72007013","2030/12/31 14:59:59","20007113","9003","72007013"
"20007","2021/01/20 16:00:00","0","601","完成活動任務1-14 (NORMAL)","20007102","8004","1","0","72007014","2030/12/31 14:59:59","20007114","9003","72007014"
"20007","2021/01/20 16:00:00","0","601","完成活動任務1-15 (NORMAL)","20007102","8004","1","0","72007015","2030/12/31 14:59:59","20007115","9003","72007015"
"20007","2021/01/20 16:00:00","0","601","完成活動任務1-1 (HARD)","20007103","8005","1","0","72007016","2030/12/31 14:59:59","20007201","9003","72007016"
"20007","2021/01/20 16:00:00","0","601","完成活動任務1-2 (HARD)","20007103","8005","1","0","72007017","2030/12/31 14:59:59","20007202","9003","72007017"
"20007","2021/01/20 16:00:00","0","601","完成活動任務1-3 (HARD)","20007103","8005","1","0","72007018","2030/12/31 14:59:59","20007203","9003","72007018"
"20007","2021/01/20 16:00:00","0","601","完成活動任務1-4 (HARD)","20007103","8005","1","0","72007019","2030/12/31 14:59:59","20007204","9003","72007019"
"20007","2021/01/20 16:00:00","0","601","完成活動任務1-5 (HARD)","20007103","8005","1","0","72007020","2030/12/31 14:59:59","20007205","9003","72007020"
"20007","2021/01/20 16:00:00","0","601","打倒1隻傑克南瓜布丁（NORMAL限定）","20007104","8006","1","0","72007021","2030/12/31 14:59:59","660007101","9001","72007021"
"20007","2021/01/20 16:00:00","0","601","打倒1隻傑克南瓜布丁（HARD限定）","20007104","8007","1","0","72007022","2030/12/31 14:59:59","660007201","9001","72007022"
"20007","2021/01/20 16:00:00","0","601","打倒1隻傑克南瓜布丁（VERY HARD限定）","20007104","8010","1","0","72007023","2030/12/31 14:59:59","660007301","9001","72007023"
