e71bfc3990ae87717d28ef1571a2953c4d8115575db50d4bd724fdcbcc63c70e,100b61bb77e3126c41f3fd2497b4def31f22e260a50a564a0393fd854b04f229,b0eeddf624240582b6b7a8ccba3226c2ec6ed9199559cc5a3a751b3e79ff11f7,bbe50a05646ee26b14290948fb5f6025f7aa774cb2e16302993bc06d07272316,dabca9f8abfc77f24b143935d5aba6b4ecad6e4dff8702370bd9ee823f5cc2f9,9b396ba52281124a185b90830316954efa5f54e0f03c267f87a9eaa1bbb0420e,7dc7750a9d4a4272a04114e478539c68b66eef7bb4439c2940c0ad48c1847268,70b6b7f6fc8c0b2a30611646bf962dc19794c033b17f627089734183edb34591,5a60cf18ab3ecf6052c4683a508ce1ba68cde47dd3db80a8d0b360a74b80a0dc,ff6d0c10bc1d94e42e9a70e65923c320c0aed50d7908a2bbbc690e01590132b1,f5ea5d6c451ec52acdc0a93ab76f2ce35e4a61186abef872a6f8a61d1e1b812d,fb0f289c0a0374440182728cbd4b0c492b6c4008401bcfe3fa17abc7352aeaae,8a8bc7aa4b531da3f462305be579ac221399be7d9962323e0d137ed6f7481fc7,58964e7afd4e3eca05cb96ffaf63471f8749a8ddf3783b4dbcd7819210000f79,03035f907c34380590c9b96b7f082fdef8a842b088b821e919711dcac108a9a0,520b02258557ee06c5c5e2692ab16edbb251b836e377185ee17ab00807a6689a,eef7fc0f8fadc392c058ea5f7984acfed44bcf294fa71e288a0d91f63048cb94,382c890c78f88f2c46b173bb4e0e79393ebb5f5e33e4c63c07b39bca90c069ef,3adeb7170d29ce26aa192122c2be63a963d18fc0ae7dff6995ca6344458d709d,1459eb6139e84bf932893d624b8602b88330defec0757869f17e6bf01fc8654e,165ce9edd990dfbdab482732dbded73a6fbaa30f1d53452c038399de9b7479f8,ca67e0ac5c9b9d1b632310ed69d4631cf0403a08c1b0e3730e7ae3e96aca15ae,dcc9de54ba23ae034d69634a44697f5ca09252f1cb78f27a4cfea416cfd171c2,8462567b696b9de86ca1d3232eca646525f8bc86689844c21170eb5238686264,6ceb2df2fa10b288682e0753f8732521c7bdf8f44b5f59be69b580a161acf624,175577a71b980a534326a7c9bebd76837e0cdfb46ed35e88e67d9e2e7f11724c,1ca99cde13a6ff6246aa18028038efb83451bf31469570ce25dac8246576121d,ee9b3892a1a3c8b369386a2073ce64c7240a25798016f62224756445d3fc2bf6,a2a8fce740564e48e1d4be62ea3c8161b1bc9e0ca6d3011378d6cb2c0b814604,b14ef082a192aa4097388856a6c91159f307aca6a66333fdb8ba53f4608a167a,53620802efd31b12dfcea56055c20ca10d255e14bf72671f57610bbce3fdf1be,5c79609b05785b289a8e6f7feb4bd59bec7f8111bebf7da35c8bab375ddd0770,b184f06ec3ccb476db143ded491e453904f2953600dc063573d11960fb86e149,c51f26b839cd6b849f5b436b700ddbbf70681c08e0741c28516c68c054af58a1,d8a30d1e758e39e91d0b1ec5717bd8dfafb8b6e3423d7161344517c3585811fc,d8fcbf91c0b250ae884ff66d0cbb1d31a2dd754540b449fa1ed9f0b6196d0d16,3c9a9b6f393d527beb2919d552febccf31bae1874301b8498e3d7c188c3c0501,341af699832dd0ff78832df7ef9e4b96982fa56ee1e675a9d38508e7d5e117e1,c8dc4f2d8e9daf4cae4420568cdbf8fb38fd2f3208bdeba34629ff3d78546b40,9bd98328eef3cd7fc0add11bf485fd270c7578e4bc224620e01219eb8055b9e8,9e186b608310866df3fd7ef266708ac4e92e1bb8c71c015dc5e4e7d1c02ea07c,bb7c4520033f792bccc4f181fa29ee133472eb0a409fbdd6a289dea9e5f46280,04cae9434a4ab9182989f7bdc0abd4ace37fc7024591d8d5993edef4ccbb042b,caea9b70bcaca97f201ff3722aa39262c4bc1e5065f561d329f214b712898210
"1007104","1.2","0","10220105","401043291","1000000","68","0.03","0","0","1007105","0","1","1.5","2","1022","10220103","401043281","0","10220104","1.2","710101","0","0","10220102","1","1007101","401043261","0","10220101","1007103","0","0","1007102","1","1","401043271","1.3","1.4","1","401043301","0","0","0"
"1007109","1.6","0","10220105","401043341","1000000","69","0.06","0","0","1007110","0","3","2","3","1022","10220103","401043331","0","10220104","1.6","710101","0","0","10220102","2","1007106","401043311","0","10220101","1007108","0","0","1007107","2","1","401043321","1.8","1.9","2","401043351","0","0","0"
"1007114","2","0","10220105","401043391","1000000","70","0.06","0","0","1007115","0","4","2.6","5","1022","10220103","401043381","0","10220104","2","710101","0","0","10220102","3","1007111","401043361","0","10220101","1007113","0","0","1007112","4","1","401043371","2.4","2.4","2","401043401","0","0","0"
"1007116","2","0","10220105","401043391","1000000","71","0.06","0","0","1007116","0","-1","2.6","5","1022","10220103","401043381","0","10220104","2","710101","0","0","10220102","3","1007116","401043361","0","10220101","1007116","0","0","1007116","5","1","401043371","2.4","2.4","2","401043401","0","0","0"
"1008104","1.2","0","10230105","401043641","1000000","72","0.03","0","0","1008105","0","1","1.5","2","1023","10230103","401043631","0","10230104","1.2","710111","0","0","10230102","1","1008101","401043611","0","10230101","1008103","0","0","1008102","1","1","401043621","1.3","1.4","1","401043651","0","0","0"
"1008109","1.6","0","10230105","401043691","1000000","73","0.06","0","0","1008110","0","3","2","3","1023","10230103","401043681","0","10230104","1.6","710111","0","0","10230102","2","1008106","401043661","0","10230101","1008108","0","0","1008107","2","1","401043671","1.8","1.9","2","401043701","0","0","0"
"1008114","2","0","10230105","401043741","1000000","74","0.06","0","0","1008115","0","4","2.6","5","1023","10230103","401043731","0","10230104","2","710111","0","0","10230102","3","1008111","401043711","0","10230101","1008113","0","0","1008112","4","1","401043721","2.4","2.4","2","401043751","0","0","0"
"1008116","2","0","10230105","401043741","1000000","75","0.06","0","0","1008116","0","-1","2.6","5","1023","10230103","401043731","0","10230104","2","710111","0","0","10230102","3","1008116","401043711","0","10230101","1008116","0","0","1008116","5","1","401043721","2.4","2.4","2","401043751","0","0","0"
"1009104","1.2","0","10240105","401043991","1000000","76","0.03","0","0","1009105","0","1","1.5","1","1024","10240103","401043981","0","10240104","1.2","710121","0","0","10240102","1","1009101","401043961","0","10240101","1009103","0","0","1009102","1","1","401043971","1.3","1.4","1","401044001","0","0","0"
"1009109","1.2","0","10240105","401044041","1000000","77","0.06","0","0","1009110","0","3","1.5","2","1024","10240103","401044031","0","10240104","1.2","710121","0","0","10240102","2","1009106","401044011","0","10240101","1009108","0","0","1009107","2","1","401044021","1.3","1.4","2","401044051","0","0","0"
"1009114","1.6","0","10240105","401044091","1000000","78","0.06","0","0","1009115","0","4","2","4","1024","10240103","401044081","0","10240104","1.6","710121","0","0","10240102","3","1009111","401044061","0","10240101","1009113","0","0","1009112","4","1","401044071","1.8","1.9","2","401044101","0","0","0"
"1009116","2","0","10240105","401044091","1000000","79","0.06","0","0","1009116","0","-1","2.6","4","1024","10240103","401044081","0","10240104","2","710121","0","0","10240102","3","1009116","401044061","0","10240101","1009116","0","0","1009116","5","1","401044071","2.4","2.4","2","401044101","0","0","0"
"1010104","1.2","0","10250105","401044341","1000000","80","0.03","0","0","1010105","0","1","1.5","1","1025","10250103","401044331","0","10250104","1.2","710011","0","0","10250102","1","1010101","401044311","0","10250101","1010103","0","0","1010102","1","1","401044321","1.3","1.4","1","401044351","0","0","0"
"1010109","1.2","0","10250105","401044391","1000000","81","0.06","0","0","1010110","0","3","1.5","2","1025","10250103","401044381","0","10250104","1.2","710011","0","0","10250102","2","1010106","401044361","0","10250101","1010108","0","0","1010107","2","1","401044371","1.3","1.4","2","401044401","0","0","0"
"1010114","1.6","0","10250105","401044441","1000000","82","0.06","0","0","1010115","0","4","2","4","1025","10250103","401044431","0","10250104","1.6","710011","0","0","10250102","3","1010111","401044411","0","10250101","1010113","0","0","1010112","4","1","401044421","1.8","1.9","2","401044451","0","0","0"
"1010116","2","0","10250105","401044441","1000000","83","0.06","0","0","1010116","0","-1","2.6","4","1025","10250103","401044431","0","10250104","2","710011","0","0","10250102","3","1010116","401044411","0","10250101","1010116","0","0","1010116","5","1","401044421","2.4","2.4","2","401044451","0","0","0"
"1011104","1.2","0","10260105","401044691","1000000","84","0.03","0","0","1011105","0","1","1.5","1","1026","10260103","401044681","0","10260104","1.2","710021","0","0","10260102","1","1011101","401044661","0","10260101","1011103","0","0","1011102","1","1","401044671","1.3","1.4","1","401044701","0","0","0"
"1011109","1.2","0","10260105","401044741","1000000","85","0.06","0","0","1011110","0","3","1.5","2","1026","10260103","401044731","0","10260104","1.2","710021","0","0","10260102","2","1011106","401044711","0","10260101","1011108","0","0","1011107","2","1","401044721","1.3","1.4","2","401044751","0","0","0"
"1011114","1.6","0","10260105","401044791","1000000","86","0.06","0","0","1011115","0","4","2","4","1026","10260103","401044781","0","10260104","1.6","710021","0","0","10260102","3","1011111","401044761","0","10260101","1011113","0","0","1011112","4","1","401044771","1.8","1.9","2","401044801","0","0","0"
"1011116","2","0","10260105","401044791","1000000","87","0.06","0","0","1011116","0","-1","2.6","4","1026","10260103","401044781","0","10260104","2","710021","0","0","10260102","3","1011116","401044761","0","10260101","1011116","0","0","1011116","5","1","401044771","2.4","2.4","2","401044801","0","0","0"
"1012104","1.2","0","10270105","401045041","1000000","88","0.03","0","0","1012105","0","1","1.5","1","1027","10270103","401045031","0","10270104","1.2","710031","0","0","10270102","1","1012101","401045011","0","10270101","1012103","0","0","1012102","1","1","401045021","1.3","1.4","1","401045051","0","0","0"
"1012109","1.2","0","10270105","401045091","1000000","89","0.06","0","0","1012110","0","3","1.5","2","1027","10270103","401045081","0","10270104","1.2","710031","0","0","10270102","2","1012106","401045061","0","10270101","1012108","0","0","1012107","2","1","401045071","1.3","1.4","2","401045101","0","0","0"
"1012114","1.6","0","10270105","401045141","1000000","90","0.06","0","0","1012115","0","4","2","4","1027","10270103","401045131","0","10270104","1.6","710031","0","0","10270102","3","1012111","401045111","0","10270101","1012113","0","0","1012112","4","1","401045121","1.8","1.9","2","401045151","0","0","0"
"1012116","2","0","10270105","401045141","1000000","91","0.06","0","0","1012116","0","-1","2.6","4","1027","10270103","401045131","0","10270104","2","710031","0","0","10270102","3","1012116","401045111","0","10270101","1012116","0","0","1012116","5","1","401045121","2.4","2.4","2","401045151","0","0","0"
"1013104","1.2","0","10280105","401045391","1000000","92","0.03","0","0","1013105","0","1","1.5","1","1028","10280103","401045381","0","10280104","1.2","710041","0","0","10280102","1","1013101","401045361","0","10280101","1013103","0","0","1013102","1","1","401045371","1.3","1.4","1","401045401","0","0","0"
"1013109","1.2","0","10280105","401045441","1000000","93","0.06","0","0","1013110","0","3","1.5","2","1028","10280103","401045431","0","10280104","1.2","710041","0","0","10280102","2","1013106","401045411","0","10280101","1013108","0","0","1013107","2","1","401045421","1.3","1.4","2","401045451","0","0","0"
"1013114","1.6","0","10280105","401045491","1000000","94","0.06","0","0","1013115","0","4","2","4","1028","10280103","401045481","0","10280104","1.6","710041","0","0","10280102","3","1013111","401045461","0","10280101","1013113","0","0","1013112","4","1","401045471","1.8","1.9","2","401045501","0","0","0"
"1013116","2","0","10280105","401045491","1000000","95","0.06","0","0","1013116","0","-1","2.6","4","1028","10280103","401045481","0","10280104","2","710041","0","0","10280102","3","1013116","401045461","0","10280101","1013116","0","0","1013116","5","1","401045471","2.4","2.4","2","401045501","0","0","0"
"1014104","1.2","0","10290105","401045741","1000000","96","0.03","0","0","1014105","0","1","1.5","1","1029","10290103","401045731","0","10290104","1.2","710051","0","0","10290102","1","1014101","401045711","0","10290101","1014103","0","0","1014102","1","1","401045721","1.3","1.4","1","401045751","0","0","0"
"1014109","1.2","0","10290105","401045791","1000000","97","0.06","0","0","1014110","0","3","1.5","2","1029","10290103","401045781","0","10290104","1.2","710051","0","0","10290102","2","1014106","401045761","0","10290101","1014108","0","0","1014107","2","1","401045771","1.3","1.4","2","401045801","0","0","0"
"1014114","1.6","0","10290105","401045841","1000000","98","0.06","0","0","1014115","0","4","2","4","1029","10290103","401045831","0","10290104","1.6","710051","0","0","10290102","3","1014111","401045811","0","10290101","1014113","0","0","1014112","4","1","401045821","1.8","1.9","2","401045851","0","0","0"
"1014116","2","0","10290105","401045841","1000000","99","0.06","0","0","1014116","0","-1","2.6","4","1029","10290103","401045831","0","10290104","2","710051","0","0","10290102","3","1014116","401045811","0","10290101","1014116","0","0","1014116","5","1","401045821","2.4","2.4","2","401045851","0","0","0"
"1015104","1.2","0","10300105","401046091","1000000","100","0.03","0","0","1015105","0","1","1.5","1","1030","10300103","401046081","0","10300104","1.2","710061","0","0","10300102","1","1015101","401046061","0","10300101","1015103","0","0","1015102","1","1","401046071","1.3","1.4","1","401046101","0","0","0"
"1015109","1.2","0","10300105","401046141","1000000","101","0.06","0","0","1015110","0","3","1.5","2","1030","10300103","401046131","0","10300104","1.2","710061","0","0","10300102","2","1015106","401046111","0","10300101","1015108","0","0","1015107","2","1","401046121","1.3","1.4","2","401046151","0","0","0"
"1015114","1.6","0","10300105","401046191","1000000","102","0.06","0","0","1015115","0","4","2","4","1030","10300103","401046181","0","10300104","1.6","710061","0","0","10300102","3","1015111","401046161","0","10300101","1015113","0","0","1015112","4","1","401046171","1.8","1.9","2","401046201","0","0","0"
"1015116","2","0","10300105","401046191","1000000","103","0.06","0","0","1015116","0","-1","2.6","4","1030","10300103","401046181","0","10300104","2","710061","0","0","10300102","3","1015116","401046161","0","10300101","1015116","0","0","1015116","5","1","401046171","2.4","2.4","2","401046201","0","0","0"
"1016104","1.2","0","10310105","401046441","1000000","104","0.03","0","0","1016105","0","1","1.5","1","1031","10310103","401046431","0","10310104","1.2","710071","0","0","10310102","1","1016101","401046411","0","10310101","1016103","0","0","1016102","1","1","401046421","1.3","1.4","1","401046451","0","0","0"
"1016109","1.2","0","10310105","401046491","1000000","105","0.06","0","0","1016110","0","3","1.5","2","1031","10310103","401046481","0","10310104","1.2","710071","0","0","10310102","2","1016106","401046461","0","10310101","1016108","0","0","1016107","2","1","401046471","1.3","1.4","2","401046501","0","0","0"
"1016114","1.6","0","10310105","401046541","1000000","106","0.06","0","0","1016115","0","4","2","4","1031","10310103","401046531","0","10310104","1.6","710071","0","0","10310102","3","1016111","401046511","0","10310101","1016113","0","0","1016112","4","1","401046521","1.8","1.9","2","401046551","0","0","0"
"1016116","2","0","10310105","401046541","1000000","107","0.06","0","0","1016116","0","-1","2.6","4","1031","10310103","401046531","0","10310104","2","710071","0","0","10310102","3","1016116","401046511","0","10310101","1016116","0","0","1016116","5","1","401046521","2.4","2.4","2","401046551","0","0","0"
"1017104","1.2","0","10320105","401046791","1000000","108","0.03","0","0","1017105","0","1","1.5","1","1032","10320103","401046781","0","10320104","1.2","710081","0","0","10320102","1","1017101","401046761","0","10320101","1017103","0","0","1017102","1","1","401046771","1.3","1.4","1","401046801","0","0","0"
"1017109","1.2","0","10320105","401046841","1000000","109","0.06","0","0","1017110","0","3","1.5","2","1032","10320103","401046831","0","10320104","1.2","710081","0","0","10320102","2","1017106","401046811","0","10320101","1017108","0","0","1017107","2","1","401046821","1.3","1.4","2","401046851","0","0","0"
"1017114","1.6","0","10320105","401046891","1000000","110","0.06","0","0","1017115","0","4","2","4","1032","10320103","401046881","0","10320104","1.6","710081","0","0","10320102","3","1017111","401046861","0","10320101","1017113","0","0","1017112","4","1","401046871","1.8","1.9","2","401046901","0","0","0"
"1017116","2","0","10320105","401046891","1000000","111","0.06","0","0","1017116","0","-1","2.6","4","1032","10320103","401046881","0","10320104","2","710081","0","0","10320102","3","1017116","401046861","0","10320101","1017116","0","0","1017116","5","1","401046871","2.4","2.4","2","401046901","0","0","0"
"1018104","1.2","0","10330105","401047141","1000000","112","0.03","0","0","1018105","0","1","1.5","1","1033","10330103","401047131","0","10330104","1.2","710091","0","0","10330102","1","1018101","401047111","0","10330101","1018103","0","0","1018102","1","1","401047121","1.3","1.4","1","401047151","0","0","0"
"1018109","1.2","0","10330105","401047191","1000000","113","0.06","0","0","1018110","0","3","1.5","2","1033","10330103","401047181","0","10330104","1.2","710091","0","0","10330102","2","1018106","401047161","0","10330101","1018108","0","0","1018107","2","1","401047171","1.3","1.4","2","401047201","0","0","0"
"1018114","1.6","0","10330105","401047241","1000000","114","0.06","0","0","1018115","0","4","2","4","1033","10330103","401047231","0","10330104","1.6","710091","0","0","10330102","3","1018111","401047211","0","10330101","1018113","0","0","1018112","4","1","401047221","1.8","1.9","2","401047251","0","0","0"
"1018116","2","0","10330105","401047241","1000000","115","0.06","0","0","1018116","0","-1","2.6","4","1033","10330103","401047231","0","10330104","2","710091","0","0","10330102","3","1018116","401047211","0","10330101","1018116","0","0","1018116","5","1","401047221","2.4","2.4","2","401047251","0","0","0"
"1019104","1.2","0","10340105","401047541","1000000","116","0.03","0","0","1019105","0","1","1.5","1","1034","10340103","401047531","0","10340104","1.2","710101","0","0","10340102","1","1019101","401047511","0","10340101","1019103","0","0","1019102","1","1","401047521","1.3","1.4","1","401047551","0","0","0"
"1019109","1.2","0","10340105","401047591","1000000","117","0.06","0","0","1019110","0","3","1.5","2","1034","10340103","401047581","0","10340104","1.2","710101","0","0","10340102","2","1019106","401047561","0","10340101","1019108","0","0","1019107","2","1","401047571","1.3","1.4","2","401047601","0","0","0"
"1019114","1.6","0","10340105","401047641","1000000","118","0.06","0","0","1019115","0","4","2","4","1034","10340103","401047631","0","10340104","1.6","710101","0","0","10340102","3","1019111","401047611","0","10340101","1019113","0","0","1019112","4","1","401047621","1.8","1.9","2","401047651","0","0","0"
"1019116","2","0","10340105","401047641","1000000","119","0.06","0","0","1019116","0","-1","2.6","4","1034","10340103","401047631","0","10340104","2","710101","0","0","10340102","3","1019116","401047611","0","10340101","1019116","0","0","1019116","5","1","401047621","2.4","2.4","2","401047651","0","0","0"
"1020104","1.2","0","10350105","401047941","1000000","120","0.03","0","0","1020105","0","1","1.5","1","1035","10350103","401047931","0","10350104","1.2","710111","0","0","10350102","1","1020101","401047911","0","10350101","1020103","0","0","1020102","1","1","401047921","1.3","1.4","1","401047951","0","0","0"
"1020109","1.2","0","10350105","401047991","1000000","121","0.06","0","0","1020110","0","3","1.5","2","1035","10350103","401047981","0","10350104","1.2","710111","0","0","10350102","2","1020106","401047961","0","10350101","1020108","0","0","1020107","2","1","401047971","1.3","1.4","2","401048001","0","0","0"
"1020114","1.6","0","10350105","401048041","1000000","122","0.06","0","0","1020115","0","4","2","4","1035","10350103","401048031","0","10350104","1.6","710111","0","0","10350102","3","1020111","401048011","0","10350101","1020113","0","0","1020112","4","1","401048021","1.8","1.9","2","401048051","0","0","0"
"1020116","2","0","10350105","401048041","1000000","123","0.06","0","0","1020116","0","-1","2.6","4","1035","10350103","401048031","0","10350104","2","710111","0","0","10350102","3","1020116","401048011","0","10350101","1020116","0","0","1020116","5","1","401048021","2.4","2.4","2","401048051","0","0","0"
"1021104","1.2","0","10360105","401048341","1000000","124","0.03","0","0","1021105","0","1","1.5","1","1036","10360103","401048331","0","10360104","1.2","710121","0","0","10360102","1","1021101","401048311","0","10360101","1021103","0","0","1021102","1","1","401048321","1.3","1.4","1","401048351","0","0","0"
"1021109","1.2","0","10360105","401048391","1000000","125","0.06","0","0","1021110","0","3","1.5","2","1036","10360103","401048381","0","10360104","1.2","710121","0","0","10360102","2","1021106","401048361","0","10360101","1021108","0","0","1021107","2","1","401048371","1.3","1.4","2","401048401","0","0","0"
"1021114","1.6","0","10360105","401048441","1000000","126","0.06","0","0","1021115","0","4","2","4","1036","10360103","401048431","0","10360104","1.6","710121","0","0","10360102","3","1021111","401048411","0","10360101","1021113","0","0","1021112","4","1","401048421","1.8","1.9","2","401048451","0","0","0"
"1021116","2","0","10360105","401048441","1000000","127","0.06","0","0","1021116","0","-1","2.6","4","1036","10360103","401048431","0","10360104","2","710121","0","0","10360102","3","1021116","401048411","0","10360101","1021116","0","0","1021116","5","1","401048421","2.4","2.4","2","401048451","0","0","0"
"1022104","1.2","0","10370105","401048741","1000000","128","0.03","0","0","1022105","0","1","1.5","1","1037","10370103","401048731","0","10370104","1.2","710011","0","0","10370102","1","1022101","401048711","0","10370101","1022103","0","0","1022102","1","1","401048721","1.3","1.4","1","401048751","0","0","0"
"1022109","1.2","0","10370105","401048791","1000000","129","0.06","0","0","1022110","0","3","1.5","2","1037","10370103","401048781","0","10370104","1.2","710011","0","0","10370102","2","1022106","401048761","0","10370101","1022108","0","0","1022107","2","1","401048771","1.3","1.4","2","401048801","0","0","0"
"1022114","1.6","0","10370105","401048841","1000000","130","0.06","0","0","1022115","0","4","2","4","1037","10370103","401048831","0","10370104","1.6","710011","0","0","10370102","3","1022111","401048811","0","10370101","1022113","0","0","1022112","4","1","401048821","1.8","1.9","2","401048851","0","0","0"
"1022116","2","0","10370105","401048841","1000000","131","0.06","0","0","1022116","0","-1","2.6","4","1037","10370103","401048831","0","10370104","2","710011","0","0","10370102","3","1022116","401048811","0","10370101","1022116","0","0","1022116","5","1","401048821","2.4","2.4","2","401048851","0","0","0"
"1023104","1.2","0","10380105","401049141","1000000","132","0.03","0","0","1023105","0","1","1.5","1","1038","10380103","401049131","0","10380104","1.2","710021","0","0","10380102","1","1023101","401049111","0","10380101","1023103","0","0","1023102","1","1","401049121","1.3","1.4","1","401049151","0","0","0"
"1023109","1.2","0","10380105","401049191","1000000","133","0.06","0","0","1023110","0","3","1.5","2","1038","10380103","401049181","0","10380104","1.2","710021","0","0","10380102","2","1023106","401049161","0","10380101","1023108","0","0","1023107","2","1","401049171","1.3","1.4","2","401049201","0","0","0"
"1023114","1.6","0","10380105","401049241","1000000","134","0.06","0","0","1023115","0","4","2","4","1038","10380103","401049231","0","10380104","1.6","710021","0","0","10380102","3","1023111","401049211","0","10380101","1023113","0","0","1023112","4","1","401049221","1.8","1.9","2","401049251","0","0","0"
"1023116","2","0","10380105","401049241","1000000","135","0.06","0","0","1023116","0","-1","2.6","4","1038","10380103","401049231","0","10380104","2","710021","0","0","10380102","3","1023116","401049211","0","10380101","1023116","0","0","1023116","5","1","401049221","2.4","2.4","2","401049251","0","0","0"
"1024104","1.2","0","10390105","401049541","1000000","136","0.03","0","0","1024105","0","1","1.5","1","1039","10390103","401049531","0","10390104","1.2","710031","0","0","10390102","1","1024101","401049511","0","10390101","1024103","0","0","1024102","1","1","401049521","1.3","1.4","1","401049551","0","0","0"
"1024109","1.2","0","10390105","401049591","1000000","137","0.06","0","0","1024110","0","3","1.5","2","1039","10390103","401049581","0","10390104","1.2","710031","0","0","10390102","2","1024106","401049561","0","10390101","1024108","0","0","1024107","2","1","401049571","1.3","1.4","2","401049601","0","0","0"
"1024114","1.6","0","10390105","401049641","1000000","138","0.06","0","0","1024115","0","4","2","4","1039","10390103","401049631","0","10390104","1.6","710031","0","0","10390102","3","1024111","401049611","0","10390101","1024113","0","0","1024112","4","1","401049621","1.8","1.9","2","401049651","0","0","0"
"1024116","2","0","10390105","401049641","1000000","139","0.06","0","0","1024116","0","-1","2.6","4","1039","10390103","401049631","0","10390104","2","710031","0","0","10390102","3","1024116","401049611","0","10390101","1024116","0","0","1024116","5","1","401049621","2.4","2.4","2","401049651","0","0","0"
"1025104","1.2","0","10400105","401049941","1000000","140","0.03","0","0","1025105","0","1","1.5","1","1040","10400103","401049931","0","10400104","1.2","710041","0","0","10400102","1","1025101","401049911","0","10400101","1025103","0","0","1025102","1","1","401049921","1.3","1.4","1","401049951","0","0","0"
"1025109","1.2","0","10400105","401049991","1000000","141","0.06","0","0","1025110","0","3","1.5","2","1040","10400103","401049981","0","10400104","1.2","710041","0","0","10400102","2","1025106","401049961","0","10400101","1025108","0","0","1025107","2","1","401049971","1.3","1.4","2","401050001","0","0","0"
"1025114","1.6","0","10400105","401050041","1000000","142","0.06","0","0","1025115","0","4","2","4","1040","10400103","401050031","0","10400104","1.6","710041","0","0","10400102","3","1025111","401050011","0","10400101","1025113","0","0","1025112","4","1","401050021","1.8","1.9","2","401050051","0","0","0"
"1025116","2","0","10400105","401050041","1000000","143","0.06","0","0","1025116","0","-1","2.6","4","1040","10400103","401050031","0","10400104","2","710041","0","0","10400102","3","1025116","401050011","0","10400101","1025116","0","0","1025116","5","1","401050021","2.4","2.4","2","401050051","0","0","0"
"1026104","1.2","0","10410105","401050341","1000000","144","0.03","0","0","1026105","0","1","1.5","1","1041","10410103","401050331","0","10410104","1.2","710051","0","0","10410102","1","1026101","401050311","0","10410101","1026103","0","0","1026102","1","1","401050321","1.3","1.4","1","401050351","0","0","0"
"1026109","1.2","0","10410105","401050391","1000000","145","0.06","0","0","1026110","0","3","1.5","2","1041","10410103","401050381","0","10410104","1.2","710051","0","0","10410102","2","1026106","401050361","0","10410101","1026108","0","0","1026107","2","1","401050371","1.3","1.4","2","401050401","0","0","0"
"1026114","1.6","0","10410105","401050441","1000000","146","0.06","0","0","1026115","0","4","2","4","1041","10410103","401050431","0","10410104","1.6","710051","0","0","10410102","3","1026111","401050411","0","10410101","1026113","0","0","1026112","4","1","401050421","1.8","1.9","2","401050451","0","0","0"
"1026116","2","0","10410105","401050441","1000000","147","0.06","0","0","1026116","0","-1","2.6","4","1041","10410103","401050431","0","10410104","2","710051","0","0","10410102","3","1026116","401050411","0","10410101","1026116","0","0","1026116","5","1","401050421","2.4","2.4","2","401050451","0","0","0"
"1027104","1.2","0","10420105","401050741","1000000","148","0.03","0","0","1027105","0","1","1.5","1","1042","10420103","401050731","0","10420104","1.2","710061","0","0","10420102","1","1027101","401050711","0","10420101","1027103","0","0","1027102","1","1","401050721","1.3","1.4","1","401050751","0","0","0"
"1027109","1.2","0","10420105","401050791","1000000","149","0.06","0","0","1027110","0","3","1.5","2","1042","10420103","401050781","0","10420104","1.2","710061","0","0","10420102","2","1027106","401050761","0","10420101","1027108","0","0","1027107","2","1","401050771","1.3","1.4","2","401050801","0","0","0"
"1027114","1.6","0","10420105","401050841","1000000","150","0.06","0","0","1027115","0","4","2","4","1042","10420103","401050831","0","10420104","1.6","710061","0","0","10420102","3","1027111","401050811","0","10420101","1027113","0","0","1027112","4","1","401050821","1.8","1.9","2","401050851","0","0","0"
"1027116","2","0","10420105","401050841","1000000","151","0.06","0","0","1027116","0","-1","2.6","4","1042","10420103","401050831","0","10420104","2","710061","0","0","10420102","3","1027116","401050811","0","10420101","1027116","0","0","1027116","5","1","401050821","2.4","2.4","2","401050851","0","0","0"
"1028104","1.2","0","10430105","401051141","1000000","152","0.03","0","0","1028105","0","1","1.5","1","1043","10430103","401051131","0","10430104","1.2","710071","0","0","10430102","1","1028101","401051111","0","10430101","1028103","0","0","1028102","1","1","401051121","1.3","1.4","1","401051151","0","0","0"
"1028109","1.2","0","10430105","401051191","1000000","153","0.06","0","0","1028110","0","3","1.5","2","1043","10430103","401051181","0","10430104","1.2","710071","0","0","10430102","2","1028106","401051161","0","10430101","1028108","0","0","1028107","2","1","401051171","1.3","1.4","2","401051201","0","0","0"
"1028114","1.6","0","10430105","401051241","1000000","154","0.06","0","0","1028115","0","4","2","4","1043","10430103","401051231","0","10430104","1.6","710071","0","0","10430102","3","1028111","401051211","0","10430101","1028113","0","0","1028112","4","1","401051221","1.8","1.9","2","401051251","0","0","0"
"1028116","2","0","10430105","401051241","1000000","155","0.06","0","0","1028116","0","-1","2.6","4","1043","10430103","401051231","0","10430104","2","710071","0","0","10430102","3","1028116","401051211","0","10430101","1028116","0","0","1028116","5","1","401051221","2.4","2.4","2","401051251","0","0","0"
"1029104","1.2","0","10440105","401051541","1000000","156","0.03","0","0","1029105","0","1","1.5","1","1044","10440103","401051531","0","10440104","1.2","710081","0","0","10440102","1","1029101","401051511","0","10440101","1029103","0","0","1029102","1","1","401051521","1.3","1.4","1","401051551","0","0","0"
