adc666fd5665ffbc062948f5a80d60759e5a581ddbc9aec70702de7efaa988a7,cfb40839b0561884b2b2faf3d29b9c6d425122c626729b4c5b811dee34d76a41,2991210a90782011a6e6b9c85d0f9fab6aaa2c1d9c6ec0643b59908df7058ff3,e7355f4939010a010b64d0cd266ee38bb469ca6dceb18ec11d14342fefdfb35c,14d595478a97b4aee00285a75b01ac6e0c3290253a2bf90cfaa3e158c6f9a7bb,8a2abd7bf4e793be84d37d6f3cb689e96dc4706483b6e81e699d93c2a2610ba8,66e4839c5c28a86618679152fc45328d17832897c5a2bed92f0532e88a9f6356,0eafe64fbc9e6c159ccf30de847c3178a48da9664919d78a890e1c7ffb4e749d,fefc4ae22408f8ace4776e7dd298c3afb935f35de25edbc77682e730887a3803,fff8073b26802738f3c7b9351514b4678813a047b598d449cf586e98bd9b0487,9d057639d0e707881e5928d9392aea047bb8768148da699252a8edab18f19e37,6cdd14c2b08a5c938395421419b5d5861bf41dbc103d010b5455037f46aa17e3
"0","2","302","1","10140","0","0","10140306","108011","20","0","游泳圈+踢水（藍）"
"0","2","301","1","10140","0","0","10140307","110011","10","0","游泳圈+踢水（粉）"
"0","1","303","1","10140","0","0","10140309","110311","3","0","游泳圈+踢水（黃）"
"0","2","302","1","10140","0","0","10140310","110411","10","0","游泳圈+踢水（藍）"
"0","2","302","1","10140","0","0","10140311","110511","10","0","游泳圈+踢水（藍）"
"0","1","302","1","10140","0","0","10140313","113111","5","0","游泳圈+踢水（藍）"
"0","1","302","1","10140","0","0","10140314","113211","5","0","游泳圈+踢水（藍）"
"0","1","302","1","10140","0","0","10140315","113311","5","0","游泳圈+踢水（藍）"
"0","2","302","1","10140","0","0","10140316","113411","10","0","游泳圈+踢水（藍）"
"0","2","302","1","10140","0","0","10140317","113511","10","0","游泳圈+踢水（藍）"
"0","2","302","1","10140","0","0","10140318","113611","10","0","游泳圈+踢水（藍）"
"0","1","302","1","10140","0","0","10140319","115711","5","0","游泳圈+踢水（藍）"
"0","2","301","1","10140","0","0","10140320","117011","10","0","游泳圈+踢水（粉）"
"0","2","302","1","10140","0","0","10140321","117111","10","0","游泳圈+踢水（藍）"
"0","2","303","1","10140","0","0","10140322","117211","10","0","游泳圈+踢水（黃）"
"0","2","302","1","10140","0","0","10140323","117311","10","0","游泳圈+踢水（藍）"
"0","2","301","1","10140","0","0","10140324","117411","10","0","游泳圈+踢水（粉）"
"0","2","303","1","10140","0","0","10140325","122411","10","0","游泳圈+踢水（黃）"
"0","1","302","1","10140","0","0","10140326","122511","5","0","游泳圈+踢水（藍）"
"0","2","301","1","10140","0","0","10140327","122611","10","0","游泳圈+踢水（粉）"
"0","1","302","1","10140","0","0","10140328","122711","10","0","游泳圈+踢水（藍）"
"0","1","303","1","10140","0","0","10140329","122811","10","0","游泳圈+踢水（黃）"
"0","1","301","1","10140","0","0","10140330","122911","10","0","游泳圈+踢水（粉）"
"0","1","301","1","10140","0","0","10140332","126711","5","0","游泳圈+踢水（粉）"
"0","2","303","1","10140","0","0","10140333","126811","10","0","游泳圈+踢水（黃）"
"0","1","301","1","10140","0","0","10140335","127011","5","0","游泳圈+踢水（粉）"
"0","2","303","1","10140","0","0","10140338","129411","10","0","游泳圈+踢水（黃）"
"0","2","301","1","10140","0","0","10140339","129511","10","0","游泳圈+踢水（粉）"
"0","2","351","1","10140","0","0","10140351","107511","10","0","浮板+踢水（粉）"
"0","2","352","1","10140","0","0","10140352","107611","15","0","浮板+踢水（藍）"
"0","2","352","1","10140","0","0","10140356","108011","20","0","浮板+踢水（藍）"
"0","2","351","1","10140","0","0","10140357","110011","10","0","浮板+踢水（粉）"
"0","1","352","1","10140","0","0","10140359","110311","3","0","浮板+踢水（藍）"
"0","2","352","1","10140","0","0","10140360","110411","10","0","浮板+踢水（藍）"
"0","2","352","1","10140","0","0","10140361","110511","10","0","浮板+踢水（藍）"
"0","1","352","1","10140","0","0","10140363","113111","5","0","浮板+踢水（藍）"
"0","1","352","1","10140","0","0","10140364","113211","5","0","浮板+踢水（藍）"
"0","1","352","1","10140","0","0","10140365","113311","5","0","浮板+踢水（藍）"
"0","2","352","1","10140","0","0","10140366","113411","10","0","浮板+踢水（藍）"
"0","2","352","1","10140","0","0","10140367","113511","10","0","浮板+踢水（藍）"
"0","2","352","1","10140","0","0","10140368","113611","10","0","浮板+踢水（藍）"
"0","1","352","1","10140","0","0","10140369","115711","5","0","浮板+踢水（藍）"
"0","2","351","1","10140","0","0","10140370","117011","10","0","浮板+踢水（粉）"
"0","2","352","1","10140","0","0","10140371","117111","10","0","浮板+踢水（藍）"
"0","2","352","1","10140","0","0","10140372","117211","10","0","浮板+踢水（藍）"
"0","2","352","1","10140","0","0","10140373","117311","10","0","浮板+踢水（藍）"
"0","2","351","1","10140","0","0","10140374","117411","10","0","浮板+踢水（粉）"
"0","2","351","1","10140","0","0","10140375","122411","10","0","浮板+踢水（粉）"
"0","1","352","1","10140","0","0","10140376","122511","5","0","浮板+踢水（藍）"
"0","2","351","1","10140","0","0","10140377","122611","10","0","浮板+踢水（粉）"
"0","1","352","1","10140","0","0","10140378","122711","10","0","浮板+踢水（藍）"
"0","1","351","1","10140","0","0","10140379","122811","10","0","浮板+踢水（粉）"
"0","1","351","1","10140","0","0","10140380","122911","10","0","浮板+踢水（粉）"
"0","1","351","1","10140","0","0","10140382","126711","5","0","浮板+踢水（粉）"
"0","2","352","1","10140","0","0","10140383","126811","10","0","浮板+踢水（藍）"
"0","1","351","1","10140","0","0","10140385","127011","5","0","浮板+踢水（粉）"
"0","2","352","1","10140","0","0","10140388","129411","10","0","浮板+踢水（藍）"
"0","2","351","1","10140","0","0","10140389","129511","10","0","浮板+踢水（粉）"
"0","2","401","1","10140","0","0","10140401","107511","10","0","漂浮（普通）"
"0","2","402","1","10140","0","0","10140402","107611","15","0","漂浮（小孩）"
"0","1","401","1","10140","0","0","10140403","107711","10","0","漂浮（普通）"
"0","2","401","1","10140","0","0","10140406","108011","20","0","漂浮（普通）"
"0","2","401","1","10140","0","0","10140407","110011","10","0","漂浮（普通）"
"0","1","401","1","10140","0","0","10140408","110111","10","0","漂浮（普通）"
"0","1","401","1","10140","0","0","10140409","110311","3","0","漂浮（普通）"
"0","2","401","1","10140","0","0","10140410","110411","10","0","漂浮（普通）"
"0","2","401","1","10140","0","0","10140411","110511","10","0","漂浮（普通）"
"0","2","401","1","10140","0","0","10140412","110611","50","0","漂浮（普通）"
"0","1","401","1","10140","0","0","10140413","113111","5","0","漂浮（普通）"
"0","1","401","1","10140","0","0","10140414","113211","5","0","漂浮（普通）"
"0","1","401","1","10140","0","0","10140415","113311","5","0","漂浮（普通）"
"0","2","401","1","10140","0","0","10140416","113411","10","0","漂浮（普通）"
"0","2","401","1","10140","0","0","10140417","113511","10","0","漂浮（普通）"
"0","2","401","1","10140","0","0","10140418","113611","10","0","漂浮（普通）"
"0","1","401","1","10140","0","0","10140419","115711","5","0","漂浮（普通）"
"0","2","401","1","10140","0","0","10140420","117011","10","0","漂浮（普通）"
"0","2","401","1","10140","0","0","10140421","117111","10","0","漂浮（普通）"
"0","2","401","1","10140","0","0","10140422","117211","10","0","漂浮（普通）"
"0","2","401","1","10140","0","0","10140423","117311","10","0","漂浮（普通）"
"0","2","401","1","10140","0","0","10140424","117411","10","0","漂浮（普通）"
"0","2","401","1","10140","0","0","10140425","122411","10","0","漂浮（普通）"
"0","1","401","1","10140","0","0","10140426","122511","5","0","漂浮（普通）"
"0","2","401","1","10140","0","0","10140427","122611","10","0","漂浮（普通）"
"0","1","402","1","10140","0","0","10140428","122711","10","0","漂浮（小孩）"
"0","1","402","1","10140","0","0","10140429","122811","10","0","漂浮（小孩）"
"0","1","402","1","10140","0","0","10140430","122911","10","0","漂浮（小孩）"
"0","2","401","1","10140","0","0","10140431","126611","10","0","漂浮（普通）"
"0","1","401","1","10140","0","0","10140432","126711","5","0","漂浮（普通）"
"0","2","401","1","10140","0","0","10140433","126811","10","0","漂浮（普通）"
"0","2","401","1","10140","0","0","10140434","126911","30","0","漂浮（普通）"
"0","1","401","1","10140","0","0","10140435","127011","5","0","漂浮（普通）"
"0","2","401","1","10140","0","0","10140436","127111","10","0","漂浮（普通）"
"0","2","402","1","10140","0","0","10140437","129311","30","0","漂浮（小孩）"
"0","2","401","1","10140","0","0","10140438","129411","10","0","漂浮（普通）"
"0","2","401","1","10140","0","0","10140439","129511","10","0","漂浮（普通）"
"0","2","451","1","10140","0","0","10140451","107511","10","0","捷泳"
"0","2","451","1","10140","0","0","10140456","108011","20","0","捷泳"
"0","2","451","1","10140","0","0","10140457","110011","10","0","捷泳"
"0","1","451","1","10140","0","0","10140459","110311","3","0","捷泳"
"0","2","451","1","10140","0","0","10140460","110411","10","0","捷泳"
"0","2","451","1","10140","0","0","10140461","110511","10","0","捷泳"
"0","1","451","1","10140","0","0","10140463","113111","5","0","捷泳"
"0","1","451","1","10140","0","0","10140464","113211","5","0","捷泳"
"0","2","451","1","10140","0","0","10140466","113411","10","0","捷泳"
"0","2","451","1","10140","0","0","10140467","113511","10","0","捷泳"
"0","1","451","1","10140","0","0","10140469","115711","5","0","捷泳"
"0","2","451","1","10140","0","0","10140470","117011","10","0","捷泳"
"0","2","451","1","10140","0","0","10140471","117111","10","0","捷泳"
"0","2","451","1","10140","0","0","10140472","117211","10","0","捷泳"
"0","2","451","1","10140","0","0","10140473","117311","10","0","捷泳"
"0","2","451","1","10140","0","0","10140474","117411","10","0","捷泳"
"0","2","451","1","10140","0","0","10140475","122411","10","0","捷泳"
"0","1","451","1","10140","0","0","10140476","122511","5","0","捷泳"
"0","2","451","1","10140","0","0","10140477","122611","10","0","捷泳"
"0","1","451","1","10140","0","0","10140482","126711","5","0","捷泳"
"0","2","451","1","10140","0","0","10140483","126811","10","0","捷泳"
"0","1","451","1","10140","0","0","10140485","127011","5","0","捷泳"
"0","2","451","1","10140","0","0","10140488","129411","10","0","捷泳"
"0","2","501","1","10140","0","0","10140501","107511","10","0","衝浪"
"0","2","501","1","10140","0","0","10140505","107911","20","0","衝浪"
"0","2","501","1","10140","0","0","10140506","108011","20","0","衝浪"
"0","2","501","1","10140","0","0","10140507","110011","10","0","衝浪"
"0","1","501","1","10140","0","0","10140509","110311","3","0","衝浪"
"0","2","501","1","10140","0","0","10140510","110411","10","0","衝浪"
"0","2","501","1","10140","0","0","10140511","110511","10","0","衝浪"
"0","1","501","1","10140","0","0","10140513","113111","5","0","衝浪"
"0","1","501","1","10140","0","0","10140514","113211","5","0","衝浪"
"0","1","501","1","10140","0","0","10140515","113311","5","0","衝浪"
"0","2","501","1","10140","0","0","10140516","113411","10","0","衝浪"
"0","1","501","1","10140","0","0","10140519","115711","5","0","衝浪"
"0","2","501","1","10140","0","0","10140521","117111","10","0","衝浪"
"0","2","501","1","10140","0","0","10140522","117211","10","0","衝浪"
"0","2","501","1","10140","0","0","10140524","117411","10","0","衝浪"
"0","2","501","1","10140","0","0","10140525","122411","10","0","衝浪"
"0","1","501","1","10140","0","0","10140526","122511","5","0","衝浪"
"0","1","501","1","10140","0","0","10140529","122811","10","0","衝浪"
"0","1","501","1","10140","0","0","10140532","126711","5","0","衝浪"
"0","2","501","1","10140","0","0","10140533","126811","10","0","衝浪"
"0","1","501","1","10140","0","0","10140535","127011","5","0","衝浪"
"0","2","501","1","10140","0","0","10140538","129411","10","0","衝浪"
"0","2","501","1","10140","0","0","10140539","129511","10","0","衝浪"
"107811","2","851","1","10140","0","0","10140851","107511","10","107611","貪吃佩可 / 可可蘿 / 凱留"
"122511","2","852","1","10140","0","0","10140852","122411","10","122611","日和 / 優衣 / 怜"
"117311","2","853","1","10140","0","0","10140853","117211","10","117411","千歌 / 望 / 紡希"
"122811","1","854","1","10140","0","0","10140854","122911","10","122711","禊 / 美美 / 鏡華"
"113511","1","855","1","10140","0","0","10140855","113411","20","0","初音 / 美里"
"107711","1","856","1","10140","0","0","10140856","110311","20","0","咲戀 / 鈴莓"
"115711","2","857","1","10140","0","110511","10140857","110411","10","110611","真琴 / 霞 / 真步 / 香織"
"107911","2","858","1","10140","0","108011","10140858","126811","10","126711","美冬 / 秋乃 / 珠希 / 優花梨"
"113211","1","859","1","10140","0","113111","10140859","117011","10","113311","惠理子 / 杏奈 / 七七香 / 流夏"
"110011","1","860","1","10140","0","0","10140860","110111","20","0","伊緒 / 鈴奈"
"129411","2","861","1","10140","0","0","10140861","129311","10","129511","琪愛兒 / 優妮 / 克蘿依"
"126711","1","862","1","10140","0","0","10140862","126611","20","126811","似似花 / 秋乃 / 優花梨"
"127011","2","863","1","10140","0","0","10140863","127111","20","126911","忍 / 空花 / 蘭法"
"110011","2","864","1","10140","0","0","10140864","107811","20","0","凱留 / 鈴奈"
"113111","1","865","1","10140","0","0","10140865","110311","20","0","咲戀 / 流夏"
"115711","1","866","1","10140","0","0","10140866","113411","20","0","初音 / 霞"
"127111","2","867","1","10140","0","0","10140867","113211","20","0","杏奈 / 忍"
"117111","2","868","1","10140","0","0","10140868","117011","20","0","惠理子 / 靜流"
"110511","2","869","1","10140","0","0","10140869","110011","20","0","鈴奈 / 香織"
"127011","2","870","1","10140","0","0","10140870","110111","20","117111","伊緒 / 空花 / 靜流"
"117411","2","871","1","10140","0","0","10140871","122511","20","0","怜 / 紡希"
"126711","1","872","1","10140","0","0","10140872","110311","20","0","咲戀 / 秋乃"
"115711","2","873","1","10140","0","0","10140873","110411","20","0","真琴 / 霞"
"110411","2","874","1","10140","0","0","10140874","122611","20","0","優衣 / 真琴"
"108011","2","875","1","10140","0","0","10140875","129411","20","0","克蘿依 / 美冬"
"117111","2","876","1","10140","0","0","10140876","129311","20","0","優妮 / 靜流"
"117211","2","877","1","10140","0","117311","10140877","129511","20","117411","琪愛兒 / 望 / 紡希 / 千歌"
"110611","2","878","1","10140","0","0","10140878","129511","20","0","琪愛兒 / 真步"
"122611","2","879","1","10140","0","0","10140879","107611","20","0","可可蘿 / 優衣"
"110311","2","880","1","10140","0","0","10140880","129311","20","0","優妮 / 咲戀"
"113511","2","881","1","10140","0","0","10140881","129311","20","0","優妮 / 美里"
"108011","2","882","1","10140","0","0","10140882","107911","20","0","珠希 / 美冬"
"110511","2","883","1","10140","0","122411","10140883","110411","20","115711","真琴 / 香織 / 霞 / 日和"
"107511","2","884","1","10140","0","0","10140884","126611","20","0","似似花 / 貪吃佩可"
"107611","2","885","1","10140","0","0","10140885","107711","20","0","鈴莓 / 可可蘿"
"122511","1","886","1","10140","0","0","10140886","113111","20","0","流夏 / 怜"
"122711","1","887","1","10140","0","0","10140887","107711","20","0","鈴莓 / 鏡華"
"0","1","889","1","10140","0","0","10140889","122811","10","0","泳池邊奔跑的禊"
"0","2","890","1","10140","0","0","10140890","107911","10","0","泳池邊奔跑的珠希"
"0","2","891","1","10140","0","0","10140891","122411","10","0","踢水逆向的日和"
"0","2","892","1","10140","0","0","10140892","107911","10","0","小船上害怕的珠希"
"0","2","893","1","10140","0","0","10140893","107811","10","0","小船上害怕的凱留"
"0","1","894","1","10140","0","0","10140894","127011","5","0","和水母一起漂流的空花"
"0","2","895","1","10140","0","0","10140895","107811","10","0","用游泳圈漂流的凱留"
"0","2","896","1","10140","0","0","10140896","126611","10","0","用游泳圈漂流的似似花"
"0","1","901","2","10140","1","0","10140901","126811","10","0","喝麥酒也不要喝得爛醉"
"0","2","902","2","10140","1","0","10140902","126611","10","0","漂流的大妃"
"113311","2","903","2","10140","1","0","10140903","113211","10","0","當她換穿上傳說"
"122811","1","904","2","10140","1","129311","10140904","122911","10","122711","同世代很棒吧？"
"117011","1","905","2","10140","1","0","10140905","117111","30","107611","漂流的氣場"
"117311","1","906","2","10140","1","0","10140906","126911","30","0","泳池內的音樂會"
"427111","2","907","2","10140","1","0","10140907","127111","10","113111","色慾薰心"
"107811","1","908","2","10140","1","0","10140908","126911","10","0","漂浮的怪奇怪靈"
"113511","1","909","2","10140","1","0","10140909","113611","30","113411","她的著裝守則"
"110511","1","910","2","10140","1","0","10140910","107911","10","110411","經商精神化為泡影"
"122811","1","911","2","10140","1","129311","10140911","122911","10","122711","開心的小小甜心一家"
"126911","1","912","2","10140","1","0","10140912","127111","10","122711","您看出來了嗎"
"0","2","913","2","10140","1","0","10140913","127011","5","0","被虐狂水漂"
"110511","1","914","2","10140","1","0","10140914","110611","20","110411","出發！度假村遊船"
"110311","2","915","2","10140","1","0","10140915","107711","10","0","泳池邊的女僕"
"113311","2","916","2","10140","1","117011","10140916","113111","5","117411","喜歡釣魚的天性"
"110311","2","917","2","10140","1","0","10140917","126711","5","0","秋乃之輪迴"
"113511","2","918","2","10140","1","0","10140918","110111","20","0","老師也是努力的孩子！"
"110011","1","919","2","10140","1","0","10140919","117211","30","117411","閃亮亮☆網紅"
"0","2","920","2","10140","1","0","10140920","115711","2","0","名偵探霞的墨丘利度假村事件簿①"
"0","2","921","2","10140","1","0","10140921","115711","2","0","名偵探霞的墨丘利度假村事件簿②"
"0","2","922","2","10140","1","0","10140922","115711","2","0","名偵探霞的墨丘利度假村事件簿③"
"0","2","923","2","10140","1","0","10140923","115711","2","0","名偵探霞的墨丘利度假村事件簿④"
"107811","1","941","2","10140","2","0","10140941","107511","30","107611","享受度假村！美食殿堂♪"
"127111","2","942","2","10140","2","0","10140942","113211","10","0","那之後的冒險故事"
"122511","2","943","2","10140","2","0","10140943","117411","10","0","了解魚心即為釣心？"
"126811","1","944","2","10140","2","0","10140944","107911","10","108011","STOP！無照營業"
"110411","1","945","2","10140","2","0","10140945","122611","30","117011","請小心戀愛話題？"
"107811","1","946","2","10140","2","0","10140946","122411","30","107911","十貓十色"
"129411","1","947","2","10140","2","0","10140947","129511","30","129311","從微亮的水底處"
"0","2","951","1","10140","0","0","10140951","0","5","0","擲岩猴玩具"
"0","1","952","1","10140","0","0","10140952","0","5","0","雷雲長老玩具"
"0","2","953","1","10140","0","0","10140953","0","5","0","可可拉玩具"
"0","1","954","1","10140","0","0","10140954","0","5","0","魔像玩具"
"0","2","955","1","10140","0","0","10140955","0","5","0","席茲玩具"
"0","1","956","1","10140","0","0","10140956","0","5","0","沉睡之梟玩具"
"0","2","957","1","10140","0","0","10140957","0","5","0","軟泥怪玩具"
"0","1","958","1","10140","0","0","10140958","0","5","0","喵特玩具"
"0","2","959","1","10140","0","0","10140959","0","5","0","氣球鳥玩具"
"0","1","960","1","10140","0","0","10140960","0","5","0","小小格里芬玩具"
"0","2","961","1","10140","0","0","10140961","0","5","0","紅蕈菇玩具"
"0","1","962","1","10140","0","0","10140962","0","5","0","摩拉玩具"
"0","2","963","1","10140","0","0","10140963","0","5","0","鼠妖玩具"
