97ae67096e16a6591f696aa40c0aee238b32cd4309e3502e4661a3787fb05de1,0a4b80bfc8815f9faef83898829d644b7bbacfbd2d1dcea3db99c71af1992f7e,e9c54259b1831796867afefffd6a78183e2d9f8ff06add313b5eaddcdf3f01d8,ec6ce706d375072313db06f6f410de06c02a008e7dcead797333d6c45b0d1fe8,f9c2e24d7a4a1cfacca835c308c0ef6adb7532dbb588fdd9cc3bc0f8de74ce5f,b0a8b7dcf4c2042b22e50147044413a2bbb09a0f4f3b18d6e8849b4df36e6805
"180101","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","1013706","2024/06/08 16:00:00","3002","94"
"122401","戰鬥開始90秒內，\n超大幅度提升物理攻擊力。","1013706","2024/06/08 16:00:00","3001","95"
"122401","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","1013706","2024/06/08 16:00:00","3002","96"
"128701","戰鬥開始90秒內，\n超大幅度提升物理攻擊力。","1013706","2024/06/17 16:00:00","3001","97"
"128701","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","1013706","2024/06/17 16:00:00","3002","98"
"108801","戰鬥開始90秒內，\n超大幅度提升魔法攻擊力。","1013706","2024/06/08 16:00:00","3003","99"
"108801","戰鬥開始90秒內，極大幅度提升\n物理防禦力，並使無法行動效果無效。","1013706","2024/06/08 16:00:00","3002","100"
"115601","戰鬥開始90秒內，\n超大幅度提升魔法攻擊力。","1013706","2024/06/08 16:00:00","3003","101"
"115601","戰鬥開始90秒內，極大幅度提升\n物理防禦力，並使無法行動效果無效。","1013706","2024/06/08 16:00:00","3002","102"
"180201","戰鬥開始90秒內，\n超大幅度提升魔法攻擊力。","1013706","2024/06/08 16:00:00","3003","103"
"180201","戰鬥開始90秒內，極大幅度提升\n物理防禦力，並使無法行動效果無效。","1013706","2024/06/08 16:00:00","3002","104"
"122601","戰鬥開始90秒內，\n超大幅度提升魔法攻擊力。","1013706","2024/06/08 16:00:00","3003","105"
"122601","戰鬥開始90秒內，極大幅度提升\n物理防禦力，並使無法行動效果無效。","1013706","2024/06/08 16:00:00","3002","106"
"128901","戰鬥開始90秒內，\n超大幅度提升魔法攻擊力。","1013706","2024/06/08 16:00:00","3003","107"
"128901","戰鬥開始90秒內，極大幅度提升\n物理防禦力，並使無法行動效果無效。","1013706","2024/06/08 16:00:00","3002","108"
"108901","戰鬥開始90秒內，\n超大幅度提升物理攻擊力。","1013706","2024/06/08 16:00:00","3001","109"
"108901","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","1013706","2024/06/08 16:00:00","3002","110"
"114001","戰鬥開始90秒內，\n超大幅度提升物理攻擊力。","1013706","2024/06/08 16:00:00","3001","111"
"114001","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","1013706","2024/06/08 16:00:00","3002","112"
"180301","戰鬥開始90秒內，\n超大幅度提升物理攻擊力。","1013706","2024/06/08 16:00:00","3001","113"
"180301","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","1013706","2024/06/08 16:00:00","3002","114"
"122501","戰鬥開始90秒內，\n超大幅度提升物理攻擊力。","1013706","2024/06/08 16:00:00","3001","115"
"122501","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","1013706","2024/06/08 16:00:00","3002","116"
"128801","戰鬥開始90秒內，\n超大幅度提升物理攻擊力。","1013706","2024/06/08 16:00:00","3001","117"
"128801","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","1013706","2024/06/08 16:00:00","3002","118"
"110801","戰鬥開始90秒內，\n極大幅度提升物理攻擊力。","1014006","2024/07/01 16:00:00","3001","10140001"
"110801","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","1014006","2024/07/01 16:00:00","3002","10140002"
"110801","戰鬥開始90秒內，賦予持續恢復HP\n的狀態","1014006","2024/07/01 16:00:00","3005","10140003"
"110801","戰鬥開始90秒內，\n特大幅度提升TP上升。","1014006","2024/07/01 16:00:00","3010","10140004"
"110901","戰鬥開始90秒內，\n極大幅度提升物理攻擊力。","1014006","2024/07/01 16:00:00","3001","10140005"
"110901","戰鬥開始90秒內，極大幅度提升HP\n吸收，並賦予77【切嚕】","1014006","2024/07/01 16:00:00","3010","10140006"
"111001","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","1014006","2024/07/01 16:00:00","3002","10140007"
"111001","戰鬥開始90秒內，賦予持續恢復HP\n的狀態","1014006","2024/07/01 16:00:00","3005","10140008"
"111001","戰鬥開始90秒內，\n特大幅度提升TP上升。","1014006","2024/07/01 16:00:00","3010","10140009"
"116201","戰鬥開始90秒內，\n極大幅度提升物理攻擊力。","1014006","2024/07/01 16:00:00","3001","10140010"
"116201","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","1014006","2024/07/01 16:00:00","3002","10140011"
"116201","戰鬥開始90秒內，賦予持續恢復HP\n的狀態","1014006","2024/07/01 16:00:00","3005","10140012"
"116201","戰鬥開始90秒內，\n特大幅度提升TP上升。","1014006","2024/07/01 16:00:00","3010","10140013"
"116301","戰鬥開始90秒內，\n極大幅度提升物理攻擊力。","1014006","2024/07/01 16:00:00","3001","10140014"
"116301","戰鬥開始90秒內，極大幅度提升HP\n吸收，並賦予40【切嚕】","1014006","2024/07/01 16:00:00","3010","10140015"
"116401","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","1014006","2024/07/01 16:00:00","3002","10140016"
"116401","戰鬥開始90秒內，賦予持續恢復HP\n的狀態","1014006","2024/07/01 16:00:00","3005","10140017"
"116401","戰鬥開始90秒內，\n特大幅度提升TP上升。","1014006","2024/07/01 16:00:00","3010","10140018"
"129301","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","1014006","2024/07/04 16:00:00","3002","10140019"
"129301","戰鬥開始90秒內，賦予持續恢復HP\n的狀態","1014006","2024/07/04 16:00:00","3005","10140020"
"129301","戰鬥開始90秒內，\n特大幅度提升TP上升。","1014006","2024/07/04 16:00:00","3010","10140021"
"102701","戰鬥開始90秒內，\n極大幅度提升物理攻擊力。","1014206","2024/08/01 16:00:00","3001","10142001"
"102701","戰鬥開始90秒內，極大幅度提升\n物理防禦力與魔法防禦力。","1014206","2024/08/01 16:00:00","3002","10142002"
"102701","戰鬥開始90秒內，大幅度提升TP上升。","1014206","2024/08/01 16:00:00","3010","10142003"
"104301","戰鬥開始90秒內，\n極大幅度提升物理攻擊力。","1014206","2024/08/01 16:00:00","3001","10142004"
"104301","戰鬥開始90秒內，極大幅度提升\n物理防禦力與魔法防禦力。","1014206","2024/08/01 16:00:00","3002","10142005"
"104301","賦予【狼牙的咆哮】","1014206","2024/08/01 16:00:00","3013","10142006"
"109001","戰鬥開始90秒內，\n極大幅度提升物理攻擊力。","1014206","2024/08/01 16:00:00","3001","10142007"
"109001","戰鬥開始90秒內，極大幅度提升\n物理防禦力與魔法防禦力。","1014206","2024/08/01 16:00:00","3002","10142008"
"109001","戰鬥開始90秒內，極大幅度提升物理\n暴擊時的傷害","1014206","2024/08/01 16:00:00","3006","10142009"
"117001","戰鬥開始90秒內，\n極大幅度提升物理攻擊力。","1014206","2024/08/01 16:00:00","3001","10142010"
"117001","戰鬥開始90秒內，極大幅度提升\n物理防禦力與魔法防禦力。","1014206","2024/08/01 16:00:00","3002","10142011"
"110401","戰鬥開始90秒內，\n極大幅度提升物理攻擊力。","1014206","2024/08/01 16:00:00","3001","10142012"
"110401","戰鬥開始90秒內，極大幅度提升\n物理防禦力與魔法防禦力。","1014206","2024/08/01 16:00:00","3002","10142013"
"115901","戰鬥開始90秒內，\n極大幅度提升物理攻擊力。","1014206","2024/08/01 16:00:00","3001","10142014"
"115901","戰鬥開始90秒內，極大幅度提升\n物理防禦力與魔法防禦力。","1014206","2024/08/01 16:00:00","3002","10142015"
"129801","戰鬥開始90秒內，\n極大幅度提升物理攻擊力。","1014206","2024/08/01 16:00:00","3001","10142016"
"129801","戰鬥開始90秒內，極大幅度提升\n物理防禦力與魔法防禦力。","1014206","2024/08/01 16:00:00","3002","10142017"
"103601","戰鬥開始90秒內，\n極大幅度提升魔法攻擊力。","1014406","2024/09/01 16:00:00","3003","10144001"
"103601","戰鬥開始90秒內，\n極大幅度提升魔法防禦力。","1014406","2024/09/01 16:00:00","3004","10144002"
"103601","戰鬥開始90秒內，大幅度提升TP上升。","1014406","2024/09/01 16:00:00","3010","10144003"
"102501","戰鬥開始90秒內，\n超大幅度提升魔法攻擊力。","1014406","2024/09/01 16:00:00","3003","10144004"
"102501","戰鬥開始90秒內，\n極大幅度提升魔法防禦力。","1014406","2024/09/01 16:00:00","3004","10144005"
"102501","戰鬥開始90秒內，賦予持續恢復TP\n的狀態","1014406","2024/09/01 16:00:00","3014","10144006"
"111101","戰鬥開始90秒內，\n極大幅度提升魔法攻擊力。","1014406","2024/09/01 16:00:00","3003","10144007"
"111101","戰鬥開始90秒內，\n極大幅度提升魔法防禦力。","1014406","2024/09/01 16:00:00","3004","10144008"
"111101","戰鬥開始90秒內，大幅度提升TP上升。","1014406","2024/09/01 16:00:00","3010","10144009"
"122701","戰鬥開始90秒內，\n極大幅度提升魔法攻擊力。","1014406","2024/09/01 16:00:00","3003","10144010"
"122701","戰鬥開始90秒內，\n極大幅度提升魔法防禦力。","1014406","2024/09/01 16:00:00","3004","10144011"
"122701","戰鬥開始90秒內，大幅度提升TP上升。","1014406","2024/09/01 16:00:00","3010","10144012"
"130701","戰鬥開始90秒內，\n極大幅度提升魔法攻擊力。","1014406","2024/09/04 16:00:00","3003","10144013"
"130701","戰鬥開始90秒內，\n極大幅度提升魔法防禦力。","1014406","2024/09/04 16:00:00","3004","10144014"
"130701","戰鬥開始90秒內，大幅度提升TP上升。","1014406","2024/09/04 16:00:00","3010","10144015"
"180801","戰鬥開始90秒內，\n極大幅度提升物理攻擊力。","1014406","2024/09/01 16:00:00","3001","10144016"
"180801","戰鬥開始90秒內，極大幅度提升\n物理防禦力與魔法防禦力。","1014406","2024/09/01 16:00:00","3002","10144017"
"107701","戰鬥開始90秒內，\n超大幅度提升魔法攻擊力。","1014406","2024/09/01 16:00:00","3003","10144018"
"107701","戰鬥開始90秒內，\n極大幅度提升魔法防禦力。","1014406","2024/09/01 16:00:00","3004","10144019"
"107701","戰鬥開始90秒內，賦予持續恢復TP\n的狀態","1014406","2024/09/01 16:00:00","3014","10144020"
"112101","戰鬥開始90秒內，\n超大幅度提升魔法攻擊力。","1014406","2024/09/01 16:00:00","3003","10144021"
"112101","戰鬥開始90秒內，\n極大幅度提升魔法防禦力。","1014406","2024/09/01 16:00:00","3004","10144022"
"112101","戰鬥開始90秒內，賦予持續恢復TP\n的狀態","1014406","2024/09/01 16:00:00","3014","10144023"
"101001","戰鬥開始90秒內，\n超大幅度提升魔法攻擊力。","1014606","2024/10/01 16:00:00","3003","10146001"
"101001","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","1014606","2024/10/01 16:00:00","3002","10146002"
"101001","Boss的中毒無效","1014606","2024/10/01 16:00:00","3013","10146003"
"110601","戰鬥開始90秒內，\n超大幅度提升魔法攻擊力。","1014606","2024/10/01 16:00:00","3003","10146004"
"110601","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","1014606","2024/10/01 16:00:00","3002","10146005"
"110601","戰鬥開始90秒內，特大幅度提升TP上升。","1014606","2024/10/01 16:00:00","3010","10146006"
"110601","Boss的中毒無效","1014606","2024/10/01 16:00:00","3013","10146007"
"116001","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","1014606","2024/10/01 16:00:00","3002","10146008"
"116001","Boss的中毒無效","1014606","2024/10/01 16:00:00","3013","10146009"
"123101","戰鬥開始90秒內，\n超大幅度提升魔法攻擊力。","1014606","2024/10/01 16:00:00","3003","10146010"
"123101","戰鬥開始90秒內，極大幅度提升\n物理防禦力與魔法防禦力。","1014606","2024/10/01 16:00:00","3002","10146011"
"123101","戰鬥開始90秒內，特大幅度提升TP上升。","1014606","2024/10/01 16:00:00","3010","10146012"
"131001","戰鬥開始90秒內，\n超大幅度提升魔法攻擊力。","1014606","2024/10/01 16:00:00","3003","10146013"
"131001","戰鬥開始90秒內，極大幅度提升\n物理防禦力與魔法防禦力。","1014606","2024/10/01 16:00:00","3002","10146014"
"131001","戰鬥開始90秒內，特大幅度提升TP上升。","1014606","2024/10/01 16:00:00","3010","10146015"
"131001","Boss的中毒無效","1014606","2024/10/01 16:00:00","3013","10146016"
"102301","戰鬥開始90秒內，\n極大幅度提升物理攻擊力。","1014606","2024/10/01 16:00:00","3001","10146017"
"102301","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","1014606","2024/10/01 16:00:00","3002","10146018"
"106601","戰鬥開始90秒內，\n極大幅度提升物理攻擊力。","1014606","2024/10/01 16:00:00","3001","10146019"
"106601","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","1014606","2024/10/01 16:00:00","3002","10146020"
"102101","戰鬥開始90秒內，\n極大幅度提升物理攻擊力。","1014606","2024/10/01 16:00:00","3001","10146021"
"102101","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","1014606","2024/10/01 16:00:00","3002","10146022"
"126401","戰鬥開始90秒內，\n極大幅度提升物理攻擊力。","1014606","2024/10/01 16:00:00","3001","10146023"
"126401","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","1014606","2024/10/01 16:00:00","3002","10146024"
"126101","戰鬥開始90秒內，\n極大幅度提升魔法攻擊力。","1014606","2024/10/01 16:00:00","3003","10146025"
"126101","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","1014606","2024/10/01 16:00:00","3002","10146026"
"123301","戰鬥開始90秒內，\n超大幅度提升物理攻擊力。","1014806","2024/11/01 16:00:00","3001","10148001"
"123301","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","1014806","2024/11/01 16:00:00","3002","10148002"
"123301","戰鬥開始90秒內，賦予持續恢復TP\n的狀態","1014806","2024/11/01 16:00:00","3014","10148003"
"123301","Boss的領域效果無效","1014806","2024/11/01 16:00:00","3013","10148004"
"118201","戰鬥開始90秒內，\n超大幅度提升魔法攻擊力。","1014806","2024/11/01 16:00:00","3003","10148005"
"118201","戰鬥開始90秒內，極大幅度提升\n物理防禦力與魔法防禦力。","1014806","2024/11/01 16:00:00","3002","10148006"
"118101","戰鬥開始90秒內，\n超大幅度提升魔法攻擊力。","1014806","2024/11/01 16:00:00","3003","10148007"
"118101","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","1014806","2024/11/01 16:00:00","3002","10148008"
"118101","Boss的領域效果無效","1014806","2024/11/01 16:00:00","3013","10148009"
"125801","戰鬥開始90秒內，\n超大幅度提升物理攻擊力。","1014806","2024/11/01 16:00:00","3001","10148010"
"125801","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","1014806","2024/11/01 16:00:00","3002","10148011"
"125801","Boss的領域效果無效","1014806","2024/11/01 16:00:00","3013","10148012"
"131101","戰鬥開始90秒內，\n超大幅度提升物理攻擊力。","1014806","2024/11/01 16:00:00","3001","10148013"
"131101","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","1014806","2024/11/01 16:00:00","3002","10148014"
"131101","戰鬥開始90秒內，賦予持續恢復TP\n的狀態","1014806","2024/11/01 16:00:00","3014","10148015"
"131101","Boss的領域效果無效","1014806","2024/11/01 16:00:00","3013","10148016"
"131201","戰鬥開始90秒內，\n超大幅度提升魔法攻擊力。","1014806","2024/11/04 16:00:00","3003","10148017"
"131201","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","1014806","2024/11/04 16:00:00","3002","10148018"
"126901","戰鬥開始90秒內，\n超大幅度提升魔法攻擊力。","1014806","2024/11/01 16:00:00","3003","10148019"
"126901","戰鬥開始90秒內，極大幅度提升\n物理防禦力與魔法防禦力。","1014806","2024/11/01 16:00:00","3002","10148020"
"123001","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","1015006","2024/12/01 16:00:00","3002","10150001"
"123001","戰鬥開始90秒內，\n特大幅度提升TP上升。","1015006","2024/12/01 16:00:00","3010","10150002"
"123001","Boss的環境效果無效","1015006","2024/12/01 16:00:00","3013","10150003"
"106701","戰鬥開始90秒內，\n極大幅度提升魔法攻擊力。","1015006","2024/12/01 16:00:00","3003","10150004"
"106701","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","1015006","2024/12/01 16:00:00","3002","10150005"
"106701","戰鬥開始90秒內，\n特大幅度提升TP上升。","1015006","2024/12/01 16:00:00","3010","10150006"
"106701","Boss的環境效果無效","1015006","2024/12/01 16:00:00","3013","10150007"
"131701","戰鬥開始90秒內，\n極大幅度提升魔法攻擊力。","1015006","2024/12/01 16:00:00","3003","10150008"
"131701","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","1015006","2024/12/01 16:00:00","3002","10150009"
"131701","戰鬥開始90秒內，\n特大幅度提升TP上升。","1015006","2024/12/01 16:00:00","3010","10150010"
"131701","Boss的環境效果無效","1015006","2024/12/01 16:00:00","3013","10150011"
"127001","戰鬥開始90秒內，\n超大幅度提升物理攻擊力。","1015006","2024/12/01 16:00:00","3001","10150012"
"127001","Boss的環境效果無效","1015006","2024/12/01 16:00:00","3013","10150013"
