d80d3e764f8176f5fb1440000e37e7432dba08fbef8fc5974d3e1e5260679c23,93b1420bab1641204a7ecc8e6dcc91b6546195f1db1058c23bc65ba9e28c9f27,42ca46c73323a82f55b3a170c24648651909ae507252468aaa46c60a051e34e4,4366b354b9f73660e74b84770894a2abf4aae00412bf76053b73dda19070016e,4dc68fd3331c90ebad3981629b9b1bae1a138d7a13ba84d17f153573b4a0db2c,4173354da0b11696208c91bdb24d2fca5b4378eb3e1a23f252458bce28f85ca5,617d64b7bd12f0f5464262b9d3b174f7067c748f48994521b8747e8b5924c849,1487cd9f3d47971ba487ac7d9e625ffe0a12f562b6b2ba00967a53ad1f132860,768dbdad057c5dbaffa8013f81c4d0a84b113e6ce0eee4b339bd32c1e9aae441,15a2dc1c79dd4b1a94545afd5092e8be35a3f518b7939afafb6f04d013207273,a6af2f38f90ceacdb7f72cbb65d75ed709404110a528354659bdec0d457fb066,cc1db7ff24164776c80053745e4963793f82f0adc9fb4ca8c822b34132509bb1,2224420dd952d14f57d35a8aa8205f7bfb8e74cdd84151407e2921ff992ebf12
"2","12300141","6.58","0","10","1","vo_minigame_1012_result_1077","8","1","14","3001","1","嗯，答對率無懈可擊！\n只要再回答得更快，\n就能更提高分數喔！\n保持好狀態繼續加油吧！"
"2","12300143","6.58","0","10","2","vo_minigame_1012_result_1077","8","1","14","3001","1","嗯，答對率無懈可擊！\n只要再回答得更快，\n就能更提高分數喔！\n保持好狀態繼續加油吧！"
"2","12300145","6.58","0","10","3","vo_minigame_1012_result_1077","8","1","14","3001","1","嗯，答對率無懈可擊！\n只要再回答得更快，\n就能更提高分數喔！\n保持好狀態繼續加油吧！"
"2","12300146","4.24","0","5","1","vo_minigame_1012_result_1078","7","1","9","3001","1","喔～成績還不錯嘛。\n雖然不差……但我對你\n還抱有更多更多期待～"
"2","12300147","4.74","0","5","1","vo_minigame_1012_result_1079","1","1","9","3001","7","嗯，雖然很努力了……\n但說實話你能答對更多吧～？\n這分數對你來說只是及格！\n要不要以更高分為目標？"
"2","12300148","0","0","5","1","vo_minigame_1012_result_1080","1","1","9","3001","1","分數普普通通，\n對你來說這很棘手嗎？\n如果你覺得這樣不行的話，\n就表示還有成長空間呢！"
"2","12300149","2.21","0","5","2","vo_minigame_1012_result_1081","1","1","9","3001","8","嗯，還不錯的結果吧！\n但你應該能拿到更好的成績的！\n繼續努力吧！"
"2","12300150","2.46","0","5","2","vo_minigame_1012_result_1082","1","1","9","3001","3","嗯～說實話有點尷尬呢！\n算了，畢竟題目很難。\n只要繼續學習，\n分數一定會更提升的！"
"2","12300151","2.94","0","5","2","vo_minigame_1012_result_1083","1","1","9","3001","3","嗯～\n沒拿到10分啊～\n下次要不要以超過10分為目標，\n努力學習看看？"
"2","12300152","4.19","0","5","3","vo_minigame_1012_result_1084","1","1","9","3001","7","好，辛苦了～\n分數還馬馬虎虎吧！\n畢竟題目超難，你很努力了！"
"2","12300153","0","0","5","3","vo_minigame_1012_result_1085","1","1","9","3001","1","嗯，題目相當難，\n但你還是作答到最後了。\n要不要以更好的分數為目標？"
"2","12300154","2.63","0","5","3","vo_minigame_1012_result_1086","1","1","9","3001","3","失誤有點多呢～\n但把錯的地方好好複習，\n下次就會答對了～！"
"2","12300155","5.53","0","1","1","vo_minigame_1012_result_1087","1","1","4","3001","3","唉呀……分數不太好看呢～\n怎麼了，狀況不好嗎？\n下次再更努力一點吧！"
"2","12300156","0.01","9","1","1","vo_minigame_1012_result_1088","3","1","4","3001","3","嗯～\n答對題數讓人不滿意呢～\n再多增加點讀書的時間吧？"
"2","12300157","4.15","3","1","1","vo_minigame_1012_result_1089","1","1","4","3001","3","嗯……若是你的話，\n能拿到更高分吧～？\n再多努力點啊，\n我可是對你很期待的！"
"2","12300158","0.01","9","1","2","vo_minigame_1012_result_1090","9","1","4","3001","9","嗯～對現在的你而言，\n這個題目太難了嗎……\n挑戰較低的難度，\n也許是個好選擇喔～？"
"2","12300159","5.37","0","1","2","vo_minigame_1012_result_1091","1","1","4","3001","3","成績不太好看呢～\n畢竟是很難的題目也沒辦法。\n希望你下次更努力！"
"2","12300160","1.44","0","1","2","vo_minigame_1012_result_1092","1","1","4","3001","3","原來如此……\n不擅長的題型很多嗎？\n再挑戰一次\n試試看吧～"
"2","12300161","0","0","1","3","vo_minigame_1012_result_1093","3","1","4","3001","3","嗯嗯～題目太難了嗎？\n比起硬要繼續回答難題，\n降低難易度的話，\n搞不好讀書效率會更好喔～？"
"2","12300162","2.91","3","1","3","vo_minigame_1012_result_1094","9","1","4","3001","3","……拿到的分數很少呢。\n但這對我來說也很難，\n別那麼垂頭喪氣也沒問題！\n接著繼續加油吧！"
"2","12300163","2.61","0","1","3","vo_minigame_1012_result_1095","1","1","4","3001","5","抱歉，有點太難了嗎？\n再挑戰一次也行，\n降低難度也行，\n只要你有幹勁我就會陪你！"
"2","12300164","3.63","1","0","1","vo_minigame_1012_result_1096","2","1","0","3001","4","喂……\n你沒有幹勁吧～！？\n下次再考這種分數，\n我就要生氣囉！"
"2","12300165","4.16","1","0","1","vo_minigame_1012_result_1097","2","1","0","3001","6","唉……你知道自己\n考了幾分吧……？\n是0分喔，0分！你在小看考試嗎？"
"2","12300166","0.01","6","0","1","vo_minigame_1012_result_1098","3","1","0","3001","3","嗚嗚～頭好痛……\n都是你的錯！\n0分是什麼鬼啦！\n唉，這樣下去就要被當了……"
"2","12300167","5.75","0","0","2","vo_minigame_1012_result_1099","2","1","0","3001","6","喂，你是認真應考的嗎？\n不會是隨便回答的吧？\n……我明白了，\n再挑戰一次吧！"
"2","12300168","5.64","1","0","2","vo_minigame_1012_result_1100","2","1","0","3001","4","你……你啊，考了0分喔，0分……！\n我的教法不好嗎……？\n……我燃起鬥志了！\n我絕對要拉高你的實力！"
"2","12300169","5.73","8","0","2","vo_minigame_1012_result_1101","4","1","0","3001","8","等一下，可能是算錯分了……\n……不，是對的呢。好，0分。\n……呃，0分！？\n開什麼玩笑──！"
"2","12300170","5.32","1","0","3","vo_minigame_1012_result_1102","3","1","0","3001","5","唉呀呀……是0分喔。\n畢竟題目很難啦……\n……不過0分也太扯！\n至少答對一題吧！"
"2","12300171","2.37","9","0","3","vo_minigame_1012_result_1103","9","1","0","3001","3","很遺憾，是0分喔。\n但如果以積極的態度來看，\n你現在就是在底層喔！最底層！\n往後只會一直往上了！"
"2","12300172","4.25","3","0","3","vo_minigame_1012_result_1104","1","1","0","3001","9","……分數很不理想呢，\n稍微休息一下吧？\n讓自己重新振作，改變一下心情，\n再次努力吧！"
"3","13100101","0","0","0","0","vo_minigame_1012_gamestart_100","7","1","0","1001","7","好了，開始學習吧。"
"3","13100102","0","0","0","0","vo_minigame_1012_gamestart_101","1","1","0","1001","1","好，讓大家看看學習的成果吧！"
"3","13100103","1.82","0","0","0","vo_minigame_1012_gamestart_102","7","1","0","1001","1","那就開始考試吧，來，把課本闔上！"
"3","13100201","0.01","4","3","0","vo_minigame_1012_gamestart_103","8","1","-1","1002","8","你很有幹勁嘛！"
"3","13100202","0","0","3","0","vo_minigame_1012_gamestart_104","1","1","-1","1002","1","好，那就再來一次囉！"
"3","13100301","0","0","1","0","vo_minigame_1012_gamestart_105","0","1","1","1003","0","這只是普通的難度喔！"
"3","13100302","0","0","1","0","vo_minigame_1012_gamestart_106","7","1","1","1003","7","首先從基礎開始！"
"3","13100303","0","0","2","0","vo_minigame_1012_gamestart_107","10","1","2","1003","10","要挑戰困難的題目吧！"
"3","13100304","0.67","0","2","0","vo_minigame_1012_gamestart_108","8","1","2","1003","1","好，你的話一定辦得到的！"
"3","13100305","0","0","3","0","vo_minigame_1012_gamestart_109","5","1","3","1003","5","都是些我也覺得很棘手的題目喔……！"
"3","13100306","0","0","3","0","vo_minigame_1012_gamestart_110","2","1","3","1003","2","雖然超難的但是加油吧！"
"3","13100401","0","0","0","0","vo_minigame_1012_gamestart_111","7","1","0","1004","7","俗話說打鐵趁熱\n……對吧♪"
"3","13100402","0","0","0","0","vo_minigame_1012_gamestart_112","1","1","0","1004","1","好，再來一次喔！"
"3","13100501","0","0","0","0","vo_minigame_1012_gamestart_113","9","1","0","1005","9","鈴奈好像也很認真在讀書呢～"
"3","13100502","0","0","0","0","vo_minigame_1012_gamestart_114","3","1","0","1005","3","你要當鈴奈的老師？\n嗯──"
"3","13110101","0","0","0","0","vo_minigame_1012_start_100","1","1","0","1101","1","題目！"
"3","13110102","0","0","0","0","vo_minigame_1012_start_101","1","1","0","1101","1","要上囉！"
"3","13110103","0","0","0","0","vo_minigame_1012_start_102","7","1","0","1101","7","答得出來嗎？"
"3","13110201","0","0","0","0","vo_minigame_1012_start_103","2","1","0","1102","2","下一題一定行！"
"3","13110202","0","0","0","0","vo_minigame_1012_start_104","1","1","0","1102","1","別放棄！"
