7f628295ee998887475387884a44f4d0621a700520d7dbca202f031aad9ed6c2,cd1bf52bcc454a506de183f4f8f027ecea1be8e0c5a36103cd6c5d7abf3de3c3,ce8655093896c1a8687d5fb0be03a379bc87d4b2ed70869905df9a4534e79d41,6fdd395c569a4a7cc8f3478147519a22f01b43c147838e13f4e8d92d12273253,94a4828732151dbe615540a1583136e00771fa57ef446c959cf56497988efdf8,28bce4de54c32038c3f0d68d91b59379356388e0c34bdfcc5ed25def6e536dc0,8e3229b462371b3d5a683383783fe443216ae76700d4a1e9a0bacf9ed1862099,cd7d5001dd6748cebd1e9936f8cde84ff2d0b02e4b645858df8de15f2efd7cc3,0123fe0d1986b081c06056bfa88a9e6d68f23d65ee7df272e0a3e6e11b329b9c,f911ea9d12a6f20d05c798cb2d7af02592b879e4d2562916e823fef7899a1223,62c20787ad53872a3635011379a0b675696acebc5da0f594846073dca44fc9f2,96bbd534d916adc67625753b225d527e3e4304ccdb1cfbec0fcf8b1a6deacd89
"1003","10009","108401","0","5009410","0","2019/05/16 15:59:59","2019/05/02 16:00:00","13","63","0","0"
"1003","10009","108401","0","5009411","0","2019/05/16 15:59:59","2019/05/02 16:00:00","15","64","0","0"
"1004","10010","108901","0","5010401","0","2019/06/17 15:59:59","2019/06/03 16:00:00","108901","65","0","0"
"1002","10010","108801","1","5010402","0","2019/06/17 15:59:59","2019/06/03 16:00:00","1001003","66","0","0"
"1001","10010","108901","0","5010403","0","2019/06/17 15:59:59","2019/06/03 16:00:00","10","67","0","0"
"1001","10010","108701","0","5010404","0","2019/06/17 15:59:59","2019/06/03 16:00:00","20","68","0","0"
"1001","10010","108801","0","5010405","0","2019/06/17 15:59:59","2019/06/03 16:00:00","30","69","0","0"
"1003","10010","108801","0","5010406","0","2019/06/17 15:59:59","2019/06/03 16:00:00","2","70","0","0"
"1003","10010","108901","0","5010407","0","2019/06/17 15:59:59","2019/06/03 16:00:00","4","71","0","0"
"1003","10010","108701","0","5010408","0","2019/06/17 15:59:59","2019/06/03 16:00:00","7","72","0","0"
"1003","10010","108901","0","5010409","0","2019/06/17 15:59:59","2019/06/03 16:00:00","10","73","0","0"
"1003","10010","108801","0","5010410","0","2019/06/17 15:59:59","2019/06/03 16:00:00","13","74","0","0"
"1003","10010","108701","0","5010411","0","2019/06/17 15:59:59","2019/06/03 16:00:00","15","75","0","0"
"1004","10011","109001","0","5011401","0","2019/07/15 15:59:59","2019/07/01 16:00:00","109001","76","0","0"
"1002","10011","101101","1","5011402","0","2019/07/15 15:59:59","2019/07/01 16:00:00","1001103","77","0","0"
"1001","10011","101101","0","5011403","0","2019/07/15 15:59:59","2019/07/01 16:00:00","10","78","0","0"
"1001","10011","109101","0","5011404","0","2019/07/15 15:59:59","2019/07/01 16:00:00","20","79","0","0"
"1001","10011","109001","0","5011405","0","2019/07/15 15:59:59","2019/07/01 16:00:00","30","80","0","0"
"1003","10011","109101","0","5011406","0","2019/07/15 15:59:59","2019/07/01 16:00:00","2","81","0","0"
"1003","10011","109001","0","5011407","0","2019/07/15 15:59:59","2019/07/01 16:00:00","4","82","0","0"
"1003","10011","109101","0","5011408","0","2019/07/15 15:59:59","2019/07/01 16:00:00","7","83","0","0"
"1003","10011","109001","0","5011409","0","2019/07/15 15:59:59","2019/07/01 16:00:00","10","84","0","0"
"1003","10011","101101","0","5011410","0","2019/07/15 15:59:59","2019/07/01 16:00:00","13","85","0","0"
"1003","10011","109101","0","5011411","0","2019/07/15 15:59:59","2019/07/01 16:00:00","15","86","0","0"
"1002","10012","101401","1","5012402","0","2019/07/31 15:59:59","2019/07/17 16:00:00","1001203","87","0","0"
"1001","10012","105501","0","5012403","0","2019/07/31 15:59:59","2019/07/17 16:00:00","10","88","0","0"
"1001","10012","101401","0","5012404","0","2019/07/31 15:59:59","2019/07/17 16:00:00","20","89","0","0"
"1001","10012","101401","0","5012405","0","2019/07/31 15:59:59","2019/07/17 16:00:00","30","90","0","0"
"1003","10012","101401","0","5012406","0","2019/07/31 15:59:59","2019/07/17 16:00:00","2","91","0","0"
"1003","10012","101401","0","5012407","0","2019/07/31 15:59:59","2019/07/17 16:00:00","4","92","0","0"
"1003","10012","101401","0","5012408","0","2019/07/31 15:59:59","2019/07/17 16:00:00","7","93","0","0"
"1003","10012","105501","0","5012409","0","2019/07/31 15:59:59","2019/07/17 16:00:00","10","94","0","0"
"1003","10012","105501","0","5012410","0","2019/07/31 15:59:59","2019/07/17 16:00:00","13","95","0","0"
"1003","10012","101401","0","5012411","0","2019/07/31 15:59:59","2019/07/17 16:00:00","15","96","0","0"
"1004","10013","109301","0","5013401","0","2019/08/15 15:59:59","2019/08/01 16:00:00","109301","97","0","0"
"1002","10013","109201","1","5013402","0","2019/08/15 15:59:59","2019/08/01 16:00:00","1001303","98","0","0"
"1001","10013","109301","0","5013403","0","2019/08/15 15:59:59","2019/08/01 16:00:00","10","99","0","0"
"1001","10013","109401","0","5013404","0","2019/08/15 15:59:59","2019/08/01 16:00:00","20","100","0","0"
"1001","10013","109201","0","5013405","0","2019/08/15 15:59:59","2019/08/01 16:00:00","30","101","0","0"
"1003","10013","109201","0","5013406","0","2019/08/15 15:59:59","2019/08/01 16:00:00","2","102","0","0"
"1003","10013","109401","0","5013407","0","2019/08/15 15:59:59","2019/08/01 16:00:00","4","103","0","0"
"1003","10013","109301","0","5013408","0","2019/08/15 15:59:59","2019/08/01 16:00:00","6","104","0","0"
"1003","10013","109201","0","5013409","0","2019/08/15 15:59:59","2019/08/01 16:00:00","8","105","0","0"
"1003","10013","109401","0","5013410","0","2019/08/15 15:59:59","2019/08/01 16:00:00","10","106","0","0"
"1003","10013","109201","0","5013411","0","2019/08/15 15:59:59","2019/08/01 16:00:00","13","107","0","0"
"1002","10015","105301","1","5015402","0","2019/09/15 15:59:59","2019/09/03 16:00:00","1001503","108","0","0"
"1001","10015","105301","0","5015403","0","2019/09/15 15:59:59","2019/09/03 16:00:00","10","109","0","0"
"1001","10015","109501","0","5015404","0","2019/09/15 15:59:59","2019/09/03 16:00:00","20","110","0","0"
"1001","10015","109601","0","5015405","0","2019/09/15 15:59:59","2019/09/03 16:00:00","30","111","0","0"
"1003","10015","109501","0","5015406","0","2019/09/15 15:59:59","2019/09/03 16:00:00","2","112","0","0"
"1003","10015","109501","0","5015407","0","2019/09/15 15:59:59","2019/09/03 16:00:00","4","113","0","0"
"1003","10015","105301","0","5015408","0","2019/09/15 15:59:59","2019/09/03 16:00:00","6","114","0","0"
"1003","10015","109601","0","5015409","0","2019/09/15 15:59:59","2019/09/03 16:00:00","8","115","0","0"
"1003","10015","109601","0","5015410","0","2019/09/15 15:59:59","2019/09/03 16:00:00","10","116","0","0"
"1003","10015","105301","0","5015411","0","2019/09/15 15:59:59","2019/09/03 16:00:00","13","117","0","0"
"1004","10017","109801","0","5017401","0","2019/10/15 15:59:59","2019/10/01 16:00:00","109801","118","0","0"
"1002","10017","109901","1","5017402","0","2019/10/15 15:59:59","2019/10/01 16:00:00","1001703","119","0","0"
"1001","10017","109801","0","5017403","0","2019/10/15 15:59:59","2019/10/01 16:00:00","10","120","0","0"
"1001","10017","109701","0","5017404","0","2019/10/15 15:59:59","2019/10/01 16:00:00","20","121","0","0"
"1001","10017","109901","0","5017405","0","2019/10/15 15:59:59","2019/10/01 16:00:00","30","122","0","0"
"1003","10017","109701","0","5017406","0","2019/10/15 15:59:59","2019/10/01 16:00:00","2","123","0","0"
"1003","10017","109701","0","5017407","0","2019/10/15 15:59:59","2019/10/01 16:00:00","4","124","0","0"
"1003","10017","109801","0","5017408","0","2019/10/15 15:59:59","2019/10/01 16:00:00","7","125","0","0"
"1003","10017","109901","0","5017409","0","2019/10/15 15:59:59","2019/10/01 16:00:00","10","126","0","0"
"1003","10017","109901","0","5017410","0","2019/10/15 15:59:59","2019/10/01 16:00:00","13","127","0","0"
"1003","10017","109901","0","5017411","0","2019/10/15 15:59:59","2019/10/01 16:00:00","15","128","0","0"
"1004","10019","110101","0","5019401","0","2019/11/15 15:59:59","2019/11/01 16:00:00","110101","129","0","0"
"1002","10019","110201","1","5019402","0","2019/11/15 15:59:59","2019/11/01 16:00:00","1001903","130","0","0"
"1001","10019","110001","0","5019403","0","2019/11/15 15:59:59","2019/11/01 16:00:00","10","131","0","0"
"1001","10019","110201","0","5019404","0","2019/11/15 15:59:59","2019/11/01 16:00:00","20","132","0","0"
"1001","10019","110101","0","5019405","0","2019/11/15 15:59:59","2019/11/01 16:00:00","30","133","0","0"
"1003","10019","110001","0","5019406","0","2019/11/15 15:59:59","2019/11/01 16:00:00","2","134","0","0"
"1003","10019","110001","0","5019407","0","2019/11/15 15:59:59","2019/11/01 16:00:00","4","135","0","0"
"1003","10019","110201","0","5019408","0","2019/11/15 15:59:59","2019/11/01 16:00:00","7","136","0","0"
"1003","10019","110101","0","5019409","0","2019/11/15 15:59:59","2019/11/01 16:00:00","10","137","0","0"
"1003","10019","110101","0","5019410","0","2019/11/15 15:59:59","2019/11/01 16:00:00","13","138","0","0"
"1003","10019","110201","0","5019411","0","2019/11/15 15:59:59","2019/11/01 16:00:00","15","139","0","0"
"1004","10020","107601","0","5004401","0","2019/11/24 15:59:59","2019/11/17 16:00:00","107601","140","0","0"
"1002","10020","107601","1","5004402","0","2019/11/24 15:59:59","2019/11/17 16:00:00","1002003","141","0","0"
"1001","10020","107701","0","5004403","0","2019/11/24 15:59:59","2019/11/17 16:00:00","10","142","0","0"
"1001","10020","107501","0","5004404","0","2019/11/24 15:59:59","2019/11/17 16:00:00","20","143","0","0"
"1001","10020","107601","0","5004405","0","2019/11/24 15:59:59","2019/11/17 16:00:00","30","144","0","0"
"1003","10020","107501","0","5004406","0","2019/11/24 15:59:59","2019/11/17 16:00:00","2","145","0","0"
"1003","10020","107601","0","5004407","0","2019/11/24 15:59:59","2019/11/17 16:00:00","3","146","0","0"
"1003","10020","107801","0","5004408","0","2019/11/24 15:59:59","2019/11/17 16:00:00","4","147","0","0"
"1003","10020","107701","0","5004409","0","2019/11/24 15:59:59","2019/11/17 16:00:00","5","148","0","0"
"1003","10020","107501","0","5004410","0","2019/11/24 15:59:59","2019/11/17 16:00:00","6","149","0","0"
"1003","10020","107601","0","5004411","0","2019/11/24 15:59:59","2019/11/17 16:00:00","8","150","0","0"
"1004","10021","110501","0","5021401","0","2019/12/15 15:59:59","2019/12/02 16:00:00","110501","151","0","0"
"1002","10021","110401","1","5021402","0","2019/12/15 15:59:59","2019/12/02 16:00:00","1002103","152","0","0"
"1001","10021","110501","0","5021403","0","2019/12/15 15:59:59","2019/12/02 16:00:00","10","153","0","0"
"1001","10021","110401","0","5021404","0","2019/12/15 15:59:59","2019/12/02 16:00:00","20","154","0","0"
"1001","10021","110601","0","5021405","0","2019/12/15 15:59:59","2019/12/02 16:00:00","30","155","0","0"
"1003","10021","110601","0","5021406","0","2019/12/15 15:59:59","2019/12/02 16:00:00","2","156","0","0"
"1003","10021","110401","0","5021407","0","2019/12/15 15:59:59","2019/12/02 16:00:00","4","157","0","0"
"1003","10021","110501","0","5021408","0","2019/12/15 15:59:59","2019/12/02 16:00:00","6","158","0","0"
"1003","10021","110401","0","5021409","0","2019/12/15 15:59:59","2019/12/02 16:00:00","8","159","0","0"
"1003","10021","110601","0","5021410","0","2019/12/15 15:59:59","2019/12/02 16:00:00","11","160","0","0"
"1003","10021","110501","0","5021411","0","2019/12/15 15:59:59","2019/12/02 16:00:00","14","161","0","0"
"1004","10022","108001","0","5005401","0","2019/12/24 15:59:59","2019/12/17 16:00:00","108001","162","0","0"
"1002","10022","107901","1","5005402","0","2019/12/24 15:59:59","2019/12/17 16:00:00","1002203","163","0","0"
"1001","10022","108001","0","5005403","0","2019/12/24 15:59:59","2019/12/17 16:00:00","10","164","0","0"
"1001","10022","107901","0","5005404","0","2019/12/24 15:59:59","2019/12/17 16:00:00","20","165","0","0"
"1001","10022","108001","0","5005405","0","2019/12/24 15:59:59","2019/12/17 16:00:00","30","166","0","0"
"1003","10022","107901","0","5005406","0","2019/12/24 15:59:59","2019/12/17 16:00:00","2","167","0","0"
"1003","10022","108001","0","5005407","0","2019/12/24 15:59:59","2019/12/17 16:00:00","3","168","0","0"
"1003","10022","107901","0","5005408","0","2019/12/24 15:59:59","2019/12/17 16:00:00","4","169","0","0"
"1003","10022","108001","0","5005409","0","2019/12/24 15:59:59","2019/12/17 16:00:00","5","170","0","0"
"1003","10022","107901","0","5005410","0","2019/12/24 15:59:59","2019/12/17 16:00:00","6","171","0","0"
"1003","10022","108001","0","5005411","0","2019/12/24 15:59:59","2019/12/17 16:00:00","8","172","0","0"
"1002","10023","110701","1","5023402","0","2020/01/16 15:59:59","2020/01/02 16:00:00","1002303","173","0","0"
"1001","10023","110801","0","5023403","0","2020/01/16 15:59:59","2020/01/02 16:00:00","10","174","0","0"
"1001","10023","110901","0","5023404","0","2020/01/16 15:59:59","2020/01/02 16:00:00","20","175","0","0"
"1001","10023","111001","0","5023405","0","2020/01/16 15:59:59","2020/01/02 16:00:00","30","176","0","0"
"1003","10023","110701","0","5023406","0","2020/01/16 15:59:59","2020/01/02 16:00:00","2","177","0","0"
"1003","10023","110701","0","5023407","0","2020/01/16 15:59:59","2020/01/02 16:00:00","4","178","0","0"
"1003","10023","111001","0","5023408","0","2020/01/16 15:59:59","2020/01/02 16:00:00","7","179","0","0"
"1003","10023","110801","0","5023409","0","2020/01/16 15:59:59","2020/01/02 16:00:00","10","180","0","0"
"1003","10023","110901","0","5023410","0","2020/01/16 15:59:59","2020/01/02 16:00:00","13","181","0","0"
"1003","10023","110701","0","5023411","0","2020/01/16 15:59:59","2020/01/02 16:00:00","15","182","0","0"
"1002","10024","103701","1","5006402","0","2020/01/23 15:59:59","2020/01/16 16:00:00","1002403","183","0","0"
"1001","10024","100501","0","5006403","0","2020/01/23 15:59:59","2020/01/16 16:00:00","10","184","0","0"
"1001","10024","103701","0","5006404","0","2020/01/23 15:59:59","2020/01/16 16:00:00","20","185","0","0"
"1001","10024","104701","0","5006405","0","2020/01/23 15:59:59","2020/01/16 16:00:00","30","186","0","0"
"1003","10024","100501","0","5006406","0","2020/01/23 15:59:59","2020/01/16 16:00:00","2","187","0","0"
"1003","10024","103701","0","5006407","0","2020/01/23 15:59:59","2020/01/16 16:00:00","3","188","0","0"
"1003","10024","104701","0","5006408","0","2020/01/23 15:59:59","2020/01/16 16:00:00","4","189","0","0"
"1003","10024","107101","0","5006409","0","2020/01/23 15:59:59","2020/01/16 16:00:00","5","190","0","0"
"1003","10024","100501","0","5006410","0","2020/01/23 15:59:59","2020/01/16 16:00:00","6","191","0","0"
"1003","10024","104701","0","5006411","0","2020/01/23 15:59:59","2020/01/16 16:00:00","8","192","0","0"
"1004","10025","111201","0","5025401","0","2020/02/18 15:59:59","2020/02/04 16:00:00","111201","193","0","0"
"1002","10025","111301","1","5025402","0","2020/02/18 15:59:59","2020/02/04 16:00:00","1002503","194","0","0"
"1001","10025","111201","0","5025403","0","2020/02/18 15:59:59","2020/02/04 16:00:00","10","195","0","0"
"1001","10025","111101","0","5025404","0","2020/02/18 15:59:59","2020/02/04 16:00:00","20","196","0","0"
"1001","10025","111301","0","5025405","0","2020/02/18 15:59:59","2020/02/04 16:00:00","30","197","0","0"
"1003","10025","111101","0","5025406","0","2020/02/18 15:59:59","2020/02/04 16:00:00","2","198","0","0"
"1003","10025","111101","0","5025407","0","2020/02/18 15:59:59","2020/02/04 16:00:00","4","199","0","0"
"1003","10025","111201","0","5025408","0","2020/02/18 15:59:59","2020/02/04 16:00:00","7","200","0","0"
"1003","10025","111301","0","5025409","0","2020/02/18 15:59:59","2020/02/04 16:00:00","10","201","0","0"
"1003","10025","111301","0","5025410","0","2020/02/18 15:59:59","2020/02/04 16:00:00","13","202","0","0"
"1003","10025","111301","0","5025411","0","2020/02/18 15:59:59","2020/02/04 16:00:00","15","203","0","0"
"1004","10026","108201","0","5007401","0","2020/02/25 15:59:59","2020/02/18 16:00:00","108201","204","0","0"
"1002","10026","108101","1","5007402","0","2020/02/25 15:59:59","2020/02/18 16:00:00","1002603","205","0","0"
"1001","10026","108101","0","5007403","0","2020/02/25 15:59:59","2020/02/18 16:00:00","10","206","0","0"
"1001","10026","108201","0","5007404","0","2020/02/25 15:59:59","2020/02/18 16:00:00","20","207","0","0"
"1001","10026","108101","0","5007405","0","2020/02/25 15:59:59","2020/02/18 16:00:00","30","208","0","0"
"1003","10026","108201","0","5007406","0","2020/02/25 15:59:59","2020/02/18 16:00:00","2","209","0","0"
"1003","10026","108101","0","5007407","0","2020/02/25 15:59:59","2020/02/18 16:00:00","3","210","0","0"
"1003","10026","108201","0","5007408","0","2020/02/25 15:59:59","2020/02/18 16:00:00","4","211","0","0"
"1003","10026","108101","0","5007409","0","2020/02/25 15:59:59","2020/02/18 16:00:00","5","212","0","0"
"1003","10026","108201","0","5007410","0","2020/02/25 15:59:59","2020/02/18 16:00:00","6","213","0","0"
"1003","10026","108101","0","5007411","0","2020/02/25 15:59:59","2020/02/18 16:00:00","8","214","0","0"
"1002","10027","106601","1","5027402","0","2020/03/16 15:59:59","2020/03/02 16:00:00","1002703","215","0","0"
"1001","10027","100501","0","5027403","0","2020/03/16 15:59:59","2020/03/02 16:00:00","10","216","0","0"
"1001","10027","103701","0","5027404","0","2020/03/16 15:59:59","2020/03/02 16:00:00","20","217","0","0"
"1001","10027","106501","0","5027405","0","2020/03/16 15:59:59","2020/03/02 16:00:00","30","218","0","0"
"1003","10027","100501","0","5027406","0","2020/03/16 15:59:59","2020/03/02 16:00:00","2","219","0","0"
"1003","10027","103701","0","5027407","0","2020/03/16 15:59:59","2020/03/02 16:00:00","4","220","0","0"
"1003","10027","106501","0","5027408","0","2020/03/16 15:59:59","2020/03/02 16:00:00","7","221","0","0"
"1003","10027","100501","0","5027409","0","2020/03/16 15:59:59","2020/03/02 16:00:00","10","222","0","0"
"1003","10027","103701","0","5027410","0","2020/03/16 15:59:59","2020/03/02 16:00:00","13","223","0","0"
"1003","10027","100501","0","5027411","0","2020/03/16 15:59:59","2020/03/02 16:00:00","15","224","0","0"
"1002","10028","105601","1","5008402","0","2020/03/23 15:59:59","2020/03/16 16:00:00","1002803","225","0","0"
"1001","10028","101301","0","5008403","0","2020/03/23 15:59:59","2020/03/16 16:00:00","10","226","0","0"
"1001","10028","100901","0","5008404","0","2020/03/23 15:59:59","2020/03/16 16:00:00","20","227","0","0"
"1001","10028","105601","0","5008405","0","2020/03/23 15:59:59","2020/03/16 16:00:00","30","228","0","0"
"1003","10028","105601","0","5008406","0","2020/03/23 15:59:59","2020/03/16 16:00:00","2","229","0","0"
"1003","10028","100901","0","5008407","0","2020/03/23 15:59:59","2020/03/16 16:00:00","3","230","0","0"
"1003","10028","101301","0","5008408","0","2020/03/23 15:59:59","2020/03/16 16:00:00","4","231","0","0"
"1003","10028","105101","0","5008409","0","2020/03/23 15:59:59","2020/03/16 16:00:00","5","232","0","0"
"1003","10028","102701","0","5008410","0","2020/03/23 15:59:59","2020/03/16 16:00:00","6","233","0","0"
"1003","10028","105601","0","5008411","0","2020/03/23 15:59:59","2020/03/16 16:00:00","8","234","0","0"
"1004","10029","111601","0","5029401","0","2020/04/15 15:59:59","2020/04/01 16:00:00","111601","235","0","0"
"1002","10029","111501","1","5029402","0","2020/04/15 15:59:59","2020/04/01 16:00:00","1002903","236","0","0"
"1001","10029","111601","0","5029403","0","2020/04/15 15:59:59","2020/04/01 16:00:00","10","237","0","0"
"1001","10029","111701","0","5029404","0","2020/04/15 15:59:59","2020/04/01 16:00:00","20","238","0","0"
"1001","10029","111501","0","5029405","0","2020/04/15 15:59:59","2020/04/01 16:00:00","30","239","0","0"
"1003","10029","111501","0","5029406","0","2020/04/15 15:59:59","2020/04/01 16:00:00","2","240","0","0"
"1003","10029","111701","0","5029407","0","2020/04/15 15:59:59","2020/04/01 16:00:00","4","241","0","0"
"1003","10029","111601","0","5029408","0","2020/04/15 15:59:59","2020/04/01 16:00:00","7","242","0","0"
"1003","10029","111701","0","5029409","0","2020/04/15 15:59:59","2020/04/01 16:00:00","10","243","0","0"
