f4ac809817ccfbdd3025ced3f2bcc65887fc92df68f3c1d6b612e25ad0b492b5,98c6bec6ef71c74abfbf40d0a5c91986ffbd6b11f727019a0806fc8802eec3e0,0a2a18dbf30aa97c59f090c297b396da3755553145d413290ed64ea0dae98ddf,70113f00f2a2cad98a9587d12a8b7b31d17c27b9eb4925b1665565ddadc0525e,0d8794d497ccf8620e6be8d8f22a81ebbc3c4c2af42ad6ecd3382a0db1e61e93,3c63fe98167907fde61dff6fac9c957c9333c7149ca4a564be9b327fb082fde8,741c93442678413a6954cf1b819fca24251c16cdaf091b7e7a889357dc1c8b5d,ddcab8e438a5c7be2bc349ae9c6d2a11538cbbff863db9dc2aa5ecd9e8ab887a,3f0ff400e93d5d4414475d448085dda8a3533f220b4e7f127ee5372f0180dbb8,56f98afb13b7c42b37453fd4f8bd871530c048d60646fab4c568f911759a3b09,1d9387e81cf5cf988936604cce2743d45867776084cb65b818d176c59a70db92,9fe8c4d257962818385d0910824ee563aaa5531334085589efa893f8ecc88ba9,feaa5daa82b49a8949da1c9e08b75a799d2a393d22834d65edd69bdc58230d0d,54693b136ac2f051ffa5f0d32f934f6b820c6134dc033f5841ac54f90677b2d4,57203b8dac481669992e08d1feac37aa63bf854cb54803b4f15d8700ea98f252
"0","0","0","9","0","0","401705614","1","401705605","0","401705605","0","0","0","0"
"0","0","0","9","0","0","401705615","1","401705606","0","401705606","0","0","0","0"
"0","0","0","9","0","0","401705616","1","401705607","0","401705607","0","0","0","0"
"0","0","0","9","0","0","401705712","1","401705701","0","401705701","0","0","0","0"
"0","0","0","9","0","0","401705713","1","401705702","0","401705702","0","0","0","0"
"0","0","0","9","0","0","401705714","1","401705705","0","401705705","0","0","0","0"
"0","0","0","9","0","0","401705715","1","401705706","0","401705706","0","0","0","0"
"0","0","0","9","0","0","401705716","1","401705707","0","401705707","0","0","0","0"
"0","0","0","9","0","0","401706109","1","401706101","0","401706101","0","0","0","0"
"0","0","0","9","0","0","401706110","1","401706102","0","401706102","0","0","0","0"
"0","0","0","9","0","0","401706111","1","401706103","0","401706103","0","0","0","0"
"0","0","0","9","0","0","401706112","1","401706104","0","401706104","0","0","0","0"
"0","0","0","9","0","0","401706113","1","401706108","0","401706108","0","0","0","0"
"0","0","0","9","0","0","401706209","1","401706201","0","401706201","0","0","0","0"
"0","0","0","9","0","0","401706210","1","401706202","0","401706202","0","0","0","0"
"0","0","0","9","0","0","401706211","1","401706203","0","401706203","0","0","0","0"
"0","0","0","9","0","0","401706212","1","401706204","0","401706204","0","0","0","0"
"0","0","0","9","0","0","401706213","1","401706208","0","401706208","0","0","0","0"
"0","0","0","9","0","0","401706309","1","401706301","0","401706301","0","0","0","0"
"0","0","0","9","0","0","401706310","1","401706302","0","401706302","0","0","0","0"
"0","0","0","9","0","0","401706311","1","401706303","0","401706303","0","0","0","0"
"0","0","0","9","0","0","401706312","1","401706304","0","401706304","0","0","0","0"
"0","0","0","9","0","0","401706313","1","401706308","0","401706308","0","0","0","0"
"0","0","0","9","0","0","401706409","1","401706401","0","401706401","0","0","0","0"
"0","0","0","9","0","0","401706410","1","401706402","0","401706402","0","0","0","0"
"0","0","0","9","0","0","401706411","1","401706403","0","401706403","0","0","0","0"
"0","0","0","9","0","0","401706412","1","401706404","0","401706404","0","0","0","0"
"0","0","0","9","0","0","401706413","1","401706408","0","401706408","0","0","0","0"
"0","0","0","9","0","0","401706509","1","401706501","0","401706501","0","0","0","0"
"0","0","0","9","0","0","401706510","1","401706502","0","401706502","0","0","0","0"
"0","0","0","9","0","0","401706511","1","401706503","0","401706503","0","0","0","0"
"0","0","0","9","0","0","401706512","1","401706504","0","401706504","0","0","0","0"
"0","0","0","9","0","0","401706513","1","401706508","0","401706508","0","0","0","0"
"0","0","0","9","0","0","401706609","1","401706601","0","401706601","0","0","0","0"
"0","0","0","9","0","0","401706610","1","401706602","0","401706602","0","0","0","0"
"0","0","0","9","0","0","401706611","1","401706603","0","401706603","0","0","0","0"
"0","0","0","9","0","0","401706612","1","401706604","0","401706604","0","0","0","0"
"0","0","0","9","0","0","401706613","1","401706608","0","401706608","0","0","0","0"
"0","0","0","9","0","0","401706709","1","401706701","0","401706701","0","0","0","0"
"0","0","0","9","0","0","401706710","1","401706702","0","401706702","0","0","0","0"
"0","0","0","9","0","0","401706711","1","401706703","0","401706703","0","0","0","0"
"0","0","0","9","0","0","401706712","1","401706704","0","401706704","0","0","0","0"
"0","0","0","9","0","0","401706713","1","401706708","0","401706708","0","0","0","0"
"0","0","0","9","0","0","401707109","4","401707101","0","401707101","0","0","0","0"
"0","0","0","9","0","0","401707110","4","401707102","0","401707102","0","0","0","0"
"0","0","0","9","0","0","401707111","4","401707103","0","401707103","0","0","0","0"
"0","0","0","9","0","0","401707112","4","401707104","0","401707104","0","0","0","0"
"0","0","0","9","0","0","401707113","4","401707105","0","401707105","0","0","0","0"
"0","0","0","9","0","0","401707209","4","401707201","0","401707201","0","0","0","0"
"0","0","0","9","0","0","401707210","4","401707202","0","401707202","0","0","0","0"
"0","0","0","9","0","0","401707211","4","401707203","0","401707203","0","0","0","0"
"0","0","0","9","0","0","401707212","4","401707204","0","401707204","0","0","0","0"
"0","0","0","9","0","0","401707213","4","401707205","0","401707205","0","0","0","0"
"0","0","0","9","0","0","401707309","4","401707301","0","401707301","0","0","0","0"
"0","0","0","9","0","0","401707310","4","401707302","0","401707302","0","0","0","0"
"0","0","0","9","0","0","401707311","4","401707303","0","401707303","0","0","0","0"
"0","0","0","9","0","0","401707312","4","401707304","0","401707304","0","0","0","0"
"0","0","0","9","0","0","401707313","4","401707305","0","401707305","0","0","0","0"
"0","0","0","9","0","0","401707409","4","401707401","0","401707401","0","0","0","0"
"0","0","0","9","0","0","401707410","4","401707402","0","401707402","0","0","0","0"
"0","0","0","9","0","0","401707411","4","401707403","0","401707403","0","0","0","0"
"0","0","0","9","0","0","401707412","4","401707404","0","401707404","0","0","0","0"
"0","0","0","9","0","0","401707413","4","401707405","0","401707405","0","0","0","0"
"0","0","0","9","0","0","401707509","4","401707501","0","401707501","0","0","0","0"
"0","0","0","9","0","0","401707510","4","401707502","0","401707502","0","0","0","0"
"0","0","0","9","0","0","401707511","4","401707503","0","401707503","0","0","0","0"
"0","0","0","9","0","0","401707512","4","401707504","0","401707504","0","0","0","0"
"0","0","0","9","0","0","401707513","4","401707505","0","401707505","0","0","0","0"
"0","0","0","9","0","0","401707609","4","401707601","0","401707601","0","0","0","0"
"0","0","0","9","0","0","401707610","4","401707602","0","401707602","0","0","0","0"
"0","0","0","9","0","0","401707611","4","401707603","0","401707603","0","0","0","0"
"0","0","0","9","0","0","401707612","4","401707604","0","401707604","0","0","0","0"
"0","0","0","9","0","0","401707613","4","401707605","0","401707605","0","0","0","0"
"0","0","0","9","0","0","401707709","4","401707701","0","401707701","0","0","0","0"
"0","0","0","9","0","0","401707710","4","401707702","0","401707702","0","0","0","0"
"0","0","0","9","0","0","401707711","4","401707703","0","401707703","0","0","0","0"
"0","0","0","9","0","0","401707712","4","401707704","0","401707704","0","0","0","0"
"0","0","0","9","0","0","401707713","4","401707705","0","401707705","0","0","0","0"
"0","0","0","9","0","0","401708109","4","401708101","0","401708101","0","0","0","0"
"0","0","0","9","0","0","401708110","4","401708102","0","401708102","0","0","0","0"
"0","0","0","9","0","0","401708111","4","401708106","0","401708106","0","0","0","0"
"0","0","0","9","0","0","401708112","4","401708107","0","401708107","0","0","0","0"
"0","0","0","9","0","0","401708113","4","401708108","0","401708108","0","0","0","0"
"0","0","0","9","0","0","401708209","4","401708201","0","401708201","0","0","0","0"
"0","0","0","9","0","0","401708210","4","401708202","0","401708202","0","0","0","0"
"0","0","0","9","0","0","401708211","4","401708206","0","401708206","0","0","0","0"
"0","0","0","9","0","0","401708212","4","401708207","0","401708207","0","0","0","0"
"0","0","0","9","0","0","401708213","4","401708208","0","401708208","0","0","0","0"
"0","0","0","9","0","0","401708309","4","401708301","0","401708301","0","0","0","0"
"0","0","0","9","0","0","401708310","4","401708302","0","401708302","0","0","0","0"
"0","0","0","9","0","0","401708311","4","401708306","0","401708306","0","0","0","0"
"0","0","0","9","0","0","401708312","4","401708307","0","401708307","0","0","0","0"
"0","0","0","9","0","0","401708313","4","401708308","0","401708308","0","0","0","0"
"0","0","0","9","0","0","401708411","4","401708401","0","401708401","0","0","0","0"
"0","0","0","9","0","0","401708412","4","401708402","0","401708402","0","0","0","0"
"0","0","0","9","0","0","401708413","4","401708406","0","401708406","0","0","0","0"
"0","0","0","9","0","0","401708414","4","401708407","0","401708407","0","0","0","0"
"0","0","0","9","0","0","401708415","4","401708408","0","401708408","0","0","0","0"
"0","0","0","9","0","0","401708509","4","401708501","0","401708501","0","0","0","0"
"0","0","0","9","0","0","401708510","4","401708502","0","401708502","0","0","0","0"
"0","0","0","9","0","0","401708511","4","401708506","0","401708506","0","0","0","0"
"0","0","0","9","0","0","401708512","4","401708507","0","401708507","0","0","0","0"
"0","0","0","9","0","0","401708513","4","401708508","0","401708508","0","0","0","0"
"0","0","0","9","0","0","401708609","4","401708601","0","401708601","0","0","0","0"
"0","0","0","9","0","0","401708610","4","401708602","0","401708602","0","0","0","0"
"0","0","0","9","0","0","401708611","4","401708606","0","401708606","0","0","0","0"
"0","0","0","9","0","0","401708612","4","401708607","0","401708607","0","0","0","0"
"0","0","0","9","0","0","401708613","4","401708608","0","401708608","0","0","0","0"
"0","0","0","9","0","0","401708709","4","401708701","0","401708701","0","0","0","0"
"0","0","0","9","0","0","401708710","4","401708702","0","401708702","0","0","0","0"
"0","0","0","9","0","0","401708711","4","401708706","0","401708706","0","0","0","0"
"0","0","0","9","0","0","401708712","4","401708707","0","401708707","0","0","0","0"
"0","0","0","9","0","0","401708713","4","401708708","0","401708708","0","0","0","0"
"0","0","0","9","0","0","401709109","4","401709101","0","401709101","0","0","0","0"
"0","0","0","9","0","0","401709110","4","401709102","0","401709102","0","0","0","0"
"0","0","0","9","0","0","401709111","4","401709103","0","401709103","0","0","0","0"
"0","0","0","9","0","0","401709112","4","401709104","0","401709104","0","0","0","0"
"0","0","0","9","0","0","401709113","4","401709105","0","401709105","0","0","0","0"
"0","0","0","9","0","0","401709209","4","401709201","0","401709201","0","0","0","0"
"0","0","0","9","0","0","401709210","4","401709202","0","401709202","0","0","0","0"
"0","0","0","9","0","0","401709211","4","401709203","0","401709203","0","0","0","0"
"0","0","0","9","0","0","401709212","4","401709204","0","401709204","0","0","0","0"
"0","0","0","9","0","0","401709213","4","401709205","0","401709205","0","0","0","0"
"0","0","0","9","0","0","401709309","4","401709301","0","401709301","0","0","0","0"
"0","0","0","9","0","0","401709310","4","401709302","0","401709302","0","0","0","0"
"0","0","0","9","0","0","401709311","4","401709303","0","401709303","0","0","0","0"
"0","0","0","9","0","0","401709312","4","401709304","0","401709304","0","0","0","0"
"0","0","0","9","0","0","401709313","4","401709305","0","401709305","0","0","0","0"
"0","0","0","9","0","0","401709409","4","401709401","0","401709401","0","0","0","0"
"0","0","0","9","0","0","401709410","4","401709402","0","401709402","0","0","0","0"
"0","0","0","9","0","0","401709411","4","401709403","0","401709403","0","0","0","0"
"0","0","0","9","0","0","401709412","4","401709404","0","401709404","0","0","0","0"
"0","0","0","9","0","0","401709413","4","401709405","0","401709405","0","0","0","0"
"0","0","0","9","0","0","401709509","4","401709501","0","401709501","0","0","0","0"
"0","0","0","9","0","0","401709510","4","401709502","0","401709502","0","0","0","0"
"0","0","0","9","0","0","401709511","4","401709503","0","401709503","0","0","0","0"
"0","0","0","9","0","0","401709512","4","401709504","0","401709504","0","0","0","0"
"0","0","0","9","0","0","401709513","4","401709505","0","401709505","0","0","0","0"
"0","0","0","9","0","0","401709609","4","401709601","0","401709601","0","0","0","0"
"0","0","0","9","0","0","401709610","4","401709602","0","401709602","0","0","0","0"
"0","0","0","9","0","0","401709611","4","401709603","0","401709603","0","0","0","0"
"0","0","0","9","0","0","401709612","4","401709604","0","401709604","0","0","0","0"
"0","0","0","9","0","0","401709613","4","401709605","0","401709605","0","0","0","0"
"0","0","0","9","0","0","401709709","4","401709701","0","401709701","0","0","0","0"
"0","0","0","9","0","0","401709710","4","401709702","0","401709702","0","0","0","0"
"0","0","0","9","0","0","401709711","4","401709703","0","401709703","0","0","0","0"
"0","0","0","9","0","0","401709712","4","401709704","0","401709704","0","0","0","0"
"0","0","0","9","0","0","401709713","4","401709705","0","401709705","0","0","0","0"
"0","0","0","9","0","0","401710108","4","401710101","0","401710101","0","0","0","0"
"0","0","0","9","0","0","401710109","4","401710102","0","401710102","0","0","0","0"
"0","0","0","9","0","0","401710110","4","401710105","0","401710105","0","0","0","0"
"0","0","0","9","0","0","401710111","4","401710106","0","401710106","0","0","0","0"
"0","0","0","9","0","0","401710112","4","401710107","0","401710107","0","0","0","0"
"0","0","0","9","0","0","401710208","4","401710201","0","401710201","0","0","0","0"
"0","0","0","9","0","0","401710209","4","401710202","0","401710202","0","0","0","0"
"0","0","0","9","0","0","401710210","4","401710205","0","401710205","0","0","0","0"
"0","0","0","9","0","0","401710211","4","401710206","0","401710206","0","0","0","0"
"0","0","0","9","0","0","401710212","4","401710207","0","401710207","0","0","0","0"
"0","0","0","9","0","0","401710311","4","401710301","0","401710301","0","0","0","0"
"0","0","0","9","0","0","401710312","4","401710302","0","401710302","0","0","0","0"
"0","0","0","9","0","0","401710313","4","401710305","0","401710305","0","0","0","0"
"0","0","0","9","0","0","401710314","4","401710306","0","401710306","0","0","0","0"
"0","0","0","9","0","0","401710315","4","401710307","0","401710307","0","0","0","0"
"0","0","0","9","0","0","401710411","4","401710401","0","401710401","0","0","0","0"
"0","0","0","9","0","0","401710412","4","401710402","0","401710402","0","0","0","0"
"0","0","0","9","0","0","401710413","4","401710405","0","401710405","0","0","0","0"
"0","0","0","9","0","0","401710414","4","401710406","0","401710406","0","0","0","0"
"0","0","0","9","0","0","401710415","4","401710407","0","401710407","0","0","0","0"
"0","0","0","9","0","0","401710508","4","401710501","0","401710501","0","0","0","0"
"0","0","0","9","0","0","401710509","4","401710502","0","401710502","0","0","0","0"
"0","0","0","9","0","0","401710510","4","401710505","0","401710505","0","0","0","0"
"0","0","0","9","0","0","401710511","4","401710506","0","401710506","0","0","0","0"
"0","0","0","9","0","0","401710512","4","401710507","0","401710507","0","0","0","0"
"0","0","0","9","0","0","401710608","4","401710601","0","401710601","0","0","0","0"
"0","0","0","9","0","0","401710609","4","401710602","0","401710602","0","0","0","0"
"0","0","0","9","0","0","401710610","4","401710605","0","401710605","0","0","0","0"
"0","0","0","9","0","0","401710611","4","401710606","0","401710606","0","0","0","0"
"0","0","0","9","0","0","401710612","4","401710607","0","401710607","0","0","0","0"
"0","0","0","9","0","0","401710711","4","401710701","0","401710701","0","0","0","0"
"0","0","0","9","0","0","401710712","4","401710702","0","401710702","0","0","0","0"
"0","0","0","9","0","0","401710713","4","401710705","0","401710705","0","0","0","0"
"0","0","0","9","0","0","401710714","4","401710706","0","401710706","0","0","0","0"
"0","0","0","9","0","0","401710715","4","401710707","0","401710707","0","0","0","0"
"0","0","0","43","0","0","810100106","1","430001001","810100107","810010011","0","1","0","0"
"0","0","0","43","0","0","810100106","1","430001002","810100107","810010021","0","1","0","0"
"0","0","0","43","0","0","810100106","1","430001003","810100107","810010031","0","1","0","0"
"0","0","0","43","0","0","810100106","1","430001004","810100107","810010041","0","1","0","0"
"0","0","0","43","0","0","810100106","1","430001005","810100107","810010051","0","1","0","0"
"0","0","0","43","0","0","810100106","1","430001006","810100107","810010061","0","1","0","0"
"0","0","0","43","0","0","810100106","1","430001007","810100107","810010071","0","1","0","0"
"0","0","0","43","0","0","810100106","1","430001008","810100107","810010081","0","1","0","0"
"0","0","0","43","0","0","810100106","1","430001009","810100107","810010091","0","1","0","0"
"0","810101004","0","43","0","4","810101002","1","430001010","810101003","810010101","0","1","0","0"
"0","0","0","43","0","0","810100106","1","430001011","810100107","810010111","0","1","0","0"
"0","0","0","43","0","0","810100106","1","430001012","810100107","810010121","0","1","0","0"
"0","0","0","43","0","0","810100106","1","430001013","810100107","810010131","0","1","0","0"
"0","0","0","43","0","0","810100106","1","430001014","810100107","810010141","0","1","0","0"
"0","0","0","43","0","0","810100106","1","430001015","810100107","810010151","0","1","0","0"
"0","0","0","43","0","0","810100106","1","430001016","810100107","810010161","0","1","0","0"
"0","0","0","43","0","0","810100106","1","430001017","810100107","810010171","0","1","0","0"
"0","0","0","43","0","0","810100106","1","430001018","810100107","810010181","0","1","0","0"
"0","0","0","43","0","0","810100106","1","430001019","810100107","810010191","0","1","0","0"
"0","810102004","0","43","0","1","810102002","1","430001020","810102003","810010201","0","1","0","0"
"0","0","0","43","0","0","810100106","1","430001021","810100107","810010211","0","1","0","0"
"0","0","0","43","0","0","810100106","1","430001022","810100107","810010221","0","1","0","0"
"0","0","0","43","0","0","810100106","1","430001023","810100107","810010231","0","1","0","0"
"0","0","0","43","0","0","810100106","1","430001024","810100107","810010241","0","1","0","0"
"0","0","0","43","0","0","810100106","1","430001025","810100107","810010251","0","1","0","0"
"0","0","0","43","0","0","810100106","1","430001026","810100107","810010261","0","1","0","0"
"0","0","0","43","0","0","810100106","1","430001027","810100107","810010271","0","1","0","0"
"0","0","0","43","0","0","810100106","1","430001028","810100107","810010281","0","1","0","0"
"0","0","0","43","0","0","810100106","1","430001029","810100107","810010291","0","1","0","0"
"0","810103004","0","43","0","1","810103002","1","430001030","810103003","810010301","0","1","0","0"
"0","0","0","43","0","0","810103106","1","430001031","810103107","810010311","0","1","0","0"
"0","0","0","43","0","0","810103106","1","430001032","810103107","810010321","0","1","0","0"
"0","0","0","43","0","0","810103106","1","430001033","810103107","810010331","0","1","0","0"
"0","0","0","43","0","0","810103106","1","430001034","810103107","810010341","0","1","0","0"
"0","0","0","43","0","0","810103106","1","430001035","810103107","810010351","0","1","0","0"
"0","810103606","0","43","0","2","810103106","1","430001036","810103107","810010361","0","1","0","0"
"0","0","0","43","0","0","810103106","1","430001037","810103107","810010371","0","1","0","0"
