c32a348ebad072dc36a59a8388bca3ec7d4b98b37f5462d4a0636ee76777c053,3acd858450f8d27a5f436730a1c095631655a63be8534ba30269733dcfae2332,8fb810fca8059d81378d7aa28387eb1b91e162a3db8b437dbbbcca57dc9b8fcc,97c03b2b92ec1c459346da14ee7aa7236af1a32f152e3a895edcfdb09a0376e9,c5df290d8edb4f96ffdb0ab6b9db5079e85b9b3e1d7921fac7a63ba51b6de996,867469c1987828434a5a8647adad17e0ef6e65d5682f273c484a2f797d360e15,9872f622a53958e73133737920a836c56aac4bbdf745582a140c195cb1104216,eec6841347ed62cd19c49e2fd9529939e250e2ce8317990bb91d74f9718b9d99,2f8f303890dc2630b772f0f2b024da13e90691ecb5e6091ab041f2b38928386f,71866b8d9182bdecbf57f9ed5df9fff895b403207783dad1719b2a80ba90de3a,de9c4b2d0cceab126d522f8d998a1ca58d9b5b7f67f68da44b2e9946e26610d0,02907b7337da1c47436d7f17047cda2900d0cb122000d43cfea897b3b0efe7ad,947c333b43bf6080c92f22454152b7408fe02134a671a3aeb356b45f25df7e4b,f13d810bd04c67eba562e638112b27a4eda6a0b719b297436de8d10ac5e2af9f,02a3eade4fb082ec8bbe04e882023cf1a85f57a15e39d57711287c0062fc13ec,db7a163276789ee67cb20a8a3272b214d800000fbcbe8f292e8451c6ac428bfd,c12f9e7f0a48b7b640eb765dc0882be79f0b47f79324f07b6ec0c0ea7866e5d0,5f27ad92608cd950d76431e403ffd2a121c6fa5a6d73035f251f5d98c51f6b75,22f78f843351413c3037c57dbc2fe539e774fa871eebb606b07d4d0642a2652b,91d0651e22969b9011e0d15159fb07d3fe42f5398a7bd28d4ff9e5b00d314ecc,71028d0507de0effb9f04b6fbb75009e814a75614befd78534d67ff3f53b6f2d,def933487ffe40ee7811e9f150717b1ce50f34f24d4359de3f3f0827619c6aa7,db7ab7884a10a8f54f7ab32aa0ebf4b4f434ef4e3c7c4cd18697d7e96535b444,5ca203a2be6aacd785af9dae86d0994ca389f0fc0d93c168c7dbfdefc77d88ab,7d06b7ea5244493fb29f5e22fb6239156c3329f1b10a026c262f12fe3e477f3e,7cd7900a8039a4d8bcbcbbae07e187e6f82783c6a18ccb8fd34cf66934458527,9f69b2206a01cf759da6d505c8726700162e09a7cad765d1aa6922fc692c58dc,aac63f500550a86af32cbb2de77103f0d4af9cd28433dc7588a367ad5b3792b3,1dc99eaba75be72c82e9cf5d93093fa1c0d978d6a47960fa5a47a022061ceb4a,e615f98682eb354867811253e46425f2f0db99f95a34dd8cb832095ac5526180,5712028945c838f2cf61a76fd61c1704f7e5ea2b0934ee5de51199cf07b50b6e,05a45c0c7ef111642c285f7517f37e0dbbce9ef002777152a7aeae78d4c8e808,f86cc25e415130d87802bc2b3667e59f321aeeb09b86d816d818b62ffb574887,7322849749a0b601dd5d39bd69a42d6e581e05737889904bc11aecbcf2f3c37f,126771072ecf7913ce7889ece4ae549a811f630cd46fb072fe7f9b36c7f89e3d,068eb5f255a74ad3af24ef065bc4d120a5df05302daf51b9d0967518d736c6a7,21465b91bbfc35f0bd8f979cbce3886ef31bb1bbc91c5481e9df9ef27f8df9f9,4e0201d550564f30f3a7aa4be48dc5c3c89e3d082ee7cabb1a7be1149cdf3ad3,f9a2e2c3513bb2de21d0272b76144cf91291666bc29fe88dc90a31317bc8131c,87ffeb38e2412c6dcd4b461cca5cdb19eb4c698e2a3c344206488b1bc22d8396,82527ae93825f0d7bb4c27d20b00e565182b43819194c2d7292e2f1bd1c9467a,4a7eff5d0dc0ff25214e7566b743329412977987bb77bd29d7def973e7bc53f2,016c20df29f5664ac51136c0062966777a4e05466c59df53e382c75f08ce3c84,2ae4316a6a3cd76a5dcc6eedd999f972adefee0a0ae5e4458593e5141a2af2c7,8ca709b94094f87f75dca82258a5932e0893932e617148eb3cfe22077db1c090,4d6436a1358f602a9efd6086f02e20735c57efd8aeced0520ee84a7feced6edb,be72ac63dcf20922a37d25845fe7a7f5823db5171226034aab13adb21f2777b2
"81003803","0","0","10038201","5038302","1","510332","1","0","0","-50","0","0.8","Boss戰（HARD）","bgm_M346","0","3","-21","0.8","100000","0","1","30","-12","610038021","81003802","10038","1003802","2","2020/07/02 16:00:00","0","0","0","-62","610038002","225","0","0.03","2020/07/19 15:59:59","29","0","10038201","0.65","bgm_M346","1.8","0","90"
"81003803","0","1","10038301","5038308","0","510333","1","0","0","-50","0","0.8","Boss戰（VERY HARD）","bgm_M346","0","0","-117","0.8","100000","0","1","30","517","610038031","81003802","10038","1003803","3","2020/07/02 16:00:00","0","0","0","467","610038003","225","0","0.03","2020/07/19 15:59:59","-67","0","10038201","0.65","bgm_M346","1.8","0","90"
"81003803","0","0","10038401","0","0","0","1","0","0","-50","0","0","0","bgm_M346","0","0","0","0","100000","0","1","0","0","610038041","81003802","10038","1003804","4","2020/07/02 16:00:00","0","1","0","0","610038004","225","0","0.03","2020/07/19 15:59:59","0","0","0","0","bgm_M346","1.8","0","90"
"81003803","0","0","10038401","0","0","0","1","0","0","-50","0","0","0","bgm_M346","0","0","0","0","100000","0","1","0","0","610038041","81003802","10038","1003805","5","2020/07/02 16:00:00","0","1","0","0","610038004","225","0","0.03","2020/07/19 15:59:59","0","0","0","0","bgm_M346","1.8","0","90"
"81001305","0","0","10039101","5013301","1","0","1","0","0","84","-48","1.1","BOSS戰(NORMAL)","bgm_M218","1","3","-40","0.2","100000","205","1","20","313","610039011","81001305","10039","1003901","1","2020/07/16 16:00:00","0","0","0","450","610039001","120","0","0.03","2020/07/26 15:59:59","29","0","10039102","1","bgm_M218","1","0","90"
"81001306","0","0","10039201","5013302","1","0","1","0","0","84","-41","1.1","BOSS戰(HARD)","bgm_M218","1","3","-40","-0.18","100000","73","1","30","-384","610039021","81001306","10039","1003902","2","2020/07/16 16:00:00","0","0","0","450","610039002","120","0","0.03","2020/07/26 15:59:59","41","0","10039201","1","bgm_M218","1","0","90"
"81001306","0","1","10039301","5013308","0","0","1","0","0","84","-40","1.1","Boss戰(VERYHARD)","bgm_M218","1","0","-40","0.2","100000","178","1","30","220","610039031","81001306","10039","1003903","3","2020/07/16 16:00:00","0","0","0","450","610039003","120","0","0.03","2020/07/26 15:59:59","52","0","10039201","1","bgm_M218","1","0","90"
"81001306","0","0","10039401","0","0","0","1","0","0","84","0","0","0","bgm_M218","0","0","0","0","100000","0","1","0","0","610039041","81001306","10039","1003904","4","2020/07/16 16:00:00","0","1","0","0","610039004","120","0","0.03","2020/07/26 15:59:59","0","0","0","0","bgm_M218","1","0","90"
"81001306","0","0","10039401","0","0","0","1","0","0","84","0","0","0","bgm_M218","0","0","0","0","100000","0","1","0","0","610039041","81001306","10039","1003905","5","2020/07/16 16:00:00","0","1","0","0","610039004","120","0","0.03","2020/07/26 15:59:59","0","0","0","0","bgm_M218","1","0","90"
"81004001","0","0","10040101","5040301","1","510331","1","0","0","-35","0","0.8","BOSS戰(NORMAL)","bgm_M354","0","3","-85","0.8","100000","0","1","20","456","610040011","81004001","10040","1004001","1","2020/08/03 16:00:00","0","0","0","406","610040001","100","0","0.03","2020/08/21 15:59:59","-35","0","10040103","0.65","bgm_M354","1.7","0","90"
"81004002","0","0","10040201","5040302","1","510332","1","0","0","-35","0","0.8","Boss戰（HARD）","bgm_M354","0","3","-41","0.8","100000","0","1","30","99","610040021","81004002","10040","1004002","2","2020/08/03 16:00:00","0","0","0","49","610040002","100","0","0.03","2020/08/21 15:59:59","9","0","10040201","0.65","bgm_M354","1.7","0","90"
"81004002","0","1","10040301","5040308","0","510333","1","0","0","-35","0","0.8","Boss戰（VERY HARD）","bgm_M354","0","0","-109","0.8","100000","0","1","30","481","610040031","81004002","10040","1004003","3","2020/08/03 16:00:00","0","0","0","431","610040003","100","0","0.03","2020/08/21 15:59:59","-59","0","10040201","0.65","bgm_M354","1.7","0","90"
"81004002","0","0","10040401","0","0","0","1","0","0","-35","0","0","0","bgm_M354","0","0","0","0","100000","0","1","0","0","610040041","81004002","10040","1004004","4","2020/08/03 16:00:00","0","1","0","0","610040004","100","0","0.03","2020/08/21 15:59:59","0","0","0","0","bgm_M354","1.7","0","90"
"81004002","0","0","10040401","0","0","0","1","0","0","-35","0","0","0","bgm_M354","0","0","0","0","100000","0","1","0","0","610040041","81004002","10040","1004005","5","2020/08/03 16:00:00","0","1","0","0","610040004","140","0","0.03","2020/08/21 15:59:59","0","0","0","0","bgm_M354","1.7","0","90"
"81001505","0","0","10041101","5015301","1","510141","1","0","0","-50","0","1","BOSS戰(NORMAL)","bgm_M226","0","3","-95","0.7","100000","0","1","20","963","610041011","81001505","10041","1004101","1","2020/09/18 16:00:00","0","0","0","963","610041001","100","0","0.03","2020/09/28 15:59:59","-65","0","10041101","0.7","bgm_M226","1.3","0","90"
"81001506","0","0","10041201","5015302","1","510142","1","0","0","-50","0","1","BOSS戰(HARD)","bgm_M226","0","3","-4","0.7","100000","0","1","30","121","610041021","81001506","10041","1004102","2","2020/09/18 16:00:00","0","0","0","121","610041002","100","0","0.03","2020/09/28 15:59:59","-4","0","10041201","0.7","bgm_M226","1.3","0","90"
"81001506","0","1","10041301","5015308","0","510142","1","0","0","-50","0","1","Boss戰(VERYHARD)","bgm_M226","0","0","23","0.7","100000","0","1","30","500","610041031","81001506","10041","1004103","3","2020/09/18 16:00:00","0","0","0","500","610041003","100","0","0.03","2020/09/28 15:59:59","23","0","10041201","0.7","bgm_M226_02","1.3","0","90"
"81001506","0","0","10041401","0","0","0","1","0","0","-50","0","0","0","bgm_M226","0","0","0","0","100000","0","1","0","0","610041041","81001506","10041","1004104","4","2020/09/18 16:00:00","0","1","0","0","610041004","100","0","0.03","2020/09/28 15:59:59","0","0","0","0","bgm_M226_02","1.5","0","90"
"81001506","0","0","10041401","0","0","0","1","0","0","84","0","0","0","bgm_M226","0","0","0","0","100000","0","1","0","0","610041041","81001506","10041","1004105","5","2020/09/18 16:00:00","0","1","0","0","610041004","120","0","0.03","2020/09/28 15:59:59","0","0","0","0","bgm_M226_02","1.5","0","90"
"81004201","0","0","10042101","5042301","1","510331","1","0","0","-50","0","0.8","BOSS戰(NORMAL)","bgm_M378","0","3","-40","0.8","100000","0","1","20","1345","610042011","81004201","10042","1004201","1","2020/09/04 16:00:00","0","0","0","770","610042001","140","0","0.03","2020/09/18 15:59:59","33","0","10042101","0.65","bgm_M378","1.8","0","90"
"81004202","0","0","10042201","5042302","1","510332","1","0","0","-50","0","0.8","Boss戰（HARD）","bgm_M378","0","3","-40","0.8","100000","0","1","30","160","610042021","81004202","10042","1004202","2","2020/09/04 16:00:00","0","0","0","450","610042002","140","0","0.03","2020/09/18 15:59:59","-125","0","10042201","0.65","bgm_M378","1.8","0","90"
"81004202","0","1","10042301","5042308","0","510333","1","0","0","-50","0","0.8","Boss戰（VERY HARD）","bgm_M378","0","0","-40","0.8","100000","0","1","30","577","610042031","81004202","10042","1004203","3","2020/09/04 16:00:00","0","0","0","450","610042003","140","0","0.03","2020/09/18 15:59:59","44","0","10042201","0.65","bgm_M378","1.8","0","90"
"81004202","0","0","10042401","0","0","0","1","0","0","-50","0","0","0","bgm_M378","0","0","0","0","100000","0","1","0","0","610042041","81004202","10042","1004204","4","2020/09/04 16:00:00","0","1","0","0","610042004","140","0","0.03","2020/09/18 15:59:59","0","0","0","0","bgm_M378","1.8","0","90"
"81004202","0","0","10042401","0","0","0","1","0","0","-50","0","0","0","bgm_M378","0","0","0","0","100000","0","1","0","0","610042041","81004202","10042","1004205","5","2020/09/04 16:00:00","0","1","0","0","610042004","140","0","0.03","2020/09/18 15:59:59","0","0","0","0","bgm_M378","1.8","0","90"
"81001905","0","0","10043101","5019301","1","510181","1","0","0","-50","0","1","BOSS戰(NORMAL)","bgm_M240","0","3","-85","0.6","100000","0","1","20","900","610043011","81001905","10043","1004301","1","2020/10/19 16:00:00","0","0","0","800","610043001","370","0","0.03","2020/10/28 15:59:59","-35","0","10043101","1","bgm_M240_02","1.25","0","90"
"81001906","0","0","10043201","5019302","1","510182","1","0","0","-50","0","1","BOSS戰(HARD)","bgm_M240","0","3","-10","0.6","100000","0","1","30","205","610043021","81001906","10043","1004302","2","2020/10/19 16:00:00","0","0","0","145","610043002","370","0","0.03","2020/10/28 15:59:59","40","0","10043201","1","bgm_M240_02","1.25","0","90"
"81001906","0","1","10043301","5019308","0","510182","1","0","0","-50","0","1","BOSS戰(VERY HARD)","bgm_M240","0","0","-70","0.6","100000","0","1","30","530","610043031","81001906","10043","1004303","3","2020/10/19 16:00:00","0","0","0","480","610043003","370","0","0.03","2020/10/28 15:59:59","-20","0","10043201","1","bgm_M240_02","1.25","0","90"
"81001906","0","0","10043401","0","0","0","1","0","0","-50","0","0","0","bgm_M240","0","0","0","0","100000","0","1","0","0","610043041","81001906","10043","1004304","4","2020/10/19 16:00:00","0","1","0","0","610043004","370","0","0.03","2020/10/28 15:59:59","0","0","0","0","bgm_M240_02","1.25","0","90"
"81001906","0","0","10043401","0","0","0","1","0","0","-50","0","0","0","bgm_M240","0","0","0","0","100000","0","1","0","0","610043041","81001906","10043","1004305","5","2020/10/19 16:00:00","0","1","0","0","610043004","370","0","0.03","2020/10/28 15:59:59","0","0","0","0","bgm_M240_02","1.25","0","90"
"81004401","0","0","10044101","5044301","1","510331","1","0","0","-54","0","0.8","BOSS戰(NORMAL)","bgm_M384","0","3","-85","0.8","100000","0","1","20","482","610044011","81004401","10044","1004401","1","2020/11/02 16:00:00","0","0","0","770","610044001","140","0","0.03","2020/11/20 15:59:59","-35","0","10044102","0.65","bgm_M384","1.8","0","90"
"81004402","0","0","10044201","5044302","1","510332","1","0","0","-54","0","0.8","Boss戰（HARD）","bgm_M384","0","3","110","0.8","100000","0","1","30","-37","610044021","81004402","10044","1004402","2","2020/11/02 16:00:00","0","0","0","720","610044002","140","0","0.03","2020/11/20 15:59:59","-22","0","10044201","0.65","bgm_M384","1.8","0","90"
"81004402","0","1","10044301","5044308","0","510333","1","0","0","-54","0","0.8","Boss戰（VERY HARD）","bgm_M384","0","0","-40","0.8","100000","0","1","30","514","610044031","81004402","10044","1004403","3","2020/11/02 16:00:00","0","0","0","490","610044003","140","0","0.03","2020/11/20 15:59:59","-51","0","10044201","0.65","bgm_M384","1.8","0","90"
"81004402","0","0","10044401","0","0","0","1","0","0","-54","0","0","0","bgm_M384","0","0","0","0","100000","0","1","0","0","610044041","81004402","10044","1004404","4","2020/11/02 16:00:00","0","1","0","0","610044004","140","0","0.03","2020/11/20 15:59:59","0","0","0","0","bgm_M384","1.8","0","90"
"81004402","0","0","10044401","0","0","0","1","0","0","-54","0","0","0","bgm_M384","0","0","0","0","100000","0","1","0","0","610044041","81004402","10044","1004405","5","2020/11/02 16:00:00","0","1","0","0","610044004","140","0","0.03","2020/11/20 15:59:59","0","0","0","0","bgm_M384","1.8","0","90"
"81002101","0","0","10045101","5021301","1","510211","1","0","0","0","0","1","BOSS戰(NORMAL)","bgm_M248","0","3","-116","0.6","100000","0","1","20","1072","610045011","81002101","10045","1004501","1","2020/11/17 16:00:00","0","0","0","1019","610045001","300","0","0.03","2020/11/27 15:59:59","-71","0","10045101","1","bgm_M248","1","0","90"
"81002102","0","0","10045201","5021302","1","510212","1","0","0","0","0","1","BOSS戰(HARD)","bgm_M248","0","3","20","0.6","100000","0","1","30","233","610045021","81002102","10045","1004502","2","2020/11/17 16:00:00","0","0","0","180","610045002","300","0","0.03","2020/11/27 15:59:59","65","0","10045201","1","bgm_M248","1","0","90"
"81002102","0","1","10045301","5021308","0","510212","1","0","0","0","0","1","BOSS戰(VERY HARD)","bgm_M248","0","0","-40","0.6","100000","0","1","30","515","610045031","81002102","10045","1004503","3","2020/11/17 16:00:00","0","0","0","450","610045003","300","0","0.03","2020/11/27 15:59:59","-65","0","10045201","1","bgm_M248_02","1","0","90"
"81002102","0","0","10045401","0","0","0","1","0","0","0","0","0","0","bgm_M248","0","0","0","0","100000","0","1","0","0","610045041","81002102","10045","1004504","4","2020/11/17 16:00:00","0","1","0","0","610045004","300","0","0.03","2020/11/27 15:59:59","0","0","0","0","bgm_M248_02","1","0","90"
"81002102","0","0","10045401","0","0","0","1","0","0","0","0","0","0","bgm_M248","0","0","0","0","100000","0","1","0","0","610045041","81002102","10045","1004505","5","2020/11/17 16:00:00","0","1","0","0","610045004","300","0","0.03","2020/11/27 15:59:59","0","0","0","0","bgm_M248_02","1","0","90"
"81004601","0","0","10046101","5046301","1","510331","1","0","0","-35","0","0.8","BOSS戰(NORMAL)","bgm_M397","0","3","6","0.8","100000","0","1","20","883","610046011","81004601","10046","1004601","1","2020/12/04 16:00:00","0","0","0","833","610046001","320","0","0.03","2020/12/22 15:59:59","80","0","10046101","0.65","bgm_M397","1.7","0","90"
"81004602","0","0","10046201","5046302","1","510332","1","0","0","-35","0","0.8","Boss戰（HARD）","bgm_M397","0","3","29","0.8","100000","0","1","30","174","610046021","81004602","10046","1004602","2","2020/12/04 16:00:00","0","0","0","124","610046002","320","0","0.03","2020/12/22 15:59:59","79","0","10046201","0.65","bgm_M397","1.7","0","90"
"81004602","0","1","10046301","5046308","0","510333","1","0","0","-35","0","0.8","Boss戰（VERY HARD）","bgm_M397","0","0","43","0.8","100000","0","1","30","486","610046031","81004602","10046","1004603","3","2020/12/04 16:00:00","0","0","0","436","610046003","320","0","0.03","2020/12/22 15:59:59","-7","0","10046201","0.65","bgm_M397","1.7","0","90"
"81004602","0","0","10046401","0","0","0","1","0","0","-35","0","0","0","bgm_M397","0","0","0","0","100000","0","1","0","0","610046041","81004602","10046","1004604","4","2020/12/04 16:00:00","0","1","0","0","610046004","320","0","0.03","2020/12/22 15:59:59","0","0","0","0","bgm_M397","1.7","0","90"
"81004602","0","0","10046401","0","0","0","1","0","0","-35","0","0","0","bgm_M397","0","0","0","0","100000","0","1","0","0","610046041","81004602","10046","1004605","5","2020/12/04 16:00:00","0","1","0","0","610046004","320","0","0.03","2020/12/22 15:59:59","0","0","0","0","bgm_M397","1.7","0","90"
"81002301","0","0","10047101","5023301","1","510231","1","0","0","-50","0","1","BOSS戰(NORMAL)","bgm_M257","0","3","-50","0.6","100000","0","1","20","780","610047011","81002301","10047","1004701","1","2020/12/18 16:00:00","0","0","0","730","610047001","170","0","0.03","2020/12/27 15:59:59","0","0","10047101","1","bgm_M257","1.25","0","90"
"81002302","0","0","10047201","5023302","1","510232","1","0","0","-50","0","1","BOSS戰(HARD)","bgm_M257","0","3","20","0.6","100000","0","1","30","210","610047021","81002302","10047","1004702","2","2020/12/18 16:00:00","0","0","0","160","610047002","170","0","0.03","2020/12/27 15:59:59","70","0","10047201","1","bgm_M257","1.25","0","90"
"81002302","0","1","10047301","5023308","0","510232","1","0","0","-50","0","1","BOSS戰(VERY HARD)","bgm_M257","0","0","-85","0.6","100000","0","1","30","510","610047031","81002302","10047","1004703","3","2020/12/18 16:00:00","0","0","0","460","610047003","170","0","0.03","2020/12/27 15:59:59","-35","0","10047201","1","bgm_M257","1.25","0","90"
"81002302","0","0","10047401","0","0","0","1","0","0","-50","0","0","0","bgm_M257","0","0","0","0","100000","0","1","0","0","610047041","81002302","10047","1004704","4","2020/12/18 16:00:00","0","1","0","0","610047004","170","0","0.03","2020/12/27 15:59:59","0","0","0","0","bgm_M257","1.25","0","90"
"81002302","0","0","10047401","0","0","0","1","0","0","-50","0","0","0","bgm_M257","0","0","0","0","100000","0","1","0","0","610047041","81002302","10047","1004705","5","2020/12/18 16:00:00","0","1","0","0","610047004","170","0","0.03","2020/12/27 15:59:59","0","0","0","0","bgm_M257","1.25","0","90"
"81000605","0","0","10048101","5048301","1","510331","1","0","0","-35","0","0.7","BOSS戰(NORMAL)","bgm_M406","0","3","-76","0.7","100000","0","1","20","788","610048011","81000605","10048","1004801","1","2020/12/31 16:00:00","0","0","0","758","610048001","100","0","0.03","2021/01/18 15:59:59","27","0","10048101","0.75","bgm_M406","1.25","0","90"
"81000606","0","0","10048201","5048302","1","510332","1","0","0","-35","0","0.7","Boss戰（HARD）","bgm_M406","0","3","-250","0.7","100000","0","1","30","-33","610048021","81000606","10048","1004802","2","2020/12/31 16:00:00","0","0","0","-83","610048002","100","0","0.03","2021/01/18 15:59:59","-200","0","10048201","0.75","bgm_M406","1.25","0","90"
"81000606","0","1","10048301","5048308","0","510333","1","0","0","-35","0","0.7","Boss戰（VERY HARD）","bgm_M406","0","0","-115","0.7","100000","0","1","30","482","610048031","81000606","10048","1004803","3","2020/12/31 16:00:00","0","0","0","432","610048003","100","0","0.03","2021/01/18 15:59:59","-65","0","10048201","0.75","bgm_M406","1.25","0","90"
"81000606","0","0","10048401","0","0","0","1","0","0","-35","0","0","0","bgm_M406","0","0","0","0","100000","0","1","0","0","610048041","81000606","10048","1004804","4","2020/12/31 16:00:00","0","1","0","0","610048004","100","0","0.03","2021/01/18 15:59:59","0","0","0","0","bgm_M406","1.25","0","90"
"81000606","0","0","10048401","0","0","0","1","0","0","-35","0","0","0","bgm_M406","0","0","0","0","100000","0","1","0","0","610048041","81000606","10048","1004805","5","2020/12/31 16:00:00","0","1","0","0","610048004","140","0","0.03","2021/01/18 15:59:59","0","0","0","0","bgm_M406","1.25","0","90"
"81002501","0","0","10049101","5025301","1","510251","1","0","0","-50","0","1","BOSS戰(NORMAL)","bgm_M268","0","3","-85","0.6","100000","0","1","20","458","610049011","81002501","10049","1004901","1","2021/01/18 16:00:00","0","0","0","800","610049001","240","0","0.03","2021/01/27 15:59:59","0","0","10049102","1","bgm_M268","1.25","0","90"
"81002502","0","0","10049201","5025302","1","510252","1","0","0","-50","0","1","BOSS戰(HARD)","bgm_M268","0","3","-10","0.6","100000","0","1","30","0","610049021","81002502","10049","1004902","2","2021/01/18 16:00:00","0","0","0","145","610049002","240","0","0.03","2021/01/27 15:59:59","8","0","10049201","1","bgm_M268","1.25","0","90"
"81002502","0","1","10049301","5025308","0","510252","1","0","0","-50","0","1","BOSS戰(VERY HARD)","bgm_M268","0","0","-70","0.6","100000","0","1","30","514","610049031","81002502","10049","1004903","3","2021/01/18 16:00:00","0","0","0","480","610049003","240","0","0.03","2021/01/27 15:59:59","38","0","10049201","1","bgm_M268","1.25","0","90"
"81002502","0","0","10049401","0","0","0","1","0","0","-50","0","0","0","bgm_M268","0","0","0","0","100000","0","1","0","0","610049041","81002502","10049","1004904","4","2021/01/18 16:00:00","0","1","0","0","610049004","240","0","0.03","2021/01/27 15:59:59","0","0","0","0","bgm_M268","1.25","0","90"
"81002502","0","0","10049401","0","0","0","1","0","0","-50","0","0","0","bgm_M268","0","0","0","0","100000","0","1","0","0","610049041","81002502","10049","1004905","5","2021/01/18 16:00:00","0","1","0","0","610049004","240","0","0.03","2021/01/27 15:59:59","0","0","0","0","bgm_M268","1.25","0","90"
"81005001","0","0","10050101","5050301","1","510331","1","0","0","-35","0","0.8","BOSS戰(NORMAL)","bgm_M416","0","3","-85","0.8","100000","0","1.3","20","1029","610050011","81005001","10050","1005001","1","2021/02/01 16:00:00","0","0","0","770","610050001","100","0","0.03","2021/02/19 15:59:59","-25","0","10050101","0.65","bgm_M416","1.7","0","90"
"81005002","0","0","10050201","5050302","1","510332","1","0","0","-35","0","0.8","Boss戰（HARD）","bgm_M416","0","3","110","0.8","100000","0","1.3","30","-88","610050021","81005002","10050","1005002","2","2021/02/01 16:00:00","0","0","0","720","610050002","100","0","0.03","2021/02/19 15:59:59","-190","0","10050201","0.65","bgm_M416","1.7","0","90"
"81005002","0","1","10050301","5050308","0","510333","1","0","0","-35","0","0.8","Boss戰（VERY HARD）","bgm_M416","0","0","-40","0.8","100000","0","1.3","30","465","610050031","81005002","10050","1005003","3","2021/02/01 16:00:00","0","0","0","490","610050003","100","0","0.03","2021/02/19 15:59:59","-65","0","10050201","0.65","bgm_M416","1.7","0","90"
"81005002","0","0","10050401","0","0","0","1","0","0","-35","0","0","0","bgm_M416","0","0","0","0","100000","0","1","0","0","610050041","81005002","10050","1005004","4","2021/02/01 16:00:00","0","1","0","0","610050004","100","0","0.03","2021/02/19 15:59:59","0","0","0","0","bgm_M416","1.7","0","90"
"81005002","0","0","10050401","0","0","0","1","0","0","-35","0","0","0","bgm_M416","0","0","0","0","100000","0","1","0","0","610050041","81005002","10050","1005005","5","2021/02/01 16:00:00","0","1","0","0","610050004","100","0","0.03","2021/02/19 15:59:59","0","0","0","0","bgm_M416","1.7","0","90"
"81002701","0","0","10051101","5027301","1","510271","1","0","0","-50","0","1","BOSS戰（NORMAL）","bgm_M276","0","3","-85","0.6","100000","0","1","20","827","610051011","81002701","10051","1005101","1","2021/02/19 16:00:00","0","0","0","800","610051001","170","0","0.03","2021/02/28 15:59:59","0","0","10051101","1","bgm_M276","1.25","0","90"
"81002702","0","0","10051201","5027302","1","510272","1","0","0","-50","0","1","BOSS戰（HARD）","bgm_M276","0","3","-10","0.6","100000","0","1","30","-43","610051021","81002702","10051","1005102","2","2021/02/19 16:00:00","0","0","0","145","610051002","170","0","0.03","2021/02/28 15:59:59","10","0","10051201","1","bgm_M276","1.25","0","90"
"81002702","0","1","10051301","5027308","0","510272","1","0","0","-50","0","1","Boss戰（VERY HARD）","bgm_M276","0","0","-70","0.6","100000","0","1","30","466","610051031","81002702","10051","1005103","3","2021/02/19 16:00:00","0","0","0","480","610051003","170","0","0.03","2021/02/28 15:59:59","-15","0","10051201","1","bgm_M276","1.25","0","90"
"81002702","0","0","10051401","0","0","0","1","0","0","-50","0","0","0","bgm_M276","0","0","0","0","100000","0","1","0","0","610051041","81002702","10051","1005104","4","2021/02/19 16:00:00","0","1","0","0","610051004","170","0","0.03","2021/02/28 15:59:59","0","0","0","0","bgm_M276","1.25","0","90"
"81002702","0","0","10051401","0","0","0","1","0","0","-50","0","0","0","bgm_M276","0","0","0","0","100000","0","1","0","0","610051041","81002702","10051","1005105","5","2021/02/19 16:00:00","0","1","0","0","610051004","170","0","0.03","2021/02/28 15:59:59","0","0","0","0","bgm_M276","1.25","0","90"
"81000605","0","0","10052101","5052301","1","510331","1","0","0","-75","0","0.8","BOSS戰(NORMAL)","bgm_M424","0","3","-85","0.8","100000","0","1","20","842","610052011","81000605","10052","1005201","1","2021/03/02 16:00:00","0","0","0","770","610052001","260","0","0.03","2021/03/20 15:59:59","24","0","10052101","0.65","bgm_M424","1.7","0","90"
"81003304","0","0","10052201","5052302","1","510332","1","0","0","-75","0","0.8","Boss戰（HARD）","bgm_M424","0","3","110","0.8","100000","0","1","30","-15","610052021","81003301","10052","1005202","2","2021/03/02 16:00:00","0","0","0","720","610052002","260","0","0.03","2021/03/20 15:59:59","32","0","10052201","0.65","bgm_M424","1.7","0","90"
"81003304","0","1","10052301","5052308","0","510333","1","0","0","-75","0","0.8","Boss戰（VERY HARD）","bgm_M424","0","0","-40","0.8","100000","0","1","30","514","610052031","81003301","10052","1005203","3","2021/03/02 16:00:00","0","0","0","490","610052003","260","0","0.03","2021/03/20 15:59:59","-25","0","10052201","0.65","bgm_M424","1.7","0","90"
"81003304","0","0","10052401","0","0","0","1","0","0","-75","0","0","0","bgm_M424","0","0","0","0","100000","0","1","0","0","610052041","81003301","10052","1005204","4","2021/03/02 16:00:00","0","1","0","0","610052004","260","0","0.03","2021/03/20 15:59:59","0","0","0","0","bgm_M424","1.7","0","90"
"81003304","0","0","10052401","0","0","0","1","0","0","-75","0","0","0","bgm_M424","0","0","0","0","100000","0","1","0","0","610052041","81003301","10052","1005205","5","2021/03/02 16:00:00","0","1","0","0","610052004","260","0","0.03","2021/03/20 15:59:59","0","0","0","0","bgm_M424","1.7","0","90"
