e0ba9fdc06b5a1ff9ccb9268437866cd648eb1820c4a3063de53b35a33a48915,a4a8bbfa307819a60676e0d0a0928ee885b61931f1d3d32d8e496f1828d7497f,47406ff4148f7cd11e824a9562a307c3b32901a9eb994f69a1e494e6fd46ca61,7d2eb419ed01c2d585c79345b9e123f5b1c4ad2d9aea0518228702f0af8c134b,b12156eb8904bc3361f80d5892facf330cbb5732753f9c4467906d5b03cb00b1,b9bb3bbe009ceb9897586937aa87d687151541b5311f4abcbc2b6139b8570722,be5ca928ed77615e07b01e2bd070d5df69c53331f5be796befce6eafd834f43c,089eb00cf6e4ae115099e140f936d06c5d65dcc059d3687877bb34e2e9b6e809,bced4201410e8583a7ab55b015516f84c208853881b0c3f11f801b397ca37e3f,27a04e4dc6562757790554c38ead4cfaa9c219ab137e86484b3b67f75b8f6299
"0","0","大天使之淚","1","0","心型吉拿棒","2111005","0","綜合莓果蛋糕","蘋果派"
"0","0","Pliers","1","0","Hammer","2120002","0","Pillar","Screwdriver"
"0","0","Cottage","1","0","House","2120004","0","Balustrate","Building"
"0","0","SARS","1","0","AIDS","2120005","0","PTSD","ADSL"
"0","0","TY","1","0","TS","2120006","0","TD","STS"
"0","0","酉","1","0","愧","2120009","0","醜","酒"
"0","0","無可奈何","1","0","因時制宜","2120011","0","不知變通","委曲求全"
"0","0","電燈","1","0","電車","2120012","0","電報","電源"
"0","0","味噌","1","0","醬油","2120013","0","味醂","醋"
"0","0","harmonious","1","0","refrigerator","2120014","0","itinerary","bankrupt"
"0","0","四季分明","1","0","節儉","2120016","0","勤奮求學","風景秀麗"
"0","0","老人生氣的樣子","1","0","老人顏貌俊美","2120017","0","老年人精神煥發","老但樣貌年輕"
"0","0","Railway","1","0","Long Way","2120018","0","Freeway","Fly Away"
"0","0","枉費心機","1","0","徒勞無功","2120021","0","吹糠見米","無濟於事"
"0","0","錙銖必較","1","0","瘠人肥己","2120022","0","地不愛寶","葛屨履霜"
"0","0","白費口舌","1","0","對牛彈琴","2120023","0","口若懸河","雞同鴨講"
"0","0","天方夜譚","1","0","海底撈月","2120025","0","魑魅魍魎","鐵樹開花"
"0","0","微乎其微","1","0","屈指可數","2120026","0","恆河沙數","寥寥無幾"
"0","0","一兆一億","1","0","一鳥一石","2120027","0","一朝一夕","一長一短"
"0","0","８個","1","0","２個","2120028","0","４個","６個"
"0","0","Harro","1","0","Hallo","2120029","0","Hello","Herro"
"0","0","日新月異","1","0","埋頭苦幹","2120031","0","優柔寡斷","一進一退"
"0","0","星期一","1","0","星期四","2120033","0","星期五","星期日"
"0","0","星期二","1","0","星期五","2120034","0","星期三","星期四"
"0","0","Diving Message","1","0","Dubbing Message","2120035","0","Dying Message","Dancing Message"
"0","0","虎","1","0","牛","2120036","0","馬","狗"
"0","0","廚房","1","0","河川","2120037","0","廁所","衣櫃"
"0","0","工","1","0","牛","2120038","0","奔","烘"
"0","0","宣","1","0","喧","2120039","0","暄","渲"
"0","0","宣","1","0","暄","2120042","0","喧","渲"
"0","0","「朝」野","1","0","「朝」天闕","2120045","0","「朝」三暮四","「朝」向"
"0","0","艱「難」","1","0","「難」過","2120046","0","「難」民","「難」受"
"0","0","硬","1","0","鈔","2120047","0","弊","兌"
"0","0","五顏六色","1","0","八面六臂","2120048","0","九死一生","四分五裂"
"0","0","一網打盡","1","0","百發百中","2120049","0","千載一遇","八方受敵"
"0","0","測量","1","0","陰謀","2120050","0","謀求","計劃"
"0","0","依附","1","0","抵達","2120051","0","從事","靠近"
"0","0","白色","1","0","紅色","2120053","0","青色","黑色"
"0","0","神仙難救","1","0","祭天拜地","2120054","0","不知死活","中飽私囊"
"0","0","師徒","1","0","家人","2120055","0","敵人","情侶"
"0","0","蘆筍","1","0","松茸","2120056","0","竹筍","香菇"
"0","0","頂上無光","1","0","阿彌陀佛","2120057","0","無法無天","天女散花"
"0","0","言不及義","1","0","一步登天","2120058","0","高明","登高望遠"
"0","0","緊攔慢擋","1","0","足不出戶","2120059","0","一場空","覆水難收"
"0","0","貓","1","0","鶴","2120060","0","龜","狗"
"0","0","兔","1","0","狸","2120061","0","狐","貓"
"0","0","一直打工團","1","0","跌倒冒險團","2121001","0","邊緣人掰掰團","我們的防衛團"
"0","0","麥酒的想像訓練","1","0","最棒的一杯","2121002","0","沉醉麥酒的快樂女孩","麥酒最棒啦！"
"0","0","兇猛女君","1","0","誓約女君","2121003","0","絕對妻君","聖夜女君"
"0","0","姬","1","0","風","2121004","0","暝","疾"
"0","0","100000000","1","0","10000000","2121005","0","1000000","1000"
"0","0","Senior","1","0","Outdated","2130004","0","Sophisticated","Aged"
"0","0","Exonerate","1","0","Exempt","2130005","0","Ostracize","Outside"
"0","0","飢荒的悲嘆","1","0","運蹇的無奈","2130006","0","故國的哀思 ","喪子的悲痛"
"0","0","「鵪」鶉／「閹」然媚世","1","0","「佚」名／瓜「瓞」綿綿","2130007","0","地「氈」／「饘」粥糊口","「岈」然／驚「訝」不已"
"0","0","鵝蛋臉","1","0","牛肉麵","2130008","0","水果刀","老爺車"
"0","0","尾","1","0","病","2130009","0","床","原"
"0","0","北","1","0","東","2130011","0","南","西"
"0","0","儲物間","1","0","廁所","2130014","0","廚房","客廳"
"0","0","八","1","0","七","2130015","0","九","六"
"0","0","廁所恐懼症","1","0","香蕉恐懼症","2130016","0","花生醬恐懼症","衣服恐懼症"
"0","0","馬耳東風","1","0","三番五次","2130018","0","天衣無逢","千變萬化"
"0","0","折節下士／櫛風沐雨","1","0","絕妙好辭／鉤章棘句","2130019","0","詠絮之才／不櫛進士 ","虛與委蛇／緣木求魚"
"0","0","修「葺」補漏／擊「楫」中流","1","0","狼「嗥」鬼叫／「皋」魚之泣","2130020","0","秋荼春「薺」／光風「霽」月","不「悱」不發／「蜚」短流長"
"0","0","洗刷汙名","1","0","泛而不精","2130021","0","羊頭苦肉","光吃不做"
"0","0","Overwhelm","1","0","Consent","2130022","0","Accent","Overlook"
"0","0","Extreme","1","0","Superb","2130023","0","Mediocre","Occasion"
"0","0","Consumption","1","0","Conservation","2130024","0","Conference","Contention"
"0","0","Attempt","1","0","Addiction","2130025","0","Desirable","Obsession"
"0","0","乃伊木","1","0","伊乃木","2130026","0","木乃伊","木伊乃"
"0","0","Austere","1","0","Stern","2130027","0","Confine","Precise"
"0","0","讓其迎向光明","1","0","讓其發亮","2130028","0","啟發","讓其減輕"
"0","0","可憎的","1","0","漂亮的","2130029","0","嬌小的","舒服的"
"0","0","平凡","1","0","大膽","2130030","0","過於謹慎","疏失"
"0","0","雙六棋","1","0","將棋","2130031","0","圍棋","麻將"
"0","0","女性","1","0","賭博","2130033","0","釣魚","飲食"
"0","0","特別的","1","0","太空的","2130034","0","寬敞的","有嫌疑的"
"0","0","Stretch","1","0","Strength","2130035","0","Straight","Strict"
"0","0","百合","1","0","菊花","2130036","0","蓮","薔薇"
"0","0","Desiccant","1","0","Descant","2130037","0","Descent","Descend"
"0","0","Lissen","1","0","Listen","2130039","0","Lessen","Lesion"
"0","0","Wreck","1","0","Wrist","2130041","0","Waste","Write"
"0","0","Vent","1","0","Van","2130044","0","Vain","Vine"
"0","0","修剪","1","0","使髒亂","2130045","0","使頭髮蓬鬆","使分散"
"0","0","堅定不移","1","0","欺霜傲雪","2130046","0","心如木石","心如鐵石"
"0","0","滌故更新","1","0","自我作古","2130047","0","標新立異","破舊立新"
"0","0","芽","1","0","黴","2130048","0","苔","草"
"0","0","趁人之危","1","0","落井下石","2130049","0","明哲保身","暗箭傷人"
"0","0","獅","1","0","刀","2130050","0","翼","車"
"0","0","謹言慎行","1","0","如履薄冰","2130052","0","全身遠害","如臨深淵"
"0","0","嚴重急性呼吸道症候群","1","0","非典型肺炎","2130053","0","火山矽肺症","嚴重特殊傳染性肺炎"
"0","0","玄英","1","0","朱明","2130054","0","青陽","素節"
"0","0","寫詩","1","0","詩集","2130055","0","詩人","詩"
"0","0","陽中","1","0","昊天","2130058","0","高商","安寧"
"0","0","父","1","0","子","2130059","0","孫","兄"
"0","0","張牙舞爪","1","0","指天畫地","2130061","0","指鹿為馬","指手畫腳"
"0","0","灰","1","0","紅","2131001","0","藍","黃"
"0","0","999","1","0","777","2131002","0","666","888"
"0","0","百人一首","1","0","互不來往","2131003","0","公雞報喜","氣數已盡"
"0","0","訴說愛意","1","0","絢爛煙火","2131004","0","本命任務","勞動工作"
"0","0","賽跑","1","0","巡遊","2131005","0","露營","戰鬥"
"0","0","日本大龍蝨","1","0","日本錦蛇","2210001","0","蝌蚪","水蠆"
"0","0","耳","1","0","翼","2210003","0","角","尾巴"
"0","0","蟬","1","0","蟋蟀","2210004","0","蚱蜢","蜻蜓"
"0","0","鸚鵡","1","0","鵜鶘","2210005","0","烏鴉","東方白鸛"
"0","0","薑黃","1","0","大蒜","2210006","0","薑汁","洋蔥"
"0","0","紅毛丹","1","0","芒果","2210007","0","酪梨","榴槤"
"0","0","派西","1","0","三色堇","2210008","0","香菜","珍珠"
"0","0","黃瓜","1","0","青椒","2210009","0","紅蘿蔔","大白菜"
"0","0","爬蟲類","1","0","哺乳類","2210011","0","魚類","鳥類"
"0","0","自我防衛","1","0","罷免","2210012","0","免疫","習慣"
"0","0","眼睛","1","0","鼻子","2210013","0","耳朵","嘴"
"0","0","貓科","1","0","松鼠科","2210015","0","鼬科","犬科"
"0","0","奶奶","1","0","爸爸","2210016","0","媽媽","爺爺"
"0","0","眼睛","1","0","嘴","2210018","0","鼻子","耳朵"
"0","0","鯉魚","1","0","鯖魚","2210019","0","大馬哈魚","香魚"
"0","0","猩猩","1","0","貓熊","2210020","0","駱駝","綿羊"
"0","0","老虎","1","0","鴕鳥","2210021","0","獵豹","獅子"
"0","0","貓頭鷹","1","0","大杜鵑","2210022","0","鸚鵡","啄木鳥"
"0","0","虎牙","1","0","不懂感情","2210024","0","智齒","不知世事"
"0","0","雷鳥","1","0","紅鸛","2210025","0","孔雀","東方白鸛"
"0","0","日本絨螯蟹","1","0","松葉蟹","2210026","0","鱈場蟹","高腳蟹"
"0","0","草莓糖","1","0","橘子糖","2210027","0","葡萄糖","檸檬糖"
"0","0","舞菇","1","0","松茸","2210029","0","袖長","香菇"
"0","0","肉豆蔻","1","0","肥肝","2210030","0","松露","魚子醬"
"0","0","變體動物","1","0","剛體動物","2210032","0","軟體動物","解體動物"
"0","0","高麗菜","1","0","豆芽菜","2210034","0","青椒","萵苣"
"0","0","黑豆","1","0","豌豆","2210035","0","蠶豆","刀豆"
"0","0","上臂五頭肌","1","0","上臂一頭肌","2210037","0","上臂二頭肌","比目魚肌"
"0","0","綠色","1","0","藍色","2210040","0","紅色","黃色"
"0","0","十隻","1","0","二十隻","2210041","0","一隻","五隻"
"0","0","尾巴","1","0","鼻子","2210042","0","耳朵","前線"
"0","0","池塘","1","0","河川","2210045","0","海","湖"
"0","0","啄樹木來挖洞","1","0","在地表高速奔跑","2210046","0","喙會膨脹","頭會360度旋轉"
"0","0","小石子","1","0","珊瑚","2210047","0","貝殼","民宿"
"0","0","菊花","1","0","牽牛花","2210048","0","櫻花","茶梅"
"0","0","打哈欠","1","0","打嗝","2210049","0","打呼","打噴嚏"
"0","0","頭空骨","1","0","頭頭骨","2210050","0","頭蓋骨","頭挨骨"
"0","0","56℃左右","1","0","26℃左右","2210051","0","36℃左右","46℃左右"
"0","0","日本虎甲蟲","1","0","螽斯","2210052","0","變色龍","灶馬"
"0","0","七味辣椒魚","1","0","胡椒魚","2210054","0","山椒魚","塔巴斯科辣椒魚"
"0","0","棕熊","1","0","北極熊","2210056","0","黑啄木鳥","亞洲黑熊"
"0","0","甜","1","0","苦","2210057","0","燙","鹹"
"0","0","蜜蜂","1","0","蟬","2210058","0","螢火蟲","蜻蜓"
"0","0","Corn Dog","1","0","Salty Dog","2210059","0","Bulldog","Hot Dog"
"0","0","野漆","1","0","日本紅楓","2210060","0","銀杏","杜鵑花"
"0","0","美美","1","0","禊","2211001","0","優妮","鏡華"
"0","0","一","1","0","四","2211002","0","二","三"
"0","0","雪菲","1","0","貪吃佩可","2211003","0","凱留","可可蘿"
"0","0","伊緒大人","1","0","伊緒寶","2211004","0","小伊緒","伊緒老師"
"0","0","普蕾西亞","1","0","莉莉","2211005","0","美空","可璃亞"
"0","0","墨魚","1","0","木魚","2220001","0","小丑魚","儒艮"
"0","0","牽牛花","1","0","蒲公英","2220002","0","茶梅","繡球花"
"0","0","12隻","1","0","10隻","2220005","0","８隻","６隻"
"0","0","瓜科","1","0","薔薇科","2220006","0","茄科","芸香科"
"0","0","婆婆龜","1","0","爺爺龜","2220007","0","棱皮龜","殿下龜"
"0","0","芒果","1","0","木瓜","2220008","0","奇異","鳳梨"
"0","0","鼠尾草","1","0","蘆薈","2220009","0","蘆葦","龍舌蘭"
"0","0","解毒","1","0","消化食物","2220010","0","沒有功用","製造血液"
"0","0","紅毛猩猩","1","0","猩猩","2220012","0","日本獼猴","黑猩猩"
"0","0","鱸魚","1","0","鮭魚","2220015","0","鯡魚","鯖魚"
"0","0","柏修斯大兜蟲","1","0","阿基里斯大兜蟲","2220016","0","赫克力士大兜蟲","亞馬遜大兜蟲"
"0","0","沒有區分","1","0","２個","2220017","0","４個","３個"
"0","0","美洲黑熊","1","0","亞洲黑熊","2220018","0","北極熊","棕熊"
"0","0","蟬","1","0","鍬形蟲","2220019","0","螳螂","瓢蟲"
"0","0","頰冠","1","0","肌頰","2220020","0","頰囊","儲頰"
"0","0","牡丹金梅草","1","0","紅龍吐珠","2220021","0","蝴蝶蘭","鹿子百合"
"0","0","棍棒","1","0","脂肪","2220022","0","細胞","心房"
"0","0","螞蟻","1","0","螽斯","2220023","0","蟋蟀","蝗蟲"
"0","0","虎鯨","1","0","鮟鱇","2220024","0","河豚","鯊魚"
"0","0","耳","1","0","手","2220025","0","疣","眼"
"0","0","章魚","1","0","海膽","2220026","0","水母","烏賊"
"0","0","章魚","1","0","水母","2220027","0","海膽","烏賊"
"0","0","駱駝","1","0","狗","2220028","0","牛","羊"
"0","0","樹葉","1","0","卵","2220030","0","蛹","腐木"
"0","0","河馬","1","0","蛇","2220031","0","鱷魚","變色龍"
"0","0","紅毛猩猩","1","0","猩猩","2220033","0","阿拉伯狒狒","黑猩猩"
"0","0","螳螂","1","0","獨角仙","2220034","0","鍬形蟲","金龜子"
"0","0","七天後","1","0","七個月後","2220038","0","七年後","七週後"
"0","0","波斯菊","1","0","向日葵","2220040","0","梅","繡球花"
"0","0","腰","1","0","手","2220042","0","腳","頭部"
"0","0","實名","1","0","本名","2220043","0","學名","俗名"
"0","0","直立人","1","0","猿人","2220044","0","智人","巧人"
"0","0","鈴蟲","1","0","蟬","2220046","0","蜻蜓","獨角仙"
"0","0","芥子植物","1","0","玻璃植物","2220047","0","種子植物","束子植物"
"0","0","毛深血管","1","0","毛樣血管","2220048","0","毛細血管","毛頭血管"
"0","0","魚類","1","0","鳥類","2220049","0","貝殼類","兩生類"
"0","0","藤壺","1","0","蝦子","2220050","0","水母","螃蟹"
"0","0","大食蟻獸","1","0","刺蝟","2220051","0","犰狳","豪豬"
"0","0","碳水化合物","1","0","蛋白質","2220052","0","水","脂質"
"0","0","鴛鴦","1","0","石虎","2220054","0","台灣野豬","黑面琵鷺"
"0","0","脂肪","1","0","毛","2220056","0","皮膚","骨頭"
"0","0","消化系統","1","0","循環系統","2220057","0","呼吸系統","泌尿系統"
"0","0","蝦子","1","0","章魚","2220058","0","海膽","烏賊"
"0","0","豆子","1","0","莢子","2220059","0","孢子","種子"
"0","0","木栓層","1","0","韌皮部","2220060","0","木質部","綠皮層"
"0","0","祈梨","1","0","鏡華","2221001","0","美美","莉莉"
"0","0","虎獅","1","0","鱈虎","2221002","0","虎虎","三重岩"
"0","0","怪其怪靈","1","0","怪奇怪零","2221003","0","怪奇怪靈","怪奇怪鈴"
"0","0","胡桃","1","0","智","2221004","0","宮子","美咲"
"0","0","奉鱷","1","0","鱷魚龍","2221005","0","泥巴鱷","鱷魚泥巴巴"
"0","0","矽酸鈣粉","1","0","硫酸鈣粉","2230001","0","碳酸鈣粉","磷酸鈣粉"
"0","0","Shirring","1","0","Idling","2230003","0","Shivering","Traveling"
"0","0","心臟","1","0","肝臟","2230005","0","胰臟","腎臟"
"0","0","Peach","1","0","Peeler","2230007","0","Peahen","Peanut"
"0","0","巨噬细胞","1","0","白血球","2230008","0","紅血球","T細胞"
"0","0","真鯊科","1","0","虎鯊目","2230010","0","鼠鯊科","狗鯊科"
"0","0","迷蝶香","1","0","謎迭香","2230012","0","迷迭香","彌迭香"
"0","0","硬頰","1","0","眉骨","2230013","0","頰囊","顴骨"
"0","0","枝垂櫻","1","0","菫","2230014","0","繡球花","藤花"
"0","0","莖","1","0","葉子","2230015","0","果實","根"
"0","0","山竹","1","0","奇異果","2230016","0","火龍果","鳳梨"
"0","0","細胞質","1","0","細胞核","2230017","0","細胞壁","細胞膜"
"0","0","尾鰭深分叉","1","0","體側扁","2230018","0","鱗片大","橢圓形"
"0","0","個體間有所差距","1","0","長頸鹿較多","2230019","0","一樣多","人類較多"
"0","0","靈馬科","1","0","靈犬科","2230021","0","靈貓科","靈熊科"
"0","0","禾本科","1","0","菊科","2230022","0","唇形科","繖形科"
"0","0","紅色","1","0","黑色","2230023","0","白色","棕色"
"0","0","絨毛絲鼠","1","0","河狸","2230024","0","水豚","海狸鼠"
"0","0","鮪魚","1","0","鰻魚","2230026","0","皇帶魚","大西洋鯡魚"
"0","0","台灣黑熊","1","0","水獺","2230027","0","麝香貓","石虎"
"0","0","鍬形","1","0","蜻蜓","2230028","0","家蠶","獨角仙"
"0","0","鮪魚","1","0","櫻鱒","2230029","0","鰻魚","鰆魚"
"0","0","５顆","1","0","２顆","2230030","0","３顆","１顆"
"0","0","擬態章魚","1","0","魔鬼魚","2230031","0","腔棘魚","大白鯊"
"0","0","正圓肌","1","0","斜圓肌","2230032","0","斜方肌","正方肌"
"0","0","嘴","1","0","眼睛","2230033","0","鱗片","尾鰭"
"0","0","XZ","1","0","XX","2230034","0","XY","YY"
"0","0","23根","1","0","15根","2230036","0","０根","７根"
"0","0","鯉魚","1","0","鯊魚","2230037","0","象魚","鯨魚"
"0","0","貓科","1","0","松鼠科","2230038","0","鼬科","犬科"
"0","0","靈貓科","1","0","貓科","2230040","0","犬科","豬科"
"0","0","蟻蛉","1","0","毛毛蟲","2230043","0","孑孓","水蠆"
"0","0","鍬形蟲","1","0","蜘蛛","2230044","0","螳螂","獨角仙"
"0","0","縮肌","1","0","拉筋","2230045","0","抽筋","增肌"
"0","0","百合科","1","0","杜鵑花科","2230046","0","禾本科","堇菜科"
"0","0","常綠樹","1","0","針葉樹","2230048","0","落葉樹","闊葉樹"
"0","0","Lycopene","1","0","Lutein","2230049","0","Chlorophyll","Anthocyanidin"
"0","0","鴿子","1","0","大杜鵑","2230050","0","貓頭鷹","公雞"
"0","0","星夜草","1","0","月夜草","2230051","0","月見草","星見草"
"0","0","麻雀螺","1","0","烏鴉螺","2230052","0","鸚鵡螺","樹鶯螺"
"0","0","煙火","1","0","動漫","2230053","0","電鈴","電影"
"0","0","鮪魚肌","1","0","蝗蟲肌","2230055","0","比目魚肌","鰹魚肌"
"0","0","夢","1","0","水","2230058","0","脂肪","石油"
"0","0","狐狸","1","0","狗","2230059","0","貓","狸貓"
"0","0","山蘇","1","0","椪柑","2230061","0","刺山柑","過山貓"
"0","0","白銀面具","1","0","面具‧D‧純","2231001","0","聖女假面","聖誕淑女"
"0","0","伊莉亞","1","0","綾音","2231002","0","碧","可可蘿"
"0","0","沙鈴","1","0","太鼓","2231003","0","鈴鼓","響板"
"0","0","碧","1","0","琪愛兒","2231004","0","優妮","克蘿依"
"0","0","凱留","1","0","惠理子","2231005","0","鈴奈","妮諾"
"0","0","0.5","1","0","０","2310002","0","１","２"
"0","0","水星","1","0","太陽","2310003","0","月球","火星"
"0","0","金星","1","0","水星","2310005","0","土星","火星"
"0","0","珍珠","1","0","綠寶石","2310006","0","紅寶石","綠松石"
"0","0","乾燥帶低氣壓","1","0","溫帶低氣壓","2310009","0","熱帶低氣壓","寒帶低氣壓"
"0","0","公斤","1","0","百帕斯卡","2310010","0","分貝","毫巴"
"0","0","公升","1","0","公尺","2310011","0","卡路里","公斤"
"0","0","9","1","0","12","2310012","0","6","24"
"0","0","48小時","1","0","12小時","2310014","0","24小時","36小時"
"0","0","1公斤的棉花","1","0","1公斤的鐵","2310015","0","一樣重","1公斤的沙子"
"0","0","1600分鐘","1","0","1360分鐘","2310016","0","1440分鐘","1520分鐘"
"0","0","W","1","0","N","2310017","0","M","E"
"0","0","紅晝","1","0","黑晝","2310018","0","白晝","黃晝"
"0","0","粉紅色","1","0","紅色","2310019","0","黑色","白色"
"0","0","90度","1","0","30度","2310020","0","45度","60度"
"0","0","白洞","1","0","紅洞","2310021","0","黑洞","藍洞"
"0","0","540度","1","0","180度","2310023","0","720度","360度"
"0","0","23","1","0","20","2310024","0","21","22"
"0","0","運河","1","0","熱河","2310025","0","天河","泥河"
"0","0","碳","1","0","氮","2310026","0","樸素","氫"
"0","0","100公尺","1","0","0.1公尺","2310027","0","0.01公尺","10公尺"
"0","0","哇茲","1","0","瓦茲","2310028","0","赫茲","帕茲"
"0","0","颱風","1","0","颶風","2310030","0","颮","豪大雨"
"0","0","在地表發生的爆炸","1","0","與火箭相撞","2310031","0","與隕石相撞","與人工衛星相撞"
"0","0","465.24天","1","0","265.24天","2310032","0","365.24天","165.24天"
"0","0","約59.5天","1","0","約39.5天","2310034","0","約29.5天","約49.5天"
"0","0","高層","1","0","切層","2310035","0","斷層","割層"
"0","0","液化","1","0","爆炸","2310036","0","沸騰","氧化"
"0","0","冷點","1","0","固點","2310037","0","冰點","寒點"
"0","0","８公斤","1","0","４公斤","2310038","0","２公斤","６公斤"
"0","0","-500","1","0","50","2310039","0","0","5050"
"0","0","全日食","1","0","日偏食","2310041","0","日全食","日環食"
"0","0","對立","1","0","反抗","2310042","0","電阻","反推"
"0","0","美甲","1","0","金屬箔","2310043","0","線圈","英里"
"0","0","公秉","1","0","毫升","2310044","0","公釐","分升"
"0","0","155","1","0","160","2310045","0","200","150"
"0","0","２＋３","1","0","３＋２","2310047","0","３×２","３÷２"
"0","0","新月","1","0","半月","2310049","0","滿月","娥眉月"
"0","0","鐵","1","0","銀","2310051","0","錢","銅"
"0","0","中緣體","1","0","不導體","2310052","0","半導體","未絕體"
"0","0","S波","1","0","Q波","2310053","0","P波","R波"
"0","0","100萬日圓份量的１萬日圓鈔票","1","0","１日元硬幣100枚","2310054","0","１公升的水","１合的米"
"0","0","滿潮","1","0","赤潮","2310056","0","乾潮","黑潮"
"0","0","２","1","0","底邊","2310059","0","圓周率","高度"
"0","0","冰雹","1","0","雷","2310060","0","霜","霰"
"0","0","1000","1","0","1480","2311001","0","1200","1100"
"0","0","540","1","0","460","2311002","0","630","700"
"0","0","7980","1","0","1600","2311003","0","6400","5400"
"0","0","珊托魯斯","1","0","大間","2311004","0","蘭德索爾","東國"
"0","0","950盧幣","1","0","1000盧幣","2311005","0","1100盧幣","1150盧幣"
"0","0","360度","1","0","０度","2320001","0","90度","180度"
"0","0","９根","1","0","２根","2320004","0","５根","７根"
"0","0","軒轅十四","1","0","畢宿五","2320005","0","心宿二","南河三"
"0","0","二苯蒽","1","0","壬烯醛","2320006","0","魯米諾","石蕊"
"0","0","60000℃","1","0","60℃","2320008","0","6000℃","600℃"
"0","0","糖精","1","0","葡萄糖漿","2320009","0","澱粉","胺基酸"
