b24d181bfd4731f4aa94249a5275d1ef4fa3a1d2f46752e49776a7ed5879d0d6,241210abe190b8eb1f9e46fb1b103c7da2c25bd3775af46f1fdc67219426e2d7,82ea4556cae5cf7be8ec4e1b7e51802fc56ac6550464a9886df71f36da6291d6,2e980cdba4b20e177ee18c0c54c9bea3f2f1e6e7b8e12204e58e05fac0d65cf6,085b62f262a2d1941a219f4adbd16adc4b3fe9d2a56f260b347ae3e728246a33,1e216a773fbc83fe46deaa6adfb608f239dd9c449cd7c29b3dfa4e54a1d8b4f1,4a82c21218734f635370267bf7855a4e143c4767c8497eeff4ac6d79211b57ce,5e45c1e3c343a0c510415094cd195e25d31c7161150de2fba48abbae3f9d511f,5f7f09b8b376d21d2ae9e09c5b780a08fc2bd804e791cb0ead17ba53f874e49c,e774128305460ec2239917165f0aee43147cc01d12e7011302d1f15e04acaaad,f4c33d2e7ea87dc3a9a77020b561d0d26af059ee24d36c353d54a4dc4c41375c,319e76ef22741c9f43536986a406620faf3103fc47a5d742fb8a2fff6469f83d,8c536c899ca1076b355f5f1ef056976d777da0a38ddd5337f91e2b61a272004a,e8dfc16d4f1c3da8a0a6761522148454d98a25538b05aa70fa7dfab5a43f6cd7,f49dc2083fc8cb954e705f1714206901a978aeb4ae86402ed71ac15155d80dfb,07134522c9819de54753e782278fd101231ca1a4f8f4ebdbfcf333233be09c89,5838bc4711063a17fdf2b81179637af27d348dc534deee6dd7dd9a550934a226,ab4931e136794425731c5eb90740d28612945dab9ca41d006866a0b7356a949c,89e747349ba078ae0d43827b85303d16ad9a83cdaf2b8823c21671871c8ca57c,966a7d38393e16fa8f30aff95561c635d76b20fac28c2291b4fa8d03d5a8cdde,19a5181047e264f1646d7a0a8aabf0637986f74dddc855c3900fd248dc66b37e,8b995151fba43305fcbf53e95683ca036772f6968b570211a1b1d3122c853109,4be697dace8e2a100bfb79e130fcfc9c88d1f9183416bc9aa8ffdd4fa80e2c0e,aedc25a71b76de8d6f682df0c1082b0f43e302f12b1514f90a319bc7b7134c54,76a58b1ce42fd16061c71b6db47b1b23b74dbc0975406199f6e391c5da48bba2,373a66711b1342b048b2d5493b50125e45fd38bd8f3129d69191478cc0bb5951,606d32f41e2b4d6c83064e220628a990fc930e1f8c2ff6205ad9e1f5d64e3ec8,0b06175de8a76f5623b9a784d1f922cbe3e7d1cdde9875320b9fd370d4adc609,2d0c776dd407687734939ab294ae6c367ec8273a03d08a885e9b6449d5a60d59,f95207a5d387f2c8ecc9077993e199406d2b80573b55ff77ebba38b1ba4d907b,68b4dfee752bf6392732cee900c5f0621b49902da82f1e7a287c7dddd02c7b97,67ddeecf309233fa98bafedea14a30488cc04db297a8d2227af334759e9fdba4,eada115d0e6995b644fdd526abf2f879c68d02cc7275469c9dc422c7d2fff9f3,696f402e99a299a6306167b51365d45ff4f337dccdaae58daf24c1bf02e11823,14f04fd88f8e945d6548c4c94c79a290fff18bf6818696773be03eafd3db631e,ede2daa2552f1a5a280c2f53290b0991530b8df03016f49442f4d9120864e24a,312f8ed70fdc9b6bbaa8c849f29ab1b7fc6b642eb680a06f7398cea6bed56f38,2fe1b262aaed59f43eb0cf9f5164ca163a4c635e2bca52dc3337547ee4fffce3,dbb896c768130e6f5e5970c29dcb2b9443d20e6668f833f231e3a5239cba2733,4a3ffa788c0d422d6ad5e6f9a1fb73e5df0c1c96f9a30464d0c78f4882b64541,177b5600341678fe4b0ea542b8745b7aefa1fb311f5f3a19f6059cf36039f16e,95ad8767f47ca867363c6b8568f437f116d895fb7d23b66f681a976695905664,a58122685ba64e8aa67e2308813e30f27612dcba946cc0c9f7a901ad87a982b1,aaebb875ca82b05fbd993d0e2199a9bc27e2f4bc3a0994251bc2062c3ef192ec,ff198e49b09d38c79299550aebecb0304e96cdc204c1f8644b9f7b94c21a56c6,3e046682d6cb22f941a248bf234da2b595e81983c6b3017674d0b643b45fcc8d,b0cdfc45124cb82ca86e01e5c666a3cea8e2cec2cbf619378d4707640e8f7732
"2019/02/01 12:00:00","1","20","0","90","BOSS戰(NORMAL)","770","81000605","10006","bgm_M131","0","5006301","0","0","2019/02/22 15:59:59","120","100000","0","0","510061","81000605","1","1000601","1","14","0","bgm_M131","1","0.6","610006001","1.5","10006101","888","0","0.03","0","-40","0.8","610006011","0","10006101","0","0","0","0","0","0"
"2019/02/01 12:00:00","1","30","0","90","BOSS戰(HARD)","450","81000606","10006","bgm_M131","0","5006302","0","0","2019/02/22 15:59:59","120","100000","0","0","510062","81000606","1","1000602","2","14","0","bgm_M131","1","0.6","610006002","1.5","10006201","42","0","0.03","0","-40","0.8","610006021","0","10006201","0","0","0","0","0","0"
"2019/02/01 12:00:00","1","30","0","90","Boss戰(VERYHARD)","450","81000606","10006","bgm_M131","0","5006308","0","0","2019/02/22 15:59:59","120","100000","0","0","510062","81000606","1","1000603","3","-60","0","bgm_M131","1","0.6","610006003","1.5","10006201","500","1","0.03","0","-40","0.8","610006031","0","10006301","0","0","0","0","0","0"
"2019/03/06 16:00:00","1","20","0","90","BOSS戰(NORMAL)","770","81000705","10007","bgm_M138","0","5007301","0","0","2019/03/28 15:59:59","140","100000","0","0","510071","81000705","1","1000701","1","10","0","bgm_M138","1","0.6","610007001","1.3","10007103","482","0","0.03","0","-40","1","610007011","0","10007101","0","0","0","0","-50","0"
"2019/03/06 16:00:00","1","30","0","90","BOSS戰(HARD)","450","81000706","10007","bgm_M138","0","5007302","0","0","2019/03/28 15:59:59","140","100000","0","0","510072","81000706","1.3","1000702","2","-186","0","bgm_M138","1","0.6","610007002","1.3","10007201","-333","0","0.03","0","-40","1","610007021","0","10007201","0","0","0","0","-50","0"
"2019/03/06 16:00:00","1","30","0","90","Boss戰(VERYHARD)","450","81000706","10007","bgm_M138","0","5007308","0","0","2019/03/28 15:59:59","140","100000","0","0","510072","81000706","1.3","1000703","3","-85","0","bgm_M138","1","0.6","610007003","1.3","10007201","455","1","0.03","0","-40","1","610007031","0","10007301","0","0","0","0","-50","0"
"2019/04/03 16:00:00","1","20","0","90","BOSS戰(NORMAL)","770","81000805","10008","bgm_M165","0","5008301","0","0","2019/04/21 15:59:59","100","100000","0","0","510081","81000805","1","1000801","1","-110","0","bgm_M165","1","0.6","610008001","1.5","10008101","1400","0","0.03","0","-40","1","610008011","0","10008101","0","0","0","0","-50","0"
"2019/04/03 16:00:00","1","30","0","90","BOSS戰(HARD)","450","81000806","10008","bgm_M165","0","5008302","0","0","2019/04/21 15:59:59","100","100000","0","0","510082","81000806","1","1000802","2","-160","0","bgm_M165","1","0.6","610008002","1.5","10008201","-175","0","0.03","0","-40","0.8","610008021","0","10008201","0","0","0","0","-50","0"
"2019/04/03 16:00:00","1","30","0","90","Boss戰(VERYHARD)","450","81000806","10008","bgm_M165","0","5008308","0","0","2019/04/21 15:59:59","100","100000","0","0","510082","81000806","1","1000803","3","-80","0","bgm_M165","1","0.6","610008003","1.5","10008201","450","1","0.03","0","-40","0.8","610008031","0","10008301","0","0","0","0","-50","0"
"2019/05/02 16:00:00","1","20","0","90","BOSS戰(NORMAL)","770","81000905","10009","bgm_M172","0","5009301","0","0","2019/05/19 15:59:59","100","100000","0","0","510091","81000905","1.1","1000901","1","-56","0","bgm_M172","1","0.8","610009001","1.5","10009101","885","0","0.03","0","-40","0.8","610009011","0","10009101","0","0","0","0","-50","0"
"2019/05/02 16:00:00","1","30","0","90","BOSS戰(HARD)","450","81000906","10009","bgm_M172","0","5009302","0","0","2019/05/19 15:59:59","100","100000","0","0","510092","81000906","1.1","1000902","2","37","0","bgm_M172","1","0.8","610009002","1.5","10009201","-404","0","0.03","0","-40","0.8","610009021","0","10009201","0","0","0","0","-50","0"
"2019/05/02 16:00:00","1","30","0","90","Boss戰(VERYHARD)","450","81000906","10009","bgm_M172","0","5009308","0","0","2019/05/19 15:59:59","100","100000","0","0","510092","81000906","1.1","1000903","3","-104","0","bgm_M172","1","0.8","610009003","1.5","10009201","442","1","0.03","0","-40","0.8","610009031","0","10009301","0","0","0","0","-50","0"
"2019/06/03 16:00:00","1","20","0","90","BOSS戰(NORMAL)","450","81001005","10010","bgm_M183","0","5010301","0","0","2019/06/21 15:59:59","200","100000","0","0","510101","81001005","1","1001001","1","770","0","bgm_M183","1","0.6","610010001","1.5","10010101","450","0","0.03","0","770","1","610010011","0","10010101","0","0","0","0","-50","0"
"2019/06/03 16:00:00","1","30","0","90","BOSS戰(HARD)","-173","81001006","10010","bgm_M183","0","5010302","0","0","2019/06/21 15:59:59","200","100000","0","0","510102","81001006","1.4","1001002","2","12","0","bgm_M183","1","0.6","610010002","1.5","10010201","-173","0","0.03","0","12","1","610010021","0","10010201","0","0","0","0","-50","0"
"2019/06/03 16:00:00","1","30","0","90","Boss戰(VERYHARD)","213","81001006","10010","bgm_M183","0","5010308","0","0","2019/06/21 15:59:59","200","100000","0","0","510102","81001006","1.4","1001003","3","85","0","bgm_M183","1","0.6","610010003","1.5","10010201","213","1","0.03","0","85","1","610010031","0","10010301","0","0","0","0","-50","0"
"2019/06/03 16:00:00","1","0","0","90","0","0","81001006","10010","bgm_M183","0","0","0","0","2019/06/21 15:59:59","200","100000","0","0","0","81001006","0","1001004","4","0","0","bgm_M183","1","0","610010004","1.5","0","0","0","0.03","0","0","0","610010041","0","10010401","0","0","0","0","-50","0"
"2019/07/01 16:00:00","1","20","1","90","BOSS戰(NORMAL)","770","81001105","10011","bgm_M192","0","5011301","0","0","2019/07/18 15:59:59","100","100000","0","0","510111","81001105","1.1","1001101","1","-56","0","bgm_M192","1","0.8","610011001","1.4","10011102","885","0","0.03","3","-40","0.8","610011011","0","10011101","0","0","0","0","0","0"
"2019/07/01 16:00:00","1","30","1","90","BOSS戰(HARD)","450","81001106","10011","bgm_M192","0","5011302","0","0","2019/07/18 15:59:59","100","100000","0","0","510112","81001106","1.1","1001102","2","49","0","bgm_M192","1","0.8","610011002","1.4","10011201","-67","0","0.03","3","-40","0.8","610011021","0","10011201","0","0","0","0","0","0"
"2019/07/01 16:00:00","1","30","0","90","Boss戰(VERYHARD)","450","81001106","10011","bgm_M192","0","5011308","0","0","2019/07/18 15:59:59","100","100000","0","0","510112","81001106","1.1","1001103","3","-84","0","bgm_M192","1","0.8","610011003","1.4","10011201","470","1","0.03","0","-40","0.8","610011031","0","10011301","0","0","0","0","0","0"
"2019/07/01 16:00:00","1","0","0","90","0","0","81001106","10011","bgm_M192","0","0","0","0","2019/07/18 15:59:59","100","100000","0","0","0","81001106","0","1001104","4","0","0","bgm_M192","1","0","610011004","1.4","0","0","0","0.03","0","0","0","610011041","0","10011401","0","0","0","0","0","0"
"2019/07/17 16:00:00","1","20","1","90","BOSS戰(NORMAL)","1270","81001205","10012","bgm_M209","0","5012301","0","0","2019/08/03 15:59:59","100","100000","0","0","510121","81001205","1.1","1001201","1","20","0","bgm_M209","1","0.8","610012001","1.5","10012101","1060","0","0.03","3","0","0.8","610012011","0","10012101","0","0","0","0","-50","0"
"2019/07/17 16:00:00","1","30","1","90","BOSS戰(HARD)","-2","81001206","10012","bgm_M209","0","5012302","0","0","2019/08/03 15:59:59","100","100000","0","0","510122","81001206","1.1","1001202","2","-175","0","bgm_M209","1","0.8","610012002","1.5","10012201","-2","0","0.03","3","-175","0.8","610012021","0","10012201","0","0","0","0","-50","0"
"2019/07/17 16:00:00","1","30","0","90","Boss戰(VERYHARD)","510","81001206","10012","bgm_M209","0","5012308","0","0","2019/08/03 15:59:59","100","100000","0","0","510122","81001206","1.1","1001203","3","30","0","bgm_M209_02","1","0.8","610012003","1.5","10012201","500","1","0.03","0","47","0.8","610012031","0","10012301","0","0","0","0","-50","0"
"2019/07/17 16:00:00","1","0","0","90","0","0","81001206","10012","bgm_M209","0","0","0","0","2019/08/03 15:59:59","100","100000","0","0","0","81001206","0","1001204","4","0","0","bgm_M209_02","1","0","610012004","1.5","0","0","0","0.03","0","0","0","610012041","0","10012401","1","0","0","0","-50","0"
"2019/08/01 16:00:00","1","20","1","90","BOSS戰(NORMAL)","450","81001305","10013","bgm_M218","0","5013301","-48","0","2019/08/19 15:59:59","120","100000","0","0","0","81001305","1.1","1001301","1","29","0","bgm_M218","1","0.2","610013001","1","10013102","313","0","0.03","3","-40","1","610013011","0","10013101","0","1","0","205","84","0"
"2019/08/01 16:00:00","1","30","1","90","BOSS戰(HARD)","450","81001306","10013","bgm_M218","0","5013302","-41","0","2019/08/19 15:59:59","120","100000","0","0","0","81001306","1.1","1001302","2","41","0","bgm_M218","1","-0.18","610013002","1","10013201","-384","0","0.03","3","-40","1","610013021","0","10013201","0","1","0","73","84","0"
"2019/08/01 16:00:00","1","30","0","90","Boss戰(VERYHARD)","450","81001306","10013","bgm_M218","0","5013308","-40","0","2019/08/19 15:59:59","120","100000","0","0","0","81001306","1.1","1001303","3","52","0","bgm_M218","1","0.2","610013003","1","10013201","220","1","0.03","0","-40","1","610013031","0","10013301","0","1","0","178","84","0"
"2019/08/01 16:00:00","1","0","0","90","0","0","81001306","10013","bgm_M218","0","0","0","0","2019/08/19 15:59:59","120","100000","0","0","0","81001306","0","1001304","4","0","0","bgm_M218","1","0","610013004","1","0","0","0","0.03","0","0","0","610013041","0","10013401","1","0","0","0","84","0"
"2019/08/16 16:00:00","1","20","1","90","BOSS戰(NORMAL)","770","81000105","10014","bgm_M47","0","340","0","0","2019/08/26 15:59:59","270","100000","0","0","200010","81000105","1","1001401","1","-76","0","bgm_M47","1","0.6","610014001","1.5","10014101","796","0","0.03","3","-40","1","610014011","0","10014101","0","0","0","0","-50","0"
"2019/08/16 16:00:00","1","30","1","90","BOSS戰(HARD)","60","81000106","10014","bgm_M47","0","341","0","0","2019/08/26 15:59:59","270","100000","0","0","200010","81000106","1","1001402","2","-180","0","bgm_M47","1","0.6","610014002","1.5","10014201","70","0","0.03","3","-210","1","610014021","0","10014201","0","0","0","0","-50","0"
"2019/08/16 16:00:00","1","30","0","90","Boss戰(VERYHARD)","470","81000106","10014","bgm_M47","0","344","0","0","2019/08/26 15:59:59","270","100000","0","0","200010","81000106","1","1001403","3","10","0","bgm_M47","1","0.6","610014003","1.5","10014201","520","1","0.03","0","-40","1","610014031","0","10014301","0","0","0","0","-50","0"
"2019/09/03 16:00:00","1","20","1","90","BOSS戰(NORMAL)","963","81001505","10015","bgm_M226","0","5015301","0","0","2019/09/18 15:59:59","100","100000","0","0","510141","81001505","1","1001501","1","-95","0","bgm_M226","1","0.7","610015001","1.3","10015101","963","0","0.03","3","-95","0.7","610015011","0","10015101","0","0","0","0","-50","0"
"2019/09/03 16:00:00","1","30","1","90","BOSS戰(HARD)","121","81001506","10015","bgm_M226","0","5015302","0","0","2019/09/18 15:59:59","100","100000","0","0","510142","81001506","1","1001502","2","-4","0","bgm_M226","1","0.7","610015002","1.3","10015201","121","0","0.03","3","-4","0.7","610015021","0","10015201","0","0","0","0","-50","0"
"2019/09/03 16:00:00","1","30","0","90","Boss戰(VERYHARD)","500","81001506","10015","bgm_M226","0","5015308","0","0","2019/09/18 15:59:59","100","100000","0","0","510142","81001506","1","1001503","3","23","0","bgm_M226_02","1","0.7","610015003","1.3","10015201","500","1","0.03","0","23","0.7","610015031","0","10015301","0","0","0","0","-50","0"
"2019/09/03 16:00:00","1","0","0","90","0","0","81001506","10015","bgm_M226","0","0","0","0","2019/09/18 15:59:59","100","100000","0","0","0","81001506","0","1001504","4","0","0","bgm_M226_02","1","0","610015004","1.5","0","0","0","0.03","0","0","0","610015041","0","10015401","1","0","0","0","-50","0"
"2019/09/17 16:00:00","1","20","1","90","BOSS戰(NORMAL)","750","81000205","10016","bgm_M102","0","5002301","0","0","2019/09/27 15:59:59","40","100000","0","0","510021","81000205","1","1001601","1","20","0","bgm_M102","1","0.6","610016001","1.3","10016101","850","0","0.03","3","-30","1","610016011","0","10016101","0","0","0","0","0","0"
"2019/09/17 16:00:00","1","30","1","90","BOSS戰(HARD)","140","81000207","10016","bgm_M102","0","5002302","0","0","2019/09/27 15:59:59","40","100000","0","0","510022","81000207","1","1001602","2","50","0","bgm_M102","1","0.6","610016002","1.3","10016201","150","0","0.03","3","20","1","610016021","0","10016201","0","0","0","0","0","0"
"2019/09/17 16:00:00","1","30","0","90","Boss戰(VERYHARD)","450","81000207","10016","bgm_M102","0","344","0","0","2019/09/27 15:59:59","40","100000","345","0","510022","81000207","1","1001603","3","10","0","bgm_M102","1","0.6","610016003","1.3","10016201","500","1","0.03","0","-40","1","610016031","0","10016301","0","0","0","0","0","0"
"2019/10/01 16:00:00","1","20","1","90","BOSS戰(NORMAL)","450","81001705","10017","bgm_M999","0","5017301","0","0","2019/10/18 15:59:59","120","100000","0","0","510171","81001705","1","1001701","1","25","0","bgm_M999_Redo","1","0.6","610017001","1","10017102","380","0","0.03","3","-40","1","610017011","0","10017101","0","0","0","0","30","0"
"2019/10/01 16:00:00","1","30","1","90","BOSS戰(HARD)","450","81001706","10017","bgm_M999","0","5017302","0","0","2019/10/18 15:59:59","120","100000","0","0","510172","81001706","1","1001702","2","35","0","bgm_M999_Redo","1","0.6","610017002","1","10017201","-245","0","0.03","3","-40","1","610017021","0","10017201","0","0","0","0","30","0"
"2019/10/01 16:00:00","1","30","0","90","Boss戰(VERYHARD)","450","81001706","10017","bgm_M231","0","5017308","0","0","2019/10/18 15:59:59","120","100000","0","0","510172","81001706","1","1001703","3","37","0","bgm_M231","1","0.6","610017003","1","10017201","445","1","0.03","0","-40","1","610017031","0","10017301","0","0","0","0","30","0"
"2019/10/01 16:00:00","1","0","0","90","0","0","81001706","10017","bgm_M231","0","0","0","0","2019/10/18 15:59:59","120","100000","0","0","0","81001706","0","1001704","4","0","0","bgm_M231","1","0","610017004","1","0","0","0","0.03","0","0","0","610017041","0","10017401","1","0","0","0","30","0"
"2019/10/01 16:00:00","1","0","0","90","0","0","81001706","10017","bgm_M231","0","0","0","0","2019/10/18 15:59:59","120","100000","0","0","0","81001706","0","1001705","5","0","0","bgm_M231","1","0","610017004","1","0","0","0","0.03","0","0","0","610017041","0","10017401","1","0","0","0","30","0"
"2019/10/17 16:00:00","1","20","1","90","BOSS戰(NORMAL)","730","81000305","10018","bgm_M109","0","5003302","0","0","2019/10/27 15:59:59","20","100000","0","0","510031","81000305","1","1001801","1","10","0","bgm_M109","1","0.6","610018001","1.1","10018101","830","0","0.03","3","-40","1","610018011","0","10018101","0","0","0","0","30","0"
"2019/10/17 16:00:00","1","30","1","90","BOSS戰(HARD)","180","81000306","10018","bgm_M109","0","5003301","0","0","2019/10/27 15:59:59","20","100000","0","0","510032","81000306","1","1001802","2","50","0","bgm_M109","1","0.6","610018002","1.1","10018201","190","0","0.03","3","20","1","610018021","0","10018201","0","0","0","0","30","0"
"2019/10/17 16:00:00","1","30","0","90","Boss戰(VERYHARD)","450","81000306","10018","bgm_M109","0","344","0","0","2019/10/27 15:59:59","20","100000","345","0","510032","81000306","1","1001803","3","10","0","bgm_M109","1","0.6","610018003","1.1","10018201","500","1","0.03","0","-40","1","610018031","0","10018301","0","0","0","0","30","0"
"2019/11/01 16:00:00","1","20","1","90","BOSS戰(NORMAL)","800","81001905","10019","bgm_M240","0","5019301","0","0","2019/11/18 15:59:59","370","100000","0","0","510181","81001905","1","1001901","1","-35","0","bgm_M240_02","1","0.6","610019001","1.25","10019101","900","0","0.03","3","-85","1","610019011","0","10019101","0","0","0","0","-50","0"
"2019/11/01 16:00:00","1","30","1","90","BOSS戰(HARD)","145","81001906","10019","bgm_M240","0","5019302","0","0","2019/11/18 15:59:59","370","100000","0","0","510182","81001906","1","1001902","2","40","0","bgm_M240_02","1","0.6","610019002","1.25","10019201","205","0","0.03","3","-10","1","610019021","0","10019201","0","0","0","0","-50","0"
