af1a3f76bbfe87dfc8b6f12541718199d426a0c507b5e2495bdf0ce1b310e6d2,59e04f6f1e752ed6de6325f96d68128f5e8311ae5993e7391f71158bb2a10df2,a2daa4e36116c521b579aab870a12aa49085a4b8fcc5c7c581ffc66b08540810,4e40f64b0df66db18c3ee434f3617b7a0a0ef57347d31e5c5219a97c4ef6de3f,61f6b010e1b7e32e3212b4b69f6525783f02286bb11dba07c1b195e0e275e5b5,4ee872c2bf81f7bfd2790f6663e6255a48db2fe8cef4af571ca42094ce874657,5870c84d66b81dea0a1cb1b74a77dcf3f90abdb3768c08463b7088cfa4caa214,5acb89b743731d7775a9a5cbf47d1c7a17347112f91f1c880975f29d7460b0a0,3239cbfe28712f1d29528b76241206a2e2823e805d5af3307da30fff1369730d,59a54a131dd740ffda85139517e5bfbe4cb78db7dc9c867beb2308e2e6d6151a,4ea608a4eaffdfa8cc76df9934c8397812f29fbfa02cf076a5bd814caf2d3233,56f97a276d06fafac34492b1920bf79925d8ad024cc0ef1f3115a343601f4ada,f1e2df450456a476bfcfaab262860aba9ed66d35a64ffac2e9819fab6b4c85df,c30876a7c8920c399f0922e15715fe9e1b9afe7174a1a5b1b51dd69ed2b9d98f,b15afe1698d3e06250b884580111fba58fa95fe464d737de924fa4ca3fb25fff,6f7bed0296f434c2d9db39677120890b11f4100dcd6970025ded55c0c887c08b,842cc728b3a759c9632bf41689991ece3d4e9627a3e1db4880ec14da04307ba9,54fb37129210022c58cb66a0ab7717fddb85f85b20fcc044de7280726e9b2ab0,984b5e418026cc328697ff75337b25521f03f07010af50d72eab6eb7ae50cc21,4ab25a31041be63e317f0cbbc4c055cefbee3726365a79527aed8ef10e22d9a1,a5ec4a4ef5a8e7bd1805d3866584cd1cabe4e6e31231be9f4cb7c026bd20aec5
"0","0","0","0","2","0","0","0","0","0","0","102221","0","0","0","綠意之杖","攻擊法杖","0","0","0","16"
"0","0","0","0","2","0","0","0","0","0","0","102222","0","0","0","雛龍之杖","攻擊法杖","0","0","0","34"
"0","0","0","0","2","0","0","0","0","0","0","102251","0","0","0","醫生掰掰法杖","回復法杖","0","0","1","13"
"0","0","0","0","2","0","0","0","0","0","0","102252","0","0","0","獨角獸的慈愛","回復法杖","0","0","1","27"
"0","0","0","0","2","0","90","0","0","0","0","102281","0","0","5","智慧之服","輕型鎧甲","0","0","0","0"
"0","0","0","0","2","0","150","0","0","0","0","102282","0","1","7","輕板甲","輕型鎧甲","0","0","1","0"
"0","0","0","0","2","0","95","0","0","0","0","102311","0","1","0","鱗甲","重型鎧甲","0","0","0","0"
"0","0","0","0","2","0","180","0","0","0","0","102312","0","2","0","精鋼鎧甲","重型鎧甲","0","0","1","0"
"0","0","0","0","2","0","90","0","0","0","0","102341","0","0","6","民俗服飾","衣服","0","0","0","0"
"0","0","0","0","2","0","120","110","0","0","0","102342","0","1","7","忍者裝扮","衣服","0","0","1","0"
"0","0","0","0","2","0","65","0","0","0","0","102371","0","0","0","春日長袍","魔法服","0","0","1","4"
"0","0","0","0","2","0","120","0","0","0","0","102372","0","1","0","北國長袍","魔法服","0","0","2","7"
"0","0","0","0","2","0","135","0","0","0","0","102401","0","3","7","塔盾","盾","0","0","0","0"
"0","0","0","0","2","0","30","0","0","0","0","102431","0","1","2","小丑靴","鞋","0","1","0","0"
"0","0","0","0","2","0","60","0","0","0","0","102432","0","2","3","狩獵靴","鞋","0","2","1","0"
"0","0","0","0","2","0","30","0","0","0","0","102461","0","0","0","女巫靴","魔法鞋","0","0","1","8"
"0","0","0","0","2","0","90","0","0","0","0","102491","0","1","3","可愛報童帽","頭盔","0","0","0","0"
"0","0","0","0","2","0","90","0","0","0","0","102493","0","1","0","羅馬軍團盔","頭盔","0","0","1","0"
"0","0","0","0","2","0","0","0","10","0","0","102521","0","1","0","修女兜帽","魔法帽","0","0","3","7"
"0","0","0","5","2","0","0","30","0","0","0","102551","0","0","11","勇氣寶珠","攻擊配件","0","0","0","0"
"0","0","0","10","2","0","0","0","5","0","0","102552","0","1","20","尖刺手環","攻擊配件","0","0","0","0"
"0","0","0","0","2","0","55","25","0","0","0","102581","0","1","0","仁愛寶珠","防禦配件","0","0","1","0"
"0","0","0","0","2","0","120","0","0","0","0","102582","0","2","0","勝利的編織手環","防禦配件","0","0","2","0"
"0","0","0","0","2","0","0","0","0","0","0","102611","0","0","0","魔法眼鏡","魔法配件","0","0","1","11"
"0","0","0","5","2","0","0","25","0","0","0","102612","0","0","0","智慧寶珠","魔法配件","0","0","0","10"
"0","0","0","0","2","0","0","0","0","0","0","102613","0","0","0","魔法單眼鏡","魔法配件","0","0","2","24"
"0","0","0","10","2","0","0","0","0","0","0","102614","0","0","0","圖紋手鐲","魔法配件","0","0","1","20"
"0","0","0","0","3","0","30","0","0","0","0","103011","0","0","13.4","閃耀之劍","劍","0","0","0","0"
"0","0","0","0","3","0","38.4","0","0","0","0","103012","0","0","17.7","龍紋劍","劍","0","0","0","0"
"0","0","0","0","3","0","45","0","0","0","0","103013","0","0","20.4","羽刃之劍","劍","0","0","0","0"
"0","0","0","0","3","0","21.7","0","0","0","0","103041","0","0","19.4","月光刀","刀","0","0","0","0"
"0","0","0","0","3","0","25","0","0","0","0","103042","0","0","22.7","雷神刀","刀","0","0","0","0"
"0","0","0","5","3","0","0","0","0","0","0","103071","0","0","13.4","鉑金小刀","短劍","0","0","0","0"
"0","0","0","0","3","1","0","0","0","0","0","103072","0","0","20.4","吸血鬼匕首","短劍","0","0","0","0"
"0","0","0","5","3","0","0","0","0","0","0","103101","0","0","17.7","龍牙之爪","指虎","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","103131","0","0","17.7","邱比特之弓","弓","0","0","1","0"
"0","0","0","0","3","0","0","0","0","0","0","103132","0","0","20.4","惡魔之弓","弓","0","0","1","0"
"0","0","0","0","3","0","0","0","0","0","0","103161","0","1","11.7","騎士的驕傲","戟","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","103162","0","1.7","15.4","絕對之矛","戟","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","103191","0","0","16.7","天球斧","斧","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","103192","0","0","22","麗花戰斧","斧","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","103193","0","0","25.7","閃電之斧","斧","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","103221","0","0","0","芒刺血杖","攻擊法杖","0","0","0","16.7"
"0","0","0","0","3","0","0","0","0","0","0","103222","0","0","0","惡魔之角","攻擊法杖","0","0","0","25.7"
"0","0","0","0","3","0","0","0","0","0","0","103251","0","0","0","天球的守護","回復法杖","0","0","0.7","13.4"
"0","0","0","0","3","0","0","0","0","0","0","103252","0","0","0","花蕾之杖","回復法杖","0","0","1","17.7"
"0","0","0","0","3","0","81.7","0","0","0","0","103281","0","0.4","3.7","時尚盔甲","輕型鎧甲","0","0","0.4","0"
"0","0","0","0","3","0","108.4","0","0","0","0","103282","0","0.7","5","戰陣鎧衣","輕型鎧甲","0","0","0.7","0"
"0","0","0","0","3","0","126.7","0","0","0","0","103283","0","0.7","5.7","重金屬盔甲","輕型鎧甲","0","0","0.7","0"
"0","0","0","0","3","0","81.7","0","0","0","0","103311","0","1","0","華麗盔甲","重型鎧甲","0","0","0.7","0"
"0","0","0","0","3","0","60","53.4","0","0","0","103341","0","0.4","3.4","多層次服飾","衣服","0","0","0.4","0"
"0","0","0","0","3","0","78.4","70","0","0","0","103342","0","0.7","4.4","宮廷服飾","衣服","0","0","0.4","0"
"0","0","0","0","3","0","68.4","123.4","0","0","0","103343","0","0.7","5","玻斯菊服飾","衣服","0","0","0.7","0"
"0","0","0","0","3","0","78.4","0","0","0","0","103371","0","0.7","0","邱比特長袍","魔法服","0","0","1.4","4.4"
"0","0","0","0","3","0","81.7","0","1.7","0","0","103372","0","0.7","0","哲學家長袍","魔法服","0","0","1.4","4.7"
"0","0","0","0","3","0","96.7","0","0","0","0","103401","0","2","2.7","石榴石之盾","盾","0","0","0","0"
"0","0","0","0","3","0","30","0","0","0","0","103431","0","0.7","1.7","忍者鞋","鞋","0","1","0.4","0"
"0","0","0","0","3","0","38.4","0","0","0","0","103432","0","0","8.7","擊劍之靴","鞋","0","1.4","0","0"
"0","0","0","0","3","0","38.4","0","0","0","0","103461","0","1","0","女巫宮廷靴","魔法鞋","0","0","1.4","6.7"
"0","0","0","0","3","0","78.4","0","0","0","0","103491","0","1.7","0","黑龍頭盔","頭盔","0","0","1.4","0"
"0","0","0","0","3","0","30","0","0","0","0","103521","0","0","0","女巫髮箍","魔法帽","0","0","1.4","6.7"
"0","0","0","0","3","0","38.4","0","0","0","0","103522","0","0","0","女巫帽","魔法帽","0","0","2","8.7"
"0","0","0","0","3","0","0","30","0","0","0","103551","0","1","11","蛋白石耳環","攻擊配件","0","0","0","0"
"0","0","0","0","3","0","0","78.4","0","0","0","103552","0","0.7","14.7","獅鷲之羽飾","攻擊配件","0","0","0","0"
"0","0","0","0","3","0","23.4","0","0","0","0","103553","0","1.4","18","緋紅鑽石","攻擊配件","0","0","0","0"
"0","0","0","0","3","0","60","0","0","0","0","103581","0","1","0","綠寶石耳環","防禦配件","0","0","1","0"
"0","0","0","0","3","0","0","0","0","0","0","103582","0","1.7","8.7","八芒星墜飾","防禦配件","0","0","1.4","0"
"0","0","0","0","3","0","90","0","0","0","0","103583","0","1.7","0","獅子王的守護","防禦配件","0","0","1.7","0"
"0","0","0","8.4","3","0","0","0","0","0","0","103611","0","0","0","綠松石耳環","魔法配件","0","0","0","10"
"0","0","0","0","3","0","0","0","5","0","0","103612","0","0","0","珍珠耳環","魔法配件","0","0","1.7","3.4"
"0","0","0","11.7","3","0","0","0","0","0","0","103613","0","0","0","魔法使眼鏡","魔法配件","0","0","0","13"
"0","0","0","0","3","0","0","0","5","0","0","103614","0","0","0","月桂樹的悲悽","魔法配件","0","0","1","15.4"
"0","0","0","0","4","0","33","0","0","0","0","104011","0","0","14.6","天使之劍","劍","0","0","0","0"
"0","0","0","3","4","0","14","0","0","0","0","104012","0","0","16","太陽劍","劍","0","0","0","0"
"0.8","0","0","0","4","0","0","0","0","0","0","104013","0","0","19","冰之大劍","劍","2","0","0","0"
"0","0","0","0","4","0.4","28","0","0","0","0","104014","0","0","19","渾沌之劍","剣","0","0","0","0"
"0","0","0","0","4","0.4","16","0","0","0","0","104041","0","0","14.6","妖蝶之刀","刀","0","0","0","0"
"1.6","0","0","0","4","0","0","0","0","0","0","104042","0","0","20.8","光輝之劍","刀","0","0","0","0"
"0","0","0","0","4","0","0","0","0","0","0","104043","0","0","21","鷹神之煌劍","刀","3","0","0","0"
"0","0","0","0","4","0","0","20","0","0","0","104044","0","0","22","鳳凰刀","刀","2","0","0","0"
"0","0","0","5","4","0","0","0","0","0","0","104071","0","0","14.6","祕寶匕首","短劍","0","0","0","0"
"0","0","0","0","4","0","10","60","0","0","0","104072","0","0","15","公主懷劍","短劍","0","0","0","0"
"0","0","0","0","4","0","0","30","0","0","0","104073","0","0","16","暗黑物質短劍","短劍","0","0","1","0"
"0","0","0","0","4","0","20","30","0","1","0","104074","0","0","16.8","獨角獸匕首","短剣","0","0","0","0"
"0","0","0","5","4","0","0","0","0","0","0","104101","0","0","14.6","火焰拳套","指虎","0","0","0","0"
"1.8","0","0","0","4","0","0","0","0","0","0","104102","0","0","22.2","獅子王手套","指虎","2","0","0","0"
"0","0","0","0","4","0","0","0","0","0","1","104103","0","0","18","暴雪之爪","指虎","2","0","0","0"
"0","0","0","0","4","0","0","0","0","0","0","104104","0","0","20","蒼雷拳","指虎","2","0","0.8","0"
"0","0","0","0","4","0","0","0","0","0","0","104131","0","0","14.6","雷光弓","弓","0","0","0.8","0"
"0.8","0","0","0","4","0","0","24","0","0","0","104132","0","0","15","天使之弓","弓","0","0","0.8","0"
"0","0","0","0","4","0","0","0","0","0","0","104133","0","0","15","月亮女神之弓","弓","3","0","1.2","0"
"0","0","0","0","4","0","0","12","0","1","0","104134","0","0","16","精靈樹之弓","弓","0","0","0.8","0"
"0","0","0","0","4","0","0","0","0","0","0","104161","0","1.2","12.8","緋龍戟","戟","0","0","0","0"
"0","0","0","0","4","0","0","0","0","0","0","104162","0","1","13.6","皇后之矛","戟","0","0","0.4","0"
"0","0","0","0","4","0","0","0","0","0","0","104163","0","0.6","17","暴風權杖","戟","1","0","0.4","0"
"0.6","0","0","0","4","0","0","0","0","0","0","104164","0","0.6","16","蓋亞戰斧","槍","0","0","0.4","0"
"0","0","0","0","4","0","0","0","0","0","0","104191","0","0","18.2","紫龍斧","斧","0","0","0","0"
"0","0","0","0","4","0","0","0","0","0","0","104192","0","0","19.4","地獄火之斧","斧","0","0","0","0"
"0","0","0","0","4","0","0","0","0","0","0","104193","0","0","22.8","戰女王之烈斧","斧","0","0","0","0"
"0","0","0","0","4","0","0","0","0","0","0","104194","0","0","24","水靈破壞者","斧","2","0","0","0"
"0","0","0","0","4","0","0","0","0","0","0","104221","0","0","0","狂怒之杖","攻擊法杖","0","0","0","18.2"
"0","0","0","0","4","0.2","0","0","0","0","0","104222","0","0","0","太陽之杖","攻擊法杖","0","0","0","18.4"
"0","0","0","0","4","0","0","0","0","0","0","104223","1","0","0","司法之神的錫杖","攻擊法杖","0","0","0","20.8"
"0","0","0","0","4","0.2","0","20","0","0","0","104224","1","0","0","大惡魔法杖","攻撃杖","0","0","0","21.6"
"0","0","0","0","4","0","0","0","0","0","0","104251","0","0","0","月光之杖","回復法杖","0","0","0.8","14.6"
"0","0","0","0","4","0","0","0","3","0","0","104252","0","0","0","生命之杖","回復法杖","0","0","0.8","13.4"
"0","0","0","0","4","0","0","0","0","0","1","104253","0","0","0","不死鳥之杖","回復法杖","0","0","0.8","15.4"
"0","0","0","0","4","0","0","20","1","0","0","104254","0","0","0","大天使之杖","回復杖","0","0","0.8","17.2"
"0","0","0","0","4","0","90","0","0","0","0","104281","0","0.4","4","隱身鎧衣","輕型鎧甲","0","0","0.4","0"
"0","0","0","5","4","0","50","0","0","0","0","104282","0","0.6","5","祕銀脛甲","輕型鎧甲","0","0","0.4","0"
"0","0","0","0","4","0","30","0","0","0","0","104283","0","1","7","十字軍板甲","輕型鎧甲","2","0","0.8","0"
"0","0","0","0","4","0","32","0","0","0","0","104284","0","0.8","8.8","緋紅鎧甲","輕型鎧甲","2","0","0.6","0"
"0","0","0","0","4","0","90","0","0","0","0","104311","0","1","0","天使盔甲","重型鎧甲","0","0","0.8","0"
"0","0","0","0","4","0","60","80","0","0","0","104312","0","0.8","0","朱紅鎧甲","重型鎧甲","0","0","0.8","0"
"0","0","0","0","4","0","60","0","0","0","0","104313","0","0.8","0","紫羅蘭盔甲","重型鎧甲","0","0","2","0"
"0","0","0","0","4","0.2","20","0","0","0","0","104314","0","1.4","0","龍威戰甲","重型鎧甲","0","0","2","0"
"0","0","0","0","4","0","72","65","0","0","0","104341","0","0.4","2","月下之法衣","衣服","0","0","0.4","0"
"0","0","0","0","4","0","36","0","0","0","0","104342","0","1","7","隱者服飾","衣服","0","0.2","0.6","0"
"0","0","0","0","4","0","40","0","0","0","0","104343","0","0.6","9","蒼天長袍","衣服","2","0","0.4","0"
"0","0","0","0","4","0","40","50","0","0","0","104344","0","1.4","6","暗黑懼袍","衣服","0","0","0","0"
"0.8","0","0","0","4","0","33","0","0","0","0","104371","0","0.4","0","大魔導師長袍","魔法服","0","0","0.8","9.4"
"0","0","0","0","4","0","48","0","1","0","0","104372","0","0.4","0","聖者長袍","魔法服","0","0","0.8","7.4"
"0","0","0","0","4","0","40","0","0.6","0","0","104373","0","0.8","0","翠綠靈衣","魔法服","0","0","1.2","5"
"0","0","0","0","4","0.8","33","0","0","0","0","104401","0","0.8","3.6","女帝之盾","盾","0","0","0.8","0"
"0","0","0","0","4","0.6","0","0","0","0","0","104402","0","0.8","10","守護者之盾","盾","0","0","0.8","0"
"0","0","0","0","4","0","33","0","0","0","0","104431","0","0.8","1.8","聖騎士脛甲","鞋","0","1.2","0.4","0"
"0","0","0","0","4","0","44","0","3","0","0","104432","0","0.6","0","天使之靴","鞋","0","1","0.6","0"
"0","0","0","0","4","0","0","0","2","0","0","104433","0","0","7.6","妖精護靴","鞋","0","1","0.6","0"
"0","0","0","0","4","0","33","0","0","0","0","104461","0","0.8","0","巫師靴","魔法鞋","0","0","1.2","5.4"
"0","0","0","0","4","0","20","40","0","0","0","104462","0","0.2","0","死靈術士之靴","魔法鞋","0","0","2.4","3"
"0","0","0","0","4","0","8","0","0","0","0.4","104463","1.4","0","0","寶瓶之靴","魔法鞋","0","0","1","10"
"0","0","0","0","4","0","98","0","0","0","0","104491","0","0.8","3.6","羽翼圓舞曲","頭盔","0","0","0","0"
"0","0","0","0","4","0","33","0","0","0","0","104521","0","0","0","巫師兜帽","魔法帽","0","0","1.6","7.4"
"0","0","0","4","4","0","18","0","0","0","0","104522","1","0","0","法王兜帽","魔法帽","0","0","0.8","9"
"0","0","0","0","4","0","20","0","0","0","0","104523","1","0.6","0","福音之冠","魔法帽","0","0","1","9"
"1","0","0","0","4","0","0","0","0","0","0","104551","0","0.4","13.2","元素之心","攻擊配件","2","0","0","0"
"0","0","0","0","4","0","0","0","2","0","0","104552","0","0","14","太陽的護身符","攻擊配件","2","0","0.4","0"
"0","0","0","0","4","0","40","0","0","0","0","104553","0","0","14.8","焰帝的戒指","攻擊配件","2.4","0","0","0"
"0","0","0","0","4","0","0","0","0","2","0","104554","0","0","10.8","貓神的項墜","命中アクセサリ","1.6","0.4","0","0"
"1","0","0","0","4","0","26","0","0","0","0","104581","0","1","0","替身手環","防禦配件","0","0","1.2","2"
"0","0","0","0","4","0","60","0","0","0","0","104582","0","1.8","0","月之手鍊","防禦配件","0","0","1","0"
"0","0","0","0","4","0","40","0","2","0","0","104583","0","1.2","0","聖信徒的項墜","防禦配件","0","0","1.2","0"
"1","0","0","3","4","0","10","0","0","0","0","104611","1.2","0","0","新月的嘆息","魔法配件","0","0","0","9.2"
"0","0","0","0","4","0","24","24","0","0","0","104612","1.6","0","0","龍之淚","魔法配件","0","0","0","14"
"0","0","0","3.2","4","0","0","0","0","0","0","104613","2","0","0","大賢者的寶珠","魔法配件","0","0","0","16"
"0","0","0","0","5","0","24","0","0","0.6","0","105011","0","0","21","雷霆神鋒","劍","2","0","0","0"
"0","0","0","0","5","0","24","0","0","0.6","0","105012","0","0","23","天開之聖劍","剣","0","0","0","0"
"0","0","0","1.6","5","0","28","0","0","0","0","105013","0","0","24","罪過之大劍","剣","0","0","0","0"
"0","0","0","0","5","0","32","0","0","0","0","105014","0","0","26.4","神湊劍水之統治者","剣","0.8","0","0","0"
"0","0","0","0","5","0","12","0","0","0","0","105015","0","0","29","霸王光龍劍","剣","2","0","0","0"
"0","0","0","0","5","0","16","0","0","0","0","105016","0","0","30.6","星核劍艾爾茲修奈德","剣","2.8","0","0","0"
"0","0","0","0","5","0","12","0","0","0","0","105017","0","0","33.4","神兔之大劍","剣","3.2","0","0","0"
"0","0","0","0","5","0","0","0","0","0.6","0","105041","0","0","23.6","百華白櫻刀","刀","2.4","0","0","0"
"0","0","0","0","5","0","0","0","1.2","0","0","105042","0","0","24","流禍之蒼刃","刀","2.4","0","0","0"
"0","0","0","0","5","0.4","0","0","0","0","0","105043","0","0","25","妖刀血鴉","刀","2.8","0","0","0"
"0","0","0","0","5","0","16","0","0","0","0","105044","0","0","26.8","焰神刀伊格尼斯","刀","3.2","0","0","0"
"0","0","0","0","5","0","20","0","0","0","0","105045","0","0.8","24","翠風神之太刀","刀","2","0","0","0"
"0","0","0","0","5","0","0","0","0","0.4","0","105046","0","0","30","迎神的枝刃刀","刀","5","0","0","0"
"0","0","0","0","5","0","0","0","0","0","0","105047","0","0","34.4","旺鯉之神刀","刀","4","0","0","0"
"0","0","0","0","5","0","24","30","0","0","0","105071","0","0","20","翡翠匕首","短劍","4","0","0","0"
"0.4","0","0","0","5","0","8","0","0","0","0","105072","0","0","23","熔岩烈鋒","短剣","4","0","0","0"
"0","0","0","0","5","0","12","24","0","0","0","105073","0","0","24","常春國短劍","短剣","3.2","0","0","0"
"0","0","0","1.2","5","0","22","0","0","0","0","105074","0","0","24.8","天雷之雙神劍","短剣","4","0","0","0"
"0","0","0","0","5","0","0","0","0","0","0","105075","0","0","29.2","天黑劍奧比修斯","短剣","4","0","0","0"
"0","0","0","0","5","0","0","0","0","0","0","105076","0","0","32.2","獄炎龍爪刃","短剣","2.8","0","0","0"
"0","0","0","0","5","0","0","0","0","0.8","0","105077","0","0","30.6","冥刃‧鴉天狗","短剣","6","0","0","0"
"0","0","0","0","5","0","0","0","0","0.6","0","105101","0","0","24","月之拳套","拳","1.2","0","0","0"
"0","0","0","0","5","0","0","0","0","0","0","105102","0","0","26","深紅之爪","拳","3.2","0","0","0"
"0","0","0","0","5","0","0","0","0","0","0","105103","0","0.6","24","冥河之爪","拳","2.8","0","0","0"
"0","0","0","0","5","0","0","0","0","0","0","105104","0","0.8","24.8","嵐神風暴護手","拳","3.2","0","0","0"
"0","0","0","0","5","0","0","0","0","0","0","105105","0","0","22.2","極闇爪血腥嚎叫","拳","6","0","1.2","0"
"0","0","0","0","5","0","0","0","0","0","0","105106","0","0","30.8","星核拳艾爾茲羅亞","拳","6","0","0","0"
"0","0","0","0","5","0","0","0","0","0","0","105107","0","0.8","26.6","通天手甲‧犀打","拳","5.6","0","0.6","0"
"0.4","0","0","0","5","0","0","0","0","0","0","105131","0","0","20","白銀大翼弓","弓","0.8","0","0.8","0"
"0","0","0","0","5","0.4","0","0","0","0","0","105132","0","0","22","深淵之弓","弓","1.4","0","0.6","0"
"0","0","0","0","5","0","0","0","0","0.6","0","105133","0","0","25.2","紅天弓","弓","3","0","0","0"
"0","0","0","0","5","0","0","0","0","0","0","105134","0","0.4","26.4","裝號弓天帝殞落","弓","0","0","0.4","0"
"0","0","0","0","5","0","0","0","0","0","0","105135","0","0.6","27.4","冰淚弓寒霜之淚","弓","0","0","0.2","0"
"0","0","0","0","5","0","0","0","0","0","0","105136","0","0.8","27.8","星核弓艾爾茲波根","弓","0","0","0.4","0"
"0","0","0","0","5","0","0","0","0","0","0","105137","0","0","32","天穿之隼弓","弓","4.4","0","0.4","0"
"0","0","0","0","5","0","0","0","0","0","0","105161","0","0.8","19.6","零霜之槍","槍","2","0","0.4","0"
"0","0","0","0","5","0","0","0","0","0","0","105162","0","0.8","18.4","雄風刺針","槍","0","0.4","0.6","0"
"0","0","0","0","5","0","0","0","0","0","0","105163","0","0.8","20.4","護天之聖槍","槍","0","0","0.8","0"
"0","0","0","0","5","0.4","0","0","0","0","0","105164","0","0.6","22.6","冥神槍毀滅苦痛","槍","0","0","0.6","0"
"0","0","0","0","5","0","0","0","0","0","0","105165","0","0","28.2","豪炎槍日珥","槍","0","0","0.6","0"
"0","0","0","0","5","0","30","0","0","0","0","105166","0","1","25.4","星核槍艾爾茲柏格","槍","0","0","0","0"
"0","0","0","0","5","0","50","0","0","0","0","105167","0","0.6","27.8","聖鹿槍阿爾瑪貝納德","弓","0","0","0","0"
"0","0","0","0","5","0.4","0","0","0","0.2","0","105191","0","0","24","死靈之斧","斧","0","0","0","0"
