766e36f26004aecb30e053e79fef33c4d3cf3df2274140f4dc6d87b31ce50ef9,a0d8ce148e89cdc95261af2d4a0d37a1c429789505d526f04bce5a20c5b4ceec,529483e00c487fed5574e10fe44fab247743f5666c46b5d4dfaf30ad946cebe7,a995393968baa5b2471065c4ccd401440708d0a42d8054c7557f50dfb596d82c,9c8f084dc111f359c45bf05b707353807c5125d0f03dbce3b1865ae2f8ca2c8e,c2462e92d2f36c8b9c60b3ee672ffe16fc903204c99c211a02381085307fd026,12550cccfb989e5b7bce8548edc9dc7bfc97ea32b185464844760a30bb83c706,7fc73becd23f6c834b470ee29490e6eff81e0b3fc83a6b3b9d7996c6cb164999,e894c246594e688606636ab6edbc16a725bf778f2b63b08dc7cf24be051ebb53,8775df18131f363f917aa4916e78c434deb5e66df012cf66ffbb3902df01d0ef,11424fd74e362a6a51d0118d730aed7c2f243a11bbd4f9194b6553ca4cf963c8,7a4584b682092adf2499414add5dfb172e2fa50032bde13c838e20848fdcd288,156608d97c46eb0b75565afa7f60c3b2f52939f45036c7002eb484dbfb8b34f1,d850bbb56059a4fddb0394b2d809735fe881c7a7ab24fb83d519c8c892cf7852,2238cd6edbc3db95c87466f78e910b430868eb665139dc5d2ef16fc3044df4c0,c8eaac2c571049e77fd9fc1cfd6a4e10073b4a0b842d7817ae31cc7d599429ca,1691c6d3dd5c9b47b39a33d2ddce00221af9dc7d73fa32f2ff76e996697fc025,b2beaeca13c685b952d32a5858800ce6a4884f84806edc082a8e1ce3ea4b3153,c6f61e8a419f284abb5fe722c9b9ddccd3a14b329563c60bd581a510efb698fb,1d9e35fb3f7f566617c8d3ed230f704c7d27545a6cb672447923e23b774155a3,bef7beb23ea0489344fcc614807187077ed942627f221d7ba4d5a225dad3466b,248ed7fdd087f2edafb219bb918e3dc3a9d1c2b7f07ae86bb708204daa8514ef,1c3e02240376fde9597fed9d26c7499135f4a05708820e12f6840d5d46b45d5b,eed8a97eb9e65ce6d0705e68c5721b48e6d3c32e2289ba6a0917e774efe8c45a,ce49b3d6eafd4da80938f3cfacc73d27d38d819b11c5b2dddfbfb250f6af99d2
"91002","2030/12/31 14:59:59","黑鐵的亡靈 第3話","0","0","0","1","0","0","20","0","0","5006","徘徊的盔甲","0","5006002","0","0","31047","2019/02/01 12:00:00","5006003","0","2","8","1"
"91002","2030/12/31 14:59:59","黑鐵的亡靈 第4話","0","0","0","1","0","0","20","0","0","5006","被釋放的惡夢","0","5006003","0","0","31034","2019/02/01 12:00:00","5006004","0","2","8","1"
"91002","2030/12/31 14:59:59","黑鐵的亡靈 第5話","0","0","0","1","0","0","20","0","0","5006","獸人街的暴動","0","5006004","0","0","31047","2019/02/01 12:00:00","5006005","0","2","8","1"
"91002","2030/12/31 14:59:59","黑鐵的亡靈 第6話","0","0","0","1","0","0","20","0","0","5006","正義所在之處","0","5006005","0","0","31034","2019/02/01 12:00:00","5006006","0","2","8","1"
"91002","2030/12/31 14:59:59","黑鐵的亡靈 終幕","0","0","0","1","0","0","20","0","0","5006","暢談未來理想圖","0","5006006","0","0","31047","2019/02/01 12:00:00","5006007","0","2","8","1"
"91002","2030/12/31 14:59:59","不給布丁就搗蛋！約定的萬聖節派對 序章","0","0","0","1","0","0","20","0","0","5007","漫漫長夜的開端","0","0","0","0","31022","2019/03/06 14:00:00","5007000","0","2","8","1"
"91002","2030/12/31 14:59:59","不給布丁就搗蛋！約定的萬聖節派對 第1話","0","0","0","1","0","0","20","0","0","5007","我是傑克！","0","5007000","0","0","31082","2019/03/06 14:00:00","5007001","0","2","8","1"
"91002","2030/12/31 14:59:59","不給布丁就搗蛋！約定的萬聖節派對 第2話","0","0","0","1","0","0","20","0","0","5007","新的附身對象","0","5007001","0","0","31022","2019/03/06 14:00:00","5007002","0","2","8","1"
"91002","2030/12/31 14:59:59","不給布丁就搗蛋！約定的萬聖節派對 第3話","0","0","0","1","0","0","20","0","0","5007","祕密的日記","0","5007002","0","0","31082","2019/03/06 14:00:00","5007003","0","2","8","1"
"91002","2030/12/31 14:59:59","不給布丁就搗蛋！約定的萬聖節派對 第4話","0","0","0","1","0","0","20","0","0","5007","入魂！　忍奪回作戰","0","5007003","0","0","31022","2019/03/06 14:00:00","5007004","0","2","8","1"
"91002","2030/12/31 14:59:59","不給布丁就搗蛋！約定的萬聖節派對 第5話","0","0","0","1","0","0","20","0","0","5007","究極的選擇","0","5007004","0","0","31082","2019/03/06 14:00:00","5007005","0","2","8","1"
"91002","2030/12/31 14:59:59","不給布丁就搗蛋！約定的萬聖節派對 第6話","0","0","0","1","0","0","20","0","0","5007","真正的萬聖節之夜","0","5007005","0","0","31022","2019/03/06 14:00:00","5007006","0","2","8","1"
"91002","2030/12/31 14:59:59","不給布丁就搗蛋！約定的萬聖節派對 終章","0","0","0","1","0","0","20","0","0","5007","被最愛之物包圍著","0","5007006","0","0","31082","2019/03/06 14:00:00","5007007","0","2","8","1"
"91002","2030/12/31 14:59:59","暮光破壞者 序幕","0","0","0","1","0","0","20","0","0","5008","狂風暴雨的旅途","0","0","0","0","31051","2019/04/03 16:00:00","5008000","0","2","8","1"
"91002","2030/12/31 14:59:59","暮光破壞者 第1話","0","0","0","1","0","0","20","0","0","5008","被絕望所統治的村落","0","5008000","0","0","31009","2019/04/03 16:00:00","5008001","0","2","8","1"
"91002","2030/12/31 14:59:59","暮光破壞者 第2話","0","0","0","1","0","0","20","0","0","5008","可疑的洞窟","0","5008001","0","0","31051","2019/04/03 16:00:00","5008002","0","2","8","1"
"91002","2030/12/31 14:59:59","暮光破壞者 第3話","0","0","0","1","0","0","20","0","0","5008","天下沒有白吃的午餐","0","5008002","0","0","31009","2019/04/03 16:00:00","5008003","0","2","8","1"
"91002","2030/12/31 14:59:59","暮光破壞者 第4話","0","0","0","1","0","0","20","0","0","5008","惡徒們的陰謀","0","5008003","0","0","31051","2019/04/03 16:00:00","5008004","0","2","8","1"
"91002","2030/12/31 14:59:59","暮光破壞者 第5話","0","0","0","1","0","0","20","0","0","5008","反擊的狼煙","0","5008004","0","0","31009","2019/04/03 16:00:00","5008005","0","2","8","1"
"91002","2030/12/31 14:59:59","暮光破壞者 第6話","0","0","0","1","0","0","20","0","0","5008","巨大武器與復仇之刃","0","5008005","0","0","31051","2019/04/03 16:00:00","5008006","0","2","8","1"
"91002","2030/12/31 14:59:59","暮光破壞者 終幕","0","0","0","1","0","0","20","0","0","5008","無盡的旅途","0","5008006","0","0","31009","2019/04/03 16:00:00","5008007","0","2","8","1"
"91002","2030/12/31 14:59:59","忘却的頌歌 序幕","0","0","0","1","0","0","20","0","0","5009","冬空的嘆歌","0","0","0","0","31029","2019/05/02 16:00:00","5009000","0","2","8","1"
"91002","2030/12/31 14:59:59","忘却的頌歌 第1話","0","0","0","1","0","0","20","0","0","5009","沉睡的歌姬","0","5009000","0","0","31085","2019/05/02 16:00:00","5009001","0","2","8","1"
"91002","2030/12/31 14:59:59","忘却的頌歌 第2話","0","0","0","1","0","0","20","0","0","5009","野獸的饗宴","0","5009001","0","0","31029","2019/05/02 16:00:00","5009002","0","2","8","1"
"91002","2030/12/31 14:59:59","忘却的頌歌 第3話","0","0","0","1","0","0","20","0","0","5009","以歌曲點綴的回憶","0","5009002","0","0","31085","2019/05/02 16:00:00","5009003","0","2","8","1"
"91002","2030/12/31 14:59:59","忘却的頌歌 第4話","0","0","0","1","0","0","20","0","0","5009","回憶之歌要和家人一起唱","0","5009003","0","0","31029","2019/05/02 16:00:00","5009004","0","2","8","1"
"91002","2030/12/31 14:59:59","忘却的頌歌 第5話","0","0","0","1","0","0","20","0","0","5009","記憶的大精靈霧奇","0","5009004","0","0","31085","2019/05/02 16:00:00","5009005","0","2","8","1"
"91002","2030/12/31 14:59:59","忘却的頌歌 第6話","0","0","0","1","0","0","20","0","0","5009","追憶的珍貴回憶","0","5009005","0","0","31029","2019/05/02 16:00:00","5009006","0","2","8","1"
"91002","2030/12/31 14:59:59","忘却的頌歌 終幕","0","0","0","1","0","0","20","0","0","5009","平安夜的慈愛頌歌","0","5009006","0","0","31085","2019/05/02 16:00:00","5009007","0","2","8","1"
"91002","2030/12/31 14:59:59","新春破曉之星大危機！ 序幕","0","0","0","1","0","0","20","0","0","5010","一年之末的約定","0","0","0","0","31002","2019/06/03 16:00:00","5010000","0","2","8","1"
"91002","2030/12/31 14:59:59","新春破曉之星大危機！ 第1話","0","0","0","1","0","0","20","0","0","5010","創造今年最後的回憶","0","5010000","0","0","31089","2019/06/03 16:00:00","5010001","0","2","8","1"
"91002","2030/12/31 14:59:59","新春破曉之星大危機！ 第2話","0","0","0","1","0","0","20","0","0","5010","願望的話語聲","0","5010001","0","0","31002","2019/06/03 16:00:00","5010002","0","2","8","1"
"91002","2030/12/31 14:59:59","新春破曉之星大危機！ 第3話","0","0","0","1","0","0","20","0","0","5010","沒有奢望的願望？","0","5010002","0","0","31089","2019/06/03 16:00:00","5010003","0","2","8","1"
"91002","2030/12/31 14:59:59","新春破曉之星大危機！ 第4話","0","0","0","1","0","0","20","0","0","5010","粉身碎骨的淨化","0","5010003","0","0","31002","2019/06/03 16:00:00","5010004","0","2","8","1"
"91002","2030/12/31 14:59:59","新春破曉之星大危機！ 第5話","0","0","0","1","0","0","20","0","0","5010","想要累積的回憶","0","5010004","0","0","31089","2019/06/03 16:00:00","5010005","0","2","8","1"
"91002","2030/12/31 14:59:59","新春破曉之星大危機！ 第6話","0","0","0","1","0","0","20","0","0","5010","巡迴往復的羈絆","0","5010005","0","0","31002","2019/06/03 16:00:00","5010006","0","2","8","1"
"91002","2030/12/31 14:59:59","新春破曉之星大危機！ 終幕","0","0","0","1","0","0","20","0","0","5010","新願望的開始","0","5010006","0","0","31089","2019/06/03 16:00:00","5010007","0","2","8","1"
"0","2030/12/31 14:59:59","新年演出","0","0","0","1","0","0","0","0","0","5010","新年演出","8","0","0","0","0","2019/06/03 16:00:00","5010501","0","0","0","0"
"91002","2030/12/31 14:59:59","情人節之戰！ 正中紅心的甜蜜戰鬥 序幕","0","0","0","1","0","0","20","0","0","5011","那是與甜蜜香氣同在","0","0","0","0","31011","2019/07/01 16:00:00","5011000","0","2","8","1"
"91002","2030/12/31 14:59:59","情人節之戰！ 正中紅心的甜蜜戰鬥 第1話","0","0","0","1","0","0","20","0","0","5011","突發狀況，甜點對決！","0","5011000","0","0","31090","2019/07/01 16:00:00","5011001","0","2","8","1"
"91002","2030/12/31 14:59:59","情人節之戰！ 正中紅心的甜蜜戰鬥 第2話","0","0","0","1","0","0","20","0","0","5011","廚房競技場的戰鬥","0","5011001","1","0","31011","2019/07/01 16:00:00","5011002","0","2","8","1"
"91002","2030/12/31 14:59:59","情人節之戰！ 正中紅心的甜蜜戰鬥 第3話","0","0","0","1","0","0","20","0","0","5011","命運芳香的巧克力","0","5011002","0","0","31090","2019/07/01 16:00:00","5011003","0","2","8","1"
"91002","2030/12/31 14:59:59","情人節之戰！ 正中紅心的甜蜜戰鬥 第4話","0","0","0","1","0","0","20","0","0","5011","姐姐要抓住胃袋","0","5011003","0","0","31011","2019/07/01 16:00:00","5011004","0","2","8","1"
"91002","2030/12/31 14:59:59","情人節之戰！ 正中紅心的甜蜜戰鬥 第5話","0","0","0","1","55011005","0","20","0","0","5011","萌芽的心意之花","0","5011004","1","0","31090","2019/07/01 16:00:00","5011005","0","2","8","1"
"91002","2030/12/31 14:59:59","情人節之戰！ 正中紅心的甜蜜戰鬥 第6話","0","0","0","1","55011006","0","20","0","0","5011","溶化巧克力的熾愛一擊","0","5011005","1","0","31011","2019/07/01 16:00:00","5011006","0","2","8","1"
"91002","2030/12/31 14:59:59","情人節之戰！ 正中紅心的甜蜜戰鬥 終幕","0","0","0","1","0","0","20","0","0","5011","愛就在戰鬥之後","0","5011006","0","0","31090","2019/07/01 16:00:00","5011007","0","2","8","1"
"91002","2030/12/31 14:59:59","王都的名偵探 嘆息的追緝者 序幕","0","0","0","1","0","0","20","0","0","5012","競賽、災難、凝視的瞳孔","0","0","0","0","31008","2019/07/17 16:00:00","5012000","0","2","8","1"
"91002","2030/12/31 14:59:59","王都的名偵探 嘆息的追緝者 第1話","0","0","0","1","0","0","20","0","0","5012","身家調查是搜查的基本","0","5012000","0","0","31043","2019/07/17 16:00:00","5012001","0","2","8","1"
"91002","2030/12/31 14:59:59","王都的名偵探 嘆息的追緝者 第2話","0","0","0","1","0","0","20","0","0","5012","多災多難的目擊者","0","5012001","0","0","31008","2019/07/17 16:00:00","5012002","0","2","8","1"
"91002","2030/12/31 14:59:59","王都的名偵探 嘆息的追緝者 第3話","0","0","0","1","0","0","20","0","0","5012","愚者的氣味","0","5012002","0","0","31043","2019/07/17 16:00:00","5012003","0","2","8","1"
"91002","2030/12/31 14:59:59","王都的名偵探 嘆息的追緝者 第4話","0","0","0","1","0","0","20","0","0","5012","跨出勇氣的那一步","0","5012003","0","0","31008","2019/07/17 16:00:00","5012004","0","2","8","1"
"91002","2030/12/31 14:59:59","王都的名偵探 嘆息的追緝者 第5話","0","0","0","1","0","0","20","0","0","5012","解決事件的秘訣","0","5012004","0","0","31043","2019/07/17 16:00:00","5012005","0","2","8","1"
"91002","2030/12/31 14:59:59","王都的名偵探 嘆息的追緝者 第6話","0","0","0","1","0","0","20","0","0","5012","哀嘆者和救贖者","0","5012005","0","0","31008","2019/07/17 16:00:00","5012006","0","2","8","1"
"91002","2030/12/31 14:59:59","王都的名偵探 嘆息的追緝者 終幕","0","0","0","1","0","0","20","0","0","5012","事件解決後發現的事","0","5012006","0","0","31043","2019/07/17 16:00:00","5012007","0","2","8","1"
"91002","2030/12/31 14:59:59","在阿斯特朗盛開的雙輪之花 序幕","0","0","0","1","0","0","20","0","0","5013","從密斯塔爾西亞前往異世界","0","0","0","0","31018","2019/08/01 16:00:00","5013000","0","2","8","1"
"91002","2030/12/31 14:59:59","在阿斯特朗盛開的雙輪之花 第1話","0","0","0","1","0","0","20","0","0","5013","登上加托羅斯山！","0","5013000","0","0","31093","2019/08/01 16:00:00","5013001","0","2","8","1"
"91002","2030/12/31 14:59:59","在阿斯特朗盛開的雙輪之花 第2話","0","0","0","1","0","0","20","0","0","5013","龍人公主與引路的巫女","0","5013001","0","0","31018","2019/08/01 16:00:00","5013002","0","2","8","1"
"91002","2030/12/31 14:59:59","在阿斯特朗盛開的雙輪之花 第3話","0","0","0","1","0","0","20","0","0","5013","蘭德索爾觀光導覽","0","5013002","0","0","31093","2019/08/01 16:00:00","5013003","0","2","8","1"
"91002","2030/12/31 14:59:59","在阿斯特朗盛開的雙輪之花 第4話","0","0","0","1","0","0","20","0","0","5013","光之裂縫與世界的危機","0","5013003","0","0","31018","2019/08/01 16:00:00","5013004","0","2","8","1"
"91002","2030/12/31 14:59:59","在阿斯特朗盛開的雙輪之花 第5話","0","0","0","1","0","0","20","0","0","5013","公主們的對話","0","5013004","0","0","31093","2019/08/01 16:00:00","5013005","0","2","8","1"
"91002","2030/12/31 14:59:59","在阿斯特朗盛開的雙輪之花 第6話","0","0","0","1","0","0","20","0","0","5013","最完美的合作","0","5013005","0","0","31018","2019/08/01 16:00:00","5013006","0","2","8","1"
"91002","2030/12/31 14:59:59","在阿斯特朗盛開的雙輪之花 終幕","0","0","0","1","0","0","20","0","0","5013","落櫻紛飛與真正的美食","0","5013006","0","0","31093","2019/08/01 16:00:00","5013007","0","2","8","1"
"91002","2030/12/31 14:59:59","將軍道中記　白翼的武士 序幕","0","0","0","1","0","0","20","0","0","5015","來吧！　前往大江戶的邀約","0","0","0","0","31045","2019/09/03 16:00:00","5015000","0","2","8","1"
"91002","2030/12/31 14:59:59","將軍道中記　白翼的武士 第1話","0","0","0","1","0","0","20","0","0","5015","艷麗白翼少女","0","5015000","1","0","31053","2019/09/03 16:00:00","5015001","0","2","8","1"
"91002","2030/12/31 14:59:59","將軍道中記　白翼的武士 第2話","0","0","0","1","0","0","20","0","0","5015","恐怖的強迫推銷大街","0","5015001","0","0","31045","2019/09/03 16:00:00","5015002","0","2","8","1"
"91002","2030/12/31 14:59:59","將軍道中記　白翼的武士 第3話","0","0","0","1","0","0","20","0","0","5015","大江戶搜查網","0","5015002","0","0","31053","2019/09/03 16:00:00","5015003","0","2","8","1"
"91002","2030/12/31 14:59:59","將軍道中記　白翼的武士 第4話","0","0","0","1","0","0","20","0","0","5015","屈辱的敗退","0","5015003","0","0","31045","2019/09/03 16:00:00","5015004","0","2","8","1"
