97a7cff44c4295cf0cda556c1b07ac5f73157a6a03d664ad4efe94e1b1cd82ff,3b787d5e9bc61ed63d8f394a9c09c85f88e36271334e43a6b8e89ef5b249921d,5247379863eb51f74531149691045d7e6cc3049e61f9c9360b2102655406a345,84a6afcecf2eab8275aa27f4bb55279bf5df66ef34be8abc2ff1a3e13a9267c0,57cb7f522bf5af0ce5f0025d4a37b4d389afcdd33bbd0ae5461f62db393aa2be,de35ea92f74db45a0515c693800cb6af5f4f745598255761810ee4d9fdc50d0d,f5b08c22a6d492b239c330c5567555181fa1e693c8d952f0143e0473125465e2,a0a9e4d500fdbcae83e3533358062f66423bbdc24786775fc33a795ee1d5db98,5607ab098e8a45272b785c300bf9a8205f6070618d0a5fec1c1556e75840b4a2,5d2e91e6dd1bba0c1a5fe4556340ebc72678fabafbb4cfb42927e087d1225f99,f21357e09b1cade37d6f5423b76ba2094f67a2d597c5a30896a4cb039505b04e,0076b909678aa7b50f3b5a0ce9c7afaa22ff7783e4d3b5798b0e3be34fcefb49,18057bdab952b4ae51009c5d7db15af908fcc8027bbfe78f00ee2e10bb703ccc,4bda83220a9f6a70d0a26a73bf510262a699a81908f32426745384126a03ca18,ec55ce65a403b15343c79e293cc90da74fbe58ca955e5d579c58b42c28d1d7f5,924f819ab01c974109fff31b7207db7710b084222db3634b2810c74dcaf66f20,389acf6be3020d14775cf84832fbe11fe467d8f6b0ce479c49ec6e89feaa3643,dc4a81e21a41d22fd7047b15256a84027cfa0af7707bea1ccb4818be02debd6c,e80e4b2ff758afeccb2bf20f07422a497a953f3ba4bd84a6e1f0a35d6c473d3b,ce7eb1d049122431197dd2ceee920ba8eacd4ca904132e961b5cbd562c00e33d,2783d51ed3b6ba523f27af1604506f3380ae4ab12cb69bc1abc4631270ed78e4,31e624881319a8874060bd73303de9b4158e504549fcc2d9f603229d18886dbe,49162f370d61a54b77b66e6cafa0f85862af0775db5061ba462895c8728ab50f,b47fec11845d09c7f8b0f8c2f5a1c14889327d620cf0de58dfc25dea2161c137,fda8f8985c6ffb46d9a9eb03eede42c4771b7e93ee21a5ef3c91556d91a0ed7d,5a78feec752d487185d856e6acc893871e3a22da2078551064a9533dade1535b,a758ae749ec3405e9ec8978ddc044a7e2f3937a3ecee305a40eb28829f11d325,18d28c97bf903a84ffd8a362a0be23b874d9ee2626a3e7bb9b64971ae4780584,f6da0719b52856f17de53296eccf9ebe10b206e633561ca8e9ae5f1633de7035,aaea9d7849769de5bfb397137abc01a7ebf628dde99dc3dcdbac0db837c0fe34,6b6bcd517abef372ac33fd5d3f749d12a68158b3d0c97f119bb8b60f8c549dbc,a609e7e02d5bbea2055dee9a7e39c1bdc63193f18112d50207460f294a6ca21b,5bbca23240e2d66832f90fdc95fd1a7a27393509b46cc509f63220d86897d300,00803c8ac1caada06f55e36d9abbdb2736049e5027e7db369dcc47f2880c92fe,eb5c684932eb264a4c2be636c78ac36a3b0f554d3e1047a8364d83b0c4f029e4,07416c2d9cb3d3d1de561265677efaac0e65b31bf36ea8448f5f7ae3868c4b39,df4995cee41e37e05097bb403483169dfc5696ff1548382d37ecf66b4940ad4a,c41ace1f416ac244cb475a1a325b136b1790c0553ead641e50f620e77b20bac6,cdb4f568e2447fa36e2310d3bab428a37fb2e49a19693083cdd431488a521575,4d43d54cd4ec80d41e24bea8222d60c8584b98f770590e64d2d13eb14f4eb5dc
"1","26","26","1","30","0","26","26","10","200000006","0","26","26","21","26","0","0","620010026","26","26","2956","1","200100","0","26","26","10","0","26","26","0","0","26","269","26","26","24","26","0","0"
"1","27","27","1","30","0","27","27","10","200000006","0","27","27","21","27","0","0","620010027","27","27","3211","1","200100","0","27","27","10","0","27","27","0","0","27","289","27","27","24","27","0","0"
"1","28","28","1","30","0","28","28","10","200000006","0","28","28","21","28","0","0","620010028","28","28","3466","1","200100","0","28","28","10","0","28","28","0","0","28","309","28","28","25","28","0","0"
"1","29","29","1","30","0","29","29","10","200000006","0","29","29","22","29","0","0","620010029","29","29","3721","1","200100","0","29","29","10","0","29","29","0","0","29","330","29","29","25","29","0","0"
"1","30","30","1","30","0","30","30","10","200000006","0","30","30","22","30","0","0","620010030","30","30","3976","1","200100","0","30","30","10","0","30","30","0","0","30","350","30","30","25","30","0","0"
"1","31","31","1","30","0","31","31","10","200000006","0","31","31","22","31","0","0","620010031","31","31","4232","1","200100","0","31","31","10","0","31","31","0","0","31","370","31","31","26","31","0","0"
"1","32","32","1","30","0","32","32","10","200000006","0","32","32","22","32","0","0","620010032","32","32","4487","1","200100","0","32","32","10","0","32","32","0","0","32","390","32","32","26","32","0","0"
"1","33","33","1","30","0","33","33","10","200000006","0","33","33","22","33","0","0","620010033","33","33","4742","1","200100","0","33","33","10","0","33","33","0","0","33","410","33","33","26","33","0","0"
"1","34","34","1","30","0","34","34","10","200000006","0","34","34","23","34","0","0","620010034","34","34","4997","1","200100","0","34","34","10","0","34","34","0","0","34","431","34","34","26","34","0","0"
"1","35","35","1","30","0","35","35","10","200000006","0","35","35","23","35","0","0","620010035","35","35","5252","1","200100","0","35","35","10","0","35","35","0","0","35","451","35","35","27","35","0","0"
"1","36","36","1","30","0","36","36","10","200000006","0","36","36","23","36","0","0","620010036","36","36","5507","1","200100","0","36","36","10","0","36","36","0","0","36","471","36","36","27","36","0","0"
"1","37","37","1","30","0","37","37","10","200000006","0","37","37","27","37","0","0","620010037","37","37","5667","1","200100","0","37","37","10","0","37","37","0","0","37","516","37","37","31","37","0","0"
"1","38","38","1","30","0","38","38","10","200000006","0","38","38","31","38","0","0","620010038","38","38","5826","1","200100","0","38","38","10","0","38","38","0","0","38","562","38","38","35","38","0","0"
"1","39","39","1","30","0","39","39","10","200000006","0","39","39","35","39","0","0","620010039","39","39","5986","1","200100","0","39","39","10","0","39","39","0","0","39","607","39","39","39","39","0","0"
"1","40","40","1","30","0","40","40","10","200000006","0","40","40","36","40","0","0","620010040","40","40","7437","1","200100","0","40","40","10","0","40","40","0","0","40","712","40","40","40","40","0","0"
"1","41","41","1","30","0","41","41","10","200000006","0","41","41","36","41","0","0","620010041","41","41","8888","1","200100","0","41","41","10","0","41","41","0","0","41","816","41","41","40","41","0","0"
"1","42","42","1","30","0","42","42","10","200000006","0","42","42","36","42","0","0","620010042","42","42","9321","1","200100","0","42","42","10","0","42","42","0","0","42","913","42","42","41","42","0","0"
"1","43","43","1","30","0","43","43","10","200000006","0","43","43","36","43","0","0","620010043","43","43","9754","1","200100","0","43","43","10","0","43","43","0","0","43","1010","43","43","41","43","0","0"
"1","44","44","1","30","0","44","44","10","200000006","0","44","44","38","44","0","0","620010044","44","44","10008","1","200100","0","44","44","10","0","44","44","0","0","44","1079","44","44","45","44","0","0"
"1","45","45","1","30","0","45","45","10","200000006","0","45","45","41","45","0","0","620010045","45","45","10263","1","200100","0","45","45","10","0","45","45","0","0","45","1148","45","45","49","45","0","0"
"1","46","46","1","30","0","46","46","10","200000006","0","46","46","43","46","0","0","620010046","46","46","10517","1","200100","0","46","46","10","0","46","46","0","0","46","1217","46","46","53","46","0","0"
"1","47","47","1","30","0","47","47","10","200000006","0","47","47","45","47","0","0","620010047","47","47","10771","1","200100","0","47","47","10","0","47","47","0","0","47","1286","47","47","57","47","0","0"
"1","48","48","1","30","0","48","48","10","200000006","0","48","48","48","48","0","0","620010048","48","48","11026","1","200100","0","48","48","10","0","48","48","0","0","48","1355","48","48","61","48","0","0"
"1","49","49","1","30","0","49","49","10","200000006","0","49","49","50","49","0","0","620010049","49","49","11280","1","200100","0","49","49","10","0","49","49","0","0","49","1424","49","49","65","49","0","0"
"1","50","50","1","30","0","50","50","10","200000006","0","50","50","52","50","0","0","620010050","50","50","11534","1","200100","0","50","50","10","0","50","50","0","0","50","1493","50","50","69","50","0","0"
"1","51","51","1","30","0","51","51","10","200000006","0","51","51","55","51","0","0","620010051","51","51","11789","1","200100","0","51","51","10","0","51","51","0","0","51","1562","51","51","73","51","0","0"
"1","52","52","1","30","0","52","52","10","200000006","0","52","52","57","52","0","0","620010052","52","52","12043","1","200100","0","52","52","10","0","52","52","0","0","52","1632","52","52","77","52","0","0"
"1","53","53","1","30","0","53","53","10","200000006","0","53","53","59","53","0","0","620010053","53","53","12297","1","200100","0","53","53","10","0","53","53","0","0","53","1701","53","53","81","53","0","0"
"1","54","54","1","30","0","54","54","10","200000006","0","54","54","62","54","0","0","620010054","54","54","12552","1","200100","0","54","54","10","0","54","54","0","0","54","1770","54","54","85","54","0","0"
"1","55","55","1","30","0","55","55","10","200000006","0","55","55","64","55","0","0","620010055","55","55","12806","1","200100","0","55","55","10","0","55","55","0","0","55","1839","55","55","89","55","0","0"
"1","56","56","1","30","0","56","56","10","200000006","0","56","56","66","56","0","0","620010056","56","56","13060","1","200100","0","56","56","10","0","56","56","0","0","56","1908","56","56","93","56","0","0"
"1","57","57","1","30","0","57","57","10","200000006","0","57","57","69","57","0","0","620010057","57","57","13315","1","200100","0","57","57","10","0","57","57","0","0","57","1977","57","57","97","57","0","0"
"1","58","58","1","30","0","58","58","10","200000006","0","58","58","71","58","0","0","620010058","58","58","13569","1","200100","0","58","58","10","0","58","58","0","0","58","2046","58","58","101","58","0","0"
"1","59","59","1","30","0","59","59","10","200000006","0","59","59","73","59","0","0","620010059","59","59","13823","1","200100","0","59","59","10","0","59","59","0","0","59","2115","59","59","105","59","0","0"
"1","60","60","1","30","0","60","60","10","200000006","0","60","60","76","60","0","0","620010060","60","60","14078","1","200100","0","60","60","10","0","60","60","0","0","60","2184","60","60","109","60","0","0"
"1","61","61","1","30","0","61","61","10","200000006","0","61","61","78","61","0","0","620010061","61","61","14332","1","200100","0","61","61","10","0","61","61","0","0","61","2253","61","61","113","61","0","0"
"1","62","62","1","30","0","62","62","10","200000006","0","62","62","79","62","0","0","620010062","62","62","15514","1","200100","0","62","62","10","0","62","62","0","0","62","2280","62","62","113","62","0","0"
"1","63","63","1","30","0","63","63","10","200000006","0","63","63","79","63","0","0","620010063","63","63","16696","1","200100","0","63","63","10","0","63","63","0","0","63","2306","63","63","114","63","0","0"
"1","64","64","1","30","0","64","64","10","200000006","0","64","64","80","64","0","0","620010064","64","64","17878","1","200100","0","64","64","10","0","64","64","0","0","64","2333","64","64","114","64","0","0"
"1","65","65","1","30","0","65","65","10","200000006","0","65","65","81","65","0","0","620010065","65","65","19060","1","200100","0","65","65","10","0","65","65","0","0","65","2359","65","65","114","65","0","0"
"1","66","66","1","30","0","66","66","10","200000006","0","66","66","82","66","0","0","620010066","66","66","20242","1","200100","0","66","66","10","0","66","66","0","0","66","2386","66","66","115","66","0","0"
"1","67","67","1","30","0","67","67","10","200000006","0","67","67","82","67","0","0","620010067","67","67","21425","1","200100","0","67","67","10","0","67","67","0","0","67","2412","67","67","115","67","0","0"
"1","68","68","1","30","0","68","68","10","200000006","0","68","68","83","68","0","0","620010068","68","68","22607","1","200100","0","68","68","10","0","68","68","0","0","68","2439","68","68","115","68","0","0"
"1","69","69","1","30","0","69","69","10","200000006","0","69","69","84","69","0","0","620010069","69","69","23789","1","200100","0","69","69","10","0","69","69","0","0","69","2466","69","69","116","69","0","0"
"1","70","70","1","30","0","70","70","10","200000006","0","70","70","85","70","0","0","620010070","70","70","24971","1","200100","0","70","70","10","0","70","70","0","0","70","2492","70","70","116","70","0","0"
"1","71","71","1","30","0","71","71","10","200000006","0","71","71","85","71","0","0","620010071","71","71","26153","1","200100","0","71","71","10","0","71","71","0","0","71","2519","71","71","116","71","0","0"
"1","1","1","1","30","0","1","1","10","200000001","0","1","1","10","1","0","0","620020001","1","1","924","1","200200","0","1","1","10","0","1","1","0","0","1","108","1","1","8","1","0","0"
"1","2","2","1","30","0","2","2","10","200000001","0","2","2","10","2","0","0","620020002","2","2","927","1","200200","0","2","2","10","0","2","2","0","0","2","111","2","2","8","2","0","0"
"1","3","3","1","30","0","3","3","10","200000001","0","3","3","10","3","0","0","620020003","3","3","930","1","200200","0","3","3","10","0","3","3","0","0","3","114","3","3","8","3","0","0"
"1","4","4","1","30","0","4","4","10","200000001","0","4","4","11","4","0","0","620020004","4","4","933","1","200200","0","4","4","10","0","4","4","0","0","4","117","4","4","9","4","0","0"
"1","5","5","1","30","0","5","5","10","200000001","0","5","5","11","5","0","0","620020005","5","5","936","1","200200","0","5","5","10","0","5","5","0","0","5","120","5","5","9","5","0","0"
"1","6","6","1","30","0","6","6","10","200000001","0","6","6","11","6","0","0","620020006","6","6","939","1","200200","0","6","6","10","0","6","6","0","0","6","123","6","6","9","6","0","0"
"1","7","7","1","30","0","7","7","10","200000001","0","7","7","12","7","0","0","620020007","7","7","942","1","200200","0","7","7","10","0","7","7","0","0","7","126","7","7","10","7","0","0"
"1","8","8","1","30","0","8","8","10","200000001","0","8","8","12","8","0","0","620020008","8","8","945","1","200200","0","8","8","10","0","8","8","0","0","8","129","8","8","10","8","0","0"
"1","9","9","1","30","0","9","9","10","200000001","0","9","9","12","9","0","0","620020009","9","9","948","1","200200","0","9","9","10","0","9","9","0","0","9","132","9","9","10","9","0","0"
"1","10","10","1","30","0","10","10","10","200000001","0","10","10","13","10","0","0","620020010","10","10","951","1","200200","0","10","10","10","0","10","10","0","0","10","135","10","10","11","10","0","0"
"1","11","11","1","30","0","11","11","10","200000001","0","11","11","13","11","0","0","620020011","11","11","954","1","200200","0","11","11","10","0","11","11","0","0","11","138","11","11","11","11","0","0"
"1","12","12","1","30","0","12","12","10","200000001","0","12","12","13","12","0","0","620020012","12","12","957","1","200200","0","12","12","10","0","12","12","0","0","12","141","12","12","11","12","0","0"
"1","13","13","1","30","0","13","13","10","200000001","0","13","13","14","13","0","0","620020013","13","13","960","1","200200","0","13","13","10","0","13","13","0","0","13","144","13","13","12","13","0","0"
"1","14","14","1","30","0","14","14","10","200000001","0","14","14","14","14","0","0","620020014","14","14","963","1","200200","0","14","14","10","0","14","14","0","0","14","147","14","14","12","14","0","0"
"1","15","15","1","30","0","15","15","10","200000001","0","15","15","15","15","0","0","620020015","15","15","966","1","200200","0","15","15","10","0","15","15","0","0","15","151","15","15","13","15","0","0"
"1","16","16","1","30","0","16","16","10","200000001","0","16","16","15","16","0","0","620020016","16","16","1322","1","200200","0","16","16","10","0","16","16","0","0","16","175","16","16","13","16","0","0"
"1","17","17","1","30","0","17","17","10","200000001","0","17","17","15","17","0","0","620020017","17","17","1678","1","200200","0","17","17","10","0","17","17","0","0","17","199","17","17","13","17","0","0"
"1","18","18","1","30","0","18","18","10","200000001","0","18","18","15","18","0","0","620020018","18","18","1884","1","200200","0","18","18","10","0","18","18","0","0","18","207","18","18","13","18","0","0"
"1","19","19","1","30","0","19","19","10","200000001","0","19","19","16","19","0","0","620020019","19","19","2090","1","200200","0","19","19","10","0","19","19","0","0","19","215","19","19","14","19","0","0"
"1","20","20","1","30","0","20","20","10","200000001","0","20","20","16","20","0","0","620020020","20","20","2296","1","200200","0","20","20","10","0","20","20","0","0","20","223","20","20","14","20","0","0"
"1","21","21","1","30","0","21","21","10","200000001","0","21","21","17","21","0","0","620020021","21","21","2377","1","200200","0","21","21","10","0","21","21","0","0","21","237","21","21","14","21","0","0"
"1","22","22","1","30","0","22","22","10","200000001","0","22","22","17","22","0","0","620020022","22","22","2458","1","200200","0","22","22","10","0","22","22","0","0","22","251","22","22","14","22","0","0"
"1","23","23","1","30","0","23","23","10","200000001","0","23","23","17","23","0","0","620020023","23","23","2658","1","200200","0","23","23","10","0","23","23","0","0","23","251","23","23","14","23","0","0"
"1","24","24","1","30","0","24","24","10","200000001","0","24","24","19","24","0","0","620020024","24","24","2829","1","200200","0","24","24","10","0","24","24","0","0","24","268","24","24","16","24","0","0"
"1","25","25","1","30","0","25","25","10","200000001","0","25","25","21","25","0","0","620020025","25","25","2999","1","200200","0","25","25","10","0","25","25","0","0","25","285","25","25","18","25","0","0"
"1","26","26","1","30","0","26","26","10","200000001","0","26","26","24","26","0","0","620020026","26","26","3170","1","200200","0","26","26","10","0","26","26","0","0","26","302","26","26","19","26","0","0"
"1","27","27","1","30","0","27","27","10","200000001","0","27","27","26","27","0","0","620020027","27","27","3340","1","200200","0","27","27","10","0","27","27","0","0","27","319","27","27","21","27","0","0"
"1","28","28","1","30","0","28","28","10","200000001","0","28","28","28","28","0","0","620020028","28","28","3511","1","200200","0","28","28","10","0","28","28","0","0","28","336","28","28","23","28","0","0"
"1","29","29","1","30","0","29","29","10","200000001","0","29","29","29","29","0","0","620020029","29","29","4632","1","200200","0","29","29","10","0","29","29","0","0","29","380","29","29","23","29","0","0"
"1","30","30","1","30","0","30","30","10","200000001","0","30","30","29","30","0","0","620020030","30","30","4717","1","200200","0","30","30","10","0","30","30","0","0","30","412","30","30","23","30","0","0"
"1","31","31","1","30","0","31","31","10","200000001","0","31","31","28","31","0","0","620020031","31","31","4802","1","200200","0","31","31","10","0","31","31","0","0","31","443","31","31","23","31","0","0"
"1","32","32","1","30","0","32","32","10","200000001","0","32","32","28","32","0","0","620020032","32","32","4887","1","200200","0","32","32","10","0","32","32","0","0","32","432","32","32","23","32","0","0"
"1","33","33","1","30","0","33","33","10","200000001","0","33","33","28","33","0","0","620020033","33","33","4972","1","200200","0","33","33","10","0","33","33","0","0","33","420","33","33","23","33","0","0"
"1","34","34","1","30","0","34","34","10","200000001","0","34","34","28","34","0","0","620020034","34","34","5985","1","200200","0","34","34","10","0","34","34","0","0","34","499","34","34","24","34","0","0"
"1","35","35","1","30","0","35","35","10","200000001","0","35","35","32","35","0","0","620020035","35","35","6241","1","200200","0","35","35","10","0","35","35","0","0","35","525","35","35","27","35","0","0"
"1","36","36","1","30","0","36","36","10","200000001","0","36","36","36","36","0","0","620020036","36","36","6497","1","200200","0","36","36","10","0","36","36","0","0","36","550","36","36","30","36","0","0"
"1","37","37","1","30","0","37","37","10","200000001","0","37","37","39","37","0","0","620020037","37","37","6752","1","200200","0","37","37","10","0","37","37","0","0","37","576","37","37","32","37","0","0"
"1","38","38","1","30","0","38","38","10","200000001","0","38","38","43","38","0","0","620020038","38","38","7008","1","200200","0","38","38","10","0","38","38","0","0","38","601","38","38","35","38","0","0"
"1","39","39","1","30","0","39","39","10","200000001","0","39","39","42","39","0","0","620020039","39","39","7387","1","200200","0","39","39","10","0","39","39","0","0","39","671","39","39","33","39","0","0"
"1","40","40","1","30","0","40","40","10","200000001","0","40","40","44","40","0","0","620020040","40","40","8119","1","200200","0","40","40","10","0","40","40","0","0","40","679","40","40","35","40","0","0"
"1","41","41","1","30","0","41","41","10","200000001","0","41","41","46","41","0","0","620020041","41","41","9635","1","200200","0","41","41","10","0","41","41","0","0","41","729","41","41","37","41","0","0"
"1","42","42","1","30","0","42","42","10","200000001","0","42","42","47","42","0","0","620020042","42","42","11151","1","200200","0","42","42","10","0","42","42","0","0","42","778","42","42","38","42","0","0"
"1","43","43","1","30","0","43","43","10","200000001","0","43","43","47","43","0","0","620020043","43","43","11476","1","200200","0","43","43","10","0","43","43","0","0","43","790","43","43","38","43","0","0"
"1","44","44","1","30","0","44","44","10","200000001","0","44","44","47","44","0","0","620020044","44","44","11802","1","200200","0","44","44","10","0","44","44","0","0","44","802","44","44","39","44","0","0"
"1","45","45","1","30","0","45","45","10","200000001","0","45","45","47","45","0","0","620020045","45","45","12127","1","200200","0","45","45","10","0","45","45","0","0","45","814","45","45","39","45","0","0"
"1","46","46","1","30","0","46","46","10","200000001","0","46","46","48","46","0","0","620020046","46","46","13833","1","200200","0","46","46","10","0","46","46","0","0","46","971","46","46","40","46","0","0"
"1","47","47","1","30","0","47","47","10","200000001","0","47","47","49","47","0","0","620020047","47","47","15539","1","200200","0","47","47","10","0","47","47","0","0","47","1128","47","47","40","47","0","0"
"1","48","48","1","30","0","48","48","10","200000001","0","48","48","50","48","0","0","620020048","48","48","17245","1","200200","0","48","48","10","0","48","48","0","0","48","1284","48","48","41","48","0","0"
"1","49","49","1","30","0","49","49","10","200000001","0","49","49","51","49","0","0","620020049","49","49","18951","1","200200","0","49","49","10","0","49","49","0","0","49","1441","49","49","41","49","0","0"
