2826e3645732f85d27d3ae1f857395c96bcb96372d8e64535c8fdbe13fb09576,74d56528efc2aea09f3c94f880bd384a761ba3dbbf07da595a00368fb394dab4,12766a7734a6f39db162d3afa28cee8aedd4582b00141310e3525b9666f8e761,ecf9f8c6a015e5b33aca9715ffd137aeadefcf60767aed250a4bf16be4f77f0c,9886f2715086df73fc9611991e0ca0b97f1f473781d722f5023e71a9cc695653,081714a502d7150bb82a9b7f291767fc4560078646454c2fa62fb4ebcf8cc15a,ebb784379a79d37b5d86a530dd744332d108f2b3a33c7352240bae7804257c4f,f9443d45e877d788b7d6fe8d8b36027af225a4c417dd453f3ecd048ed5dc0788,66a4404b5c964fe50bbed04cb19c617e0bba0d0251edb53547734043fed41649,5141b5160acd39298468db0742f5326f8fe75de4c452117f9401fdbfe44629c5,99210a6fbbbfe39fa2b3b026e0db52575755eddf125466f02cf1df3a50b3614e,c8581e254cf6230a5ac77cf3e8a6c39749256c9a2f3e243a984e421862b564ad,0e6de857200562f59911a5221f5d4b707dc6e77c1a03cd1689d2192f315554a0,5112033cf7d2a4f01f71dca3eb12befb7f4d16171a17188768740bf8e0b417cd,7dc07ea6764621564bf9a3d45283191a9401813f5b1b32e7c3e55ebec0504ba6,4a5e1e02d646cae76e5e8cf0cc3a0547e1d5fa4b905326f5db4e03e7dc102d60,648812a9ddc993f2083fe7bde9279ffe8dfb2066b416b7b332812dfe67efe3dd,244015c0039e6682c00d7de1b4b9da8b8cac399982cabcb5912f6d5d4a2ebcef,be28679034d162322b95d2f60c214a470d57c46e214d787d78ea03d00e33a4fe,9b42d24453bf2bd0c7bd78380f82f33e03f0f270923bd7d70e3dae90bd42123f,68ea34e3ebee126dc102f5cd3b3f7ff8595b3b2c0173b41849c4461e4188203f,4db0ff6f1a35d282b38ae3ca80b88941ec036b8e9122dd8e23136466a7014aa1,b72f96f1fdd6b52277802db3bcf27e13e75b3327d22667e368b1f4d913db958f,f06899bb2c193d7995a815e3322dac1f9f60e069a57325165e1ad5c9c2c331e7,d96b159d829e0b78309e57a3946e60100b1c563c6838a3cffff1d904a23b3ba3,c06cb836a964b1442caf2ac044f35029dc98bc36c63c1713dafedf698423ba14
"81001","50","6550","0","25011","0","10","紅焰的深域4-4","60","81001034","100160","0","381001034","2030/12/17 14:59:59","10","215","181001034","25021","810010341","0","0","90","2024/06/14 16:00:00","182100","10","281001034"
"81001","125","6750","0","25011","0","10","紅焰的深域4-5","60","81001035","100160","0","381001035","2030/12/17 14:59:59","10","215","181001035","25021","810010351","0","0","90","2024/06/14 16:00:00","182100","10","281001035"
"81001","200","6950","0","25011","0","10","紅焰的深域4-6","60","81001036","100170","0","381001036","2030/12/17 14:59:59","10","215","181001036","25021","810010361","0","0","90","2024/06/14 16:00:00","182100","10","281001036"
"81001","25","7100","0","25011","0","10","紅焰的深域4-7","60","81001037","100160","0","381001037","2030/12/17 14:59:59","10","215","181001037","25021","810010371","0","0","90","2024/06/14 16:00:00","182100","10","281001037"
"81001","100","7300","0","25011","0","10","紅焰的深域4-8","60","81001038","100160","0","381001038","2030/12/17 14:59:59","10","215","181001038","25021","810010381","0","0","90","2024/06/14 16:00:00","182100","10","281001038"
"81001","175","7500","0","25011","0","10","紅焰的深域4-9","60","81001039","100160","0","381001039","2030/12/17 14:59:59","10","215","181001039","25021","810010391","0","0","90","2024/06/14 16:00:00","182100","10","281001039"
"81001","50","7750","0","25011","0","10","紅焰的深域4-10","60","81001040","81001","0","381001040","2030/12/17 14:59:59","10","215","181001040","25021","810010401","0","0","90","2024/06/14 16:00:00","182100","10","281001040"
"81001","25","8000","0","25011","0","10","紅焰的深域5-1","90","81001041","100160","0","381001041","2030/12/17 14:59:59","10","215","181001041","25021","810010411","0","0","90","2024/06/14 16:00:00","182100","10","281001041"
"81001","100","8200","0","25011","0","10","紅焰的深域5-2","90","81001042","100160","0","381001042","2030/12/17 14:59:59","10","215","181001042","25021","810010421","0","0","90","2024/06/14 16:00:00","182100","10","281001042"
"81001","175","8400","0","25011","0","10","紅焰的深域5-3","90","81001043","100160","0","381001043","2030/12/17 14:59:59","10","215","181001043","25021","810010431","0","0","90","2024/06/14 16:00:00","182100","10","281001043"
"81001","50","8550","0","25011","0","10","紅焰的深域5-4","90","81001044","100160","0","381001044","2030/12/17 14:59:59","10","215","181001044","25021","810010441","0","0","90","2024/06/14 16:00:00","182100","10","281001044"
"81001","125","8750","0","25011","0","10","紅焰的深域5-5","90","81001045","100160","0","381001045","2030/12/17 14:59:59","10","215","181001045","25021","810010451","0","0","90","2024/06/14 16:00:00","182100","10","281001045"
"81001","200","8950","0","25011","0","10","紅焰的深域5-6","90","81001046","100170","0","381001046","2030/12/17 14:59:59","10","215","181001046","25021","810010461","0","0","90","2024/06/14 16:00:00","182100","10","281001046"
"81001","25","9100","0","25011","0","10","紅焰的深域5-7","90","81001047","100160","0","381001047","2030/12/17 14:59:59","10","215","181001047","25021","810010471","0","0","90","2024/06/14 16:00:00","182100","10","281001047"
"81001","100","9300","0","25011","0","10","紅焰的深域5-8","90","81001048","100160","0","381001048","2030/12/17 14:59:59","10","215","181001048","25021","810010481","0","0","90","2024/06/14 16:00:00","182100","10","281001048"
"81001","175","9500","0","25011","0","10","紅焰的深域5-9","90","81001049","100160","0","381001049","2030/12/17 14:59:59","10","215","181001049","25021","810010491","0","0","90","2024/06/14 16:00:00","182100","10","281001049"
"81001","50","9750","0","25011","0","10","紅焰的深域5-10","90","81001050","81001","0","381001050","2030/12/17 14:59:59","10","215","181001050","25021","810010501","0","0","90","2024/06/14 16:00:00","182100","10","281001050"
"81001","25","10000","0","25011","0","10","紅焰的深域6-1","230","81001051","100160","0","381001051","2030/12/17 14:59:59","10","215","181001051","25021","810010511","0","0","90","2025/03/15 16:00:00","182100","10","281001051"
"81001","100","10200","0","25011","0","10","紅焰的深域6-2","230","81001052","100160","0","381001052","2030/12/17 14:59:59","10","215","181001052","25021","810010521","0","0","90","2025/03/15 16:00:00","182100","10","281001052"
"81001","175","10400","0","25011","0","10","紅焰的深域6-3","230","81001053","100160","0","381001053","2030/12/17 14:59:59","10","215","181001053","25021","810010531","0","0","90","2025/03/15 16:00:00","182100","10","281001053"
"81001","50","10550","0","25011","0","10","紅焰的深域6-4","230","81001054","100160","0","381001054","2030/12/17 14:59:59","10","215","181001054","25021","810010541","0","0","90","2025/03/15 16:00:00","182100","10","281001054"
"81001","125","10750","0","25011","0","10","紅焰的深域6-5","230","81001055","100160","0","381001055","2030/12/17 14:59:59","10","215","181001055","25021","810010551","0","0","90","2025/03/15 16:00:00","182100","10","281001055"
"81001","200","10950","0","25011","0","10","紅焰的深域6-6","230","81001056","100170","0","381001056","2030/12/17 14:59:59","10","215","181001056","25021","810010561","0","0","90","2025/03/15 16:00:00","182100","10","281001056"
"81001","25","11100","0","25011","0","10","紅焰的深域6-7","230","81001057","100160","0","381001057","2030/12/17 14:59:59","10","215","181001057","25021","810010571","0","0","90","2025/03/15 16:00:00","182100","10","281001057"
"81001","100","11300","0","25011","0","10","紅焰的深域6-8","230","81001058","100160","0","381001058","2030/12/17 14:59:59","10","215","181001058","25021","810010581","0","0","90","2025/03/15 16:00:00","182100","10","281001058"
"81001","175","11500","0","25011","0","10","紅焰的深域6-9","230","81001059","100160","0","381001059","2030/12/17 14:59:59","10","215","181001059","25021","810010591","0","0","90","2025/03/15 16:00:00","182100","10","281001059"
"81001","50","11750","0","25011","0","10","紅焰的深域6-10","230","81001060","81001","0","381001060","2030/12/17 14:59:59","10","215","181001060","25021","810010601","0","0","90","2025/03/15 16:00:00","182100","10","281001060"
"81001","25","12000","0","25011","0","10","紅焰的深域7-1","260","81001061","100160","0","381001061","2030/12/17 14:59:59","10","215","181001061","25021","810010611","0","0","90","2025/03/15 16:00:00","182100","10","281001061"
"81001","100","12200","0","25011","0","10","紅焰的深域7-2","260","81001062","100160","0","381001062","2030/12/17 14:59:59","10","215","181001062","25021","810010621","0","0","90","2025/03/15 16:00:00","182100","10","281001062"
"81001","175","12400","0","25011","0","10","紅焰的深域7-3","260","81001063","100160","0","381001063","2030/12/17 14:59:59","10","215","181001063","25021","810010631","0","0","90","2025/03/15 16:00:00","182100","10","281001063"
"81001","50","12550","0","25011","0","10","紅焰的深域7-4","260","81001064","100160","0","381001064","2030/12/17 14:59:59","10","215","181001064","25021","810010641","0","0","90","2025/03/15 16:00:00","182100","10","281001064"
"81001","125","12750","0","25011","0","10","紅焰的深域7-5","260","81001065","100160","0","381001065","2030/12/17 14:59:59","10","215","181001065","25021","810010651","0","0","90","2025/03/15 16:00:00","182100","10","281001065"
"81001","200","12950","0","25011","0","10","紅焰的深域7-6","260","81001066","100170","0","381001066","2030/12/17 14:59:59","10","215","181001066","25021","810010661","0","0","90","2025/03/15 16:00:00","182100","10","281001066"
"81001","25","13100","0","25011","0","10","紅焰的深域7-7","260","81001067","100160","0","381001067","2030/12/17 14:59:59","10","215","181001067","25021","810010671","0","0","90","2025/03/15 16:00:00","182100","10","281001067"
"81001","100","13300","0","25011","0","10","紅焰的深域7-8","260","81001068","100160","0","381001068","2030/12/17 14:59:59","10","215","181001068","25021","810010681","0","0","90","2025/03/15 16:00:00","182100","10","281001068"
"81001","175","13500","0","25011","0","10","紅焰的深域7-9","260","81001069","100160","0","381001069","2030/12/17 14:59:59","10","215","181001069","25021","810010691","0","0","90","2025/03/15 16:00:00","182100","10","281001069"
"81001","50","13750","0","25011","0","10","紅焰的深域7-10","260","81001070","81001","0","381001070","2030/12/17 14:59:59","10","215","181001070","25021","810010701","0","0","90","2025/03/15 16:00:00","182100","10","281001070"
"81001","25","14000","0","25011","0","10","紅焰的深域8-1","370","81001071","100160","0","381001071","2030/12/17 14:59:59","10","215","181001071","25021","810010711","0","0","90","2025/11/15 16:00:00","182100","10","281001071"
"81001","100","14200","0","25011","0","10","紅焰的深域8-2","370","81001072","100160","0","381001072","2030/12/17 14:59:59","10","215","181001072","25021","810010721","0","0","90","2025/11/15 16:00:00","182100","10","281001072"
"81001","175","14400","0","25011","0","10","紅焰的深域8-3","370","81001073","100160","0","381001073","2030/12/17 14:59:59","10","215","181001073","25021","810010731","0","0","90","2025/11/15 16:00:00","182100","10","281001073"
"81001","50","14550","0","25011","0","10","紅焰的深域8-4","370","81001074","100160","0","381001074","2030/12/17 14:59:59","10","215","181001074","25021","810010741","0","0","90","2025/11/15 16:00:00","182100","10","281001074"
"81001","125","14750","0","25011","0","10","紅焰的深域8-5","370","81001075","100160","0","381001075","2030/12/17 14:59:59","10","215","181001075","25021","810010751","0","0","90","2025/11/15 16:00:00","182100","10","281001075"
"81001","200","14950","0","25011","0","10","紅焰的深域8-6","370","81001076","100170","0","381001076","2030/12/17 14:59:59","10","215","181001076","25021","810010761","0","0","90","2025/11/15 16:00:00","182100","10","281001076"
"81001","25","15100","0","25011","0","10","紅焰的深域8-7","370","81001077","100160","0","381001077","2030/12/17 14:59:59","10","215","181001077","25021","810010771","0","0","90","2025/11/15 16:00:00","182100","10","281001077"
"81001","100","15300","0","25011","0","10","紅焰的深域8-8","370","81001078","100160","0","381001078","2030/12/17 14:59:59","10","215","181001078","25021","810010781","0","0","90","2025/11/15 16:00:00","182100","10","281001078"
"81001","175","15500","0","25011","0","10","紅焰的深域8-9","370","81001079","100160","0","381001079","2030/12/17 14:59:59","10","215","181001079","25021","810010791","0","0","90","2025/11/15 16:00:00","182100","10","281001079"
"81001","50","15750","0","25011","0","10","紅焰的深域8-10","370","81001080","81001","0","381001080","2030/12/17 14:59:59","10","215","181001080","25021","810010801","0","0","90","2025/11/15 16:00:00","182100","10","281001080"
"82001","25","0","0","25012","0","10","蒼波的深域1-1","10","82001001","100501","0","382001001","2030/12/17 14:59:59","10","215","182001001","25021","820010011","0","0","90","2024/06/14 16:00:00","182100","10","282001001"
"82001","100","200","0","25012","0","10","蒼波的深域1-2","10","82001002","100501","0","382001002","2030/12/17 14:59:59","10","215","182001002","25021","820010021","0","0","90","2024/06/14 16:00:00","182100","10","282001002"
"82001","175","400","0","25012","0","10","蒼波的深域1-3","10","82001003","100501","0","382001003","2030/12/17 14:59:59","10","215","182001003","25021","820010031","0","0","90","2024/06/14 16:00:00","182100","10","282001003"
"82001","50","550","0","25012","0","10","蒼波的深域1-4","10","82001004","100501","0","382001004","2030/12/17 14:59:59","10","215","182001004","25021","820010041","0","0","90","2024/06/14 16:00:00","182100","10","282001004"
"82001","125","750","0","25012","0","10","蒼波的深域1-5","10","82001005","100501","0","382001005","2030/12/17 14:59:59","10","215","182001005","25021","820010051","0","0","90","2024/06/14 16:00:00","182100","10","282001005"
"82001","200","950","0","25012","0","10","蒼波的深域1-6","10","82001006","100461","0","382001006","2030/12/17 14:59:59","10","215","182001006","25021","820010061","0","0","90","2024/06/14 16:00:00","182100","10","282001006"
"82001","25","1100","0","25012","0","10","蒼波的深域1-7","10","82001007","100501","0","382001007","2030/12/17 14:59:59","10","215","182001007","25021","820010071","0","0","90","2024/06/14 16:00:00","182100","10","282001007"
"82001","100","1300","0","25012","0","10","蒼波的深域1-8","10","82001008","100501","0","382001008","2030/12/17 14:59:59","10","215","182001008","25021","820010081","0","0","90","2024/06/14 16:00:00","182100","10","282001008"
"82001","175","1500","0","25012","0","10","蒼波的深域1-9","10","82001009","100501","0","382001009","2030/12/17 14:59:59","10","215","182001009","25021","820010091","0","0","90","2024/06/14 16:00:00","182100","10","282001009"
"82001","50","1750","0","25012","0","10","蒼波的深域1-10","10","82001010","82001","0","382001010","2030/12/17 14:59:59","10","215","182001010","25021","820010101","0","0","90","2024/06/14 16:00:00","182100","10","282001010"
"82001","25","2000","0","25012","0","10","蒼波的深域2-1","20","82001011","100501","0","382001011","2030/12/17 14:59:59","10","215","182001011","25021","820010111","0","0","90","2024/06/14 16:00:00","182100","10","282001011"
"82001","100","2200","0","25012","0","10","蒼波的深域2-2","20","82001012","100501","0","382001012","2030/12/17 14:59:59","10","215","182001012","25021","820010121","0","0","90","2024/06/14 16:00:00","182100","10","282001012"
"82001","175","2400","0","25012","0","10","蒼波的深域2-3","20","82001013","100501","0","382001013","2030/12/17 14:59:59","10","215","182001013","25021","820010131","0","0","90","2024/06/14 16:00:00","182100","10","282001013"
"82001","50","2550","0","25012","0","10","蒼波的深域2-4","20","82001014","100501","0","382001014","2030/12/17 14:59:59","10","215","182001014","25021","820010141","0","0","90","2024/06/14 16:00:00","182100","10","282001014"
"82001","125","2750","0","25012","0","10","蒼波的深域2-5","20","82001015","100501","0","382001015","2030/12/17 14:59:59","10","215","182001015","25021","820010151","0","0","90","2024/06/14 16:00:00","182100","10","282001015"
"82001","200","2950","0","25012","0","10","蒼波的深域2-6","20","82001016","100461","0","382001016","2030/12/17 14:59:59","10","215","182001016","25021","820010161","0","0","90","2024/06/14 16:00:00","182100","10","282001016"
"82001","25","3100","0","25012","0","10","蒼波的深域2-7","20","82001017","100501","0","382001017","2030/12/17 14:59:59","10","215","182001017","25021","820010171","0","0","90","2024/06/14 16:00:00","182100","10","282001017"
"82001","100","3300","0","25012","0","10","蒼波的深域2-8","20","82001018","100501","0","382001018","2030/12/17 14:59:59","10","215","182001018","25021","820010181","0","0","90","2024/06/14 16:00:00","182100","10","282001018"
"82001","175","3500","0","25012","0","10","蒼波的深域2-9","20","82001019","100501","0","382001019","2030/12/17 14:59:59","10","215","182001019","25021","820010191","0","0","90","2024/06/14 16:00:00","182100","10","282001019"
"82001","50","3750","0","25012","0","10","蒼波的深域2-10","20","82001020","82001","0","382001020","2030/12/17 14:59:59","10","215","182001020","25021","820010201","0","0","90","2024/06/14 16:00:00","182100","10","282001020"
"82001","25","4000","0","25012","0","10","蒼波的深域3-1","30","82001021","100501","0","382001021","2030/12/17 14:59:59","10","215","182001021","25021","820010211","0","0","90","2024/06/14 16:00:00","182100","10","282001021"
"82001","100","4200","0","25012","0","10","蒼波的深域3-2","30","82001022","100501","0","382001022","2030/12/17 14:59:59","10","215","182001022","25021","820010221","0","0","90","2024/06/14 16:00:00","182100","10","282001022"
"82001","175","4400","0","25012","0","10","蒼波的深域3-3","30","82001023","100501","0","382001023","2030/12/17 14:59:59","10","215","182001023","25021","820010231","0","0","90","2024/06/14 16:00:00","182100","10","282001023"
"82001","50","4550","0","25012","0","10","蒼波的深域3-4","30","82001024","100501","0","382001024","2030/12/17 14:59:59","10","215","182001024","25021","820010241","0","0","90","2024/06/14 16:00:00","182100","10","282001024"
"82001","125","4750","0","25012","0","10","蒼波的深域3-5","30","82001025","100501","0","382001025","2030/12/17 14:59:59","10","215","182001025","25021","820010251","0","0","90","2024/06/14 16:00:00","182100","10","282001025"
"82001","200","4950","0","25012","0","10","蒼波的深域3-6","30","82001026","100461","0","382001026","2030/12/17 14:59:59","10","215","182001026","25021","820010261","0","0","90","2024/06/14 16:00:00","182100","10","282001026"
"82001","25","5100","0","25012","0","10","蒼波的深域3-7","30","82001027","100501","0","382001027","2030/12/17 14:59:59","10","215","182001027","25021","820010271","0","0","90","2024/06/14 16:00:00","182100","10","282001027"
"82001","100","5300","0","25012","0","10","蒼波的深域3-8","30","82001028","100501","0","382001028","2030/12/17 14:59:59","10","215","182001028","25021","820010281","0","0","90","2024/06/14 16:00:00","182100","10","282001028"
"82001","175","5500","0","25012","0","10","蒼波的深域3-9","30","82001029","100501","0","382001029","2030/12/17 14:59:59","10","215","182001029","25021","820010291","0","0","90","2024/06/14 16:00:00","182100","10","282001029"
"82001","50","5750","0","25012","0","10","蒼波的深域3-10","30","82001030","82001","0","382001030","2030/12/17 14:59:59","10","215","182001030","25021","820010301","0","0","90","2024/06/14 16:00:00","182100","10","282001030"
"82001","25","6000","0","25012","0","10","蒼波的深域4-1","60","82001031","100501","0","382001031","2030/12/17 14:59:59","10","215","182001031","25021","820010311","0","0","90","2024/06/14 16:00:00","182100","10","282001031"
"82001","100","6200","0","25012","0","10","蒼波的深域4-2","60","82001032","100501","0","382001032","2030/12/17 14:59:59","10","215","182001032","25021","820010321","0","0","90","2024/06/14 16:00:00","182100","10","282001032"
"82001","175","6400","0","25012","0","10","蒼波的深域4-3","60","82001033","100501","0","382001033","2030/12/17 14:59:59","10","215","182001033","25021","820010331","0","0","90","2024/06/14 16:00:00","182100","10","282001033"
"82001","50","6550","0","25012","0","10","蒼波的深域4-4","60","82001034","100501","0","382001034","2030/12/17 14:59:59","10","215","182001034","25021","820010341","0","0","90","2024/06/14 16:00:00","182100","10","282001034"
"82001","125","6750","0","25012","0","10","蒼波的深域4-5","60","82001035","100501","0","382001035","2030/12/17 14:59:59","10","215","182001035","25021","820010351","0","0","90","2024/06/14 16:00:00","182100","10","282001035"
"82001","200","6950","0","25012","0","10","蒼波的深域4-6","60","82001036","100461","0","382001036","2030/12/17 14:59:59","10","215","182001036","25021","820010361","0","0","90","2024/06/14 16:00:00","182100","10","282001036"
