7757439a1908922adf92a0d9837151572e432c4b6e11a9903489a4823af96711,61560c75510b0acea85dd963a4b2f8a55521026c80acfa061bad07a17594c151,504f7e69cd223e37a0d22708c5d3aa9761796841ec52df1423ee119bb4526dc0,6128de414fb6697ba3492a7d399788e2ab15d4d6af41b5fed6381538210d7d75,0d411d76f9f990ad089a27f633c62d6aa7840bf8b3dce630d97e72b35073cb02,6520264a54f70e7c6683e40e9d08c6af3140ad6d80d987b43cf8045758fe93f3,4eb177237f0b9597fa4901de4118aa9dae8026654a50d2c7f0d5677d4449634e,7fddce3950c5ebe0f6fb9040118e16baf0ade2f5a05b0da16ea7f829f67c10d3,cc8e97cf9e7a36541e41fda60fdc73c0df3ced768c8da300c05a7e29a20fc2a3,21d42d224af63feaa73672dbd283dc244b3153c48b1d075813de4ea77d5db46a,9d1d825fcd40760b657ea42965a3859d0677d9e5140c205ca79e901a656405bc,b82a588b5fd3829a0895f5877044c6e2867054ce29dc8d261024f88521107522,44918317b66702314af426d21f8057732711abdee2c3289836ff68a5caf2f031,5dd8c784e3e515bb73d21e811ccd329a7e512cae89353d296f8477a32f14e6ee,aeec4467289e5b7c93c86b4eb59b885b5b905101367659506c0e5d1d9b28ac00,8fdcfa4e62b7066745e977e6e26a2299bea2720fd816ec9be3c799a867c73162,5b500a2deaca80aa890f70436dc2d9f945a90fad78569c6c257a6e4ff166d251,b39fe61bae492d257dc1266a5ec4f4b00618183c95f4d551dee2b10342586306,18051b6e1ff0cb7d6db4a7a6693ef40c7ab807e0f007f45363e749595c2932a4,a398d81609631d3f368aceaafcfd78f52c6d34e0f46606c9ffae28cbfed073ab,adabca7c1efa28ce247f2f0db899e8529585366dcdcbb31a7bb55aedb384a1e7,0df0bdf726864f2bad19319457cd538e2163023cfc3640aca8167603fbceda55
"0","0","5000","0","1","0","0","0","0","0","3","102342","0","0","0","0","0","0","0","123341","103341","0"
"0","0","7000","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","113342","103342","0"
"103611","0","10000","0","1","0","0","1","0","0","3","103341","0","0","0","0","0","0","0","123343","103343","0"
"0","0","7000","0","1","0","0","0","0","0","3","102372","0","0","0","0","0","0","0","123371","103371","0"
"0","0","10000","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","113372","103372","0"
"0","0","7000","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","113401","103401","0"
"0","0","5000","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","113431","103431","0"
"0","0","7000","0","1","0","0","0","0","0","3","103431","0","0","0","0","0","0","0","123432","103432","0"
"102432","0","7000","0","1","0","0","1","0","0","3","102614","0","0","0","0","0","0","0","123461","103461","0"
"102493","0","7000","0","1","0","0","1","0","0","3","102312","0","0","0","0","0","0","0","123491","103491","0"
"0","0","5000","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","113521","103521","0"
"0","0","7000","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","113522","103522","0"
"0","0","5000","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","113551","103551","0"
"0","0","7000","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","113552","103552","0"
"0","0","10000","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","113553","103553","0"
"0","0","5000","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","113581","103581","0"
"0","0","7000","0","1","0","0","0","0","0","3","102582","0","0","0","0","0","0","0","123582","103582","0"
"0","0","10000","0","1","0","0","0","0","0","3","103581","0","0","0","0","0","0","0","123583","103583","0"
"0","0","5000","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","113611","103611","0"
"0","0","5000","0","1","0","0","0","0","0","3","102614","0","0","0","0","0","0","0","123612","103612","0"
"0","0","7000","0","1","0","0","0","0","0","1","102614","0","0","0","0","0","0","0","103611","103613","0"
"0","0","10000","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","113614","103614","0"
"0","0","20000","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","114011","104011","0"
"0","0","25000","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","114012","104012","0"
"0","0","30000","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","114013","104013","0"
"0","0","35000","0","1","0","0","0","0","0","10","0","0","0","0","0","0","0","0","114014","104014","0"
"0","0","20000","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","114041","104041","0"
"0","0","25000","0","1","0","0","0","0","0","3","103013","0","0","0","0","0","0","0","124042","104042","0"
"0","0","30000","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","114043","104043","0"
"0","0","35000","0","1","0","0","0","0","0","5","104041","0","0","0","0","0","0","0","124044","104044","0"
"0","0","20000","0","1","0","0","0","0","0","3","103013","0","0","0","0","0","0","0","124071","104071","0"
"0","0","25000","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","114072","104072","0"
"0","0","30000","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","114073","104073","0"
"0","0","35000","0","1","0","0","0","0","0","5","104072","0","0","0","0","0","0","0","124074","104074","0"
"103552","0","20000","0","1","0","0","1","0","0","3","103101","0","0","0","0","0","0","0","124101","104101","0"
"0","0","25000","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","114102","104102","0"
"103611","0","30000","0","1","0","0","1","0","0","5","104101","0","0","0","0","0","0","0","124103","104103","0"
"0","0","35000","0","1","0","0","0","0","0","10","0","0","0","0","0","0","0","0","114104","104104","0"
"103132","0","20000","0","1","0","0","1","0","0","3","103611","0","0","0","0","0","0","0","124131","104131","0"
"0","0","25000","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","114132","104132","0"
"0","0","30000","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","114133","104133","0"
"0","0","35000","0","1","0","0","1","0","0","10","0","0","0","0","0","0","0","0","114134","104134","0"
"103551","0","20000","0","1","0","0","1","0","0","3","103162","0","0","0","0","0","0","0","124161","104161","0"
"0","0","25000","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","114162","104162","0"
"0","0","30000","0","1","0","0","0","0","0","5","104161","0","0","0","0","0","0","0","124163","104163","0"
"0","0","35000","0","1","0","0","1","0","0","10","0","0","1","0","0","0","0","0","114164","104164","0"
"0","0","20000","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","114191","104191","0"
"0","0","25000","0","1","0","0","0","0","0","3","103553","0","0","0","0","0","0","0","124192","104192","0"
"0","0","30000","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","114193","104193","0"
"0","0","35000","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","114194","104194","0"
"0","0","20000","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","114221","104221","0"
"0","0","25000","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","114222","104222","0"
"0","0","30000","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","114223","104223","0"
"104611","0","35000","0","1","0","0","1","0","0","5","104221","0","0","0","0","0","0","0","124224","104224","0"
"0","0","20000","0","1","0","0","0","0","0","3","103222","0","0","0","0","0","0","0","124251","104251","0"
"0","0","25000","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","114252","104252","0"
"103614","0","30000","0","1","0","0","1","0","0","5","104251","0","1","0","0","0","103553","0","124253","104253","0"
"0","0","35000","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","114254","104254","0"
"0","0","20000","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","114281","104281","0"
"103401","0","25000","0","1","0","0","1","0","0","3","103282","0","1","0","0","0","103552","0","124282","104282","0"
"0","0","30000","0","1","0","0","0","0","0","5","104281","0","0","0","0","0","0","0","124283","104283","0"
"104551","0","35000","0","1","0","0","1","0","0","5","104281","0","0","0","0","0","0","0","124284","104284","0"
"103311","0","20000","0","1","0","0","1","0","0","3","103583","0","0","0","0","0","0","0","124311","104311","0"
"103162","0","25000","0","1","0","0","1","0","0","3","103283","0","0","0","0","0","0","0","124312","104312","0"
"0","0","30000","0","1","0","0","0","0","0","5","104282","0","0","0","0","0","0","0","124313","104313","0"
"104161","0","35000","0","1","0","0","1","0","0","5","104312","0","0","0","0","0","0","0","124314","104314","0"
"0","0","20000","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","114341","104341","0"
"103551","0","25000","0","1","0","0","1","0","0","3","103072","0","0","0","0","0","0","0","124342","104342","0"
"0","0","30000","0","1","0","0","0","0","0","5","104341","0","0","0","0","0","0","0","124343","104343","0"
"104191","0","35000","0","1","0","0","1","0","0","5","104342","0","0","0","0","0","0","0","124344","104344","0"
"0","0","20000","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","114371","104371","0"
"103612","0","25000","0","1","0","0","1","0","0","3","103614","0","0","0","0","0","0","0","124372","104372","0"
"104251","0","35000","0","1","0","0","1","0","0","5","104372","0","0","0","0","0","0","0","124373","104373","0"
"103613","0","20000","0","1","0","0","1","0","0","3","103583","0","0","0","0","0","0","0","124401","104401","0"
"0","0","30000","0","1","0","0","0","0","0","5","104401","0","0","0","0","0","0","0","124402","104402","0"
"103551","0","20000","0","1","0","0","1","0","0","3","103431","0","1","0","0","0","103581","0","124431","104431","0"
"103013","0","25000","0","1","0","0","1","0","0","3","103582","0","0","0","0","0","0","0","124432","104432","0"
"103614","0","35000","0","1","0","0","1","0","0","5","104432","0","1","0","0","0","103583","0","124433","104433","0"
"0","0","20000","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","114461","104461","0"
"103222","0","30000","0","1","0","0","1","0","0","5","104461","0","0","0","0","0","0","0","124462","104462","0"
"104581","0","35000","0","1","0","0","1","0","0","5","104461","0","0","0","0","0","0","0","124463","104463","0"
"102493","0","20000","0","1","0","0","1","0","0","3","103583","0","0","0","0","0","0","0","124491","104491","0"
"0","0","20000","0","1","0","0","0","0","0","3","103614","0","0","0","0","0","0","0","124521","104521","0"
"103522","0","25000","0","1","0","0","1","0","0","3","103583","0","1","0","0","0","103371","0","124522","104522","0"
"103614","0","30000","0","1","0","0","1","0","0","5","104521","0","1","0","0","0","103612","0","124523","104523","0"
"0","0","25000","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","114551","104551","0"
"0","0","30000","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","114552","104552","0"
"0","0","35000","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","114553","104553","0"
"0","0","35000","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","114554","104554","0"
"0","0","25000","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","114581","104581","0"
"0","0","30000","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","114582","104582","0"
"0","0","35000","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","114583","104583","0"
"0","0","25000","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","114611","104611","0"
"0","0","30000","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","114612","104612","0"
"0","0","35000","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","114613","104613","0"
"0","0","40000","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","115011","105011","0"
"104011","0","45000","0","1","0","0","1","0","0","5","104012","0","0","0","0","0","0","0","125012","105012","0"
"103013","0","50000","0","1","0","0","1","0","0","5","104431","0","0","0","0","0","0","0","125013","105013","0"
"104013","0","55000","0","1","0","0","1","0","0","5","104194","0","0","0","0","0","0","0","125014","105014","0"
"104312","0","55000","0","1","0","0","1","0","0","5","104164","0","0","0","0","0","0","0","125015","105015","0"
"103012","0","55000","0","1","0","0","1","0","0","5","104312","0","0","0","0","0","0","0","125016","105016","0"
"103011","0","55000","0","1","0","0","1","0","0","5","104071","0","0","0","0","0","0","0","125017","105017","0"
"0","0","40000","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","115041","105041","0"
"0","0","45000","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","115042","105042","0"
"104042","0","50000","0","1","0","0","1","0","0","5","104191","0","0","0","0","0","0","0","125043","105043","0"
"104043","0","55000","0","1","0","0","1","0","0","5","104553","0","0","0","0","0","0","0","125044","105044","0"
"104041","0","55000","0","1","0","0","1","0","0","5","104373","0","0","0","0","0","0","0","125045","105045","0"
"103041","0","55000","0","1","0","0","1","0","0","5","104042","0","0","0","0","0","0","0","125046","105046","0"
"0","0","55000","0","1","0","0","0","0","0","10","104072","0","0","0","0","0","0","0","115047","105047","0"
"0","0","40000","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","115071","105071","0"
"104551","0","45000","0","1","0","0","1","0","0","5","104071","0","1","0","0","0","103553","0","125072","105072","0"
"0","0","50000","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","115073","105073","0"
"104073","0","55000","0","1","0","0","1","0","0","5","104104","0","0","0","0","0","0","0","125074","105074","0"
"104551","0","55000","0","1","0","0","1","0","0","5","104014","0","0","0","0","0","0","0","125075","105075","0"
"103491","0","55000","0","1","0","0","1","0","0","5","104012","0","0","0","0","0","0","0","125076","105076","0"
"0","0","55000","0","1","0","0","0","0","0","10","104551","0","0","0","0","0","0","0","115077","105077","0"
"104582","0","40000","0","1","0","0","1","0","0","5","104102","0","0","0","0","0","0","0","125101","105101","0"
"0","0","45000","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","115102","105102","0"
"104013","0","50000","0","1","0","0","1","0","0","5","103101","0","0","0","0","0","0","0","125103","105103","0"
"0","0","55000","0","1","0","0","0","0","0","10","104101","0","0","0","0","0","0","0","115104","105104","0"
"0","0","55000","0","1","0","0","0","0","0","10","104104","0","0","0","0","0","0","0","115105","105105","0"
"0","0","55000","0","1","0","0","0","0","0","10","104101","0","0","0","0","0","0","0","115106","105106","0"
"103551","0","55000","0","1","0","0","1","0","0","5","104102","0","0","0","0","0","0","0","125107","105107","0"
"103131","0","40000","0","1","0","0","1","0","0","5","104133","0","1","0","0","0","103552","0","125131","105131","0"
"0","0","45000","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","115132","105132","0"
"0","0","50000","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","115133","105133","0"
"104133","0","55000","0","1","0","0","1","0","0","5","104134","0","0","0","0","0","0","0","125134","105134","0"
"0","0","55000","0","1","0","0","0","0","0","10","104013","0","0","0","0","0","0","0","115135","105135","0"
"0","0","55000","0","1","0","0","0","0","0","10","104133","0","0","0","0","0","0","0","115136","105136","0"
"0","0","55000","0","1","0","0","0","0","0","10","104342","0","0","0","0","0","0","0","115137","105137","0"
"0","0","40000","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","115161","105161","0"
"103552","0","45000","0","1","0","0","1","0","0","5","104162","0","0","0","0","0","0","0","125162","105162","0"
"0","0","50000","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","115163","105163","0"
"104313","0","55000","0","1","0","0","1","0","0","5","104164","0","0","0","0","0","0","0","125164","105164","0"
"0","0","55000","0","1","0","0","0","0","0","10","104553","0","0","0","0","0","0","0","115165","105165","0"
"0","0","55000","0","1","0","0","0","0","0","10","104162","0","0","0","0","0","0","0","115166","105166","0"
"103161","0","55000","0","1","0","0","1","0","0","5","104222","0","0","0","0","0","0","0","125167","105167","0"
"104462","0","40000","0","1","0","0","1","0","0","5","104191","0","0","0","0","0","0","0","125191","105191","0"
"0","0","45000","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","115192","105192","0"
"103614","0","50000","0","1","0","0","1","0","0","5","104192","0","0","0","0","0","0","0","125193","105193","0"
"0","0","55000","0","1","0","0","0","0","0","10","104192","0","0","0","0","0","0","0","115194","105194","0"
"103191","0","55000","0","1","0","0","1","0","0","5","104193","0","0","0","0","0","0","0","125195","105195","0"
"0","0","55000","0","1","0","0","0","0","0","10","104191","0","0","0","0","0","0","0","115196","105196","0"
"0","0","55000","0","1","0","0","0","0","0","10","104192","0","0","0","0","0","0","0","115197","105197","0"
"0","0","40000","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","115221","105221","0"
"0","0","45000","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","115222","105222","0"
"104131","0","50000","0","1","0","0","1","0","0","5","104222","0","0","0","0","0","0","0","125223","105223","0"
"104223","0","55000","0","1","0","0","1","0","0","5","104314","0","0","0","0","0","0","0","125224","105224","0"
"0","0","55000","0","1","0","0","0","0","0","10","104224","0","0","0","0","0","0","0","115225","105225","0"
"103222","0","55000","0","1","0","0","1","0","0","5","104041","0","0","0","0","0","0","0","125226","105226","0"
"103221","0","55000","0","1","0","0","1","0","0","5","104131","0","0","0","0","0","0","0","125227","105227","0"
"0","0","40000","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","115251","105251","0"
"103252","0","45000","0","1","0","0","1","0","0","5","104252","0","0","0","0","0","0","0","125252","105252","0"
"104611","0","50000","0","1","0","0","1","0","0","5","104252","0","0","0","0","0","0","0","125253","105253","0"
"0","0","55000","0","1","0","0","0","0","0","10","104251","0","0","0","0","0","0","0","115254","105254","0"
"104253","0","55000","0","1","0","0","1","0","0","5","104433","0","0","0","0","0","0","0","125255","105255","0"
"103553","0","55000","0","1","0","0","1","0","0","5","104252","0","0","0","0","0","0","0","125256","105256","0"
"103251","0","55000","0","1","0","0","1","0","0","5","104522","0","0","0","0","0","0","0","125257","105257","0"
"103072","0","40000","0","1","0","0","1","0","0","5","104283","0","1","0","0","0","0","0","125281","105281","0"
"103013","0","45000","0","1","0","0","1","0","0","5","104282","0","0","0","0","0","0","0","125282","105282","0"
"103282","0","50000","0","1","0","0","1","0","0","5","104134","0","0","0","0","0","0","0","125283","105283","0"
"0","0","55000","0","1","0","0","0","0","0","10","104072","0","0","0","0","0","0","0","115284","105284","0"
"103583","0","55000","0","1","0","0","1","0","0","5","104343","0","0","0","0","0","0","0","125285","105285","0"
"103281","0","55000","0","1","0","0","1","0","0","5","104011","0","0","0","0","0","0","0","125286","105286","0"
"103612","0","55000","0","1","0","0","1","0","0","5","104311","0","0","0","0","0","0","0","125287","105287","0"
"104431","0","40000","0","1","0","0","1","0","0","5","104313","0","1","0","0","0","0","0","125311","105311","0"
"103192","0","45000","0","1","0","0","1","0","0","5","104311","0","0","0","0","0","0","0","125312","105312","0"
"104491","0","50000","0","1","0","0","1","0","0","5","104313","0","0","0","0","0","0","0","125313","105313","0"
"104312","0","55000","0","1","0","0","1","0","0","5","104193","0","0","0","0","0","0","0","125314","105314","0"
"0","0","55000","0","1","0","0","0","0","0","10","104282","0","0","0","0","0","0","0","115315","105315","0"
"0","0","55000","0","1","0","0","0","0","0","10","104161","0","0","0","0","0","0","0","115316","105316","0"
"0","0","55000","0","1","0","0","0","0","0","10","104191","0","0","0","0","0","0","0","115317","105317","0"
"104491","0","40000","0","1","0","0","1","0","0","5","104343","0","1","0","0","0","0","0","125341","105341","0"
"103343","0","45000","0","1","0","0","1","0","0","5","104611","0","0","0","0","0","0","0","125342","105342","0"
"103342","0","50000","0","1","0","0","1","0","0","5","104044","0","0","0","0","0","0","0","125343","105343","0"
"0","0","55000","0","1","0","0","0","0","0","10","104043","0","0","0","0","0","0","0","115344","105344","0"
"104342","0","55000","0","1","0","0","1","0","0","5","104463","0","0","0","0","0","0","0","125345","105345","0"
"0","0","55000","0","1","0","0","0","0","0","10","103252","0","0","0","0","0","0","0","115346","105346","0"
"103192","0","55000","0","1","0","0","1","0","0","5","104521","0","0","0","0","0","0","0","125347","105347","0"
"104372","0","40000","0","1","0","0","1","0","0","5","104552","0","1","0","0","0","0","0","125371","105371","0"
"103222","0","45000","0","1","0","0","1","0","0","5","104342","0","0","0","0","0","0","0","125372","105372","0"
"104371","0","50000","0","1","0","0","1","0","0","5","104613","0","0","0","0","0","0","0","125373","105373","0"
"104372","0","55000","0","1","0","0","1","0","0","5","104373","0","0","0","0","0","0","0","125374","105374","0"
"0","0","55000","0","1","0","0","0","0","0","10","104222","0","0","0","0","0","0","0","115375","105375","0"
"103461","0","55000","0","1","0","0","1","0","0","5","104372","0","0","0","0","0","0","0","125376","105376","0"
"103341","0","55000","0","1","0","0","1","0","0","5","104252","0","0","0","0","0","0","0","125377","105377","0"
"103401","0","40000","0","1","0","0","1","0","0","5","104402","0","1","0","0","0","103343","0","125401","105401","0"
"0","0","45000","0","1","0","0","0","0","0","10","104402","0","0","0","0","0","0","0","115402","105402","0"
"0","0","55000","0","1","0","0","0","0","0","10","104162","0","0","0","0","0","0","0","115403","105403","0"
"103132","0","45000","0","1","0","0","1","0","0","5","104432","0","0","0","0","0","0","0","125431","105431","0"
"0","0","55000","0","1","0","0","0","0","0","10","104132","0","0","0","0","0","0","0","115432","105432","0"
"0","0","55000","0","1","0","0","0","0","0","10","104432","0","0","0","0","0","0","0","115433","105433","0"
"103371","0","50000","0","1","0","0","1","0","0","5","104463","0","0","0","0","0","0","0","125462","105462","0"
"104431","0","50000","0","1","0","0","1","0","0","5","104523","0","0","0","0","0","0","0","125463","105463","0"
"0","0","55000","0","1","0","0","0","0","0","10","104041","0","0","0","0","0","0","0","115464","105464","0"
"103522","0","50000","0","1","0","0","1","0","0","5","104072","0","0","0","0","0","0","0","125491","105491","0"
"103222","0","40000","0","1","0","0","1","0","0","5","104523","0","1","0","0","0","0","0","125521","105521","0"
"103583","0","45000","0","1","0","0","1","0","0","5","104522","0","0","0","0","0","0","0","125522","105522","0"
"104522","0","55000","0","1","0","0","1","0","0","5","104344","0","0","0","0","0","0","0","125523","105523","0"
"103522","0","55000","0","1","0","0","1","0","0","5","104132","0","0","0","0","0","0","0","125524","105524","0"
"0","0","40000","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","115551","105551","0"
"0","0","45000","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","115552","105552","0"
"0","0","45000","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","115553","105553","0"
"0","0","45000","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","115554","105554","0"
"0","0","45000","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","115555","105555","0"
