4cf9a4fc8891ade91dba12ed703933704c2d6ea57753973c4762ab8fb317b308,9f23c2bf1436a4195f87e7f18f9401aa5968cca1924f2a5633b417fe10643682,5d34dd27b9a0ca7b0f5cbaadaef7eb5566291a7e887330bfc41b69912c726853,b4d3158bfe9db0c18ae1e1cfa2929885155abe2d49dc41e287acf389158d2040,0271a90f72e377a0352c5dac707efa2f6fc7a4e884f2879463fc23a4705be614,4654ee6241f28fdb502d1cddff21f7b918ed89ea1b517a13b8af2a77d430c0cd,6b2824ece0bd7491ef6891c80bb44bc6099cad318350774d3c3ef998ed0eed24,856ae95aaa09507436f1c259734d6421a885dd0394a8d3ff7c14fd75579036c9,4516b25c0b017cd1f5a5be21df87ec870dee552bfb8bc2d4c08c679ae4231e2d,4538fcf4d33610ec46c48a2b49b140d683c6e71f7d34df552da444ea61095bbe,09ec0b058583c6311f94d7a548a8ab7b8a83a9bf7e1c080211d4548d6f58e85c,36be7e7290e1e7b361bd1af63aa4cc782c23a808363710136825be0b3568632d,acededa36bfdc85258a95c93ab065d6016ac5125c2ee2a0c719c14cbd0c53157,c68d1513c789a130932f9f320847c07b4747e2cfad1fb4756c2260f55f287769
"2030/12/31 14:59:59","601","20002102","0","72002002","20002102","0","20002","72002002","8004","9003","完成活動任務1-2 (NORMAL)","1","2018/01/01 12:00:00"
"2030/12/31 14:59:59","601","20002103","0","72002003","20002102","0","20002","72002003","8004","9003","完成活動任務1-3 (NORMAL)","1","2018/01/01 12:00:00"
"2030/12/31 14:59:59","601","20002104","0","72002004","20002102","0","20002","72002004","8004","9003","完成活動任務1-4 (NORMAL)","1","2018/01/01 12:00:00"
"2030/12/31 14:59:59","601","20002105","0","72002005","20002102","0","20002","72002005","8004","9003","完成活動任務1-5 (NORMAL)","1","2018/01/01 12:00:00"
"2030/12/31 14:59:59","601","20002106","0","72002006","20002102","0","20002","72002006","8004","9003","完成活動任務1-6 (NORMAL)","1","2018/01/01 12:00:00"
"2030/12/31 14:59:59","601","20002107","0","72002007","20002102","0","20002","72002007","8004","9003","完成活動任務1-7 (NORMAL)","1","2018/01/01 12:00:00"
"2030/12/31 14:59:59","601","20002108","0","72002008","20002102","0","20002","72002008","8004","9003","完成活動任務1-8 (NORMAL)","1","2018/01/01 12:00:00"
"2030/12/31 14:59:59","601","20002109","0","72002009","20002102","0","20002","72002009","8004","9003","完成活動任務1-9 (NORMAL)","1","2018/01/01 12:00:00"
"2030/12/31 14:59:59","601","20002110","0","72002010","20002102","0","20002","72002010","8004","9003","完成活動任務1-10 (NORMAL)","1","2018/01/01 12:00:00"
"2030/12/31 14:59:59","601","20002111","0","72002011","20002102","0","20002","72002011","8004","9003","完成活動任務1-11 (NORMAL)","1","2018/01/01 12:00:00"
"2030/12/31 14:59:59","601","20002112","0","72002012","20002102","0","20002","72002012","8004","9003","完成活動任務1-12 (NORMAL)","1","2018/01/01 12:00:00"
"2030/12/31 14:59:59","601","20002113","0","72002013","20002102","0","20002","72002013","8004","9003","完成活動任務1-13 (NORMAL)","1","2018/01/01 12:00:00"
"2030/12/31 14:59:59","601","20002114","0","72002014","20002102","0","20002","72002014","8004","9003","完成活動任務1-14 (NORMAL)","1","2018/01/01 12:00:00"
"2030/12/31 14:59:59","601","20002115","0","72002015","20002102","0","20002","72002015","8004","9003","完成活動任務1-15 (NORMAL)","1","2018/01/01 12:00:00"
"2030/12/31 14:59:59","601","20002201","0","72002016","20002103","0","20002","72002016","8005","9003","完成活動任務1-1 (HARD)","1","2018/01/01 12:00:00"
"2030/12/31 14:59:59","601","20002202","0","72002017","20002103","0","20002","72002017","8005","9003","完成活動任務1-2 (HARD)","1","2018/01/01 12:00:00"
"2030/12/31 14:59:59","601","20002203","0","72002018","20002103","0","20002","72002018","8005","9003","完成活動任務1-3 (HARD)","1","2018/01/01 12:00:00"
"2030/12/31 14:59:59","601","20002204","0","72002019","20002103","0","20002","72002019","8005","9003","完成活動任務1-4 (HARD)","1","2018/01/01 12:00:00"
"2030/12/31 14:59:59","601","20002205","0","72002020","20002103","0","20002","72002020","8005","9003","完成活動任務1-5 (HARD)","1","2018/01/01 12:00:00"
"2030/12/31 14:59:59","601","660002101","0","72002021","20002104","0","20002","72002021","8006","9001","打倒 1 隻阿爾瑪（NORMAL限定）","1","2018/01/01 12:00:00"
"2030/12/31 14:59:59","601","660002201","0","72002022","20002104","0","20002","72002022","8007","9001","打倒 1 隻阿爾瑪（HARD限定）","1","2018/01/01 12:00:00"
"2030/12/31 14:59:59","601","660002301","0","72002023","20002104","0","20002","72002023","8010","9001","打倒 1 隻阿爾瑪（VERY HARD限定）","1","2018/01/01 12:00:00"
"2030/12/31 14:59:59","601","20003101","0","72003001","20003102","0","20003","72003001","8004","9003","完成活動任務1-1 (NORMAL)","1","2018/01/01 12:00:00"
"2030/12/31 14:59:59","601","20003102","0","72003002","20003102","0","20003","72003002","8004","9003","完成活動任務1-2 (NORMAL)","1","2018/01/01 12:00:00"
"2030/12/31 14:59:59","601","20003103","0","72003003","20003102","0","20003","72003003","8004","9003","完成活動任務1-3 (NORMAL)","1","2018/01/01 12:00:00"
"2030/12/31 14:59:59","601","20003104","0","72003004","20003102","0","20003","72003004","8004","9003","完成活動任務1-4 (NORMAL)","1","2018/01/01 12:00:00"
"2030/12/31 14:59:59","601","20003105","0","72003005","20003102","0","20003","72003005","8004","9003","完成活動任務1-5 (NORMAL)","1","2018/01/01 12:00:00"
"2030/12/31 14:59:59","601","20003106","0","72003006","20003102","0","20003","72003006","8004","9003","完成活動任務1-6 (NORMAL)","1","2018/01/01 12:00:00"
"2030/12/31 14:59:59","601","20003107","0","72003007","20003102","0","20003","72003007","8004","9003","完成活動任務1-7 (NORMAL)","1","2018/01/01 12:00:00"
"2030/12/31 14:59:59","601","20003108","0","72003008","20003102","0","20003","72003008","8004","9003","完成活動任務1-8 (NORMAL)","1","2018/01/01 12:00:00"
"2030/12/31 14:59:59","601","20003109","0","72003009","20003102","0","20003","72003009","8004","9003","完成活動任務1-9 (NORMAL)","1","2018/01/01 12:00:00"
"2030/12/31 14:59:59","601","20003110","0","72003010","20003102","0","20003","72003010","8004","9003","完成活動任務1-10 (NORMAL)","1","2018/01/01 12:00:00"
"2030/12/31 14:59:59","601","20003111","0","72003011","20003102","0","20003","72003011","8004","9003","完成活動任務1-11 (NORMAL)","1","2018/01/01 12:00:00"
"2030/12/31 14:59:59","601","20003112","0","72003012","20003102","0","20003","72003012","8004","9003","完成活動任務1-12 (NORMAL)","1","2018/01/01 12:00:00"
"2030/12/31 14:59:59","601","20003113","0","72003013","20003102","0","20003","72003013","8004","9003","完成活動任務1-13 (NORMAL)","1","2018/01/01 12:00:00"
"2030/12/31 14:59:59","601","20003114","0","72003014","20003102","0","20003","72003014","8004","9003","完成活動任務1-14 (NORMAL)","1","2018/01/01 12:00:00"
"2030/12/31 14:59:59","601","20003115","0","72003015","20003102","0","20003","72003015","8004","9003","完成活動任務1-15 (NORMAL)","1","2018/01/01 12:00:00"
"2030/12/31 14:59:59","601","20003201","0","72003016","20003103","0","20003","72003016","8005","9003","完成活動任務1-1 (HARD)","1","2018/01/01 12:00:00"
"2030/12/31 14:59:59","601","20003202","0","72003017","20003103","0","20003","72003017","8005","9003","完成活動任務1-2 (HARD)","1","2018/01/01 12:00:00"
"2030/12/31 14:59:59","601","20003203","0","72003018","20003103","0","20003","72003018","8005","9003","完成活動任務1-3 (HARD)","1","2018/01/01 12:00:00"
"2030/12/31 14:59:59","601","20003204","0","72003019","20003103","0","20003","72003019","8005","9003","完成活動任務1-4 (HARD)","1","2018/01/01 12:00:00"
"2030/12/31 14:59:59","601","20003205","0","72003020","20003103","0","20003","72003020","8005","9003","完成活動任務1-5 (HARD)","1","2018/01/01 12:00:00"
"2030/12/31 14:59:59","601","660003101","0","72003021","20003104","0","20003","72003021","8006","9001","打倒 1 隻加爾格（NORMAL限定）","1","2018/01/01 12:00:00"
"2030/12/31 14:59:59","601","660003201","0","72003022","20003104","0","20003","72003022","8007","9001","打倒 1 隻加爾格（HARD限定）","1","2018/01/01 12:00:00"
"2030/12/31 14:59:59","601","660003301","0","72003023","20003104","0","20003","72003023","8010","9001","打倒 1 隻加爾格（VERY HARD限定）","1","2018/01/01 12:00:00"
"2030/12/31 14:59:59","601","20004101","0","72004001","20004102","0","20004","72004001","8004","9003","完成活動任務1-1 (NORMAL)","1","2020/09/30 16:00:00"
"2030/12/31 14:59:59","601","20004102","0","72004002","20004102","0","20004","72004002","8004","9003","完成活動任務1-2 (NORMAL)","1","2020/09/30 16:00:00"
"2030/12/31 14:59:59","601","20004103","0","72004003","20004102","0","20004","72004003","8004","9003","完成活動任務1-3 (NORMAL)","1","2020/09/30 16:00:00"
"2030/12/31 14:59:59","601","20004104","0","72004004","20004102","0","20004","72004004","8004","9003","完成活動任務1-4 (NORMAL)","1","2020/09/30 16:00:00"
"2030/12/31 14:59:59","601","20004105","0","72004005","20004102","0","20004","72004005","8004","9003","完成活動任務1-5 (NORMAL)","1","2020/09/30 16:00:00"
"2030/12/31 14:59:59","601","20004106","0","72004006","20004102","0","20004","72004006","8004","9003","完成活動任務1-6 (NORMAL)","1","2020/09/30 16:00:00"
"2030/12/31 14:59:59","601","20004107","0","72004007","20004102","0","20004","72004007","8004","9003","完成活動任務1-7 (NORMAL)","1","2020/09/30 16:00:00"
"2030/12/31 14:59:59","601","20004108","0","72004008","20004102","0","20004","72004008","8004","9003","完成活動任務1-8 (NORMAL)","1","2020/09/30 16:00:00"
"2030/12/31 14:59:59","601","20004109","0","72004009","20004102","0","20004","72004009","8004","9003","完成活動任務1-9 (NORMAL)","1","2020/09/30 16:00:00"
"2030/12/31 14:59:59","601","20004110","0","72004010","20004102","0","20004","72004010","8004","9003","完成活動任務1-10 (NORMAL)","1","2020/09/30 16:00:00"
"2030/12/31 14:59:59","601","20004111","0","72004011","20004102","0","20004","72004011","8004","9003","完成活動任務1-11 (NORMAL)","1","2020/09/30 16:00:00"
"2030/12/31 14:59:59","601","20004112","0","72004012","20004102","0","20004","72004012","8004","9003","完成活動任務1-12 (NORMAL)","1","2020/09/30 16:00:00"
"2030/12/31 14:59:59","601","20004113","0","72004013","20004102","0","20004","72004013","8004","9003","完成活動任務1-13 (NORMAL)","1","2020/09/30 16:00:00"
"2030/12/31 14:59:59","601","20004114","0","72004014","20004102","0","20004","72004014","8004","9003","完成活動任務1-14 (NORMAL)","1","2020/09/30 16:00:00"
"2030/12/31 14:59:59","601","20004115","0","72004015","20004102","0","20004","72004015","8004","9003","完成活動任務1-15 (NORMAL)","1","2020/09/30 16:00:00"
"2030/12/31 14:59:59","601","20004201","0","72004016","20004103","0","20004","72004016","8005","9003","完成活動任務1-1 (HARD)","1","2020/09/30 16:00:00"
"2030/12/31 14:59:59","601","20004202","0","72004017","20004103","0","20004","72004017","8005","9003","完成活動任務1-2 (HARD)","1","2020/09/30 16:00:00"
"2030/12/31 14:59:59","601","20004203","0","72004018","20004103","0","20004","72004018","8005","9003","完成活動任務1-3 (HARD)","1","2020/09/30 16:00:00"
"2030/12/31 14:59:59","601","20004204","0","72004019","20004103","0","20004","72004019","8005","9003","完成活動任務1-4 (HARD)","1","2020/09/30 16:00:00"
"2030/12/31 14:59:59","601","20004205","0","72004020","20004103","0","20004","72004020","8005","9003","完成活動任務1-5 (HARD)","1","2020/09/30 16:00:00"
"2030/12/31 14:59:59","601","660004101","0","72004021","20004104","0","20004","72004021","8006","9001","打倒 1 隻天塔帕斯（NORMAL限定）","1","2020/09/30 16:00:00"
"2030/12/31 14:59:59","601","660004201","0","72004022","20004104","0","20004","72004022","8007","9001","打倒 1 隻天塔帕斯（HARD限定）","1","2020/09/30 16:00:00"
"2030/12/31 14:59:59","601","660004301","0","72004023","20004104","0","20004","72004023","8010","9001","打倒1隻天塔帕斯(VERY HARD限定)","1","2020/09/30 16:00:00"
"2030/12/31 14:59:59","601","20005101","0","72005001","20005102","0","20005","72005001","8004","9003","完成活動任務1-1 (NORMAL)","1","2020/11/02 16:00:00"
"2030/12/31 14:59:59","601","20005102","0","72005002","20005102","0","20005","72005002","8004","9003","完成活動任務1-2 (NORMAL)","1","2020/11/02 16:00:00"
"2030/12/31 14:59:59","601","20005103","0","72005003","20005102","0","20005","72005003","8004","9003","完成活動任務1-3 (NORMAL)","1","2020/11/02 16:00:00"
"2030/12/31 14:59:59","601","20005104","0","72005004","20005102","0","20005","72005004","8004","9003","完成活動任務1-4 (NORMAL)","1","2020/11/02 16:00:00"
"2030/12/31 14:59:59","601","20005105","0","72005005","20005102","0","20005","72005005","8004","9003","完成活動任務1-5 (NORMAL)","1","2020/11/02 16:00:00"
"2030/12/31 14:59:59","601","20005106","0","72005006","20005102","0","20005","72005006","8004","9003","完成活動任務1-6 (NORMAL)","1","2020/11/02 16:00:00"
"2030/12/31 14:59:59","601","20005107","0","72005007","20005102","0","20005","72005007","8004","9003","完成活動任務1-7 (NORMAL)","1","2020/11/02 16:00:00"
"2030/12/31 14:59:59","601","20005108","0","72005008","20005102","0","20005","72005008","8004","9003","完成活動任務1-8 (NORMAL)","1","2020/11/02 16:00:00"
"2030/12/31 14:59:59","601","20005109","0","72005009","20005102","0","20005","72005009","8004","9003","完成活動任務1-9 (NORMAL)","1","2020/11/02 16:00:00"
"2030/12/31 14:59:59","601","20005110","0","72005010","20005102","0","20005","72005010","8004","9003","完成活動任務1-10 (NORMAL)","1","2020/11/02 16:00:00"
"2030/12/31 14:59:59","601","20005111","0","72005011","20005102","0","20005","72005011","8004","9003","完成活動任務1-11 (NORMAL)","1","2020/11/02 16:00:00"
"2030/12/31 14:59:59","601","20005112","0","72005012","20005102","0","20005","72005012","8004","9003","完成活動任務1-12 (NORMAL)","1","2020/11/02 16:00:00"
"2030/12/31 14:59:59","601","20005113","0","72005013","20005102","0","20005","72005013","8004","9003","完成活動任務1-13 (NORMAL)","1","2020/11/02 16:00:00"
"2030/12/31 14:59:59","601","20005114","0","72005014","20005102","0","20005","72005014","8004","9003","完成活動任務1-14 (NORMAL)","1","2020/11/02 16:00:00"
"2030/12/31 14:59:59","601","20005115","0","72005015","20005102","0","20005","72005015","8004","9003","完成活動任務1-15 (NORMAL)","1","2020/11/02 16:00:00"
"2030/12/31 14:59:59","601","20005201","0","72005016","20005103","0","20005","72005016","8005","9003","完成活動任務1-1 (HARD)","1","2020/11/02 16:00:00"
"2030/12/31 14:59:59","601","20005202","0","72005017","20005103","0","20005","72005017","8005","9003","完成活動任務1-2 (HARD)","1","2020/11/02 16:00:00"
"2030/12/31 14:59:59","601","20005203","0","72005018","20005103","0","20005","72005018","8005","9003","完成活動任務1-3 (HARD)","1","2020/11/02 16:00:00"
"2030/12/31 14:59:59","601","20005204","0","72005019","20005103","0","20005","72005019","8005","9003","完成活動任務1-4 (HARD)","1","2020/11/02 16:00:00"
"2030/12/31 14:59:59","601","20005205","0","72005020","20005103","0","20005","72005020","8005","9003","完成活動任務1-5 (HARD)","1","2020/11/02 16:00:00"
"2030/12/31 14:59:59","601","660005101","0","72005021","20005104","0","20005","72005021","8006","9001","打倒 1 隻島鯨（NORMAL限定）","1","2020/11/02 16:00:00"
"2030/12/31 14:59:59","601","660005201","0","72005022","20005104","0","20005","72005022","8007","9001","打倒 1 隻島鯨（HARD限定）","1","2020/11/02 16:00:00"
"2030/12/31 14:59:59","601","660005301","0","72005023","20005104","0","20005","72005023","8010","9001","打倒1隻島鯨(VERY HARD限定)","1","2020/11/02 16:00:00"
"2030/12/31 14:59:59","601","20006101","0","72006001","20006102","0","20006","72006001","8004","9003","完成活動任務1-1 (NORMAL)","1","2020/12/04 16:00:00"
"2030/12/31 14:59:59","601","20006102","0","72006002","20006102","0","20006","72006002","8004","9003","完成活動任務1-2 (NORMAL)","1","2020/12/04 16:00:00"
"2030/12/31 14:59:59","601","20006103","0","72006003","20006102","0","20006","72006003","8004","9003","完成活動任務1-3 (NORMAL)","1","2020/12/04 16:00:00"
"2030/12/31 14:59:59","601","20006104","0","72006004","20006102","0","20006","72006004","8004","9003","完成活動任務1-4 (NORMAL)","1","2020/12/04 16:00:00"
"2030/12/31 14:59:59","601","20006105","0","72006005","20006102","0","20006","72006005","8004","9003","完成活動任務1-5 (NORMAL)","1","2020/12/04 16:00:00"
"2030/12/31 14:59:59","601","20006106","0","72006006","20006102","0","20006","72006006","8004","9003","完成活動任務1-6 (NORMAL)","1","2020/12/04 16:00:00"
"2030/12/31 14:59:59","601","20006107","0","72006007","20006102","0","20006","72006007","8004","9003","完成活動任務1-7 (NORMAL)","1","2020/12/04 16:00:00"
"2030/12/31 14:59:59","601","20006108","0","72006008","20006102","0","20006","72006008","8004","9003","完成活動任務1-8 (NORMAL)","1","2020/12/04 16:00:00"
"2030/12/31 14:59:59","601","20006109","0","72006009","20006102","0","20006","72006009","8004","9003","完成活動任務1-9 (NORMAL)","1","2020/12/04 16:00:00"
"2030/12/31 14:59:59","601","20006110","0","72006010","20006102","0","20006","72006010","8004","9003","完成活動任務1-10 (NORMAL)","1","2020/12/04 16:00:00"
"2030/12/31 14:59:59","601","20006111","0","72006011","20006102","0","20006","72006011","8004","9003","完成活動任務1-11 (NORMAL)","1","2020/12/04 16:00:00"
"2030/12/31 14:59:59","601","20006112","0","72006012","20006102","0","20006","72006012","8004","9003","完成活動任務1-12 (NORMAL)","1","2020/12/04 16:00:00"
"2030/12/31 14:59:59","601","20006113","0","72006013","20006102","0","20006","72006013","8004","9003","完成活動任務1-13 (NORMAL)","1","2020/12/04 16:00:00"
"2030/12/31 14:59:59","601","20006114","0","72006014","20006102","0","20006","72006014","8004","9003","完成活動任務1-14 (NORMAL)","1","2020/12/04 16:00:00"
"2030/12/31 14:59:59","601","20006115","0","72006015","20006102","0","20006","72006015","8004","9003","完成活動任務1-15 (NORMAL)","1","2020/12/04 16:00:00"
"2030/12/31 14:59:59","601","20006201","0","72006016","20006103","0","20006","72006016","8005","9003","完成活動任務1-1 (HARD)","1","2020/12/04 16:00:00"
"2030/12/31 14:59:59","601","20006202","0","72006017","20006103","0","20006","72006017","8005","9003","完成活動任務1-2 (HARD)","1","2020/12/04 16:00:00"
"2030/12/31 14:59:59","601","20006203","0","72006018","20006103","0","20006","72006018","8005","9003","完成活動任務1-3 (HARD)","1","2020/12/04 16:00:00"
"2030/12/31 14:59:59","601","20006204","0","72006019","20006103","0","20006","72006019","8005","9003","完成活動任務1-4 (HARD)","1","2020/12/04 16:00:00"
"2030/12/31 14:59:59","601","20006205","0","72006020","20006103","0","20006","72006020","8005","9003","完成活動任務1-5 (HARD)","1","2020/12/04 16:00:00"
"2030/12/31 14:59:59","601","660006101","0","72006021","20006104","0","20006","72006021","8006","9001","打倒 1 隻亡靈鎧甲（NORMAL限定）","1","2020/12/04 16:00:00"
"2030/12/31 14:59:59","601","660006201","0","72006022","20006104","0","20006","72006022","8007","9001","打倒 1 隻亡靈鎧甲（HARD限定）","1","2020/12/04 16:00:00"
"2030/12/31 14:59:59","601","660006301","0","72006023","20006104","0","20006","72006023","8010","9001","打倒1隻亡靈鎧甲(VERY HARD限定)","1","2020/12/04 16:00:00"
"2030/12/31 14:59:59","601","20007101","0","72007001","20007102","0","20007","72007001","8004","9003","完成活動任務1-1 (NORMAL)","1","2021/01/20 16:00:00"
"2030/12/31 14:59:59","601","20007102","0","72007002","20007102","0","20007","72007002","8004","9003","完成活動任務1-2 (NORMAL)","1","2021/01/20 16:00:00"
"2030/12/31 14:59:59","601","20007103","0","72007003","20007102","0","20007","72007003","8004","9003","完成活動任務1-3 (NORMAL)","1","2021/01/20 16:00:00"
"2030/12/31 14:59:59","601","20007104","0","72007004","20007102","0","20007","72007004","8004","9003","完成活動任務1-4 (NORMAL)","1","2021/01/20 16:00:00"
"2030/12/31 14:59:59","601","20007105","0","72007005","20007102","0","20007","72007005","8004","9003","完成活動任務1-5 (NORMAL)","1","2021/01/20 16:00:00"
"2030/12/31 14:59:59","601","20007106","0","72007006","20007102","0","20007","72007006","8004","9003","完成活動任務1-6 (NORMAL)","1","2021/01/20 16:00:00"
"2030/12/31 14:59:59","601","20007107","0","72007007","20007102","0","20007","72007007","8004","9003","完成活動任務1-7 (NORMAL)","1","2021/01/20 16:00:00"
"2030/12/31 14:59:59","601","20007108","0","72007008","20007102","0","20007","72007008","8004","9003","完成活動任務1-8 (NORMAL)","1","2021/01/20 16:00:00"
"2030/12/31 14:59:59","601","20007109","0","72007009","20007102","0","20007","72007009","8004","9003","完成活動任務1-9 (NORMAL)","1","2021/01/20 16:00:00"
"2030/12/31 14:59:59","601","20007110","0","72007010","20007102","0","20007","72007010","8004","9003","完成活動任務1-10 (NORMAL)","1","2021/01/20 16:00:00"
"2030/12/31 14:59:59","601","20007111","0","72007011","20007102","0","20007","72007011","8004","9003","完成活動任務1-11 (NORMAL)","1","2021/01/20 16:00:00"
"2030/12/31 14:59:59","601","20007112","0","72007012","20007102","0","20007","72007012","8004","9003","完成活動任務1-12 (NORMAL)","1","2021/01/20 16:00:00"
"2030/12/31 14:59:59","601","20007113","0","72007013","20007102","0","20007","72007013","8004","9003","完成活動任務1-13 (NORMAL)","1","2021/01/20 16:00:00"
"2030/12/31 14:59:59","601","20007114","0","72007014","20007102","0","20007","72007014","8004","9003","完成活動任務1-14 (NORMAL)","1","2021/01/20 16:00:00"
"2030/12/31 14:59:59","601","20007115","0","72007015","20007102","0","20007","72007015","8004","9003","完成活動任務1-15 (NORMAL)","1","2021/01/20 16:00:00"
"2030/12/31 14:59:59","601","20007201","0","72007016","20007103","0","20007","72007016","8005","9003","完成活動任務1-1 (HARD)","1","2021/01/20 16:00:00"
"2030/12/31 14:59:59","601","20007202","0","72007017","20007103","0","20007","72007017","8005","9003","完成活動任務1-2 (HARD)","1","2021/01/20 16:00:00"
"2030/12/31 14:59:59","601","20007203","0","72007018","20007103","0","20007","72007018","8005","9003","完成活動任務1-3 (HARD)","1","2021/01/20 16:00:00"
"2030/12/31 14:59:59","601","20007204","0","72007019","20007103","0","20007","72007019","8005","9003","完成活動任務1-4 (HARD)","1","2021/01/20 16:00:00"
"2030/12/31 14:59:59","601","20007205","0","72007020","20007103","0","20007","72007020","8005","9003","完成活動任務1-5 (HARD)","1","2021/01/20 16:00:00"
"2030/12/31 14:59:59","601","660007101","0","72007021","20007104","0","20007","72007021","8006","9001","打倒1隻傑克南瓜布丁（NORMAL限定）","1","2021/01/20 16:00:00"
"2030/12/31 14:59:59","601","660007201","0","72007022","20007104","0","20007","72007022","8007","9001","打倒1隻傑克南瓜布丁（HARD限定）","1","2021/01/20 16:00:00"
"2030/12/31 14:59:59","601","660007301","0","72007023","20007104","0","20007","72007023","8010","9001","打倒1隻傑克南瓜布丁（VERY HARD限定）","1","2021/01/20 16:00:00"
