2d305a48e1c8a976a8164e2b69242111086fbbe6abb80f6149413b61ad30be1c,9e2261612651c06e6a54c7695a11e97db04bebe5edc3d4440fd38a988eb92ebd,07eff6db61c5815eac8e2e79ceb92bf677b43a1b20ff3acb765698fc1ccd125c,4d17d7a0b1db2481948f0e4c4a94c7f4578c34fe661857cc91467b72e8d0b3f1,d5c61537a58a7d182e6a38c2041649a0174c010ff9f4f6e39ac12b27cd67b602,16f11284cae1bf34262fda5ccafb663def013cf23b7b03a41e304e40440b8c3f,7b2ddc0e0a509813ab4e8c7b56f45348055567fd3f26a720ba85826be50ca2d5,85c37c2c6fe09a91e0753b280ab79c93415da16eebe5e7767a0305a7ba3973fb,c059dcb1e41e4b224a68c836f98fc2dfefe3dc48d4c051283704643c1551880f,809aa69a16564800348441dde83472a571d1b80549268adf7f582303345ef957,b0aa81ba4121258756ab0debd4b358984861a5cdca452ae75f1b92b5c142f1b3,6b44b5ed6a3dae649d051026f6fa2bf245ce722fd164900e0b1c196b2a635065,a34388e0cbb8dffd4149828bac38d66f580568a7b1dab98ffca028ab1716f0ee,1804b07c7f046acc2afa06087efee1a27a4d697567764c34d23a2833a7007fc1,3cda9d98ab3848bd20392cefe47a102760055a000db279d88fcb9543d16862d8,29037564582e69739de77f3524d71b81ac55eaf7d3d9aa897ea1b49e90cd3ef1,38dbc0d4e3a6aae66ebc80000259f9b83d7a13aad7fabbf729bc0e97e2ac3a59,1cd7bf342c0e4557620ea9331d0e3b0920117b4f77198729f540d4bb35b6c393,61b7d8349a19ab21c63dc619e4e0216718a9ed9abf1705f7fe0b912b81542e65,b9777c1d30d5f9a1adeefaf07a7783d7941ca64779201a0af745068a9af4a00f
"101020304","0","0","0","0","101000039","0","101020305","306","101020304","100","0","0","11999101","101020303","0","11999093","110020033","0","11002033"
"101020402","0","0","0","0","101000040","0","101020401","311","0","100","0","0","0","0","0","11999091","110020041","0","11002041"
"101020403","0","0","0","0","101000041","0","101020403","311","101020404","100","0","0","0","0","0","11999092","110020042","0","11002042"
"101020404","0","0","0","0","101000042","0","101020404","311","101020405","100","0","0","11999102","0","0","11999093","110020043","0","11002043"
"101020502","0","0","0","0","101000043","0","101020501","311","101020503","100","0","0","0","0","0","11999091","110020051","0","11002051"
"101020505","0","0","0","0","101000044","0","101020504","311","101020503","100","0","0","0","0","0","11999092","110020052","0","11002052"
"101020502","0","0","0","0","101000045","0","101020506","311","101020501","100","0","0","11999103","0","0","11999093","110020053","0","11002053"
"101020601","0","0","0","0","101000046","0","101020601","315","101020602","100","0","0","0","0","0","11999091","110020061","0","11002061"
"101020604","0","0","0","0","101000047","0","101020603","315","101020602","100","0","0","0","0","0","11999092","110020062","0","11002062"
"101020604","0","0","0","0","101000048","0","101020603","315","101020604","100","0","0","11999101","101020606","0","11999093","110020063","0","11002063"
"101020702","0","0","0","0","101000049","0","101020701","321","101020702","100","0","0","0","0","0","11999091","110020071","0","11002071"
"101020703","0","0","0","0","101000050","0","101020703","321","101020704","100","0","0","0","0","0","11999092","110020072","0","11002072"
"101020704","0","0","0","0","101000051","0","101020705","321","101020706","100","0","0","11999102","0","0","11999093","110020073","0","11002073"
"101020801","0","0","0","0","101000052","0","101020801","326","101020802","100","0","0","11002084","0","0","11999091","110020081","0","11002081"
"101020804","0","0","0","0","101000053","0","101020803","326","101020804","100","0","0","0","101020802","0","11999092","110020082","0","11002082"
"101020806","0","0","0","0","101000054","0","101020805","326","101020807","100","0","0","11999103","101020807","0","11999093","110020083","0","11002083"
"101020902","0","0","0","0","101000055","0","101020901","330","101020905","100","0","0","11002094","0","0","11999091","110020091","0","11002091"
"101020903","0","0","0","0","101000056","0","101020903","330","101020904","100","0","0","0","0","0","11999092","110020092","0","11002092"
"101020902","0","0","0","0","101000057","0","101020901","330","101020904","100","0","0","11999101","101020905","0","11999093","110020093","0","11002093"
"101021001","0","0","0","0","101000058","0","101021001","336","101021002","100","0","0","11002104","0","0","11999091","110020101","0","11002101"
"101021003","0","0","0","0","101000059","0","101021003","336","101021004","100","0","0","0","0","0","11999092","110020102","0","11002102"
"101021003","0","0","0","0","101000060","0","101021007","336","101021002","100","0","0","11999102","101021005","0","11999093","110020103","0","11002103"
"101021102","0","0","0","0","101000061","0","101021101","341","101021104","100","0","0","11002114","0","0","11999091","110020111","0","11002111"
"101021104","0","0","0","0","101000062","0","101021102","341","101021108","100","0","0","0","0","0","11999092","110020112","0","11002112"
"101021102","0","0","0","0","101000063","0","101021101","341","101021103","100","0","0","11999103","101021104","0","11999093","110020113","0","11002113"
"101021203","0","0","0","0","101000064","0","101021201","345","0","100","0","0","0","0","0","11999091","110020121","0","11002121"
"101021201","0","0","0","0","101000065","0","101021201","345","101021202","100","0","0","11999101","0","0","11990093","110020122","0","11002122"
"0","0","0","0","0","101000066","0","101021206","345","0","100","0","0","0","0","0","0","110020123","0","11002123"
"101030102","0","0","0","0","101000067","0","101030101","351","0","100","0","0","0","0","0","11999091","110030011","0","11003011"
"101030103","0","0","0","0","101000068","0","101030101","351","101030105","100","0","0","0","0","0","11999092","110030012","0","11003012"
"101030104","0","0","0","0","101000069","0","101030102","351","101030103","100","0","0","11999102","101030105","0","11999093","110030013","0","11003013"
"101030202","0","0","0","0","101000070","0","101030201","356","0","100","0","0","0","0","0","11999091","110030021","0","11003021"
"101030203","0","0","0","0","101000071","0","101030203","356","101030204","100","0","0","0","0","0","11999092","110030022","0","11003022"
"101030203","0","0","0","0","101000072","0","101030201","356","101030205","100","0","0","11999103","101030204","0","11999093","110030023","0","11003023"
"101030301","0","0","0","0","101000073","0","101030301","360","101030302","100","0","0","0","0","0","11999091","110030031","0","11003031"
"101030301","0","0","0","0","101000074","0","101030303","360","101030304","100","0","0","0","0","0","11999092","110030032","0","11003032"
"101030307","0","0","0","0","101000075","0","101030306","360","101030308","100","0","0","11999101","101030305","0","11999093","110030033","0","11003033"
"101030401","0","0","0","0","101000076","0","101030401","366","101030405","100","0","0","0","0","0","11999091","110030041","0","11003041"
"101030403","0","0","0","0","101000077","0","101030402","366","101030404","100","0","0","0","101030405","0","11999092","110030042","0","11003042"
"101030404","0","0","0","0","101000078","0","101030402","366","101030401","100","0","0","11999102","101030405","0","11999093","110030043","0","11003043"
"101030502","0","0","0","0","101000079","0","101030501","371","101030503","100","0","0","0","0","0","11999091","110030051","0","11003051"
"101030504","0","0","0","0","101000080","0","101030501","371","101030505","100","0","0","0","101030506","0","11999092","110030052","0","11003052"
"101030501","0","0","0","0","101000081","0","101030508","371","101030502","100","0","0","11999103","101030507","0","11999093","110030053","0","11003053"
"101030601","0","0","0","0","101000082","0","101030601","375","101030603","100","0","0","0","0","0","11999091","110030061","0","11003061"
"101030601","0","0","0","0","101000083","0","101030603","375","101030604","100","0","0","0","101030602","0","11999092","110030062","0","11003062"
"101030601","0","0","0","0","101000084","0","101030605","375","101030601","100","0","0","11999101","101030606","0","11999093","110030063","0","11003063"
"101030703","0","0","0","0","101000085","0","101030701","381","101030702","100","0","0","0","0","0","11999091","110030071","0","11003071"
"101030703","0","0","0","0","101000086","0","101030707","381","101030702","100","0","0","0","101030705","0","11999092","110030072","0","11003072"
"101030706","0","0","0","0","101000087","0","101030701","381","101030706","100","0","0","11999102","101030705","0","11999093","110030073","0","11003073"
"101030802","0","0","0","0","101000088","0","101030801","386","101030803","100","0","0","11003084","0","0","11999091","110030081","0","11003081"
"101030804","0","0","0","0","101000089","0","101030804","386","101030805","100","0","0","0","101030806","0","11999092","110030082","0","11003082"
"101030808","0","0","0","0","101000090","0","101030807","386","101030809","100","0","0","11999103","101030810","0","11999093","110030083","0","11003083"
"101030901","0","0","0","0","101000091","0","101030901","390","101030902","100","0","0","11003094","0","0","11999091","110030091","0","11003091"
"101030903","0","0","0","0","101000092","0","101030901","390","101030904","100","0","0","0","101030905","0","11999092","110030092","0","11003092"
"101030906","0","0","0","0","101000093","0","101030905","390","101030906","100","0","0","11999101","0","0","11999093","110030093","0","11003093"
"101031004","0","0","0","0","101000094","0","101031001","396","101031002","100","0","0","11003104","0","0","11999091","110030101","0","11003101"
"101031001","0","0","0","0","101000095","0","101031007","396","101031004","100","0","0","0","101031008","0","11999092","110030102","0","11003102"
"101031004","0","0","0","101031002","101000096","0","101031007","396","101031006","100","0","0","11999102","101031005","0","11999093","110030103","0","11003103"
"101031101","0","0","0","0","101000097","0","101031101","401","101031102","100","0","0","11003114","101031102","0","11999091","110030111","0","11003111"
"101031103","0","0","0","0","101000098","0","101031103","401","101031104","100","0","0","0","101031105","0","11999092","110030112","0","11003112"
"101031107","0","0","0","101031104","101000099","0","101031106","401","101031101","100","0","0","11999103","101031108","0","11999093","110030113","0","11003113"
"101031205","0","0","0","0","101000100","0","101031201","405","101031202","100","0","0","11999101","0","0","11999091","110030121","0","11003121"
"101031204","0","0","0","0","101000101","0","101031203","405","101031205","100","0","0","11990093","0","0","11999092","110030122","0","11003122"
"0","0","0","0","0","101000102","0","101031206","405","0","100","0","0","0","0","0","0","110030123","0","11003123"
"101040101","0","0","0","0","101000103","0","101040101","411","101040103","100","0","0","0","0","0","11999191","110040011","0","11004011"
"101040104","0","0","0","0","101000104","0","101040101","411","101040106","100","0","0","0","0","0","11999192","110040012","0","11004012"
"101040106","0","0","0","0","101000105","0","101040106","411","101040104","100","0","0","11999102","0","0","11999193","110040013","0","11004013"
"101040202","0","0","0","0","101000106","0","101040201","420","101040203","100","0","0","0","0","0","11999191","110040021","0","11004021"
"101040204","0","0","0","0","101000107","0","101040202","420","101040205","100","0","0","0","0","0","11999292","110040022","0","11004022"
"101040206","0","0","0","0","101000108","0","101040201","420","101040205","100","0","0","11999103","101040204","0","11999193","110040023","0","11004023"
"101040303","0","0","0","0","101000109","0","101040301","426","101040302","100","0","0","0","0","0","11999191","110040031","0","11004031"
"101040301","0","0","0","101040302","101000110","0","101040301","426","101040301","100","0","0","0","101040302","0","11999192","110040032","0","11004032"
"101040306","0","0","0","0","101000111","0","101040305","426","101040306","100","0","0","11999101","101040304","0","11999193","110040033","0","11004033"
"101040401","0","0","0","0","101000112","0","101040401","431","101040402","100","0","0","0","0","0","11999191","110040041","0","11004041"
"101040405","0","0","0","0","101000113","0","101040404","431","101040406","100","0","0","0","101040408","0","11999192","110040042","0","11004042"
"101040402","0","0","0","0","101000114","0","101040407","431","101040406","100","0","0","11999102","101040405","0","11999193","110040043","0","11004043"
"101040503","0","0","0","0","101000115","0","101040501","435","101040502","100","0","0","0","0","0","11999191","110040051","0","11004051"
"101040503","0","0","0","0","101000116","0","101040501","435","101040504","100","0","0","0","101040504","0","11999192","110040052","0","11004052"
"101040503","0","0","0","101040507","101000117","0","101040505","435","101040503","100","0","0","11999103","101040502","0","11999193","110040053","0","11004053"
"101040602","0","0","0","0","101000118","0","101040601","441","101040602","100","0","0","0","101040607","0","11999191","110040061","0","11004061"
"101040604","0","0","0","0","101000119","0","101040603","441","101040605","100","0","0","0","101040605","0","11999192","110040062","0","11004062"
"101040603","0","0","0","0","101000120","0","101040603","441","101040607","100","0","0","11999101","101040607","0","11999193","110040063","0","11004063"
"101040701","0","0","0","0","101000121","0","101040701","446","101040702","100","0","0","0","0","0","11999191","110040071","0","11004071"
"101040705","0","0","0","0","101000122","0","101040703","446","101040706","100","0","0","0","0","0","11999192","110040072","0","11004072"
"101040701","0","0","0","0","101000123","0","101040707","446","101040706","100","0","0","11999102","101040705","0","11999193","110040073","0","11004073"
"101040801","0","0","0","0","101000124","0","101040801","450","101040803","100","0","0","0","0","0","11999191","110040081","0","11004081"
"101040806","0","0","0","0","101000125","0","101040801","450","101040804","100","0","0","0","101040807","0","11999192","110040082","0","11004082"
"101040806","0","0","0","0","101000126","0","101040805","450","101040807","100","0","0","11999103","101040808","0","11999193","110040083","0","11004083"
"101040901","0","0","0","0","101000127","0","101040901","456","101040902","100","0","0","11004094","0","0","11999191","110040091","0","11004091"
"101040903","0","0","0","0","101000128","0","101040903","456","101040904","100","0","0","0","101040902","0","11999192","110040092","0","11004092"
"101040906","0","0","0","0","101000129","0","101040907","456","101040901","100","0","0","11999101","101040905","0","11999193","110040093","0","11004093"
"101041005","0","0","0","0","101000130","0","101041001","461","101041002","100","0","0","11004104","0","0","11999191","110040101","0","11004101"
"101041003","0","0","0","0","101000131","0","101041001","461","101041003","100","0","0","0","101041002","0","11999192","110040102","0","11004102"
"101041005","0","0","0","0","101000132","0","101041005","461","101041002","100","0","0","11999102","101041004","0","11999193","110040103","0","11004103"
"101041102","0","0","0","0","101000133","0","101041104","465","101041103","100","0","0","11004114","0","0","11999191","110040111","0","11004111"
"101041104","0","0","0","0","101000134","0","101041101","465","101041105","100","0","0","0","101041104","0","11999192","110040112","0","11004112"
"101041102","0","0","0","0","101000135","0","101041106","465","101041102","100","0","0","11999103","101041105","0","11999193","110040113","0","11004113"
"101041202","0","0","0","0","101000136","0","101041201","471","101041203","100","0","0","11004124","0","0","11999191","110040121","0","11004121"
"101041201","0","0","0","0","101000137","0","101041205","471","101041204","100","0","0","0","101041204","0","11999192","110040122","0","11004122"
"101041203","0","0","0","101041201","101000138","0","101041205","471","101041204","100","0","0","11999101","101041201","0","11999193","110040123","0","11004123"
"101041301","0","0","0","0","101000139","0","101041301","476","0","100","0","0","0","0","0","11999191","110040131","0","11004131"
"101041301","0","0","0","0","101000140","0","101041303","476","101041305","100","0","0","11990193","0","0","11999102","110040132","0","11004132"
"0","0","0","0","0","101000141","0","101041306","476","0","100","0","0","0","0","0","0","110040133","0","11004133"
"101050101","0","0","0","0","101000142","0","101050103","480","101050102","100","0","0","0","0","0","11999191","110050011","0","11005011"
"101050105","0","0","0","0","101000143","0","101050101","480","101050102","100","0","0","0","0","0","11999192","110050012","0","11005012"
"101050101","0","0","0","0","101000144","0","101050105","480","101050107","100","0","0","11999201","0","0","11999193","110050013","0","11005013"
"101050202","0","0","0","0","101000145","0","101050201","486","101050202","100","0","0","0","0","0","11999191","110050021","0","11005021"
"101050204","0","0","0","0","101000146","0","101050201","486","101050202","100","0","0","0","0","0","11999292","110050022","0","11005022"
"101050207","0","0","0","0","101000147","0","101050206","486","101050208","100","0","0","11999202","101050209","0","11999193","110050023","0","11005023"
"101050302","0","0","0","0","101000148","0","101050301","491","101050307","100","0","0","0","0","0","11999191","110050031","0","11005031"
"101050301","0","0","0","0","101000149","0","101050303","491","101050304","100","0","0","0","101050307","0","11999192","110050032","0","11005032"
"101050305","0","0","0","0","101000150","0","101050302","491","101050306","100","0","0","11999203","0","0","11999193","110050033","0","11005033"
"101050401","0","0","0","0","101000151","0","101050401","495","101050402","100","0","0","0","0","0","11999191","110050041","0","11005041"
"101050403","0","0","0","0","101000152","0","101050401","495","101050404","100","0","0","0","0","0","11999192","110050042","0","11005042"
"101050406","0","0","0","0","101000153","0","101050405","495","101050404","100","0","0","11999201","101050402","0","11999193","110050043","0","11005043"
"101050502","0","0","0","0","101000154","0","101050501","501","101050504","100","0","0","0","0","0","11999191","110050051","0","11005051"
"101050503","0","0","0","0","101000155","0","101050503","501","101050504","100","0","0","0","0","0","11999192","110050052","0","11005052"
"101050505","0","0","0","0","101000156","0","101050507","501","101050506","100","0","0","11999202","101050506","0","11999193","110050053","0","11005053"
"101050601","0","0","0","0","101000157","0","101050603","506","101050602","100","0","0","0","0","0","11999191","110050061","0","11005061"
"101050604","0","0","0","0","101000158","0","101050604","506","101050605","100","0","0","0","101050602","0","11999192","110050062","0","11005062"
"101050604","0","0","0","101050607","101000159","0","101050604","506","101050601","100","0","0","11999203","101050606","0","11999193","110050063","0","11005063"
"101050702","0","0","0","0","101000160","0","101050701","510","101050703","100","0","0","0","0","0","11999191","110050071","0","11005071"
"101050705","0","0","0","101050706","101000161","0","101050704","510","101050702","100","0","0","0","101050703","0","11999192","110050072","0","11005072"
"101050702","0","0","0","0","101000162","0","101050708","510","101050703","100","0","0","11999201","101050709","0","11999193","110050073","0","11005073"
"101050801","0","0","0","0","101000163","0","101050801","516","101050804","100","0","0","0","101050805","0","11999191","110050081","0","11005081"
"101050807","0","0","0","0","101000164","0","101050801","516","101050802","100","0","0","0","101050803","0","11999192","110050082","0","11005082"
"101050807","0","0","0","0","101000165","0","101050806","516","101050808","100","0","0","11999202","101050805","0","11999193","110050083","0","11005083"
"101050902","0","0","0","0","101000166","0","101050901","521","101050904","100","0","0","11005094","0","0","11999191","110050091","0","11005091"
"101050903","0","0","0","0","101000167","0","101050901","521","101050901","100","0","0","0","0","0","11999192","110050092","0","11005092"
"101050901","0","0","0","0","101000168","0","101050902","521","101050903","100","0","0","11999203","101050904","0","11999193","110050093","0","11005093"
"101051003","0","0","0","0","101000169","0","101051001","525","101051002","100","0","0","11005104","101051002","0","11999191","110050101","0","11005101"
"101051001","0","0","0","0","101000170","0","101051003","525","101051004","100","0","0","0","101051005","0","11999192","110050102","0","11005102"
"101051001","0","0","0","101051007","101000171","0","101051006","525","101051001","100","0","0","11999201","101051007","0","11999193","110050103","0","11005103"
"101051102","0","0","0","0","101000172","0","101051101","531","101051103","100","0","0","11005114","0","0","11999191","110050111","0","11005111"
"101051104","0","0","0","0","101000173","0","101051102","531","101051107","100","0","0","0","101051105","0","11999192","110050112","0","11005112"
"101051101","0","0","0","101051105","101000174","0","101051101","531","101051106","100","0","0","11999202","101051105","0","11999193","110050113","0","11005113"
"101051203","0","0","0","0","101000175","0","101051202","536","101051203","100","0","0","11005124","0","0","11999191","110050121","0","11005121"
"101051201","0","0","0","0","101000176","0","101051201","536","101051205","100","0","0","0","101051203","0","11999192","110050122","0","11005122"
"101051202","0","0","0","101051205","101000177","0","101051202","536","101051207","100","0","0","11999203","101051201","0","11999193","110050123","0","11005123"
"101051307","0","0","0","0","101000178","0","101051301","540","101051303","100","0","0","11990193","0","0","11999191","110050131","0","11005131"
"101051301","0","0","0","0","101000179","0","101051304","540","101051307","100","0","0","11999201","0","0","11999192","110050132","0","11005132"
"0","0","0","0","0","101000180","0","101051309","540","0","100","0","0","0","0","0","0","110050133","0","11005133"
"101060102","0","0","0","0","101000181","0","101060101","546","101060104","100","0","0","0","0","0","11999191","110060011","0","11006011"
"101060104","0","0","0","0","101000182","0","101060103","546","101060105","100","0","0","0","0","0","11999192","110060012","0","11006012"
"101060106","0","0","0","0","101000183","0","101060104","546","101060107","100","0","0","11999202","101060108","0","11999193","110060013","0","11006013"
"101060202","0","0","0","0","101000184","0","101060201","551","101060203","100","0","0","0","0","0","11999191","110060021","0","11006021"
"101060202","0","0","0","0","101000185","0","101060204","551","101060205","100","0","0","0","101060206","0","11999292","110060022","0","11006022"
"101060207","0","0","0","0","101000186","0","101060204","551","101060208","100","0","0","11999203","101060205","0","11999193","110060023","0","11006023"
"101060302","0","0","0","0","101000187","0","101060306","555","101060302","100","0","0","0","0","0","11999191","110060031","0","11006031"
"101060304","0","0","0","101060303","101000188","0","101060304","555","101060302","100","0","0","0","101060301","0","11999192","110060032","0","11006032"
"101060304","0","0","0","0","101000189","0","101060305","555","101060306","100","0","0","11999201","101060302","0","11999193","110060033","0","11006033"
"101060402","0","0","0","0","101000190","0","101060401","561","101060405","100","0","0","0","0","0","11999191","110060041","0","11006041"
"101060408","0","0","0","0","101000191","0","101060404","561","101060403","100","0","0","0","101060406","0","11999192","110060042","0","11006042"
"101060408","0","0","0","0","101000192","0","101060407","561","101060405","100","0","0","11999202","101060409","0","11999193","110060043","0","11006043"
"101060502","0","0","0","0","101000193","0","101060501","566","101060504","100","0","0","0","0","0","11999191","110060051","0","11006051"
"101060505","0","0","0","0","101000194","0","101060505","566","101060506","100","0","0","0","101060504","0","11999192","110060052","0","11006052"
"101060508","0","0","0","0","101000195","0","101060501","566","101060504","100","0","0","11999203","101060507","0","11999193","110060053","0","11006053"
"101060604","0","0","0","0","101000196","0","101060601","570","101060605","100","0","0","0","0","0","11999191","110060061","0","11006061"
"101060602","0","0","0","0","101000197","0","101060601","570","101060605","100","0","0","0","101060604","0","11999192","110060062","0","11006062"
"101060606","0","0","0","101060607","101000198","0","101060606","570","101060601","100","0","0","11999201","101060605","0","11999193","110060063","0","11006063"
"101060702","0","0","0","0","101000199","0","101060701","576","101060702","100","0","0","0","0","0","11999191","110060071","0","11006071"
"101060704","0","0","0","0","101000200","0","101060701","576","101060704","100","0","0","0","101060703","0","11999192","110060072","0","11006072"
"101060704","0","0","0","0","101000201","0","101060705","576","101060704","100","0","0","11999202","101060703","0","11999193","110060073","0","11006073"
"101060802","0","0","0","0","101000202","0","101060801","581","101060805","100","0","0","0","0","0","11999191","110060081","0","11006081"
"101060805","0","0","0","0","101000203","0","101060804","581","101060801","100","0","0","0","101060806","0","11999192","110060082","0","11006082"
"101060804","0","0","0","0","101000204","0","101060804","581","101060802","100","0","0","11999203","101060809","0","11999193","110060083","0","11006083"
"101060903","0","0","0","0","101000205","0","101060901","585","101060904","100","0","0","0","101060907","0","11999191","110060091","0","11006091"
"101060904","0","0","0","0","101000206","0","101060903","585","101060904","100","0","0","0","101060902","0","11999192","110060092","0","11006092"
"101060906","0","0","0","0","101000207","0","101060905","585","101060902","100","0","0","11999201","101060907","0","11999193","110060093","0","11006093"
"101061001","0","0","0","0","101000208","0","101061001","591","101061002","100","0","0","11006104","101061007","0","11999191","110060101","0","11006101"
"101061004","0","0","0","0","101000209","0","101061006","591","101061005","100","0","0","0","0","0","11999192","110060102","0","11006102"
"101061006","0","0","0","0","101000210","0","101061003","591","101061006","100","0","0","11999202","101061007","0","11999193","110060103","0","11006103"
"101061101","0","0","0","0","101000211","0","101061101","596","101061106","100","0","0","11006114","0","0","11999191","110060111","0","11006111"
