4a0057eb664fb488e977715de45f575c229d619ed53b53118d72d73e357abc1d,d9302908e28046e17a6a6d690e5169411bdbaa5bc593ac7a90e6dd438907068f,128757dba1475323c27db81a141ca410046b2613dc7a318088a6a0b296b796b3,4fed60ec6af98c3f9f4265e5e0ddd168fa71555c7066a26c2d54547ca5816fdc,6c6b2e1599446dad401c9767d410116fb476e0837c955dd34731672ff18477d4,4e9e859e267b428d203ccc2d784e2d74299267734d08a95a78bcdd4212d0eefb,ff6a1c54a2a18d71b20b1a10c75a5228c70197b20ef8070f57d60cffdada8953,7ba3c6fdb8bc7587a5c30d60846c10fc9afba16638c63e07ec104e477c158c7e,85ba9e35bc7d4a2c9459bb619b518f3aed94f8fe1a27c3ca0dc6ffafd6e7b763,e5fc9734c7c3fe4e3ac3b9426b70abd8d4535a5cd6157933f68dea7509bc2838,4d6265a8249e69a9c9641bd35711755b9d0421f70649de0db2f78c6e954df53c,102cc67ecaa04abd853544761050adebc1087a3d4044a3fd0f7eaf7c837e8dd0,e6d7427e1098bf14229269e3a304aec244b13e2c5780b88b4e5baab42279b4a1,aa8a72a02e71094c9b504ba9b855ed9cd92dbee4e8c34db613e4e301bfa2a6c8,71ce2f9c298b5ac9c688b8029d1a6cffe6f2ba10a74b2f336f417f99c3fa48a6
"1","601","0","20022","2030/04/01 14:59:59","99001051","2020/06/03 16:00:00","1006010","9001","0","1","660022101","99001051","6006","打倒 1 隻反逆獸（NORMAL限定）"
"1","601","0","20022","2030/04/01 14:59:59","99001052","2020/06/03 16:00:00","1006011","9001","0","1","660022201","99001052","6007","打倒 1 隻反逆獸（HARD限定）"
"1","601","0","20022","2030/04/01 14:59:59","99001053","2020/06/03 16:00:00","1006012","9001","0","1","660022301","99001053","6010","打倒 1 隻反逆獸（VERY HARD限定）"
"1","601","0","10060","2030/04/01 14:59:59","99001054","2020/06/03 16:00:00","1006013","9001","0","1","610060401","99001054","6011","打倒 1 隻反逆獸（SPECIAL限定）"
"1","601","0","10062","2030/04/01 14:59:59","99001055","2020/09/30 16:00:00","1006210","9001","0","1","610062101","99001055","6006","打倒 1 隻喧囂獨角兔（NORMAL限定）"
"1","601","0","10062","2030/04/01 14:59:59","99001056","2020/09/30 16:00:00","1006211","9001","0","1","610062201","99001056","6007","打倒 1 隻喧囂獨角兔（HARD限定）"
"1","601","0","10062","2030/04/01 14:59:59","99001057","2020/09/30 16:00:00","1006212","9001","0","1","610062301","99001057","6010","打倒 1 隻喧囂獨角兔（VERY HARD限定）"
"1","601","0","10062","2030/04/01 14:59:59","99001058","2020/09/30 16:00:00","1006213","9001","0","1","610062401","99001058","6011","打倒 1 隻喧囂獨角兔（SPECIAL限定）"
"1","601","0","10063","2030/04/01 14:59:59","99001059","2020/10/12 16:00:00","1006310","9001","0","1","610063101","99001059","6006","打倒 1 隻糾結的盆栽小花（NORMAL限定）"
"1","601","0","10063","2030/04/01 14:59:59","99001060","2020/10/12 16:00:00","1006311","9001","0","1","610063201","99001060","6007","打倒 1 隻糾結的盆栽小花（HARD限定）"
"1","601","0","10063","2030/04/01 14:59:59","99001061","2020/10/12 16:00:00","1006312","9001","0","1","610063301","99001061","6010","打倒 1 隻糾結的盆栽小花（VERY HARD限定）"
"1","601","0","10063","2030/04/01 14:59:59","99001062","2020/10/12 16:00:00","1006313","9001","0","1","610063401","99001062","6011","打倒 1 隻糾結的盆栽小花（SPECIAL限定）"
"1","601","0","20023","2030/04/01 14:59:59","99001063","2020/07/02 16:00:00","1006510","9001","0","1","660023101","99001063","6006","打倒 1 隻好朋友X（NORMAL限定）"
"1","601","0","20023","2030/04/01 14:59:59","99001064","2020/07/02 16:00:00","1006511","9001","0","1","660023201","99001064","6007","打倒 1 隻好朋友X（HARD限定）"
"1","601","0","20023","2030/04/01 14:59:59","99001065","2020/07/02 16:00:00","1006512","9001","0","1","660023301","99001065","6010","打倒 1 隻好朋友X（VERY HARD限定）"
"1","601","0","10065","2030/04/01 14:59:59","99001066","2020/07/02 16:00:00","1006513","9001","0","1","610065401","99001066","6011","打倒 1 隻好朋友X（SPECIAL限定）"
"1","601","0","20024","2030/04/01 14:59:59","99001067","2020/08/03 16:00:00","1006710","9001","0","1","660024101","99001067","6006","打倒 1 隻忍者首領半藏（NORMAL限定）"
"1","601","0","20024","2030/04/01 14:59:59","99001068","2020/08/03 16:00:00","1006711","9001","0","1","660024201","99001068","6007","打倒 1 隻忍者首領半藏（HARD限定）"
"1","601","0","20024","2030/04/01 14:59:59","99001069","2020/08/03 16:00:00","1006712","9001","0","1","660024301","99001069","6010","打倒 1 隻忍者首領半藏（VERY HARD限定）"
"1","601","0","10067","2030/04/01 14:59:59","99001070","2020/08/03 16:00:00","1006713","9001","0","1","610067401","99001070","6011","打倒 1 隻忍者首領半藏（SPECIAL限定）"
"1","601","0","10040","2030/04/01 14:59:59","99001071","2029/04/01 15:00:00","14","0","0","1","0","99001071","6001","啾啾大恐慌！　保衛起司大作戰！累計分數超過192000分"
"1","601","0","10040","2030/04/01 14:59:59","99001072","2029/04/01 15:00:00","14","0","0","1","0","99001072","6001","啾啾大恐慌！　保衛起司大作戰！累計分數超過480000分"
"1","601","0","10040","2030/04/01 14:59:59","99001073","2029/04/01 15:00:00","15","0","0","1","0","99001073","6001","啾啾大恐慌！　保衛起司大作戰！累計獲得超過5000個硬幣"
"1","601","0","20025","2030/04/01 14:59:59","99001074","2020/09/04 16:00:00","1006910","9001","0","1","660025101","99001074","6006","打倒 1 隻賈巴沃克（NORMAL限定）"
"1","601","0","20025","2030/04/01 14:59:59","99001075","2020/09/04 16:00:00","1006911","9001","0","1","660025201","99001075","6007","打倒 1 隻賈巴沃克（HARD限定）"
"1","601","0","20025","2030/04/01 14:59:59","99001076","2020/09/04 16:00:00","1006912","9001","0","1","660025301","99001076","6010","打倒 1 隻賈巴沃克（VERY HARD限定）"
"1","601","0","10069","2030/04/01 14:59:59","99001077","2020/09/04 16:00:00","1006913","9001","0","1","610069401","99001077","6011","打倒 1 隻賈巴沃克（SPECIAL限定）"
"1","601","0","20026","2030/04/01 14:59:59","99001078","2020/11/02 16:00:00","1007110","9001","0","1","660026101","99001078","6006","打倒 1 隻覺醒‧花心星（NORMAL限定）"
"1","601","0","20026","2030/04/01 14:59:59","99001079","2020/11/02 16:00:00","1007111","9001","0","1","660026201","99001079","6007","打倒 1 隻覺醒‧花心星（HARD限定）"
"1","601","0","20026","2030/04/01 14:59:59","99001080","2020/11/02 16:00:00","1007112","9001","0","1","660026301","99001080","6010","打倒 1 隻覺醒‧花心星（VERY HARD限定）"
"1","601","0","10071","2030/04/01 14:59:59","99001081","2020/11/02 16:00:00","1007113","9001","0","1","610071401","99001081","6011","打倒 1 隻覺醒‧花心星（SPECIAL限定）"
"1","601","0","20027","2030/04/01 14:59:59","99001082","2020/12/04 16:00:00","1007310","9001","0","1","660027101","99001082","6006","打倒 1 隻海岸暴君‧鮫吉（NORMAL限定）"
"1","601","0","20027","2030/04/01 14:59:59","99001083","2020/12/04 16:00:00","1007311","9001","0","1","660027201","99001083","6007","打倒 1 隻海岸暴君‧鮫吉（HARD限定）"
"1","601","0","20027","2030/04/01 14:59:59","99001084","2020/12/04 16:00:00","1007312","9001","0","1","660027301","99001084","6010","打倒 1 隻海岸暴君‧鮫吉（VERY HARD限定）"
"1","601","0","10073","2030/04/01 14:59:59","99001085","2020/12/04 16:00:00","1007313","9001","0","1","610073401","99001085","6011","打倒 1 隻海岸暴君‧鮫吉（SPECIAL限定）"
"1","601","0","10021","2030/04/01 14:59:59","99001086","2020/12/04 16:00:00","14","0","0","1","0","99001086","6001","猛訓打擊道！ 美里的全壘打訓練場中累計分數超過50000分"
"1","601","0","10021","2030/04/01 14:59:59","99001087","2020/12/04 16:00:00","14","0","0","1","0","99001087","6001","猛訓打擊道！ 美里的全壘打訓練場中達成NORMAL的條件"
"1","601","0","10021","2030/04/01 14:59:59","99001088","2020/12/04 16:00:00","14","0","0","1","0","99001088","6001","猛訓打擊道！ 美里的全壘打訓練場中達成HARD的條件"
"1","601","0","10021","2030/04/01 14:59:59","99001089","2020/12/04 16:00:00","14","0","0","1","0","99001089","6001","猛訓打擊道！ 美里的全壘打訓練場中達成VERY HARD的條件"
"1","601","0","10021","2030/04/01 14:59:59","99001090","2020/12/04 16:00:00","14","0","0","1","0","99001090","6001","猛訓打擊道！ 美里的全壘打訓練場中達成EXTRA的條件"
"1","601","0","20028","2030/04/01 14:59:59","99001091","2020/12/31 16:00:00","1007510","9001","0","1","660028101","99001091","6006","打倒 1 隻失控的純潔之弓（NORMAL限定）"
"1","601","0","20028","2030/04/01 14:59:59","99001092","2020/12/31 16:00:00","1007511","9001","0","1","660028201","99001092","6007","打倒 1 隻失控的純潔之弓（HARD限定）"
"1","601","0","20028","2030/04/01 14:59:59","99001093","2020/12/31 16:00:00","1007512","9001","0","1","660028301","99001093","6010","打倒 1 隻失控的純潔之弓（VERY HARD限定）"
"1","601","0","10075","2030/04/01 14:59:59","99001094","2020/12/31 16:00:00","1007513","9001","0","1","610075401","99001094","6011","打倒 1 隻失控的純潔之弓（SPECIAL限定）"
"1","601","0","20029","2030/04/01 14:59:59","99001095","2021/02/01 16:00:00","1007710","9001","0","1","660029101","99001095","6006","打倒1隻驚叫鬼魂教父（NORMAL限定）"
"1","601","0","20029","2030/04/01 14:59:59","99001096","2021/02/01 16:00:00","1007711","9001","0","1","660029201","99001096","6007","打倒1隻驚叫鬼魂教父（HARD限定）"
"1","601","0","20029","2030/04/01 14:59:59","99001097","2021/02/01 16:00:00","1007712","9001","0","1","660029301","99001097","6010","打倒1隻驚叫鬼魂教父（VERY HARD限定）"
"1","601","0","10077","2030/04/01 14:59:59","99001098","2021/02/01 16:00:00","1007713","9001","0","1","610077401","99001098","6011","打倒1隻驚叫鬼魂教父（SPECIAL限定）"
"1","601","0","20030","2030/04/01 14:59:59","99001099","2021/03/02 16:00:00","1007910","9001","0","1","660030101","99001099","6006","打倒1隻反逆獸 de M（NORMAL限定）"
"1","601","0","20030","2030/04/01 14:59:59","99001100","2021/03/02 16:00:00","1007911","9001","0","1","660030201","99001100","6007","打倒1隻反逆獸 de M（HARD限定）"
"1","601","0","20030","2030/04/01 14:59:59","99001101","2021/03/02 16:00:00","1007912","9001","0","1","660030301","99001101","6010","打倒1隻反逆獸 de M（VERY HARD限定）"
"1","601","0","10079","2030/04/01 14:59:59","99001102","2021/03/02 16:00:00","1007913","9001","0","1","610079401","99001102","6011","打倒1隻反逆獸 de M（SPECIAL限定）"
"1","601","0","20031","2030/04/01 14:59:59","99001103","2021/04/01 16:00:00","1008110","9001","0","1","660031101","99001103","6006","打倒1隻被操控的雪人（NORMAL限定）"
"1","601","0","20031","2030/04/01 14:59:59","99001104","2021/04/01 16:00:00","1008111","9001","0","1","660031201","99001104","6007","打倒1隻被操控的雪人（HARD限定）"
"1","601","0","20031","2030/04/01 14:59:59","99001105","2021/04/01 16:00:00","1008112","9001","0","1","660031301","99001105","6010","打倒1隻被操控的雪人（VERY HARD限定）"
"1","601","0","10081","2030/04/01 14:59:59","99001106","2021/04/01 16:00:00","1008113","9001","0","1","610081401","99001106","6011","打倒1隻被操控的雪人（SPECIAL限定）"
"1","601","0","20032","2030/04/01 14:59:59","99001107","2021/05/04 16:00:00","1008310","9001","0","1","660032101","99001107","6006","打倒 1 隻究極金槍鮪（NORMAL限定）"
"1","601","0","20032","2030/04/01 14:59:59","99001108","2021/05/04 16:00:00","1008311","9001","0","1","660032201","99001108","6007","打倒 1 隻究極金槍鮪（HARD限定）"
"1","601","0","20032","2030/04/01 14:59:59","99001109","2021/05/04 16:00:00","1008312","9001","0","1","660032301","99001109","6010","打倒 1 隻究極金槍鮪（VERY HARD限定）"
"1","601","0","10083","2030/04/01 14:59:59","99001110","2021/05/04 16:00:00","1008313","9001","0","1","610083401","99001110","6011","打倒 1 隻究極金槍鮪（SPECIAL限定）"
"1","601","0","20033","2030/04/01 14:59:59","99001111","2021/06/02 16:00:00","1008610","9001","0","1","660033101","99001111","6006","打倒 1 隻角鹿將軍（NORMAL限定）"
"1","601","0","20033","2030/04/01 14:59:59","99001112","2021/06/02 16:00:00","1008611","9001","0","1","660033201","99001112","6007","打倒 1 隻角鹿將軍（HARD限定）"
"1","601","0","20033","2030/04/01 14:59:59","99001113","2021/06/02 16:00:00","1008612","9001","0","1","660033301","99001113","6010","打倒 1 隻角鹿將軍（VERY HARD限定）"
"1","601","0","10086","2030/04/01 14:59:59","99001114","2021/06/02 16:00:00","1008613","9001","0","1","610086401","99001114","6011","打倒 1 隻角鹿將軍（SPECIAL限定）"
"1","601","0","20034","2030/04/01 14:59:59","99001115","2021/06/12 16:00:00","1008710","9001","0","1","660034101","99001115","6006","打倒 1 隻黑風之精靈（NORMAL限定）"
"1","601","0","20034","2030/04/01 14:59:59","99001116","2021/06/12 16:00:00","1008711","9001","0","1","660034201","99001116","6007","打倒 1 隻黑風之精靈（HARD限定）"
"1","601","0","20034","2030/04/01 14:59:59","99001117","2021/06/12 16:00:00","1008712","9001","0","1","660034301","99001117","6010","打倒 1 隻黑風之精靈（VERY HARD限定）"
"1","601","0","10087","2030/04/01 14:59:59","99001118","2021/06/12 16:00:00","1008713","9001","0","1","610087401","99001118","6011","打倒 1 隻黑風之精靈（SPECIAL限定）"
"1","601","0","20035","2030/04/01 14:59:59","99001119","2021/07/05 16:00:00","1008910","9001","0","1","660035101","99001119","6006","打倒 1 隻魔物的公主（NORMAL限定）"
"1","601","0","20035","2030/04/01 14:59:59","99001120","2021/07/05 16:00:00","1008911","9001","0","1","660035201","99001120","6007","打倒 1 隻魔物的公主（HARD限定）"
"1","601","0","20035","2030/04/01 14:59:59","99001121","2021/07/05 16:00:00","1008912","9001","0","1","660035301","99001121","6010","打倒 1 隻魔物的公主（VERY HARD限定）"
"1","601","0","10089","2030/04/01 14:59:59","99001122","2021/07/05 16:00:00","1008913","9001","0","1","610089401","99001122","6011","打倒 1 隻魔物的公主（SPECIAL限定）"
"1","601","0","20036","2030/04/01 14:59:59","99001123","2021/08/02 16:00:00","1009110","9001","0","1","660036101","99001123","6006","打倒 1 隻無名的藝術（NORMAL限定）"
"1","601","0","20036","2030/04/01 14:59:59","99001124","2021/08/02 16:00:00","1009111","9001","0","1","660036201","99001124","6007","打倒 1 隻無名的藝術（HARD限定）"
"1","601","0","20036","2030/04/01 14:59:59","99001125","2021/08/02 16:00:00","1009112","9001","0","1","660036301","99001125","6010","打倒 1 隻無名的藝術（VERY HARD限定）"
"1","601","0","10091","2030/04/01 14:59:59","99001126","2021/08/02 16:00:00","1009113","9001","0","1","610091401","99001126","6011","打倒 1 隻無名的藝術（SPECIAL限定）"
"1","601","0","20037","2030/04/01 14:59:59","99001127","2021/09/01 16:00:00","1009310","9001","0","1","660037101","99001127","6006","打倒1隻爆裂‧時間儀（NORMAL限定）"
"1","601","0","20037","2030/04/01 14:59:59","99001128","2021/09/01 16:00:00","1009311","9001","0","1","660037201","99001128","6007","打倒1隻爆裂‧時間儀（HARD限定）"
"1","601","0","20037","2030/04/01 14:59:59","99001129","2021/09/01 16:00:00","1009312","9001","0","1","660037301","99001129","6010","打倒1隻爆裂‧時間儀（VERY HARD限定）"
"1","601","0","10093","2030/04/01 14:59:59","99001130","2021/09/01 16:00:00","1009313","9001","0","1","610093401","99001130","6011","打倒1隻爆裂‧時間儀（SPECIAL限定）"
"1","601","0","10066","2030/04/01 14:59:59","99001131","2029/09/01 16:00:00","15","0","0","1","0","99001131","6001","龍人們的接龍競賽的字彙圖鑑收集728個字彙"
"1","601","0","20038","2030/04/01 14:59:59","99001132","2021/10/01 16:00:00","1009510","9001","0","1","660038101","99001132","6006","打倒 1 隻究極機械玩具王（NORMAL限定）"
"1","601","0","20038","2030/04/01 14:59:59","99001133","2021/10/01 16:00:00","1009511","9001","0","1","660038201","99001133","6007","打倒 1 隻究極機械玩具王（HARD限定）"
"1","601","0","20038","2030/04/01 14:59:59","99001134","2021/10/01 16:00:00","1009512","9001","0","1","660038301","99001134","6010","打倒 1 隻究極機械玩具王（VERY HARD限定）"
"1","601","0","10095","2030/04/01 14:59:59","99001135","2021/10/01 16:00:00","1009513","9001","0","1","610095401","99001135","6011","打倒 1 隻究極機械玩具王（SPECIAL限定）"
"1","601","0","20039","2030/04/01 14:59:59","99001136","2021/11/01 16:00:00","1009710","9001","0","1","660039101","99001136","6006","完成1次擅長的作業"
"1","601","0","20039","2030/04/01 14:59:59","99001137","2021/11/01 16:00:00","1009711","9001","0","1","660039201","99001137","6007","完成1次有些棘手的作業"
"1","601","0","20039","2030/04/01 14:59:59","99001138","2021/11/01 16:00:00","1009712","9001","0","1","660039301","99001138","6010","完成1次非常棘手的作業"
"1","601","0","10097","2030/04/01 14:59:59","99001139","2021/11/01 16:00:00","1009713","9001","0","1","610097401","99001139","6011","完成1次留到暑假最後一天的作業"
"1","601","0","10097","2030/04/01 14:59:59","99001140","2029/04/01 16:00:00","15","0","0","1","0","99001140","6001","閱覽所有暑假圖畫日記"
"1","601","0","20040","2030/04/01 14:59:59","99001142","2021/12/02 16:00:00","1009910","9001","0","1","660040101","99001142","6006","打倒1隻女王歌唱水母（NORMAL限定）"
"1","601","0","20040","2030/04/01 14:59:59","99001143","2021/12/02 16:00:00","1009911","9001","0","1","660040201","99001143","6007","打倒1隻女王歌唱水母（HARD限定）"
"1","601","0","20040","2030/04/01 14:59:59","99001144","2021/12/02 16:00:00","1009912","9001","0","1","660040301","99001144","6010","打倒1隻女王歌唱水母（VERY HARD限定）"
"1","601","0","10099","2030/04/01 14:59:59","99001145","2021/12/02 16:00:00","1009913","9001","0","1","610099401","99001145","6011","打倒1隻女王歌唱水母（SPECIAL限定）"
"1","601","0","10072","2030/04/01 14:59:59","99001146","2029/04/01 15:00:00","14","0","0","1","0","99001146","6001","在周邊區獲得所有周邊的50%"
"1","601","0","10072","2030/04/01 14:59:59","99001147","2029/04/01 15:00:00","14","0","0","1","0","99001147","6001","在周邊區獲得所有種類的周邊"
"1","601","0","20041","2030/04/01 14:59:59","99001148","2022/01/03 16:00:00","1010110","9001","0","1","660041101","99001148","6006","打倒1隻基古魯博士（NORMAL限定）"
"1","601","0","20041","2030/04/01 14:59:59","99001149","2022/01/03 16:00:00","1010111","9001","0","1","660041201","99001149","6007","打倒1隻基古魯博士（HARD限定）"
"1","601","0","20041","2030/04/01 14:59:59","99001150","2022/01/03 16:00:00","1010112","9001","0","1","660041301","99001150","6010","打倒1隻基古魯博士（VERY HARD限定）"
"1","601","0","10101","2030/04/01 14:59:59","99001151","2022/01/03 16:00:00","1010113","9001","0","1","610101401","99001151","6011","打倒1隻基古魯博士（SPECIAL限定）"
"1","601","0","20042","2030/04/01 14:59:59","99001152","2022/02/01 16:00:00","1010310","9001","0","1","660042101","99001152","6006","打倒1隻哀暴小棉花糖（NORMAL限定）"
"1","601","0","20042","2030/04/01 14:59:59","99001153","2022/02/01 16:00:00","1010311","9001","0","1","660042201","99001153","6007","打倒1隻哀暴小棉花糖（HARD限定）"
"1","601","0","20042","2030/04/01 14:59:59","99001154","2022/02/01 16:00:00","1010312","9001","0","1","660042301","99001154","6010","打倒1隻哀暴小棉花糖（VERY HARD限定）"
