928922313678ba3ec2b156d70d110e1778b2955bb41f1ad31eafedf17f1b3c04,2efe27caa3858c71cf04b9ab8921a33fb7f7cd4fb8b6b102edfa4f16a9b759b9,9c877c691efb185ff66b758c1de8be132c385854d146753460ad554d2c8a0618,324a5a34c7fc8b9125c4f270e2d1fb1f8e9591f998401ab3abe1dd9c39046e12,1fcd31eb8934f2341c76b3b123e52475aeb445154aa24f558f24259ab0c69b14,506137070fc505b65f981ef903152df1175eca486dfa2345e063d87b13eeec3d,f7504e0b1da2caa93f7fb93e056d63e36da25779b493aab5251786d0329bca07,0807dd09c49a0a8f02ca93b607c21d084934f5b1b1c50bda745f8f72be056de8,91a9ffb8fd6c00edee562aa8e1f589d7d1326327de68ef09830c49baa7a3cb97,2ee8d6044c4ba7148462d2d9759f8568c264e7b95fe8e044f677b636de387f1c,e8fd75708d3c2db426891cbfc4ce1cc0fc336a177a753bb55b358d4cf396f4a0,369a25647604c95a7081091290bd7a55f854f747b256fe0fce8c86105d65978c,c4bea2c53787835318d71099a89c4f37e63f04c579df2b2995186b928c024b07,0faef9e7ee2a1506a395c04ea5d3fcbb18a39e2d5621eccf02c8360a2406c0ae,fcc39ac9242e5d60176353cbd8d0b2d0ae9faf5e962b3e3062094f7b2ae57189,84eaeb31905d90c2d5e066d228d79ea5fe33640f17d99fee251235094a4b385e,b47b5d21d813ae3f01d548dbba6316f893656fb16e9b557ab2c3e5332fb91fe2,1ce9b17b2731ad214f99e55f9498d12d6f0c1ed05558f0d11696f52d2a9018a7,73f3327e9dab6ca2159807fb0d8f94f5a77af933b78fc78565e28125bfc8601b,a5009e9fe60592fefc4b5f72f2efaf289ed5b38b644c9e6939bb59c4bfe1afaa,97afa1fc193f008e9bb6e368e943b02edc43094a5435d5892f36f93d60556578,6e463bc16add916f53d1ed7aee49d2af461dbfc46f4f9037574332ecdbd1f904,7d8ef0641bb8b75dee323ae4c642da15406b2091c916bccf2ed543dafaee388b,8fc3c7802d063f0c6d8d9ba4cd24c2cbfa17fe9fc016c1e84d1730ea757a2279,89479349b26d2e76083e68299d9ba882ed8a4934ecc8379d3006332a701bff59,2313771e5264c7fdd41bafb47e7e4def9a329aca906028a95d545d02bae410a2,15704a264d3201f4a091d3f4bcfe60af225b40186978dc6f6ba4e1046daac360,a1eaa03041d8462ff86396dd9d4718ed061ecfc460b9ae6e208628720ecf7dd0,b447c354b9f5d1977eaef0f61cac38abf061a644416a6cbd39e616e7cfa3b156,15532f29da8a224ce6139e335926d525a0b632ca510135030969fd0d263a07f6,db880106690525a9376767188fca5a18c145dcac25ef9f04545f86c0f9e44fbc,327297a7d79508ee7757c3d8c754909e6223c8f9993874787c32f4ac2859e878,ee113c67e9da77008619e94d1b3049b0e640fa89d23e81e0d910274526299729,39e4b6e551a8a27adce13638ef82ad276521bea6fbe3a5fcbfa25f84c4539217,3c929befbceb939902a8982ff36223b55b00d3b5b979b877df607e83476a4e7a,0dd8a18b3b265960ba2b61debab4cff4628a98a37e30c506dcda9d496503face,db0e4be31c3d5577a9a685467b094cdff93ffe7a858cc542b2bd787fd7dc0bd7,7a1ea46b8c39351d238ac796aa58c99c3816f5e11af5a3ed63274d331bb65c6b,d61546da58eb5f67d599d8bb8e44bd009bb76dab5e88054f0c95da4bea3cfe78,47a154343d3008f2292e43b54b92671685b481084171aef023f53fd29a4ed4b1,8ea720f281f2ad153fd597a6d05546ffb11fe913ec3c2eb0e4b57060783ca657,db825e2dea593ab9df05339a97fa43a2f1dcd4417aac3f5eb212921c5c0e986d
"0","710000801","0","0","1","0","0","42","0","0","10","78","0","1","0","0","58","0","12870","78","0","30","1","0","0","0","0","1","78","0","0","0","0","602501","1382","鈴莓的闇影","200000001","23","10","78","0","0"
"0","710000802","0","0","1","0","0","24","0","0","10","78","0","1","0","0","58","0","12113","78","0","30","1","0","0","0","0","1","78","0","0","1444","0","604001","0","碧的闇影","200000001","39","10","78","0","0"
"0","710000803","0","0","1","0","0","60","0","0","10","78","0","1","0","0","58","0","11681","78","0","30","1","0","0","0","0","1","78","0","0","1095","0","203300","0","哥布林護衛","200000001","300","10","78","0","0"
"0","710000804","0","0","1","0","0","49","0","0","10","78","0","1","0","0","58","0","18803","78","0","30","1","0","0","0","0","1","78","0","0","0","0","202500","931","洞窟蝙蝠","200000001","36","10","78","0","0"
"0","710000805","0","0","1","0","0","37","0","0","10","78","0","1","0","0","58","0","13273","78","0","30","1","0","0","0","0","1","78","0","0","0","0","200700","1214","木靈","200000001","38","10","78","0","0"
"0","710000901","0","0","1","0","0","32","0","0","10","79","0","1","0","0","59","0","26533","79","0","30","1","0","0","0","0","1","0","0","0","1366","0","605201","0","莉瑪的闇影","200000001","60","10","0","0","0"
"0","710000902","0","0","1","0","0","30","0","0","10","79","0","1","0","0","59","0","16583","79","0","30","1","0","0","0","0","1","79","0","0","1654","0","600101","0","日和的闇影","200000001","44","10","79","0","0"
"0","710000903","0","0","1","0","0","54","0","0","10","79","0","1","0","0","59","0","19390","79","0","30","1","0","0","0","0","1","79","0","0","1500","0","202700","0","寄居蟹騎士","200000001","68","10","79","0","0"
"0","710000904","0","0","1","0","0","50","0","0","10","79","0","1","0","0","59","0","21517","79","0","30","1","0","0","0","0","1","79","0","0","0","0","202200","1150","翼耳兔","200000001","37","10","79","0","0"
"0","710000905","0","0","1","0","0","38","0","0","10","79","0","1","0","0","59","0","17194","79","0","30","1","0","0","0","0","1","79","0","0","1142","0","200800","0","噬岩怪","200000001","53","10","79","0","0"
"0","710001001","0","0","1","0","0","100","0","0","10","85","0","1","0","0","65","0","144200","85","0","30","1","0","0","0","0","1","85","0","0","2700","0","302200","2700","逝者・卡拉迪翁","300000008","100","10","85","0","0"
"0","710001002","0","0","1","0","0","70","0","0","10","85","0","1","0","0","65","0","28840","85","0","30","1","0","0","0","0","1","85","0","0","1200","0","204800","1200","廢墟人偶","200000001","70","10","85","0","0"
"0","710001101","0","0","1","0","0","31","0","0","10","81","0","1","0","0","61","0","23175","81","0","30","1","0","0","0","0","1","81","0","0","1797","0","600301","0","怜的闇影","200000001","50","10","81","0","0"
"0","710001102","0","0","1","0","0","33","0","0","10","81","0","1","0","0","61","0","23175","81","0","30","1","0","0","0","0","1","81","0","0","1719","0","600401","0","禊的闇影","200000001","48","10","81","0","0"
"0","710001103","0","0","1","0","0","38","0","0","10","81","0","1","0","0","61","0","27361","81","0","30","1","0","0","0","0","1","81","0","0","1406","0","200500","0","狂野角鹿","200000001","48","10","81","0","0"
"0","710001104","0","0","1","0","0","38","0","0","10","81","0","1","0","0","61","0","13878","81","0","30","1","0","0","0","0","1","81","0","0","1222","0","203900","0","惡魔加農","200000001","39","10","81","0","0"
"0","710001105","0","0","1","0","0","38","0","0","10","81","0","1","0","0","61","0","15709","81","0","30","1","0","0","0","0","1","81","0","0","1074","0","201100","0","狗頭人","200000001","43","10","81","0","0"
"0","710001201","0","0","1","0","0","29","0","0","10","82","0","1","0","0","62","0","15450","82","0","30","1","0","0","0","0","1","82","0","0","1719","0","604001","0","碧的闇影","200000001","46","10","82","0","0"
"0","710001202","0","0","1","0","0","50","0","0","10","82","0","1","0","0","62","0","16417","82","0","30","1","0","0","0","0","1","82","0","0","0","0","602501","1645","鈴莓的闇影","200000001","27","10","82","0","0"
"0","710001203","0","0","1","0","0","57","0","0","10","82","0","1","0","0","62","0","21527","82","0","30","1","0","0","0","0","1","82","0","0","1342","0","202902","0","翠綠蜥蜴","200000001","59","10","82","0","0"
"0","710001204","0","0","1","0","0","47","0","0","10","82","0","1","0","0","62","0","20857","82","0","30","1","0","0","0","0","1","82","0","0","1298","0","201900","0","烏帕魯帕","200000001","43","10","82","0","0"
"0","710001205","0","0","1","0","0","33","0","0","10","82","0","1","0","0","62","0","24967","82","0","30","1","0","0","0","0","1","82","0","0","1635","0","202400","0","洞窟猿猴","200000001","60","10","82","0","0"
"0","710001301","0","0","1","0","0","33","0","0","10","83","0","1","0","0","63","0","25029","83","0","30","1","0","0","0","0","1","83","0","0","1857","0","602101","0","胡桃的闇影","200000001","54","10","83","0","0"
"0","710001302","0","0","1","0","0","54","0","0","10","83","0","1","0","0","63","0","18772","83","0","30","1","0","0","0","0","1","83","0","0","0","0","605001","1635","美咲的闇影","200000001","33","10","83","0","0"
"0","710001303","0","0","1","0","0","64","0","0","10","83","0","1","0","0","63","0","22619","83","0","30","1","0","0","0","0","1","83","0","0","1475","0","202700","0","寄居蟹騎士","200000001","85","10","83","0","0"
"0","710001304","0","0","1","0","0","43","0","0","10","83","0","1","0","0","63","0","17879","83","0","30","1","0","0","0","0","1","83","0","0","0","0","200700","1332","木靈","200000001","43","10","83","0","0"
"0","710001305","0","0","1","0","0","58","0","0","10","83","0","1","0","0","63","0","21633","83","0","30","1","0","0","0","0","1","83","0","0","1175","0","201900","0","烏帕魯帕","200000001","50","10","83","0","0"
"0","710001401","0","0","1","0","0","35","0","0","10","84","0","1","0","0","64","0","20858","84","0","30","1","0","0","0","0","1","84","0","0","1941","0","600101","0","日和的闇影","200000001","52","10","84","0","0"
"0","710001402","0","0","1","0","0","54","0","0","10","84","0","1","0","0","64","0","18772","84","0","30","1","0","0","0","0","1","84","0","0","0","0","602201","1706","依里的闇影","200000001","33","10","84","0","0"
"0","710001403","0","0","1","0","0","43","0","0","10","84","0","1","0","0","64","0","21433","84","0","30","1","0","0","0","0","1","84","0","0","1456","0","202901","0","岩石蜥蜴","200000001","58","10","84","0","0"
"0","710001404","0","0","1","0","0","35","0","0","10","84","0","1","0","0","64","0","25362","84","0","30","1","0","0","0","0","1","84","0","0","1642","0","202400","0","洞窟猿猴","200000001","61","10","84","0","0"
"0","710001405","0","0","1","0","0","43","0","0","10","84","0","1","0","0","64","0","16250","84","0","30","1","0","0","0","0","1","84","0","0","887","0","200100","0","擲岩猴","200000001","53","10","84","0","0"
"0","710001501","0","0","1","0","0","37","0","0","10","85","0","1","0","0","65","0","27810","85","0","30","1","0","0","0","0","1","85","0","0","2157","0","600301","0","怜的闇影","200000001","60","10","85","0","0"
"0","710001502","0","0","1","0","0","60","0","0","10","85","0","1","0","0","65","0","19699","85","0","30","1","0","0","0","0","1","85","0","0","0","0","600201","2053","優衣的闇影","200000001","32","10","85","0","0"
"0","710001503","0","0","1","0","0","36","0","0","10","85","0","1","0","0","65","0","32123","85","0","30","1","0","0","0","0","1","85","0","0","1710","0","200400","0","狼人","200000001","41","10","85","0","0"
"0","710001504","0","0","1","0","0","41","0","0","10","85","0","1","0","0","65","0","20798","85","0","30","1","0","0","0","0","1","85","0","0","1370","0","204000","0","小小格里芬","200000001","56","10","85","0","0"
"0","710001505","0","0","1","0","0","56","0","0","10","85","0","1","0","0","65","0","15954","85","0","30","1","0","0","0","0","1","85","0","0","0","0","200701","989","石靈","200000001","66","10","85","0","0"
"0","710001601","0","0","1","0","0","39","0","0","10","86","0","1","0","0","66","0","22017","86","0","30","1","0","0","0","0","1","86","0","0","1875","0","603401","0","優花梨的闇影","200000001","57","10","86","0","0"
"0","710001602","0","0","1","0","0","41","0","0","10","86","0","1","0","0","66","0","37080","86","0","30","1","0","0","0","0","1","0","0","0","1782","0","605201","0","莉瑪的闇影","200000001","78","10","0","0","0"
"0","710001603","0","0","1","0","0","36","0","0","10","86","0","1","0","0","66","0","25980","86","0","30","1","0","0","0","0","1","86","0","0","1530","0","202400","0","洞窟猿猴","200000001","66","10","86","0","0"
"0","710001604","0","0","1","0","0","63","0","0","10","86","0","1","0","0","66","0","19236","86","0","30","1","0","0","0","0","1","86","0","0","0","0","201600","1134","森之寧芙","200000001","62","10","86","0","0"
"0","710001605","0","0","1","0","0","61","0","0","10","86","0","1","0","0","66","0","19735","86","0","30","1","0","0","0","0","1","86","0","0","1554","0","203300","0","哥布林護衛","200000001","300","10","86","0","0"
"0","710001701","0","0","1","0","0","71","0","0","10","87","0","1","0","0","67","0","25029","87","0","30","1","0","0","0","0","1","87","0","0","0","0","600601","2369","茜里的闇影","200000001","44","10","87","0","0"
"0","710001702","0","0","1","0","0","71","0","0","10","87","0","1","0","0","67","0","25029","87","0","30","1","0","0","0","0","1","87","0","0","0","0","602201","2274","依里的闇影","200000001","44","10","87","0","0"
"0","710001703","0","0","1","0","0","71","0","0","10","87","0","1","0","0","67","0","23475","87","0","30","1","0","0","0","0","1","87","0","0","0","0","200701","1418","石靈","200000001","86","10","87","0","0"
"0","710001704","0","0","1","0","0","71","0","0","10","87","0","1","0","0","67","0","29380","87","0","30","1","0","0","0","0","1","87","0","0","1635","0","202700","0","寄居蟹騎士","200000001","87","10","87","0","0"
"0","710001705","0","0","1","0","0","41","0","0","10","87","0","1","0","0","67","0","36965","87","0","30","1","0","0","0","0","1","87","0","0","1719","0","203800","0","獸人","200000001","57","10","87","0","0"
"0","710001801","0","0","1","0","0","50","0","0","10","88","0","1","0","0","68","0","41715","88","0","30","1","0","0","0","0","1","88","0","0","2138","0","600701","0","宮子的闇影","200000001","82","10","88","0","0"
"0","710001802","0","0","1","0","0","71","0","0","10","88","0","1","0","0","68","0","23639","88","0","30","1","0","0","0","0","1","88","0","0","0","0","600201","2464","優衣的闇影","200000001","39","10","88","0","0"
"0","710001803","0","0","1","0","0","41","0","0","10","88","0","1","0","0","68","0","36965","88","0","30","1","0","0","0","0","1","88","0","0","1719","0","203800","0","獸人","200000001","57","10","88","0","0"
"0","710001804","0","0","1","0","0","46","0","0","10","88","0","1","0","0","68","0","26719","88","0","30","1","0","0","0","0","1","88","0","0","0","0","201400","2304","雷雲長老","200000001","67","10","88","0","0"
"0","710001805","0","0","1","0","0","61","0","0","10","88","0","1","0","0","68","0","26938","88","0","30","1","0","0","0","0","1","88","0","0","1372","0","200800","0","噬岩怪","200000001","67","10","88","0","0"
"0","710001901","0","0","1","0","0","54","0","0","10","89","0","1","0","0","69","0","40788","89","0","30","1","0","0","0","0","1","89","0","0","3025","0","602001","0","美美的闇影","200000001","87","10","89","0","0"
"0","710001902","0","0","1","0","0","57","0","0","10","89","0","1","0","0","69","0","40788","89","0","30","1","0","0","0","0","1","89","0","0","3025","0","600401","0","禊的闇影","200000001","84","10","89","0","0"
"0","710001903","0","0","1","0","0","71","0","0","10","89","0","1","0","0","69","0","26071","89","0","30","1","0","0","0","0","1","89","0","0","1359","0","201900","0","烏帕魯帕","200000001","67","10","89","0","0"
"0","710001904","0","0","1","0","0","42","0","0","10","89","0","1","0","0","69","0","35783","89","0","30","1","0","0","0","0","1","89","0","0","1785","0","203801","0","高等獸人","200000001","59","10","89","0","0"
"0","710001905","0","0","1","0","0","58","0","0","10","89","0","1","0","0","69","0","20174","89","0","30","1","0","0","0","0","1","89","0","0","0","0","202500","1203","洞窟蝙蝠","200000001","43","10","89","0","0"
"0","710002001","0","0","1","0","0","140","0","0","10","95","0","1","0","0","75","0","185400","95","0","30","1","0","0","0","0","1","95","0","0","3600","0","302200","2900","逝者・卡拉迪翁","300000008","140","10","95","0","0"
"0","710002002","0","0","1","0","0","80","0","0","10","95","0","1","0","0","75","0","35170","95","0","30","1","0","0","0","0","1","95","0","0","1500","0","204800","1500","廢墟人偶","200000001","80","10","95","0","0"
"0","710002101","0","0","1","0","0","91","0","0","10","91","0","1","0","0","71","0","36009","91","0","30","1","0","0","0","0","1","91","0","0","0","0","600801","2906","雪的闇影","200000001","56","10","91","0","0"
"0","710002102","0","0","1","0","0","91","0","0","10","91","0","1","0","0","71","0","34114","91","0","30","1","0","0","0","0","1","91","0","0","0","0","605001","2785","美咲的闇影","200000001","56","10","91","0","0"
"0","710002103","0","0","1","0","0","82","0","0","10","91","0","1","0","0","71","0","30872","91","0","30","1","0","0","0","0","1","91","0","0","1736","0","202900","0","毒牙蜥蜴","200000001","90","10","91","0","0"
"0","710002104","0","0","1","0","0","66","0","0","10","91","0","1","0","0","71","0","38431","91","0","30","1","0","0","0","0","1","91","0","0","1926","0","200400","0","狼人","200000001","81","10","91","0","0"
"0","710002105","0","0","1","0","0","82","0","0","10","91","0","1","0","0","71","0","29240","91","0","30","1","0","0","0","0","1","91","0","0","0","0","201600","1379","森之寧芙","200000001","72","10","91","0","0"
"0","710002201","0","0","1","0","0","55","0","0","10","92","0","1","0","0","72","0","33620","92","0","30","1","0","0","0","0","1","92","0","0","3600","0","603801","0","栞的闇影","200000001","88","10","92","0","0"
"0","710002202","0","0","1","0","0","95","0","0","10","92","0","1","0","0","72","0","33620","92","0","30","1","0","0","0","0","1","92","0","0","0","0","602501","3158","鈴莓的闇影","200000001","51","10","92","0","0"
"0","710002203","0","0","1","0","0","51","0","0","10","92","0","1","0","0","72","0","38168","92","0","30","1","0","0","0","0","1","92","0","0","1611","0","203801","0","高等獸人","200000001","66","10","92","0","0"
"0","710002204","0","0","1","0","0","76","0","0","10","92","0","1","0","0","72","0","32735","92","0","30","1","0","0","0","0","1","92","0","0","1736","0","202700","0","寄居蟹騎士","200000001","90","10","92","0","0"
"0","710002205","0","0","1","0","0","35","0","0","10","92","0","1","0","0","72","0","29736","92","0","30","1","0","0","0","0","1","92","0","0","1819","0","202800","0","流浪之鴉","200000001","50","10","92","0","0"
"0","710002301","0","0","1","0","0","101","0","0","10","93","0","1","0","0","73","0","35721","93","0","30","1","0","0","0","0","1","93","0","0","0","0","604201","3356","千歌的闇影","200000001","55","10","93","0","0"
