eaf836062c63d55c69e9cf7ac2a8505fa6b8ae07501f441ec4bb5ce9204b9eb0,faff8db02f8d503efbec082b515edea6fa0c54ae5255c8634f2261711b0eadea,04a33b7ec1a4200b6a041cfbc9812ae6e9b16818d4154cd1b98e0cf1f49fa3da,fb01660f59e3f0e65e03e113a8189548cfbde3d6719c94683600845800aee7c5,2019e5386c50074f0296e108b582876496e58f8eae6966c2c8c5feb2c56e7cf4,d7715f20f69c36a4d81c3bc161c1e3d47f02c7a588ffcad97d6d8aada5e03bce,f2ea8bf77e811862e901717a40e9fe28dd8b59101d21c63b7b5b0301dd6bf0c4,eeb5ca301e47b483a13c79d88896755913cb33753837b4ca7c809be81d751692,fe795001af3c8c2ab4e05b0cb41fd84b11313fe7d3b2d845cb5a8331aa466dfb,524f750ccba5fd945e961e9e362e783166dc837b66ca74607bc89d2fea7aa5b4,a281aa96d54fb74d0fd215c728238d9d1b125347843ebb265f538503fd32e085,afaefbac256216c44b2b7aea50444edf630be3d1ab1ef3bf515860235973b486,a9f240f38478f7d1380ca9a6e2ea528c171d13774a2a3e8ce4435be0caf9937d,b6142c08fda99e8ecb45aa9c70f59a4e9edfe943fda1f14a88e3cf269a4b016f,68fe48f87350c0cfdb0e228edf06f81c9f99a6d684a04675710c4d0ff822b910
"9013","2019/07/01 16:00:00","0","601","81011007","0","81011007","115","0","將特別戰鬥的 Boss 消滅","10011","5500000","2019/07/18 15:59:59","0","6011"
"9001","2019/07/17 16:00:00","0","601","81012001","0","81012001","103","0","打倒香織、真琴、真步、霞的闇影","10012","4","2019/08/03 15:59:59","0","6011"
"9013","2019/07/17 16:00:00","0","601","81012002","0","81012002","104","0","將特別戰鬥的 Boss 的 HP 降低至 2700000","10012","450000","2019/08/03 15:59:59","0","6011"
"9013","2019/07/17 16:00:00","0","601","81012003","0","81012003","105","0","將特別戰鬥的 Boss 的 HP 降低至 2100000","10012","1050000","2019/08/03 15:59:59","0","6011"
"9013","2019/07/17 16:00:00","0","601","81012004","0","81012004","106","0","完成特別戰鬥的模式2","10012","1543500","2019/08/03 15:59:59","0","6011"
"9013","2019/07/17 16:00:00","0","601","81012005","0","81012005","111","0","將特別戰鬥的 Boss 的 HP 降低至 1000000","10012","2150000","2019/08/03 15:59:59","0","6011"
"9013","2019/07/17 16:00:00","0","601","81012006","0","81012006","113","0","將特別戰鬥的 Boss 的 HP 降低至 500000","10012","2650000","2019/08/03 15:59:59","0","6011"
"9013","2019/07/17 16:00:00","0","601","81012007","0","81012007","115","0","將特別戰鬥的 Boss 消滅","10012","3150000","2019/08/03 15:59:59","0","6011"
"9001","2019/08/01 16:00:00","0","601","81013001","0","81013001","103","0","打倒貪吃佩可、可可蘿、凱留的闇影","10013","3","2019/08/19 15:59:59","0","6011"
"9013","2019/08/01 16:00:00","0","601","81013002","0","81013002","104","0","將特別戰鬥的 Boss 的 HP 降低至 2700000","10013","300000","2019/08/19 15:59:59","0","6011"
"9013","2019/08/01 16:00:00","0","601","81013003","0","81013003","105","0","將特別戰鬥的 Boss 的 HP 降低至 2100000","10013","900000","2019/08/19 15:59:59","0","6011"
"9013","2019/08/01 16:00:00","0","601","81013004","0","81013004","106","0","完成特別戰鬥的模式2","10013","1500000","2019/08/19 15:59:59","0","6011"
"9013","2019/08/01 16:00:00","0","601","81013005","0","81013005","111","0","將特別戰鬥的 Boss 的 HP 降低至 1000000","10013","2000000","2019/08/19 15:59:59","0","6011"
"9013","2019/08/01 16:00:00","0","601","81013006","0","81013006","113","0","將特別戰鬥的 Boss 的 HP 降低至 500000","10013","2500000","2019/08/19 15:59:59","0","6011"
"9013","2019/08/01 16:00:00","0","601","81013007","0","81013007","115","0","將特別戰鬥的 Boss 消滅","10013","3000000","2019/08/19 15:59:59","0","6011"
"9001","2019/09/03 16:00:00","0","601","81015001","0","81015001","103","0","打倒莫妮卡、步未、雪的闇影","10015","3","2019/09/18 15:59:59","0","6011"
"9013","2019/09/03 16:00:00","0","601","81015002","0","81015002","104","0","將特別戰鬥的 Boss 的 HP 降低至 1200000","10015","300000","2019/09/18 15:59:59","0","6011"
"9013","2019/09/03 16:00:00","0","601","81015003","0","81015003","105","0","將特別戰鬥的 Boss 的 HP 降低至 1000000","10015","500000","2019/09/18 15:59:59","0","6011"
"9013","2019/09/03 16:00:00","0","601","81015004","0","81015004","106","0","完成特別戰鬥的模式2","10015","750000","2019/09/18 15:59:59","0","6011"
"9013","2019/09/03 16:00:00","0","601","81015005","0","81015005","111","0","將特別戰鬥的 Boss 的 HP 降低至 400000","10015","1100000","2019/09/18 15:59:59","0","6011"
"9013","2019/09/03 16:00:00","0","601","81015006","0","81015006","113","0","將特別戰鬥的 Boss 的 HP 降低至 200000","10015","1300000","2019/09/18 15:59:59","0","6011"
"9013","2019/09/03 16:00:00","0","601","81015007","0","81015007","115","0","將特別戰鬥的 Boss 消滅","10015","1500000","2019/09/18 15:59:59","0","6011"
"9001","2019/10/01 16:00:00","0","601","81017001","0","81017001","103","0","打倒雷姆與拉姆的闇影","10017","2","2019/10/18 15:59:59","0","6011"
"9013","2019/10/01 16:00:00","0","601","81017002","0","81017002","104","0","將特別戰鬥的 Boss 的 HP 降低至 2850000","10017","300000","2019/10/18 15:59:59","0","6011"
"9013","2019/10/01 16:00:00","0","601","81017003","0","81017003","105","0","將特別戰鬥的 Boss 的 HP 降低至 2250000","10017","900000","2019/10/18 15:59:59","0","6011"
"9013","2019/10/01 16:00:00","0","601","81017004","0","81017004","106","0","將特別戰鬥的 Boss 的 HP 降低至 1650000","10017","1500000","2019/10/18 15:59:59","0","6011"
"9013","2019/10/01 16:00:00","0","601","81017005","0","81017005","111","0","將特別戰鬥的 Boss 的 HP 降低至 1150000","10017","2000000","2019/10/18 15:59:59","0","6011"
"9013","2019/10/01 16:00:00","0","601","81017006","0","81017006","113","0","將特別戰鬥的 Boss 的 HP 降低至 650000","10017","2500000","2019/10/18 15:59:59","0","6011"
"9013","2019/10/01 16:00:00","0","601","81017007","0","81017007","115","0","將特別戰鬥的 Boss 的 HP 降低至 150000","10017","3000000","2019/10/18 15:59:59","0","6011"
"9015","2019/10/01 16:00:00","0","601","81017008","0","81017008","118","5","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","10017","1","2019/10/18 15:59:59","0","6011"
"9014","2019/11/01 16:00:00","4","601","81019001","0","81019001","103","0","破壞雨神大人的護盾","10019","200","2019/11/18 15:59:59","0","6011"
"9013","2019/11/01 16:00:00","1","601","81019002","0","81019002","104","0","將特別戰鬥的 Boss 的 HP 降低至 3600000","10019","900000","2019/11/18 15:59:59","0","6011"
"9013","2019/11/01 16:00:00","1","601","81019003","0","81019003","105","0","將特別戰鬥的 Boss 的 HP 降低至 3000000","10019","1500000","2019/11/18 15:59:59","0","6011"
"9013","2019/11/01 16:00:00","1","601","81019004","0","81019004","106","0","完成特別戰鬥的模式2","10019","2250000","2019/11/18 15:59:59","0","6011"
"9013","2019/11/01 16:00:00","1","601","81019005","0","81019005","111","0","將特別戰鬥的 Boss 的 HP 降低至 1200000","10019","3300000","2019/11/18 15:59:59","0","6011"
"9013","2019/11/01 16:00:00","1","601","81019006","0","81019006","113","0","將特別戰鬥的 Boss 的 HP 降低至 600000","10019","3900000","2019/11/18 15:59:59","0","6011"
"9013","2019/11/01 16:00:00","1","601","81019007","0","81019007","115","0","討伐特別戰鬥的 Boss","10019","4500000","2019/11/18 15:59:59","0","6011"
"9015","2019/11/01 16:00:00","0","601","81019008","0","81019008","118","5","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","10019","1","2019/11/18 15:59:59","0","6011"
"9013","2019/12/02 16:00:00","1","601","81021001","0","81021001","103","0","將特別戰鬥的 Boss 的 HP 降低至 2550000","10021","600000","2019/12/17 15:59:59","0","6011"
"9013","2019/12/02 16:00:00","1","601","81021002","0","81021002","104","0","完成特別戰鬥的模式1","10021","1260000","2019/12/17 15:59:59","0","6011"
"9014","2019/12/02 16:00:00","0","601","81021003","0","81021003","105","0","打倒 15 隻奄美魔物的分身","10021","15","2019/12/17 15:59:59","0","6011"
"9014","2019/12/02 16:00:00","0","601","81021004","0","81021004","106","0","完成特別戰鬥的模式2","10021","30","2019/12/17 15:59:59","0","6011"
"9013","2019/12/02 16:00:00","1","601","81021005","0","81021005","111","0","將特別戰鬥的 Boss 的 HP 降低至 1450000","10021","1700000","2019/12/17 15:59:59","0","6011"
"9013","2019/12/02 16:00:00","1","601","81021006","0","81021006","113","0","將特別戰鬥的 Boss 的 HP 降低至 850000","10021","2300000","2019/12/17 15:59:59","0","6011"
"9013","2019/12/02 16:00:00","1","601","81021007","0","81021007","115","0","討伐特別戰鬥的 Boss","10021","3150000","2019/12/17 15:59:59","0","6011"
"9015","2019/12/02 16:00:00","0","601","81021008","0","81021008","118","5","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","10021","1","2019/12/17 15:59:59","0","6011"
"9013","2020/01/02 16:00:00","1","601","81023001","0","81023001","103","0","將特別戰鬥的 Boss 的 HP 降低至 3150000","10023","450000","2020/01/19 15:59:59","0","6011"
"9013","2020/01/02 16:00:00","1","601","81023002","0","81023002","104","0","完成特別戰鬥的模式1","10023","900000","2020/01/19 15:59:59","0","6011"
"9013","2020/01/02 16:00:00","1","601","81023003","0","81023003","105","0","將特別戰鬥的 Boss 的 HP 降低至 2100000","10023","1500000","2020/01/19 15:59:59","0","6011"
"9013","2020/01/02 16:00:00","1","601","81023004","0","81023004","106","0","將特別戰鬥的 Boss 的 HP 降低至 1500000","10023","2100000","2020/01/19 15:59:59","0","6011"
"9013","2020/01/02 16:00:00","1","601","81023005","0","81023005","111","0","完成特別戰鬥的模式2","10023","2700000","2020/01/19 15:59:59","0","6011"
"9013","2020/01/02 16:00:00","1","601","81023006","0","81023006","113","0","將特別戰鬥的 Boss 的 HP 降低至 450000","10023","3150000","2020/01/19 15:59:59","0","6011"
"9013","2020/01/02 16:00:00","1","601","81023007","0","81023007","115","0","討伐特別戰鬥的 Boss","10023","3600000","2020/01/19 15:59:59","0","6011"
"9015","2020/01/02 16:00:00","0","601","81023008","0","81023008","118","5","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","10023","1","2020/01/19 15:59:59","0","6011"
"9001","2020/02/04 16:00:00","0","601","81025001","0","81025001","103","0","打倒禊和美美和鏡華的闇影","10025","3","2020/02/21 15:59:59","0","6011"
"9013","2020/02/04 16:00:00","1","601","81025002","0","81025002","104","0","將特別戰鬥的 Boss 的 HP 降低至 3150000","10025","600000","2020/02/21 15:59:59","0","6011"
"9013","2020/02/04 16:00:00","1","601","81025003","0","81025003","105","0","將特別戰鬥的 Boss 的 HP 降低至 2550000","10025","1200000","2020/02/21 15:59:59","0","6011"
"9016","2020/02/04 16:00:00","0","601","81025004","0","81025004","106","2","完成特別戰鬥的模式2","10025","1","2020/02/21 15:59:59","0","6011"
"9013","2020/02/04 16:00:00","1","601","81025005","0","81025005","111","0","將特別戰鬥的 Boss 的 HP 降低至 1275000","10025","2475000","2020/02/21 15:59:59","0","6011"
"9013","2020/02/04 16:00:00","1","601","81025006","0","81025006","113","0","將特別戰鬥的 Boss 的 HP 降低至 675000","10025","3075000","2020/02/21 15:59:59","0","6011"
"9016","2020/02/04 16:00:00","0","601","81025007","0","81025007","115","3","討伐特別戰鬥的 Boss","10025","1","2020/02/21 15:59:59","0","6011"
"9015","2020/02/04 16:00:00","0","601","81025008","0","81025008","118","5","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","10025","1","2020/02/21 15:59:59","0","6011"
"9013","2020/03/02 16:00:00","1","601","81027001","0","81027001","103","0","將特別戰鬥的 Boss 的 HP 降低至 3250000","10027","500000","2020/03/19 15:59:59","0","6011"
"9013","2020/03/02 16:00:00","1","601","81027002","0","81027002","104","0","將特別戰鬥的 Boss 的 HP 降低至 2750000","10027","1000000","2020/03/19 15:59:59","0","6011"
"9013","2020/03/02 16:00:00","1","601","81027003","0","81027003","105","0","將特別戰鬥的 Boss 的 HP 降低至 2250000","10027","1500000","2020/03/19 15:59:59","0","6011"
"9016","2020/03/02 16:00:00","0","601","81027004","0","81027004","106","2","將MODE2出現的怪物全部打倒","10027","1","2020/03/19 15:59:59","0","6011"
"9013","2020/03/02 16:00:00","1","601","81027005","0","81027005","111","0","將特別戰鬥的 Boss 的 HP 降低至 1450000","10027","2300000","2020/03/19 15:59:59","0","6011"
"9013","2020/03/02 16:00:00","1","601","81027006","0","81027006","113","0","將特別戰鬥的 Boss 的 HP 降低至 650000","10027","3100000","2020/03/19 15:59:59","0","6011"
"9016","2020/03/02 16:00:00","0","601","81027007","0","81027007","115","3","討伐特別戰鬥的 Boss","10027","1","2020/03/19 15:59:59","0","6011"
"9015","2020/03/02 16:00:00","0","601","81027008","0","81027008","118","5","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","10027","1","2020/03/19 15:59:59","0","6011"
"9001","2020/04/01 16:00:00","0","601","81029001","0","81029001","103","0","打倒克莉絲提娜和望和伊莉亞的闇影","10029","3","2020/04/19 15:59:59","0","6011"
"9013","2020/04/01 16:00:00","1","601","81029002","0","81029002","104","0","將特別戰鬥的 Boss 的 HP 降低至 4300000","10029","700000","2020/04/19 15:59:59","0","6011"
"9013","2020/04/01 16:00:00","1","601","81029003","0","81029003","105","0","將特別戰鬥的 Boss 的 HP 降低至 3650000","10029","1350000","2020/04/19 15:59:59","0","6011"
"9016","2020/04/01 16:00:00","0","601","81029004","0","81029004","106","2","完成特別戰鬥的模式2","10029","1","2020/04/19 15:59:59","0","6011"
"9013","2020/04/01 16:00:00","1","601","81029005","0","81029005","111","0","將特別戰鬥的 Boss 的 HP 降低至 2000000","10029","3000000","2020/04/19 15:59:59","0","6011"
"9013","2020/04/01 16:00:00","1","601","81029006","0","81029006","113","0","將特別戰鬥的 Boss 的 HP 降低至 1000000","10029","4000000","2020/04/19 15:59:59","0","6011"
"9016","2020/04/01 16:00:00","0","601","81029007","0","81029007","115","3","討伐特別戰鬥的 Boss","10029","1","2020/04/19 15:59:59","0","6011"
"9015","2020/04/01 16:00:00","0","601","81029008","0","81029008","118","5","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","10029","1","2020/04/19 15:59:59","0","6011"
"9001","2020/05/05 16:00:00","0","601","81031001","0","81031001","103","0","打倒美食殿堂隊伍的闇影","10031","4","2020/05/22 15:59:59","0","6011"
"9013","2020/05/05 16:00:00","1","601","81031002","0","81031002","104","0","將特別戰鬥的 Boss 的 HP 降低至 3150000","10031","600000","2020/05/22 15:59:59","0","6011"
"9013","2020/05/05 16:00:00","1","601","81031003","0","81031003","105","0","將特別戰鬥的 Boss 的 HP 降低至 2550000","10031","1200000","2020/05/22 15:59:59","0","6011"
"9016","2020/05/05 16:00:00","0","601","81031004","0","81031004","106","2","完成特別戰鬥的模式2","10031","1","2020/05/22 15:59:59","0","6011"
"9013","2020/05/05 16:00:00","1","601","81031005","0","81031005","111","0","將特別戰鬥的 Boss 的 HP 降低至 1275000","10031","2475000","2020/05/22 15:59:59","0","6011"
"9013","2020/05/05 16:00:00","1","601","81031006","0","81031006","113","0","將特別戰鬥的 Boss 的 HP 降低至 675000","10031","3075000","2020/05/22 15:59:59","0","6011"
"9016","2020/05/05 16:00:00","0","601","81031007","0","81031007","115","3","討伐特別戰鬥的 Boss","10031","1","2020/05/22 15:59:59","0","6011"
"9015","2020/05/05 16:00:00","0","601","81031008","0","81031008","118","5","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","10031","1","2020/05/22 15:59:59","0","6011"
"9013","2020/06/03 16:00:00","1","601","81033001","0","81033001","104","0","將特別戰鬥的 Boss 的 HP 降低至 4000000","10033","1000000","2020/06/21 15:59:59","0","6011"
"9013","2020/06/03 16:00:00","1","601","81033002","0","81033002","105","0","將特別戰鬥的 Boss 的 HP 降低至 3000000","10033","2000000","2020/06/21 15:59:59","0","6011"
"9016","2020/06/03 16:00:00","0","601","81033003","0","81033003","106","1","完成特別戰鬥的模式1","10033","1","2020/06/21 15:59:59","0","6011"
"9001","2020/06/03 16:00:00","0","601","81033004","0","81033004","103","0","打倒霞與栞的闇影","10033","2","2020/06/21 15:59:59","0","6011"
"9013","2020/06/03 16:00:00","1","601","81033005","0","81033005","111","0","將特別戰鬥的 Boss 的 HP 降低至 2000000","10033","3000000","2020/06/21 15:59:59","0","6011"
"9013","2020/06/03 16:00:00","1","601","81033006","0","81033006","113","0","將特別戰鬥的 Boss 的 HP 降低至 1000000","10033","4000000","2020/06/21 15:59:59","0","6011"
"9016","2020/06/03 16:00:00","0","601","81033007","0","81033007","115","3","討伐特別戰鬥的 Boss","10033","1","2020/06/21 15:59:59","0","6011"
"9015","2020/06/03 16:00:00","0","601","81033008","0","81033008","118","5","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","10033","1","2020/06/21 15:59:59","0","6011"
"9013","2020/06/17 16:00:00","1","601","81034001","0","81034001","10034103","0","將特別戰鬥的 Boss 的 HP 降低至 5000000","10034","500000","2020/06/28 15:59:59","0","6011"
"9013","2020/06/17 16:00:00","1","601","81034002","0","81034002","10034104","0","將特別戰鬥的 Boss 的 HP 降低至 4000000","10034","1500000","2020/06/28 15:59:59","0","6011"
"9016","2020/06/17 16:00:00","0","601","81034003","0","81034003","10034105","1","完成特別戰鬥的模式1","10034","1","2020/06/28 15:59:59","0","6011"
"9013","2020/06/17 16:00:00","1","601","81034004","0","81034004","10034106","0","將特別戰鬥的 Boss 的 HP 降低至 2000000","10034","3500000","2020/06/28 15:59:59","0","6011"
"9016","2020/06/17 16:00:00","0","601","81034005","0","81034005","10034111","2","完成特別戰鬥的模式2","10034","1","2020/06/28 15:59:59","0","6011"
"9013","2020/06/17 16:00:00","1","601","81034006","0","81034006","10034113","0","將特別戰鬥的 Boss 的 HP 降低至 900000","10034","4600000","2020/06/28 15:59:59","0","6011"
"9016","2020/06/17 16:00:00","0","601","81034007","0","81034007","10034115","3","討伐特別戰鬥的 Boss","10034","1","2020/06/28 15:59:59","0","6011"
"9015","2020/06/17 16:00:00","0","601","81034008","0","81034008","10034118","5","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","10034","1","2020/06/28 15:59:59","0","6011"
"9001","2020/09/30 16:00:00","0","601","81035001","0","81035001","10035103","0","打倒new generations的闇影","10035","3","2020/10/26 15:59:59","0","6011"
"9016","2020/09/30 16:00:00","0","601","81035002","0","81035002","10035104","2","將MODE2出現的怪物全部打倒","10035","1","2020/10/26 15:59:59","0","6011"
"9013","2020/09/30 16:00:00","1","601","81035003","0","81035003","10035105","0","將喧囂獨角兔的 HP 降低至 1760000","10035","440000","2020/10/26 15:59:59","0","6011"
"9013","2020/09/30 16:00:00","1","601","81035004","0","81035004","10035106","0","將喧囂獨角兔的 HP 降低至 1320000","10035","880000","2020/10/26 15:59:59","0","6011"
"9013","2020/09/30 16:00:00","1","601","81035005","0","81035005","10035111","0","將喧囂獨角兔的 HP 降低至 880000","10035","1320000","2020/10/26 15:59:59","0","6011"
"9013","2020/09/30 16:00:00","1","601","81035006","0","81035006","10035113","0","將喧囂獨角兔的 HP 降低至 440000","10035","1760000","2020/10/26 15:59:59","0","6011"
"9016","2020/09/30 16:00:00","0","601","81035007","0","81035007","10035115","3","討伐喧囂獨角兔","10035","1","2020/10/26 15:59:59","0","6011"
"9015","2020/09/30 16:00:00","0","601","81035008","0","81035008","10035118","5","在5次以內，討伐EXHIBITION或特別戰鬥的喧囂獨角兔","10035","1","2020/10/26 15:59:59","0","6011"
"9013","2020/10/12 16:00:00","1","601","81036001","0","81036001","10036103","0","將糾結的盆栽小花的 HP 降低至 18375000","10036","2625000","2020/10/26 15:59:59","0","6011"
"9016","2020/10/12 16:00:00","0","601","81036002","0","81036002","10036104","1","通過糾結的盆栽小花的MODE1","10036","1","2020/10/26 15:59:59","0","6011"
"9013","2020/10/12 16:00:00","1","601","81036003","0","81036003","10036105","0","將糾結的盆栽小花的 HP 降低至 11900000","10036","9100000","2020/10/26 15:59:59","0","6011"
"9013","2020/10/12 16:00:00","1","601","81036004","0","81036004","10036106","0","將糾結的盆栽小花的 HP 降低至 8050000","10036","12950000","2020/10/26 15:59:59","0","6011"
"9016","2020/10/12 16:00:00","0","601","81036005","0","81036005","10036111","2","通過糾結的盆栽小花的MODE2","10036","1","2020/10/26 15:59:59","0","6011"
"9013","2020/10/12 16:00:00","1","601","81036006","0","81036006","10036113","0","將糾結的盆栽小花的 HP 降低至 2100000","10036","18900000","2020/10/26 15:59:59","0","6011"
"9016","2020/10/12 16:00:00","0","601","81036007","0","81036007","10036115","3","討伐糾結的盆栽小花","10036","1","2020/10/26 15:59:59","0","6011"
"9015","2020/10/12 16:00:00","0","601","81036008","0","81036008","10036118","5","在5次以內，討伐EXHIBITION或特別戰鬥的糾結的盆栽小花","10036","1","2020/10/26 15:59:59","0","6011"
"9001","2020/08/17 16:00:00","0","601","81037001","0","81037001","10037103","0","打倒香織、真琴、真步、霞的闇影","10037","4","2020/08/28 15:59:59","0","6011"
"9013","2020/08/17 16:00:00","1","601","81037002","0","81037002","10037104","0","將特別戰鬥的 Boss 的 HP 降低至 2600000","10037","450000","2020/08/28 15:59:59","0","6011"
"9013","2020/08/17 16:00:00","1","601","81037003","0","81037003","10037105","0","將特別戰鬥的 Boss 的 HP 降低至 2100000","10037","950000","2020/08/28 15:59:59","0","6011"
"9016","2020/08/17 16:00:00","0","601","81037004","0","81037004","10037106","2","完成特別戰鬥的模式2","10037","1","2020/08/28 15:59:59","0","6011"
"9013","2020/08/17 16:00:00","1","601","81037005","0","81037005","10037111","0","將特別戰鬥的 Boss 的 HP 降低至 1000000","10037","2050000","2020/08/28 15:59:59","0","6011"
"9013","2020/08/17 16:00:00","1","601","81037006","0","81037006","10037113","0","將特別戰鬥的 Boss 的 HP 降低至 500000","10037","2550000","2020/08/28 15:59:59","0","6011"
"9016","2020/08/17 16:00:00","0","601","81037007","0","81037007","10037115","3","討伐特別戰鬥的 Boss","10037","1","2020/08/28 15:59:59","0","6011"
"9015","2020/08/17 16:00:00","0","601","81037008","0","81037008","10037118","5","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","10037","1","2020/08/28 15:59:59","0","6011"
"9001","2020/07/02 16:00:00","0","601","81038001","0","81038001","10038103","0","打倒秋乃、珠希、優花梨、美冬的闇影","10038","4","2020/07/19 15:59:59","0","6011"
"9013","2020/07/02 16:00:00","1","601","81038002","0","81038002","10038104","0","將特別戰鬥的 Boss 的 HP 降低至 6035000","10038","1065000","2020/07/19 15:59:59","0","6011"
"9013","2020/07/02 16:00:00","1","601","81038003","0","81038003","10038105","0","將特別戰鬥的 Boss 的 HP 降低至 4970000","10038","2130000","2020/07/19 15:59:59","0","6011"
"9016","2020/07/02 16:00:00","0","601","81038004","0","81038004","10038106","2","完成特別戰鬥的模式2","10038","1","2020/07/19 15:59:59","0","6011"
"9013","2020/07/02 16:00:00","1","601","81038005","0","81038005","10038111","0","將特別戰鬥的 Boss 的 HP 降低至 2603500","10038","4496500","2020/07/19 15:59:59","0","6011"
"9013","2020/07/02 16:00:00","1","601","81038006","0","81038006","10038113","0","將特別戰鬥的 Boss 的 HP 降低至 1302000","10038","5798000","2020/07/19 15:59:59","0","6011"
"9016","2020/07/02 16:00:00","0","601","81038007","0","81038007","10038115","3","討伐特別戰鬥的 Boss","10038","1","2020/07/19 15:59:59","0","6011"
"9015","2020/07/02 16:00:00","0","601","81038008","0","81038008","10038118","5","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","10038","1","2020/07/19 15:59:59","0","6011"
"9001","2020/07/16 16:00:00","0","601","81039001","0","81039001","10039103","0","打倒貪吃佩可、可可蘿、凱留的闇影","10039","3","2020/07/26 15:59:59","0","6011"
"9013","2020/07/16 16:00:00","1","601","81039002","0","81039002","10039104","0","將特別戰鬥的 Boss 的 HP 降低至 2500000","10039","500000","2020/07/26 15:59:59","0","6011"
"9013","2020/07/16 16:00:00","1","601","81039003","0","81039003","10039105","0","將特別戰鬥的 Boss 的 HP 降低至 2000000","10039","1000000","2020/07/26 15:59:59","0","6011"
"9016","2020/07/16 16:00:00","0","601","81039004","0","81039004","10039106","2","完成特別戰鬥的模式2","10039","1","2020/07/26 15:59:59","0","6011"
