ee802e66ed56d26811f9ccf81689116324d50590ecc7ea8096855a22c26b2b0f,0e8d1b756c07c3fcdb624bba0a31e6ee658af9531f4bd371068e3172156825c2,afd95daa12552934fbd1fc63033d0cd0197912b8b9e9c6f8f4a776c9cf235cd4,227c43ee884850a040f8143095895d8cef02d9d9497e5cee7a6df7edb7f6b168,00fe0e43de588272623aa562820c6bb9c96ca6ec2896733b0555e472ae8d8430,7445aa83520e0fa7e0728d8a3ab15d9eb4ad79184fccd6031c962fa3da447aaf,ba06ff5e911628fc3190bfdde9b218d930db2760efaccb2da8cd8e1b9941dce2,b7db3ce3458d022d95d9396a311824db83d708fa8bd7d5eeb3aeeefc5b5144ef,e704a65fe3f11e23dca2c82b16b0d934f68ec78f1b650582b0df73a3d5d880b3,292731948cb26f36cb267c65ed364ca4a0a5e2406a2a326dcc682579b1cf5de2,a396d311b3d46e247a99651d43361ff6c6025ec0dd3683153c5707b307de1ac6,fae2de870aec0b950e58bb81ee208204c74e6c347fef5e9e276ee250a448af6f,e8e87513af9047826d2859433700b406fb7e70c3c57126e634ce923aa40735af,2b0340d33c7d1dd65bf7b97db711ef0fda17c7fa43128366deba7dabe13c84f4,69a5f68198696acec5f4f2ba7b2ed451b6d5dfd01e1f3407ea26b5d78021c412
"94002","92408110","0","0","101822","bgm_MC170","0","0","bgm_MC170","-30","0.9","-30","101822","1","0"
"94002","92408120","0","0","101822","bgm_MC170","0","0","bgm_MC170","-30","0.9","-30","101822","1","0"
"94002","92408130","0","0","101822","bgm_MC170","0","0","bgm_MC170","-30","0.9","-30","101822","1","0"
"94002","92408140","0","0","101822","bgm_MC170","0","0","bgm_MC170","-30","0.9","-30","101822","1","0"
"94002","92408210","0","0","101822","bgm_MC170","0","0","bgm_MC170","-30","1","20","101822","2","0"
"94002","92408220","0","0","101822","bgm_MC170","0","0","bgm_MC170","-30","1","20","101822","2","0"
"94002","92408230","0","0","101822","bgm_MC170","0","0","bgm_MC170","-30","1","20","101822","2","0"
"94002","92408240","0","0","101822","bgm_MC170","0","0","bgm_MC170","-30","1","20","101822","2","0"
"94002","92408310","0","0","101822","bgm_MC170","0","0","bgm_MC170","-30","0.9","0","101822","3","0"
"94002","92408320","0","0","101822","bgm_MC170","0","0","bgm_MC170","-30","0.9","0","101822","3","0"
"94002","92408330","0","0","101822","bgm_MC170","0","0","bgm_MC170","-30","0.9","0","101822","3","0"
"94002","92408340","0","0","101822","bgm_MC170","0","0","bgm_MC170","-30","0.9","0","101822","3","0"
"94002","92409110","-50","0","101191","bgm_MC170","0","0","bgm_MC170","-30","1.25","-30","101191","1","0"
"94002","92409120","-50","0","101191","bgm_MC170","0","0","bgm_MC170","-30","1.25","-30","101191","1","0"
"94002","92409130","-50","0","101191","bgm_MC170","0","0","bgm_MC170","-30","1.25","-30","101191","1","0"
"94002","92409140","-50","0","101191","bgm_MC170","0","0","bgm_MC170","-30","1.25","-30","101191","1","0"
"94002","92409210","0","0","101191","bgm_MC170","0","0","bgm_MC170","-30","1","20","101191","2","0"
"94002","92409220","0","0","101191","bgm_MC170","0","0","bgm_MC170","-30","1","20","101191","2","0"
"94002","92409230","0","0","101191","bgm_MC170","0","0","bgm_MC170","-30","1","20","101191","2","0"
"94002","92409240","0","0","101191","bgm_MC170","0","0","bgm_MC170","-30","1","20","101191","2","0"
"94002","92409310","-50","0","101191","bgm_MC170","0","0","bgm_MC170","-30","1.25","-30","101191","3","0"
"94002","92409320","-50","0","101191","bgm_MC170","0","0","bgm_MC170","-30","1.25","-30","101191","3","0"
"94002","92409330","-50","0","101191","bgm_MC170","0","0","bgm_MC170","-30","1.25","-30","101191","3","0"
"94002","92409340","-50","0","101191","bgm_MC170","0","0","bgm_MC170","-30","1.25","-30","101191","3","0"
"94002","92410110","0","0","103013","bgm_MC170","0","0","bgm_MC170","-30","1.3","-30","103013","1","0"
"94002","92410120","0","0","103013","bgm_MC170","0","0","bgm_MC170","-30","1.3","-30","103013","1","0"
"94002","92410130","0","0","103013","bgm_MC170","0","0","bgm_MC170","-30","1.3","-30","103013","1","0"
"94002","92410140","0","0","103013","bgm_MC170","0","0","bgm_MC170","-30","1.3","-30","103013","1","0"
"94002","92410210","0","0","103013","bgm_MC170","0","0","bgm_MC170","-30","1.45","20","103013","2","0"
"94002","92410220","0","0","103013","bgm_MC170","0","0","bgm_MC170","-30","1.45","20","103013","2","0"
"94002","92410230","0","0","103013","bgm_MC170","0","0","bgm_MC170","-30","1.45","20","103013","2","0"
"94002","92410240","0","0","103013","bgm_MC170","0","0","bgm_MC170","-30","1.45","20","103013","2","0"
"94002","92410310","0","0","103013","bgm_MC170","0","0","bgm_MC170","-30","1.4","-30","103013","3","0"
"94002","92410320","0","0","103013","bgm_MC170","0","0","bgm_MC170","-30","1.4","-30","103013","3","0"
"94002","92410330","0","0","103013","bgm_MC170","0","0","bgm_MC170","-30","1.4","-30","103013","3","0"
"94002","92410340","0","0","103013","bgm_MC170","0","0","bgm_MC170","-30","1.4","-30","103013","3","0"
"94002","92411110","40","0","100198","bgm_MC170","0","0","bgm_MC170","-30","1","-30","100198","1","0"
"94002","92411120","40","0","100198","bgm_MC170","0","0","bgm_MC170","-30","1","-30","100198","1","0"
"94002","92411130","40","0","100198","bgm_MC170","0","0","bgm_MC170","-30","1","-30","100198","1","0"
"94002","92411140","40","0","100198","bgm_MC170","0","0","bgm_MC170","-30","1","-30","100198","1","0"
"94002","92411210","140","0","100198","bgm_MC170","0","0","bgm_MC170","-30","1.45","-90","100198","2","0"
"94002","92411220","140","0","100198","bgm_MC170","0","0","bgm_MC170","-30","1.45","-90","100198","2","0"
"94002","92411230","140","0","100198","bgm_MC170","0","0","bgm_MC170","-30","1.45","-90","100198","2","0"
"94002","92411240","140","0","100198","bgm_MC170","0","0","bgm_MC170","-30","1.45","-90","100198","2","0"
"94002","92411310","40","0","100198","bgm_MC170","0","0","bgm_MC170","-30","1.1","-30","100198","3","0"
"94002","92411320","40","0","100198","bgm_MC170","0","0","bgm_MC170","-30","1.1","-30","100198","3","0"
"94002","92411330","40","0","100198","bgm_MC170","0","0","bgm_MC170","-30","1.1","-30","100198","3","0"
"94002","92411340","40","0","100198","bgm_MC170","0","0","bgm_MC170","-30","1.1","-30","100198","3","0"
"94002","92412110","210","0","101621","bgm_MC170","0","0","bgm_MC170","-30","1","-210","101621","1","0"
"94002","92412120","210","0","101621","bgm_MC170","0","0","bgm_MC170","-30","1","-210","101621","1","0"
"94002","92412130","210","0","101621","bgm_MC170","0","0","bgm_MC170","-30","1","-210","101621","1","0"
"94002","92412140","210","0","101621","bgm_MC170","0","0","bgm_MC170","-30","1","-210","101621","1","0"
"94002","92412210","140","0","101621","bgm_MC170","0","0","bgm_MC170","-30","1.45","-90","101621","2","0"
"94002","92412220","140","0","101621","bgm_MC170","0","0","bgm_MC170","-30","1.45","-90","101621","2","0"
"94002","92412230","140","0","101621","bgm_MC170","0","0","bgm_MC170","-30","1.45","-90","101621","2","0"
"94002","92412240","140","0","101621","bgm_MC170","0","0","bgm_MC170","-30","1.45","-90","101621","2","0"
"94002","92412310","180","0","101621","bgm_MC170","0","0","bgm_MC170","-30","1.1","-30","101621","3","0"
"94002","92412320","180","0","101621","bgm_MC170","0","0","bgm_MC170","-30","1.1","-30","101621","3","0"
"94002","92412330","180","0","101621","bgm_MC170","0","0","bgm_MC170","-30","1.1","-30","101621","3","0"
"94002","92412340","180","0","101621","bgm_MC170","0","0","bgm_MC170","-30","1.1","-30","101621","3","0"
"94002","92414110","60","0","101822","bgm_MC170","0","0","bgm_MC170","-30","1.4","-60","101822","1","0"
"94002","92414120","60","0","101822","bgm_MC170","0","0","bgm_MC170","-30","1.4","-60","101822","1","0"
"94002","92414130","60","0","101822","bgm_MC170","0","0","bgm_MC170","-30","1.4","-60","101822","1","0"
"94002","92414140","60","0","101822","bgm_MC170","0","0","bgm_MC170","-30","1.4","-60","101822","1","0"
"94002","92414210","150","0","101822","bgm_MC170","0","0","bgm_MC170","-30","1","-330","101822","2","0"
"94002","92414220","150","0","101822","bgm_MC170","0","0","bgm_MC170","-30","1","-330","101822","2","0"
"94002","92414230","150","0","101822","bgm_MC170","0","0","bgm_MC170","-30","1","-330","101822","2","0"
"94002","92414240","150","0","101822","bgm_MC170","0","0","bgm_MC170","-30","1","-330","101822","2","0"
"94002","92414310","100","0","101822","bgm_MC170","0","0","bgm_MC170","-30","1.2","0","101822","3","0"
"94002","92414320","100","0","101822","bgm_MC170","0","0","bgm_MC170","-30","1.2","0","101822","3","0"
"94002","92414330","100","0","101822","bgm_MC170","0","0","bgm_MC170","-30","1.2","0","101822","3","0"
"94002","92414340","100","0","101822","bgm_MC170","0","0","bgm_MC170","-30","1.2","0","101822","3","0"
"94002","92415110","30","0","101623","bgm_MC170","0","0","bgm_MC170","-30","2.4","0","101623","1","0"
"94002","92415120","30","0","101623","bgm_MC170","0","0","bgm_MC170","-30","2.4","0","101623","1","0"
"94002","92415130","30","0","101623","bgm_MC170","0","0","bgm_MC170","-30","2.4","0","101623","1","0"
"94002","92415140","30","0","101623","bgm_MC170","0","0","bgm_MC170","-30","2.4","0","101623","1","0"
"94002","92415210","150","0","101623","bgm_MC170","0","0","bgm_MC170","-30","1.1","-270","101623","2","0"
"94002","92415220","150","0","101623","bgm_MC170","0","0","bgm_MC170","-30","1.1","-270","101623","2","0"
"94002","92415230","150","0","101623","bgm_MC170","0","0","bgm_MC170","-30","1.1","-270","101623","2","0"
"94002","92415240","150","0","101623","bgm_MC170","0","0","bgm_MC170","-30","1.1","-270","101623","2","0"
"94002","92415310","250","0","101623","bgm_MC170","0","0","bgm_MC170","-30","1.2","-400","101623","3","0"
"94002","92415320","250","0","101623","bgm_MC170","0","0","bgm_MC170","-30","1.2","-400","101623","3","0"
"94002","92415330","250","0","101623","bgm_MC170","0","0","bgm_MC170","-30","1.2","-400","101623","3","0"
"94002","92415340","250","0","101623","bgm_MC170","0","0","bgm_MC170","-30","1.2","-400","101623","3","0"
"94002","92416110","150","0","103013","bgm_MC170","0","0","bgm_MC170","-30","1.3","-120","103013","1","0"
"94002","92416120","150","0","103013","bgm_MC170","0","0","bgm_MC170","-30","1.3","-120","103013","1","0"
"94002","92416130","150","0","103013","bgm_MC170","0","0","bgm_MC170","-30","1.3","-120","103013","1","0"
"94002","92416140","150","0","103013","bgm_MC170","0","0","bgm_MC170","-30","1.3","-120","103013","1","0"
"94002","92416210","140","0","103013","bgm_MC170","0","0","bgm_MC170","-30","1.5","-90","103013","2","0"
"94002","92416220","140","0","103013","bgm_MC170","0","0","bgm_MC170","-30","1.5","-90","103013","2","0"
"94002","92416230","140","0","103013","bgm_MC170","0","0","bgm_MC170","-30","1.5","-90","103013","2","0"
"94002","92416240","140","0","103013","bgm_MC170","0","0","bgm_MC170","-30","1.5","-90","103013","2","0"
"94002","92416310","140","0","103013","bgm_MC170","0","0","bgm_MC170","-30","1.25","-450","103013","3","0"
"94002","92416320","140","0","103013","bgm_MC170","0","0","bgm_MC170","-30","1.25","-450","103013","3","0"
"94002","92416330","140","0","103013","bgm_MC170","0","0","bgm_MC170","-30","1.25","-450","103013","3","0"
"94002","92416340","140","0","103013","bgm_MC170","0","0","bgm_MC170","-30","1.25","-450","103013","3","0"
"94002","92417110","0","0","101191","bgm_MC170","0","0","bgm_MC170","-30","0.95","-30","101191","1","0"
"94002","92417120","0","0","101191","bgm_MC170","0","0","bgm_MC170","-30","0.95","-30","101191","1","0"
"94002","92417130","0","0","101191","bgm_MC170","0","0","bgm_MC170","-30","0.95","-30","101191","1","0"
"94002","92417140","0","0","101191","bgm_MC170","0","0","bgm_MC170","-30","0.95","-30","101191","1","0"
"94002","92417210","140","0","101191","bgm_MC170","0","0","bgm_MC170","-30","1.6","-60","101191","2","0"
"94002","92417220","140","0","101191","bgm_MC170","0","0","bgm_MC170","-30","1.6","-60","101191","2","0"
"94002","92417230","140","0","101191","bgm_MC170","0","0","bgm_MC170","-30","1.6","-60","101191","2","0"
"94002","92417240","140","0","101191","bgm_MC170","0","0","bgm_MC170","-30","1.6","-60","101191","2","0"
"94002","92417310","80","0","101191","bgm_MC170","0","0","bgm_MC170","-30","1.35","-60","101191","3","0"
"94002","92417320","80","0","101191","bgm_MC170","0","0","bgm_MC170","-30","1.35","-60","101191","3","0"
"94002","92417330","80","0","101191","bgm_MC170","0","0","bgm_MC170","-30","1.35","-60","101191","3","0"
"94002","92417340","80","0","101191","bgm_MC170","0","0","bgm_MC170","-30","1.35","-60","101191","3","0"
"94002","92418110","140","0","100198","bgm_MC170","0","0","bgm_MC170","-30","1.15","0","100198","1","0"
"94002","92418120","140","0","100198","bgm_MC170","0","0","bgm_MC170","-30","1.15","0","100198","1","0"
"94002","92418130","140","0","100198","bgm_MC170","0","0","bgm_MC170","-30","1.15","0","100198","1","0"
"94002","92418140","140","0","100198","bgm_MC170","0","0","bgm_MC170","-30","1.15","0","100198","1","0"
"94002","92418210","140","0","100198","bgm_MC170","0","0","bgm_MC170","-30","1.6","-60","100198","2","0"
"94002","92418220","140","0","100198","bgm_MC170","0","0","bgm_MC170","-30","1.6","-60","100198","2","0"
"94002","92418230","140","0","100198","bgm_MC170","0","0","bgm_MC170","-30","1.6","-60","100198","2","0"
"94002","92418240","140","0","100198","bgm_MC170","0","0","bgm_MC170","-30","1.6","-60","100198","2","0"
"94002","92418310","50","0","100198","bgm_MC170","0","0","bgm_MC170","-30","1.2","-60","100198","3","0"
"94002","92418320","50","0","100198","bgm_MC170","0","0","bgm_MC170","-30","1.2","-60","100198","3","0"
"94002","92418330","50","0","100198","bgm_MC170","0","0","bgm_MC170","-30","1.2","-60","100198","3","0"
"94002","92418340","50","0","100198","bgm_MC170","0","0","bgm_MC170","-30","1.2","-60","100198","3","0"
"94002","92419110","90","0","101623","bgm_MC170","0","0","bgm_MC170","-30","1.4","20","101623","1","0"
"94002","92419120","90","0","101623","bgm_MC170","0","0","bgm_MC170","-30","1.4","20","101623","1","0"
"94002","92419130","90","0","101623","bgm_MC170","0","0","bgm_MC170","-30","1.4","20","101623","1","0"
"94002","92419140","90","0","101623","bgm_MC170","0","0","bgm_MC170","-30","1.4","20","101623","1","0"
"94002","92419210","180","0","101623","bgm_MC170","0","0","bgm_MC170","-30","1.35","-100","101623","2","0"
"94002","92419220","180","0","101623","bgm_MC170","0","0","bgm_MC170","-30","1.35","-100","101623","2","0"
"94002","92419230","180","0","101623","bgm_MC170","0","0","bgm_MC170","-30","1.35","-100","101623","2","0"
"94002","92419240","180","0","101623","bgm_MC170","0","0","bgm_MC170","-30","1.35","-100","101623","2","0"
"94002","92419310","50","0","101623","bgm_MC170","0","0","bgm_MC170","-30","1.3","-20","101623","3","0"
"94002","92419320","50","0","101623","bgm_MC170","0","0","bgm_MC170","-30","1.3","-20","101623","3","0"
"94002","92419330","50","0","101623","bgm_MC170","0","0","bgm_MC170","-30","1.3","-20","101623","3","0"
"94002","92419340","50","0","101623","bgm_MC170","0","0","bgm_MC170","-30","1.3","-20","101623","3","0"
"94002","92420110","0","0","103013","bgm_MC170","0","0","bgm_MC170","-30","1.3","40","103013","1","0"
"94002","92420120","0","0","103013","bgm_MC170","0","0","bgm_MC170","-30","1.3","40","103013","1","0"
"94002","92420130","0","0","103013","bgm_MC170","0","0","bgm_MC170","-30","1.3","40","103013","1","0"
"94002","92420140","0","0","103013","bgm_MC170","0","0","bgm_MC170","-30","1.3","40","103013","1","0"
"94002","92420210","30","0","103013","bgm_MC170","0","0","bgm_MC170","-30","1.2","-20","103013","2","0"
"94002","92420220","30","0","103013","bgm_MC170","0","0","bgm_MC170","-30","1.2","-20","103013","2","0"
"94002","92420230","30","0","103013","bgm_MC170","0","0","bgm_MC170","-30","1.2","-20","103013","2","0"
"94002","92420240","30","0","103013","bgm_MC170","0","0","bgm_MC170","-30","1.2","-20","103013","2","0"
"94002","92420310","50","0","103013","bgm_MC170","0","0","bgm_MC170","-30","1.2","-20","103013","3","0"
"94002","92420320","50","0","103013","bgm_MC170","0","0","bgm_MC170","-30","1.2","-20","103013","3","0"
"94002","92420330","50","0","103013","bgm_MC170","0","0","bgm_MC170","-30","1.2","-20","103013","3","0"
"94002","92420340","50","0","103013","bgm_MC170","0","0","bgm_MC170","-30","1.2","-20","103013","3","0"
"94002","92421110","0","0","100198","bgm_MC170","0","0","bgm_MC170","-30","1.2","40","100198","1","0"
"94002","92421120","0","0","100198","bgm_MC170","0","0","bgm_MC170","-30","1.2","40","100198","1","0"
"94002","92421130","0","0","100198","bgm_MC170","0","0","bgm_MC170","-30","1.2","40","100198","1","0"
"94002","92421140","0","0","100198","bgm_MC170","0","0","bgm_MC170","-30","1.2","40","100198","1","0"
"94002","92421210","70","0","100198","bgm_MC170","0","0","bgm_MC170","-30","1","-20","100198","2","0"
"94002","92421220","70","0","100198","bgm_MC170","0","0","bgm_MC170","-30","1","-20","100198","2","0"
"94002","92421230","70","0","100198","bgm_MC170","0","0","bgm_MC170","-30","1","-20","100198","2","0"
"94002","92421240","70","0","100198","bgm_MC170","0","0","bgm_MC170","-30","1","-20","100198","2","0"
"94002","92421310","50","0","100198","bgm_MC170","0","0","bgm_MC170","-30","1.1","-40","100198","3","0"
"94002","92421320","50","0","100198","bgm_MC170","0","0","bgm_MC170","-30","1.1","-40","100198","3","0"
"94002","92421330","50","0","100198","bgm_MC170","0","0","bgm_MC170","-30","1.1","-40","100198","3","0"
"94002","92421340","50","0","100198","bgm_MC170","0","0","bgm_MC170","-30","1.1","-40","100198","3","0"
"94002","92422110","0","0","101822","bgm_MC170","0","0","bgm_MC170","-30","1.2","40","101822","1","0"
"94002","92422120","0","0","101822","bgm_MC170","0","0","bgm_MC170","-30","1.2","40","101822","1","0"
"94002","92422130","0","0","101822","bgm_MC170","0","0","bgm_MC170","-30","1.2","40","101822","1","0"
"94002","92422140","0","0","101822","bgm_MC170","0","0","bgm_MC170","-30","1.2","40","101822","1","0"
"94002","92422210","70","0","101822","bgm_MC170","0","0","bgm_MC170","-30","1","-20","101822","2","0"
"94002","92422220","70","0","101822","bgm_MC170","0","0","bgm_MC170","-30","1","-20","101822","2","0"
"94002","92422230","70","0","101822","bgm_MC170","0","0","bgm_MC170","-30","1","-20","101822","2","0"
"94002","92422240","70","0","101822","bgm_MC170","0","0","bgm_MC170","-30","1","-20","101822","2","0"
"94002","92422310","50","0","101822","bgm_MC170","0","0","bgm_MC170","-30","1.1","-40","101822","3","0"
"94002","92422320","50","0","101822","bgm_MC170","0","0","bgm_MC170","-30","1.1","-40","101822","3","0"
"94002","92422330","50","0","101822","bgm_MC170","0","0","bgm_MC170","-30","1.1","-40","101822","3","0"
"94002","92422340","50","0","101822","bgm_MC170","0","0","bgm_MC170","-30","1.1","-40","101822","3","0"
"94002","92423110","30","0","103013","bgm_MC170","0","0","bgm_MC170","-30","1.25","40","103013","1","0"
"94002","92423120","30","0","103013","bgm_MC170","0","0","bgm_MC170","-30","1.25","40","103013","1","0"
"94002","92423130","30","0","103013","bgm_MC170","0","0","bgm_MC170","-30","1.25","40","103013","1","0"
"94002","92423140","30","0","103013","bgm_MC170","0","0","bgm_MC170","-30","1.25","40","103013","1","0"
"94002","92423210","70","0","103013","bgm_MC170","0","0","bgm_MC170","-30","1.1","-20","103013","2","0"
"94002","92423220","70","0","103013","bgm_MC170","0","0","bgm_MC170","-30","1.1","-20","103013","2","0"
"94002","92423230","70","0","103013","bgm_MC170","0","0","bgm_MC170","-30","1.1","-20","103013","2","0"
"94002","92423240","70","0","103013","bgm_MC170","0","0","bgm_MC170","-30","1.1","-20","103013","2","0"
"94002","92423310","200","0","103013","bgm_MC170","0","0","bgm_MC170","-30","0.7","-450","103013","3","0"
"94002","92423320","200","0","103013","bgm_MC170","0","0","bgm_MC170","-30","0.7","-450","103013","3","0"
"94002","92423330","200","0","103013","bgm_MC170","0","0","bgm_MC170","-30","0.7","-450","103013","3","0"
"94002","92423340","200","0","103013","bgm_MC170","0","0","bgm_MC170","-30","0.7","-450","103013","3","0"
"94002","92424110","90","0","100198","bgm_MC170","0","0","bgm_MC170","-30","1.1","-20","100198","1","0"
"94002","92424120","90","0","100198","bgm_MC170","0","0","bgm_MC170","-30","1.1","-20","100198","1","0"
"94002","92424130","90","0","100198","bgm_MC170","0","0","bgm_MC170","-30","1.1","-20","100198","1","0"
"94002","92424140","90","0","100198","bgm_MC170","0","0","bgm_MC170","-30","1.1","-20","100198","1","0"
"94002","92424210","0","0","100198","bgm_MC170","0","0","bgm_MC170","-30","1.5","100","100198","2","0"
"94002","92424220","0","0","100198","bgm_MC170","0","0","bgm_MC170","-30","1.5","100","100198","2","0"
"94002","92424230","0","0","100198","bgm_MC170","0","0","bgm_MC170","-30","1.5","100","100198","2","0"
"94002","92424240","0","0","100198","bgm_MC170","0","0","bgm_MC170","-30","1.5","100","100198","2","0"
"94002","92424310","20","0","100198","bgm_MC170","0","0","bgm_MC170","-30","1.3","-50","100198","3","0"
"94002","92424320","20","0","100198","bgm_MC170","0","0","bgm_MC170","-30","1.3","-50","100198","3","0"
"94002","92424330","20","0","100198","bgm_MC170","0","0","bgm_MC170","-30","1.3","-50","100198","3","0"
"94002","92424340","20","0","100198","bgm_MC170","0","0","bgm_MC170","-30","1.3","-50","100198","3","0"
"94002","92425110","90","0","101623","bgm_MC170","0","0","bgm_MC170","-30","1.1","-20","101623","1","0"
"94002","92425120","90","0","101623","bgm_MC170","0","0","bgm_MC170","-30","1.1","-20","101623","1","0"
"94002","92425130","90","0","101623","bgm_MC170","0","0","bgm_MC170","-30","1.1","-20","101623","1","0"
"94002","92425140","90","0","101623","bgm_MC170","0","0","bgm_MC170","-30","1.1","-20","101623","1","0"
"94002","92425210","0","0","101623","bgm_MC170","0","0","bgm_MC170","-30","1.5","100","101623","2","0"
"94002","92425220","0","0","101623","bgm_MC170","0","0","bgm_MC170","-30","1.5","100","101623","2","0"
"94002","92425230","0","0","101623","bgm_MC170","0","0","bgm_MC170","-30","1.5","100","101623","2","0"
"94002","92425240","0","0","101623","bgm_MC170","0","0","bgm_MC170","-30","1.5","100","101623","2","0"
"94002","92425310","20","0","101623","bgm_MC170","0","0","bgm_MC170","-30","1.3","-50","101623","3","0"
"94002","92425320","20","0","101623","bgm_MC170","0","0","bgm_MC170","-30","1.3","-50","101623","3","0"
"94002","92425330","20","0","101623","bgm_MC170","0","0","bgm_MC170","-30","1.3","-50","101623","3","0"
"94002","92425340","20","0","101623","bgm_MC170","0","0","bgm_MC170","-30","1.3","-50","101623","3","0"
"94002","92501110","90","0","101191","bgm_MC170","0","0","bgm_MC170","-30","1","-210","101191","1","0"
"94002","92501120","90","0","101191","bgm_MC170","0","0","bgm_MC170","-30","1","-210","101191","1","0"
"94002","92501130","90","0","101191","bgm_MC170","0","0","bgm_MC170","-30","1","-210","101191","1","0"
"94002","92501140","90","0","101191","bgm_MC170","0","0","bgm_MC170","-30","1","-210","101191","1","0"
"94002","92501210","210","0","101191","bgm_MC170","0","0","bgm_MC170","-30","1","-240","101191","2","0"
"94002","92501220","210","0","101191","bgm_MC170","0","0","bgm_MC170","-30","1","-240","101191","2","0"
"94002","92501230","210","0","101191","bgm_MC170","0","0","bgm_MC170","-30","1","-240","101191","2","0"
"94002","92501240","210","0","101191","bgm_MC170","0","0","bgm_MC170","-30","1","-240","101191","2","0"
"94002","92501310","250","0","101191","bgm_MC170","0","0","bgm_MC170","-30","1.1","-90","101191","3","0"
"94002","92501320","250","0","101191","bgm_MC170","0","0","bgm_MC170","-30","1.1","-90","101191","3","0"
"94002","92501330","250","0","101191","bgm_MC170","0","0","bgm_MC170","-30","1.1","-90","101191","3","0"
"94002","92501340","250","0","101191","bgm_MC170","0","0","bgm_MC170","-30","1.1","-90","101191","3","0"
