223b0dd51f18961854ec9dee0cb7843a1653c80cff599752177f912bf56c4839,7b932ea7856c96248f77d541c22c434d62b744a2e3b67a9e6a0c11eaa1647aec,53a979ec09b8bba49c0b1cc4b93d6b2ec08fd9b107b597bd5b5af93a91a336d0,efa0fe54546b3b5c8a677986c4e321cfe33f1e81f1bb0d82b58e867e9e237d90,45b4140b88a7b0d770dcb5cc504fdf0fc0f3a32b0f311fec5e6817e7f8ea765a,53ec3e48d83f132fb97406748be187a8e9b0904e653bb3fc85560cba14ac2236,2585be0281b1487384b6640e1fb097e37f0d25a7d2321f6b38f035755b8b58f7,fdaf3efc2f5b45063d71dbca86c29b41c5338fb2d032a6775d6488ec30b0aab5,a24c7cafdc256b038ff3c34fa366eb43d6f41fe2bcdb702f3283ced8910508a6,48ee1d68455ae8f89268a20462f842489d5fa7226957d0110c251a71dfe6f501,1e429db33918e49b213f3ceee213602441863f2c4a39f22877b1e229e8a719e2,18427fbd8aac007e05846d5b937351ae5fc43e3cfc59ce42031d8dba70a49026,fa119826b55fd248ff710b07eaeea43023f7a5704d429995e1cef155aa7196fd,8078c7c110548e39e54034024dfcaabca7eb6e8df38bfc73c628b2dda6137fc9,1a265a75c7a2548d1ea19ff22b0cc3440a13f07faa951febf1dce02d09611b07,e2189093fc4e7d157fe6a07b5877f8b1718404ea74701fcc2b4f3eb1ca0d45ed,55aa8a58fb6a35ca132232b2efd8d8c4847632ad178625b7a8cb794aa0e128f0,8c2d95aafdd9a5451c72cdec12dd391fc8b704839e222a2ff10897e9faeb0ac6,31d9544f9e926dce92fa776f3da723e80c550c0c5ffcc6b0c31fbd35eacc0fef,ab260068dc8f777d3deded7f7e6970501b27c6329a0d81d06c16c487e0d32bc4,67ed8f56969d5c9babe387153aa7182ac94a15e604ae516e7b10b53d9d06a3b5,770ea964fca456d73fbbb0c95569b8c5d2b67ea3e32ed9d0e9816c2bbe458c02,36612b2f0a74969e63ad9c4c77f48ffadec533e06f2c5b730d50a3e944140560,7c90d1832e490db7474bacf92423efd9ca45ac3242ce1564ceabadfa1c0827d4,9f4e2b1f136436248e7d69d2859f4b57a5ecae1fea512a8c0ea6d1ea73ae9a0d,e64756632c38616b543d017deeb329b7ba14d1eac13cf050b594dfe6cf917b15,a241ab523b1f8c6f2f2a46ba2d5efaefe8e6b8f0499e91dce863eba5d867fc4e,3ef86f264037957847ba451be07ef9058b9c3e8de7545549d96238e986298cfc,8c39dcfd1363b889de1e4f19b43b977609eca3bac5d2af68c9d2c9e55250cc2a,fed6eacceec6f00ee5e11938255b00570ac7ac7eb879232041b8a8bba5ca4e08,5d288d68f9407dd4a2d4c5b26322b2c439d41d4a23540acafb95e331e43d57b0,c73e75edd9c7a744dbb58a6d70490b7b0c53bf0d2f8b8d50f33c02096bed886c,552ca49cd963a08769556a756226b1041901ca2428c4d53c52da146e861934e9,beb1a6c57c8c96e87a97380b013e45b57f52f744fcdc9f44720e63e421bcb7ba,edd8fccb30a9365020db0420ecf7ae32ae472241bdae7361da13ad72ced7bb61,68781cc526073a0bb98c8b0de33fd84aad379203e955f201d36d751ec9108292,8b96d33968483abd97a455efdf14d0490026740b34f7773716cad609be563265,d8c13569914d89529f11e37a5fb2fbe7d987418426ac73fc5d2a6069053565b4,3f792b9cc131743f81d15bbf32b410c62af84087e8029632fad91b23484f0ce4,cd5328fe75c7ec6ada06848980d1c8fdf07e47dbeacc531144c1ac9ea5c55648,fa37ed9cd63bc840f42714550399f9e708f35676a1de4f851c57f13ca063dacf,c72b80c9fece8f8090e0383720cc56c299c9d9e056cc32b39e9cf32c2b75a13c,191b092df390a318609f3c20775c7118ed0f17655e32b7a477b4646809a44f87,c608eb11b99bde2a7948c01cf4cb45e00fc8082be47d717a318b767c7ff7e036
"0","0","0","0","200000001","0","0","0","251100","0","0","2273","3020","0","3020","1515","810100401","3020","0","3020","0","3020","1","0","10244800","0","302","岩龜暴君","0","42","0","3020","0","0","0","0","0","0","0","0","0","0","0","9724"
"0","0","0","0","200000001","0","0","0","250300","0","0","1364","3020","0","3020","303","810100402","3020","0","3020","0","3020","1","0","13243084","0","302","小小哥布林","0","42","0","3020","0","0","0","0","0","200","0","0","0","0","0","11670"
"0","0","0","0","200000001","0","0","0","250600","0","0","909","3020","0","3020","606","810100403","3020","0","3020","0","3020","1","0","12323722","0","302","小狸貓","0","42","0","3020","0","0","0","0","0","0","0","0","6528","0","0","0"
"0","0","0","5","200000001","0","0","15","610901","0","0","580","302","40","302","772","810100404","302","2391","302","0","302","32","0","6746755","0","302","琪愛兒的闇影","0","62","0","302","20","0","0","0","1","24","0","0","0","0","0","52112"
"0","0","0","5","200000001","0","0","4","611602","0","0","1882","302","20","302","2744","810100405","302","652","302","0","302","32","0","7957592","0","302","望（聖誕節）的闇影","0","42","0","302","114","0","0","0","1","28","0","0","0","0","0","28169"
"0","0","0","0","200000001","0","0","0","250700","0","0","909","3020","0","3020","2424","810100501","3020","0","3020","0","3020","1","0","12217327","0","302","魔像","0","42","0","3020","0","0","0","0","0","0","0","0","0","0","0","9951"
"0","0","0","0","200000001","0","0","0","252700","0","0","1364","3020","0","3020","909","810100502","3020","0","3020","0","3020","1","0","11048088","0","302","閃焰軟泥怪","0","42","0","3020","0","0","0","0","0","0","0","0","35424","0","0","0"
"0","0","0","5","200000001","0","0","0","614301","0","0","432","302","30","302","499","810100503","302","2110","302","1208","302","32","0","8027121","0","302","智（魔法少女）的闇影","0","71","0","302","36","0","0","0","1","10","0","0","0","0","0","53888"
"0","0","0","5","200000001","0","0","29","613301","0","0","841","302","20","302","559","810100504","302","0","302","1023","302","32","0","8146777","0","302","七七香（夏日）的闇影","0","42","0","302","146","0","0","0","1","0","0","0","51298","0","0","0"
"0","0","0","0","200000001","0","0","0","258400","0","0","455","3020","0","3020","303","810100505","3020","0","3020","0","3020","1","0","13418414","0","302","鈴蘭蟲","0","42","0","3020","906","0","0","0","0","0","0","0","25403","0","0","0"
"0","0","0","6","200000001","0","0","5","605802","0","0","2313","302","26","302","2493","810100601","302","493","302","0","302","32","0","11033748","0","302","貪吃佩可的闇影","0","42","0","302","140","0","0","0","1","21","0","0","0","0","0","27753"
"0","0","0","0","200000001","0","0","0","253200","0","0","1818","3020","0","3020","1212","810100602","3020","0","3020","0","3020","1","0","12297640","0","302","沙塵野豬","0","42","0","3020","0","0","0","0","0","0","0","0","0","0","0","12951"
"0","0","0","6","200000001","0","0","15","600101","0","0","727","302","49","302","856","810100603","302","2194","302","0","302","32","0","9189303","0","302","日和的闇影","0","62","0","302","20","0","0","0","1","20","0","0","0","0","0","62481"
"0","0","0","6","200000001","0","0","21","604201","0","0","1743","302","19","302","1451","810100604","302","0","302","522","302","32","0","9140499","0","302","千歌的闇影","0","42","0","302","2740","0","0","0","1","3","0","0","48319","0","0","0"
"0","0","0","0","200000001","0","0","0","257600","0","0","1364","3020","0","3020","909","810100605","3020","0","3020","0","3020","1","0","11258510","0","302","氣球鳥","0","42","0","3020","906","0","0","0","0","0","0","0","0","0","0","1957"
"0","0","0","0","200000001","0","0","0","250700","0","0","912","3030","0","3030","2432","810100701","3030","0","3030","0","3030","1","0","12976749","0","303","魔像","0","42","0","3030","0","0","0","0","0","0","0","0","0","0","0","9953"
"0","0","0","0","200000001","0","0","0","250600","0","0","912","3030","0","3030","608","810100702","3030","0","3030","0","3030","1","0","14306969","0","303","小狸貓","0","42","0","3030","0","0","0","0","0","0","0","0","6526","0","0","0"
"0","0","0","0","200000001","0","0","0","250900","0","0","1824","3030","0","3030","1824","810100703","3030","0","3030","0","3030","1","0","12098087","0","303","生者戰士像","0","42","0","3030","0","0","0","0","0","0","0","0","0","0","0","11784"
"0","0","0","5","200000001","0","0","20","619101","0","0","2167","303","15","303","2650","810100704","303","0","303","130","303","32","0","10708529","0","303","空花（黑暗）的闇影","0","42","0","303","86","0","0","0","1","12","0","0","26088","0","0","0"
"0","0","0","6","200000001","0","0","0","606301","0","0","773","303","35","303","548","810100705","303","1984","303","0","303","32","0","8710513","0","303","亞里莎的闇影","0","75","0","303","40","0","0","0","1","15","0","0","0","0","0","56723"
"0","0","0","0","200000001","0","0","0","251500","0","0","2280","3030","0","3030","1520","810100801","3030","0","3030","0","3030","1","0","10975615","0","303","守門者","0","42","0","3030","0","0","0","0","0","0","0","0","26865","0","0","0"
"0","0","0","0","200000001","0","0","0","251000","0","0","2736","3030","0","3030","1216","810100802","3030","0","3030","0","3030","1","0","12063237","0","303","生者劍士","0","42","0","3030","0","0","0","0","0","0","0","0","0","0","0","11903"
"0","0","0","5","200000001","0","0","18","613801","0","0","2683","303","23","303","1815","810100803","303","0","303","198","303","32","0","9483730","0","303","依里（天使）的闇影","0","42","0","303","1580","0","0","0","1","6","0","0","32023","0","0","0"
"0","0","0","0","200000001","0","0","0","256000","0","0","684","3030","0","3030","456","810100804","3030","0","3030","0","3030","1","0","11869295","0","303","翼耳兔","0","42","0","3030","0","0","0","0","0","0","0","0","46833","0","0","0"
"0","0","0","6","200000001","0","0","18","607801","0","0","596","303","34","303","507","810100805","303","0","303","2393","303","32","0","8824926","0","303","凱留（夏日）的闇影","0","42","0","303","45","0","0","0","1","0","0","0","59172","0","0","0"
"0","0","0","0","200000001","0","0","0","251300","0","0","2280","3030","0","3030","912","810100901","3030","0","3030","0","3030","1","0","13035517","0","303","叢林護衛","0","42","0","3030","0","0","0","0","0","0","0","0","0","0","0","11557"
"0","0","0","6","200000001","0","0","5","604701","0","0","2936","303","30","303","2558","810100902","303","536","303","0","303","32","0","11252501","0","303","純的闇影","0","42","0","303","69","0","0","0","1","26","0","0","0","0","0","23811"
"0","0","0","0","200000001","0","0","0","253700","0","0","1368","3030","0","3030","912","810100903","3030","0","3030","0","3030","1","0","11872997","0","303","鼠妖","0","42","0","3030","0","0","0","0","0","0","0","0","0","0","0","31676"
"0","0","0","6","200000001","0","0","4","605501","0","0","2271","303","31","303","2978","810100904","303","196","303","0","303","32","0","10665885","0","303","步未的闇影","0","42","0","303","64","0","0","0","1","41","0","0","0","0","0","28818"
"0","0","0","0","200000001","0","0","0","255000","0","0","1140","3030","0","3030","760","810100905","3030","0","3030","0","3030","1","0","11582580","0","303","土蛇","0","42","0","3030","0","0","0","0","0","0","0","0","0","0","0","12468"
"0","0","0","1","300000008","0","0","0","305705","0","0","1300","1800","70","600","1400","810101001","1200","0","0","0","0","1","0","145000000","0","310","哥布林王者","0","60","0","0","0","0","0","0","0","0","0","0","0","0","0","80000"
"0","0","150","1","300000008","0","0","0","217300","0","0","0","0","0","0","0","810101002","125","0","125","0","100","1","0","1000000000","0","310","爆裂敵人","0","100","0","0","0","5000","0","0","0","0","0","0","0","0","0","0"
"0","0","0","1","300000008","0","0","0","217301","0","0","0","0","0","100","0","810101003","0","0","0","0","0","1","0","1000000000","0","310","爆裂敵人","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","1","300000008","0","0","0","217303","0","0","0","0","0","0","0","810101004","0","0","3000","0","0","1","0","1000000000","0","310","爆裂敵人","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","200000001","0","0","0","250700","0","0","915","3040","0","3040","2440","810101101","3040","0","3040","0","3040","1","0","13682634","0","304","魔像","0","42","0","3040","0","0","0","0","0","0","0","0","0","0","0","11008"
"0","0","0","5","200000001","0","0","0","610801","0","0","450","304","18","304","605","810101102","304","2553","304","0","304","32","0","9514010","0","304","克蘿依的闇影","0","64","0","304","30","0","0","0","1","48","0","0","0","0","0","59852"
"0","0","0","6","200000001","0","0","0","606602","0","0","1112","304","32","304","1187","810101103","304","1254","304","0","304","32","0","10405471","0","304","祈梨的闇影","0","47","0","304","50","0","0","0","1","11","0","0","0","0","0","59250"
"0","0","0","0","200000001","0","0","0","256800","0","0","687","3040","0","3040","458","810101104","3040","0","3040","0","3040","1","0","12723732","0","304","洞窟猿猴","0","42","0","3040","0","0","0","0","0","0","0","0","0","0","0","45193"
"0","0","0","0","200000001","0","0","0","258300","0","0","915","3040","0","3040","610","810101105","3040","0","3040","0","3040","1","0","13243526","0","304","鬼燈螢","0","42","0","3040","912","0","0","0","0","0","0","0","0","0","0","24400"
"0","0","0","0","200000001","0","0","0","251100","0","0","2288","3040","0","3040","1525","810101201","3040","0","3040","0","3040","1","0","13170027","0","304","岩龜暴君","0","42","0","3040","0","0","0","0","0","0","0","0","0","0","0","10761"
"0","0","0","0","200000001","0","0","0","253200","0","0","1830","3040","0","3040","1220","810101202","3040","0","3040","0","3040","1","0","13646968","0","304","沙塵野豬","0","42","0","3040","0","0","0","0","0","0","0","0","0","0","0","12126"
"0","0","0","0","200000001","0","0","0","251200","0","0","1373","3040","0","3040","1525","810101203","3040","0","3040","0","3040","1","0","13653499","0","304","哥布林護衛","0","42","0","3040","0","0","0","0","0","0","0","0","0","0","0","12627"
"0","0","0","5","200000001","0","0","5","617101","0","0","1961","304","26","304","2933","810101204","304","511","304","0","304","32","0","11650699","0","304","靜流（夏日）的闇影","0","42","0","304","147","0","0","0","1","21","0","0","0","0","0","28742"
"0","0","0","6","200000001","0","0","17","603602","0","0","585","304","29","304","480","810101205","304","0","304","2460","304","32","0","9813346","0","304","鏡華的闇影","0","42","0","304","60","0","0","0","1","0","0","0","60649","0","0","0"
"0","0","0","6","200000001","0","0","4","602101","0","0","2367","304","28","304","2305","810101301","304","365","304","0","304","32","0","12642341","0","304","胡桃的闇影","0","42","0","304","59","0","0","0","1","36","0","0","0","0","0","34960"
"0","0","0","0","200000001","0","0","0","252600","0","0","1373","3040","0","3040","915","810101302","3040","0","3040","0","3040","1","0","13680314","0","304","軟泥怪","0","42","0","3040","0","0","0","0","0","0","0","0","39832","0","0","0"
"0","0","0","5","200000001","0","0","29","613301","0","0","857","304","20","304","571","810101303","304","0","304","1023","304","32","0","10594265","0","304","七七香（夏日）的闇影","0","42","0","304","146","0","0","0","1","0","0","0","55499","0","0","0"
"0","0","0","5","200000001","0","0","18","613801","0","0","2734","304","23","304","1849","810101304","304","0","304","201","304","32","0","11357835","0","304","依里（天使）的闇影","0","42","0","304","1580","0","0","0","1","6","0","0","40965","0","0","0"
"0","0","0","0","200000001","0","0","0","256300","0","0","687","3040","0","3040","458","810101305","3040","0","3040","0","3040","1","0","13860738","0","304","搗蛋惡魔","0","42","0","3040","0","0","0","0","0","0","0","0","53440","0","0","0"
"0","0","0","0","200000001","0","0","0","252900","0","0","2295","3050","0","3050","918","810101401","3050","0","3050","0","3050","1","0","14485103","0","305","高等獸人","0","42","0","3050","0","0","0","0","0","0","0","0","0","0","0","11384"
"0","0","0","0","200000001","0","0","0","251300","0","0","2295","3050","0","3050","918","810101402","3050","0","3050","0","3050","1","0","14412407","0","305","叢林護衛","0","42","0","3050","0","0","0","0","0","0","0","0","0","0","0","12749"
"0","0","0","6","200000001","0","0","5","605802","0","0","2358","305","26","305","2544","810101403","305","493","305","0","305","32","0","12722511","0","305","貪吃佩可的闇影","0","42","0","305","141","0","0","0","1","21","0","0","0","0","0","28176"
"0","0","0","5","200000001","0","0","17","612001","0","0","459","305","24","305","395","810101404","305","0","305","2268","305","32","0","9549941","0","305","凱留（新年）的闇影","0","42","0","305","45","0","0","0","1","0","0","0","68142","0","0","0"
"0","0","0","0","200000001","0","0","0","256300","0","0","689","3050","0","3050","459","810101405","3050","0","3050","0","3050","1","0","13479043","0","305","搗蛋惡魔","0","42","0","3050","0","0","0","0","0","0","0","0","53438","0","0","0"
"0","0","0","0","200000001","0","0","0","252900","0","0","2295","3050","0","3050","918","810101501","3050","0","3050","0","3050","1","0","14708223","0","305","高等獸人","0","42","0","3050","0","0","0","0","0","0","0","0","0","0","0","11384"
"0","0","0","0","200000001","0","0","0","251600","0","0","1836","3050","0","3050","1224","810101502","3050","0","3050","0","3050","1","0","14428666","0","305","狂野角鹿","0","42","0","3050","0","0","0","0","0","0","0","0","0","0","0","11507"
"0","0","0","0","200000001","0","0","0","251300","0","0","2295","3050","0","3050","918","810101503","3050","0","3050","0","3050","1","0","14635506","0","305","叢林護衛","0","42","0","3050","0","0","0","0","0","0","0","0","0","0","0","12749"
"0","0","0","5","200000001","0","0","20","609501","0","0","3207","305","19","305","2237","810101504","305","0","305","120","305","32","0","12183422","0","305","空花（大江戶）的闇影","0","42","0","305","208","0","0","0","1","12","0","0","27063","0","0","0"
"0","0","0","6","200000001","0","0","17","605001","0","0","574","305","29","305","467","810101505","305","0","305","2341","305","32","0","10490545","0","305","美咲的闇影","0","42","0","305","45","0","0","0","1","0","0","0","72998","0","0","0"
"0","0","0","6","200000001","0","0","6","605202","0","0","2506","305","19","305","3503","810101601","305","135","305","0","305","32","0","13592091","0","305","莉瑪的闇影","0","42","0","305","24","0","0","0","1","12","0","0","0","0","0","26315"
"0","0","0","6","200000001","0","0","15","600101","0","0","769","305","49","305","875","810101602","305","2197","305","0","305","32","0","12013495","0","305","日和的闇影","0","62","0","305","20","0","0","0","1","20","0","0","0","0","0","62513"
"0","0","0","6","200000001","0","0","5","603401","0","0","2881","305","26","305","2021","810101603","305","575","305","0","305","32","0","12986070","0","305","優花梨的闇影","0","42","0","305","2640","0","0","0","1","13","0","0","0","0","0","32893"
"0","0","0","0","200000001","0","0","0","256100","0","0","689","3050","0","3050","459","810101604","3050","0","3050","0","3050","1","0","14602120","0","305","流浪之鴉","0","42","0","3050","0","0","0","0","0","0","0","0","0","0","0","44918"
"0","0","0","0","200000001","0","0","0","256800","0","0","689","3050","0","3050","459","810101605","3050","0","3050","0","3050","1","0","14556578","0","305","洞窟猿猴","0","42","0","3050","0","0","0","0","0","0","0","0","0","0","0","45170"
"0","0","0","0","200000001","0","0","0","251600","0","0","1842","3060","0","3060","1228","810101701","3060","0","3060","0","3060","1","0","14908947","0","306","狂野角鹿","0","42","0","3060","0","0","0","0","0","0","0","0","0","0","0","11507"
"0","0","0","0","200000001","0","0","0","251200","0","0","1382","3060","0","3060","1535","810101702","3060","0","3060","0","3060","1","0","14882731","0","306","哥布林護衛","0","42","0","3060","0","0","0","0","0","0","0","0","0","0","0","12624"
"0","0","0","0","200000001","0","0","0","250900","0","0","1842","3060","0","3060","1842","810101703","3060","0","3060","0","3060","1","0","14280959","0","306","生者戰士像","0","42","0","3060","0","0","0","0","0","0","0","0","0","0","0","12994"
"0","0","0","6","200000001","0","0","4","602901","0","0","2286","306","25","306","2976","810101704","306","565","306","0","306","32","0","12876732","0","306","望的闇影","0","45","0","306","49","0","0","0","1","29","0","0","0","0","0","31261"
"0","0","0","6","200000001","0","0","2","605301","0","0","1436","306","28","306","1451","810101705","306","1400","306","0","306","32","0","12068561","0","306","莫妮卡的闇影","0","58","0","306","22","0","0","0","1","17","0","0","0","0","0","52650"
"0","0","0","0","200000001","0","0","0","250800","0","0","3684","3060","0","3060","614","810101801","3060","0","3060","0","3060","1","0","15938297","0","306","青藍魔像","0","42","0","3060","0","0","0","0","0","0","0","0","0","0","0","11131"
"0","0","0","0","200000001","0","0","0","254900","0","0","1152","3060","0","3060","768","810101802","3060","0","3060","0","3060","1","0","13894026","0","306","洞窟蝙蝠","0","42","0","3060","0","0","0","0","0","0","0","0","47677","0","0","0"
"0","0","0","6","200000001","0","0","16","601301","0","0","761","306","34","306","600","810101803","306","0","306","2176","306","32","0","11113683","0","306","七七香的闇影","0","42","0","306","49","0","0","0","1","0","0","0","69248","0","0","0"
"0","0","0","0","200000001","0","0","0","256900","0","0","1382","3060","0","3060","921","810101804","3060","0","3060","0","3060","1","0","14385049","0","306","岩窟蝸牛","0","42","0","3060","918","0","0","0","0","0","0","0","1929","0","0","0"
"0","0","0","6","200000001","0","0","17","603602","0","0","586","306","29","306","482","810101805","306","0","306","2462","306","32","0","11244578","0","306","鏡華的闇影","0","42","0","306","60","0","0","0","1","0","0","0","60736","0","0","0"
"0","0","0","0","200000001","0","0","0","252900","0","0","2303","3060","0","3060","921","810101901","3060","0","3060","0","3060","1","0","15594947","0","306","高等獸人","0","42","0","3060","0","0","0","0","0","0","0","0","0","0","0","11383"
"0","0","0","0","200000001","0","0","0","251600","0","0","1842","3060","0","3060","1228","810101902","3060","0","3060","0","3060","1","0","15315245","0","306","狂野角鹿","0","42","0","3060","0","0","0","0","0","0","0","0","0","0","0","11507"
