6f8d3ddc0ceefd0a25866b22a77b513bcf634a6f9a74d007b8bd6189772d4d1a,28994f8348f15e0f3acdb41a188404ed0e9888f7ce5222e4131a31d713655aec,17e2cb583316a4265261d5ea400b191c9262ae0e5f00fcea23fd54d1104bbded,43c904537bfa26f950def3407c07ee83497099cdee25ace48252c8099086176d,4ef1f5609c8725f92665e9581b9afb13cb27217093551039d65d02476ad6a618,ea96d7fe642aa0f98da36a4f51d6a04ce29bb28d3ede12fa6a11e55df9b10418,8c5988489d685e37bae89ab45b57f452455878c84380f9e37bf3a44c1143edf0,62343828c50003abe884b064e3c5f35bbd5910b3291f2c5bcb8b459a5dc87cf5,653e9e9532e0903ebf877032e4ca2d909ba31d92589a442f6cde3f658e0832c6,702aa1252ab19ab22cb4c84385780d119cf28a1f066d6a0253baef5efbb93171,622b1cd40501eba8b499c18935c0c35f6449ca370b567dcaccef6064c3a12a1c,2bbef26f00dc8812b96ab5599973cbf7f2e64603ee30586bbe48122ee0c59b2e,21876b93ad60fa9bf516e5d3b0046bacb682ceddfe4fd95120a980382928b330,b7c9636304c42848fe608187a99b2b057cdb90eb61194a8db2c4e29c9f5419f8,a7812198f6ab87a5ce059aa3df1beea0792c6e7e1b35706a4fb011ebd0417b8a,4669ba2739e272da2335aae4cf09a0cd05d66b653b6b4ea575d08cf394fe28dd,7a675e28db6caf8f79eeddcdd94d8766b18547327875e046ad0e359acef7d66a,cbad5e9bb5057b33dec26088a6a5617bc71d0155671dee2697d16b66d3beca4b,f79190ec8d2a8ae13a1b8b8cd7ccc40a85ff5d8b8fb79cdd8ff359f275053d41,9b6fcb12afbf83fb59fa14802e4396c1bfb3c2492ee694a0764726357fc823bd,731556bc4e3b1f89fd2ae3a6419fddfa89ba319adbaf2027bc73310acaa7892f,7b40869b4210daa710dc635cb1570ff5804bd8e1d02d803bc415d3695cd82bae,289ad2a5fa23424663cbe20b19440543451bdf18df25c01a52719d15e3d3b031,089471448b7765d9ddd1fa0f22941fef1d71012848800401dc1a0eb65b392dcf,47839ac76f00d86aa302e06913c732d3e6d2d312e1d66c5632b74af653012249,b4c833f8af23fc56df41e62c7f3f20cb5eb21a80c6a5994fa83617ef1d9f2f38,a7f5d0f5a05dfde670432dc3692a8d44863c83a9c3fb2a0149ab67accf35658d,b59c7df4fc1a4a1aaf2afab60d0c73b0baa9f83958c3686d725918f6288320d9,3404b365ed1a39a2e95de5adf8d3b2663c3404d547036a1b6d56d6eca6cf987e,38689e2110ace16a8be4c9f797b42924f3e897693116b7c7873bf65fb6a937a1,a3eb9bf9160077528ad794156e31f4cabdd68073d836494c0117289406f04e44,0fed7fab86ae59e62ee635bbf60d72f8b87320aab0109a4e2cb2b48c41c79762,0be305dd494c4c1cc360414301f8894e3970918b819c03f4240f7f60d3a325dd,0e3e6923363e89e515e74df7d4ad4b20d2152df0bc77df11fe512f8b7f82c30e,cea9240ba1de7cad7819d946f8423066e5dbce1c6d5683690e510812ebe2d835,f674026cb7e186be25967717e5b80ea69b3210ec8b454c87686adda16b112b54,d5a324f747c9f1cf7cbc216142e81e890e524c41e0e377df5eff0fd05d6d124d,2409a587f9920948f4cfad93dd04a4cf2e3488f531f7bced38534f6c46dcc4ad,5018898dfaafcec81ea7f654fbe810ff7843ef01ab023be8c25bb7157603f6f9,282c5779cfc863e331c1ddf611153f1539c984f6d5923aa708d639158c58530f
"0","10","200100","30","0","30","10","30","30","30","200000006","30","30","30","1","30","1","0","30","22","0","30","30","30","620010030","0","0","1","0","30","30","0","25","3976","30","0","350","0","30","30"
"0","10","200100","31","0","31","10","31","31","31","200000006","31","31","31","1","31","1","0","31","22","0","31","31","31","620010031","0","0","1","0","31","31","0","26","4232","31","0","370","0","31","30"
"0","10","200100","32","0","32","10","32","32","32","200000006","32","32","32","1","32","1","0","32","22","0","32","32","32","620010032","0","0","1","0","32","32","0","26","4487","32","0","390","0","32","30"
"0","10","200100","33","0","33","10","33","33","33","200000006","33","33","33","1","33","1","0","33","22","0","33","33","33","620010033","0","0","1","0","33","33","0","26","4742","33","0","410","0","33","30"
"0","10","200100","34","0","34","10","34","34","34","200000006","34","34","34","1","34","1","0","34","23","0","34","34","34","620010034","0","0","1","0","34","34","0","26","4997","34","0","431","0","34","30"
"0","10","200100","35","0","35","10","35","35","35","200000006","35","35","35","1","35","1","0","35","23","0","35","35","35","620010035","0","0","1","0","35","35","0","27","5252","35","0","451","0","35","30"
"0","10","200100","36","0","36","10","36","36","36","200000006","36","36","36","1","36","1","0","36","23","0","36","36","36","620010036","0","0","1","0","36","36","0","27","5507","36","0","471","0","36","30"
"0","10","200100","37","0","37","10","37","37","37","200000006","37","37","37","1","37","1","0","37","27","0","37","37","37","620010037","0","0","1","0","37","37","0","31","5667","37","0","516","0","37","30"
"0","10","200100","38","0","38","10","38","38","38","200000006","38","38","38","1","38","1","0","38","31","0","38","38","38","620010038","0","0","1","0","38","38","0","35","5826","38","0","562","0","38","30"
"0","10","200100","39","0","39","10","39","39","39","200000006","39","39","39","1","39","1","0","39","35","0","39","39","39","620010039","0","0","1","0","39","39","0","39","5986","39","0","607","0","39","30"
"0","10","200100","40","0","40","10","40","40","40","200000006","40","40","40","1","40","1","0","40","36","0","40","40","40","620010040","0","0","1","0","40","40","0","40","7437","40","0","712","0","40","30"
"0","10","200100","41","0","41","10","41","41","41","200000006","41","41","41","1","41","1","0","41","36","0","41","41","41","620010041","0","0","1","0","41","41","0","40","8888","41","0","816","0","41","30"
"0","10","200100","42","0","42","10","42","42","42","200000006","42","42","42","1","42","1","0","42","36","0","42","42","42","620010042","0","0","1","0","42","42","0","41","9321","42","0","913","0","42","30"
"0","10","200100","43","0","43","10","43","43","43","200000006","43","43","43","1","43","1","0","43","36","0","43","43","43","620010043","0","0","1","0","43","43","0","41","9754","43","0","1010","0","43","30"
"0","10","200100","44","0","44","10","44","44","44","200000006","44","44","44","1","44","1","0","44","38","0","44","44","44","620010044","0","0","1","0","44","44","0","45","10008","44","0","1079","0","44","30"
"0","10","200100","45","0","45","10","45","45","45","200000006","45","45","45","1","45","1","0","45","41","0","45","45","45","620010045","0","0","1","0","45","45","0","49","10263","45","0","1148","0","45","30"
"0","10","200100","46","0","46","10","46","46","46","200000006","46","46","46","1","46","1","0","46","43","0","46","46","46","620010046","0","0","1","0","46","46","0","53","10517","46","0","1217","0","46","30"
"0","10","200100","47","0","47","10","47","47","47","200000006","47","47","47","1","47","1","0","47","45","0","47","47","47","620010047","0","0","1","0","47","47","0","57","10771","47","0","1286","0","47","30"
"0","10","200100","48","0","48","10","48","48","48","200000006","48","48","48","1","48","1","0","48","48","0","48","48","48","620010048","0","0","1","0","48","48","0","61","11026","48","0","1355","0","48","30"
"0","10","200100","49","0","49","10","49","49","49","200000006","49","49","49","1","49","1","0","49","50","0","49","49","49","620010049","0","0","1","0","49","49","0","65","11280","49","0","1424","0","49","30"
"0","10","200100","50","0","50","10","50","50","50","200000006","50","50","50","1","50","1","0","50","52","0","50","50","50","620010050","0","0","1","0","50","50","0","69","11534","50","0","1493","0","50","30"
"0","10","200100","51","0","51","10","51","51","51","200000006","51","51","51","1","51","1","0","51","55","0","51","51","51","620010051","0","0","1","0","51","51","0","73","11789","51","0","1562","0","51","30"
"0","10","200100","52","0","52","10","52","52","52","200000006","52","52","52","1","52","1","0","52","57","0","52","52","52","620010052","0","0","1","0","52","52","0","77","12043","52","0","1632","0","52","30"
"0","10","200100","53","0","53","10","53","53","53","200000006","53","53","53","1","53","1","0","53","59","0","53","53","53","620010053","0","0","1","0","53","53","0","81","12297","53","0","1701","0","53","30"
"0","10","200100","54","0","54","10","54","54","54","200000006","54","54","54","1","54","1","0","54","62","0","54","54","54","620010054","0","0","1","0","54","54","0","85","12552","54","0","1770","0","54","30"
"0","10","200100","55","0","55","10","55","55","55","200000006","55","55","55","1","55","1","0","55","64","0","55","55","55","620010055","0","0","1","0","55","55","0","89","12806","55","0","1839","0","55","30"
"0","10","200100","56","0","56","10","56","56","56","200000006","56","56","56","1","56","1","0","56","66","0","56","56","56","620010056","0","0","1","0","56","56","0","93","13060","56","0","1908","0","56","30"
"0","10","200100","57","0","57","10","57","57","57","200000006","57","57","57","1","57","1","0","57","69","0","57","57","57","620010057","0","0","1","0","57","57","0","97","13315","57","0","1977","0","57","30"
"0","10","200100","58","0","58","10","58","58","58","200000006","58","58","58","1","58","1","0","58","71","0","58","58","58","620010058","0","0","1","0","58","58","0","101","13569","58","0","2046","0","58","30"
"0","10","200100","59","0","59","10","59","59","59","200000006","59","59","59","1","59","1","0","59","73","0","59","59","59","620010059","0","0","1","0","59","59","0","105","13823","59","0","2115","0","59","30"
"0","10","200100","60","0","60","10","60","60","60","200000006","60","60","60","1","60","1","0","60","76","0","60","60","60","620010060","0","0","1","0","60","60","0","109","14078","60","0","2184","0","60","30"
"0","10","200100","61","0","61","10","61","61","61","200000006","61","61","61","1","61","1","0","61","78","0","61","61","61","620010061","0","0","1","0","61","61","0","113","14332","61","0","2253","0","61","30"
"0","10","200100","62","0","62","10","62","62","62","200000006","62","62","62","1","62","1","0","62","79","0","62","62","62","620010062","0","0","1","0","62","62","0","113","15514","62","0","2280","0","62","30"
"0","10","200100","63","0","63","10","63","63","63","200000006","63","63","63","1","63","1","0","63","79","0","63","63","63","620010063","0","0","1","0","63","63","0","114","16696","63","0","2306","0","63","30"
"0","10","200100","64","0","64","10","64","64","64","200000006","64","64","64","1","64","1","0","64","80","0","64","64","64","620010064","0","0","1","0","64","64","0","114","17878","64","0","2333","0","64","30"
"0","10","200100","65","0","65","10","65","65","65","200000006","65","65","65","1","65","1","0","65","81","0","65","65","65","620010065","0","0","1","0","65","65","0","114","19060","65","0","2359","0","65","30"
"0","10","200100","66","0","66","10","66","66","66","200000006","66","66","66","1","66","1","0","66","82","0","66","66","66","620010066","0","0","1","0","66","66","0","115","20242","66","0","2386","0","66","30"
"0","10","200100","67","0","67","10","67","67","67","200000006","67","67","67","1","67","1","0","67","82","0","67","67","67","620010067","0","0","1","0","67","67","0","115","21425","67","0","2412","0","67","30"
"0","10","200100","68","0","68","10","68","68","68","200000006","68","68","68","1","68","1","0","68","83","0","68","68","68","620010068","0","0","1","0","68","68","0","115","22607","68","0","2439","0","68","30"
"0","10","200100","69","0","69","10","69","69","69","200000006","69","69","69","1","69","1","0","69","84","0","69","69","69","620010069","0","0","1","0","69","69","0","116","23789","69","0","2466","0","69","30"
"0","10","200100","70","0","70","10","70","70","70","200000006","70","70","70","1","70","1","0","70","85","0","70","70","70","620010070","0","0","1","0","70","70","0","116","24971","70","0","2492","0","70","30"
"0","10","200100","71","0","71","10","71","71","71","200000006","71","71","71","1","71","1","0","71","85","0","71","71","71","620010071","0","0","1","0","71","71","0","116","26153","71","0","2519","0","71","30"
"0","10","200200","1","0","1","10","1","1","1","200000001","1","1","1","1","1","1","0","1","10","0","1","1","1","620020001","0","0","1","0","1","1","0","8","924","1","0","108","0","1","30"
"0","10","200200","2","0","2","10","2","2","2","200000001","2","2","2","1","2","1","0","2","10","0","2","2","2","620020002","0","0","1","0","2","2","0","8","927","2","0","111","0","2","30"
"0","10","200200","3","0","3","10","3","3","3","200000001","3","3","3","1","3","1","0","3","10","0","3","3","3","620020003","0","0","1","0","3","3","0","8","930","3","0","114","0","3","30"
"0","10","200200","4","0","4","10","4","4","4","200000001","4","4","4","1","4","1","0","4","11","0","4","4","4","620020004","0","0","1","0","4","4","0","9","933","4","0","117","0","4","30"
"0","10","200200","5","0","5","10","5","5","5","200000001","5","5","5","1","5","1","0","5","11","0","5","5","5","620020005","0","0","1","0","5","5","0","9","936","5","0","120","0","5","30"
"0","10","200200","6","0","6","10","6","6","6","200000001","6","6","6","1","6","1","0","6","11","0","6","6","6","620020006","0","0","1","0","6","6","0","9","939","6","0","123","0","6","30"
"0","10","200200","7","0","7","10","7","7","7","200000001","7","7","7","1","7","1","0","7","12","0","7","7","7","620020007","0","0","1","0","7","7","0","10","942","7","0","126","0","7","30"
"0","10","200200","8","0","8","10","8","8","8","200000001","8","8","8","1","8","1","0","8","12","0","8","8","8","620020008","0","0","1","0","8","8","0","10","945","8","0","129","0","8","30"
"0","10","200200","9","0","9","10","9","9","9","200000001","9","9","9","1","9","1","0","9","12","0","9","9","9","620020009","0","0","1","0","9","9","0","10","948","9","0","132","0","9","30"
"0","10","200200","10","0","10","10","10","10","10","200000001","10","10","10","1","10","1","0","10","13","0","10","10","10","620020010","0","0","1","0","10","10","0","11","951","10","0","135","0","10","30"
"0","10","200200","11","0","11","10","11","11","11","200000001","11","11","11","1","11","1","0","11","13","0","11","11","11","620020011","0","0","1","0","11","11","0","11","954","11","0","138","0","11","30"
"0","10","200200","12","0","12","10","12","12","12","200000001","12","12","12","1","12","1","0","12","13","0","12","12","12","620020012","0","0","1","0","12","12","0","11","957","12","0","141","0","12","30"
"0","10","200200","13","0","13","10","13","13","13","200000001","13","13","13","1","13","1","0","13","14","0","13","13","13","620020013","0","0","1","0","13","13","0","12","960","13","0","144","0","13","30"
"0","10","200200","14","0","14","10","14","14","14","200000001","14","14","14","1","14","1","0","14","14","0","14","14","14","620020014","0","0","1","0","14","14","0","12","963","14","0","147","0","14","30"
"0","10","200200","15","0","15","10","15","15","15","200000001","15","15","15","1","15","1","0","15","15","0","15","15","15","620020015","0","0","1","0","15","15","0","13","966","15","0","151","0","15","30"
"0","10","200200","16","0","16","10","16","16","16","200000001","16","16","16","1","16","1","0","16","15","0","16","16","16","620020016","0","0","1","0","16","16","0","13","1322","16","0","175","0","16","30"
"0","10","200200","17","0","17","10","17","17","17","200000001","17","17","17","1","17","1","0","17","15","0","17","17","17","620020017","0","0","1","0","17","17","0","13","1678","17","0","199","0","17","30"
"0","10","200200","18","0","18","10","18","18","18","200000001","18","18","18","1","18","1","0","18","15","0","18","18","18","620020018","0","0","1","0","18","18","0","13","1884","18","0","207","0","18","30"
"0","10","200200","19","0","19","10","19","19","19","200000001","19","19","19","1","19","1","0","19","16","0","19","19","19","620020019","0","0","1","0","19","19","0","14","2090","19","0","215","0","19","30"
"0","10","200200","20","0","20","10","20","20","20","200000001","20","20","20","1","20","1","0","20","16","0","20","20","20","620020020","0","0","1","0","20","20","0","14","2296","20","0","223","0","20","30"
"0","10","200200","21","0","21","10","21","21","21","200000001","21","21","21","1","21","1","0","21","17","0","21","21","21","620020021","0","0","1","0","21","21","0","14","2377","21","0","237","0","21","30"
"0","10","200200","22","0","22","10","22","22","22","200000001","22","22","22","1","22","1","0","22","17","0","22","22","22","620020022","0","0","1","0","22","22","0","14","2458","22","0","251","0","22","30"
"0","10","200200","23","0","23","10","23","23","23","200000001","23","23","23","1","23","1","0","23","17","0","23","23","23","620020023","0","0","1","0","23","23","0","14","2658","23","0","251","0","23","30"
"0","10","200200","24","0","24","10","24","24","24","200000001","24","24","24","1","24","1","0","24","19","0","24","24","24","620020024","0","0","1","0","24","24","0","16","2829","24","0","268","0","24","30"
"0","10","200200","25","0","25","10","25","25","25","200000001","25","25","25","1","25","1","0","25","21","0","25","25","25","620020025","0","0","1","0","25","25","0","18","2999","25","0","285","0","25","30"
"0","10","200200","26","0","26","10","26","26","26","200000001","26","26","26","1","26","1","0","26","24","0","26","26","26","620020026","0","0","1","0","26","26","0","19","3170","26","0","302","0","26","30"
"0","10","200200","27","0","27","10","27","27","27","200000001","27","27","27","1","27","1","0","27","26","0","27","27","27","620020027","0","0","1","0","27","27","0","21","3340","27","0","319","0","27","30"
"0","10","200200","28","0","28","10","28","28","28","200000001","28","28","28","1","28","1","0","28","28","0","28","28","28","620020028","0","0","1","0","28","28","0","23","3511","28","0","336","0","28","30"
"0","10","200200","29","0","29","10","29","29","29","200000001","29","29","29","1","29","1","0","29","29","0","29","29","29","620020029","0","0","1","0","29","29","0","23","4632","29","0","380","0","29","30"
"0","10","200200","30","0","30","10","30","30","30","200000001","30","30","30","1","30","1","0","30","29","0","30","30","30","620020030","0","0","1","0","30","30","0","23","4717","30","0","412","0","30","30"
"0","10","200200","31","0","31","10","31","31","31","200000001","31","31","31","1","31","1","0","31","28","0","31","31","31","620020031","0","0","1","0","31","31","0","23","4802","31","0","443","0","31","30"
"0","10","200200","32","0","32","10","32","32","32","200000001","32","32","32","1","32","1","0","32","28","0","32","32","32","620020032","0","0","1","0","32","32","0","23","4887","32","0","432","0","32","30"
"0","10","200200","33","0","33","10","33","33","33","200000001","33","33","33","1","33","1","0","33","28","0","33","33","33","620020033","0","0","1","0","33","33","0","23","4972","33","0","420","0","33","30"
"0","10","200200","34","0","34","10","34","34","34","200000001","34","34","34","1","34","1","0","34","28","0","34","34","34","620020034","0","0","1","0","34","34","0","24","5985","34","0","499","0","34","30"
"0","10","200200","35","0","35","10","35","35","35","200000001","35","35","35","1","35","1","0","35","32","0","35","35","35","620020035","0","0","1","0","35","35","0","27","6241","35","0","525","0","35","30"
"0","10","200200","36","0","36","10","36","36","36","200000001","36","36","36","1","36","1","0","36","36","0","36","36","36","620020036","0","0","1","0","36","36","0","30","6497","36","0","550","0","36","30"
"0","10","200200","37","0","37","10","37","37","37","200000001","37","37","37","1","37","1","0","37","39","0","37","37","37","620020037","0","0","1","0","37","37","0","32","6752","37","0","576","0","37","30"
"0","10","200200","38","0","38","10","38","38","38","200000001","38","38","38","1","38","1","0","38","43","0","38","38","38","620020038","0","0","1","0","38","38","0","35","7008","38","0","601","0","38","30"
"0","10","200200","39","0","39","10","39","39","39","200000001","39","39","39","1","39","1","0","39","42","0","39","39","39","620020039","0","0","1","0","39","39","0","33","7387","39","0","671","0","39","30"
"0","10","200200","40","0","40","10","40","40","40","200000001","40","40","40","1","40","1","0","40","44","0","40","40","40","620020040","0","0","1","0","40","40","0","35","8119","40","0","679","0","40","30"
"0","10","200200","41","0","41","10","41","41","41","200000001","41","41","41","1","41","1","0","41","46","0","41","41","41","620020041","0","0","1","0","41","41","0","37","9635","41","0","729","0","41","30"
"0","10","200200","42","0","42","10","42","42","42","200000001","42","42","42","1","42","1","0","42","47","0","42","42","42","620020042","0","0","1","0","42","42","0","38","11151","42","0","778","0","42","30"
"0","10","200200","43","0","43","10","43","43","43","200000001","43","43","43","1","43","1","0","43","47","0","43","43","43","620020043","0","0","1","0","43","43","0","38","11476","43","0","790","0","43","30"
"0","10","200200","44","0","44","10","44","44","44","200000001","44","44","44","1","44","1","0","44","47","0","44","44","44","620020044","0","0","1","0","44","44","0","39","11802","44","0","802","0","44","30"
"0","10","200200","45","0","45","10","45","45","45","200000001","45","45","45","1","45","1","0","45","47","0","45","45","45","620020045","0","0","1","0","45","45","0","39","12127","45","0","814","0","45","30"
"0","10","200200","46","0","46","10","46","46","46","200000001","46","46","46","1","46","1","0","46","48","0","46","46","46","620020046","0","0","1","0","46","46","0","40","13833","46","0","971","0","46","30"
"0","10","200200","47","0","47","10","47","47","47","200000001","47","47","47","1","47","1","0","47","49","0","47","47","47","620020047","0","0","1","0","47","47","0","40","15539","47","0","1128","0","47","30"
"0","10","200200","48","0","48","10","48","48","48","200000001","48","48","48","1","48","1","0","48","50","0","48","48","48","620020048","0","0","1","0","48","48","0","41","17245","48","0","1284","0","48","30"
"0","10","200200","49","0","49","10","49","49","49","200000001","49","49","49","1","49","1","0","49","51","0","49","49","49","620020049","0","0","1","0","49","49","0","41","18951","49","0","1441","0","49","30"
