282801dee2b3cd7cfa2324783aa044cc3a8654ccea7033c6fb12ea87658d1996,4463f5470dbf361b85cd6a134ec726d698948ae62cc9a4047bd6aff7108e5bc4,b127387ba62044c807b8a87bb6878f0361ed2de80bb7ed190a900a21f263f1b6,4ac236b85212f322c183031af9cc849f64a15d14c2a37f4ef0bb82bb97e56ee0,4bc3c095b08b3431a431e3f58bd288b58bca0e1baecf284202ad4043e3cabbd6,805ac5e24d1245b928694a8b4d0c998d76b0c0ee163545950e35d509bf9b720c,b0dd43c41febdb78ab5ddb0288fa0d6991b193d01598597faef25c909a656807,96fcacaea0a23a6251e1254174e00d55a2f912afa274548d70828ecc8a47c877,8f9079d903da04e9df69c2f20f94bb496cc97036159f6630010f296e0ee82161,55f3f98f6989633bd0e05299db819928d47c8085e79c650e44657315cae934aa,d37750cff7aedc4669cab5d79da6ac0735eb527f0496be0fb632901a53f48f9e
"0","0","2019/04/19 15:59:59","1","30021","2019/04/03 16:00:00","380000","0","380000","0","22"
"0","0","2019/05/07 15:59:59","1","30022","2019/04/19 16:00:00","380000","0","380000","0","23"
"0","0","2019/05/14 15:59:59","2","50023","2019/05/07 16:00:00","380000","380000","0","380000","24"
"0","0","2019/06/17 15:59:59","1","30025","2019/06/03 16:00:00","380000","0","380000","0","25"
"0","0","2019/07/01 15:59:59","1","30026","2019/06/17 16:00:00","380000","0","380000","0","26"
"0","0","2019/07/15 15:59:59","2","50027","2019/07/01 16:00:00","380000","380000","0","380000","27"
"0","0","2019/07/26 15:59:59","1","30028","2019/07/15 16:00:00","380000","0","380000","0","28"
"0","0","2019/08/01 15:59:59","1","30029","2019/07/26 16:00:00","380000","0","380000","0","29"
"0","0","2019/08/15 15:59:59","1","30031","2019/08/01 16:00:00","380000","0","380000","0","30"
"0","0","2019/08/28 15:59:59","1","30032","2019/08/15 16:00:00","380000","0","380000","0","31"
"0","0","2019/09/09 15:59:59","2","50033","2019/09/02 16:00:00","380000","380000","0","380000","33"
"0","0","2019/09/20 15:59:59","1","30035","2019/09/17 16:00:00","380000","0","380000","0","34"
"0","0","2019/10/01 15:59:59","1","30036","2019/09/20 16:00:00","380000","0","380000","0","35"
"0","0","2019/10/15 15:59:59","1","30037","2019/10/01 16:00:00","380000","0","380000","0","36"
"0","0","2019/10/18 15:59:59","1","30038","2019/10/15 16:00:00","380000","0","380000","0","37"
"0","0","2019/11/01 15:59:59","1","30039","2019/10/18 16:00:00","380000","0","380000","0","38"
"0","0","2019/11/15 15:59:59","1","30040","2019/11/01 16:00:00","380000","0","380000","0","39"
"0","0","2019/11/19 15:59:59","1","30041","2019/11/15 16:00:00","380000","0","380000","0","40"
"0","0","2019/12/02 15:59:59","1","30042","2019/11/19 16:00:00","380000","0","380000","0","41"
"0","0","2019/12/13 15:59:59","1","30043","2019/12/02 16:00:00","380000","0","380000","0","42"
"0","0","2019/12/16 15:59:59","1","30044","2019/12/13 16:00:00","380000","0","380000","0","43"
"0","0","2020/01/02 15:59:59","1","30046","2019/12/30 16:00:00","380000","0","380000","0","45"
"0","0","2020/01/10 15:59:59","1","30047","2020/01/02 16:00:00","380000","0","380000","0","46"
"0","0","2020/01/21 15:59:59","1","30048","2020/01/10 16:00:00","380000","0","380000","0","47"
"0","0","2020/01/28 15:59:59","2","50049","2020/01/21 16:00:00","380000","380000","0","380000","48"
"0","0","2020/02/04 15:59:59","1","30050","2020/01/28 16:00:00","380000","0","380000","0","49"
"0","0","2020/02/14 15:59:59","1","30052","2020/02/04 16:00:00","380000","0","380000","0","51"
"0","0","2020/02/19 15:59:59","1","30053","2020/02/14 16:00:00","380000","0","380000","0","52"
"0","0","2020/03/04 15:59:59","1","30054","2020/02/19 16:00:00","380000","0","380000","0","53"
"0","0","2020/03/13 15:59:59","1","30055","2020/03/04 16:00:00","380000","0","380000","0","54"
"0","0","2020/03/19 15:59:59","1","30056","2020/03/13 16:00:00","380000","0","380000","0","55"
"0","0","2020/04/01 15:59:59","1","30057","2020/03/19 16:00:00","380000","0","380000","0","56"
"0","0","2020/04/14 15:59:59","1","30058","2020/04/01 16:00:00","380000","0","380000","0","57"
"0","0","2020/04/22 15:59:59","1","30059","2020/04/14 16:00:00","380000","0","380000","0","58"
"0","0","2020/05/05 15:59:59","1","30060","2020/04/22 16:00:00","380000","0","380000","0","59"
"0","0","2020/05/08 15:59:59","2","50061","2020/05/05 16:00:00","380000","380000","0","380000","60"
"0","0","2020/05/22 15:59:59","1","30063","2020/05/15 16:00:00","380000","0","380000","0","61"
"0","0","2020/06/03 15:59:59","1","30064","2020/05/22 16:00:00","380000","0","380000","0","62"
"0","0","2020/06/15 15:59:59","1","30065","2020/06/03 16:00:00","380000","0","380000","0","63"
"0","0","2020/06/22 15:59:59","1","30066","2020/06/15 16:00:00","380000","0","380000","0","64"
"0","0","2020/07/02 15:59:59","2","50067","2020/06/22 16:00:00","380000","380000","0","380000","65"
"0","0","2020/08/06 15:59:59","1","30068","2020/08/03 16:00:00","380000","0","380000","0","66"
"0","0","2020/10/13 15:59:59","1","30069","2020/09/30 16:00:00","380000","0","380000","0","67"
"0","0","2020/10/26 15:59:59","1","30070","2020/10/13 16:00:00","380000","0","380000","0","68"
"0","0","2020/08/21 15:59:59","1","30071","2020/08/17 16:00:00","380000","0","380000","0","69"
"0","0","2020/07/13 15:59:59","1","30072","2020/07/02 16:00:00","380000","0","380000","0","70"
"0","0","2020/07/20 15:59:59","1","30073","2020/07/13 16:00:00","380000","0","380000","0","71"
"0","0","2020/07/30 15:59:59","1","30074","2020/07/20 16:00:00","380000","0","380000","0","72"
"0","0","2020/08/03 15:59:59","1","30075","2020/07/30 16:00:00","380000","0","380000","0","73"
"0","0","2020/08/17 15:59:59","1","30076","2020/08/06 16:00:00","380000","0","380000","0","74"
"0","0","2020/09/16 15:59:59","1","30077","2020/09/11 16:00:00","380000","0","380000","0","75"
"0","0","2020/09/01 11:59:59","1","30078","2020/08/21 16:00:00","380000","0","380000","0","76"
"0","0","2020/09/04 15:59:59","2","50079","2020/09/01 16:00:00","380000","380000","0","380000","77"
"0","0","2020/09/11 15:59:59","1","30080","2020/09/04 16:00:00","380000","0","380000","0","78"
"0","0","2020/11/02 15:59:59","1","30081","2020/10/26 16:00:00","380000","0","380000","0","79"
"0","0","2020/09/24 15:59:59","1","30082","2020/09/16 16:00:00","380000","0","380000","0","80"
"0","0","2020/09/30 15:59:59","1","30083","2020/09/24 16:00:00","380000","0","380000","0","81"
"0","0","2020/11/05 15:59:59","2","50084","2020/11/02 16:00:00","380000","380000","0","380000","82"
"0","0","2020/11/13 15:59:59","1","30085","2020/11/05 16:00:00","380000","0","380000","0","83"
"0","0","2020/11/18 15:59:59","1","30086","2020/11/13 16:00:00","380000","0","380000","0","84"
"0","0","2020/11/26 15:59:59","1","30087","2020/11/18 16:00:00","380000","0","380000","0","85"
"0","0","2020/12/01 15:59:59","1","30088","2020/11/26 16:00:00","380000","0","380000","0","86"
"0","0","2020/12/04 15:59:59","1","30089","2020/12/01 16:00:00","380000","0","380000","0","87"
"0","0","2020/12/14 15:59:59","1","30090","2020/12/04 16:00:00","380000","0","380000","0","88"
"0","0","2020/12/18 15:59:59","1","30091","2020/12/14 16:00:00","380000","0","380000","0","89"
"0","0","2021/01/06 15:59:59","1","40003","2020/12/26 16:00:00","380000","0","380000","0","90"
"0","0","2020/12/26 15:59:59","1","30093","2020/12/21 16:00:00","380000","0","380000","0","91"
"0","0","2020/12/21 15:59:59","2","50094","2020/12/18 16:00:00","380000","380000","0","380000","92"
"0","0","2021/01/15 15:59:59","1","30095","2021/01/06 16:00:00","380000","0","380000","0","93"
"0","0","2021/01/20 15:59:59","1","30096","2021/01/15 16:00:00","380000","0","380000","0","94"
"0","0","2021/02/01 15:59:59","1","30097","2021/01/20 16:00:00","380000","0","380000","0","95"
"0","0","2021/02/11 15:59:59","1","30098","2021/02/01 16:00:00","380000","0","380000","0","96"
"0","0","2021/02/19 15:59:59","1","30099","2021/02/15 16:00:00","380000","0","380000","0","97"
"0","0","2021/03/02 15:59:59","1","30100","2021/02/19 16:00:00","380000","0","380000","0","98"
"0","0","2021/03/17 15:59:59","1","30101","2021/03/12 16:00:00","380000","0","380000","0","99"
"0","0","2021/03/12 15:59:59","1","30102","2021/03/02 16:00:00","380000","0","380000","0","100"
"0","0","2021/04/27 15:59:59","1","30103","2021/04/16 16:00:00","380000","0","380000","0","101"
"0","0","2021/04/06 15:59:59","1","30104","2021/03/28 16:00:00","380000","0","380000","0","102"
"0","0","2021/04/16 15:59:59","1","30105","2021/04/06 16:00:00","380000","0","380000","0","103"
"0","0","2021/03/28 15:59:59","1","30106","2021/03/17 16:00:00","380000","0","380000","0","104"
"0","0","2021/05/07 15:59:59","1","30107","2021/04/27 16:00:00","380000","0","380000","0","105"
"0","0","2021/02/15 15:59:59","2","50108","2021/02/11 16:00:00","380000","380000","0","380000","106"
"0","0","2021/05/16 15:59:59","1","30109","2021/05/07 16:00:00","380000","0","380000","0","107"
"0","0","2021/05/21 15:59:59","1","30110","2021/05/16 16:00:00","380000","0","380000","0","108"
"0","0","2021/05/26 15:59:59","1","30111","2021/05/21 16:00:00","380000","0","380000","0","109"
"0","0","2021/06/04 15:59:59","1","30112","2021/05/26 16:00:00","380000","0","380000","0","110"
"0","0","2021/06/14 15:59:59","1","30113","2021/06/04 16:00:00","380000","0","380000","0","111"
"0","0","2021/06/19 15:59:59","1","30114","2021/06/14 16:00:00","380000","0","380000","0","112"
"0","0","2021/06/27 15:59:59","1","40004","2021/06/19 16:00:00","380000","0","380000","0","113"
"0","0","2021/07/02 15:59:59","2","30117","2021/06/27 16:00:00","380000","380000","380000","380000","114"
"0","0","2021/07/05 15:59:59","2","50119","2021/07/02 16:00:00","380000","380000","0","380000","115"
"0","0","2021/07/14 15:59:59","1","30120","2021/07/05 16:00:00","380000","0","380000","0","116"
"0","0","2021/08/25 15:59:59","1","30121","2021/08/09 16:00:00","380000","0","380000","0","117"
"0","0","2021/07/24 15:59:59","1","30122","2021/07/14 16:00:00","380000","0","380000","0","118"
"0","0","2021/07/30 15:59:59","1","30123","2021/07/21 16:00:00","380000","0","380000","0","119"
"0","0","2021/08/09 15:59:59","1","30125","2021/08/01 16:00:00","380000","0","380000","0","120"
"0","0","2021/07/21 15:59:59","1","30126","2021/07/14 16:00:00","380000","0","380000","0","121"
"0","0","2021/09/01 15:59:59","1","30127","2021/08/25 16:00:00","380000","0","380000","0","122"
"0","0","2021/08/31 15:59:59","1","30128","2021/08/25 16:00:00","380000","0","380000","0","123"
"0","0","2021/08/01 15:59:59","2","50129","2021/07/30 16:00:00","380000","380000","0","380000","124"
"0","0","2021/09/12 15:59:59","1","30130","2021/09/01 16:00:00","380000","0","380000","0","125"
"0","0","2021/09/22 15:59:59","1","30131","2021/09/12 16:00:00","380000","0","380000","0","126"
"0","0","2021/10/02 15:59:59","1","30133","2021/09/22 16:00:00","380000","0","380000","0","127"
"0","0","2021/10/11 15:59:59","1","30134","2021/10/02 16:00:00","380000","0","380000","0","128"
"0","0","2021/10/18 15:59:59","1","30135","2021/10/11 16:00:00","380000","0","380000","0","129"
"0","0","2021/10/26 15:59:59","1","30137","2021/10/18 16:00:00","380000","0","380000","0","130"
"0","0","2021/10/22 15:59:59","1","30136","2021/10/18 16:00:00","380000","0","380000","0","131"
"0","0","2021/10/26 15:59:59","1","30138","2021/10/22 16:00:00","380000","0","380000","0","132"
"0","0","2021/11/01 15:59:59","1","30139","2021/10/26 16:00:00","380000","0","380000","0","133"
"0","0","2021/11/04 15:59:59","2","50140","2021/11/01 16:00:00","380000","380000","0","380000","134"
"0","0","2021/11/13 15:59:59","1","30141","2021/11/04 16:00:00","380000","0","380000","0","135"
"0","0","2021/11/16 15:59:59","1","30142","2021/11/09 16:00:00","380000","0","380000","0","136"
"0","0","2021/11/25 15:59:59","1","30144","2021/11/16 16:00:00","380000","0","380000","0","137"
"0","0","2021/11/20 15:59:59","1","30143","2021/11/16 16:00:00","380000","0","380000","0","138"
"0","0","2021/11/25 15:59:59","1","30145","2021/11/20 16:00:00","380000","0","380000","0","139"
"0","0","2021/12/02 15:59:59","1","30146","2021/11/25 16:00:00","380000","0","380000","0","140"
"0","0","2021/12/11 15:59:59","1","30147","2021/12/02 16:00:00","380000","0","380000","0","141"
"0","0","2021/12/17 15:59:59","1","30148","2021/12/11 16:00:00","380000","0","380000","0","142"
"0","0","2021/12/25 15:59:59","1","40005","2021/12/17 16:00:00","380000","0","380000","0","143"
"0","0","2022/01/02 15:59:59","1","30150","2021/12/25 16:00:00","380000","0","380000","0","144"
"0","0","2022/01/05 15:59:59","2","50151","2022/01/02 16:00:00","380000","380000","0","380000","145"
"0","0","2022/01/10 15:59:59","1","30152","2022/01/05 16:00:00","380000","0","380000","0","146"
"0","0","2022/01/15 15:59:59","1","30153","2022/01/10 16:00:00","380000","0","380000","0","147"
"0","0","2022/01/20 15:59:59","1","30154","2022/01/15 16:00:00","380000","0","380000","0","148"
"0","0","2022/01/26 15:59:59","1","40006","2022/01/20 16:00:00","380000","0","380000","0","149"
"0","0","2022/02/01 15:59:59","1","30157","2022/01/26 16:00:00","380000","0","380000","0","150"
"0","0","2022/02/01 15:59:59","1","30156","2022/01/26 16:00:00","380000","0","380000","0","151"
"0","0","2022/02/12 15:59:59","1","30158","2022/02/04 16:00:00","380000","0","380000","0","152"
"0","0","2022/02/19 15:59:59","1","30159","2022/02/12 16:00:00","380000","0","380000","0","153"
"0","0","2022/02/26 15:59:59","1","30160","2022/02/19 16:00:00","380000","0","380000","0","154"
"0","0","2022/03/07 15:59:59","1","30161","2022/02/26 16:00:00","380000","0","380000","0","155"
"0","0","2022/02/04 15:59:59","2","50162","2022/02/01 16:00:00","380000","380000","0","380000","156"
"0","0","2022/03/15 15:59:59","1","30163","2022/03/07 16:00:00","380000","0","380000","0","157"
"0","0","2022/03/20 15:59:59","1","30164","2022/03/15 16:00:00","380000","0","380000","0","158"
"0","0","2022/03/28 15:59:59","1","30166","2022/03/20 16:00:00","380000","0","380000","0","159"
"0","0","2022/04/03 15:59:59","1","30167","2022/03/28 16:00:00","380000","0","380000","0","160"
"0","0","2022/04/11 15:59:59","1","30168","2022/04/03 16:00:00","380000","0","380000","0","161"
"0","0","2022/04/18 15:59:59","1","30169","2022/04/11 16:00:00","380000","0","380000","0","162"
"0","0","2022/04/25 15:59:59","1","30170","2022/04/18 16:00:00","380000","0","380000","0","163"
"0","0","2022/05/04 15:59:59","1","30171","2022/04/25 16:00:00","380000","0","380000","0","164"
"0","0","2022/05/07 15:59:59","2","50172","2022/05/04 16:00:00","380000","380000","0","380000","165"
"0","0","2022/05/15 15:59:59","1","30173","2022/05/07 16:00:00","380000","0","380000","0","166"
"0","0","2022/05/19 15:59:59","1","30174","2022/05/15 16:00:00","380000","0","380000","0","167"
"0","0","2022/05/28 15:59:59","1","30175","2022/05/19 16:00:00","380000","0","380000","0","168"
"0","0","2022/05/31 15:59:59","1","30176","2022/05/28 16:00:00","380000","0","380000","0","169"
"0","0","2022/06/04 15:59:59","1","30177","2022/05/31 16:00:00","380000","0","380000","0","170"
"0","0","2022/06/12 15:59:59","1","30178","2022/06/04 16:00:00","380000","0","380000","0","171"
"0","0","2022/06/19 15:59:59","1","30179","2022/06/12 16:00:00","380000","0","380000","0","172"
"0","0","2022/06/28 15:59:59","1","40007","2022/06/19 16:00:00","380000","0","380000","0","173"
"0","0","2022/06/28 15:59:59","1","30180","2022/06/19 16:00:00","380000","0","380000","0","174"
"0","0","2022/07/02 15:59:59","1","30182","2022/06/28 16:00:00","380000","0","380000","0","175"
"0","0","2022/07/05 15:59:59","2","50183","2022/07/02 16:00:00","380000","380000","0","380000","176"
"0","0","2022/07/13 15:59:59","1","30184","2022/07/05 16:00:00","380000","0","380000","0","177"
"0","0","2022/07/13 15:59:59","1","30185","2022/07/10 16:00:00","380000","0","380000","0","178"
"0","0","2022/07/17 15:59:59","1","30186","2022/07/13 16:00:00","380000","0","380000","0","179"
"0","0","2022/07/26 15:59:59","1","30187","2022/07/17 16:00:00","380000","0","380000","0","180"
"0","0","2022/07/30 15:59:59","1","30188","2022/07/26 16:00:00","380000","0","380000","0","181"
"0","0","2022/08/13 15:59:59","1","30189","2022/08/10 16:00:00","380000","0","380000","0","182"
"0","0","2022/09/04 15:59:59","2","50190","2022/09/01 16:00:00","380000","380000","0","380000","183"
"0","0","2022/08/10 15:59:59","1","30191","2022/08/02 16:00:00","380000","0","380000","0","184"
"0","0","2022/08/17 15:59:59","1","30192","2022/08/13 16:00:00","380000","0","380000","0","185"
"0","0","2022/08/24 15:59:59","1","30193","2022/08/17 16:00:00","380000","0","380000","0","186"
"0","0","2022/09/01 15:59:59","1","30194","2022/08/24 16:00:00","380000","0","380000","0","187"
"0","0","2022/08/02 15:59:59","2","50195","2022/07/30 16:00:00","380000","380000","0","380000","188"
"0","0","2022/09/12 15:59:59","1","30196","2022/09/04 16:00:00","380000","0","380000","0","189"
"0","0","2022/09/16 15:59:59","1","30197","2022/09/12 16:00:00","380000","0","380000","0","190"
"0","0","2022/09/25 15:59:59","1","30198","2022/09/16 16:00:00","380000","0","380000","0","191"
"0","0","2022/09/29 15:59:59","1","30199","2022/09/25 16:00:00","380000","0","380000","0","192"
"0","0","2022/10/02 15:59:59","2","50200","2022/09/29 16:00:00","380000","380000","0","380000","193"
"0","0","2022/10/11 15:59:59","1","30201","2022/10/02 16:00:00","380000","0","380000","0","194"
"0","0","2022/10/17 15:59:59","1","30202","2022/10/11 16:00:00","380000","0","380000","0","195"
"0","0","2022/10/26 15:59:59","1","30203","2022/10/17 16:00:00","380000","0","380000","0","196"
"0","0","2022/11/01 15:59:59","1","30204","2022/10/26 16:00:00","380000","0","380000","0","197"
"0","0","2022/11/09 15:59:59","1","30205","2022/11/01 16:00:00","380000","0","380000","0","198"
"0","0","2022/11/12 15:59:59","1","30206","2022/11/09 16:00:00","380000","0","380000","0","199"
"0","0","2022/11/16 15:59:59","1","30207","2022/11/12 16:00:00","380000","0","380000","0","200"
"0","0","2022/11/26 15:59:59","1","30208","2022/11/16 16:00:00","380000","0","380000","0","201"
"0","0","2022/11/29 15:59:59","1","30209","2022/11/26 16:00:00","380000","0","380000","0","202"
"0","0","2022/12/02 15:59:59","1","30210","2022/11/29 16:00:00","380000","0","380000","0","203"
"0","0","2022/12/11 15:59:59","1","30211","2022/12/02 16:00:00","380000","0","380000","0","204"
"0","0","2022/12/14 15:59:59","1","30212","2022/12/11 16:00:00","380000","0","380000","0","205"
"0","0","2022/12/17 15:59:59","1","30213","2022/12/14 16:00:00","380000","0","380000","0","206"
"0","0","2022/12/25 15:59:59","1","40008","2022/12/17 16:00:00","380000","0","380000","0","207"
"0","0","2022/12/28 15:59:59","1","30215","2022/12/25 16:00:00","380000","0","380000","0","208"
"0","0","2023/01/02 15:59:59","1","30216","2022/12/28 16:00:00","380000","0","380000","0","209"
"0","0","2023/01/05 15:59:59","2","50217","2023/01/02 16:00:00","380000","380000","0","380000","210"
"0","0","2023/01/14 15:59:59","1","30218","2023/01/05 16:00:00","380000","0","380000","0","211"
"0","0","2023/01/17 15:59:59","1","30219","2023/01/14 16:00:00","380000","0","380000","0","212"
"0","0","2023/01/24 15:59:59","1","30220","2023/01/17 16:00:00","380000","0","380000","0","213"
"0","0","2023/02/01 15:59:59","1","30221","2023/01/24 16:00:00","380000","0","380000","0","214"
"0","0","2023/02/12 15:59:59","1","30222","2023/02/01 16:00:00","380000","0","380000","0","215"
"0","0","2023/02/16 15:59:59","1","30223","2023/02/12 16:00:00","380000","0","380000","0","216"
"0","0","2023/02/26 15:59:59","1","30224","2023/02/16 16:00:00","380000","0","380000","0","217"
"0","0","2023/03/01 15:59:59","1","30225","2023/02/26 16:00:00","380000","0","380000","0","218"
"0","0","2023/03/04 15:59:59","1","30226","2023/03/01 16:00:00","380000","0","380000","0","219"
"0","0","2023/03/12 15:59:59","1","30227","2023/03/04 16:00:00","380000","0","380000","0","220"
"0","0","2023/03/15 15:59:59","1","30228","2023/03/12 16:00:00","380000","0","380000","0","221"
"0","0","2023/03/19 15:59:59","1","30229","2023/03/15 16:00:00","380000","0","380000","0","222"
"0","0","2023/03/28 15:59:59","1","30230","2023/03/19 16:00:00","380000","0","380000","0","223"
"0","0","2023/03/31 15:59:59","2","50231","2023/03/28 16:00:00","380000","380000","0","380000","224"
"0","0","2023/04/03 15:59:59","1","30232","2023/03/31 16:00:00","380000","0","380000","0","225"
"0","0","2023/04/12 15:59:59","1","30233","2023/04/03 16:00:00","380000","0","380000","0","226"
"0","0","2023/04/19 15:59:59","1","30234","2023/04/12 16:00:00","380000","0","380000","0","227"
"0","0","2023/04/26 15:59:59","1","30235","2023/04/19 16:00:00","380000","0","380000","0","228"
"0","0","2023/05/04 15:59:59","1","30236","2023/04/26 16:00:00","380000","0","380000","0","229"
"0","0","2023/05/07 15:59:59","2","50237","2023/05/04 16:00:00","380000","380000","0","380000","230"
"0","0","2023/05/16 15:59:59","1","30238","2023/05/07 16:00:00","380000","0","380000","0","231"
"0","0","2023/05/20 15:59:59","1","30239","2023/05/16 16:00:00","380000","0","380000","0","232"
"0","0","2023/05/28 15:59:59","1","30240","2023/05/20 16:00:00","380000","0","380000","0","233"
"0","0","2023/06/04 15:59:59","1","30241","2023/05/28 16:00:00","380000","0","380000","0","234"
"0","0","2023/06/15 15:59:59","1","30242","2023/06/04 16:00:00","380000","0","380000","0","235"
"0","0","2023/06/17 15:59:59","1","30243","2023/06/15 16:00:00","380000","0","380000","0","236"
"0","0","2023/06/19 15:59:59","1","30244","2023/06/17 16:00:00","380000","0","380000","0","237"
"0","0","2023/06/28 15:59:59","1","40009","2023/06/19 16:00:00","380000","0","380000","0","238"
"0","0","2023/06/26 15:59:59","1","30245","2023/06/19 16:00:00","380000","0","380000","0","239"
"0","0","2023/07/03 15:59:59","1","30247","2023/06/28 16:00:00","380000","0","380000","0","240"
"0","0","2023/07/05 15:59:59","2","50248","2023/07/02 16:00:00","380000","380000","0","380000","241"
"0","0","2023/07/12 15:59:59","1","30249","2023/07/05 16:00:00","380000","0","380000","0","242"
"0","0","2023/07/19 15:59:59","1","30250","2023/07/12 16:00:00","380000","0","380000","0","243"
"0","0","2023/07/29 15:59:59","1","30251","2023/07/19 16:00:00","380000","0","380000","0","244"
"0","0","2023/08/01 15:59:59","1","30252","2023/07/29 16:00:00","380000","0","380000","0","245"
"0","0","2023/08/09 15:59:59","1","30253","2023/08/01 16:00:00","380000","0","380000","0","246"
"0","0","2023/08/12 15:59:59","1","30254","2023/08/09 16:00:00","380000","0","380000","0","247"
"0","0","2023/08/19 15:59:59","1","30255","2023/08/12 16:00:00","380000","0","380000","0","248"
"0","0","2023/08/27 15:59:59","1","30256","2023/08/19 16:00:00","380000","0","380000","0","249"
"0","0","2023/09/01 15:59:59","1","30257","2023/08/27 16:00:00","380000","0","380000","0","250"
"0","0","2023/09/11 15:59:59","1","30258","2023/09/01 16:00:00","380000","0","380000","0","251"
"0","0","2023/09/16 15:59:59","1","30259","2023/09/11 16:00:00","380000","0","380000","0","252"
"0","0","2023/09/25 15:59:59","1","30260","2023/09/16 16:00:00","380000","0","380000","0","253"
"0","0","2023/09/28 15:59:59","2","50261","2023/09/25 16:00:00","380000","380000","0","380000","254"
"0","0","2023/10/02 15:59:59","1","30262","2023/09/28 16:00:00","380000","0","380000","0","255"
"0","0","2023/10/11 15:59:59","1","30263","2023/10/02 16:00:00","380000","0","380000","0","256"
"0","0","2023/10/17 15:59:59","1","30264","2023/10/11 16:00:00","380000","0","380000","0","257"
"0","0","2023/10/25 15:59:59","1","30265","2023/10/17 16:00:00","380000","0","380000","0","258"
"0","0","2023/11/01 15:59:59","1","30266","2023/10/25 16:00:00","380000","0","380000","0","259"
"0","0","2023/11/04 15:59:59","2","50267","2023/11/01 16:00:00","380000","380000","0","380000","260"
"0","0","2023/11/13 15:59:59","1","30268","2023/11/04 16:00:00","380000","0","380000","0","261"
"0","0","2023/11/16 15:59:59","1","30269","2023/11/13 16:00:00","380000","0","380000","0","262"
"0","0","2023/11/26 15:59:59","1","30270","2023/11/16 16:00:00","380000","0","380000","0","263"
"0","0","2023/12/01 15:59:59","1","30271","2023/11/26 16:00:00","380000","0","380000","0","264"
"0","0","2023/12/10 15:59:59","1","30272","2023/12/01 16:00:00","380000","0","380000","0","265"
"0","0","2023/12/13 15:59:59","1","30273","2023/12/10 16:00:00","380000","0","380000","0","266"
"0","0","2023/12/16 15:59:59","1","30274","2023/12/13 16:00:00","380000","0","380000","0","267"
"0","0","2023/12/23 15:59:59","1","40010","2023/12/16 16:00:00","380000","0","380000","0","268"
"0","0","2023/12/27 15:59:59","1","30276","2023/12/23 16:00:00","380000","0","380000","0","269"
"0","0","2024/01/01 15:59:59","1","30277","2023/12/27 16:00:00","380000","0","380000","0","270"
"0","0","2024/01/04 15:59:59","2","50278","2024/01/01 16:00:00","380000","380000","0","380000","271"
