ddbddba80ca1240bc4b644f65a7ea518101d8ef0359b8e991829320c712966e3,0718af1f8dbb57457c05d1219156cfd69185265a1079e53237d97f5540b3395f,35c8e5d6455b35303a736f4a0815d5c7a99c564a7a56d1b28f4cc8b9f88cf384,1c62bb0a77737d29b356665cf9d9fd5f90d95899518b12a64998b7b4317af142,48845db49d07383be1109a687dd71f719acfb3f9c2d2c9fa1d5cd991ed10d4be,5f3eca9fed486b99fa989469af0119e439541b26722dadf9fe02235b6e457ffd,4e28e5d143ff53a96b7f0196acff8ad4eb08ac334b61e5a0751a47abc5d51f08,061c505b11c64971a3d6b9e9d3fa1a772c12b3ed73e8905693c353c51086d988,3c85fd647df9bfe5c477d71bcb997a8d4f42da9ddb7d612fe4dfad29df085419,9f79b79e08eeed96cab1b333aaabeefacc0747840b24a279b358a0efff4fe0bc,e3ac499dccb98814cab57a15cadb534de00bf0b02df054430d5bb054af9181ec,6d07ce2d7a3cb9d1489e97139a38e74a27c8878e0394fb0dd83feceff5717f2d,05495d2b2b56aa0081d718b6cc408d86301e4f171646b0e3cdcbdb6631605fb6,7d4eeb0fa25fcde82cf34d2c13b09c51b36311dae1b0c6cee449b1bba3cccad5,34f357d4a80ed744db57536de3b5733e96cfc6ae7e84a2494dd3726bc6027aea,f048d3fe95bda7b9f436edc8aa86e5d91715fbebb0e41d25652d2bc91500b2a6,7ba208690c0f802594c710007ff7d1c84552733857f6de5d06335011ca6d567a,76188bd0b55edb6000617f024cbb9b88213a16d769f7c4a248cdfaa972432e1e,56b85a2367cd6736311e5822612379603de0b701c995aa9d89a9abd5b8fa108b,294c30babf1ab06dc5a2ee03121147a4fd6935ab1d7fa53da3d014068e6f370a,16c7d1d21df6b0474baf3faf81ba92ddce0e615a3eef8b10965ecdfe31c68e1e,07a84fa7a9a52af66a6f2323150d251765ef463df05bd460d34960489443133b,22e709cc1f1e1e3f77524834cac280850d5ddcff1d353ab34c6db013e4f82e8e,42d0e46a3d8c334a8aed2726fbcfb4ef69cee7720767612a62dad0ae9caa975b
"21001019","1","201","1001","0","0","20","11002009","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 2-9","21001001","2030/04/01 14:59:59"
"21001020","1","201","1001","0","0","20","11002010","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 2-10","21001001","2030/04/01 14:59:59"
"21001021","1","201","1001","0","0","20","11002011","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 2-11","21001001","2030/04/01 14:59:59"
"21001022","1","201","1001","0","0","20","11002012","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 2-12","21001001","2030/04/01 14:59:59"
"21001023","1","201","1001","0","0","20","11003001","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 3-1","21001002","2030/04/01 14:59:59"
"21001024","1","201","1001","0","0","20","11003002","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 3-2","21001002","2030/04/01 14:59:59"
"21001025","1","201","1001","0","0","20","11003003","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 3-3","21001002","2030/04/01 14:59:59"
"21001026","1","201","1001","0","0","20","11003004","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 3-4","21001002","2030/04/01 14:59:59"
"21001027","1","201","1001","0","0","20","11003005","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 3-5","21001002","2030/04/01 14:59:59"
"21001028","1","201","1001","0","0","20","11003006","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 3-6","21001002","2030/04/01 14:59:59"
"21001029","1","201","1001","0","0","20","11003007","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 3-7","21001002","2030/04/01 14:59:59"
"21001030","1","201","1001","0","0","20","11003008","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 3-8","21001002","2030/04/01 14:59:59"
"21001031","1","201","1001","0","0","20","11003009","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 3-9","21001002","2030/04/01 14:59:59"
"21001032","1","201","1001","0","0","20","11003010","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 3-10","21001002","2030/04/01 14:59:59"
"21001033","1","201","1001","0","0","20","11003011","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 3-11","21001002","2030/04/01 14:59:59"
"21001034","1","201","1001","0","0","20","11003012","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 3-12","21001002","2030/04/01 14:59:59"
"21001035","1","201","1001","0","0","20","11004001","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 4-1","21001002","2030/04/01 14:59:59"
"21001036","1","201","1001","0","0","20","11004002","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 4-2","21001002","2030/04/01 14:59:59"
"21001037","1","201","1001","0","0","20","11004003","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 4-3","21001002","2030/04/01 14:59:59"
"21001038","1","201","1001","0","0","20","11004004","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 4-4","21001002","2030/04/01 14:59:59"
"21001039","1","201","1001","0","0","20","11004005","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 4-5","21001002","2030/04/01 14:59:59"
"21001040","1","201","1001","0","0","20","11004006","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 4-6","21001002","2030/04/01 14:59:59"
"21001041","1","201","1001","0","0","20","11004007","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 4-7","21001002","2030/04/01 14:59:59"
"21001042","1","201","1001","0","0","20","11004008","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 4-8","21001002","2030/04/01 14:59:59"
"21001043","1","201","1001","0","0","20","11004009","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 4-9","21001002","2030/04/01 14:59:59"
"21001044","1","201","1001","0","0","20","11004010","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 4-10","21001002","2030/04/01 14:59:59"
"21001045","1","201","1001","0","0","20","11004011","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 4-11","21001002","2030/04/01 14:59:59"
"21001046","1","201","1001","0","0","20","11004012","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 4-12","21001002","2030/04/01 14:59:59"
"21001047","1","201","1001","0","0","20","11004013","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 4-13","21001002","2030/04/01 14:59:59"
"21001048","1","201","1001","0","0","20","11005001","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 5-1","21001003","2030/04/01 14:59:59"
"21001049","1","201","1001","0","0","20","11005002","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 5-2","21001003","2030/04/01 14:59:59"
"21001050","1","201","1001","0","0","20","11005003","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 5-3","21001003","2030/04/01 14:59:59"
"21001051","1","201","1001","0","0","20","11005004","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 5-4","21001003","2030/04/01 14:59:59"
"21001052","1","201","1001","0","0","20","11005005","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 5-5","21001003","2030/04/01 14:59:59"
"21001053","1","201","1001","0","0","20","11005006","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 5-6","21001003","2030/04/01 14:59:59"
"21001054","1","201","1001","0","0","20","11005007","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 5-7","21001003","2030/04/01 14:59:59"
"21001055","1","201","1001","0","0","20","11005008","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 5-8","21001003","2030/04/01 14:59:59"
"21001056","1","201","1001","0","0","20","11005009","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 5-9","21001003","2030/04/01 14:59:59"
"21001057","1","201","1001","0","0","20","11005010","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 5-10","21001003","2030/04/01 14:59:59"
"21001058","1","201","1001","0","0","20","11005011","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 5-11","21001003","2030/04/01 14:59:59"
"21001059","1","201","1001","0","0","20","11005012","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 5-12","21001003","2030/04/01 14:59:59"
"21001060","1","201","1001","0","0","20","11005013","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 5-13","21001003","2030/04/01 14:59:59"
"21001061","1","201","1001","0","0","20","11006001","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 6-1","21001003","2030/04/01 14:59:59"
"21001062","1","201","1001","0","0","20","11006002","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 6-2","21001003","2030/04/01 14:59:59"
"21001063","1","201","1001","0","0","20","11006003","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 6-3","21001003","2030/04/01 14:59:59"
"21001064","1","201","1001","0","0","20","11006004","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 6-4","21001003","2030/04/01 14:59:59"
"21001065","1","201","1001","0","0","20","11006005","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 6-5","21001003","2030/04/01 14:59:59"
"21001066","1","201","1001","0","0","20","11006006","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 6-6","21001003","2030/04/01 14:59:59"
"21001067","1","201","1001","0","0","20","11006007","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 6-7","21001003","2030/04/01 14:59:59"
"21001068","1","201","1001","0","0","20","11006008","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 6-8","21001003","2030/04/01 14:59:59"
"21001069","1","201","1001","0","0","20","11006009","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 6-9","21001003","2030/04/01 14:59:59"
"21001070","1","201","1001","0","0","20","11006010","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 6-10","21001003","2030/04/01 14:59:59"
"21001071","1","201","1001","0","0","20","11006011","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 6-11","21001003","2030/04/01 14:59:59"
"21001072","1","201","1001","0","0","20","11006012","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 6-12","21001003","2030/04/01 14:59:59"
"21001073","1","201","1001","0","0","20","11006013","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 6-13","21001003","2030/04/01 14:59:59"
"21001074","1","201","1001","0","0","20","11006014","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 6-14","21001003","2030/04/01 14:59:59"
"21001075","1","201","1001","0","0","20","11007001","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 7-1","21001004","2030/04/01 14:59:59"
"21001076","1","201","1001","0","0","20","11007002","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 7-2","21001004","2030/04/01 14:59:59"
"21001077","1","201","1001","0","0","20","11007003","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 7-3","21001004","2030/04/01 14:59:59"
"21001078","1","201","1001","0","0","20","11007004","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 7-4","21001004","2030/04/01 14:59:59"
"21001079","1","201","1001","0","0","20","11007005","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 7-5","21001004","2030/04/01 14:59:59"
"21001080","1","201","1001","0","0","20","11007006","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 7-6","21001004","2030/04/01 14:59:59"
"21001081","1","201","1001","0","0","20","11007007","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 7-7","21001004","2030/04/01 14:59:59"
"21001082","1","201","1001","0","0","20","11007008","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 7-8","21001004","2030/04/01 14:59:59"
"21001083","1","201","1001","0","0","20","11007009","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 7-9","21001004","2030/04/01 14:59:59"
"21001084","1","201","1001","0","0","20","11007010","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 7-10","21001004","2030/04/01 14:59:59"
"21001085","1","201","1001","0","0","20","11007011","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 7-11","21001004","2030/04/01 14:59:59"
"21001086","1","201","1001","0","0","20","11007012","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 7-12","21001004","2030/04/01 14:59:59"
"21001087","1","201","1001","0","0","20","11007013","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 7-13","21001004","2030/04/01 14:59:59"
"21001088","1","201","1001","0","0","20","11007014","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 7-14","21001004","2030/04/01 14:59:59"
"21001089","1","201","1001","0","0","20","11008001","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 8-1","21001004","2030/04/01 14:59:59"
"21001090","1","201","1001","0","0","20","11008002","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 8-2","21001004","2030/04/01 14:59:59"
"21001091","1","201","1001","0","0","20","11008003","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 8-3","21001004","2030/04/01 14:59:59"
"21001092","1","201","1001","0","0","20","11008004","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 8-4","21001004","2030/04/01 14:59:59"
"21001093","1","201","1001","0","0","20","11008005","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 8-5","21001004","2030/04/01 14:59:59"
"21001094","1","201","1001","0","0","20","11008006","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 8-6","21001004","2030/04/01 14:59:59"
"21001095","1","201","1001","0","0","20","11008007","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 8-7","21001004","2030/04/01 14:59:59"
"21001096","1","201","1001","0","0","20","11008008","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 8-8","21001004","2030/04/01 14:59:59"
"21001097","1","201","1001","0","0","20","11008009","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 8-9","21001004","2030/04/01 14:59:59"
"21001098","1","201","1001","0","0","20","11008010","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 8-10","21001004","2030/04/01 14:59:59"
"21001099","1","201","1001","0","0","20","11008011","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 8-11","21001004","2030/04/01 14:59:59"
"21001100","1","201","1001","0","0","20","11008012","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 8-12","21001004","2030/04/01 14:59:59"
"21001101","1","201","1001","0","0","20","11008013","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 8-13","21001004","2030/04/01 14:59:59"
"21001102","1","201","1001","0","0","20","11008014","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 8-14","21001004","2030/04/01 14:59:59"
"21001103","1","201","1001","0","0","20","11008015","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 8-15","21001004","2030/04/01 14:59:59"
"21001104","1","201","1001","0","0","20","11009001","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 9-1","21001004","2030/04/01 14:59:59"
"21001105","1","201","1001","0","0","20","11009002","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 9-2","21001004","2030/04/01 14:59:59"
"21001106","1","201","1001","0","0","20","11009003","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 9-3","21001004","2030/04/01 14:59:59"
"21001107","1","201","1001","0","0","20","11009004","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 9-4","21001004","2030/04/01 14:59:59"
"21001108","1","201","1001","0","0","20","11009005","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 9-5","21001004","2030/04/01 14:59:59"
"21001109","1","201","1001","0","0","20","11009006","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 9-6","21001004","2030/04/01 14:59:59"
"21001110","1","201","1001","0","0","20","11009007","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 9-7","21001004","2030/04/01 14:59:59"
"21001111","1","201","1001","0","0","20","11009008","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 9-8","21001004","2030/04/01 14:59:59"
"21001112","1","201","1001","0","0","20","11009009","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 9-9","21001004","2030/04/01 14:59:59"
"21001113","1","201","1001","0","0","20","11009010","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 9-10","21001004","2030/04/01 14:59:59"
"21001114","1","201","1001","0","0","20","11009011","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 9-11","21001004","2030/04/01 14:59:59"
"21001115","1","201","1001","0","0","20","11009012","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 9-12","21001004","2030/04/01 14:59:59"
"21001116","1","201","1001","0","0","20","11009013","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 9-13","21001004","2030/04/01 14:59:59"
"21001117","1","201","1001","0","0","20","11009014","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 9-14","21001004","2030/04/01 14:59:59"
"21001118","1","201","1001","0","0","20","11009015","0","0","0","0","2015/04/01 15:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 9-15","21001004","2030/04/01 14:59:59"
"21001119","1","201","1001","0","0","20","11010001","0","0","0","0","2018/10/05 16:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 10-1","21001004","2030/04/01 14:59:59"
"21001120","1","201","1001","0","0","20","11010002","0","0","0","0","2018/10/05 16:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 10-2","21001004","2030/04/01 14:59:59"
"21001121","1","201","1001","0","0","20","11010003","0","0","0","0","2018/10/05 16:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 10-3","21001004","2030/04/01 14:59:59"
"21001122","1","201","1001","0","0","20","11010004","0","0","0","0","2018/10/05 16:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 10-4","21001004","2030/04/01 14:59:59"
"21001123","1","201","1001","0","0","20","11010005","0","0","0","0","2018/10/05 16:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 10-5","21001004","2030/04/01 14:59:59"
"21001124","1","201","1001","0","0","20","11010006","0","0","0","0","2018/10/05 16:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 10-6","21001004","2030/04/01 14:59:59"
"21001125","1","201","1001","0","0","20","11010007","0","0","0","0","2018/10/05 16:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 10-7","21001004","2030/04/01 14:59:59"
"21001126","1","201","1001","0","0","20","11010008","0","0","0","0","2018/10/05 16:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 10-8","21001004","2030/04/01 14:59:59"
"21001127","1","201","1001","0","0","20","11010009","0","0","0","0","2018/10/05 16:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 10-9","21001004","2030/04/01 14:59:59"
"21001128","1","201","1001","0","0","20","11010010","0","0","0","0","2018/10/05 16:00:00","0","0","0","0","1","0","101","0","通過主線冒險(一般) 10-10","21001004","2030/04/01 14:59:59"
