424396c10f5ffebf130322f80659cd2d3d6369868f587ea49ec55fac2068dcfd,8dd749b860c589d57d1a62386dd74091bbfe08299dd4dc97c9f84ec0c642c52c,67c9575292b2dfe1fe46bfea68f9b303b194140e8f691f3503b9b514a2def769,e4791e4890faf70649167d2c7d4db02747cfe105682df7b16efe16310af94fbc,47c40034e283301266c59575a9febdc011a3866d1ebc2da780af67705b85bd79,6ccdf584e5102f92a16b2b14f27c3d3786152f88c6fd90fbab75172f8752656f,2c4c8c0c806614cff4f9384caac895aadf584d2a669599ab0975f2824cc9c146,bada6fe7fec3df8e6b56c3120fe3f4eb1efbe906a397d9f6197967ae3a287188,c65476840a4d277b660bb3c05cfad9f7b300d38e98ea6966ad4ac3197b6c6de2,acab348a063366979cf8db1ea94cad3abb1c06b91e463505eb70a97aa9a5792e,1c4671fdcc32a5ca51eac42fae7d9f6347382a5da994af34de1f36269635b271,a7e1544a98b9174ad95fc5266a98f2b629f3f0009db35bbd5571baaf31ff7355,be276a7baf8877eb30acf8863fabd19f478a04b7e277d19bf3c8a3c2a09d9fb1,b0a9fc9d4c3c87c2965ef565c4466ad6e5ea814ca4b377aa013b90a73eff0ded,f6cd3d4da2c73c069ba8cfa8596dc6793a849c229645d722d03d7124293138e7,0df5a0f3f39330f536bf5087f710b2ea89710355fa0e35043ca1e9e6acc926bb,6041cda6e8be003a98a015a0a943fdaacf9116f354d36fa567d35b305a0708df,b80a0818120f400424187c8594ce1beac9e8a58a8fe6d787089fcc7074fa2fe3,016afd5cc992e26135be82bf2f7364f5c967a749d10c743926728358f90b6a8d
"3","900068","","2015-04-01 14:00:00","76","0","0","1","黑色地板","0","0","1","901","0","","0","1200","600","1"
"1","900067","","2015-04-01 14:00:00","77","0","0","1","黑色上樓樓梯","0","0","1","904","0","","0","1500","750","3"
"1","900066","","2015-04-01 14:00:00","78","0","0","1","黑色下樓樓梯","0","0","1","904","0","","0","1500","750","3"
"1","900065","","2015-04-01 14:00:00","79","0","0","1","紅色沙發單人座","0","0","1","102","0","","1","900","450","10"
"1","900064","","2015-04-01 14:00:00","80","0","0","1","紅色沙發雙人座","0","0","1","102","0","","1","1200","600","10"
"1","900063","","2015-04-01 14:00:00","81","0","0","1","紅色地毯","0","0","1","201","0","","0","1200","600","10"
"3","900062","","2015-04-01 14:00:00","82","0","0","1","紅毯地板","0","0","1","901","0","","0","1200","600","1"
"1","900061","","2015-04-01 14:00:00","83","0","0","1","紅毯上樓樓梯","0","0","1","904","0","","0","1500","750","3"
"1","900060","","2015-04-01 14:00:00","84","0","0","1","紅毯下樓樓梯","0","0","1","904","0","","0","1500","750","3"
"1","900059","","2015-04-01 14:00:00","85","0","0","1","木桶","0","0","1","299","0","","0","300","150","10"
"1","900058","","2015-04-01 14:00:00","86","0","0","1","褐色沙發單人座","0","0","1","102","0","","1","900","450","10"
"1","900057","","2015-04-01 14:00:00","87","0","0","1","褐色沙發雙人座","0","0","1","102","0","","1","1200","600","10"
"1","900056","","2015-04-01 14:00:00","88","0","0","1","觀葉植物①","0","0","1","203","0","","1","300","150","10"
"1","900055","","2015-04-01 14:00:00","89","0","0","1","觀葉植物②","0","0","1","203","0","","1","300","150","10"
"1","900054","","2015-04-01 14:00:00","90","0","0","1","花①","0","0","1","203","0","","0","300","150","10"
"1","900053","","2015-04-01 14:00:00","91","0","0","1","花②","0","0","1","203","0","","0","300","150","10"
"1","900052","","2015-04-01 14:00:00","92","0","0","1","壁爐①","0","0","1","199","0","","1","600","300","10"
"1","900051","","2015-04-01 14:00:00","93","0","0","1","壁爐②","0","0","1","199","0","","1","600","300","10"
"1","900050","","2015-04-01 14:00:00","94","0","0","1","餐具櫃","0","0","1","103","0","","0","600","300","10"
"1","900049","","2015-04-01 14:00:00","95","0","0","1","藥櫃","0","0","1","103","0","","0","600","300","10"
"1","900048","","2015-04-01 14:00:00","96","0","0","1","飲品櫃","0","0","1","103","0","","0","600","300","10"
"1","900047","","2015-04-01 14:00:00","97","0","0","1","座鐘①","0","0","1","299","0","","0","300","150","10"
"1","900046","","2015-04-01 14:00:00","98","0","0","1","座鐘②","0","0","1","299","0","","0","300","150","10"
"1","900045","","2015-04-01 14:00:00","99","0","0","1","釣魚竿","0","0","1","199","0","","0","300","150","10"
"1","900044","","2015-04-01 14:00:00","100","0","0","1","貓咪玩偶","0","0","1","299","0","","1","300","150","10"
"1","900041","","2015-04-01 14:00:00","101","0","0","1","王宮騎士團的鎧甲擺飾","0","0","1","202","0","","1","900","450","10"
"1","900040","","2015-04-01 14:00:00","102","0","0","1","著白色禮服的模特兒人台","0","0","1","202","0","","0","300","150","10"
"1","900039","","2015-04-01 14:00:00","103","0","0","1","著粉紅色禮服的模特兒人台","0","0","1","202","0","","0","300","150","10"
"1","900038","","2015-04-01 14:00:00","104","0","0","1","著女僕裝的模特兒人台","0","0","1","202","0","","0","300","150","10"
"1","900037","","2015-04-01 14:00:00","105","0","0","1","石膏雕像①","0","0","1","202","0","","1","300","150","10"
"1","900036","","2015-04-01 14:00:00","106","0","0","1","石膏雕像②","0","0","1","202","0","","1","300","150","10"
"2","900035","","2015-04-01 14:00:00","107","0","0","1","花朵壁飾","0","0","1","202","0","","0","900","450","10"
"2","900034","","2015-04-01 14:00:00","108","0","0","1","繪畫①","0","0","1","202","0","","0","900","450","10"
"2","900033","","2015-04-01 14:00:00","109","0","0","1","繪畫②","0","0","1","202","0","","0","900","450","10"
"2","900032","","2015-04-01 14:00:00","110","0","0","1","盾牌壁飾","0","0","1","202","0","","0","900","450","10"
"2","900031","","2015-04-01 14:00:00","111","0","0","1","劍壁飾","0","0","1","202","0","","0","900","450","10"
"1","900030","","2015-04-01 14:00:00","112","0","0","1","手扶欄杆①","0","0","1","204","0","","0","600","300","10"
"1","900029","","2015-04-01 14:00:00","113","0","0","1","手扶欄杆②","0","0","1","204","0","","0","600","300","10"
"1","900028","","2015-04-01 14:00:00","114","0","0","1","彩繪玻璃隔板","0","0","1","204","0","","0","600","300","10"
"1","900027","","2015-04-01 14:00:00","115","0","0","1","紅磚隔板","0","0","1","204","0","","0","600","300","10"
"4","900026","","2015-04-01 14:00:00","116","0","0","1","石板牆","0","0","1","902","0","","0","1200","600","1"
"4","900025","","2015-04-01 14:00:00","117","0","0","1","大理石牆","0","0","1","902","0","","0","1200","600","1"
"4","900024","","2015-04-01 14:00:00","118","0","0","1","紅磚牆","0","0","1","902","0","","0","1200","600","1"
"3","900023","","2015-04-01 14:00:00","119","0","0","1","石板地板","0","0","1","901","0","","0","1200","600","1"
"3","900022","","2015-04-01 14:00:00","120","0","0","1","大理石地板","0","0","1","901","0","","0","1200","600","1"
"3","900021","","2015-04-01 14:00:00","121","0","0","1","紅磚地板","0","0","1","901","0","","0","1200","600","1"
"3","900020","","2015-04-01 14:00:00","122","0","0","1","馬賽克磁磚地板","0","0","1","901","0","","0","1200","600","1"
"3","900019","","2015-04-01 14:00:00","123","0","0","1","黑白磁磚地板","0","0","1","901","0","","0","1200","600","1"
"3","900018","","2015-04-01 14:00:00","124","0","0","1","紅白磁磚地板","0","0","1","901","0","","0","1200","600","1"
"5","900017","","2015-04-01 14:00:00","125","0","0","1","粉紅色印花背景①","0","0","1","903","0","","0","1200","600","1"
"5","900016","","2015-04-01 14:00:00","126","0","0","1","粉紅色印花背景②","0","0","1","903","0","","0","1200","600","1"
"5","900015","","2015-04-01 14:00:00","127","0","0","1","藍色印花背景①","0","0","1","903","0","","0","1200","600","1"
"5","900014","","2015-04-01 14:00:00","128","0","0","1","藍色印花背景②","0","0","1","903","0","","0","1200","600","1"
"5","900013","","2015-04-01 14:00:00","129","0","0","1","黃色印花背景①","0","0","1","903","0","","0","1200","600","1"
"5","900012","","2015-04-01 14:00:00","130","0","0","1","黃色印花背景②","0","0","1","903","0","","0","1200","600","1"
"1","900043","","2015-04-01 14:00:00","131","0","0","1","虎皮地毯","0","0","1","201","0","","0","1200","600","10"
"1","900011","","2015-04-01 14:00:00","132","0","0","1","彩色磁磚①","0","0","1","201","0","","0","120","60","99"
"1","900010","","2015-04-01 14:00:00","133","0","0","1","彩色磁磚②","0","0","1","201","0","","0","120","60","99"
"1","900009","","2015-04-01 14:00:00","134","0","0","1","彩色磁磚③","0","0","1","201","0","","0","120","60","99"
"1","900008","","2015-04-01 14:00:00","135","0","0","1","彩色磁磚④","0","0","1","201","0","","0","120","60","99"
"1","900007","","2015-04-01 14:00:00","136","0","0","1","彩色磁磚⑤","0","0","1","201","0","","0","120","60","99"
"1","900006","","2015-04-01 14:00:00","137","0","0","1","彩色磁磚⑥","0","0","1","201","0","","0","120","60","99"
"1","900005","","2015-04-01 14:00:00","138","0","0","1","彩色磁磚⑦","0","0","1","201","0","","0","120","60","99"
"1","900004","","2015-04-01 14:00:00","139","0","0","1","彩色磁磚⑧","0","0","1","201","0","","0","120","60","99"
"1","900003","","2015-04-01 14:00:00","140","0","2","1","點心桌","0","0","36","199","0","","1","500","0","1"
"1","900002","","2015-04-01 14:00:00","141","0","3","1","藥水產生器","0","0","36","299","0","","1","500","0","1"
"1","900001","","2015-04-01 14:00:00","142","0","4","1","瑪那產生器","0","0","36","299","0","","1","500","0","1"
"1","900042","","2015-04-01 14:00:00","143","0","0","1","咖啡廳小黑板","0","0","1","299","0","","0","600","300","1"
"1","900144","","2015-04-01 14:00:00","144","0","5","1","雲海的魔物肉","0","0","1","299","0","","0","-1","0","1"
"1","900145","","2015-04-01 14:00:00","145","0","6","1","密林的果實","0","0","1","299","0","","0","-1","0","1"
"1","900146","","2015-04-01 14:00:00","146","0","7","1","斷崖的小點","0","0","1","299","0","","0","-1","0","1"
"1","900177","","2015-04-01 14:00:00","147","0","8","1","蒼海的淡雪糖","0","0","1","299","0","","0","-1","0","1"
"1","900155","","2018-08-30 16:00:00","148","0","0","1","粉紅色的民族風花紋靠枕","0","0","1","299","0","","0","300","150","10"
"1","900154","","2018-08-30 16:00:00","149","0","0","1","童話洋裝風幕簾","0","0","1","204","0","","1","600","300","10"
"1","900153","","2018-08-30 16:00:00","150","0","0","1","奇幻之柱子","0","0","1","299","0","","0","600","300","10"
"1","900152","","2018-08-30 16:00:00","151","0","0","1","真步珍藏的玩偶","0","0","1","299","0","","1","1500","750","1"
"1","900151","","2018-08-30 16:00:00","152","0","0","1","哞哞自衛隊的武器桶","0","0","1","299","0","","0","300","150","10"
"1","900150","","2018-08-30 16:00:00","153","0","0","1","真琴的祕密寶箱","0","0","1","299","0","","0","300","150","10"
"1","900149","","2018-08-30 16:00:00","154","0","0","1","童話風燈飾","0","0","1","199","0","","0","300","150","10"
"4","900148","","2018-08-30 16:00:00","155","0","0","1","真步真步王國的牆壁","0","0","1","902","0","","0","1200","600","1"
"3","900147","","2018-08-30 16:00:00","156","0","0","1","民族風花紋圖樣的多彩地板","0","0","1","901","0","","0","1200","600","1"
"1","900119","","2018-08-30 16:00:00","157","0","0","1","奇幻風的上樓樓梯","0","0","1","904","0","","0","1500","750","3"
"1","900118","","2018-08-30 16:00:00","158","0","0","1","幻想風的下樓樓梯","0","0","1","904","0","","0","1500","750","3"
"1","900156","","2025-09-15 16:00:00","201","0","0","1","漆紋椅子","0","0","1","102","0","2025-10-15 15:59:59","1","300","150","10"
"1","900158","","2025-09-15 16:00:00","202","0","0","1","漆紋桌子","0","0","1","101","0","2025-10-15 15:59:59","0","1200","600","10"
"1","900157","","2025-09-15 16:00:00","203","0","0","1","漆紋軟墊椅","0","0","1","102","0","2025-10-15 15:59:59","1","300","150","10"
"1","900162","","2025-09-15 16:00:00","204","0","0","1","榻榻米","0","0","1","201","0","2025-10-15 15:59:59","0","1200","600","4"
"1","900159","","2025-09-15 16:00:00","205","0","0","1","金箔製屏風","0","0","1","204","0","2025-10-15 15:59:59","0","600","300","10"
"1","900161","","2025-09-15 16:00:00","206","0","0","1","日式紙燈","0","0","1","299","0","2025-10-15 15:59:59","0","300","150","10"
"1","900166","","2025-09-15 16:00:00","207","0","0","1","可攜式茶屋","0","0","1","199","0","2025-10-15 15:59:59","1","900","450","10"
"1","900164","","2025-09-15 16:00:00","208","0","0","1","神樂搖鈴","0","0","1","299","0","2025-10-15 15:59:59","1","600","300","10"
"1","900165","","2025-09-15 16:00:00","209","0","0","1","櫻花木","0","0","1","203","0","2025-10-15 15:59:59","1","1200","600","10"
"4","900163","","2025-09-15 16:00:00","210","0","0","1","襖繪之壁","0","0","1","902","0","2025-10-15 15:59:59","0","1200","600","1"
"3","900160","","2025-09-15 16:00:00","211","0","0","1","紅色地毯與木紋地板","0","0","1","901","0","2025-10-15 15:59:59","0","1200","600","1"
"1","900171","","2018-10-24 16:00:00","301","0","0","1","軟綿綿海綿凳子（粉紅色）","0","0","1","102","0","","1","300","150","10"
"1","900170","","2018-10-24 16:00:00","302","0","0","1","軟綿綿海綿凳子（橘色）","0","0","1","102","0","","1","300","150","10"
"1","900169","","2018-10-24 16:00:00","303","0","0","1","軟綿綿海綿凳子（紫羅蘭色）","0","0","1","102","0","","1","300","150","10"
"1","900173","","2018-10-24 16:00:00","304","0","0","1","彩繪孩童用桌","0","0","1","101","0","","0","1200","600","10"
"1","900172","","2018-10-24 16:00:00","305","0","0","1","氣球鳥樣式地毯","0","0","1","201","0","","0","1300","650","10"
"1","900176","","2018-10-24 16:00:00","306","0","0","1","神秘水晶組","0","0","1","299","0","","1","600","300","10"
"1","900175","","2018-10-24 16:00:00","307","0","0","1","小小格里芬造型的搖搖樂木馬","0","0","1","299","0","","1","900","450","10"
"1","900174","","2018-10-24 16:00:00","308","0","0","1","會突然彈出的驚喜箱","0","0","1","299","0","","1","600","300","10"
"4","900168","","2018-10-24 16:00:00","309","0","0","1","孩童藝術牆壁","0","0","1","902","0","","0","1200","600","1"
"3","900167","","2018-10-24 16:00:00","310","0","0","1","孩童藝術地板","0","0","1","901","0","","0","1200","600","1"
"1","900187","","2018-11-15 16:00:00","401","0","0","1","交響曲之星舞台（主舞台）","0","0","1","299","0","","1","5000","2500","1"
"1","900186","","2018-11-15 16:00:00","402","0","0","1","交響曲之星舞台（副舞台）","0","0","1","299","0","","1","2500","1250","2"
"1","900185","","2018-11-15 16:00:00","403","0","0","1","超級偶像的模特兒模型","0","0","1","202","0","","0","300","150","10"
"1","900180","","2018-11-15 16:00:00","404","0","0","1","阻隔線柱","0","0","1","204","0","","0","600","300","10"
"1","900181","","2018-11-15 16:00:00","405","0","0","1","銀白色的長椅","0","0","1","102","0","","1","1200","600","10"
"2","900182","","2018-11-15 16:00:00","406","0","0","1","人氣偶像團體的掛軸","0","0","1","202","0","","0","900","450","10"
"1","900183","","2018-11-15 16:00:00","407","0","0","1","人氣偶像團體的立豎旗","0","0","1","204","0","","0","600","300","10"
"1","900184","","2018-11-15 16:00:00","408","0","0","1","銀白色之柱","0","0","1","299","0","","0","600","300","10"
"4","900179","","2018-11-15 16:00:00","409","0","0","1","舞台設計的垂幕牆壁","0","0","1","902","0","","0","1200","600","1"
"3","900178","","2018-11-15 16:00:00","410","0","0","1","偶像取向的舞蹈用地面","0","0","1","901","0","","0","1200","600","1"
"1","900201","","2025-12-15 16:00:00","501","0","0","1","度假氛圍的吊床","0","0","1","104","0","2026-01-15 15:59:59","1","1500","750","10"
"1","900200","","2025-12-15 16:00:00","502","0","0","1","阿拉伯花紋圖樣的隔板","0","0","1","204","0","2026-01-15 15:59:59","0","600","300","10"
"1","900199","","2025-12-15 16:00:00","503","0","0","1","度假氛圍的單人沙發","0","0","1","102","0","2026-01-15 15:59:59","1","900","450","10"
"1","900198","","2025-12-15 16:00:00","504","0","0","1","度假氛圍的雙人沙發","0","0","1","102","0","2026-01-15 15:59:59","1","1200","600","10"
"1","900197","","2025-12-15 16:00:00","505","0","0","1","度假氛圍的餐具櫃","0","0","1","103","0","2026-01-15 15:59:59","0","600","300","10"
"1","900196","","2025-12-15 16:00:00","506","0","0","1","度假氛圍的櫥櫃","0","0","1","103","0","2026-01-15 15:59:59","0","600","300","10"
"1","900195","","2025-12-15 16:00:00","507","0","0","1","度假氛圍的衣櫥","0","0","1","103","0","2026-01-15 15:59:59","0","600","300","10"
"1","900194","","2025-12-15 16:00:00","508","0","0","1","度假氛圍的椅子","0","0","1","102","0","2026-01-15 15:59:59","1","300","150","10"
"1","900193","","2025-12-15 16:00:00","509","0","0","1","度假氛圍的凳子","0","0","1","102","0","2026-01-15 15:59:59","1","300","150","10"
"2","900192","","2025-12-15 16:00:00","510","0","0","1","白色的掛牆式層架","0","0","1","103","0","2026-01-15 15:59:59","0","600","300","10"
"1","900191","","2025-12-15 16:00:00","511","0","0","1","度假氛圍的桌子①","0","0","1","101","0","2026-01-15 15:59:59","0","600","300","10"
"1","900190","","2025-12-15 16:00:00","512","0","0","1","度假氛圍的桌子②","0","0","1","101","0","2026-01-15 15:59:59","0","1200","600","10"
"4","900189","","2025-12-15 16:00:00","513","0","0","1","度假氛圍的牆壁","0","0","1","902","0","2026-01-15 15:59:59","0","1200","600","1"
"3","900188","","2025-12-15 16:00:00","514","0","0","1","度假氛圍的地板","0","0","1","901","0","2026-01-15 15:59:59","0","1200","600","1"
"1","900209","","2026-01-15 16:00:00","601","0","0","1","嵌地式水族箱","0","0","1","201","0","2026-02-15 15:59:59","0","1400","700","10"
"1","900212","","2026-01-15 16:00:00","602","0","0","1","軟綿綿的海龍","0","0","1","299","0","2026-02-15 15:59:59","1","1500","750","1"
"1","900211","","2026-01-15 16:00:00","603","0","0","1","蔚藍貝殼坐墊","0","0","1","299","0","2026-02-15 15:59:59","1","1500","750","10"
"1","900206","","2026-01-15 16:00:00","604","0","0","1","海洋凳子","0","0","1","102","0","2026-02-15 15:59:59","1","300","150","10"
"1","900208","","2026-01-15 16:00:00","605","0","0","1","海洋隔板","0","0","1","204","0","2026-02-15 15:59:59","0","700","350","10"
"1","900207","","2026-01-15 16:00:00","606","0","0","1","珊瑚的裝飾物","0","0","1","202","0","2026-02-15 15:59:59","0","300","150","10"
