1dff5f4af21365a90febe98610d24e4a7672ffaf03ebd06271b39d6e6a4ec583,af19ba68101aa649c2b640b4476bbfbfbc17910636db8ebb30c1e3fae61fca31,5441eea3cec8bb608d703461b2316675004a89bf4cb65c8fe3b88ff03b00886f,f46ce48c3c3cf05a552b71464601c856a3d4dc3a3c40e1d49e6f1e8d6d35e5f1,19b6aa2e210a9fde7c3b2f18e1d25be68cbef614e2abb756a181ee46ef214e29,1e3b1155feb57599ec48bb29b25f126e5e15064b1189a5d7b60de6d433787573,f5ef21106eb6895e15cb13f486ad15b8604d58645a6c73dd86907576f89fce65,3704d443782bba8017b51d15029ebf326e0b435ded02160afe9a1357731b5815,73f9f300c8e251d4ec0555399dc97e3673965fedff5346b990d261d37dd6f741,9e9773a8fb0579093d016fbf8a2b6c2f1a621eca72f3a56c395d181aaa2ee6c6,281f93cf334bc9daee92ed2c67f686f9b18fb4c975b3efe7dd0230df8633ffce,305e999e27ff03e2f825d8ad2fe76240e3e4cd872013156e2fc241ec0a71fbc4,074c287c33c42a01c18e6129bfd51f1a6c2ec9b89ca0d443813fc9431e94d30e,c8a801110c099ce42a1b0e1741aa1434750b15617ad0da0220b6c3449f4733a5,4b4c43c45764d8537b9f74abb9461fa4238645730a388eb0456f342067db8e34,9a323a014c9f64ac9f6afe4e945d393728597e6b7141e55211476c4a72778595,162640d90fbf18556a53b848d90128184555eb2716ef41f5ab02d11864e0d319,e2fd4193e5ee9cae6e25c6514ac0ec79ab1f3169757b8badecb8144612c7da2b,1cd5e0b167ff9a2bacffa7cb8119fb29988353ff93b53676c081fa2993ee983a,c9efb0a90fd50110a90660cbb6b5ada4ef64dafb37534e99f6114e9a0565ed6d,262acbfcfd642cafeb2171dc3919f2ac00cdebdaa882dfc9636eda09b6d867ef
"1","0","0","極光之劍","1","102014","0","0","劍","0","2","0","0","0","27","0","0","0","0","0","0"
"0","0","0","彎月刀","0","102041","0","0","刀","0","2","0","0","0","30","0","0","35","0","0","0"
"0","0","0","野戰小刀","0","102071","0","0","短劍","0","2","0","0","0","13","0","0","0","0","5","0"
"0","0","0","皮製指虎","0","102101","0","0","拳套","0","2","0","0","0","27","0","0","0","0","10","0"
"0","0","0","水晶之弓","1","102131","0","0","弓","0","2","0","0","0","27","0","0","0","0","0","0"
"1","0","0","三叉戟","0","102162","0","0","戟","0","2","0","0","0","12","0","0","0","0","0","0"
"3","0","0","火焰之矛","0","102163","0","0","戟","0","2","0","0","0","20","0","0","0","0","0","0"
"0","0","0","金屬戰斧","0","102191","0","0","斧","0","2","0","0","0","16","0","0","0","0","0","0"
"0","0","0","精鋼斧","0","102192","0","0","斧","0","2","0","0","0","34","0","0","0","0","0","0"
"0","0","0","綠意之杖","0","102221","0","0","攻擊法杖","0","2","0","0","16","0","0","0","0","0","0","0"
"0","0","0","雛龍之杖","0","102222","0","0","攻擊法杖","0","2","0","0","34","0","0","0","0","0","0","0"
"0","0","0","醫生掰掰法杖","1","102251","0","0","回復法杖","0","2","0","0","13","0","0","0","0","0","0","0"
"0","0","0","獨角獸的慈愛","1","102252","0","0","回復法杖","0","2","0","0","27","0","0","0","0","0","0","0"
"0","0","0","智慧之服","0","102281","0","0","輕型鎧甲","0","2","0","0","0","5","0","0","90","0","0","0"
"1","0","0","輕板甲","1","102282","0","0","輕型鎧甲","0","2","0","0","0","7","0","0","150","0","0","0"
"1","0","0","鱗甲","0","102311","0","0","重型鎧甲","0","2","0","0","0","0","0","0","95","0","0","0"
"2","0","0","精鋼鎧甲","1","102312","0","0","重型鎧甲","0","2","0","0","0","0","0","0","180","0","0","0"
"0","0","0","民俗服飾","0","102341","0","0","衣服","0","2","0","0","0","6","0","0","90","0","0","0"
"1","0","0","忍者裝扮","1","102342","0","0","衣服","0","2","0","0","0","7","110","0","120","0","0","0"
"0","0","0","春日長袍","1","102371","0","0","魔法服","0","2","0","0","4","0","0","0","65","0","0","0"
"1","0","0","北國長袍","2","102372","0","0","魔法服","0","2","0","0","7","0","0","0","120","0","0","0"
"3","0","0","塔盾","0","102401","0","0","盾","0","2","0","0","0","7","0","0","135","0","0","0"
"1","0","0","小丑靴","0","102431","0","0","鞋","0","2","0","0","0","2","0","0","30","0","0","1"
"2","0","0","狩獵靴","1","102432","0","0","鞋","0","2","0","0","0","3","0","0","60","0","0","2"
"0","0","0","女巫靴","1","102461","0","0","魔法鞋","0","2","0","0","8","0","0","0","30","0","0","0"
"1","0","0","可愛報童帽","0","102491","0","0","頭盔","0","2","0","0","0","3","0","0","90","0","0","0"
"1","0","0","羅馬軍團盔","1","102493","0","0","頭盔","0","2","0","0","0","0","0","0","90","0","0","0"
"1","0","0","修女兜帽","3","102521","0","0","魔法帽","0","2","0","0","7","0","0","0","0","10","0","0"
"0","0","0","勇氣寶珠","0","102551","0","0","攻擊配件","0","2","0","0","0","11","30","0","0","0","5","0"
"1","0","0","尖刺手環","0","102552","0","0","攻擊配件","0","2","0","0","0","20","0","0","0","5","10","0"
"1","0","0","仁愛寶珠","1","102581","0","0","防禦配件","0","2","0","0","0","0","25","0","55","0","0","0"
"2","0","0","勝利的編織手環","2","102582","0","0","防禦配件","0","2","0","0","0","0","0","0","120","0","0","0"
"0","0","0","魔法眼鏡","1","102611","0","0","魔法配件","0","2","0","0","11","0","0","0","0","0","0","0"
"0","0","0","智慧寶珠","0","102612","0","0","魔法配件","0","2","0","0","10","0","25","0","0","0","5","0"
"0","0","0","魔法單眼鏡","2","102613","0","0","魔法配件","0","2","0","0","24","0","0","0","0","0","0","0"
"0","0","0","圖紋手鐲","1","102614","0","0","魔法配件","0","2","0","0","20","0","0","0","0","0","10","0"
"0","0","0","閃耀之劍","0","103011","0","0","劍","0","3","0","0","0","13.4","0","0","30","0","0","0"
"0","0","0","龍紋劍","0","103012","0","0","劍","0","3","0","0","0","17.7","0","0","38.4","0","0","0"
"0","0","0","羽刃之劍","0","103013","0","0","劍","0","3","0","0","0","20.4","0","0","45","0","0","0"
"0","0","0","月光刀","0","103041","0","0","刀","0","3","0","0","0","19.4","0","0","21.7","0","0","0"
"0","0","0","雷神刀","0","103042","0","0","刀","0","3","0","0","0","22.7","0","0","25","0","0","0"
"0","0","0","鉑金小刀","0","103071","0","0","短劍","0","3","0","0","0","13.4","0","0","0","0","5","0"
"0","1","0","吸血鬼匕首","0","103072","0","0","短劍","0","3","0","0","0","20.4","0","0","0","0","0","0"
"0","0","0","龍牙之爪","0","103101","0","0","指虎","0","3","0","0","0","17.7","0","0","0","0","5","0"
"0","0","0","邱比特之弓","1","103131","0","0","弓","0","3","0","0","0","17.7","0","0","0","0","0","0"
"0","0","0","惡魔之弓","1","103132","0","0","弓","0","3","0","0","0","20.4","0","0","0","0","0","0"
"1","0","0","騎士的驕傲","0","103161","0","0","戟","0","3","0","0","0","11.7","0","0","0","0","0","0"
"1.7","0","0","絕對之矛","0","103162","0","0","戟","0","3","0","0","0","15.4","0","0","0","0","0","0"
"0","0","0","天球斧","0","103191","0","0","斧","0","3","0","0","0","16.7","0","0","0","0","0","0"
"0","0","0","麗花戰斧","0","103192","0","0","斧","0","3","0","0","0","22","0","0","0","0","0","0"
"0","0","0","閃電之斧","0","103193","0","0","斧","0","3","0","0","0","25.7","0","0","0","0","0","0"
"0","0","0","芒刺血杖","0","103221","0","0","攻擊法杖","0","3","0","0","16.7","0","0","0","0","0","0","0"
"0","0","0","惡魔之角","0","103222","0","0","攻擊法杖","0","3","0","0","25.7","0","0","0","0","0","0","0"
"0","0","0","天球的守護","0.7","103251","0","0","回復法杖","0","3","0","0","13.4","0","0","0","0","0","0","0"
"0","0","0","花蕾之杖","1","103252","0","0","回復法杖","0","3","0","0","17.7","0","0","0","0","0","0","0"
"0.4","0","0","時尚盔甲","0.4","103281","0","0","輕型鎧甲","0","3","0","0","0","3.7","0","0","81.7","0","0","0"
"0.7","0","0","戰陣鎧衣","0.7","103282","0","0","輕型鎧甲","0","3","0","0","0","5","0","0","108.4","0","0","0"
"0.7","0","0","重金屬盔甲","0.7","103283","0","0","輕型鎧甲","0","3","0","0","0","5.7","0","0","126.7","0","0","0"
"1","0","0","華麗盔甲","0.7","103311","0","0","重型鎧甲","0","3","0","0","0","0","0","0","81.7","0","0","0"
"0.4","0","0","多層次服飾","0.4","103341","0","0","衣服","0","3","0","0","0","3.4","53.4","0","60","0","0","0"
"0.7","0","0","宮廷服飾","0.4","103342","0","0","衣服","0","3","0","0","0","4.4","70","0","78.4","0","0","0"
"0.7","0","0","玻斯菊服飾","0.7","103343","0","0","衣服","0","3","0","0","0","5","123.4","0","68.4","0","0","0"
"0.7","0","0","邱比特長袍","1.4","103371","0","0","魔法服","0","3","0","0","4.4","0","0","0","78.4","0","0","0"
"0.7","0","0","哲學家長袍","1.4","103372","0","0","魔法服","0","3","0","0","4.7","0","0","0","81.7","1.7","0","0"
"2","0","0","石榴石之盾","0","103401","0","0","盾","0","3","0","0","0","2.7","0","0","96.7","0","0","0"
"0.7","0","0","忍者鞋","0.4","103431","0","0","鞋","0","3","0","0","0","1.7","0","0","30","0","0","1"
"0","0","0","擊劍之靴","0","103432","0","0","鞋","0","3","0","0","0","8.7","0","0","38.4","0","0","1.4"
"1","0","0","女巫宮廷靴","1.4","103461","0","0","魔法鞋","0","3","0","0","6.7","0","0","0","38.4","0","0","0"
"1.7","0","0","黑龍頭盔","1.4","103491","0","0","頭盔","0","3","0","0","0","0","0","0","78.4","0","0","0"
"0","0","0","女巫髮箍","1.4","103521","0","0","魔法帽","0","3","0","0","6.7","0","0","0","30","0","0","0"
"0","0","0","女巫帽","2","103522","0","0","魔法帽","0","3","0","0","8.7","0","0","0","38.4","0","0","0"
"1","0","0","蛋白石耳環","0","103551","0","0","攻擊配件","0","3","0","0","0","11","30","0","0","0","0","0"
"0.7","0","0","獅鷲之羽飾","0","103552","0","0","攻擊配件","0","3","0","0","0","14.7","78.4","0","0","0","0","0"
"1.4","0","0","緋紅鑽石","0","103553","0","0","攻擊配件","0","3","0","0","0","18","0","0","23.4","0","0","0"
"1","0","0","綠寶石耳環","1","103581","0","0","防禦配件","0","3","0","0","0","0","0","0","60","0","0","0"
"1.7","0","0","八芒星墜飾","1.4","103582","0","0","防禦配件","0","3","0","0","0","8.7","0","0","0","0","0","0"
"1.7","0","0","獅子王的守護","1.7","103583","0","0","防禦配件","0","3","0","0","0","0","0","0","90","0","0","0"
"0","0","0","綠松石耳環","0","103611","0","0","魔法配件","0","3","0","0","10","0","0","0","0","0","8.4","0"
"0","0","0","珍珠耳環","1.7","103612","0","0","魔法配件","0","3","0","0","3.4","0","0","0","0","5","0","0"
"0","0","0","魔法使眼鏡","0","103613","0","0","魔法配件","0","3","0","0","13","0","0","0","0","0","11.7","0"
"0","0","0","月桂樹的悲悽","1","103614","0","0","魔法配件","0","3","0","0","15.4","0","0","0","0","5","0","0"
"0","0","0","天使之劍","0","104011","0","0","劍","0","4","0","0","0","14.6","0","0","33","0","0","0"
"0","0","0","太陽劍","0","104012","0","0","劍","0","4","0","0","0","16","0","0","14","0","3","0"
"0","0","0","冰之大劍","0","104013","0","2","劍","0","4","0.8","0","0","19","0","0","0","0","0","0"
"0","0.4","0","渾沌之劍","0","104014","0","0","剣","0","4","0","0","0","19","0","0","28","0","0","0"
"0","0.4","0","妖蝶之刀","0","104041","0","0","刀","0","4","0","0","0","14.6","0","0","16","0","0","0"
"0","0","0","光輝之劍","0","104042","0","0","刀","0","4","1.6","0","0","20.8","0","0","0","0","0","0"
"0","0","0","鷹神之煌劍","0","104043","0","3","刀","0","4","0","0","0","21","0","0","0","0","0","0"
"0","0","0","鳳凰刀","0","104044","0","2","刀","0","4","0","0","0","22","20","0","0","0","0","0"
"0","0","0","祕寶匕首","0","104071","0","0","短劍","0","4","0","0","0","14.6","0","0","0","0","5","0"
"0","0","0","公主懷劍","0","104072","0","0","短劍","0","4","0","0","0","15","60","0","10","0","0","0"
"0","0","0","暗黑物質短劍","1","104073","0","0","短劍","0","4","0","0","0","16","30","0","0","0","0","0"
"0","0","1","獨角獸匕首","0","104074","0","0","短剣","0","4","0","0","0","16.8","30","0","20","0","0","0"
"0","0","0","火焰拳套","0","104101","0","0","指虎","0","4","0","0","0","14.6","0","0","0","0","5","0"
"0","0","0","獅子王手套","0","104102","0","2","指虎","0","4","1.8","0","0","22.2","0","0","0","0","0","0"
"0","0","0","暴雪之爪","0","104103","0","2","指虎","0","4","0","0","0","18","0","1","0","0","0","0"
"0","0","0","蒼雷拳","0.8","104104","0","2","指虎","0","4","0","0","0","20","0","0","0","0","0","0"
"0","0","0","雷光弓","0.8","104131","0","0","弓","0","4","0","0","0","14.6","0","0","0","0","0","0"
"0","0","0","天使之弓","0.8","104132","0","0","弓","0","4","0.8","0","0","15","24","0","0","0","0","0"
"0","0","0","月亮女神之弓","1.2","104133","0","3","弓","0","4","0","0","0","15","0","0","0","0","0","0"
"0","0","1","精靈樹之弓","0.8","104134","0","0","弓","0","4","0","0","0","16","12","0","0","0","0","0"
"1.2","0","0","緋龍戟","0","104161","0","0","戟","0","4","0","0","0","12.8","0","0","0","0","0","0"
"1","0","0","皇后之矛","0.4","104162","0","0","戟","0","4","0","0","0","13.6","0","0","0","0","0","0"
"0.6","0","0","暴風權杖","0.4","104163","0","1","戟","0","4","0","0","0","17","0","0","0","0","0","0"
"0.6","0","0","蓋亞戰斧","0.4","104164","0","0","槍","0","4","0.6","0","0","16","0","0","0","0","0","0"
"0","0","0","紫龍斧","0","104191","0","0","斧","0","4","0","0","0","18.2","0","0","0","0","0","0"
"0","0","0","地獄火之斧","0","104192","0","0","斧","0","4","0","0","0","19.4","0","0","0","0","0","0"
"0","0","0","戰女王之烈斧","0","104193","0","0","斧","0","4","0","0","0","22.8","0","0","0","0","0","0"
"0","0","0","水靈破壞者","0","104194","0","2","斧","0","4","0","0","0","24","0","0","0","0","0","0"
"0","0","0","狂怒之杖","0","104221","0","0","攻擊法杖","0","4","0","0","18.2","0","0","0","0","0","0","0"
"0","0.2","0","太陽之杖","0","104222","0","0","攻擊法杖","0","4","0","0","18.4","0","0","0","0","0","0","0"
"0","0","0","司法之神的錫杖","0","104223","0","0","攻擊法杖","0","4","0","1","20.8","0","0","0","0","0","0","0"
"0","0.2","0","大惡魔法杖","0","104224","0","0","攻撃杖","0","4","0","1","21.6","0","20","0","0","0","0","0"
"0","0","0","月光之杖","0.8","104251","0","0","回復法杖","0","4","0","0","14.6","0","0","0","0","0","0","0"
"0","0","0","生命之杖","0.8","104252","0","0","回復法杖","0","4","0","0","13.4","0","0","0","0","3","0","0"
"0","0","0","不死鳥之杖","0.8","104253","0","0","回復法杖","0","4","0","0","15.4","0","0","1","0","0","0","0"
"0","0","0","大天使之杖","0.8","104254","0","0","回復杖","0","4","0","0","17.2","0","20","0","0","1","0","0"
"0.4","0","0","隱身鎧衣","0.4","104281","0","0","輕型鎧甲","0","4","0","0","0","4","0","0","90","0","0","0"
"0.6","0","0","祕銀脛甲","0.4","104282","0","0","輕型鎧甲","0","4","0","0","0","5","0","0","50","0","5","0"
"1","0","0","十字軍板甲","0.8","104283","0","2","輕型鎧甲","0","4","0","0","0","7","0","0","30","0","0","0"
"0.8","0","0","緋紅鎧甲","0.6","104284","0","2","輕型鎧甲","0","4","0","0","0","8.8","0","0","32","0","0","0"
"1","0","0","天使盔甲","0.8","104311","0","0","重型鎧甲","0","4","0","0","0","0","0","0","90","0","0","0"
"0.8","0","0","朱紅鎧甲","0.8","104312","0","0","重型鎧甲","0","4","0","0","0","0","80","0","60","0","0","0"
"0.8","0","0","紫羅蘭盔甲","2","104313","0","0","重型鎧甲","0","4","0","0","0","0","0","0","60","0","0","0"
"1.4","0.2","0","龍威戰甲","2","104314","0","0","重型鎧甲","0","4","0","0","0","0","0","0","20","0","0","0"
"0.4","0","0","月下之法衣","0.4","104341","0","0","衣服","0","4","0","0","0","2","65","0","72","0","0","0"
"1","0","0","隱者服飾","0.6","104342","0","0","衣服","0","4","0","0","0","7","0","0","36","0","0","0.2"
"0.6","0","0","蒼天長袍","0.4","104343","0","2","衣服","0","4","0","0","0","9","0","0","40","0","0","0"
"1.4","0","0","暗黑懼袍","0","104344","0","0","衣服","0","4","0","0","0","6","50","0","40","0","0","0"
"0.4","0","0","大魔導師長袍","0.8","104371","0","0","魔法服","0","4","0.8","0","9.4","0","0","0","33","0","0","0"
"0.4","0","0","聖者長袍","0.8","104372","0","0","魔法服","0","4","0","0","7.4","0","0","0","48","1","0","0"
"0.8","0","0","翠綠靈衣","1.2","104373","0","0","魔法服","0","4","0","0","5","0","0","0","40","0.6","0","0"
"0.8","0.8","0","女帝之盾","0.8","104401","0","0","盾","0","4","0","0","0","3.6","0","0","33","0","0","0"
"0.8","0.6","0","守護者之盾","0.8","104402","0","0","盾","0","4","0","0","0","10","0","0","0","0","0","0"
"0.8","0","0","聖騎士脛甲","0.4","104431","0","0","鞋","0","4","0","0","0","1.8","0","0","33","0","0","1.2"
"0.6","0","0","天使之靴","0.6","104432","0","0","鞋","0","4","0","0","0","0","0","0","44","3","0","1"
"0","0","0","妖精護靴","0.6","104433","0","0","鞋","0","4","0","0","0","7.6","0","0","0","2","0","1"
"0.8","0","0","巫師靴","1.2","104461","0","0","魔法鞋","0","4","0","0","5.4","0","0","0","33","0","0","0"
"0.2","0","0","死靈術士之靴","2.4","104462","0","0","魔法鞋","0","4","0","0","3","0","40","0","20","0","0","0"
"0","0","0","寶瓶之靴","1","104463","0","0","魔法鞋","0","4","0","1.4","10","0","0","0.4","8","0","0","0"
"0.8","0","0","羽翼圓舞曲","0","104491","0","0","頭盔","0","4","0","0","0","3.6","0","0","98","0","0","0"
"0","0","0","巫師兜帽","1.6","104521","0","0","魔法帽","0","4","0","0","7.4","0","0","0","33","0","0","0"
"0","0","0","法王兜帽","0.8","104522","0","0","魔法帽","0","4","0","1","9","0","0","0","18","0","4","0"
"0.6","0","0","福音之冠","1","104523","0","0","魔法帽","0","4","0","1","9","0","0","0","20","0","0","0"
"0.4","0","0","元素之心","0","104551","0","2","攻擊配件","0","4","1","0","0","13.2","0","0","0","0","0","0"
"0","0","0","太陽的護身符","0.4","104552","0","2","攻擊配件","0","4","0","0","0","14","0","0","0","2","0","0"
"0","0","0","焰帝的戒指","0","104553","0","2.4","攻擊配件","0","4","0","0","0","14.8","0","0","40","0","0","0"
"0","0","2","貓神的項墜","0","104554","0","1.6","命中アクセサリ","0","4","0","0","0","10.8","0","0","0","0","0","0.4"
"1","0","0","替身手環","1.2","104581","0","0","防禦配件","0","4","1","0","2","0","0","0","26","0","0","0"
"1.8","0","0","月之手鍊","1","104582","0","0","防禦配件","0","4","0","0","0","0","0","0","60","0","0","0"
"1.2","0","0","聖信徒的項墜","1.2","104583","0","0","防禦配件","0","4","0","0","0","0","0","0","40","2","0","0"
"0","0","0","新月的嘆息","0","104611","0","0","魔法配件","0","4","1","1.2","9.2","0","0","0","10","0","3","0"
"0","0","0","龍之淚","0","104612","0","0","魔法配件","0","4","0","1.6","14","0","24","0","24","0","0","0"
"0","0","0","大賢者的寶珠","0","104613","0","0","魔法配件","0","4","0","2","16","0","0","0","0","0","3.2","0"
"0","0","0.6","雷霆神鋒","0","105011","0","2","劍","0","5","0","0","0","21","0","0","24","0","0","0"
"0","0","0.6","天開之聖劍","0","105012","0","0","剣","0","5","0","0","0","23","0","0","24","0","0","0"
"0","0","0","罪過之大劍","0","105013","0","0","剣","0","5","0","0","0","24","0","0","28","0","1.6","0"
"0","0","0","神湊劍水之統治者","0","105014","0","0.8","剣","0","5","0","0","0","26.4","0","0","32","0","0","0"
"0","0","0","霸王光龍劍","0","105015","0","2","剣","0","5","0","0","0","29","0","0","12","0","0","0"
"0","0","0","星核劍艾爾茲修奈德","0","105016","0","2.8","剣","0","5","0","0","0","30.6","0","0","16","0","0","0"
"0","0","0","神兔之大劍","0","105017","0","3.2","剣","0","5","0","0","0","33.4","0","0","12","0","0","0"
"0","0","0.6","百華白櫻刀","0","105041","0","2.4","刀","0","5","0","0","0","23.6","0","0","0","0","0","0"
"0","0","0","流禍之蒼刃","0","105042","0","2.4","刀","0","5","0","0","0","24","0","0","0","1.2","0","0"
"0","0.4","0","妖刀血鴉","0","105043","0","2.8","刀","0","5","0","0","0","25","0","0","0","0","0","0"
"0","0","0","焰神刀伊格尼斯","0","105044","0","3.2","刀","0","5","0","0","0","26.8","0","0","16","0","0","0"
"0.8","0","0","翠風神之太刀","0","105045","0","2","刀","0","5","0","0","0","24","0","0","20","0","0","0"
"0","0","0.4","迎神的枝刃刀","0","105046","0","5","刀","0","5","0","0","0","30","0","0","0","0","0","0"
"0","0","0","旺鯉之神刀","0","105047","0","4","刀","0","5","0","0","0","34.4","0","0","0","0","0","0"
"0","0","0","翡翠匕首","0","105071","0","4","短劍","0","5","0","0","0","20","30","0","24","0","0","0"
"0","0","0","熔岩烈鋒","0","105072","0","4","短剣","0","5","0.4","0","0","23","0","0","8","0","0","0"
"0","0","0","常春國短劍","0","105073","0","3.2","短剣","0","5","0","0","0","24","24","0","12","0","0","0"
"0","0","0","天雷之雙神劍","0","105074","0","4","短剣","0","5","0","0","0","24.8","0","0","22","0","1.2","0"
"0","0","0","天黑劍奧比修斯","0","105075","0","4","短剣","0","5","0","0","0","29.2","0","0","0","0","0","0"
"0","0","0","獄炎龍爪刃","0","105076","0","2.8","短剣","0","5","0","0","0","32.2","0","0","0","0","0","0"
"0","0","0.8","冥刃‧鴉天狗","0","105077","0","6","短剣","0","5","0","0","0","30.6","0","0","0","0","0","0"
"0","0","0.6","月之拳套","0","105101","0","1.2","拳","0","5","0","0","0","24","0","0","0","0","0","0"
"0","0","0","深紅之爪","0","105102","0","3.2","拳","0","5","0","0","0","26","0","0","0","0","0","0"
"0.6","0","0","冥河之爪","0","105103","0","2.8","拳","0","5","0","0","0","24","0","0","0","0","0","0"
"0.8","0","0","嵐神風暴護手","0","105104","0","3.2","拳","0","5","0","0","0","24.8","0","0","0","0","0","0"
"0","0","0","極闇爪血腥嚎叫","1.2","105105","0","6","拳","0","5","0","0","0","22.2","0","0","0","0","0","0"
"0","0","0","星核拳艾爾茲羅亞","0","105106","0","6","拳","0","5","0","0","0","30.8","0","0","0","0","0","0"
"0.8","0","0","通天手甲‧犀打","0.6","105107","0","5.6","拳","0","5","0","0","0","26.6","0","0","0","0","0","0"
"0","0","0","白銀大翼弓","0.8","105131","0","0.8","弓","0","5","0.4","0","0","20","0","0","0","0","0","0"
"0","0.4","0","深淵之弓","0.6","105132","0","1.4","弓","0","5","0","0","0","22","0","0","0","0","0","0"
"0","0","0.6","紅天弓","0","105133","0","3","弓","0","5","0","0","0","25.2","0","0","0","0","0","0"
"0.4","0","0","裝號弓天帝殞落","0.4","105134","0","0","弓","0","5","0","0","0","26.4","0","0","0","0","0","0"
"0.6","0","0","冰淚弓寒霜之淚","0.2","105135","0","0","弓","0","5","0","0","0","27.4","0","0","0","0","0","0"
"0.8","0","0","星核弓艾爾茲波根","0.4","105136","0","0","弓","0","5","0","0","0","27.8","0","0","0","0","0","0"
"0","0","0","天穿之隼弓","0.4","105137","0","4.4","弓","0","5","0","0","0","32","0","0","0","0","0","0"
"0.8","0","0","零霜之槍","0.4","105161","0","2","槍","0","5","0","0","0","19.6","0","0","0","0","0","0"
"0.8","0","0","雄風刺針","0.6","105162","0","0","槍","0","5","0","0","0","18.4","0","0","0","0","0","0.4"
"0.8","0","0","護天之聖槍","0.8","105163","0","0","槍","0","5","0","0","0","20.4","0","0","0","0","0","0"
"0.6","0.4","0","冥神槍毀滅苦痛","0.6","105164","0","0","槍","0","5","0","0","0","22.6","0","0","0","0","0","0"
"0","0","0","豪炎槍日珥","0.6","105165","0","0","槍","0","5","0","0","0","28.2","0","0","0","0","0","0"
"1","0","0","星核槍艾爾茲柏格","0","105166","0","0","槍","0","5","0","0","0","25.4","0","0","30","0","0","0"
"0.6","0","0","聖鹿槍阿爾瑪貝納德","0","105167","0","0","弓","0","5","0","0","0","27.8","0","0","50","0","0","0"
"0","0.4","0.2","死靈之斧","0","105191","0","0","斧","0","5","0","0","0","24","0","0","0","0","0","0"
