92bed84b9ee7cbf3f5af6d794f01733f59daac11c0ce4362ff088103e89db2e1,d66da94b05b91854eb1715cc9109f746988abc2ae39afa07356476ba7a343318,47011d67a921e43eeedde228dd0754e64d42953b812a1ecb4c055ef552d7469f,37338c2367f42dd46d3284eb073f5290f9e5b2afae111c2f8a6e55efce677311,d9d50b8a953c86612df894de9386d9d1ce41b5b50b3f938c754a7fae1db8b68a,ffdbc0927f1c25daccea8ded0f6e6a1d73beeee83d48918c23c9fcd882a7599f,cbf5000e54d1e6e845c4ba6526f8edb24e151d479c13cc34fa67d9c5d18d9f7a,67bf8bd70e60446ca7a5b76c9f1f04e11f4db1661e95bf94d3dcb8426cffd327,9a99120379157f1c4cf7ed7170862c72ce97d6ad84183e71d8640274a6a85c51,5902063b15784f5873a94fa393ab481ea155f557bd2f2d62426d3b500567d77d,559fac7b23245b3ee5399f2aed51ce14743aa4160ee0853f32eee35c36147d7d,702155bbee0d8da352f45116897d680aedf0749da2d2e74a8464c113cef9ebd3,4b0e044db208102c05f81a100c1814a4edfd4d5dbb0994f3e35ec8f8d662e924,67605cc227b4271b32613013dcc95859d893c09ca00249704dd58f6be610209f,d551022f695eefdba871b99385250e1f5316d0a251f420d0509167b57f9e9a8a,5b3e805f8864e1b8a7f09dbd8a9cf119c18727a311e2a52d960aa5059dbdab75,7b3a688de2e5217f6c050f7afc277f49df96f7c8fb2989a166b04d94c5d00650,1ca0d8e841a17866a33d7e57c2b2bdc881a7a40a3466c67184f05b06f9c9ae49,267fbe8e566353087b741637a974560ae82cd327fae4a9e0a1983ef785bda29e,0970c41ba7be3d49e38bcaa4c64d2e9e35a25e97df1042ec8d45777949e5813c,9e66729b0dc2df95f171b7cea8001d5a1d4b06239d7fad934a4f422ea7d32dbd
"0","400","0","0","BeachJumpOverTrap","0","2200","0","SpeedTerritoryA","NONE","NONE","1400","1010","BeachJumpOverTrap","NONE","EnemyB","3500","BeachJumpOverTrap","NONE","NONE","3000"
"0","400","0","3300","SummerEnemyD","0","1500","0","SpeedTerritoryA","AccelBoardA","NONE","900","1011","BeachJumpBoard","NONE","BeachJumpOverTrap","2800","SummerEnemyA","NONE","NONE","2400"
"0","300","0","0","Balloon","0","2200","0","SpeedTerritoryA_NoColl","NONE","NONE","1200","1012","SpeedTerritoryA_NoColl","NONE","BeachJumpBoard","3750","EnemyB","NONE","NONE","2850"
"0","900","0","0","SpeedTerritoryA","0","2100","0","AccelBoardA","NONE","NONE","1400","1013","BeachTrap","NONE","SummerEnemyD","3300","BeachTrap","NONE","NONE","2600"
"0","400","3500","3000","WaterMelon","0","1800","0","SpeedTerritoryA","AccelBoardA","NONE","1400","1014","BeachTrap","SummerJumpOverEnemyB","SummerJumpOverEnemyB","2600","BeachJumpOverTrap","NONE","NONE","2200"
"0","600","0","0","Balloon","0","1900","0","SummerEnemyA_NoColl","NONE","NONE","1100","1015","SpeedTerritoryA_NoColl","NONE","BeachTrap_NoCall","3700","SummerEnemyB","NONE","NONE","2500"
"0","600","0","0","AccelBoardA","0","2300","0","EnemyB","NONE","NONE","1400","1016","AccelBoardA","NONE","BeachTrap","0","NONE","NONE","NONE","3300"
"0","400","0","0","AccelBoardA","0","1600","0","EnemyB","NONE","NONE","1200","1017","WaterMelon","NONE","AccelBoardA","3300","BeachTrap","NONE","NONE","2500"
"0","600","0","2900","BeachTrap","0","1100","0","BeachTrap","EnemyB_NoColl","NONE","900","1018","Balloon","NONE","EnemyB_NoColl","2400","SummerEnemyA_NoColl","NONE","NONE","1900"
"0","500","0","3800","BeachTrap","0","2000","0","BeachTrap","BeachTrap","NONE","1200","1019","BeachTrap","NONE","SummerEnemyA","3000","AccelBoardA","NONE","NONE","2500"
"0","400","3700","3100","AccelBoardA","0","1900","0","BeachJumpBoard","SummerEnemyD","NONE","900","1020","BeachTrap","SummerEnemyD","BeachTrap","2700","BeachTrap","NONE","NONE","2300"
"0","400","0","0","EnemyB","0","1550","0","Balloon","NONE","NONE","700","1021","SummerEnemyA_NoColl","NONE","BeachTrap_NoCall","3400","AccelBoardA","NONE","NONE","2400"
"0","800","0","0","SummerEnemyB","0","1800","0","BeachTrap","NONE","NONE","1200","1022","BeachTrap","NONE","AccelBoardA","3400","SpeedTerritoryA","NONE","NONE","2500"
"0","500","0","3500","SummerEnemyC","0","1500","0","BeachTrap","BeachTrap","NONE","1000","1023","SummerJumpOverEnemyC","NONE","WaterMelon","3000","BeachTrap","NONE","NONE","2000"
"0","400","3700","3200","SummerEnemyB","0","1300","0","Balloon","BeachTrap","NONE","600","1024","SummerEnemyA_NoColl","SummerJumpOverEnemyC","SpeedTerritoryA_NoColl","2300","EnemyB_NoColl","NONE","NONE","1800"
"0","900","0","0","EnemyB","0","2000","0","AccelBoardA","NONE","NONE","1300","1025","AccelBoardA","NONE","AccelBoardA","3400","AccelBoardA","NONE","NONE","2700"
"0","400","0","0","EnemyB","0","1500","0","AccelBoardA","NONE","NONE","800","1026","WaterMelon","NONE","BeachJumpBoard","0","NONE","NONE","NONE","2500"
"0","400","0","3100","SpeedTerritoryA","0","700","0","BeachTrap","BeachJumpBoard","NONE","630","1027","Balloon","NONE","EnemyB_NoColl","2600","SummerEnemyA_NoColl","NONE","NONE","1700"
"0","600","0","0","SpeedTerritoryA","0","2300","0","AccelBoardA","NONE","NONE","1400","1028","SummerEnemyD","NONE","BeachTrap","3200","AccelBoardA","NONE","NONE","2700"
"0","500","0","0","SummerEnemyC","0","1700","0","BeachTrap","NONE","NONE","1000","1029","SpeedTerritoryA","NONE","WarpGateA","0","NONE","NONE","NONE","2500"
"0","500","0","3500","WaterMelon","0","2000","0","AccelBoardA","SpeedTerritoryA","NONE","1500","1030","AccelBoardA","NONE","BeachTrap","2800","BeachTrap","NONE","NONE","2500"
"0","350","0","3500","Balloon","0","2200","0","SpeedTerritoryA_NoColl","AccelBoardA","NONE","1200","1031","SpeedTerritoryA_NoColl","NONE","BeachTrap","3200","SummerEnemyD","NONE","NONE","2900"
"0","700","0","0","AccelBoardA","0","3000","0","SummerEnemyA","NONE","NONE","1500","1032","SummerEnemyA","NONE","NONE","0","NONE","NONE","NONE","0"
"0","700","0","0","BeachTrap","0","2200","0","AccelBoardA","NONE","NONE","1400","1033","SummerEnemyA","NONE","SpeedTerritoryA","0","NONE","NONE","NONE","3100"
"0","500","0","3500","BeachTrap","0","2000","0","BeachJumpOverTrap","SpeedTerritoryB","NONE","1000","1034","SummerJumpOverEnemyC","NONE","SummerJumpOverEnemyD","3000","SummerJumpOverEnemyA","NONE","NONE","2500"
"0","400","3100","2700","BeachJumpOverTrap","0","1200","0","SummerEnemyC","BeachTrap_NoCall","NONE","800","1035","BeachTrap","EnemyB_NoColl","Balloon","2300","EnemyB_NoColl","NONE","NONE","1500"
"0","500","0","0","AccelBoardA","0","2700","0","SpeedTerritoryA","NONE","NONE","1200","1036","BeachTrap","NONE","NONE","0","NONE","NONE","NONE","0"
"0","500","0","0","SummerEnemyD","0","2000","0","AccelBoardA","NONE","NONE","1000","1037","BeachTrap","NONE","AccelBoardA","0","NONE","NONE","NONE","3000"
"0","500","0","3500","SpeedTerritoryB","0","2200","0","WaterMelon","AccelBoardA","NONE","1000","1038","AccelBoardA","NONE","EnemyB","3000","AccelBoardA","NONE","NONE","2700"
"0","800","0","0","SpeedTerritoryA","0","2500","0","BeachTrap","NONE","NONE","1700","1039","WarpGateA","NONE","NONE","3100","NONE","NONE","NONE","2400"
"0","500","0","0","EnemyB","0","1400","0","SummerEnemyC","NONE","NONE","1000","1040","SummerJumpOverEnemyA","NONE","SummerJumpOverEnemyA","2500","WarpGateA","NONE","NONE","1800"
"0","1000","0","0","BeachTrap","0","2000","0","BeachTrap","NONE","NONE","1500","1041","AccelBoardA","NONE","SummerEnemyC","3300","AccelBoardA","NONE","NONE","2800"
"0","500","0","3300","BeachTrap","0","1300","0","BeachTrap","AccelBoardA","NONE","900","1042","AccelBoardA","NONE","WaterMelon","2700","SummerJumpOverEnemyA","NONE","NONE","1800"
"0","500","0","0","AccelBoardA","0","1500","0","SummerEnemyB","NONE","NONE","1100","1043","AccelBoardA","NONE","SummerEnemyC","2700","BeachTrap","NONE","NONE","2200"
"0","500","0","0","AccelBoardA","0","2300","0","SummerEnemyB","NONE","NONE","1400","1044","BeachJumpBoard","NONE","SpeedTerritoryB","0","NONE","NONE","NONE","3300"
"0","1280","0","0","EnemyB","0","2300","0","AccelBoardA","NONE","NONE","1900","1045","AccelBoardA","NONE","AccelBoardA","0","NONE","NONE","NONE","2700"
"0","400","0","0","AccelBoardA","0","1300","0","AccelBoardA","NONE","NONE","900","1046","AccelBoardA","NONE","EnemyB","2500","BeachJumpBoard","NONE","NONE","2000"
"0","700","0","0","SpeedTerritoryB","0","2400","0","AccelBoardA","NONE","NONE","1500","1047","WarpGateA","NONE","NONE","0","NONE","NONE","NONE","0"
"0","550","0","0","SummerEnemyD","0","2500","0","AccelBoardA","NONE","NONE","1600","1048","BeachTrap","NONE","BeachTrap","0","NONE","NONE","NONE","3100"
"0","500","0","3500","SpeedTerritoryB","0","2000","0","WaterMelon","BeachTrap","NONE","1000","1049","AccelBoardA","NONE","BeachJumpOverTrap","3000","BeachTrap","NONE","NONE","2500"
"0","600","0","3600","BeachJumpOverTrap","0","1800","0","BeachJumpOverTrap","BeachJumpOverTrap","NONE","1200","1050","BeachJumpOverTrap","NONE","BeachJumpOverTrap","3000","BeachJumpOverTrap","NONE","NONE","2400"
"0","500","0","0","BeachJumpBoard","0","2200","0","BeachJumpBoard","NONE","NONE","1300","1051","BeachJumpBoard","NONE","BeachJumpBoard","0","NONE","NONE","NONE","3000"
"0","300","0","0","BeachJumpBoard","0","2100","0","BeachJumpBoard","NONE","NONE","1200","1052","BeachJumpBoard","NONE","SpeedTerritoryA","0","NONE","NONE","NONE","3500"
"0","600","0","3600","BeachJumpOverTrap","0","1800","0","BeachJumpOverTrap","BeachTrap","NONE","1200","1053","BeachJumpOverTrap","NONE","BeachTrap","3000","BeachTrap","NONE","NONE","2400"
"0","500","0","0","BeachJumpBoard","0","0","0","NONE","NONE","NONE","0","1054","NONE","NONE","NONE","0","NONE","NONE","NONE","0"
"0","300","0","0","BeachJumpBoard","0","2100","0","BeachJumpBoard","NONE","NONE","1200","1055","BeachJumpBoard","NONE","EnemyB","0","NONE","NONE","NONE","3500"
"0","600","0","3600","BeachJumpOverTrap","0","1800","0","BeachJumpOverTrap","BeachTrap","NONE","1200","1056","BeachJumpOverTrap","NONE","BeachJumpOverTrap","3000","BeachJumpOverTrap","NONE","NONE","2400"
"0","500","0","0","BeachJumpBoard","0","2500","0","BeachJumpBoard","NONE","NONE","1500","1057","BeachJumpBoard","NONE","NONE","0","NONE","NONE","NONE","0"
"0","300","0","0","BeachJumpBoard","0","2100","0","BeachJumpBoard","NONE","NONE","1200","1058","BeachJumpBoard","NONE","SummerEnemyC","0","NONE","NONE","NONE","3500"
"0","600","0","3600","BeachJumpOverTrap","0","1800","0","BeachJumpOverTrap","BeachTrap","NONE","1200","1059","BeachJumpOverTrap","NONE","BeachJumpOverTrap","3000","BeachTrap","NONE","NONE","2400"
"0","1300","0","0","BeachJumpBoard","0","0","0","BeachJumpBoard","NONE","NONE","2500","1060","NONE","NONE","NONE","0","NONE","NONE","NONE","0"
"0","300","0","0","BeachJumpBoard","0","2100","0","BeachJumpBoard","NONE","NONE","1200","1061","BeachJumpBoard","NONE","SummerJumpOverEnemyB","0","NONE","NONE","NONE","3500"
"0","500","0","0","SummerEnemyD","0","1800","0","BeachTrap","NONE","NONE","1200","1062","AccelBoardA","NONE","BeachJumpOverTrap","3300","BeachJumpOverTrap","NONE","NONE","2600"
"0","700","0","0","BeachJumpBoard","0","3300","0","SpeedTerritoryB","NONE","NONE","2300","1063","AccelBoardA","NONE","NONE","0","NONE","NONE","NONE","0"
"0","600","3200","2800","SpeedTerritoryB","0","1600","0","ShaveIce","SummerEnemyG","NONE","1200","1064","ShellFlyingItem","ShellFlyingItem","EnemyB","2400","ShellFlyingItem","NONE","NONE","2000"
"3600","400","2800","2400","SummerEnemyD","3200","1200","0","BeachTrap","SummerEnemyA","SummerEnemyG","800","1065","ShaveIce","ShellFlyingItem","EnemyB","2000","ShellFlyingItem","NONE","SummerEnemyG","1600"
"0","400","3200","2800","BeachJumpBoard","3600","1600","0","SummerEnemyA_NoColl","SummerEnemyC","SummerEnemyG","800","1066","SummerEnemyG","SummerEnemyG","ShaveIce","2400","EnemyB","NONE","NONE","2000"
"0","400","3600","3200","AccelBoardA","0","1800","0","AccelBoardA","EnemyB","NONE","1100","1067","AccelBoardA","SummerEnemyA","SpeedTerritoryA","2800","ShaveIce","NONE","NONE","2400"
"0","300","0","0","WaterMelon","0","2000","0","WaterMelon","NONE","NONE","1300","1068","WaterMelon","NONE","ShaveIce","0","NONE","NONE","NONE","2700"
"0","300","0","0","WaterMelon","0","2200","0","WaterMelon","NONE","NONE","1200","1069","WaterMelon","NONE","WaterMelon","0","NONE","NONE","NONE","3200"
"0","300","0","0","WaterMelon","0","1850","0","WaterMelon","NONE","NONE","1150","1070","WaterMelon","NONE","ShaveIce","0","NONE","NONE","NONE","2550"
"0","300","0","0","WaterMelon","0","1700","0","WaterMelon","NONE","NONE","1000","1071","WaterMelon","NONE","ShaveIce","0","NONE","NONE","NONE","2400"
"0","400","0","0","BeachTrap","0","1200","0","SpeedTerritoryB","NONE","NONE","800","1072","SummerEnemyA","NONE","WaterMelon","0","NONE","NONE","NONE","1600"
"0","400","0","0","BeachTrap","0","1200","0","SpeedTerritoryB","NONE","NONE","800","1073","SummerEnemyB","NONE","Balloon","0","NONE","NONE","NONE","1600"
"0","400","0","0","BeachTrap","0","1200","0","SpeedTerritoryB","NONE","NONE","800","1074","SummerEnemyC","NONE","BeachJumpBoard","0","NONE","NONE","NONE","1600"
"0","400","0","0","BeachTrap","0","1200","0","SpeedTerritoryB","NONE","NONE","800","1075","SummerEnemyD","NONE","ShaveIce","0","NONE","NONE","NONE","1600"
"0","400","3600","3000","SummerEnemyD","0","1200","0","SummerJumpOverEnemyC","ShellFlyingItem","NONE","800","1076","EnemyB","SummerEnemyG","ShaveIce","2400","EnemyB","NONE","NONE","1800"
"0","400","3600","3200","SpeedTerritoryA","0","1600","0","WaterMelon","EnemyB","NONE","800","1077","SpeedTerritoryA","SummerEnemyG","ShaveIce","2600","SummerEnemyC","NONE","NONE","2000"
"0","400","3600","3600","Surf","0","1600","0","ShellFlyingItem","SummerEnemyG","NONE","800","1078","SummerEnemyB","NONE","SummerEnemyG","2800","BeachJumpOverTrap","NONE","NONE","2000"
"0","400","2800","2400","BeachTrap","0","1200","0","BeachJumpOverTrap","ShellFlyingItem","NONE","800","1079","BeachTrap","SummerEnemyB","Surf","2000","ShellFlyingItem","NONE","NONE","1600"
"3200","400","2400","2000","BeachJumpBoard","2800","1000","0","SummerEnemyA_NoColl","Surf","ShellFlyingItem","700","1080","BeachTrap_NoCall","SummerEnemyB","SummerEnemyB","1600","SummerEnemyC","NONE","SummerEnemyB","1300"
"0","400","3600","2800","SummerEnemyA","0","1200","0","Surf","BeachTrap","NONE","800","1081","ShellFlyingItem","BeachJumpOverTrap","SummerEnemyB","2000","SummerEnemyB","NONE","NONE","1600"
"0","400","3600","3200","SurfB","0","1600","0","ShellFlyingItem","SummerEnemyB","NONE","800","1082","BeachTrap","BeachJumpOverTrap","SurfB","2400","SummerEnemyB","NONE","NONE","2000"
"0","400","3000","2600","SpeedTerritoryA","3400","1100","0","SurfB","SummerEnemyC","SummerEnemyG","800","1083","ShellFlyingItem","ShellFlyingItem","SummerEnemyB","2000","Surf","NONE","NONE","1800"
"0","300","3600","2800","Surf","0","1500","0","EnemyB","SummerEnemyG","NONE","800","1084","ShellFlyingItem","SummerEnemyC","SummerEnemyC","2500","SurfB","NONE","NONE","1800"
"0","300","3600","2800","SurfB","0","1500","0","EnemyB","SummerEnemyG","NONE","800","1085","BeachJumpOverTrap","SummerEnemyC","SummerEnemyC","2500","SurfB","NONE","NONE","1800"
"0","300","3600","2800","Surf","0","1500","0","EnemyB","SummerEnemyG","NONE","800","1086","ShellFlyingItem","BeachJumpOverTrap","SummerEnemyC","2500","SurfB","NONE","NONE","1800"
"0","300","3600","2800","Surf","0","1500","0","EnemyB","SummerEnemyG","NONE","800","1087","ShellFlyingItem","BeachTrap","SummerEnemyC","2500","SurfB","NONE","NONE","1800"
"0","400","0","0","Carpet500","0","0","0","NONE","NONE","NONE","0","1088","NONE","NONE","NONE","0","NONE","NONE","NONE","0"
"0","500","3500","3000","SummerEnemyA","0","1500","0","SummerEnemyB","BeachJumpOverTrap","NONE","1000","1089","BeachTrap","SummerJumpOverEnemyA","BeachJumpOverTrap","2600","AccelBoardA","NONE","NONE","2100"
"0","400","3300","2800","BeachTrap","0","1500","0","SpeedTerritoryA","SummerEnemyC","NONE","900","1090","SummerJumpOverEnemyA","BeachTrap","AccelBoardA","2300","SummerEnemyB","NONE","NONE","1900"
"0","500","0","0","WaterMelon","0","2200","0","BeachTrap","NONE","NONE","1500","1091","SummerEnemyA","NONE","SummerEnemyB","3200","SummerEnemyA","NONE","NONE","2700"
"0","600","0","3300","BeachJumpOverTrap","0","1700","0","SummerEnemyA","BeachTrap","NONE","1100","1092","BeachTrap","NONE","SummerJumpOverEnemyA","2600","SpeedTerritoryA","NONE","NONE","2200"
"0","500","0","3400","Surf","0","1500","0","EnemyB","SummerEnemyC","NONE","900","1093","ShellFlyingItem","NONE","ShaveIce","3000","SummerEnemyG","NONE","NONE","2600"
"0","400","0","3400","SummerEnemyC","0","1300","0","BeachJumpOverTrap","SummerEnemyC","NONE","800","1094","ShaveIce","NONE","EnemyB","2700","SummerEnemyG","NONE","NONE","2000"
"0","500","0","3300","BeachTrap","0","1900","0","WaterMelon","ShellFlyingItem","NONE","1000","1095","SpeedTerritoryA","NONE","ShaveIce","2800","SummerEnemyC","NONE","NONE","2300"
"0","400","0","3500","SummerJumpOverEnemyA","0","1800","0","BeachJumpBoard","SummerEnemyC","NONE","900","1096","SummerEnemyB","NONE","ShaveIce","3000","ShellFlyingItem","NONE","NONE","2500"
"0","400","3400","3000","SummerEnemyA","0","1400","0","SpeedTerritoryA","SummerEnemyB","NONE","800","1097","AccelBoardA","SummerEnemyA","SummerEnemyC","2200","AccelBoardA","NONE","NONE","1900"
"0","500","3300","3000","BeachTrap","0","1500","0","AccelBoardA","SummerEnemyB","NONE","900","1098","SummerEnemyB","BeachTrap","BeachTrap","2400","SummerEnemyC","NONE","NONE","1900"
"0","400","0","3000","SummerEnemyB","0","1400","0","BeachTrap","SummerEnemyB","NONE","800","1099","SummerEnemyC","NONE","AccelBoardA","2500","SummerEnemyA","NONE","NONE","1900"
"0","500","3400","3000","SummerEnemyA","0","1300","0","BeachTrap","BeachTrap","NONE","900","1100","AccelBoardA","SummerEnemyB","SpeedTerritoryA","2300","SummerEnemyD","NONE","NONE","1900"
"0","600","0","3300","SummerEnemyA","0","1600","0","BeachTrap","BeachTrap","NONE","1000","1101","SpeedTerritoryA","NONE","SummerEnemyB","2700","SummerEnemyB","NONE","NONE","2100"
"0","500","3000","2700","BeachTrap","3400","1500","0","SummerEnemyA","BeachTrap","SummerEnemyB","900","1102","AccelBoardA","SummerEnemyA","SummerEnemyB","2300","SummerEnemyC","NONE","NONE","1900"
"0","600","3600","3300","SummerEnemyB","0","1500","0","SummerEnemyC","SpeedTerritoryA","NONE","1100","1103","BeachTrap","SummerEnemyC","SpeedTerritoryA","2800","SummerEnemyB","NONE","NONE","1900"
"0","600","2900","2600","BeachTrap","3300","1400","0","SummerEnemyD","SummerEnemyA","SummerEnemyC","1000","1104","BeachTrap","SpeedTerritoryA","SummerEnemyA","2200","AccelBoardA","NONE","NONE","1800"
"0","500","3100","2800","SummerJumpOverEnemyA","3500","1500","0","SummerJumpOverEnemyD","SummerJumpOverEnemyC","SummerEnemyA","1000","1105","SummerEnemyC","SummerEnemyD","SummerEnemyA","2400","SummerEnemyD","NONE","NONE","1900"
"0","500","3500","3100","SummerJumpOverEnemyC","0","1500","0","SummerEnemyA","SummerEnemyD","NONE","900","1106","SummerJumpOverEnemyB","SummerEnemyC","SummerEnemyD","2500","SummerJumpOverEnemyB","NONE","NONE","2000"
"0","600","0","3400","SummerEnemyA","0","1800","0","SummerJumpOverEnemyC","SummerJumpOverEnemyB","NONE","1200","1107","SummerJumpOverEnemyC","NONE","SummerJumpOverEnemyA","2800","SummerEnemyA","NONE","NONE","2300"
"0","500","0","3500","SummerJumpOverEnemyB","0","1700","0","SummerEnemyD","SummerEnemyB","NONE","1000","1108","SummerJumpOverEnemyA","NONE","SummerJumpOverEnemyC","2900","SummerEnemyA","NONE","NONE","2400"
"0","700","0","0","SurfC","0","1300","0","ShellFlyingItem","NONE","NONE","1000","8001","SummerEnemyB","NONE","SummerEnemyG","3000","SummerEnemyG","NONE","NONE","2000"
"0","700","0","0","SurfC","0","1300","0","SummerEnemyA","NONE","NONE","1000","8002","EnemyB","NONE","SummerEnemyA","3000","SummerEnemyG","NONE","NONE","2000"
"0","300","2800","2500","SurfB","3100","1600","0","SummerEnemyA","SpeedTerritoryA","AccelBoardA","1300","8003","SummerJumpOverEnemyA","SpeedTerritoryB","BeachTrap","2200","BeachJumpOverTrap","NONE","NONE","1900"
"0","300","0","3200","SurfB","0","1600","0","BeachJumpBoard","WaterMelon","NONE","1300","8004","SummerEnemyA_NoColl","NONE","SpeedTerritoryA_NoColl","2200","WarpGateA","NONE","NONE","1800"
"0","300","0","0","SurfB","0","2000","0","Balloon","NONE","NONE","1300","8005","SummerEnemyA_NoColl","NONE","SpeedTerritoryA_NoColl","0","NONE","NONE","NONE","2400"
"3000","0","1800","1500","NONE","2100","600","0","SummerEnemyA","SpeedTerritoryA","AccelBoardA","300","8006","SummerJumpOverEnemyA","SpeedTerritoryB","BeachTrap","1200","BeachJumpOverTrap","NONE","SurfB","900"
"0","0","3000","2200","NONE","0","600","0","BeachJumpBoard","WaterMelon","NONE","300","8007","SummerEnemyA_NoColl","SurfB","SpeedTerritoryA_NoColl","1200","WarpGateA","NONE","NONE","800"
"0","0","0","0","NONE","0","1000","0","Balloon","NONE","NONE","300","8008","SummerEnemyA_NoColl","NONE","SpeedTerritoryA_NoColl","3000","SurfB","NONE","NONE","1300"
"0","0","0","0","NONE","0","1000","0","NONE","NONE","NONE","300","8009","NONE","NONE","NONE","3000","NONE","NONE","NONE","1300"
"0","500","0","0","AccelBoardA","0","2000","0","AccelBoardA","NONE","NONE","1000","9990","WarpGateA","NONE","BeachJumpBoard","0","NONE","NONE","NONE","3100"
"0","500","0","3000","AccelBoardA","0","1300","0","BeachTrap","NONE","NONE","800","9991","BeachTrap","NONE","SummerJumpOverEnemyB","2500","EnemyB","NONE","NONE","2000"
"0","500","0","3300","AccelBoardA","0","1400","0","SummerEnemyC","BeachTrap","NONE","1100","9992","SummerJumpOverEnemyB","NONE","EnemyB","2800","AccelBoardA","NONE","NONE","2100"
"0","500","3600","3300","AccelBoardA","0","2000","0","SummerJumpOverEnemyA","SummerEnemyA","NONE","1200","9993","SummerEnemyA","SummerEnemyA","AccelBoardA","3000","SummerEnemyB","NONE","NONE","2500"
"0","300","0","3000","WaterMelon","0","1500","0","AccelBoardA","AccelBoardA","NONE","1000","9994","AccelBoardA","NONE","AccelBoardA","2500","AccelBoardA","NONE","NONE","2000"
"0","500","0","3000","SummerJumpOverEnemyA","0","1400","0","EnemyB","SummerJumpOverEnemyA","NONE","900","9995","BeachJumpOverTrap","NONE","SpeedTerritoryA","2600","BeachJumpOverTrap","NONE","NONE","1700"
"0","400","0","0","SummerJumpOverEnemyB","0","1900","0","WarpGateA","NONE","NONE","700","9996","AccelBoardA","NONE","AccelBoardA","0","NONE","NONE","NONE","2700"
"0","400","0","0","ShaveIce","0","1900","0","ShellFlyingItem","NONE","NONE","700","9997","SummerEnemyA","NONE","ShellFlyingItem","3600","ShellFlyingItem","NONE","NONE","2700"
