b55ff0d32a8667945dd2d947c84a04c275df5dc25c90629cf9f67f2f0ffe46d7,5dbcaabf14fed7ee77f0091f92e9f1e764fbb5c852966c2977b6a2698d2062bc,1de3797dbe5e2996c4976f39f949ef01adb2529e11722f17246907516b3d4752,dc1aafc6882ab88a2f29bc380df6fad2e9cbe5c239f2b49def96965b3682f949,de6d8ee3cebe677ace4054da58de61365b604887cce6b7d518ca105e6a4699df,dee081d29232be5a6682c3194fe6253daa608505ad1368bf3679c6ab71dd1095,3e44778fb366527e1d9939553df83d9f7dc715e586ae0a79ab3ada008f59aa1b,459952444bbc2c50a5a4d1c86fcd145ccfdc7f9c422db6c4f7c79d7ed3e2aeec,654d75c8613b81b478854b8efcae2eefed0e3bc1a404447bda6f89b14583562b,6027e9b8eef43102f71ab78031fe9d0d051a19f1ff43fc8544a1df11d889e1b7,5abd0cc0358424621544f5a8b9452500d00c9c22923b8831512bcaed10233d1b,aabac6711fb515b234f5f6ff1036807eb9db8f88935a8ecac81db11a2125bd35,965323fa8fd280d2b9bc165e49c22bdf03328fbc18f952a73acadcc06d69ef3c,39ff37f9b655f9b87adbd4c9e8f4a5e0ada6a3eb895fa9db4334bdaece5f2d5b
"0","50","2","28025","2024/10/01","0","0","2030/08/01 14:59:59","31025","23","102501","0","0","0"
"0","50","2","28025","2024/10/01","0","0","2030/08/01 14:59:59","31026","24","102601","0","0","0"
"0","50","2","28025","2024/10/01","0","0","2030/08/01 14:59:59","31027","25","102701","0","0","0"
"0","50","2","28025","2024/10/01","0","0","2030/08/01 14:59:59","31028","26","102801","0","0","0"
"0","50","2","28025","2024/10/01","0","0","2030/08/01 14:59:59","31029","27","102901","0","0","0"
"0","50","2","28025","2024/10/01","0","0","2030/08/01 14:59:59","31030","28","103001","0","0","0"
"0","50","2","28025","2024/10/01","0","0","2030/08/01 14:59:59","31031","29","103101","0","0","0"
"0","50","2","28025","2024/10/01","0","0","2030/08/01 14:59:59","31032","30","103201","0","0","0"
"0","50","2","28025","2024/10/01","0","0","2030/08/01 14:59:59","31033","31","103301","0","0","0"
"0","50","2","28025","2024/10/01","0","0","2030/08/01 14:59:59","31034","32","103401","0","0","0"
"0","50","2","28025","2024/10/01","0","0","2030/08/01 14:59:59","31036","33","103601","0","0","0"
"0","50","2","28025","2024/10/01","0","0","2030/08/01 14:59:59","31037","34","103701","0","0","0"
"0","50","2","28025","2024/10/01","0","0","2030/08/01 14:59:59","31038","35","103801","0","0","0"
"0","50","2","28025","2024/10/01","0","0","2030/08/01 14:59:59","31040","36","104001","0","0","0"
"0","50","2","28025","2024/10/01","0","0","2030/08/01 14:59:59","31042","37","104201","0","0","0"
"0","50","2","28025","2024/10/01","0","0","2030/08/01 14:59:59","31043","38","104301","0","0","0"
"0","50","2","28025","2024/10/01","0","0","2030/08/01 14:59:59","31044","39","104401","0","0","0"
"0","50","2","28025","2024/10/01","0","0","2030/08/01 14:59:59","31045","40","104501","0","0","0"
"0","50","2","28025","2024/10/01","0","0","2030/08/01 14:59:59","31046","41","104601","0","0","0"
"0","50","2","28025","2024/10/01","0","0","2030/08/01 14:59:59","31047","42","104701","0","0","0"
"0","50","2","28025","2024/10/01","0","0","2030/08/01 14:59:59","31048","43","104801","0","0","0"
"0","50","2","28025","2024/10/01","0","0","2030/08/01 14:59:59","31049","44","104901","0","0","0"
"0","50","2","28025","2024/10/01","0","0","2030/08/01 14:59:59","31050","45","105001","0","0","0"
"0","50","2","28025","2024/10/01","0","0","2030/08/01 14:59:59","31051","46","105101","0","0","0"
"0","50","2","28025","2024/10/01","0","0","2030/08/01 14:59:59","31052","47","105201","0","0","0"
"0","50","2","28025","2024/10/01","0","0","2030/08/01 14:59:59","31053","48","105301","0","0","0"
"0","50","2","28025","2024/10/01","0","0","2030/08/01 14:59:59","31054","49","105401","0","0","0"
"0","50","2","28025","2024/10/01","0","0","2030/08/01 14:59:59","31055","50","105501","0","0","0"
"0","50","2","28025","2024/10/01","0","0","2030/08/01 14:59:59","31057","51","105701","0","0","0"
"0","50","2","28025","2024/10/01","0","0","2030/08/01 14:59:59","31058","52","105801","0","0","0"
"0","50","2","28025","2024/10/01","0","0","2030/08/01 14:59:59","31059","53","105901","0","0","0"
"0","50","2","28025","2024/10/01","0","0","2030/08/01 14:59:59","31060","54","106001","0","0","0"
"0","50","2","28025","2024/10/01","0","0","2030/08/01 14:59:59","31061","55","106101","0","0","0"
"0","50","2","28025","2024/10/01","0","0","2030/08/01 14:59:59","31063","56","106301","0","0","0"
"0","50","2","28025","2024/10/01","0","0","2030/08/01 14:59:59","31064","57","106401","0","0","0"
"0","50","2","28025","2024/10/01","0","0","2030/08/01 14:59:59","31065","58","106501","0","0","0"
"0","50","2","28025","2024/10/01","0","0","2030/08/01 14:59:59","31066","59","106601","0","0","0"
"0","50","2","28025","2024/10/01","0","0","2030/08/01 14:59:59","31071","60","107101","0","0","0"
"0","50","2","28025","2024/10/01","0","0","2030/08/01 14:59:59","31075","61","107501","0","0","0"
"0","50","2","28025","2024/10/01","0","0","2030/08/01 14:59:59","31076","62","107601","0","0","0"
"0","50","2","28025","2024/10/01","0","0","2030/08/01 14:59:59","31078","63","107801","0","0","0"
"0","50","2","28025","2024/10/01","0","0","2030/08/01 14:59:59","31087","64","108701","0","0","0"
"0","50","2","28025","2024/10/01","0","0","2030/08/01 14:59:59","31088","65","108801","0","0","0"
"0","50","2","28025","2024/10/01","0","0","2030/08/01 14:59:59","31089","66","108901","0","0","0"
"0","50","2","28026","2024/10/01","0","0","2030/08/01 14:59:59","32001","1","100101","0","0","0"
"0","50","2","28026","2024/10/01","0","0","2030/08/01 14:59:59","32002","2","100201","0","0","0"
"0","50","2","28026","2024/10/01","0","0","2030/08/01 14:59:59","32003","3","100301","0","0","0"
"0","50","2","28026","2024/10/01","0","0","2030/08/01 14:59:59","32004","4","100401","0","0","0"
"0","50","2","28026","2024/10/01","0","0","2030/08/01 14:59:59","32005","5","100501","0","0","0"
"0","50","2","28026","2024/10/01","0","0","2030/08/01 14:59:59","32006","6","100601","0","0","0"
"0","50","2","28026","2024/10/01","0","0","2030/08/01 14:59:59","32007","7","100701","0","0","0"
"0","50","2","28026","2024/10/01","0","0","2030/08/01 14:59:59","32008","8","100801","0","0","0"
"0","50","2","28026","2024/10/01","0","0","2030/08/01 14:59:59","32009","9","100901","0","0","0"
"0","50","2","28026","2024/10/01","0","0","2030/08/01 14:59:59","32010","10","101001","0","0","0"
"0","50","2","28026","2024/10/01","0","0","2030/08/01 14:59:59","32011","11","101101","0","0","0"
"0","50","2","28026","2024/10/01","0","0","2030/08/01 14:59:59","32012","12","101201","0","0","0"
"0","50","2","28026","2024/10/01","0","0","2030/08/01 14:59:59","32013","13","101301","0","0","0"
"0","50","2","28026","2024/10/01","0","0","2030/08/01 14:59:59","32014","14","101401","0","0","0"
"0","50","2","28026","2024/10/01","0","0","2030/08/01 14:59:59","32015","15","101501","0","0","0"
"0","50","2","28026","2024/10/01","0","0","2030/08/01 14:59:59","32016","16","101601","0","0","0"
"0","50","2","28026","2024/10/01","0","0","2030/08/01 14:59:59","32017","17","101701","0","0","0"
"0","50","2","28026","2024/10/01","0","0","2030/08/01 14:59:59","32018","18","101801","0","0","0"
"0","50","2","28026","2024/10/01","0","0","2030/08/01 14:59:59","32020","19","102001","0","0","0"
"0","50","2","28026","2024/10/01","0","0","2030/08/01 14:59:59","32021","20","102101","0","0","0"
"0","50","2","28026","2024/10/01","0","0","2030/08/01 14:59:59","32022","21","102201","0","0","0"
"0","50","2","28026","2024/10/01","0","0","2030/08/01 14:59:59","32023","22","102301","0","0","0"
"0","50","2","28026","2024/10/01","0","0","2030/08/01 14:59:59","32025","23","102501","0","0","0"
"0","50","2","28026","2024/10/01","0","0","2030/08/01 14:59:59","32026","24","102601","0","0","0"
"0","50","2","28026","2024/10/01","0","0","2030/08/01 14:59:59","32027","25","102701","0","0","0"
"0","50","2","28026","2024/10/01","0","0","2030/08/01 14:59:59","32028","26","102801","0","0","0"
"0","50","2","28026","2024/10/01","0","0","2030/08/01 14:59:59","32029","27","102901","0","0","0"
"0","50","2","28026","2024/10/01","0","0","2030/08/01 14:59:59","32030","28","103001","0","0","0"
"0","50","2","28026","2024/10/01","0","0","2030/08/01 14:59:59","32031","29","103101","0","0","0"
"0","50","2","28026","2024/10/01","0","0","2030/08/01 14:59:59","32032","30","103201","0","0","0"
"0","50","2","28026","2024/10/01","0","0","2030/08/01 14:59:59","32033","31","103301","0","0","0"
"0","50","2","28026","2024/10/01","0","0","2030/08/01 14:59:59","32034","32","103401","0","0","0"
"0","50","2","28026","2024/10/01","0","0","2030/08/01 14:59:59","32036","33","103601","0","0","0"
"0","50","2","28026","2024/10/01","0","0","2030/08/01 14:59:59","32037","34","103701","0","0","0"
"0","50","2","28026","2024/10/01","0","0","2030/08/01 14:59:59","32038","35","103801","0","0","0"
"0","50","2","28026","2024/10/01","0","0","2030/08/01 14:59:59","32040","36","104001","0","0","0"
"0","50","2","28026","2024/10/01","0","0","2030/08/01 14:59:59","32042","37","104201","0","0","0"
"0","50","2","28026","2024/10/01","0","0","2030/08/01 14:59:59","32043","38","104301","0","0","0"
"0","50","2","28026","2024/10/01","0","0","2030/08/01 14:59:59","32044","39","104401","0","0","0"
"0","50","2","28026","2024/10/01","0","0","2030/08/01 14:59:59","32045","40","104501","0","0","0"
"0","50","2","28026","2024/10/01","0","0","2030/08/01 14:59:59","32046","41","104601","0","0","0"
"0","50","2","28026","2024/10/01","0","0","2030/08/01 14:59:59","32047","42","104701","0","0","0"
"0","50","2","28026","2024/10/01","0","0","2030/08/01 14:59:59","32048","43","104801","0","0","0"
"0","50","2","28026","2024/10/01","0","0","2030/08/01 14:59:59","32049","44","104901","0","0","0"
"0","50","2","28026","2024/10/01","0","0","2030/08/01 14:59:59","32050","45","105001","0","0","0"
"0","50","2","28026","2024/10/01","0","0","2030/08/01 14:59:59","32051","46","105101","0","0","0"
"0","50","2","28026","2024/10/01","0","0","2030/08/01 14:59:59","32052","47","105201","0","0","0"
"0","50","2","28026","2024/10/01","0","0","2030/08/01 14:59:59","32053","48","105301","0","0","0"
"0","50","2","28026","2024/10/01","0","0","2030/08/01 14:59:59","32054","49","105401","0","0","0"
"0","50","2","28026","2024/10/01","0","0","2030/08/01 14:59:59","32055","50","105501","0","0","0"
"0","50","2","28026","2024/10/01","0","0","2030/08/01 14:59:59","32057","51","105701","0","0","0"
"0","50","2","28026","2024/10/01","0","0","2030/08/01 14:59:59","32058","52","105801","0","0","0"
"0","50","2","28026","2024/10/01","0","0","2030/08/01 14:59:59","32059","53","105901","0","0","0"
"0","50","2","28026","2024/10/01","0","0","2030/08/01 14:59:59","32060","54","106001","0","0","0"
"0","50","2","28026","2024/10/01","0","0","2030/08/01 14:59:59","32061","55","106101","0","0","0"
"0","50","2","28026","2024/10/01","0","0","2030/08/01 14:59:59","32063","56","106301","0","0","0"
"0","50","2","28026","2024/10/01","0","0","2030/08/01 14:59:59","32064","57","106401","0","0","0"
"0","50","2","28026","2024/10/01","0","0","2030/08/01 14:59:59","32065","58","106501","0","0","0"
"0","50","2","28026","2024/10/01","0","0","2030/08/01 14:59:59","32066","59","106601","0","0","0"
"0","50","2","28026","2024/10/01","0","0","2030/08/01 14:59:59","32071","60","107101","0","0","0"
"0","50","2","28026","2024/10/01","0","0","2030/08/01 14:59:59","32075","61","107501","0","0","0"
"0","50","2","28026","2024/10/01","0","0","2030/08/01 14:59:59","32076","62","107601","0","0","0"
"0","50","2","28026","2024/10/01","0","0","2030/08/01 14:59:59","32078","63","107801","0","0","0"
"0","50","2","28026","2024/10/01","0","0","2030/08/01 14:59:59","32087","64","108701","0","0","0"
"0","50","2","28026","2024/10/01","0","0","2030/08/01 14:59:59","32088","65","108801","0","0","0"
"0","50","2","28026","2024/10/01","0","0","2030/08/01 14:59:59","32089","66","108901","0","0","0"
"0","50","2","28027","2025/02/01","0","0","2030/08/01 14:59:59","31001","1","100101","0","0","0"
"0","50","2","28027","2025/02/01","0","0","2030/08/01 14:59:59","31002","2","100201","0","0","0"
"0","50","2","28027","2025/02/01","0","0","2030/08/01 14:59:59","31003","3","100301","0","0","0"
"0","50","2","28027","2025/02/01","0","0","2030/08/01 14:59:59","31004","4","100401","0","0","0"
"0","50","2","28027","2025/02/01","0","0","2030/08/01 14:59:59","31005","5","100501","0","0","0"
"0","50","2","28027","2025/02/01","0","0","2030/08/01 14:59:59","31006","6","100601","0","0","0"
"0","50","2","28027","2025/02/01","0","0","2030/08/01 14:59:59","31007","7","100701","0","0","0"
"0","50","2","28027","2025/02/01","0","0","2030/08/01 14:59:59","31008","8","100801","0","0","0"
"0","50","2","28027","2025/02/01","0","0","2030/08/01 14:59:59","31009","9","100901","0","0","0"
"0","50","2","28027","2025/02/01","0","0","2030/08/01 14:59:59","31010","10","101001","0","0","0"
"0","50","2","28027","2025/02/01","0","0","2030/08/01 14:59:59","31011","11","101101","0","0","0"
"0","50","2","28027","2025/02/01","0","0","2030/08/01 14:59:59","31012","12","101201","0","0","0"
"0","50","2","28027","2025/02/01","0","0","2030/08/01 14:59:59","31013","13","101301","0","0","0"
"0","50","2","28027","2025/02/01","0","0","2030/08/01 14:59:59","31014","14","101401","0","0","0"
"0","50","2","28027","2025/02/01","0","0","2030/08/01 14:59:59","31015","15","101501","0","0","0"
"0","50","2","28027","2025/02/01","0","0","2030/08/01 14:59:59","31016","16","101601","0","0","0"
"0","50","2","28027","2025/02/01","0","0","2030/08/01 14:59:59","31017","17","101701","0","0","0"
"0","50","2","28027","2025/02/01","0","0","2030/08/01 14:59:59","31018","18","101801","0","0","0"
"0","50","2","28027","2025/02/01","0","0","2030/08/01 14:59:59","31020","19","102001","0","0","0"
"0","50","2","28027","2025/02/01","0","0","2030/08/01 14:59:59","31021","20","102101","0","0","0"
"0","50","2","28027","2025/02/01","0","0","2030/08/01 14:59:59","31022","21","102201","0","0","0"
"0","50","2","28027","2025/02/01","0","0","2030/08/01 14:59:59","31023","22","102301","0","0","0"
"0","50","2","28027","2025/02/01","0","0","2030/08/01 14:59:59","31025","23","102501","0","0","0"
"0","50","2","28027","2025/02/01","0","0","2030/08/01 14:59:59","31026","24","102601","0","0","0"
"0","50","2","28027","2025/02/01","0","0","2030/08/01 14:59:59","31027","25","102701","0","0","0"
"0","50","2","28027","2025/02/01","0","0","2030/08/01 14:59:59","31028","26","102801","0","0","0"
"0","50","2","28027","2025/02/01","0","0","2030/08/01 14:59:59","31029","27","102901","0","0","0"
"0","50","2","28027","2025/02/01","0","0","2030/08/01 14:59:59","31030","28","103001","0","0","0"
"0","50","2","28027","2025/02/01","0","0","2030/08/01 14:59:59","31031","29","103101","0","0","0"
"0","50","2","28027","2025/02/01","0","0","2030/08/01 14:59:59","31032","30","103201","0","0","0"
"0","50","2","28027","2025/02/01","0","0","2030/08/01 14:59:59","31033","31","103301","0","0","0"
"0","50","2","28027","2025/02/01","0","0","2030/08/01 14:59:59","31034","32","103401","0","0","0"
"0","50","2","28027","2025/02/01","0","0","2030/08/01 14:59:59","31036","33","103601","0","0","0"
"0","50","2","28027","2025/02/01","0","0","2030/08/01 14:59:59","31037","34","103701","0","0","0"
"0","50","2","28027","2025/02/01","0","0","2030/08/01 14:59:59","31038","35","103801","0","0","0"
"0","50","2","28027","2025/02/01","0","0","2030/08/01 14:59:59","31040","36","104001","0","0","0"
"0","50","2","28027","2025/02/01","0","0","2030/08/01 14:59:59","31042","37","104201","0","0","0"
"0","50","2","28027","2025/02/01","0","0","2030/08/01 14:59:59","31043","38","104301","0","0","0"
"0","50","2","28027","2025/02/01","0","0","2030/08/01 14:59:59","31044","39","104401","0","0","0"
"0","50","2","28027","2025/02/01","0","0","2030/08/01 14:59:59","31045","40","104501","0","0","0"
"0","50","2","28027","2025/02/01","0","0","2030/08/01 14:59:59","31046","41","104601","0","0","0"
"0","50","2","28027","2025/02/01","0","0","2030/08/01 14:59:59","31047","42","104701","0","0","0"
"0","50","2","28027","2025/02/01","0","0","2030/08/01 14:59:59","31048","43","104801","0","0","0"
"0","50","2","28027","2025/02/01","0","0","2030/08/01 14:59:59","31049","44","104901","0","0","0"
"0","50","2","28027","2025/02/01","0","0","2030/08/01 14:59:59","31050","45","105001","0","0","0"
"0","50","2","28027","2025/02/01","0","0","2030/08/01 14:59:59","31051","46","105101","0","0","0"
"0","50","2","28027","2025/02/01","0","0","2030/08/01 14:59:59","31052","47","105201","0","0","0"
"0","50","2","28027","2025/02/01","0","0","2030/08/01 14:59:59","31053","48","105301","0","0","0"
"0","50","2","28027","2025/02/01","0","0","2030/08/01 14:59:59","31054","49","105401","0","0","0"
"0","50","2","28027","2025/02/01","0","0","2030/08/01 14:59:59","31055","50","105501","0","0","0"
"0","50","2","28027","2025/02/01","0","0","2030/08/01 14:59:59","31056","51","105601","0","0","0"
"0","50","2","28027","2025/02/01","0","0","2030/08/01 14:59:59","31057","52","105701","0","0","0"
"0","50","2","28027","2025/02/01","0","0","2030/08/01 14:59:59","31058","53","105801","0","0","0"
"0","50","2","28027","2025/02/01","0","0","2030/08/01 14:59:59","31059","54","105901","0","0","0"
"0","50","2","28027","2025/02/01","0","0","2030/08/01 14:59:59","31060","55","106001","0","0","0"
"0","50","2","28027","2025/02/01","0","0","2030/08/01 14:59:59","31061","56","106101","0","0","0"
"0","50","2","28027","2025/02/01","0","0","2030/08/01 14:59:59","31063","57","106301","0","0","0"
"0","50","2","28027","2025/02/01","0","0","2030/08/01 14:59:59","31064","58","106401","0","0","0"
"0","50","2","28027","2025/02/01","0","0","2030/08/01 14:59:59","31065","59","106501","0","0","0"
"0","50","2","28027","2025/02/01","0","0","2030/08/01 14:59:59","31066","60","106601","0","0","0"
"0","50","2","28027","2025/02/01","0","0","2030/08/01 14:59:59","31071","61","107101","0","0","0"
"0","50","2","28027","2025/02/01","0","0","2030/08/01 14:59:59","31075","62","107501","0","0","0"
"0","50","2","28027","2025/02/01","0","0","2030/08/01 14:59:59","31076","63","107601","0","0","0"
"0","50","2","28027","2025/02/01","0","0","2030/08/01 14:59:59","31078","64","107801","0","0","0"
"0","50","2","28027","2025/02/01","0","0","2030/08/01 14:59:59","31087","65","108701","0","0","0"
"0","50","2","28027","2025/02/01","0","0","2030/08/01 14:59:59","31088","66","108801","0","0","0"
"0","50","2","28027","2025/02/01","0","0","2030/08/01 14:59:59","31089","67","108901","0","0","0"
"0","50","2","28028","2025/02/01","0","0","2030/08/01 14:59:59","32001","1","100101","0","0","0"
"0","50","2","28028","2025/02/01","0","0","2030/08/01 14:59:59","32002","2","100201","0","0","0"
"0","50","2","28028","2025/02/01","0","0","2030/08/01 14:59:59","32003","3","100301","0","0","0"
"0","50","2","28028","2025/02/01","0","0","2030/08/01 14:59:59","32004","4","100401","0","0","0"
"0","50","2","28028","2025/02/01","0","0","2030/08/01 14:59:59","32005","5","100501","0","0","0"
"0","50","2","28028","2025/02/01","0","0","2030/08/01 14:59:59","32006","6","100601","0","0","0"
"0","50","2","28028","2025/02/01","0","0","2030/08/01 14:59:59","32007","7","100701","0","0","0"
"0","50","2","28028","2025/02/01","0","0","2030/08/01 14:59:59","32008","8","100801","0","0","0"
"0","50","2","28028","2025/02/01","0","0","2030/08/01 14:59:59","32009","9","100901","0","0","0"
"0","50","2","28028","2025/02/01","0","0","2030/08/01 14:59:59","32010","10","101001","0","0","0"
"0","50","2","28028","2025/02/01","0","0","2030/08/01 14:59:59","32011","11","101101","0","0","0"
"0","50","2","28028","2025/02/01","0","0","2030/08/01 14:59:59","32012","12","101201","0","0","0"
"0","50","2","28028","2025/02/01","0","0","2030/08/01 14:59:59","32013","13","101301","0","0","0"
"0","50","2","28028","2025/02/01","0","0","2030/08/01 14:59:59","32014","14","101401","0","0","0"
"0","50","2","28028","2025/02/01","0","0","2030/08/01 14:59:59","32015","15","101501","0","0","0"
"0","50","2","28028","2025/02/01","0","0","2030/08/01 14:59:59","32016","16","101601","0","0","0"
"0","50","2","28028","2025/02/01","0","0","2030/08/01 14:59:59","32017","17","101701","0","0","0"
"0","50","2","28028","2025/02/01","0","0","2030/08/01 14:59:59","32018","18","101801","0","0","0"
"0","50","2","28028","2025/02/01","0","0","2030/08/01 14:59:59","32020","19","102001","0","0","0"
"0","50","2","28028","2025/02/01","0","0","2030/08/01 14:59:59","32021","20","102101","0","0","0"
"0","50","2","28028","2025/02/01","0","0","2030/08/01 14:59:59","32022","21","102201","0","0","0"
"0","50","2","28028","2025/02/01","0","0","2030/08/01 14:59:59","32023","22","102301","0","0","0"
"0","50","2","28028","2025/02/01","0","0","2030/08/01 14:59:59","32025","23","102501","0","0","0"
"0","50","2","28028","2025/02/01","0","0","2030/08/01 14:59:59","32026","24","102601","0","0","0"
"0","50","2","28028","2025/02/01","0","0","2030/08/01 14:59:59","32027","25","102701","0","0","0"
"0","50","2","28028","2025/02/01","0","0","2030/08/01 14:59:59","32028","26","102801","0","0","0"
"0","50","2","28028","2025/02/01","0","0","2030/08/01 14:59:59","32029","27","102901","0","0","0"
"0","50","2","28028","2025/02/01","0","0","2030/08/01 14:59:59","32030","28","103001","0","0","0"
"0","50","2","28028","2025/02/01","0","0","2030/08/01 14:59:59","32031","29","103101","0","0","0"
"0","50","2","28028","2025/02/01","0","0","2030/08/01 14:59:59","32032","30","103201","0","0","0"
"0","50","2","28028","2025/02/01","0","0","2030/08/01 14:59:59","32033","31","103301","0","0","0"
"0","50","2","28028","2025/02/01","0","0","2030/08/01 14:59:59","32034","32","103401","0","0","0"
"0","50","2","28028","2025/02/01","0","0","2030/08/01 14:59:59","32036","33","103601","0","0","0"
"0","50","2","28028","2025/02/01","0","0","2030/08/01 14:59:59","32037","34","103701","0","0","0"
"0","50","2","28028","2025/02/01","0","0","2030/08/01 14:59:59","32038","35","103801","0","0","0"
"0","50","2","28028","2025/02/01","0","0","2030/08/01 14:59:59","32040","36","104001","0","0","0"
"0","50","2","28028","2025/02/01","0","0","2030/08/01 14:59:59","32042","37","104201","0","0","0"
"0","50","2","28028","2025/02/01","0","0","2030/08/01 14:59:59","32043","38","104301","0","0","0"
"0","50","2","28028","2025/02/01","0","0","2030/08/01 14:59:59","32044","39","104401","0","0","0"
"0","50","2","28028","2025/02/01","0","0","2030/08/01 14:59:59","32045","40","104501","0","0","0"
"0","50","2","28028","2025/02/01","0","0","2030/08/01 14:59:59","32046","41","104601","0","0","0"
"0","50","2","28028","2025/02/01","0","0","2030/08/01 14:59:59","32047","42","104701","0","0","0"
"0","50","2","28028","2025/02/01","0","0","2030/08/01 14:59:59","32048","43","104801","0","0","0"
"0","50","2","28028","2025/02/01","0","0","2030/08/01 14:59:59","32049","44","104901","0","0","0"
"0","50","2","28028","2025/02/01","0","0","2030/08/01 14:59:59","32050","45","105001","0","0","0"
"0","50","2","28028","2025/02/01","0","0","2030/08/01 14:59:59","32051","46","105101","0","0","0"
"0","50","2","28028","2025/02/01","0","0","2030/08/01 14:59:59","32052","47","105201","0","0","0"
"0","50","2","28028","2025/02/01","0","0","2030/08/01 14:59:59","32053","48","105301","0","0","0"
"0","50","2","28028","2025/02/01","0","0","2030/08/01 14:59:59","32054","49","105401","0","0","0"
"0","50","2","28028","2025/02/01","0","0","2030/08/01 14:59:59","32055","50","105501","0","0","0"
"0","50","2","28028","2025/02/01","0","0","2030/08/01 14:59:59","32056","51","105601","0","0","0"
"0","50","2","28028","2025/02/01","0","0","2030/08/01 14:59:59","32057","52","105701","0","0","0"
"0","50","2","28028","2025/02/01","0","0","2030/08/01 14:59:59","32058","53","105801","0","0","0"
"0","50","2","28028","2025/02/01","0","0","2030/08/01 14:59:59","32059","54","105901","0","0","0"
"0","50","2","28028","2025/02/01","0","0","2030/08/01 14:59:59","32060","55","106001","0","0","0"
"0","50","2","28028","2025/02/01","0","0","2030/08/01 14:59:59","32061","56","106101","0","0","0"
"0","50","2","28028","2025/02/01","0","0","2030/08/01 14:59:59","32063","57","106301","0","0","0"
"0","50","2","28028","2025/02/01","0","0","2030/08/01 14:59:59","32064","58","106401","0","0","0"
"0","50","2","28028","2025/02/01","0","0","2030/08/01 14:59:59","32065","59","106501","0","0","0"
"0","50","2","28028","2025/02/01","0","0","2030/08/01 14:59:59","32066","60","106601","0","0","0"
"0","50","2","28028","2025/02/01","0","0","2030/08/01 14:59:59","32071","61","107101","0","0","0"
