186fafc36cd5cb75d380f08b4007a3f91c9e5c254e08c13b3612c4c7b29e2a37,980ca839ca05c42eba2f965305c9bb3dce6e6d8a9eb077ef5eea8737288a210f,c28756df532e79cb7b248ad339e14988ae3f10c14ee193cd8c4dcd8c0fdf19f4,2d7be8c2fb402ab144b1259137aa2c119d9601e03e50afe20284f916ca9e1b69,a6349ed6b22f88950206d8c90b9431dd981c7b1a9636b0e357d45b4a32e0a9d0,9de7385f27221cbde1398a0bdfa1ec4f4ffdb2dac2f8b802c207ab72131ccf55,6f681be5f4525bea67c95de9cb61af6779ed91897e71aa89f68c4471ec6edae0,bb2e6be339af1523286a956c254da899994ff7fe6efad934ac9e005b1417c065,fcb65e7d1e481e9ca0a7f92d0d036074b9b30f84a53bf8f58db76e814bed10a6,30bf6af9f7a6c43a6992baba10dbd9a08359cf7cb5c2f217140c033ad2d298fc,a6dc221f97af9dc2172da10da39701be1f5f92c1b6323350beb16f8f13cbac42,4a8338f21cd56ce9b71aebb1767a3bf7eb10d3c4097a411d67e0c309e45a229d,7f4023f223c7f2fd5d3ddf1e471c5b9f98fb6758dd3a23d6b52d3c08823628b1,27798c4fd6c696e27b7664c7f1d42b9e50f569d452a14d1e0d3dfe3cb94e05c5,22a9ca1c24e9b9eab9c6bca555183a5d63d951de754e3c93ba3a1892aa114a75,8e350733c4d6262eee181ca94d7b3f8d00890809a0f99ab09f8b3c68609f280a,c6bfa8f84967e6537e749ce0fb81ba18f5335eb007aa70f45976e73981ef45da,f581e93fb9a4d99698e881b87017456ef3b05fe10967b6cbc9162a362062fd20,872678196fbac93c0932c9cbbeec2e99183f52a3e92bc0f8171d9c3a0dae28b3,a8569edf1cb9ffdb37b264711c53364b1eaa09db02b6c1e9e99fc942648044d5,1cd4552e78e619b603debd01ea0ae9585a6eeb3b925e0bf63bfdfe21bdf81282,0e23bfd4987688c6decfebe0c8348646c30dd64019ae29c24ee8a42072d31fa6,6819bb94f240d22b7b20301533a53b66bfefe023c1423183a8e12c19c97b9e13,3f5473b5c58cade6839b26c0f18b6ea3e6dac12b42b66cd5c8c22735a441cc2e,9b9798ff17d3d1acc7c1d4ef056c212802e7fbff8ccc6cc2c9df652f90c1f979,1a666329c42d13c00ec1053ef9965bc7aaa92782362a40199d84831f4ed36a7c,9fd0e3c58e6f565f6f5632211da3f8ce655fc3439abcc143c27df19a72fa1d98,223f2eb67b6a9dd7861f68d4c8738d1b77f824288a6bcf7ab73100355f2963ab,4feefe9f8a27176023cef6986296b685037c51a20ee69ec42d515f160ebe5d66,087f445a1886cfcc1af2b37da99d6b96c832b97002b4a52946f8ff2044e59242,498dd3a93a6e2ccdd18faa3aeb0fb937da83cda5a01f2fdc16bf0d8dee96eab4,d57b581b30fdad88332c2caf9d812123fd80dde210f958fb4faf8b14fe3c785a,6dc03501bc6504c73b59087ba83fb0bffdf8886e02fd444ba6c011858714c8b8,11cee5bf4400e4e45c8427054712da66b737e949b9a4b7376a75a58e1359f0bc,4d875c20c26bccb3455d5eb84913038bcf94cb377094b5ad791b589867597fe5,adc781178aa0db79323be6c29bfdfb72ef5378f207c803591174a323ae64463c,7e8c1a5cec70aa77613d2f592f08d686cd788f673842e447b73dee7b6d0cf936,9d636a5e3a495a250442feb22ecb46820feb8377b8bc87efba37ab7ce999b5ea,9306508e2252e56d89b99bf165e36e202cc75c9aa19419f5376e85f85ba7ddd9,22f3daa101e5f45b7edf926e2b83f048d8305722ceec216d2be01751ec4b07d5,8746d8dc272f50ee8d78892dd77e8b201dcf361e864a1cd3bddc9c57badb37c9,1bb97a4630d5d95cadb57df329691322196e116f35e278e63f2e0d338012ff17,cf2abbed4b11e928f267191a60977e806d2f1d6919fa64049782e6026cb91309,d24d3693177fe9c93c909ef92a442a9ce37e9ab51b03ff374fba21a98c177fb1
"0","1004107","0","10130105","0","32","1004109","1","0","1.3","0","1","1","0","2","0","10130101","0","0","1004106","1.3","1004110","401040971","1004108","401040961","710011","0","0","3","10130103","401041001","0.03","100000","1013","1","0","401040991","10130104","2","10130102","401040981","1.5","1","0"
"0","1004102","0","10130105","0","33","1004104","2","0","1.8","0","2","1.4","0","5","0","10130101","0","0","1004101","1.8","1004105","401041021","1004103","401041011","710011","0","0","10","10130103","401041051","0.06","100000","1013","1","0","401041041","10130104","4","10130102","401041031","2","1.4","0"
"0","1004107","0","10130105","0","34","1004109","3","0","2.5","0","2","2","0","12","0","10130101","0","0","1004106","2.5","1004110","401041071","1004108","401041061","710011","0","0","-1","10130103","401041101","0.06","100000","1013","1","0","401041091","10130104","11","10130102","401041081","3","2","0"
"0","1004102","0","10140105","0","35","1004104","1","0","1.3","0","1","1","0","2","0","10140101","0","0","1004101","1.3","1004105","401041071","1004103","401041061","710021","0","0","1","10140103","401041101","0.03","100000","1014","1","0","401041091","10140104","1","10140102","401041081","1.5","1","0"
"0","1004107","0","10140105","0","36","1004109","1","0","1.3","0","1","1","0","2","0","10140101","0","0","1004106","1.3","1004110","401041121","1004108","401041111","710021","0","0","3","10140103","401041151","0.03","100000","1014","1","0","401041141","10140104","2","10140102","401041131","1.5","1","0"
"0","1004102","0","10140105","0","37","1004104","2","0","1.8","0","2","1.4","0","5","0","10140101","0","0","1004101","1.8","1004105","401041171","1004103","401041161","710021","0","0","10","10140103","401041201","0.06","100000","1014","1","0","401041191","10140104","4","10140102","401041181","2","1.4","0"
"0","1004107","0","10140105","0","38","1004109","3","0","2.5","0","2","2","0","12","0","10140101","0","0","1004106","2.5","1004110","401041221","1004108","401041211","710021","0","0","-1","10140103","401041251","0.06","100000","1014","1","0","401041241","10140104","11","10140102","401041231","3","2","0"
"0","1004102","0","10150105","0","39","1004104","1","0","1.3","0","1","1","0","2","0","10150101","0","0","1004101","1.3","1004105","401041271","1004103","401041261","710031","0","0","1","10150103","401041301","0.03","100000","1015","1","0","401041291","10150104","1","10150102","401041281","1.5","1","0"
"0","1004107","0","10150105","0","40","1004109","1","0","1.3","0","1","1","0","2","0","10150101","0","0","1004106","1.3","1004110","401041271","1004108","401041261","710031","0","0","3","10150103","401041301","0.03","100000","1015","1","0","401041291","10150104","2","10150102","401041281","1.5","1","0"
"0","1004102","0","10150105","0","41","1004104","2","0","1.8","0","2","1.4","0","5","0","10150101","0","0","1004101","1.8","1004105","401041321","1004103","401041311","710031","0","0","10","10150103","401041351","0.06","100000","1015","1","0","401041341","10150104","4","10150102","401041331","2","1.4","0"
"0","1004107","0","10150105","0","42","1004109","3","0","2.5","0","2","2","0","12","0","10150101","0","0","1004106","2.5","1004110","401041371","1004108","401041361","710031","0","0","-1","10150103","401041401","0.06","100000","1015","1","0","401041391","10150104","11","10150102","401041381","3","2","0"
"0","1004102","0","10160105","0","43","1004104","1","0","1.3","0","1","1","0","2","0","10160101","0","0","1004101","1.3","1004105","401041571","1004103","401041561","710041","0","0","1","10160103","401041601","0.03","100000","1016","1","0","401041591","10160104","1","10160102","401041581","1.5","1","0"
"0","1004107","0","10160105","0","44","1004109","2","0","1.8","0","2","1.4","0","3","0","10160101","0","0","1004106","1.8","1004110","401041571","1004108","401041561","710041","0","0","3","10160103","401041601","0.06","100000","1016","1","0","401041591","10160104","2","10160102","401041581","2","1.4","0"
"0","1004112","0","10160105","0","45","1004114","3","0","1.8","0","2","1.4","0","5","0","10160101","0","0","1004111","1.8","1004115","401041621","1004113","401041611","710041","0","0","4","10160103","401041651","0.06","100000","1016","1","0","401041641","10160104","4","10160102","401041631","2","1.4","0"
"0","1004116","0","10160105","0","46","1004116","3","0","2.5","0","2","2","0","5","0","10160101","0","0","1004116","2.5","1004116","401041671","1004116","401041661","710041","0","0","-1","10160103","401041701","0.06","100000","1016","1","0","401041691","10160104","5","10160102","401041681","3","2","0"
"0","1004102","0","10170105","0","47","1004104","1","0","1.3","0","1","1","0","2","0","10170101","0","0","1004101","1.3","1004105","401041721","1004103","401041711","710051","0","0","1","10170103","401041751","0.03","100000","1017","1","0","401041741","10170104","1","10170102","401041731","1.5","1","0"
"0","1004107","0","10170105","0","48","1004109","2","0","1.3","0","1","1","0","3","0","10170101","0","0","1004106","1.3","1004110","401041721","1004108","401041711","710051","0","0","3","10170103","401041751","0.03","100000","1017","1","0","401041741","10170104","2","10170102","401041731","1.5","1","0"
"0","1004107","0","10170105","0","49","1004109","3","0","1.8","0","2","1.4","0","6","0","10170101","0","0","1004106","1.8","1004110","401041771","1004108","401041761","710051","0","0","10","10170103","401041801","0.06","100000","1017","1","0","401041791","10170104","4","10170102","401041781","2","1.4","0"
"0","1004107","0","10170105","0","50","1004109","4","0","2.5","0","2","2","0","9","0","10170101","0","0","1004106","2.5","1004110","401041821","1004108","401041811","710051","0","0","-1","10170103","401041851","0.06","100000","1017","1","0","401041841","10170104","11","10170102","401041831","3","2","0"
"0","1004102","0","10180105","0","51","1004104","1","0","1.3","0","1","1","0","2","0","10180101","0","0","1004101","1.3","1004105","401041871","1004103","401041861","710061","0","0","1","10180103","401041901","0.03","100000","1018","1","0","401041891","10180104","1","10180102","401041881","1.5","1","0"
"0","1004107","0","10180105","0","52","1004109","2","0","1.3","0","1","1","0","3","0","10180101","0","0","1004106","1.3","1004110","401041871","1004108","401041861","710061","0","0","3","10180103","401041901","0.03","100000","1018","1","0","401041891","10180104","2","10180102","401041881","1.5","1","0"
"0","1004107","0","10180105","0","53","1004109","3","0","1.8","0","2","1.4","0","6","0","10180101","0","0","1004106","1.8","1004110","401041921","1004108","401041911","710061","0","0","10","10180103","401041951","0.06","100000","1018","1","0","401041941","10180104","4","10180102","401041931","2","1.4","0"
"0","1004107","0","10180105","0","54","1004109","4","0","2.5","0","2","2","0","9","0","10180101","0","0","1004106","2.5","1004110","401041971","1004108","401041961","710061","0","0","-1","10180103","401042001","0.06","100000","1018","1","0","401041991","10180104","11","10180102","401041981","3","2","0"
"0","1004102","0","10190105","0","55","1004104","1","0","1.3","0","1","1","0","2","0","10190101","0","0","1004101","1.3","1004105","401042321","1004103","401042311","710071","0","0","1","10190103","401042351","0.03","1000000","1019","1","0","401042341","10190104","1","10190102","401042331","1.5","1","0"
"0","1004107","0","10190105","0","57","1004109","2","0","1.8","0","2","1.4","0","3","0","10190101","0","0","1004106","1.8","1004110","401042371","1004108","401042361","710071","0","0","3","10190103","401042401","0.06","1000000","1019","1","0","401042391","10190104","2","10190102","401042381","2","1.4","0"
"0","1004112","0","10190105","0","58","1004114","3","0","1.8","0","2","1.4","0","5","0","10190101","0","0","1004111","1.8","1004115","401042421","1004113","401042411","710071","0","0","4","10190103","401042451","0.06","1000000","1019","1","0","401042441","10190104","4","10190102","401042431","2","1.4","0"
"0","1004116","0","10190105","0","59","1004116","3","0","2.5","0","2","2","0","5","0","10190101","0","0","1004116","2.5","1004116","401042421","1004116","401042411","710071","0","0","-1","10190103","401042451","0.06","1000000","1019","1","0","401042441","10190104","5","10190102","401042431","3","2","0"
"0","1005102","0","10200105","0","60","1005104","1","0","1.3","0","1","1","0","2","0","10200101","0","0","1005101","1.3","1005105","401042621","1005103","401042611","710081","0","0","1","10200103","401042651","0.03","1000000","1020","1","0","401042641","10200104","1","10200102","401042631","1.5","1","0"
"0","1005107","0","10200105","0","61","1005109","2","0","1.8","0","2","1.4","0","3","0","10200101","0","0","1005106","1.8","1005110","401042671","1005108","401042661","710081","0","0","3","10200103","401042701","0.06","1000000","1020","1","0","401042691","10200104","2","10200102","401042681","2","1.4","0"
"0","1005112","0","10200105","0","62","1005114","3","0","1.8","0","2","1.4","0","5","0","10200101","0","0","1005111","1.8","1005115","401042721","1005113","401042711","710081","0","0","4","10200103","401042751","0.06","1000000","1020","1","0","401042741","10200104","4","10200102","401042731","2","1.4","0"
"0","1005116","0","10200105","0","63","1005116","3","0","2.5","0","2","2","0","5","0","10200101","0","0","1005116","2.5","1005116","401042721","1005116","401042711","710081","0","0","-1","10200103","401042751","0.06","1000000","1020","1","0","401042741","10200104","5","10200102","401042731","3","2","0"
"0","1006102","0","10210105","0","64","1006104","1","0","1.3","0","1","1","0","2","0","10210101","0","0","1006101","1.3","1006105","401042921","1006103","401042911","710091","0","0","1","10210103","401042951","0.03","1000000","1021","1","0","401042941","10210104","1","10210102","401042931","1.5","1","0"
"0","1006107","0","10210105","0","65","1006109","2","0","1.8","0","2","1.4","0","3","0","10210101","0","0","1006106","1.8","1006110","401042971","1006108","401042961","710091","0","0","3","10210103","401043001","0.06","1000000","1021","1","0","401042991","10210104","2","10210102","401042981","2","1.4","0"
"0","1006112","0","10210105","0","66","1006114","3","0","1.8","0","2","1.4","0","5","0","10210101","0","0","1006111","1.8","1006115","401043021","1006113","401043011","710091","0","0","4","10210103","401043051","0.06","1000000","1021","1","0","401043041","10210104","4","10210102","401043031","2","1.4","0"
"0","1006116","0","10210105","0","67","1006116","3","0","2.5","0","2","2","0","5","0","10210101","0","0","1006116","2.5","1006116","401043021","1006116","401043011","710091","0","0","-1","10210103","401043051","0.06","1000000","1021","1","0","401043041","10210104","5","10210102","401043031","3","2","0"
"0","1007102","0","10220105","0","68","1007104","1","0","1.4","0","1","1.2","0","2","0","10220101","0","0","1007101","1.3","1007105","401043271","1007103","401043261","710101","0","0","1","10220103","401043301","0.03","1000000","1022","1","0","401043291","10220104","1","10220102","401043281","1.5","1.2","0"
"0","1007107","0","10220105","0","69","1007109","2","0","1.9","0","2","1.6","0","3","0","10220101","0","0","1007106","1.8","1007110","401043321","1007108","401043311","710101","0","0","3","10220103","401043351","0.06","1000000","1022","1","0","401043341","10220104","2","10220102","401043331","2","1.6","0"
"0","1007112","0","10220105","0","70","1007114","3","0","2.4","0","2","2","0","5","0","10220101","0","0","1007111","2.4","1007115","401043371","1007113","401043361","710101","0","0","4","10220103","401043401","0.06","1000000","1022","1","0","401043391","10220104","4","10220102","401043381","2.6","2","0"
"0","1007116","0","10220105","0","71","1007116","3","0","2.4","0","2","2","0","5","0","10220101","0","0","1007116","2.4","1007116","401043371","1007116","401043361","710101","0","0","-1","10220103","401043401","0.06","1000000","1022","1","0","401043391","10220104","5","10220102","401043381","2.6","2","0"
"0","1008102","0","10230105","0","72","1008104","1","0","1.4","0","1","1.2","0","2","0","10230101","0","0","1008101","1.3","1008105","401043621","1008103","401043611","710111","0","0","1","10230103","401043651","0.03","1000000","1023","1","0","401043641","10230104","1","10230102","401043631","1.5","1.2","0"
"0","1008107","0","10230105","0","73","1008109","2","0","1.9","0","2","1.6","0","3","0","10230101","0","0","1008106","1.8","1008110","401043671","1008108","401043661","710111","0","0","3","10230103","401043701","0.06","1000000","1023","1","0","401043691","10230104","2","10230102","401043681","2","1.6","0"
"0","1008112","0","10230105","0","74","1008114","3","0","2.4","0","2","2","0","5","0","10230101","0","0","1008111","2.4","1008115","401043721","1008113","401043711","710111","0","0","4","10230103","401043751","0.06","1000000","1023","1","0","401043741","10230104","4","10230102","401043731","2.6","2","0"
"0","1008116","0","10230105","0","75","1008116","3","0","2.4","0","2","2","0","5","0","10230101","0","0","1008116","2.4","1008116","401043721","1008116","401043711","710111","0","0","-1","10230103","401043751","0.06","1000000","1023","1","0","401043741","10230104","5","10230102","401043731","2.6","2","0"
"0","1009102","0","10240105","0","76","1009104","1","0","1.4","0","1","1.2","0","1","0","10240101","0","0","1009101","1.3","1009105","401043971","1009103","401043961","710121","0","0","1","10240103","401044001","0.03","1000000","1024","1","0","401043991","10240104","1","10240102","401043981","1.5","1.2","0"
"0","1009107","0","10240105","0","77","1009109","2","0","1.4","0","2","1.2","0","2","0","10240101","0","0","1009106","1.3","1009110","401044021","1009108","401044011","710121","0","0","3","10240103","401044051","0.06","1000000","1024","1","0","401044041","10240104","2","10240102","401044031","1.5","1.2","0"
