8744970f15a456ec79517d9ff6ca8f56535fa2ad7349971cf5db74a556b1c906,0e2db8f8450a48a39f4a9a9dee570069545a633571a923c7d0bf30de26eff0ba,54c7a67302605edc31a1fdc344a79ebb64dbd0a409b98c8768d0ffd35186de24,6bfb375bc8c56667ddc741179ef11f31703ee4230dbe5ee2e901290aff66bf0f,64ea7be6c06c40a9213efd6af2b27f65a42ac500b99b8ee68ec8b30c8c5c1020,b4eb450357f9ddfb69129b2e77e1132adb857e13bedc591f0e6e3afe9efb3a27,772701df2c3442148ac7dca88bb69a9af7067df8ed04ab5fd328867f5577bc2c,f162c6aea319b19449e4b449acc84baa641c3f523e969862c780a5a4f45840c1,35db199121ca0ebd139f8ff79e4eaee7ff89ccfbea651b7c4556cff922cc44e4,c0e0df19ed286125dfe19ed27c63d1372cb4248e6a5c6f763fa842dc664554cd,c7c84688bb9b962472e7fa624bbc27c1a6b0b24dddc5a2d7bb5b1cf370709c08,2b15aed26420b01dff67d426ccbae6a1c240d15afef9fcd25908f5b7df29c46e,8e123ee2c64420ed55af845e102c05c9aa7f382691dc5ea7fcc40a8d1030ee4e,c507292d5a5bb3b3f92475ecf3fd84b688252825857803713ec87236e312aaaa,7d345253bce26574a3c6e4e06eb8e41418796ac424691f61e61594a4a6d8a81e,08aff255121c6c6be30bf14e946bf0e2f6309e3ce041b5b8fb602fb28772c64e,b7676dc8a9d824edda05a1712fbb256a52362abc16b182c6e866bb03627518b1,71bc3c8c18c792e1e3a85ecf5758748f4964ff41690bd65ee3bbd7630572c91e,5ac378ea926b6dd3b140a012f3267f83a23ab01627308d6ab63f2effb786cfea,07091230cf5cfa10f6c6a8cb1669aa699f443e64d7c221a95f6ca4b288740532,6f88a9cc76aeda0cdceddb3618d808b5d2ce8202ddefb519c005232445d10b12,c31981a6754ab1545121e2a6a267ad859ddd5dce204e395f4b080309a366f72e,8c8cbd875b9dbeb8af2db02cc2004a77766e8238dcffe617d805b9f982cc4aff,a73a8916a4f32b78361efd1b75f87602bbc5544cc8193a1cd62e46f4cd45c582,19cc10e2284abe6beb1352d42f1d6a783f66bea38bc5533f5ce3ec7980ae3c8b,44e53e08ba0e77d8f0ee9036ceb934096a5342772d6f074fad5754e6d6a03e0d,631ca8dd96baa5ddfd1d34d4c831085ba883460844ae07082a6d513ad1fd28d4,d2cd85be20f8e4f50d15494c46de3dac0d30455350560977d807be2b0de1ffed,b0118a39df73da3e097dad0dea6270107cf54acf72ff70262ee6faa65294f3c7,e15ed5dd3ef9acc33fd7ac9dfd0eed379cb92c6df987ead6874f216096e528cf,90689302a1b07c1d8e6aef95ba0dc5fc39d506189e1223a7ed2c014abac70cdb,0925f1d008bcabc0ca565b74976918850eb6b6c4977f949c2e4bdef26ead0cf4,09449bf32f1feacb43f48770e9a33c88f88cb11bb4133309790b8aec98d2f3ce,441edf1fbedc46478b384e6206658dce0ac936b869df97dd28b5e98a18253db1
"0","0","510111","650011011","0","0","5011301","-56","885","81001105","1","770","0","0","1","0","1","660011001","90","1.1","0","bgm_M192","-40","81001105","100","20011","20011102","0","2001101","bgm_M192","1.4","0.8","0.8","BOSS戰(NORMAL)"
"0","0","510112","650011021","0","0","5011302","-1","-67","81001106","1","450","0","0","2","0","1","660011002","90","1.1","0","bgm_M192","-90","81001106","100","20011","20011201","0","2001102","bgm_M192","1.4","0.8","0.8","BOSS戰(HARD)"
"0","0","510112","650011031","0","0","5011308","-99","395","81001106","1","375","0","0","3","0","1","660011003","90","1.1","0","bgm_M192","-55","81001106","100","20011","20011201","0","2001103","bgm_M192","1.4","0.8","0.8","Boss戰(VERYHARD)"
"0","0","510121","650012011","0","0","5012301","-40","980","81001205","1","1130","0","-50","1","0","1","660012001","90","1.1","0","bgm_M209","-60","81001205","100","20012","20012101","0","2001201","bgm_M209","1.5","0.8","0.8","BOSS戰(NORMAL)"
"0","0","510122","650012021","0","0","5012302","-175","-32","81001206","1","-32","0","-50","2","0","1","660012002","90","1.1","0","bgm_M209","-175","81001206","100","20012","20012201","0","2001202","bgm_M209","1.5","0.8","0.8","BOSS戰(HARD)"
"0","0","510122","650012031","0","0","5012308","-80","500","81001206","1","510","0","-50","3","0","1","660012003","90","1.1","0","bgm_M209_02","-63","81001206","100","20012","20012201","0","2001203","bgm_M209","1.5","0.8","0.8","BOSS戰(VERY HARD)"
"0","0","0","650013011","-48","1","5013301","29","313","81001305","1","450","0","84","1","0","1","660013001","90","1.1","0","bgm_M218","-40","81001305","120","20013","20013102","205","2001301","bgm_M218","1","0.2","1","BOSS戰(NORMAL)"
"0","0","0","650013021","-41","1","5013302","41","-384","81001306","1","450","0","84","2","0","1","660013002","90","1.1","0","bgm_M218","-40","81001306","120","20013","20013201","73","2001302","bgm_M218","1","-0.18","1","BOSS戰(HARD)"
"0","0","0","650013031","-40","1","5013308","52","220","81001306","1","450","0","84","3","0","1","660013003","90","1.1","0","bgm_M218","-40","81001306","120","20013","20013201","178","2001303","bgm_M218","1","0.2","1","Boss戰(VERYHARD)"
"0","0","510141","650014011","0","0","5015301","-65","963","81001505","1","963","0","-50","1","0","1","660014001","90","1","0","bgm_M226","-95","81001505","100","20014","20014101","0","2001401","bgm_M226","1.3","0.7","0.7","BOSS戰(NORMAL)"
"0","0","510142","650014021","0","0","5015302","-4","121","81001506","1","121","0","-50","2","0","1","660014002","90","1","0","bgm_M226","-4","81001506","100","20014","20014201","0","2001402","bgm_M226","1.3","0.7","0.7","BOSS戰(HARD)"
"0","0","510142","650014031","0","0","5015308","23","500","81001506","1","500","0","-50","3","0","1","660014003","90","1","0","bgm_M226_02","23","81001506","100","20014","20014201","0","2001403","bgm_M226","1.3","0.7","0.7","Boss戰(VERYHARD)"
"0","0","510181","650015011","0","0","5019301","-35","900","81001905","1","800","0","-50","1","0","1","660015001","90","1","0","bgm_M240_02","-85","81001905","370","20015","20015101","0","2001501","bgm_M240","1.25","0.6","1","BOSS戰(NORMAL)"
"0","0","510182","650015021","0","0","5019302","40","205","81001906","1","145","0","-50","2","0","1","660015002","90","1","0","bgm_M240_02","-10","81001906","370","20015","20015201","0","2001502","bgm_M240","1.25","0.6","1","BOSS戰(HARD)"
"0","0","510182","650015031","0","0","5019308","-70","515","81001906","1","480","0","-50","3","0","1","660015003","90","1","0","bgm_M240_02","-70","81001906","370","20015","20015201","0","2001503","bgm_M240","1.25","0.6","1","BOSS戰(VERY HARD)"
"0","0","510211","650016011","0","0","5021301","-71","1072","81002101","1","1019","0","0","1","0","1","660016001","90","1","0","bgm_M248","-116","81002101","300","20016","20016101","0","2001601","bgm_M248","1","0.6","1","BOSS戰(NORMAL)"
"0","0","510212","650016021","0","0","5021302","65","233","81002102","1","180","0","0","2","0","1","660016002","90","1","0","bgm_M248","20","81002102","300","20016","20016201","0","2001602","bgm_M248","1","0.6","1","BOSS戰(HARD)"
"0","0","510212","650016031","0","0","5021308","-65","515","81002102","1","450","0","0","3","0","1","660016003","90","1","0","bgm_M248_02","-40","81002102","300","20016","20016201","0","2001603","bgm_M248","1","0.6","1","BOSS戰(VERY HARD)"
"0","0","510231","650017011","0","0","5023301","0","780","81002301","1","730","0","-50","1","0","1","660017001","90","1","0","bgm_M257","-50","81002301","170","20017","20017101","0","2001701","bgm_M257","1.25","0.6","1","BOSS戰(NORMAL)"
"0","0","510232","650017021","0","0","5023302","70","210","81002302","1","160","0","-50","2","0","1","660017002","90","1","0","bgm_M257","20","81002302","170","20017","20017201","0","2001702","bgm_M257","1.25","0.6","0.8","BOSS戰(HARD)"
"0","0","510232","650017031","0","0","5023308","-35","510","81002302","1","460","0","-50","3","0","1","660017003","90","1","0","bgm_M257","-85","81002302","170","20017","20017201","0","2001703","bgm_M257","1.25","0.6","0.8","BOSS戰(VERY HARD)"
"0","0","510251","650018011","0","0","5025301","0","458","81002501","1","800","0","-50","1","0","1","660018001","90","1","0","bgm_M268","-85","81002501","240","20018","20018102","0","2001801","bgm_M268","1.25","0.6","1","BOSS戰(NORMAL)"
"0","0","510252","650018021","0","0","5025302","8","0","81002502","1","145","0","-50","2","0","1","660018002","90","1","0","bgm_M268","-10","81002502","240","20018","20018201","0","2001802","bgm_M268","1.25","0.6","1","BOSS戰(HARD)"
"0","0","510252","650018031","0","0","5025308","-80","490","81002502","1","480","0","-50","3","0","1","660018003","90","1","0","bgm_M268","-70","81002502","240","20018","20018201","0","2001803","bgm_M268","1.25","0.6","1","BOSS戰(VERY HARD)"
"0","0","510271","650019011","0","0","5027301","0","827","81002701","1","800","0","-50","1","0","1","660019001","90","1","0","bgm_M276","-85","81002701","170","20019","20019101","0","2001901","bgm_M276","1.25","0.6","1","Boss戰（NORMAL）"
"0","0","510272","650019021","0","0","5027302","10","-43","81002702","1","145","0","-50","2","0","1","660019002","90","1","0","bgm_M276","-10","81002702","170","20019","20019201","0","2001902","bgm_M276","1.25","0.6","1","Boss戰（HARD）"
"0","0","510272","650019031","0","0","5027308","-15","450","81002702","1","480","0","-50","3","0","1","660019003","90","1","0","bgm_M276","-70","81002702","170","20019","20019201","0","2001903","bgm_M276","1.25","0.6","1","Boss戰（VERY HARD）"
"0","0","510331","650020011","0","0","5029301","0","458","81002901","1","820","0","0","1","0","1","660020001","90","1","0","bgm_M284","-57","81002901","170","20020","20020102","0","2002001","bgm_M284","1.7","0.8","0.6","Boss戰（NORMAL）"
"0","0","510332","650020021","0","0","5029302","39","-38","81002902","1","150","0","0","2","0","1","660020002","90","1","0","bgm_M284","19","81002902","170","20020","20020201","0","2002002","bgm_M284","1.7","0.8","0.6","Boss戰（HARD）"
"0","0","510333","650020031","0","0","5029308","-40","474","81002902","1","480","0","0","3","0","1","660020003","90","1","0","bgm_M284","-70","81002902","170","20020","20020201","0","2002003","bgm_M284","1.7","0.8","0.6","Boss戰（VERY HARD）"
"0","0","510311","650021011","0","0","5031301","-50","550","81003101","1","800","0","-50","1","0","1","660021001","90","1","0","bgm_M297","-85","81003101","170","20021","20021102","0","2002101","bgm_M297","1.25","0.6","1","BOSS戰(NORMAL)"
"0","0","510312","650021021","0","0","5031302","10","-17","81003102","1","145","0","-50","2","0","1","660021002","90","1","0","bgm_M297","-10","81003102","170","20021","20021201","0","2002102","bgm_M297","1.25","0.6","1","BOSS戰(HARD)"
"0","0","510312","650021031","0","0","5031308","-70","516","81003102","1","480","0","-50","3","0","1","660021003","90","1","0","bgm_M297","-70","81003102","170","20021","20021201","0","2002103","bgm_M297","1.25","0.6","1","BOSS戰(VERY HARD)"
"0","0","510331","650022011","0","0","5033301","-85","825","81000605","1","822","0","-50","1","0","1","660022001","90","1.1","0","bgm_M319","-75","81000605","100","20022","20022101","0","2002201","bgm_M319","1.25","0.8","0.8","Boss戰（NORMAL）"
"0","0","510332","650022021","0","0","5033302","-200","-27","81003304","1","-30","0","-50","2","0","1","660022002","90","1.1","0","bgm_M319","-190","81003301","100","20022","20022201","0","2002202","bgm_M319","1.25","0.8","0.8","Boss戰（HARD）"
"0","0","510333","650022031","0","0","5033308","-70","485","81003304","1","482","0","-50","3","0","1","660022003","90","1.1","0","bgm_M319","-60","81003301","100","20022","20022201","0","2002203","bgm_M319","1.25","0.8","0.8","Boss戰（VERY HARD）"
"0","0","510331","650023011","0","0","5038301","-43","663","81003801","1","613","0","-50","1","0","1","660023001","90","0.8","0","bgm_M346","-93","81003801","325","20023","20023101","0","2002301","bgm_M346","1.8","0.8","0.65","BOSS戰(NORMAL)"
"0","0","510332","650023021","0","0","5038302","29","-12","81003803","1","-62","0","-50","2","0","1","660023002","90","0.8","0","bgm_M346","-21","81003802","325","20023","20023201","0","2002302","bgm_M346","1.8","0.8","0.65","Boss戰（HARD）"
"0","0","510333","650023031","0","0","5038308","-67","517","81003803","1","467","0","-50","3","0","1","660023003","90","0.8","0","bgm_M346","-117","81003802","325","20023","20023201","0","2002303","bgm_M346","1.8","0.8","0.65","Boss戰（VERY HARD）"
"0","0","510331","650024011","0","0","5040301","-35","456","81004001","1","406","0","-35","1","0","1","660024001","90","0.8","0","bgm_M354","-85","81004001","100","20024","20024103","0","2002401","bgm_M354","1.7","0.8","0.65","BOSS戰(NORMAL)"
"0","0","510332","650024021","0","0","5040302","9","99","81004002","1","49","0","-35","2","0","1","660024002","90","0.8","0","bgm_M354","-41","81004002","100","20024","20024201","0","2002402","bgm_M354","1.7","0.8","0.65","Boss戰（HARD）"
"0","0","510333","650024031","0","0","5040308","-59","481","81004002","1","431","0","-35","3","0","1","660024003","90","0.8","0","bgm_M354","-109","81004002","100","20024","20024201","0","2002403","bgm_M354","1.7","0.8","0.65","Boss戰（VERY HARD）"
"0","0","510331","650025011","0","0","5042301","33","1345","81004201","1","770","0","-50","1","0","1","660025001","90","0.8","0","bgm_M378","-40","81004201","140","20025","20025101","0","2002501","bgm_M378","1.8","0.8","0.65","BOSS戰(NORMAL)"
"0","0","510332","650025021","0","0","5042302","-155","160","81004202","1","450","0","-50","2","0","1","660025002","90","0.8","0","bgm_M378","-40","81004202","140","20025","20025201","0","2002502","bgm_M378","1.8","0.8","0.65","Boss戰（HARD）"
"0","0","510333","650025031","0","0","5042308","44","577","81004202","1","450","0","-50","3","0","1","660025003","90","0.8","0","bgm_M378","-40","81004202","140","20025","20025201","0","2002503","bgm_M378","1.8","0.8","0.65","Boss戰（VERY HARD）"
"0","0","510331","650026011","0","0","5044301","-35","482","81004401","1","770","0","-54","1","0","1","660026001","90","0.8","0","bgm_M384","-85","81004401","140","20026","20026102","0","2002601","bgm_M384","1.8","0.8","0.65","BOSS戰(NORMAL)"
"0","0","510332","650026021","0","0","5044302","-22","-37","81004402","1","720","0","-54","2","0","1","660026002","90","0.8","0","bgm_M384","110","81004402","140","20026","20026201","0","2002602","bgm_M384","1.8","0.8","0.65","Boss戰（HARD）"
"0","0","510333","650026031","0","0","5044308","-51","514","81004402","1","490","0","-54","3","0","1","660026003","90","0.8","0","bgm_M384","-40","81004402","140","20026","20026201","0","2002603","bgm_M384","1.8","0.8","0.65","Boss戰（VERY HARD）"
"0","0","510331","650027011","0","0","5046301","80","883","81004601","1","833","0","-35","1","0","1","660027001","90","0.8","0","bgm_M397","6","81004601","320","20027","20027101","0","2002701","bgm_M397","1.7","0.8","0.65","Boss戰（NORMAL）"
"0","0","510332","650027021","0","0","5046302","79","174","81004602","1","124","0","-35","2","0","1","660027002","90","0.8","0","bgm_M397","29","81004602","320","20027","20027201","0","2002702","bgm_M397","1.7","0.8","0.65","Boss戰（HARD）"
"0","0","510333","650027031","0","0","5046308","-7","486","81004602","1","436","0","-35","3","0","1","660027003","90","0.8","0","bgm_M397","43","81004602","320","20027","20027201","0","2002703","bgm_M397","1.7","0.8","0.65","Boss戰（VERY HARD）"
"0","0","510331","650028011","0","0","5048301","-73","828","81000605","1","798","0","-35","1","0","1","660028001","90","0.7","0","bgm_M406","-176","81000605","100","20028","20028101","0","2002801","bgm_M406","1.25","0.7","0.75","BOSS戰(NORMAL)"
"0","0","510332","650028021","0","0","5048302","-210","-13","81000606","1","-63","0","-35","2","0","1","660028002","90","0.7","0","bgm_M406","-260","81000606","100","20028","20028201","0","2002802","bgm_M406","1.25","0.7","0.75","Boss戰（HARD）"
"0","0","510333","650028031","0","0","5048308","-65","482","81000606","1","432","0","-35","3","0","1","660028003","90","0.7","0","bgm_M406","-115","81000606","100","20028","20028201","0","2002803","bgm_M406","1.25","0.7","0.75","Boss戰（VERY HARD）"
"0","0","510331","650029011","0","0","5050301","-25","1029","81005001","1","770","0","-35","1","0","1.3","660029001","90","0.8","0","bgm_M416","-85","81005001","100","20029","20029101","0","2002901","bgm_M416","1.7","0.8","0.65","BOSS戰(NORMAL)"
"0","0","510332","650029021","0","0","5050302","-190","-88","81005002","1","720","0","-35","2","0","1.3","660029002","90","0.8","0","bgm_M416","110","81005002","100","20029","20029201","0","2002902","bgm_M416","1.7","0.8","0.65","Boss戰（HARD）"
"0","0","510333","650029031","0","0","5050308","-65","465","81005002","1","490","0","-35","3","0","1.3","660029003","90","0.8","0","bgm_M416","-40","81005002","100","20029","20029201","0","2002903","bgm_M416","1.7","0.8","0.65","Boss戰（VERY HARD）"
"0","0","510331","650030011","0","0","5052301","-54","842","81000605","1","770","0","-75","1","0","1","660030001","90","0.8","0","bgm_M424","-85","81000605","260","20030","20030101","0","2003001","bgm_M424","1.7","0.8","0.65","BOSS戰(NORMAL)"
"0","0","510332","650030021","0","0","5052302","32","-15","81003304","1","720","0","-75","2","0","1","660030002","90","0.8","0","bgm_M424","110","81003301","260","20030","20030201","0","2003002","bgm_M424","1.7","0.8","0.65","Boss戰（HARD）"
"0","0","510333","650030031","0","0","5052308","-25","514","81003304","1","490","0","-75","3","0","1","660030003","90","0.8","0","bgm_M424","-40","81003301","260","20030","20030201","0","2003003","bgm_M424","1.7","0.8","0.65","Boss戰（VERY HARD）"
"0","0","510331","650031011","0","0","5054301","-25","732","81000905","1","698","0","-75","1","0","1","660031001","90","0.8","0","bgm_M429","0","81000905","380","20031","20031101","0","2003101","bgm_M429","1.7","0.8","0.65","BOSS戰(NORMAL)"
"0","0","510332","650031021","0","0","5054302","-10","-42","81000906","1","720","0","-75","2","0","1","660031002","90","0.8","0","bgm_M429","110","81000906","380","20031","20031201","0","2003102","bgm_M429","1.7","0.8","0.65","Boss戰（HARD）"
"0","0","510333","650031031","0","0","5054308","-63","437","81000906","1","490","0","-75","3","0","1","660031003","90","0.8","0","bgm_M429","-40","81000906","380","20031","20031201","0","2003103","bgm_M429","1.7","0.8","0.65","Boss戰（VERY HARD）"
"0","0","510331","650032011","0","0","5056301","-30","883","81005601","1","800","0","-20","1","0","1","660032001","90","0.75","0","bgm_M438","-85","81005601","150","20032","20032101","0","2003201","bgm_M438","2","0.8","0.65","Boss戰（NORMAL）"
"0","0","510332","650032021","0","0","5056302","-21","-28","81005602","1","145","0","-20","2","0","1","660032002","90","0.75","0","bgm_M438","-10","81005602","150","20032","20032201","0","2003202","bgm_M438","2","0.8","0.65","Boss戰（HARD）"
