97264f767d11e5ef47c516872e0efe267ec8e3b9319184ee7f98857e27a417e8,63a6ec945247e922cf3eb41d51521c5ec70c20c4376b81841e27f69c5126add8,d0639c2242eadbc43cceafff1136f5e2fa8cdc1041e10528bcfba4c054f2ccdc,67e91e497ea89e83af6aa686eb84fe38b6002e19488c0274a47adcd33b9d910e,71662ab8e616d8c5d5990a369756b11d8566b7873c808f020b695ef7e7e50ae8,19b8f8a45674843627b7ee5a84c9a3814246bcbaaf709717fc620b09158439a5,7be8abf6bbc4fffb57130619d594a17d4577513c0d12e1de44e6ff4049a81707,9dc0dc9bff1015bc7d09c892dbae021a8b1e0aeb2ddb16a665beebfa14777a40,2b9e02c344b25f71991184277c4808390b1490a7e29d1d1ff7ae46d39ef83410,c2bbf3d43e04a626163cf11182bd23355a0a7971b59fe04b00a1922983c4184c,cd1f041f3e867d410bbcc605ae239a83e89bed28f247fbaca883923bbd684e31,1cb61df4a5d3357bbfa3b40a65ce4710155d8b29905b7209c74734775d0bfc94,0f9232edd00a690e3ed323042aabcda46303f99ef49857908595929f759ecfb9,e18e23e8b9329fd2ec3093081e7f9578599021fe6511ef12df94be64d810d0d3,59ad42109b3e033103d50444e275e6876cffd91369a8860ea8c175e30fe6b1de,1d162a2555338c7f21b24c9b32c58908ca5d5b997db25464270df9da631ce1fc,55c35ee93f1487722d4802697ffd2803603aa6484ee7f790f99496773656daef,8fa1679dc0cf526e329b541149467b17c2f29a7753f74bb1bcc612d7fbbbec91
"0","0","33","6500","0","0","50","0","8","0","0","0","6500","91002","0","0","0","0"
"0","0","34","6600","0","0","50","0","8","0","0","0","6600","91002","0","0","0","0"
"0","0","35","6700","0","0","50","0","8","0","0","0","6700","91002","0","0","0","0"
"0","0","36","6800","0","0","50","0","8","0","0","0","6800","91002","0","0","0","0"
"0","0","37","6900","0","0","50","0","8","0","0","0","6900","91002","0","0","0","0"
"0","0","38","7000","0","0","50","0","8","0","0","0","7000","91002","0","0","0","0"
"0","0","39","7100","0","0","50","0","8","0","0","0","7100","91002","0","0","0","0"
"0","0","40","7200","0","0","50","0","8","0","0","0","7200","91002","0","0","0","0"
"0","0","41","7300","0","0","50","0","8","0","0","0","7300","91002","0","0","0","0"
"0","0","42","7400","0","0","50","0","8","0","0","0","7400","91002","0","0","0","0"
"0","0","43","7500","0","0","50","0","8","0","0","0","7500","91002","0","0","0","0"
"0","0","44","7600","0","0","50","0","8","0","0","0","7600","91002","0","0","0","0"
"0","0","45","7700","0","0","50","0","8","0","0","0","7700","91002","0","0","0","0"
"0","0","46","7800","0","0","50","0","8","0","0","0","7800","91002","0","0","0","0"
"0","0","47","7900","0","0","50","0","8","0","0","0","7900","91002","0","0","0","0"
"0","0","48","8000","0","0","50","0","8","0","0","0","8000","91002","0","0","0","0"
"0","0","49","8100","0","0","15","0","8","0","0","0","8100","91002","0","0","0","0"
"0","0","50","8200","0","0","15","0","8","0","0","0","8200","91002","0","0","0","0"
"0","0","51","8300","0","0","15","0","8","0","0","0","8300","91002","0","0","0","0"
"0","0","52","8400","0","0","15","0","8","0","0","0","8400","91002","0","0","0","0"
"0","0","53","8500","0","0","15","0","8","0","0","0","8500","91002","0","0","0","0"
"0","0","54","8600","0","0","15","0","8","0","0","0","8600","91002","0","0","0","0"
"0","0","55","8700","0","0","15","0","8","0","0","0","8700","91002","0","0","0","0"
"0","0","56","8800","0","0","15","0","8","0","0","0","8800","91002","0","0","0","0"
"0","0","57","8900","0","0","15","0","8","0","0","0","8900","91002","0","0","0","0"
"0","0","58","9000","0","0","15","0","8","0","0","0","9000","91002","0","0","0","0"
"0","0","59","9100","0","0","15","0","8","0","0","0","9100","91002","0","0","0","0"
"0","0","60","9200","0","0","15","0","8","0","0","0","9200","91002","0","0","0","0"
"0","0","61","9300","0","0","15","0","8","0","0","0","9300","91002","0","0","0","0"
"0","0","62","9400","0","0","15","0","8","0","0","0","9400","91002","0","0","0","0"
"0","0","63","9500","0","0","15","0","8","0","0","0","9500","91002","0","0","0","0"
"0","0","64","9600","0","0","15","0","8","0","0","0","9600","91002","0","0","0","0"
"0","0","65","9700","0","0","15","0","8","0","0","0","9700","91002","0","0","0","0"
"0","0","66","9800","0","0","15","0","8","0","0","0","9800","91002","0","0","0","0"
"0","0","67","9900","0","0","15","0","8","0","0","0","9900","91002","0","0","0","0"
"0","0","68","10000","0","0","15","0","8","0","0","0","10000","91002","0","0","0","0"
"0","0","69","10100","0","0","15","0","8","0","0","0","10100","91002","0","0","0","0"
"0","0","70","10200","0","0","15","0","8","0","0","0","10200","91002","0","0","0","0"
"0","0","71","10300","0","0","15","0","8","0","0","0","10300","91002","0","0","0","0"
"0","0","72","10400","0","0","15","0","8","0","0","0","10400","91002","0","0","0","0"
"0","0","73","10500","0","0","15","0","8","0","0","0","10500","91002","0","0","0","0"
"0","0","74","10600","0","0","15","0","8","0","0","0","10600","91002","0","0","0","0"
"0","0","75","10700","0","0","15","0","8","0","0","0","10700","91002","0","0","0","0"
"0","0","76","10800","0","0","15","0","8","0","0","0","10800","91002","0","0","0","0"
"0","0","77","10900","0","0","15","0","8","0","0","0","10900","91002","0","0","0","0"
"0","0","78","11000","0","0","15","0","8","0","0","0","11000","91002","0","0","0","0"
"0","0","79","11100","0","0","15","0","8","0","0","0","11100","91002","0","0","0","0"
"0","0","80","11200","0","0","15","0","8","0","0","0","11200","91002","0","0","0","0"
"0","0","81","11300","0","0","15","0","8","0","0","0","11300","91002","0","0","0","0"
"0","0","82","11400","0","0","15","0","8","0","0","0","11400","91002","0","0","0","0"
"0","0","83","11500","0","0","15","0","8","0","0","0","11500","91002","0","0","0","0"
"0","0","84","11600","0","0","15","0","8","0","0","0","11600","91002","0","0","0","0"
"0","0","85","11700","0","0","15","0","8","0","0","0","11700","91002","0","0","0","0"
"0","0","86","11800","0","0","15","0","8","0","0","0","11800","91002","0","0","0","0"
"0","0","87","11900","0","0","15","0","8","0","0","0","11900","91002","0","0","0","0"
"0","0","88","12000","0","0","15","0","8","0","0","0","12000","91002","0","0","0","0"
"0","0","89","12100","0","0","15","0","8","0","0","0","12100","91002","0","0","0","0"
"0","0","90","12200","0","0","15","0","8","0","0","0","12200","91002","0","0","0","0"
"0","0","91","12300","0","0","15","0","8","0","0","0","12300","91002","0","0","0","0"
"0","0","92","12400","0","0","15","0","8","0","0","0","12400","91002","0","0","0","0"
"0","0","93","12500","0","0","15","0","8","0","0","0","12500","91002","0","0","0","0"
"0","0","94","12600","0","0","15","0","8","0","0","0","12600","91002","0","0","0","0"
"0","0","95","12700","0","0","15","0","8","0","0","0","12700","91002","0","0","0","0"
"0","0","96","12800","0","0","15","0","8","0","0","0","12800","91002","0","0","0","0"
"0","0","97","12900","0","0","15","0","8","0","0","0","12900","91002","0","0","0","0"
"0","0","98","13000","0","0","15","0","8","0","0","0","13000","91002","0","0","0","0"
"0","0","99","13100","0","0","15","0","8","0","0","0","13100","91002","0","0","0","0"
"0","0","100","13200","0","0","15","0","8","0","0","0","13200","91002","0","0","0","0"
"0","0","101","13300","0","0","15","0","8","0","0","0","13300","91002","0","0","0","0"
"0","0","102","13400","0","0","15","0","8","0","0","0","13400","91002","0","0","0","0"
"0","0","103","13500","0","0","15","0","8","0","0","0","13500","91002","0","0","0","0"
"0","0","104","13600","0","0","15","0","8","0","0","0","13600","91002","0","0","0","0"
"0","0","105","13700","0","0","15","0","8","0","0","0","13700","91002","0","0","0","0"
"0","0","106","13800","0","0","15","0","8","0","0","0","13800","91002","0","0","0","0"
"0","0","107","13900","0","0","15","0","8","0","0","0","13900","91002","0","0","0","0"
"0","0","108","14000","0","0","15","0","8","0","0","0","14000","91002","0","0","0","0"
"0","0","109","14100","0","0","15","0","8","0","0","0","14100","91002","0","0","0","0"
"0","0","110","14200","0","0","15","0","8","0","0","0","14200","91002","0","0","0","0"
"0","0","111","14300","0","0","15","0","8","0","0","0","14300","91002","0","0","0","0"
"0","0","112","14400","0","0","15","0","8","0","0","0","14400","91002","0","0","0","0"
"0","0","113","14500","0","0","15","0","8","0","0","0","14500","91002","0","0","0","0"
"0","0","114","14600","0","0","15","0","8","0","0","0","14600","91002","0","0","0","0"
"0","0","115","14700","0","0","15","0","8","0","0","0","14700","91002","0","0","0","0"
"0","0","116","14800","0","0","15","0","8","0","0","0","14800","91002","0","0","0","0"
"0","0","117","14900","0","0","15","0","8","0","0","0","14900","91002","0","0","0","0"
"0","0","118","15000","0","0","15","0","8","0","0","0","15000","91002","0","0","0","0"
