4eb0977036848732f209052f4733da68694b89324357c0b4b26c46e654228814,0512d02dc70763966fe0078bd51caaf097e4dfcd0c7e0409d1e5063533118cbf,b2d61485c387518b335c1eeb843b00f86345aaf313486162993c2377a72ddfb4,037ee27417d4e80e2ea6a874e06e610109ee26c1b78c377d0402c35667d4478b,5c2b0cb693588b29f02f56509ae3783acce2f7dd3f588883e3e3eb969aa5333e,5808bdff2e3511c3a4def46cc38f8018628b797d99e626783dee088cf2c29fa2,370c625e1569d87c47d00ad1619e13385a8bf4679953ecd6d9802f3a0d0eedb4,3afa954d88a369b5e13a8622c3a43d809bd62ec686a353bc3131b1f02c66c4f9,530bc5515eb9220ef1a2d1e2ab144e4435ade097ced487d441b477de7bcf19c1,366c43b5eec595e40f163fd0eda883544e3c06da87d7224ceb7b6dacc8401180,bb6f52bb4cc0893eeb7ba742f2914d81c14612422a578919709078e77c627b79,3bd76adfa5b1263105f0fc57f6cd2a3d94c295ce6bc37d0888880120c79c0c77,cede5151996e4ccbd400f0924ee6f174f7088c77b6692198585a41848bced131,83f7de63277809aae01a042c67e7677165b4416f8b0d87fa17d86b7aecde897a,e158b60a585f032348a32b596df1f2b3601df648c8df1319532fadda18c45fb9,21718af00b7200822d5761f1a0b30692a77576de968077b303392f00a085ab2a,fd992bbd85c4df69c7cd9f331c08bf7fdf0a1afd1b3ebe24278fadd505c56006,f7380f668c78ddf9eeae959f52dff2b709fd2fcde1f2b956e475fc8b089bdeb6
"0","0","19","0","0","0","0","0","0","0","0","3","91002","8","300","10004","0","0"
"0","0","20","0","0","0","0","0","0","0","0","4","91002","8","250","10004","0","0"
"0","0","21","0","0","0","0","0","0","0","0","1","91002","8","500","10005","0","0"
"0","0","22","0","0","0","0","0","0","0","0","2","91002","8","400","10005","0","0"
"0","0","23","0","0","0","0","0","0","0","0","3","91002","8","300","10005","0","0"
"0","0","24","0","0","0","0","0","0","0","0","4","91002","8","250","10005","0","0"
"0","0","25","0","0","0","0","0","0","0","0","1","91002","8","500","10006","0","0"
"0","0","26","0","0","0","0","0","0","0","0","2","91002","8","400","10006","0","0"
"0","0","27","0","0","0","0","0","0","0","0","3","91002","8","300","10006","0","0"
"0","0","28","0","0","0","0","0","0","0","0","4","91002","8","250","10006","0","0"
"0","0","29","0","0","0","0","0","0","0","0","1","91002","8","500","10007","0","0"
"0","0","30","0","0","0","0","0","0","0","0","2","91002","8","400","10007","0","0"
"0","0","31","0","0","0","0","0","0","0","0","3","91002","8","300","10007","0","0"
"0","0","32","0","0","0","0","0","0","0","0","4","91002","8","250","10007","0","0"
"0","0","33","0","0","0","0","0","0","0","0","1","91002","8","500","10008","0","0"
"0","0","34","0","0","0","0","0","0","0","0","2","91002","8","400","10008","0","0"
"0","0","35","0","0","0","0","0","0","0","0","3","91002","8","300","10008","0","0"
"0","0","36","0","0","0","0","0","0","0","0","4","91002","8","250","10008","0","0"
"0","0","37","0","0","0","0","0","0","0","0","1","91002","8","500","10009","0","0"
"0","0","38","0","0","0","0","0","0","0","0","2","91002","8","400","10009","0","0"
"0","0","39","0","0","0","0","0","0","0","0","3","91002","8","300","10009","0","0"
"0","0","40","0","0","0","0","0","0","0","0","4","91002","8","250","10009","0","0"
"0","0","41","0","0","0","0","0","0","0","0","1","91002","8","500","10010","0","0"
"0","0","42","0","0","0","0","0","0","0","0","2","91002","8","400","10010","0","0"
"0","0","43","0","0","0","0","0","0","0","0","3","91002","8","300","10010","0","0"
"0","0","44","0","0","0","0","0","0","0","0","4","91002","8","250","10010","0","0"
"0","0","45","0","0","0","0","0","0","0","0","1","91002","8","500","10011","0","0"
"0","0","46","0","0","0","0","0","0","0","0","2","91002","8","400","10011","0","0"
"0","0","47","0","0","0","0","0","0","0","0","3","91002","8","300","10011","0","0"
"0","0","48","0","0","0","0","0","0","0","0","4","91002","8","250","10011","0","0"
"0","0","49","0","0","0","0","0","0","0","0","1","91002","8","500","10012","0","0"
"0","0","50","0","0","0","0","0","0","0","0","2","91002","8","400","10012","0","0"
"0","0","51","0","0","0","0","0","0","0","0","3","91002","8","300","10012","0","0"
"0","0","52","0","0","0","0","0","0","0","0","4","91002","8","250","10012","0","0"
"0","0","53","0","0","0","0","0","0","0","0","1","91002","8","500","10013","0","0"
"0","0","54","0","0","0","0","0","0","0","0","2","91002","8","400","10013","0","0"
"0","0","55","0","0","0","0","0","0","0","0","3","91002","8","300","10013","0","0"
"0","0","56","0","0","0","0","0","0","0","0","4","91002","8","250","10013","0","0"
