51a0a48c99c8ff0008114caea1b1420f3ff0be2fce92a98c8ad0f14b2e3b591f,51d0aebe4f827a9111f34877eb06be792873a24f6b17158fb2413d9110df1579,c7086220cef897510442b34cfef04be03c74a519b52cd3a1430eb4335db33827,9aa8824e4f9dbfac116b8fc56aff223e10fc9eed373ac1d1517bd65c4568a707,a6dca9150c931d6f75db45a16eeb3bfc6b9b1fd8184abeb16e56ee13ada87545,b6832ccfecf229b9d19cedb31daf4367883190130eac9de279617997f3a63fbb,b43e8d7307e8f2390ad7f46eb289d47a7150968e6cd6372028181e3fe68b968d,2406607ea8bbf8eda960bbfd469c4e19fa9f314c0c91eb6fe0b8541efd5f3ce7,9c07a64be1197e8b831b97a7e7378df4df0e7708111db9ea4918ee992e4683dd,a55beb5e6330bf33525b453fb3b12002c2ada30499a2cb1ddf49d27c88db611a,fd529740e459876bbfab1bd32c38b29095c916bc21afe398dd26fadb63e12272,6211261ba229cc1faf989c5b6652d61cd4d48f6933fd8b272ec085d7fe8014bb,1bcc61d5008bdb8e594f3c3297c6f31a2764b616dfd7dfdc814c7fb0fe75d0a2,84f46c1ba8c7a9fbf1e3fe1d6a0227615b7816648079ee4044ec5edbf4aed786,1dca8538bd709e0d6198aedad4d654a660ccd2ba716da3b31f4ddc2e31d7c5a8,288626341da05e1715022d855abf5afb3562863443ec6a043b97f6277f881c39,3d8c381fce4a4ee8b303080a093d4ef2384a646152c83c3570c06a2aede0c37c
"2020/02/21 15:59:59","1768","2020/02/15 15:59:59","2020/02/04 16:00:00","0","2020/01/31 16:00:00","111201","2020/02/18 15:59:59","50","0","bgm_M265_Top","60","1060","0","bgm_M265","10025","505033"
"2020/02/28 15:59:59","1768","2020/02/22 15:59:59","2020/02/18 16:00:00","0","2020/02/14 16:00:00","108201","2020/02/25 15:59:59","50","10007","bgm_M135","60","1060","0","bgm_M135","10026","500264"
"2020/03/19 15:59:59","1800","2020/03/13 15:59:59","2020/03/02 16:00:00","0","2020/02/27 16:00:00","100501","2020/03/16 15:59:59","50","0","bgm_M273","60","1060","0","bgm_M273","10027","500836"
"2020/03/26 15:59:59","1768","2020/03/20 15:59:59","2020/03/16 16:00:00","0","2020/03/13 16:00:00","100901","2020/03/23 15:59:59","50","10008","bgm_M162","60","1060","0","bgm_M162","10028","500143"
"2020/04/19 15:59:59","1768","2020/04/12 15:59:59","2020/04/01 16:00:00","0","2020/03/30 16:00:00","111601","2020/04/15 15:59:59","50","0","bgm_M281","60","1060","0","bgm_M281","10029","500880"
"2020/04/26 15:59:59","1768","2020/04/19 15:59:59","2020/04/15 16:00:00","0","2020/04/13 16:00:00","108501","2020/04/22 15:59:59","50","10009","bgm_M171","60","1060","0","bgm_M171","10030","500114"
"2020/05/22 15:59:59","1768","2020/05/16 15:59:59","2020/05/05 16:00:00","0","2020/04/30 16:00:00","112101","2020/05/19 15:59:59","50","0","bgm_M294","60","1060","0","bgm_M294","10031","500911"
"2020/05/29 15:59:59","1768","2020/05/23 15:59:59","2020/05/19 16:00:00","0","2020/05/15 16:00:00","108901","2020/05/26 15:59:59","50","10010","bgm_M182","60","1060","0","bgm_M182","10032","500553"
"2020/06/21 15:59:59","1768","2020/06/14 15:59:59","2020/06/03 16:00:00","0","2020/06/01 16:00:00","112301","2020/06/17 15:59:59","50","0","bgm_M316","60","1060","0","bgm_M316","10033","500016"
"2020/06/28 15:59:59","1768","2020/06/21 15:59:59","2020/06/17 16:00:00","0","2020/06/15 16:00:00","109001","2020/06/24 15:59:59","50","10011","bgm_M189","60","1060","0","bgm_M189","10034","500600"
"2020/10/26 15:59:59","1768","2020/10/18 15:59:59","2020/09/30 16:00:00","0","2020/09/28 16:00:00","112401","2020/10/21 15:59:59","50","0","bgm_M330","60","1060","0","bgm_M330","10035","500175"
"2020/10/26 15:59:59","1768","2020/10/18 15:59:59","2020/10/12 16:00:00","10035","2020/09/28 16:00:00","112401","2020/10/21 15:59:59","50","0","bgm_M341","60","1060","0","bgm_M341","10036","500921"
"2020/08/28 15:59:59","1768","2020/08/21 15:59:59","2020/08/17 16:00:00","0","2020/08/14 16:00:00","101401","2020/08/24 15:59:59","50","10012","bgm_M206","60","1060","0","bgm_M206","10037","500013"
"2020/07/19 15:59:59","1768","2020/07/13 15:59:59","2020/07/02 16:00:00","0","2020/06/29 16:00:00","111001","2020/07/16 15:59:59","50","0","bgm_M343","60","1060","0","bgm_M343","10038","500751"
"2020/07/26 15:59:59","1768","2020/07/20 15:59:59","2020/07/16 16:00:00","0","2020/07/13 16:00:00","109301","2020/07/23 15:59:59","50","10013","bgm_M215","60","1060","0","bgm_M215","10039","500133"
"2020/08/21 15:59:59","1768","2020/08/14 15:59:59","2020/08/03 16:00:00","0","2020/07/31 16:00:00","103301","2020/08/17 15:59:59","50","0","bgm_M351","60","1060","0","bgm_M351","10040","500990"
"2020/09/28 15:59:59","1768","2020/09/22 15:59:59","2020/09/18 16:00:00","0","2020/09/14 16:00:00","109501","2020/09/25 15:59:59","50","10015","bgm_M223","60","1060","0","bgm_M223","10041","500650"
"2020/09/22 15:59:59","1768","2020/09/15 15:59:59","2020/09/04 16:00:00","0","2020/09/01 16:00:00","113001","2020/09/18 15:59:59","50","0","bgm_M375","60","1060","0","bgm_M375","10042","500016"
"2020/10/28 15:59:59","1600","2020/10/23 15:59:59","2020/10/19 16:00:00","0","2020/10/15 16:00:00","110101","2020/10/26 15:59:59","50","10019","bgm_M237","12","1060","0","bgm_M237","10043","500683"
"2020/11/20 15:59:59","1768","2020/11/13 15:59:59","2020/11/02 16:00:00","0","2020/10/29 16:00:00","113201","2020/11/16 15:59:59","50","0","bgm_M380A","60","1060","0","bgm_M380A","10044","500016"
"2020/11/27 15:59:59","1768","2020/11/21 15:59:59","2020/11/17 16:00:00","0","2020/11/13 16:00:00","110501","2020/11/24 15:59:59","50","10021","bgm_M245_02","60","1060","0","bgm_M245","10045","500713"
"2020/12/22 15:59:59","1768","2020/12/15 15:59:59","2020/12/04 16:00:00","0","2020/12/01 16:00:00","113501","2020/12/18 15:59:59","50","0","bgm_M393","60","1060","0","bgm_M393","10046","501091"
"2020/12/27 15:59:59","1800","2020/12/22 15:59:59","2020/12/18 16:00:00","0","2020/12/14 16:00:00","110701","2020/12/25 15:59:59","50","10023","bgm_M254","34","1060","0","bgm_M254","10047","500731"
"2021/01/18 15:59:59","1768","2021/01/11 15:59:59","2020/12/31 16:00:00","0","2020/12/28 16:00:00","113801","2021/01/14 15:59:59","50","0","bgm_M403","60","1060","0","bgm_M403","10048","500016"
"2021/01/27 15:59:59","1768","2021/01/22 15:59:59","2021/01/18 16:00:00","0","2021/01/15 16:00:00","111201","2021/01/25 15:59:59","50","10025","bgm_M265_Top","60","1060","0","bgm_M265","10049","505033"
"2021/02/19 15:59:59","1768","2021/02/12 15:59:59","2021/02/01 16:00:00","0","2021/01/29 16:00:00","114101","2021/02/15 15:59:59","50","0","bgm_M413","60","1060","0","bgm_M413","10050","501133"
"2021/02/28 15:59:59","1800","2021/02/23 15:59:59","2021/02/19 16:00:00","0","2021/02/17 16:00:00","100501","2021/02/26 15:59:59","50","10027","bgm_M273","60","1060","0","bgm_M273","10051","500836"
"2021/03/20 15:59:59","1768","2021/03/13 15:59:59","2021/03/02 16:00:00","0","2021/02/26 16:00:00","114201","2021/03/16 15:59:59","50","0","bgm_M421","60","1060","0","bgm_M421","10052","500016"
"2021/04/30 15:59:59","1768","2021/04/24 15:59:59","2021/04/16 16:00:00","0","2021/04/14 16:00:00","109701","2021/04/27 15:59:59","50","10017","bgm_M228","60","1060","0","bgm_M228","10053","500175"
"2021/04/19 15:59:59","1768","2021/04/12 15:59:59","2021/04/01 16:00:00","0","2021/03/30 16:00:00","114401","2021/04/15 15:59:59","50","0","bgm_M426","60","1060","0","bgm_M426","10054","501171"
"2021/03/26 15:59:59","1768","2021/03/21 15:59:59","2021/03/17 16:00:00","0","2021/03/15 16:00:00","111601","2021/03/24 15:59:59","50","10029","bgm_M281","60","1060","0","bgm_M281","10055","500880"
"2021/05/22 15:59:59","1768","2021/05/15 15:59:59","2021/05/04 16:00:00","0","2021/05/01 16:00:00","111801","2021/05/18 15:59:59","50","0","bgm_M435","60","1060","0","bgm_M435","10056","501160"
"2021/05/28 14:59:59","1768","2021/05/23 15:59:59","2021/05/19 16:00:00","0","2021/05/17 16:00:00","112101","2021/05/26 15:59:59","50","10031","bgm_M294","60","1060","0","bgm_M294","10057","500911"
"2021/06/26 15:59:59","1768","2021/06/19 15:59:59","2021/06/02 16:00:00","0","2021/05/31 16:00:00","115601","2021/06/22 15:59:59","50","0","bgm_M442A","60","1060","0","bgm_M442A","10058","500143"
"2021/06/26 15:59:59","1768","2021/06/19 15:59:59","2021/06/12 16:00:00","10058","2021/05/31 16:00:00","115601","2021/06/22 15:59:59","50","0","bgm_M442B","60","1060","0","bgm_M442B","10059","501203"
"2021/06/27 15:59:59","1768","2021/06/22 15:59:59","2021/06/18 16:00:00","0","2021/06/16 16:00:00","112301","2021/06/25 15:59:59","50","10033","bgm_M316","60","1060","1","bgm_M316","10060","500016"
"2021/07/23 15:59:59","1768","2021/07/16 15:59:59","2021/07/05 16:00:00","0","2021/07/02 16:00:00","115801","2021/07/19 15:59:59","50","0","bgm_M451","60","1060","0","bgm_M451","10061","500133"
"2021/08/27 15:59:59","1768","2021/08/22 15:59:59","2021/08/09 16:00:00","0","2021/08/06 16:00:00","112401","2021/08/25 15:59:59","50","10035","bgm_M330","60","1060","0","bgm_M330","10062","500175"
"2021/08/27 15:59:59","1768","2021/08/22 15:59:59","2021/08/17 16:00:00","10062","2021/08/06 16:00:00","112401","2021/08/25 15:59:59","50","10036","bgm_M341","60","1060","0","bgm_M341","10063","500921"
"2021/08/20 15:59:59","1768","2021/08/13 15:59:59","2021/08/02 16:00:00","0","2021/07/30 16:00:00","116201","2021/08/16 15:59:59","50","0","bgm_M457","34","1060","0","bgm_M457","10064","501260"
"2021/07/28 15:59:59","1768","2021/07/23 15:59:59","2021/07/19 16:00:00","0","2021/07/16 16:00:00","111001","2021/07/26 15:59:59","50","10038","bgm_M343","60","1060","0","bgm_M343","10065","500751"
"2021/09/19 15:59:59","1768","2021/09/12 15:59:59","2021/09/01 16:00:00","0","2021/08/30 16:00:00","116501","2021/09/15 15:59:59","50","0","bgm_M467","60","1060","0","bgm_M467","10066","500016"
"2021/09/26 15:59:59","1768","2021/09/21 15:59:59","2021/09/17 16:00:00","0","2021/09/15 16:00:00","103301","2021/09/24 15:59:59","50","10040","bgm_M351","60","1060","0","bgm_M351","10067","500990"
"2021/10/19 15:59:59","1768","2021/10/12 15:59:59","2021/10/01 16:00:00","0","2021/09/28 16:00:00","116701","2021/10/15 15:59:59","50","0","bgm_M478_Lofi","60","1060","0","bgm_M478","10068","500016"
"2021/10/27 15:59:59","1768","2021/10/22 15:59:59","2021/10/18 16:00:00","0","2021/10/15 16:00:00","113001","2021/10/25 15:59:59","50","10042","bgm_M375","60","1060","0","bgm_M375","10069","500016"
"2021/11/19 15:59:59","1768","2021/11/12 15:59:59","2021/11/01 16:00:00","0","2021/10/29 16:00:00","117101","2021/11/15 15:59:59","50","0","bgm_M486","60","1060","0","bgm_M486","10070","500016"
"2021/11/27 15:59:59","1768","2021/11/22 15:59:59","2021/11/18 16:00:00","0","2021/11/16 16:00:00","113201","2021/11/25 15:59:59","50","10044","bgm_M380A","60","1060","0","bgm_M380A","10071","500016"
"2021/12/20 15:59:59","1768","2021/12/13 15:59:59","2021/12/02 16:00:00","0","2021/11/29 16:00:00","117401","2021/12/16 15:59:59","50","0","bgm_M496","60","1060","0","bgm_M496","10072","501031"
"2021/12/26 15:59:59","1768","2021/12/21 15:59:59","2021/12/17 16:00:00","0","2021/12/15 16:00:00","113501","2021/12/24 15:59:59","50","10046","bgm_M393","60","1060","0","bgm_M393","10073","501091"
"2022/01/21 15:59:59","1768","2022/01/14 15:59:59","2022/01/03 16:00:00","0","2021/12/30 16:00:00","117501","2022/01/17 15:59:59","50","0","bgm_M508","60","1060","0","bgm_M508","10074","500016"
"2022/01/28 15:59:59","1768","2022/01/23 15:59:59","2022/01/19 16:00:00","0","2022/01/17 16:00:00","113801","2022/01/26 15:59:59","50","10048","bgm_M403","60","1060","0","bgm_M403","10075","500016"
"2022/02/19 15:59:59","1768","2022/02/12 15:59:59","2022/02/01 16:00:00","0","2022/01/30 16:00:00","117801","2022/02/15 15:59:59","50","0","bgm_M520","60","1060","0","bgm_M520","10076","505033"
"2022/02/25 15:59:59","1768","2022/02/20 15:59:59","2022/02/16 16:00:00","0","2022/02/14 16:00:00","114101","2022/02/23 15:59:59","50","10050","bgm_M413","60","1060","0","bgm_M413","10077","501133"
"2022/03/19 15:59:59","1768","2022/03/12 15:59:59","2022/03/01 16:00:00","0","2022/02/26 16:00:00","119001","2022/03/15 15:59:59","50","0","bgm_M527","60","1060","0","bgm_M527","10078","500016"
"2022/03/27 15:59:59","1768","2022/03/22 15:59:59","2022/03/18 16:00:00","0","2022/03/16 16:00:00","114201","2022/03/25 15:59:59","50","10052","bgm_M421","60","1060","1","bgm_M421","10079","500016"
"2022/04/19 15:59:59","1768","2022/04/12 15:59:59","2022/04/01 16:00:00","0","2022/03/28 16:00:00","119201","2022/04/15 15:59:59","50","0","bgm_M536","60","1060","0","bgm_M536","10080","500881"
"2022/04/27 15:59:59","1768","2022/04/22 15:59:59","2022/04/18 16:00:00","0","2022/04/15 16:00:00","114401","2022/04/25 15:59:59","50","10054","bgm_M426","60","1060","0","bgm_M426","10081","501171"
"2022/05/20 15:59:59","1768","2022/05/13 15:59:59","2022/05/02 16:00:00","0","2022/04/29 16:00:00","120801","2022/05/16 15:59:59","50","0","bgm_M543","60","1060","0","bgm_M543","10082","501483"
"2022/05/28 15:59:59","1768","2022/05/23 15:59:59","2022/05/19 16:00:00","0","2022/05/16 16:00:00","111801","2022/05/26 15:59:59","50","10056","bgm_M435","60","1060","0","bgm_M435","10083","501160"
"2022/06/25 15:59:59","1768","2022/06/18 15:59:59","2022/06/01 16:00:00","0","2022/05/30 16:00:00","106001","2022/06/21 15:59:59","50","0","bgm_M552","60","1060","0","bgm_M552","10084","510306"
"2022/06/25 15:59:59","1768","2022/06/18 15:59:59","2022/06/08 16:00:00","10084","2022/05/30 16:00:00","121201","2022/06/21 15:59:59","50","0","bgm_M553","60","1060","0","bgm_M553","10085","510225"
"2022/06/29 15:59:59","1768","2022/06/22 15:59:59","2022/06/13 16:00:00","0","2022/06/10 16:00:00","115601","2022/06/25 15:59:59","50","10058","bgm_M442A","60","1060","0","bgm_M442A","10086","500143"
"2022/06/29 15:59:59","1768","2022/06/22 15:59:59","2022/06/19 16:00:00","10086","2022/06/10 16:00:00","115601","2022/06/25 15:59:59","50","10059","bgm_M442B","60","1060","0","bgm_M442B","10087","501203"
"2022/07/19 15:59:59","1768","2022/07/12 15:59:59","2022/07/01 16:00:00","0","2022/06/28 16:00:00","121401","2022/07/15 15:59:59","50","0","bgm_M565","60","1060","0","bgm_M565","10088","500118"
"2022/07/28 15:59:59","1768","2022/07/23 15:59:59","2022/07/19 16:00:00","0","2022/07/17 16:00:00","115801","2022/07/26 15:59:59","50","10061","bgm_M451","60","1060","0","bgm_M451","10089","500133"
"2022/08/19 15:59:59","1768","2022/08/12 15:59:59","2022/08/01 16:00:00","0","2022/07/29 16:00:00","121601","2022/08/15 15:59:59","50","0","bgm_M574","60","1060","1","bgm_M574","10090","500016"
"2022/08/28 15:59:59","1768","2022/08/23 15:59:59","2022/08/19 16:00:00","0","2022/08/17 16:00:00","116201","2022/08/26 15:59:59","50","10064","bgm_M457","34","1060","0","bgm_M457","10091","501260"
"2022/09/19 15:59:59","1768","2022/09/12 15:59:59","2022/09/01 16:00:00","0","2022/08/29 16:00:00","122001","2022/09/15 15:59:59","50","0","bgm_M582","60","1060","0","bgm_M582","10092","500016"
"2022/09/28 15:59:59","1768","2022/09/23 15:59:59","2022/09/19 16:00:00","0","2022/09/16 16:00:00","116501","2022/09/26 15:59:59","50","10066","bgm_M467","60","1060","0","bgm_M467","10093","500016"
"2022/10/20 15:59:59","1768","2022/10/13 15:59:59","2022/10/02 16:00:00","0","2022/09/29 16:00:00","122101","2022/10/16 15:59:59","50","0","bgm_M595","60","1060","0","bgm_M595","10094","500016"
"2022/10/28 15:59:59","1768","2022/10/23 15:59:59","2022/10/19 16:00:00","0","2022/10/17 16:00:00","116701","2022/10/26 15:59:59","50","10068","bgm_M478_Lofi","60","1060","0","bgm_M478","10095","500016"
"2022/11/19 15:59:59","1768","2022/11/12 15:59:59","2022/11/01 16:00:00","0","2022/10/30 16:00:00","122401","2022/11/15 15:59:59","50","0","bgm_M601","60","1060","0","bgm_M601","10096","500016"
"2022/11/27 15:59:59","1768","2022/11/22 15:59:59","2022/11/18 16:00:00","0","2022/11/16 16:00:00","117101","2022/11/25 15:59:59","50","10070","bgm_M486","60","1060","0","bgm_M486","10097","500016"
"2022/12/19 15:59:59","1768","2022/12/11 15:59:59","2022/12/01 16:00:00","0","2022/11/29 16:00:00","122801","2022/12/15 15:59:59","50","0","bgm_M608","60","1060","0","bgm_M608","10098","500010"
"2022/12/28 15:59:59","1768","2022/12/23 15:59:59","2022/12/19 16:00:00","0","2022/12/16 16:00:00","117401","2022/12/26 15:59:59","50","10072","bgm_M496","60","1060","0","bgm_M496","10099","501031"
"2023/01/20 15:59:59","1768","2023/01/12 15:59:59","2023/01/02 16:00:00","0","2022/12/30 16:00:00","123101","2023/01/16 15:59:59","50","0","bgm_M618","60","1060","0","bgm_M618","10100","500016"
"2023/01/28 15:59:59","1768","2023/01/23 15:59:59","2023/01/19 16:00:00","0","2023/01/17 16:00:00","117501","2023/01/26 15:59:59","50","10074","bgm_M508","60","1060","0","bgm_M508","10101","500016"
"2023/02/19 15:59:59","1768","2023/02/11 15:59:59","2023/02/01 16:00:00","0","2023/01/30 16:00:00","123501","2023/02/15 15:59:59","50","0","bgm_M623","60","1060","0","bgm_M623","10102","500096"
"2023/02/26 15:59:59","1768","2023/02/21 15:59:59","2023/02/17 16:00:00","0","2023/02/15 16:00:00","117801","2023/02/24 15:59:59","50","10076","bgm_M520","60","1060","0","bgm_M520","10103","505033"
"2023/03/19 15:59:59","1768","2023/03/11 15:59:59","2023/03/01 16:00:00","0","2023/02/26 16:00:00","123901","2023/03/15 15:59:59","50","0","bgm_M630","60","1060","0","bgm_M630","10104","500096"
"2023/03/28 15:59:59","1768","2023/03/23 15:59:59","2023/03/19 16:00:00","0","2023/03/17 16:00:00","119001","2023/03/26 15:59:59","50","10078","bgm_M527","60","1060","0","bgm_M527","10105","500016"
"2023/04/19 15:59:59","1768","2023/04/11 15:59:59","2023/04/01 16:00:00","0","2023/03/30 16:00:00","124001","2023/04/15 15:59:59","50","0","bgm_M638","60","1060","0","bgm_M638","10106","501463"
"2023/04/26 15:59:59","1768","2023/04/21 15:59:59","2023/04/17 16:00:00","0","2023/04/14 16:00:00","119201","2023/04/24 15:59:59","50","10080","bgm_M536","60","1060","0","bgm_M536","10107","500881"
"2023/05/19 15:59:59","1768","2023/05/13 15:59:59","2023/05/01 16:00:00","0","2023/04/28 16:00:00","124701","2023/05/17 15:59:59","50","0","bgm_M647","60","1060","0","bgm_M647","10108","501884"
"2023/05/28 15:59:59","1768","2023/05/23 15:59:59","2023/05/19 16:00:00","0","2023/05/17 16:00:00","120801","2023/05/26 15:59:59","50","10082","bgm_M543","60","1060","0","bgm_M543","10109","501483"
"2023/06/29 15:59:59","1768","2023/06/23 15:59:59","2023/06/01 16:00:00","0","2023/05/29 16:00:00","125901","2023/06/27 15:59:59","50","0","bgm_M659","60","1060","0","bgm_M659","10110","500013"
"2023/06/29 15:59:59","1768","2023/06/23 15:59:59","2023/06/08 16:00:00","10110","2023/05/29 16:00:00","125901","2023/06/27 15:59:59","50","0","bgm_M660","60","1060","0","bgm_M660","10111","501931"
"2023/06/30 15:59:59","1768","2023/06/25 15:59:59","2023/06/16 16:00:00","0","2023/06/11 16:00:00","106001","2023/06/29 15:59:59","50","10084","bgm_M552","60","1060","0","bgm_M552","10112","510306"
"2023/06/30 15:59:59","1768","2023/06/25 15:59:59","2023/06/21 16:00:00","10112","2023/06/11 16:00:00","121201","2023/06/29 15:59:59","50","10085","bgm_M553","60","1060","0","bgm_M553","10113","510225"
"2023/07/20 15:59:59","1768","2023/07/12 15:59:59","2023/07/02 16:00:00","0","2023/06/28 16:00:00","125201","2023/07/16 15:59:59","50","0","bgm_M668","60","1060","0","bgm_M668","10114","501463"
"2023/07/28 15:59:59","1768","2023/07/23 15:59:59","2023/07/19 16:00:00","0","2023/07/17 16:00:00","121401","2023/07/26 15:59:59","50","10088","bgm_M565","60","1060","0","bgm_M565","10115","500118"
"2023/08/19 15:59:59","1768","2023/08/11 15:59:59","2023/08/01 16:00:00","0","2023/07/29 16:00:00","125401","2023/08/15 15:59:59","50","0","bgm_MC017","60","1060","0","bgm_MC017","10116","501683"
"2023/08/28 15:59:59","1768","2023/08/22 15:59:59","2023/08/18 16:00:00","0","2023/08/16 16:00:00","121601","2023/08/25 15:59:59","50","10090","bgm_M574","60","1060","1","bgm_M574","10117","500016"
