ca4d9ea39eb5f3127b1b5359688e0cccba38b42b79432d276dd0f6c1ca045d1c,2ea0765412fdc524b7ec6b93755aa960e133acd93ab91649f4c4414c47cc9291,b83f0ba6459846b65fe34c40b27b12755c6b6aaee11a64d07a7914e06b70dd79,d2727674d9f79cca741a25eb186e6554bb959b00ac7ed7f982006469a67292cc,4b41c56d2581584df028811793d60ea0e246a5480e9cea30a61afebbac5203b2,88bd9e1064798639dfb21098b1e2eb116408886ee3c62d1c36436bd1a874902e,5e0af51481ecd1163bc1d9e114af3409a116400dd72be55e1a409c996a9f8399,401ad30badd21a3259b0a207b9c07184403d65228ee7a0de87fafb0b82df71ba,459bd48005e4fde8ad0bc3ea244f07d28f358dc2d9d04f8855dbaf8e539ec1e4,d7d97eb8e763e09e73be6c33e82806c29c494ad65ec7ba4ba057a2e49fc1ac0b,b1bc2f1ee63293f7097a127cbc1963e8a4383a35f4ec27dde03d26436cecd99d,7c5192ddcf4e7d433f85e3f6f4efdde9822c6c901a2c362045f811fa255121fe,0376c61f505e404603545e6938a20c17785c86a1185a49c77414850eae0a1662,284d432cf0759238ccc765a15ddbf3a81483540d4d43068af5bb3b4e4a245e8a,1db291ec419886c6106c282ed58869ee158e7df44b6fe0cbadabf90f67c8e608,da390a88683d5b035800ab45a7ad3496d593d5b4e80ecfac3c24084ada016098
"0","15","0","0","0","0","0","2","0","0","0","0","0","924112301","25102","0"
"0","15","0","0","0","0","0","2","0","0","0","0","0","924112302","25102","0"
"0","15","0","0","0","0","0","2","0","0","0","0","0","924112303","25102","0"
"0","100","0","0","0","0","0","8","0","0","0","0","0","924112304","91002","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","924122001","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","924122002","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","924122003","0","0"
"0","15","0","0","0","0","0","2","0","0","0","0","0","924122101","25102","0"
"0","15","0","0","0","0","0","2","0","0","0","0","0","924122102","25102","0"
"0","15","0","0","0","0","0","2","0","0","0","0","0","924122103","25102","0"
"0","100","0","0","0","0","0","8","0","0","0","0","0","924122104","91002","0"
"0","15","0","0","0","0","0","2","0","0","0","0","0","924122201","25102","0"
"0","15","0","0","0","0","0","2","0","0","0","0","0","924122202","25102","0"
"0","15","0","0","0","0","0","2","0","0","0","0","0","924122203","25102","0"
"0","100","0","0","0","0","0","8","0","0","0","0","0","924122204","91002","0"
"0","15","0","0","0","0","0","2","0","0","0","0","0","924122301","25102","0"
"0","15","0","0","0","0","0","2","0","0","0","0","0","924122302","25102","0"
"0","15","0","0","0","0","0","2","0","0","0","0","0","924122303","25102","0"
"0","100","0","0","0","0","0","8","0","0","0","0","0","924122304","91002","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","924142001","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","924142002","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","924142003","0","0"
"0","15","0","0","0","0","0","2","0","0","0","0","0","924142101","25102","0"
"0","15","0","0","0","0","0","2","0","0","0","0","0","924142102","25102","0"
"0","15","0","0","0","0","0","2","0","0","0","0","0","924142103","25102","0"
"0","100","0","0","0","0","0","8","0","0","0","0","0","924142104","91002","0"
"0","15","0","0","0","0","0","2","0","0","0","0","0","924142201","25102","0"
"0","15","0","0","0","0","0","2","0","0","0","0","0","924142202","25102","0"
"0","15","0","0","0","0","0","2","0","0","0","0","0","924142203","25102","0"
"0","100","0","0","0","0","0","8","0","0","0","0","0","924142204","91002","0"
"0","15","0","0","0","0","0","2","0","0","0","0","0","924142301","25102","0"
"0","15","0","0","0","0","0","2","0","0","0","0","0","924142302","25102","0"
"0","15","0","0","0","0","0","2","0","0","0","0","0","924142303","25102","0"
"0","100","0","0","0","0","0","8","0","0","0","0","0","924142304","91002","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","924152001","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","924152002","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","924152003","0","0"
"0","15","0","0","0","0","0","2","0","0","0","0","0","924152101","25102","0"
"0","15","0","0","0","0","0","2","0","0","0","0","0","924152102","25102","0"
"0","15","0","0","0","0","0","2","0","0","0","0","0","924152103","25102","0"
"0","100","0","0","0","0","0","8","0","0","0","0","0","924152104","91002","0"
"0","15","0","0","0","0","0","2","0","0","0","0","0","924152201","25102","0"
"0","15","0","0","0","0","0","2","0","0","0","0","0","924152202","25102","0"
"0","15","0","0","0","0","0","2","0","0","0","0","0","924152203","25102","0"
"0","100","0","0","0","0","0","8","0","0","0","0","0","924152204","91002","0"
"0","15","0","0","0","0","0","2","0","0","0","0","0","924152301","25102","0"
"0","15","0","0","0","0","0","2","0","0","0","0","0","924152302","25102","0"
"0","15","0","0","0","0","0","2","0","0","0","0","0","924152303","25102","0"
"0","100","0","0","0","0","0","8","0","0","0","0","0","924152304","91002","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","924162001","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","924162002","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","924162003","0","0"
"0","15","0","0","0","0","0","2","0","0","0","0","0","924162101","25102","0"
"0","15","0","0","0","0","0","2","0","0","0","0","0","924162102","25102","0"
"0","15","0","0","0","0","0","2","0","0","0","0","0","924162103","25102","0"
"0","100","0","0","0","0","0","8","0","0","0","0","0","924162104","91002","0"
"0","15","0","0","0","0","0","2","0","0","0","0","0","924162201","25102","0"
"0","15","0","0","0","0","0","2","0","0","0","0","0","924162202","25102","0"
"0","15","0","0","0","0","0","2","0","0","0","0","0","924162203","25102","0"
"0","100","0","0","0","0","0","8","0","0","0","0","0","924162204","91002","0"
"0","15","0","0","0","0","0","2","0","0","0","0","0","924162301","25102","0"
"0","15","0","0","0","0","0","2","0","0","0","0","0","924162302","25102","0"
"0","15","0","0","0","0","0","2","0","0","0","0","0","924162303","25102","0"
"0","100","0","0","0","0","0","8","0","0","0","0","0","924162304","91002","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","924172001","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","924172002","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","924172003","0","0"
"0","15","0","0","0","0","0","2","0","0","0","0","0","924172101","25102","0"
"0","15","0","0","0","0","0","2","0","0","0","0","0","924172102","25102","0"
"0","15","0","0","0","0","0","2","0","0","0","0","0","924172103","25102","0"
"0","100","0","0","0","0","0","8","0","0","0","0","0","924172104","91002","0"
"0","15","0","0","0","0","0","2","0","0","0","0","0","924172201","25102","0"
"0","15","0","0","0","0","0","2","0","0","0","0","0","924172202","25102","0"
"0","15","0","0","0","0","0","2","0","0","0","0","0","924172203","25102","0"
"0","100","0","0","0","0","0","8","0","0","0","0","0","924172204","91002","0"
"0","15","0","0","0","0","0","2","0","0","0","0","0","924172301","25102","0"
"0","15","0","0","0","0","0","2","0","0","0","0","0","924172302","25102","0"
"0","15","0","0","0","0","0","2","0","0","0","0","0","924172303","25102","0"
"0","100","0","0","0","0","0","8","0","0","0","0","0","924172304","91002","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","924182001","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","924182002","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","924182003","0","0"
"0","15","0","0","0","0","0","2","0","0","0","0","0","924182101","25102","0"
"0","15","0","0","0","0","0","2","0","0","0","0","0","924182102","25102","0"
"0","15","0","0","0","0","0","2","0","0","0","0","0","924182103","25102","0"
"0","100","0","0","0","0","0","8","0","0","0","0","0","924182104","91002","0"
"0","15","0","0","0","0","0","2","0","0","0","0","0","924182201","25102","0"
"0","15","0","0","0","0","0","2","0","0","0","0","0","924182202","25102","0"
"0","15","0","0","0","0","0","2","0","0","0","0","0","924182203","25102","0"
"0","100","0","0","0","0","0","8","0","0","0","0","0","924182204","91002","0"
"0","15","0","0","0","0","0","2","0","0","0","0","0","924182301","25102","0"
"0","15","0","0","0","0","0","2","0","0","0","0","0","924182302","25102","0"
"0","15","0","0","0","0","0","2","0","0","0","0","0","924182303","25102","0"
"0","100","0","0","0","0","0","8","0","0","0","0","0","924182304","91002","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","925012001","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","925012002","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","925012003","0","0"
"0","15","0","0","0","0","0","2","0","0","0","0","0","925012101","25102","0"
"0","15","0","0","0","0","0","2","0","0","0","0","0","925012102","25102","0"
"0","15","0","0","0","0","0","2","0","0","0","0","0","925012103","25102","0"
"0","100","0","0","0","0","0","8","0","0","0","0","0","925012104","91002","0"
"0","15","0","0","0","0","0","2","0","0","0","0","0","925012201","25102","0"
"0","15","0","0","0","0","0","2","0","0","0","0","0","925012202","25102","0"
"0","15","0","0","0","0","0","2","0","0","0","0","0","925012203","25102","0"
"0","100","0","0","0","0","0","8","0","0","0","0","0","925012204","91002","0"
"0","15","0","0","0","0","0","2","0","0","0","0","0","925012301","25102","0"
"0","15","0","0","0","0","0","2","0","0","0","0","0","925012302","25102","0"
"0","15","0","0","0","0","0","2","0","0","0","0","0","925012303","25102","0"
"0","100","0","0","0","0","0","8","0","0","0","0","0","925012304","91002","0"
