a1bcdf47c57935324b93bcf96edc64989eceea80f622d16b10642f3905861087,9a20dd7218049123da295e93a38e2a095ac5871025f1dfedead1c2c6a277e9e9,e3d9993f76db3f639da1f9c66adf75f636dcfb5724781952a7527a527efd9a9e,c90d2ab658a48db03731aa58b05d086dcbb79ea7cc1f6cd7cc3f00334f795d0c,27f2fc75a74a1c7726370cce1400ad1539c0cf50ee159b9263af32632ca04a2a,1705a3c532e26e1912a0f7eef6a51d8ca298c65adeb007bca1e13530666c9d19,7941883d98d7ccb6821aee6c72a7667884c5d9f79d1f025f0be9b010bbdc01ff,9862230fdebddf267a998d0f731be94ef6e2c489ec809b49be8d0f0189ce33fa,e6fa4ed69a336b25e8907d403d1185552c013a2429c71bf51023d9a221ac9924,3ac440ebfe9d8f3829d330b146006f03a231db830e451dff8de9300c48c97dfe,3885b034952ce463046fb1543cdb5d393d818b5bf054ffb3d06cad6c744484a9,316d2423eb99eda83cb546ac59460b5df62b232811a4b5b044d0791d66c9f0ff,b43664b678921cdca75b3fa6df8ba3682a1e93ab6df54fb8c1f5cc6bb6b39772,fc2ad8bb0064a1fee86b9c4a7ee938847a2d04e691275434013ad18138ba2d6c,3d39be9802d3ce4155235dcc127efec91b78299bc1e61f96a828bd6784df70f3,3912db6f3f209cd6b83d293790317b8e3cd438e63666a8cc7664e025c2923c31,b370f88449845031fedffef2b7b3e164d563da7ec0337e79b44d614451be3d91,bdfe53c488a52dc2549b0efcf8a3cae72587633cf1f86deb1796dba5f8c8abce,90dc039f7ad154bbc65091a297bce38e7dbc2250e153a5c5400738d4a33dcf4e,905628a06a87fcb4533f9b9994a73e68a1071ac7753a489b8a394c0fc2bc2c25,6f51cfd7006b304a183b046137b91e92c6358f51d714785ed571b581bcbddb49,92911740096e1dfeeddcda11b08ee30376cf0062fb360baf2bab80819c17b8bb,10dc3288b0da653eea34691afaa46ca2eab58c63ed305d85892175eafff7d62e,e26cb2e0536a250a8d3dfa128e93c0f90c8a94499428e8e665785102265fa664,afb6f91ded0f7b5384b55e8f1a0b4332d54e7694196cdc50dea70bb3adfbe126,98a4dd60d76b8bbce7f160a0156f001b661e7276fde0adeece03074eff58d72c,b29ec2b7bcea0ce15aebc3caf428f218b706a85e1a5e7816513175a24d591835,3a6030ae75ba8010ad43ef6927f3cb022f807893947e8e90990a8253150270d2,3a9b234d65c5dcb9d0558515e71edb8ec27f32a56d35646b13e56ff09949a0d8,7e09d80f08cb19532257cf5a389615f22b57f5b2f94eefe46190d201c128658b,15ff167b9af3f086d89698c7b993a64a1ed476cb7bd75cf492499360af67f893,806871f108b9184baed4cb0cf758463236cda7313ab2a5299526fc49497f3624,66e5df85c74f6e82c062dad4f870f9adc8199eb504a7e7dd5ee68b2c28c09801,3730bd0e4f4e3685095b3da885cd3a80c615f34e86b054b54a03372f06cce244,22ff49c3be774d11b595c2d9d83b3eb54d492f68a9d199d88b9d548bb11b2328,a2508807baec62a3342e9e1e765f8bf90375456b4f81a61d64b8109247c8129f,1cd3c1aef9d23cd0677ba427dd4b46a9ba654781c1c76fecf8370768ed8ab930,42c8fd26df5628f2f19a8fd7e06203390c3d818268a42cb42667fbcddd67a26c,a61688c51144a164c8d7d22375f40ed0207bf4f67254ef23aea9ca3f89a32b96,00fac89cb3029aa80b8e2d4f25aac0e48987fa39108a5511b20fdbe27c64b8d2,15fe3767e0ac8895c361d095be8f9ee65e02f45136b5e8947a2f8c6bc34c5499,e2789f2c53124f0d3f5e42dfaff8159b0895bc68617958eac4a7154c1eca4109
"0","0","18979","0","200000001","1","0","0","74","74","36","1","926","0","54","10","0","0","0","30","1","0","74","0","0","10","1","0","0","0","0","0","49","0","0","74","翼耳兔","0","710000404","0","0","202200"
"0","0","18979","0","200000001","1","0","0","74","74","36","1","926","0","54","10","0","0","0","30","1","0","74","0","0","10","1","0","0","0","0","0","49","0","0","74","怨火之顱","0","710000405","0","0","201000"
"0","0","11681","0","200000001","1","0","0","75","75","22","1","1090","0","55","10","0","0","0","30","1","0","75","0","0","10","1","0","0","0","0","0","36","0","0","75","美咲的闇影","0","710000501","0","0","605001"
"0","0","21344","0","200000001","1","0","0","75","75","54","1","0","1328","55","10","0","0","0","30","1","0","75","0","0","10","1","0","0","0","0","0","36","0","0","75","岩石蜥蜴","0","710000502","0","0","202901"
"0","0","18407","0","200000001","1","0","0","75","75","36","1","866","0","55","10","0","0","0","30","1","0","75","0","0","10","1","0","0","0","0","0","49","0","0","75","幼年巨蜥","0","710000503","0","0","203100"
"0","0","27466","0","200000001","1","0","0","75","75","400","1","0","2608","55","10","0","0","0","30","1","0","75","0","0","10","1","0","0","0","0","0","70","0","0","75","叢林護衛","0","710000504","0","0","203301"
"0","0","14514","0","200000001","1","0","0","75","75","32","1","766","0","55","10","0","0","0","30","1","0","75","0","0","10","1","0","0","0","0","0","45","0","0","75","惡魔寶寶","0","710000505","0","0","204400"
"0","0","20765","0","200000001","1","0","0","76","0","47","1","0","1069","56","10","0","0","0","30","1","0","0","0","0","10","1","0","0","0","0","0","25","0","0","76","莉瑪的闇影","0","710000601","0","0","605201"
"0","0","11032","0","200000001","1","0","0","76","76","20","1","1232","0","56","10","0","0","0","30","1","0","76","0","0","10","1","0","0","0","0","0","36","0","0","76","優衣的闇影","0","710000602","0","0","600201"
"0","0","24716","0","200000001","1","0","0","76","76","45","1","0","1508","56","10","0","0","0","30","1","0","76","0","0","10","1","0","0","0","0","0","36","0","0","76","狂野角鹿","0","710000603","0","0","200500"
"0","0","18407","0","200000001","1","0","0","76","76","36","1","1016","0","56","10","0","0","0","30","1","0","76","0","0","10","1","0","0","0","0","0","49","0","0","76","洞窟蝙蝠","0","710000604","0","0","202500"
"0","0","20462","0","200000001","1","0","0","76","76","50","1","0","984","56","10","0","0","0","30","1","0","76","0","0","10","1","0","0","0","0","0","36","0","0","76","鑽頭鼴鼠","0","710000605","0","0","203500"
"0","0","13015","0","200000001","1","0","0","77","77","36","1","0","1188","57","10","0","0","0","30","1","0","77","0","0","10","1","0","0","0","0","0","25","0","0","77","優花梨的闇影","0","710000701","0","0","603401"
"0","0","12330","0","200000001","1","0","0","77","77","24","1","1200","0","57","10","0","0","0","30","1","0","77","0","0","10","1","0","0","0","0","0","38","0","0","77","依里的闇影","0","710000702","0","0","602201"
"0","0","18360","0","200000001","1","0","0","77","77","66","1","0","1400","57","10","0","0","0","30","1","0","77","0","0","10","1","0","0","0","0","0","54","0","0","77","寄居蟹騎士","0","710000703","0","0","202700"
"0","0","14066","0","200000001","1","0","0","77","77","41","1","0","1010","57","10","0","0","0","30","1","0","77","0","0","10","1","0","0","0","0","0","36","0","0","77","擲岩猴","0","710000704","0","0","200100"
"0","0","20858","0","200000001","1","0","0","77","77","50","1","0","1010","57","10","0","0","0","30","1","0","77","0","0","10","1","0","0","0","0","0","36","0","0","77","鑽頭鼴鼠","0","710000705","0","0","203500"
"0","0","12870","0","200000001","1","0","0","78","78","23","1","1382","0","58","10","0","0","0","30","1","0","78","0","0","10","1","0","0","0","0","0","42","0","0","78","鈴莓的闇影","0","710000801","0","0","602501"
"0","0","12113","0","200000001","1","0","0","78","78","39","1","0","1444","58","10","0","0","0","30","1","0","78","0","0","10","1","0","0","0","0","0","24","0","0","78","碧的闇影","0","710000802","0","0","604001"
"0","0","11681","0","200000001","1","0","0","78","78","300","1","0","1095","58","10","0","0","0","30","1","0","78","0","0","10","1","0","0","0","0","0","60","0","0","78","哥布林護衛","0","710000803","0","0","203300"
"0","0","18803","0","200000001","1","0","0","78","78","36","1","931","0","58","10","0","0","0","30","1","0","78","0","0","10","1","0","0","0","0","0","49","0","0","78","洞窟蝙蝠","0","710000804","0","0","202500"
"0","0","13273","0","200000001","1","0","0","78","78","38","1","1214","0","58","10","0","0","0","30","1","0","78","0","0","10","1","0","0","0","0","0","37","0","0","78","木靈","0","710000805","0","0","200700"
"0","0","26533","0","200000001","1","0","0","79","0","60","1","0","1366","59","10","0","0","0","30","1","0","0","0","0","10","1","0","0","0","0","0","32","0","0","79","莉瑪的闇影","0","710000901","0","0","605201"
"0","0","16583","0","200000001","1","0","0","79","79","44","1","0","1654","59","10","0","0","0","30","1","0","79","0","0","10","1","0","0","0","0","0","30","0","0","79","日和的闇影","0","710000902","0","0","600101"
"0","0","19390","0","200000001","1","0","0","79","79","68","1","0","1500","59","10","0","0","0","30","1","0","79","0","0","10","1","0","0","0","0","0","54","0","0","79","寄居蟹騎士","0","710000903","0","0","202700"
"0","0","21517","0","200000001","1","0","0","79","79","37","1","1150","0","59","10","0","0","0","30","1","0","79","0","0","10","1","0","0","0","0","0","50","0","0","79","翼耳兔","0","710000904","0","0","202200"
"0","0","17194","0","200000001","1","0","0","79","79","53","1","0","1142","59","10","0","0","0","30","1","0","79","0","0","10","1","0","0","0","0","0","38","0","0","79","噬岩怪","0","710000905","0","0","200800"
"0","0","144200","0","300000008","1","0","0","85","85","100","1","2700","2700","65","10","0","0","0","30","1","0","85","0","0","10","1","0","0","0","0","0","100","0","0","85","逝者・卡拉迪翁","0","710001001","0","0","302200"
"0","0","28840","0","200000001","1","0","0","85","85","70","1","1200","1200","65","10","0","0","0","30","1","0","85","0","0","10","1","0","0","0","0","0","70","0","0","85","廢墟人偶","0","710001002","0","0","204800"
"0","0","23175","0","200000001","1","0","0","81","81","50","1","0","1797","61","10","0","0","0","30","1","0","81","0","0","10","1","0","0","0","0","0","31","0","0","81","怜的闇影","0","710001101","0","0","600301"
"0","0","23175","0","200000001","1","0","0","81","81","48","1","0","1719","61","10","0","0","0","30","1","0","81","0","0","10","1","0","0","0","0","0","33","0","0","81","禊的闇影","0","710001102","0","0","600401"
"0","0","27361","0","200000001","1","0","0","81","81","48","1","0","1406","61","10","0","0","0","30","1","0","81","0","0","10","1","0","0","0","0","0","38","0","0","81","狂野角鹿","0","710001103","0","0","200500"
"0","0","13878","0","200000001","1","0","0","81","81","39","1","0","1222","61","10","0","0","0","30","1","0","81","0","0","10","1","0","0","0","0","0","38","0","0","81","惡魔加農","0","710001104","0","0","203900"
"0","0","15709","0","200000001","1","0","0","81","81","43","1","0","1074","61","10","0","0","0","30","1","0","81","0","0","10","1","0","0","0","0","0","38","0","0","81","狗頭人","0","710001105","0","0","201100"
"0","0","15450","0","200000001","1","0","0","82","82","46","1","0","1719","62","10","0","0","0","30","1","0","82","0","0","10","1","0","0","0","0","0","29","0","0","82","碧的闇影","0","710001201","0","0","604001"
"0","0","16417","0","200000001","1","0","0","82","82","27","1","1645","0","62","10","0","0","0","30","1","0","82","0","0","10","1","0","0","0","0","0","50","0","0","82","鈴莓的闇影","0","710001202","0","0","602501"
"0","0","21527","0","200000001","1","0","0","82","82","59","1","0","1342","62","10","0","0","0","30","1","0","82","0","0","10","1","0","0","0","0","0","57","0","0","82","翠綠蜥蜴","0","710001203","0","0","202902"
"0","0","20857","0","200000001","1","0","0","82","82","43","1","0","1298","62","10","0","0","0","30","1","0","82","0","0","10","1","0","0","0","0","0","47","0","0","82","烏帕魯帕","0","710001204","0","0","201900"
"0","0","24967","0","200000001","1","0","0","82","82","60","1","0","1635","62","10","0","0","0","30","1","0","82","0","0","10","1","0","0","0","0","0","33","0","0","82","洞窟猿猴","0","710001205","0","0","202400"
"0","0","25029","0","200000001","1","0","0","83","83","54","1","0","1857","63","10","0","0","0","30","1","0","83","0","0","10","1","0","0","0","0","0","33","0","0","83","胡桃的闇影","0","710001301","0","0","602101"
"0","0","18772","0","200000001","1","0","0","83","83","33","1","1635","0","63","10","0","0","0","30","1","0","83","0","0","10","1","0","0","0","0","0","54","0","0","83","美咲的闇影","0","710001302","0","0","605001"
"0","0","22619","0","200000001","1","0","0","83","83","85","1","0","1475","63","10","0","0","0","30","1","0","83","0","0","10","1","0","0","0","0","0","64","0","0","83","寄居蟹騎士","0","710001303","0","0","202700"
"0","0","17879","0","200000001","1","0","0","83","83","43","1","1332","0","63","10","0","0","0","30","1","0","83","0","0","10","1","0","0","0","0","0","43","0","0","83","木靈","0","710001304","0","0","200700"
"0","0","21633","0","200000001","1","0","0","83","83","50","1","0","1175","63","10","0","0","0","30","1","0","83","0","0","10","1","0","0","0","0","0","58","0","0","83","烏帕魯帕","0","710001305","0","0","201900"
"0","0","20858","0","200000001","1","0","0","84","84","52","1","0","1941","64","10","0","0","0","30","1","0","84","0","0","10","1","0","0","0","0","0","35","0","0","84","日和的闇影","0","710001401","0","0","600101"
"0","0","18772","0","200000001","1","0","0","84","84","33","1","1706","0","64","10","0","0","0","30","1","0","84","0","0","10","1","0","0","0","0","0","54","0","0","84","依里的闇影","0","710001402","0","0","602201"
"0","0","21433","0","200000001","1","0","0","84","84","58","1","0","1456","64","10","0","0","0","30","1","0","84","0","0","10","1","0","0","0","0","0","43","0","0","84","岩石蜥蜴","0","710001403","0","0","202901"
"0","0","25362","0","200000001","1","0","0","84","84","61","1","0","1642","64","10","0","0","0","30","1","0","84","0","0","10","1","0","0","0","0","0","35","0","0","84","洞窟猿猴","0","710001404","0","0","202400"
"0","0","16250","0","200000001","1","0","0","84","84","53","1","0","887","64","10","0","0","0","30","1","0","84","0","0","10","1","0","0","0","0","0","43","0","0","84","擲岩猴","0","710001405","0","0","200100"
"0","0","27810","0","200000001","1","0","0","85","85","60","1","0","2157","65","10","0","0","0","30","1","0","85","0","0","10","1","0","0","0","0","0","37","0","0","85","怜的闇影","0","710001501","0","0","600301"
"0","0","19699","0","200000001","1","0","0","85","85","32","1","2053","0","65","10","0","0","0","30","1","0","85","0","0","10","1","0","0","0","0","0","60","0","0","85","優衣的闇影","0","710001502","0","0","600201"
"0","0","32123","0","200000001","1","0","0","85","85","41","1","0","1710","65","10","0","0","0","30","1","0","85","0","0","10","1","0","0","0","0","0","36","0","0","85","狼人","0","710001503","0","0","200400"
"0","0","20798","0","200000001","1","0","0","85","85","56","1","0","1370","65","10","0","0","0","30","1","0","85","0","0","10","1","0","0","0","0","0","41","0","0","85","小小格里芬","0","710001504","0","0","204000"
"0","0","15954","0","200000001","1","0","0","85","85","66","1","989","0","65","10","0","0","0","30","1","0","85","0","0","10","1","0","0","0","0","0","56","0","0","85","石靈","0","710001505","0","0","200701"
"0","0","22017","0","200000001","1","0","0","86","86","57","1","0","1875","66","10","0","0","0","30","1","0","86","0","0","10","1","0","0","0","0","0","39","0","0","86","優花梨的闇影","0","710001601","0","0","603401"
"0","0","37080","0","200000001","1","0","0","86","0","78","1","0","1782","66","10","0","0","0","30","1","0","0","0","0","10","1","0","0","0","0","0","41","0","0","86","莉瑪的闇影","0","710001602","0","0","605201"
"0","0","25980","0","200000001","1","0","0","86","86","66","1","0","1530","66","10","0","0","0","30","1","0","86","0","0","10","1","0","0","0","0","0","36","0","0","86","洞窟猿猴","0","710001603","0","0","202400"
"0","0","19236","0","200000001","1","0","0","86","86","62","1","1134","0","66","10","0","0","0","30","1","0","86","0","0","10","1","0","0","0","0","0","63","0","0","86","森之寧芙","0","710001604","0","0","201600"
"0","0","19735","0","200000001","1","0","0","86","86","300","1","0","1554","66","10","0","0","0","30","1","0","86","0","0","10","1","0","0","0","0","0","61","0","0","86","哥布林護衛","0","710001605","0","0","203300"
"0","0","25029","0","200000001","1","0","0","87","87","44","1","2369","0","67","10","0","0","0","30","1","0","87","0","0","10","1","0","0","0","0","0","71","0","0","87","茜里的闇影","0","710001701","0","0","600601"
"0","0","25029","0","200000001","1","0","0","87","87","44","1","2274","0","67","10","0","0","0","30","1","0","87","0","0","10","1","0","0","0","0","0","71","0","0","87","依里的闇影","0","710001702","0","0","602201"
"0","0","23475","0","200000001","1","0","0","87","87","86","1","1418","0","67","10","0","0","0","30","1","0","87","0","0","10","1","0","0","0","0","0","71","0","0","87","石靈","0","710001703","0","0","200701"
"0","0","29380","0","200000001","1","0","0","87","87","87","1","0","1635","67","10","0","0","0","30","1","0","87","0","0","10","1","0","0","0","0","0","71","0","0","87","寄居蟹騎士","0","710001704","0","0","202700"
"0","0","36965","0","200000001","1","0","0","87","87","57","1","0","1719","67","10","0","0","0","30","1","0","87","0","0","10","1","0","0","0","0","0","41","0","0","87","獸人","0","710001705","0","0","203800"
"0","0","41715","0","200000001","1","0","0","88","88","82","1","0","2138","68","10","0","0","0","30","1","0","88","0","0","10","1","0","0","0","0","0","50","0","0","88","宮子的闇影","0","710001801","0","0","600701"
"0","0","23639","0","200000001","1","0","0","88","88","39","1","2464","0","68","10","0","0","0","30","1","0","88","0","0","10","1","0","0","0","0","0","71","0","0","88","優衣的闇影","0","710001802","0","0","600201"
"0","0","36965","0","200000001","1","0","0","88","88","57","1","0","1719","68","10","0","0","0","30","1","0","88","0","0","10","1","0","0","0","0","0","41","0","0","88","獸人","0","710001803","0","0","203800"
"0","0","26719","0","200000001","1","0","0","88","88","67","1","2304","0","68","10","0","0","0","30","1","0","88","0","0","10","1","0","0","0","0","0","46","0","0","88","雷雲長老","0","710001804","0","0","201400"
"0","0","26938","0","200000001","1","0","0","88","88","67","1","0","1372","68","10","0","0","0","30","1","0","88","0","0","10","1","0","0","0","0","0","61","0","0","88","噬岩怪","0","710001805","0","0","200800"
"0","0","40788","0","200000001","1","0","0","89","89","87","1","0","3025","69","10","0","0","0","30","1","0","89","0","0","10","1","0","0","0","0","0","54","0","0","89","美美的闇影","0","710001901","0","0","602001"
"0","0","40788","0","200000001","1","0","0","89","89","84","1","0","3025","69","10","0","0","0","30","1","0","89","0","0","10","1","0","0","0","0","0","57","0","0","89","禊的闇影","0","710001902","0","0","600401"
"0","0","26071","0","200000001","1","0","0","89","89","67","1","0","1359","69","10","0","0","0","30","1","0","89","0","0","10","1","0","0","0","0","0","71","0","0","89","烏帕魯帕","0","710001903","0","0","201900"
"0","0","35783","0","200000001","1","0","0","89","89","59","1","0","1785","69","10","0","0","0","30","1","0","89","0","0","10","1","0","0","0","0","0","42","0","0","89","高等獸人","0","710001904","0","0","203801"
"0","0","20174","0","200000001","1","0","0","89","89","43","1","1203","0","69","10","0","0","0","30","1","0","89","0","0","10","1","0","0","0","0","0","58","0","0","89","洞窟蝙蝠","0","710001905","0","0","202500"
"0","0","185400","0","300000008","1","0","0","95","95","140","1","2900","3600","75","10","0","0","0","30","1","0","95","0","0","10","1","0","0","0","0","0","140","0","0","95","逝者・卡拉迪翁","0","710002001","0","0","302200"
"0","0","35170","0","200000001","1","0","0","95","95","80","1","1500","1500","75","10","0","0","0","30","1","0","95","0","0","10","1","0","0","0","0","0","80","0","0","95","廢墟人偶","0","710002002","0","0","204800"
"0","0","36009","0","200000001","1","0","0","91","91","56","1","2906","0","71","10","0","0","0","30","1","0","91","0","0","10","1","0","0","0","0","0","91","0","0","91","雪的闇影","0","710002101","0","0","600801"
"0","0","34114","0","200000001","1","0","0","91","91","56","1","2785","0","71","10","0","0","0","30","1","0","91","0","0","10","1","0","0","0","0","0","91","0","0","91","美咲的闇影","0","710002102","0","0","605001"
"0","0","30872","0","200000001","1","0","0","91","91","90","1","0","1736","71","10","0","0","0","30","1","0","91","0","0","10","1","0","0","0","0","0","82","0","0","91","毒牙蜥蜴","0","710002103","0","0","202900"
"0","0","38431","0","200000001","1","0","0","91","91","81","1","0","1926","71","10","0","0","0","30","1","0","91","0","0","10","1","0","0","0","0","0","66","0","0","91","狼人","0","710002104","0","0","200400"
"0","0","29240","0","200000001","1","0","0","91","91","72","1","1379","0","71","10","0","0","0","30","1","0","91","0","0","10","1","0","0","0","0","0","82","0","0","91","森之寧芙","0","710002105","0","0","201600"
"0","0","33620","0","200000001","1","0","0","92","92","88","1","0","3600","72","10","0","0","0","30","1","0","92","0","0","10","1","0","0","0","0","0","55","0","0","92","栞的闇影","0","710002201","0","0","603801"
"0","0","33620","0","200000001","1","0","0","92","92","51","1","3158","0","72","10","0","0","0","30","1","0","92","0","0","10","1","0","0","0","0","0","95","0","0","92","鈴莓的闇影","0","710002202","0","0","602501"
"0","0","38168","0","200000001","1","0","0","92","92","66","1","0","1611","72","10","0","0","0","30","1","0","92","0","0","10","1","0","0","0","0","0","51","0","0","92","高等獸人","0","710002203","0","0","203801"
"0","0","32735","0","200000001","1","0","0","92","92","90","1","0","1736","72","10","0","0","0","30","1","0","92","0","0","10","1","0","0","0","0","0","76","0","0","92","寄居蟹騎士","0","710002204","0","0","202700"
"0","0","29736","0","200000001","1","0","0","92","92","50","1","0","1819","72","10","0","0","0","30","1","0","92","0","0","10","1","0","0","0","0","0","35","0","0","92","流浪之鴉","0","710002205","0","0","202800"
"0","0","35721","0","200000001","1","0","0","93","93","55","1","3356","0","73","10","0","0","0","30","1","0","93","0","0","10","1","0","0","0","0","0","101","0","0","93","千歌的闇影","0","710002301","0","0","604201"
