53af710de75b3b6da7a4f42d6e738fed60604fe2880ae72a4514e31c87393bba,c2cb2509b67bcb1f9c661bd4c8458205dc283ed501954323839991f3248dec21,6f7f537b1cedef154cf1a4021855ffd5c77150aa95cd6728f14e5bdfcfdb958f,a6af0d9eef95979a0d790f846ee759d8ec0c14942c7dd25faffb17613300a6dd,4dc2fb3ca266f632afd543e33bbe1ec2ed23e881960418ac75a05777a3bab057,98ce71d8f32ec6bb92ed272607cdd31cfd9bd5cf9003173fbc9b9da27e1a9ec3,7e02f8335cee769d40ed1586dc6a979a6bb32949922a065b15d6e894e5d08414,646aac7eeb89bcd5664e1559d26dcd3b93caf49652e0cd98e14e34b7296a0679,443472c1559d408a1fe8bb75a6dc7cd95310c5c7d9a255f591337fd5154c7981
"1","90007","2","500","2018/01/01 05:00:00","2021/02/09 04:59:59","19","-1","11005001"
"1","0","5","30","2018/01/01 05:00:00","2030/12/31 23:59:59","20","-1","11006001"
"1","20003","2","2","2018/01/01 05:00:00","2030/12/31 23:59:59","21","-1","11006001"
"1","0","5","30","2018/01/01 05:00:00","2023/04/17 04:59:59","22","-1","15004001"
"1","90007","2","100","2018/01/01 05:00:00","2023/04/17 04:59:59","23","-1","15004001"
"1","0","5","40","2018/01/01 05:00:00","2021/02/09 04:59:59","24","-1","14001001"
"1","94002","12","80000","2018/01/01 05:00:00","2021/02/09 04:59:59","25","-1","14001001"
"1","20003","2","2","2018/01/01 05:00:00","2021/02/09 04:59:59","26","-1","14001001"
"1","0","5","50","2018/01/01 05:00:00","2021/02/09 04:59:59","27","-1","14003001"
"1","94002","12","140000","2018/01/01 05:00:00","2021/02/09 04:59:59","28","-1","14003001"
"1","22002","2","4","2018/01/01 05:00:00","2021/02/09 04:59:59","29","-1","14003001"
"1","91002","8","30","2018/01/01 05:00:00","2030/12/31 23:59:59","30","-1","21001001"
"1","94002","12","2000","2018/01/01 05:00:00","2030/12/31 23:59:59","31","-1","21001001"
"1","91002","8","30","2018/01/01 05:00:00","2030/12/31 23:59:59","33","-1","21001002"
"1","22001","2","2","2018/01/01 05:00:00","2030/12/31 23:59:59","34","-1","21001002"
"1","91002","8","30","2018/01/01 05:00:00","2030/12/31 23:59:59","36","-1","21001003"
"1","22002","2","1","2018/01/01 05:00:00","2030/12/31 23:59:59","37","-1","21001003"
"1","91002","8","30","2018/01/01 05:00:00","2030/12/31 23:59:59","39","-1","21001004"
"1","22003","2","1","2018/01/01 05:00:00","2030/12/31 23:59:59","40","-1","21001004"
"1","91002","8","90","2018/01/01 05:00:00","2030/12/31 23:59:59","42","-1","21001005"
"1","22003","2","2","2018/01/01 05:00:00","2030/12/31 23:59:59","43","-1","21001005"
"1","91002","8","60","2018/01/01 05:00:00","2030/12/31 23:59:59","45","-1","21002001"
"1","94002","12","4000","2018/01/01 05:00:00","2030/12/31 23:59:59","46","-1","21002001"
"1","91002","8","60","2018/01/01 05:00:00","2030/12/31 23:59:59","48","-1","21002002"
"1","22001","2","4","2018/01/01 05:00:00","2030/12/31 23:59:59","49","-1","21002002"
"1","91002","8","60","2018/01/01 05:00:00","2030/12/31 23:59:59","51","-1","21002003"
"1","22002","2","2","2018/01/01 05:00:00","2030/12/31 23:59:59","52","-1","21002003"
"1","91002","8","60","2018/01/01 05:00:00","2030/12/31 23:59:59","54","-1","21002004"
"1","22003","2","2","2018/01/01 05:00:00","2030/12/31 23:59:59","55","-1","21002004"
"1","91002","8","50","2018/01/01 05:00:00","2030/12/31 23:59:59","57","-1","21003001"
"1","91002","8","100","2018/01/01 05:00:00","2030/12/31 23:59:59","58","-1","28002001"
"1","90007","2","1000","2018/01/01 05:00:00","2030/12/31 23:59:59","59","-1","28002001"
"1","91002","8","100","2018/01/01 05:00:00","2030/12/31 23:59:59","60","-1","28002002"
"1","90007","2","1500","2018/01/01 05:00:00","2030/12/31 23:59:59","61","-1","28002002"
"1","91002","8","100","2018/01/01 05:00:00","2030/12/31 23:59:59","62","-1","28002003"
"1","90007","2","1500","2018/01/01 05:00:00","2030/12/31 23:59:59","63","-1","28002003"
"1","91002","8","100","2018/01/01 05:00:00","2030/12/31 23:59:59","64","-1","28002004"
"1","90007","2","1500","2018/01/01 05:00:00","2030/12/31 23:59:59","65","-1","28002004"
"1","91002","8","100","2018/01/01 05:00:00","2030/12/31 23:59:59","66","-1","28002005"
"1","90007","2","1500","2018/01/01 05:00:00","2030/12/31 23:59:59","67","-1","28002005"
"1","91002","8","100","2018/01/01 05:00:00","2030/12/31 23:59:59","68","-1","28002006"
"1","90007","2","1500","2018/01/01 05:00:00","2030/12/31 23:59:59","69","-1","28002006"
"1","91002","8","100","2018/01/01 05:00:00","2030/12/31 23:59:59","70","-1","28002007"
"1","90007","2","1500","2018/01/01 05:00:00","2030/12/31 23:59:59","71","-1","28002007"
"1","91002","8","100","2018/01/01 05:00:00","2030/12/31 23:59:59","72","-1","28002008"
"1","90007","2","1500","2018/01/01 05:00:00","2030/12/31 23:59:59","73","-1","28002008"
"1","91002","8","100","2018/01/01 05:00:00","2030/12/31 23:59:59","74","-1","28002009"
"1","90007","2","1500","2018/01/01 05:00:00","2030/12/31 23:59:59","75","-1","28002009"
"1","91002","8","100","2018/01/01 05:00:00","2030/12/31 23:59:59","76","-1","28002010"
"1","90007","2","1500","2018/01/01 05:00:00","2030/12/31 23:59:59","77","-1","28002010"
"1","91002","8","100","2018/01/01 05:00:00","2030/12/31 23:59:59","78","-1","28002011"
"1","90007","2","1500","2018/01/01 05:00:00","2030/12/31 23:59:59","79","-1","28002011"
"1","91002","8","100","2018/01/01 05:00:00","2030/12/31 23:59:59","80","-1","28002012"
"1","90007","2","1500","2018/01/01 05:00:00","2030/12/31 23:59:59","81","-1","28002012"
"1","91002","8","100","2018/01/01 05:00:00","2030/12/31 23:59:59","82","-1","28002013"
"1","90007","2","1500","2018/01/01 05:00:00","2030/12/31 23:59:59","83","-1","28002013"
"1","91002","8","100","2018/01/01 05:00:00","2030/12/31 23:59:59","84","-1","28002014"
"1","90007","2","1500","2018/01/01 05:00:00","2030/12/31 23:59:59","85","-1","28002014"
"1","91002","8","30","2018/01/01 05:00:00","2030/12/31 23:59:59","86","-1","26001001"
"1","91002","8","50","2018/01/01 05:00:00","2030/12/31 23:59:59","87","-1","26003001"
"1","91002","8","50","2018/01/01 05:00:00","2030/12/31 23:59:59","88","-1","26008001"
"1","91002","8","50","2018/01/01 05:00:00","2030/12/31 23:59:59","89","-1","24002001"
"1","91002","8","50","2018/01/01 05:00:00","2030/12/31 23:59:59","90","-1","24004001"
"1","91002","8","100","2018/01/01 05:00:00","2030/12/31 23:59:59","91","-1","21005001"
"1","91002","8","100","2018/01/01 05:00:00","2030/12/31 23:59:59","92","-1","21005002"
"1","91002","8","100","2018/01/01 05:00:00","2030/12/31 23:59:59","93","-1","21005003"
"1","91002","8","100","2018/01/01 05:00:00","2030/12/31 23:59:59","94","-1","21005004"
"1","91002","8","100","2018/01/01 05:00:00","2030/12/31 23:59:59","95","-1","21005005"
"1","91002","8","100","2018/01/01 05:00:00","2030/12/31 23:59:59","96","-1","21005006"
"1","91002","8","100","2018/01/01 05:00:00","2030/12/31 23:59:59","97","-1","21005007"
"1","91002","8","30","2018/01/01 05:00:00","2030/12/31 23:59:59","98","-1","21005018"
"1","91002","8","30","2018/01/01 05:00:00","2030/12/31 23:59:59","99","-1","21005028"
"1","91002","8","40","2018/01/01 05:00:00","2030/12/31 23:59:59","100","-1","21005038"
"1","91002","8","50","2018/01/01 05:00:00","2030/12/31 23:59:59","101","-1","26002001"
"1","91002","8","50","2018/01/01 05:00:00","2030/12/31 23:59:59","102","-1","26002002"
"1","91002","8","50","2018/01/01 05:00:00","2030/12/31 23:59:59","103","-1","26002003"
"1","91002","8","50","2018/01/01 05:00:00","2030/12/31 23:59:59","104","-1","26002004"
"1","91002","8","50","2018/01/01 05:00:00","2030/12/31 23:59:59","105","-1","26002005"
"1","91002","8","50","2018/01/01 05:00:00","2030/12/31 23:59:59","106","-1","26002006"
"1","91002","8","50","2018/01/01 05:00:00","2030/12/31 23:59:59","107","-1","26002007"
"1","91002","8","50","2018/01/01 05:00:00","2030/12/31 23:59:59","108","-1","26002008"
"1","91002","8","50","2018/01/01 05:00:00","2030/12/31 23:59:59","109","-1","26002009"
"1","91002","8","50","2018/01/01 05:00:00","2030/12/31 23:59:59","110","-1","26002010"
"1","91002","8","100","2018/01/01 05:00:00","2030/12/31 23:59:59","111","-1","26005001"
"1","91002","8","100","2018/01/01 05:00:00","2030/12/31 23:59:59","112","-1","26005002"
"1","91002","8","50","2018/01/01 05:00:00","2030/12/31 23:59:59","113","-1","21007001"
"1","91002","8","1000","2018/01/01 05:00:00","2030/12/31 23:59:59","115","-1","28006001"
"1","0","5","20","2018/01/01 05:00:00","2030/12/31 23:59:59","116","-1","28005001"
"1","20001","2","10","2018/01/01 05:00:00","2030/12/31 23:59:59","117","-1","28005001"
"1","94002","12","1500","2018/01/01 05:00:00","2030/12/31 23:59:59","118","-1","15005001"
"1","93001","6","200","2018/01/01 05:00:00","2030/12/31 23:59:59","119","-1","18001003"
"1","93001","6","200","2018/01/01 05:00:00","2030/12/31 23:59:59","120","-1","18001004"
"1","0","5","20","2018/01/01 05:00:00","2021/02/09 04:59:59","121","-1","11101001"
"1","20003","2","2","2018/01/01 05:00:00","2021/02/09 04:59:59","122","-1","11101001"
"1","91002","8","50","2018/01/01 05:00:00","2030/12/31 23:59:59","123","-1","21102001"
"1","91002","8","100","2018/01/01 05:00:00","2030/12/31 23:59:59","124","-1","21103001"
"1","0","5","30","2018/01/01 05:00:00","2021/02/09 04:59:59","128","-1","11001002"
"1","94002","12","30000","2018/01/01 05:00:00","2021/02/09 04:59:59","129","-1","11001002"
"1","23001","2","6","2018/01/01 05:00:00","2021/02/09 04:59:59","130","-1","11001002"
"1","93001","6","100","2018/01/01 05:00:00","2030/12/31 23:59:59","131","-1","28007001"
"1","93001","6","100","2018/01/01 05:00:00","2030/12/31 23:59:59","132","-1","28007002"
"1","93001","6","100","2018/01/01 05:00:00","2030/12/31 23:59:59","133","-1","28007003"
"1","91002","8","30","2018/01/01 05:00:00","2030/12/31 23:59:59","134","-1","26013001"
"1","91002","8","50","2018/01/01 05:00:00","2030/12/31 23:59:59","135","-1","26014001"
"1","91002","8","80","2018/01/01 05:00:00","2030/12/31 23:59:59","136","-1","21011001"
"1","22003","2","2","2018/01/01 05:00:00","2030/12/31 23:59:59","137","-1","21011001"
"1","91002","8","50","2018/01/01 05:00:00","2030/12/31 23:59:59","138","-1","26015001"
"1","91002","8","10","2018/01/01 05:00:00","2030/12/31 23:59:59","139","-1","26015002"
"1","91002","8","100","2018/01/01 05:00:00","2030/12/31 23:59:59","140","-1","21102002"
"1","91002","8","400","2018/01/01 05:00:00","2030/12/31 23:59:59","141","-1","28002015"
"1","94002","12","500000","2018/01/01 05:00:00","2030/12/31 23:59:59","142","-1","28002015"
"1","90007","2","1500","2018/01/01 05:00:00","2030/12/31 23:59:59","143","-1","28002015"
"1","91002","8","400","2018/01/01 05:00:00","2030/12/31 23:59:59","144","-1","28002016"
"1","94002","12","500000","2018/01/01 05:00:00","2030/12/31 23:59:59","145","-1","28002016"
"1","90007","2","1500","2018/01/01 05:00:00","2030/12/31 23:59:59","146","-1","28002016"
"1","91002","8","400","2018/01/01 05:00:00","2030/12/31 23:59:59","147","-1","28002017"
"1","94002","12","3000000","2018/01/01 05:00:00","2030/12/31 23:59:59","148","-1","28002017"
"1","90007","2","1500","2018/01/01 05:00:00","2030/12/31 23:59:59","149","-1","28002017"
"1","91002","8","600","2018/01/01 05:00:00","2030/12/31 23:59:59","150","-1","28002018"
"1","94002","12","3000000","2018/01/01 05:00:00","2030/12/31 23:59:59","151","-1","28002018"
"1","90007","2","1500","2018/01/01 05:00:00","2030/12/31 23:59:59","152","-1","28002018"
"1","91002","8","600","2018/01/01 05:00:00","2030/12/31 23:59:59","153","-1","28002019"
"1","94002","12","3000000","2018/01/01 05:00:00","2030/12/31 23:59:59","154","-1","28002019"
"1","90007","2","1500","2018/01/01 05:00:00","2030/12/31 23:59:59","155","-1","28002019"
"1","91002","8","600","2018/01/01 05:00:00","2030/12/31 23:59:59","156","-1","28002020"
"1","94002","12","5000000","2018/01/01 05:00:00","2030/12/31 23:59:59","157","-1","28002020"
"1","90007","2","1500","2018/01/01 05:00:00","2030/12/31 23:59:59","158","-1","28002020"
"1","91002","8","600","2018/01/01 05:00:00","2030/12/31 23:59:59","159","-1","28002021"
"1","94002","12","5000000","2018/01/01 05:00:00","2030/12/31 23:59:59","160","-1","28002021"
"1","90007","2","1500","2018/01/01 05:00:00","2030/12/31 23:59:59","161","-1","28002021"
"1","91002","8","600","2018/01/01 05:00:00","2030/12/31 23:59:59","162","-1","28002022"
"1","94002","12","5000000","2018/01/01 05:00:00","2030/12/31 23:59:59","163","-1","28002022"
"1","90007","2","1500","2018/01/01 05:00:00","2030/12/31 23:59:59","164","-1","28002022"
"1","91002","8","600","2018/01/01 05:00:00","2030/12/31 23:59:59","165","-1","28002023"
"1","94002","12","5000000","2018/01/01 05:00:00","2030/12/31 23:59:59","166","-1","28002023"
"1","90007","2","1500","2018/01/01 05:00:00","2030/12/31 23:59:59","167","-1","28002023"
"1","91002","8","600","2018/01/01 05:00:00","2030/12/31 23:59:59","168","-1","28002024"
"1","94002","12","5000000","2018/01/01 05:00:00","2030/12/31 23:59:59","169","-1","28002024"
"1","90007","2","1500","2018/01/01 05:00:00","2030/12/31 23:59:59","170","-1","28002024"
"1","91002","8","1100","2018/01/01 05:00:00","2030/12/31 23:59:59","171","-1","28002025"
"1","94002","12","7500000","2018/01/01 05:00:00","2030/12/31 23:59:59","172","-1","28002025"
"1","90007","2","1500","2018/01/01 05:00:00","2030/12/31 23:59:59","173","-1","28002025"
"1","91002","8","1100","2018/01/01 05:00:00","2030/12/31 23:59:59","174","-1","28002026"
"1","94002","12","7500000","2018/01/01 05:00:00","2030/12/31 23:59:59","175","-1","28002026"
"1","90007","2","1500","2018/01/01 05:00:00","2030/12/31 23:59:59","176","-1","28002026"
"1","91002","8","1100","2018/01/01 05:00:00","2030/12/31 23:59:59","177","-1","28002027"
"1","94002","12","7500000","2018/01/01 05:00:00","2030/12/31 23:59:59","178","-1","28002027"
"1","90007","2","1500","2018/01/01 05:00:00","2030/12/31 23:59:59","179","-1","28002027"
"1","91002","8","1100","2018/01/01 05:00:00","2030/12/31 23:59:59","180","-1","28002028"
"1","94002","12","10000000","2018/01/01 05:00:00","2030/12/31 23:59:59","181","-1","28002028"
"1","90007","2","1500","2018/01/01 05:00:00","2030/12/31 23:59:59","182","-1","28002028"
"1","91002","8","1100","2018/01/01 05:00:00","2030/12/31 23:59:59","183","-1","28002029"
"1","94002","12","10000000","2018/01/01 05:00:00","2030/12/31 23:59:59","184","-1","28002029"
"1","90007","2","1500","2018/01/01 05:00:00","2030/12/31 23:59:59","185","-1","28002029"
"1","91002","8","1100","2018/01/01 05:00:00","2030/12/31 23:59:59","186","-1","28002030"
"1","94002","12","10000000","2018/01/01 05:00:00","2030/12/31 23:59:59","187","-1","28002030"
"1","90007","2","1500","2018/01/01 05:00:00","2030/12/31 23:59:59","188","-1","28002030"
"1","91002","8","1100","2018/01/01 05:00:00","2030/12/31 23:59:59","189","-1","28002031"
"1","94002","12","10000000","2018/01/01 05:00:00","2030/12/31 23:59:59","190","-1","28002031"
"1","90007","2","1500","2018/01/01 05:00:00","2030/12/31 23:59:59","191","-1","28002031"
"1","91002","8","1100","2018/01/01 05:00:00","2030/12/31 23:59:59","192","-1","28002032"
"1","94002","12","10000000","2018/01/01 05:00:00","2030/12/31 23:59:59","193","-1","28002032"
"1","90007","2","1500","2018/01/01 05:00:00","2030/12/31 23:59:59","194","-1","28002032"
"1","91002","8","1100","2018/01/01 05:00:00","2030/12/31 23:59:59","195","-1","28002033"
"1","94002","12","15000000","2018/01/01 05:00:00","2030/12/31 23:59:59","196","-1","28002033"
"1","90007","2","1500","2018/01/01 05:00:00","2030/12/31 23:59:59","197","-1","28002033"
"1","91002","8","1100","2018/01/01 05:00:00","2030/12/31 23:59:59","198","-1","28002034"
"1","94002","12","15000000","2018/01/01 05:00:00","2030/12/31 23:59:59","199","-1","28002034"
"1","90007","2","1500","2018/01/01 05:00:00","2030/12/31 23:59:59","200","-1","28002034"
"1","91002","8","1100","2018/01/01 05:00:00","2030/12/31 23:59:59","201","-1","28002035"
"1","94002","12","15000000","2018/01/01 05:00:00","2030/12/31 23:59:59","202","-1","28002035"
"1","90007","2","1500","2018/01/01 05:00:00","2030/12/31 23:59:59","203","-1","28002035"
"1","91002","8","1100","2018/01/01 05:00:00","2030/12/31 23:59:59","204","-1","28002036"
"1","94002","12","15000000","2018/01/01 05:00:00","2030/12/31 23:59:59","205","-1","28002036"
"1","90007","2","1500","2018/01/01 05:00:00","2030/12/31 23:59:59","206","-1","28002036"
"1","91002","8","1100","2018/01/01 05:00:00","2030/12/31 23:59:59","207","-1","28002037"
"1","94002","12","15000000","2018/01/01 05:00:00","2030/12/31 23:59:59","208","-1","28002037"
"1","90007","2","1500","2018/01/01 05:00:00","2030/12/31 23:59:59","209","-1","28002037"
"1","91002","8","1100","2018/01/01 05:00:00","2030/12/31 23:59:59","210","-1","28002038"
"1","94002","12","15000000","2018/01/01 05:00:00","2030/12/31 23:59:59","211","-1","28002038"
"1","90007","2","1500","2018/01/01 05:00:00","2030/12/31 23:59:59","212","-1","28002038"
"1","91002","8","50","2018/01/01 05:00:00","2030/12/31 23:59:59","213","-1","26003002"
"1","94002","12","10000","2018/01/01 05:00:00","2030/12/31 23:59:59","214","-1","26003002"
"1","91002","8","50","2018/01/01 05:00:00","2030/12/31 23:59:59","215","-1","26003003"
"1","94002","12","10000","2018/01/01 05:00:00","2030/12/31 23:59:59","216","-1","26003003"
"1","91002","8","50","2018/01/01 05:00:00","2030/12/31 23:59:59","217","-1","26003004"
"1","94002","12","10000","2018/01/01 05:00:00","2030/12/31 23:59:59","218","-1","26003004"
"1","91002","8","50","2018/01/01 05:00:00","2030/12/31 23:59:59","219","-1","26003005"
"1","94002","12","50000","2018/01/01 05:00:00","2030/12/31 23:59:59","220","-1","26003005"
"1","91002","8","50","2018/01/01 05:00:00","2030/12/31 23:59:59","221","-1","26003006"
"1","94002","12","50000","2018/01/01 05:00:00","2030/12/31 23:59:59","222","-1","26003006"
"1","91002","8","50","2018/01/01 05:00:00","2030/12/31 23:59:59","223","-1","26003007"
"1","94002","12","100000","2018/01/01 05:00:00","2030/12/31 23:59:59","224","-1","26003007"
"1","91002","8","50","2018/01/01 05:00:00","2030/12/31 23:59:59","225","-1","26003008"
"1","94002","12","100000","2018/01/01 05:00:00","2030/12/31 23:59:59","226","-1","26003008"
"1","91002","8","50","2018/01/01 05:00:00","2030/12/31 23:59:59","227","-1","26003009"
"1","94002","12","100000","2018/01/01 05:00:00","2030/12/31 23:59:59","228","-1","26003009"
"1","91002","8","50","2018/01/01 05:00:00","2030/12/31 23:59:59","229","-1","26003010"
"1","94002","12","100000","2018/01/01 05:00:00","2030/12/31 23:59:59","230","-1","26003010"
"1","91002","8","50","2018/01/01 05:00:00","2030/12/31 23:59:59","231","-1","26003011"
"1","94002","12","200000","2018/01/01 05:00:00","2030/12/31 23:59:59","232","-1","26003011"
"1","91002","8","50","2018/01/01 05:00:00","2030/12/31 23:59:59","233","-1","26003012"
"1","94002","12","200000","2018/01/01 05:00:00","2030/12/31 23:59:59","234","-1","26003012"
"1","91002","8","50","2018/01/01 05:00:00","2030/12/31 23:59:59","235","-1","26003013"
"1","94002","12","200000","2018/01/01 05:00:00","2030/12/31 23:59:59","236","-1","26003013"
"1","91002","8","50","2018/01/01 05:00:00","2030/12/31 23:59:59","237","-1","26003014"
"1","94002","12","500000","2018/01/01 05:00:00","2030/12/31 23:59:59","238","-1","26003014"
"1","91002","8","50","2018/01/01 05:00:00","2030/12/31 23:59:59","239","-1","26003015"
"1","94002","12","500000","2018/01/01 05:00:00","2030/12/31 23:59:59","240","-1","26003015"
"1","91002","8","50","2018/01/01 05:00:00","2030/12/31 23:59:59","241","-1","26003016"
"1","94002","12","500000","2018/01/01 05:00:00","2030/12/31 23:59:59","242","-1","26003016"
"1","91002","8","50","2018/01/01 05:00:00","2030/12/31 23:59:59","243","-1","26003017"
"1","94002","12","500000","2018/01/01 05:00:00","2030/12/31 23:59:59","244","-1","26003017"
"1","91002","8","50","2018/01/01 05:00:00","2030/12/31 23:59:59","245","-1","26003018"
"1","94002","12","500000","2018/01/01 05:00:00","2030/12/31 23:59:59","246","-1","26003018"
"1","91002","8","50","2018/01/01 05:00:00","2030/12/31 23:59:59","247","-1","26003019"
"1","94002","12","500000","2018/01/01 05:00:00","2030/12/31 23:59:59","248","-1","26003019"
"1","91002","8","50","2018/01/01 05:00:00","2030/12/31 23:59:59","249","-1","26003020"
"1","94002","12","500000","2018/01/01 05:00:00","2030/12/31 23:59:59","250","-1","26003020"
"1","91002","8","50","2018/01/01 05:00:00","2030/12/31 23:59:59","251","-1","26003021"
"1","94002","12","750000","2018/01/01 05:00:00","2030/12/31 23:59:59","252","-1","26003021"
"1","91002","8","50","2018/01/01 05:00:00","2030/12/31 23:59:59","253","-1","26003022"
"1","94002","12","750000","2018/01/01 05:00:00","2030/12/31 23:59:59","254","-1","26003022"
"1","91002","8","50","2018/01/01 05:00:00","2030/12/31 23:59:59","255","-1","26003023"
"1","94002","12","750000","2018/01/01 05:00:00","2030/12/31 23:59:59","256","-1","26003023"
"1","91002","8","50","2018/01/01 05:00:00","2030/12/31 23:59:59","257","-1","26003024"
"1","94002","12","750000","2018/01/01 05:00:00","2030/12/31 23:59:59","258","-1","26003024"
"1","91002","8","50","2018/01/01 05:00:00","2030/12/31 23:59:59","259","-1","26003025"
"1","94002","12","750000","2018/01/01 05:00:00","2030/12/31 23:59:59","260","-1","26003025"
"1","91002","8","50","2018/01/01 05:00:00","2030/12/31 23:59:59","261","-1","26003026"
"1","94002","12","750000","2018/01/01 05:00:00","2030/12/31 23:59:59","262","-1","26003026"
"1","91002","8","50","2018/01/01 05:00:00","2030/12/31 23:59:59","263","-1","26003027"
"1","94002","12","750000","2018/01/01 05:00:00","2030/12/31 23:59:59","264","-1","26003027"
"1","91002","8","350","2018/01/01 05:00:00","2030/12/31 23:59:59","265","-1","26002011"
"1","91002","8","350","2018/01/01 05:00:00","2030/12/31 23:59:59","266","-1","26002012"
"1","91002","8","350","2018/01/01 05:00:00","2030/12/31 23:59:59","267","-1","26002013"
"1","91002","8","350","2018/01/01 05:00:00","2030/12/31 23:59:59","268","-1","26002014"
"1","91002","8","550","2018/01/01 05:00:00","2030/12/31 23:59:59","269","-1","26002015"
"1","91002","8","550","2018/01/01 05:00:00","2030/12/31 23:59:59","270","-1","26002016"
"1","91002","8","550","2018/01/01 05:00:00","2030/12/31 23:59:59","271","-1","26002017"
"1","91002","8","550","2018/01/01 05:00:00","2030/12/31 23:59:59","272","-1","26002018"
"1","91002","8","550","2018/01/01 05:00:00","2030/12/31 23:59:59","273","-1","26002019"
"1","91002","8","800","2018/01/01 05:00:00","2030/12/31 23:59:59","274","-1","26002020"
"1","91002","8","800","2018/01/01 05:00:00","2030/12/31 23:59:59","275","-1","26002021"
"1","91002","8","800","2018/01/01 05:00:00","2030/12/31 23:59:59","276","-1","26002022"
"1","91002","8","800","2018/01/01 05:00:00","2030/12/31 23:59:59","277","-1","26002023"
"1","91002","8","800","2018/01/01 05:00:00","2030/12/31 23:59:59","278","-1","26002024"
"1","91002","8","800","2018/01/01 05:00:00","2030/12/31 23:59:59","279","-1","26002025"
"1","91002","8","800","2018/01/01 05:00:00","2030/12/31 23:59:59","280","-1","26002026"
"1","91002","8","800","2018/01/01 05:00:00","2030/12/31 23:59:59","281","-1","26002027"
"1","91002","8","800","2018/01/01 05:00:00","2030/12/31 23:59:59","282","-1","26002028"
"1","91002","8","800","2018/01/01 05:00:00","2030/12/31 23:59:59","283","-1","26002029"
"1","91002","8","1000","2018/01/01 05:00:00","2030/12/31 23:59:59","284","-1","26002030"
"1","91002","8","1000","2018/01/01 05:00:00","2030/12/31 23:59:59","285","-1","26002031"
"1","0","5","100","2018/01/01 05:00:00","2030/12/31 23:59:59","286","-1","28012001"
"1","94002","12","100000","2018/01/01 05:00:00","2030/12/31 23:59:59","287","-1","28012001"
"1","0","5","100","2018/01/01 05:00:00","2030/12/31 23:59:59","288","-1","27004001"
"1","94002","12","100000","2018/01/01 05:00:00","2030/12/31 23:59:59","289","-1","27004001"
"1","0","5","100","2018/01/01 05:00:00","2030/12/31 23:59:59","290","-1","27004002"
"1","94002","12","100000","2018/01/01 05:00:00","2030/12/31 23:59:59","291","-1","27004002"
"1","91002","8","10","2018/01/01 05:00:00","2030/12/31 23:59:59","292","-1","11402001"
"1","0","5","60","2023/04/17 05:00:00","2030/12/31 23:59:59","293","199","15004001"
"1","90007","2","100","2023/04/17 05:00:00","2030/12/31 23:59:59","294","199","15004001"
"200","0","5","30","2023/04/17 05:00:00","2030/12/31 23:59:59","295","-1","15004001"
"200","90007","2","100","2023/04/17 05:00:00","2030/12/31 23:59:59","296","-1","15004001"
"1","91002","8","100","2018/01/01 05:00:00","2030/12/31 23:59:59","297","-1","21005039"
