dec970cf7ac09ebda2c6a8bfdd3ef5628b7ab8fc223b6858dd59cb5f805cb141,2f45526497eff8760cbbfd9aefb1424f88de5ae932dc85c49255a2ed9dcedc57,a644e5377be624761b7dad9ce12ec3c1547c07f00cd6d51f46ec058944dc90a0,e63942b578c7ec395287e829e45c1209c9764d8eb5743ff37ddeb3cfae65eb9e,1f07b47a3c887244f7cdbd94e21c5aea36f2ef176f9ef375b85c38767505309a,656e49af882cfcf926e68fb08a25b34e7e4515e856635585e22b5c15cdc70cd4,382651e6d8c48003af91caa6bce45d33ed6bba54c12cbdb4048abd49c59229a0,8f0a063eaa537d30bdb5984ac49b4a76ebb5b256ffc090d1bcd87c6afa61e328,eaee94e7a1cce0d26632054cbdaa463986278fb9391d505cce83e622bebfc7b6,932769c12b77c360d99cde6c6d226590c745dc88bf1aaaff7876d22e61922b0e,43633e9fbefdeb7ae57adebcf94289fa0cc969bfff46913a873dec5f0d17b27f,23810d51fdfe870dffb3c1c291d82d353b7cbd7def0f5d0d480ee95b25b1b5bd,94afe528e0edcf6fb0e91140dd53e80d46cb91a47ea41cc8bd0068e3233064a8,1eb7cda4f882a81a0d185a435c24be3d16e0926b6617d35b35053e91520b280c
"8005","0","72002016","20002201","完成活動任務1-1 (HARD)","2030/12/31 14:59:59","20002","0","72002016","1","2018/01/01 12:00:00","20002103","601","9003"
"8005","0","72002017","20002202","完成活動任務1-2 (HARD)","2030/12/31 14:59:59","20002","0","72002017","1","2018/01/01 12:00:00","20002103","601","9003"
"8005","0","72002018","20002203","完成活動任務1-3 (HARD)","2030/12/31 14:59:59","20002","0","72002018","1","2018/01/01 12:00:00","20002103","601","9003"
"8005","0","72002019","20002204","完成活動任務1-4 (HARD)","2030/12/31 14:59:59","20002","0","72002019","1","2018/01/01 12:00:00","20002103","601","9003"
"8005","0","72002020","20002205","完成活動任務1-5 (HARD)","2030/12/31 14:59:59","20002","0","72002020","1","2018/01/01 12:00:00","20002103","601","9003"
"8006","0","72002021","660002101","打倒 1 隻阿爾瑪（NORMAL限定）","2030/12/31 14:59:59","20002","0","72002021","1","2018/01/01 12:00:00","20002104","601","9001"
"8007","0","72002022","660002201","打倒 1 隻阿爾瑪（HARD限定）","2030/12/31 14:59:59","20002","0","72002022","1","2018/01/01 12:00:00","20002104","601","9001"
"8010","0","72002023","660002301","打倒 1 隻阿爾瑪（VERY HARD限定）","2030/12/31 14:59:59","20002","0","72002023","1","2018/01/01 12:00:00","20002104","601","9001"
"8004","0","72003001","20003101","完成活動任務1-1 (NORMAL)","2030/12/31 14:59:59","20003","0","72003001","1","2018/01/01 12:00:00","20003102","601","9003"
"8004","0","72003002","20003102","完成活動任務1-2 (NORMAL)","2030/12/31 14:59:59","20003","0","72003002","1","2018/01/01 12:00:00","20003102","601","9003"
"8004","0","72003003","20003103","完成活動任務1-3 (NORMAL)","2030/12/31 14:59:59","20003","0","72003003","1","2018/01/01 12:00:00","20003102","601","9003"
"8004","0","72003004","20003104","完成活動任務1-4 (NORMAL)","2030/12/31 14:59:59","20003","0","72003004","1","2018/01/01 12:00:00","20003102","601","9003"
"8004","0","72003005","20003105","完成活動任務1-5 (NORMAL)","2030/12/31 14:59:59","20003","0","72003005","1","2018/01/01 12:00:00","20003102","601","9003"
"8004","0","72003006","20003106","完成活動任務1-6 (NORMAL)","2030/12/31 14:59:59","20003","0","72003006","1","2018/01/01 12:00:00","20003102","601","9003"
"8004","0","72003007","20003107","完成活動任務1-7 (NORMAL)","2030/12/31 14:59:59","20003","0","72003007","1","2018/01/01 12:00:00","20003102","601","9003"
"8004","0","72003008","20003108","完成活動任務1-8 (NORMAL)","2030/12/31 14:59:59","20003","0","72003008","1","2018/01/01 12:00:00","20003102","601","9003"
"8004","0","72003009","20003109","完成活動任務1-9 (NORMAL)","2030/12/31 14:59:59","20003","0","72003009","1","2018/01/01 12:00:00","20003102","601","9003"
"8004","0","72003010","20003110","完成活動任務1-10 (NORMAL)","2030/12/31 14:59:59","20003","0","72003010","1","2018/01/01 12:00:00","20003102","601","9003"
"8004","0","72003011","20003111","完成活動任務1-11 (NORMAL)","2030/12/31 14:59:59","20003","0","72003011","1","2018/01/01 12:00:00","20003102","601","9003"
"8004","0","72003012","20003112","完成活動任務1-12 (NORMAL)","2030/12/31 14:59:59","20003","0","72003012","1","2018/01/01 12:00:00","20003102","601","9003"
"8004","0","72003013","20003113","完成活動任務1-13 (NORMAL)","2030/12/31 14:59:59","20003","0","72003013","1","2018/01/01 12:00:00","20003102","601","9003"
"8004","0","72003014","20003114","完成活動任務1-14 (NORMAL)","2030/12/31 14:59:59","20003","0","72003014","1","2018/01/01 12:00:00","20003102","601","9003"
"8004","0","72003015","20003115","完成活動任務1-15 (NORMAL)","2030/12/31 14:59:59","20003","0","72003015","1","2018/01/01 12:00:00","20003102","601","9003"
"8005","0","72003016","20003201","完成活動任務1-1 (HARD)","2030/12/31 14:59:59","20003","0","72003016","1","2018/01/01 12:00:00","20003103","601","9003"
"8005","0","72003017","20003202","完成活動任務1-2 (HARD)","2030/12/31 14:59:59","20003","0","72003017","1","2018/01/01 12:00:00","20003103","601","9003"
"8005","0","72003018","20003203","完成活動任務1-3 (HARD)","2030/12/31 14:59:59","20003","0","72003018","1","2018/01/01 12:00:00","20003103","601","9003"
"8005","0","72003019","20003204","完成活動任務1-4 (HARD)","2030/12/31 14:59:59","20003","0","72003019","1","2018/01/01 12:00:00","20003103","601","9003"
"8005","0","72003020","20003205","完成活動任務1-5 (HARD)","2030/12/31 14:59:59","20003","0","72003020","1","2018/01/01 12:00:00","20003103","601","9003"
"8006","0","72003021","660003101","打倒 1 隻加爾格（NORMAL限定）","2030/12/31 14:59:59","20003","0","72003021","1","2018/01/01 12:00:00","20003104","601","9001"
"8007","0","72003022","660003201","打倒 1 隻加爾格（HARD限定）","2030/12/31 14:59:59","20003","0","72003022","1","2018/01/01 12:00:00","20003104","601","9001"
"8010","0","72003023","660003301","打倒 1 隻加爾格（VERY HARD限定）","2030/12/31 14:59:59","20003","0","72003023","1","2018/01/01 12:00:00","20003104","601","9001"
"8004","0","72004001","20004101","完成活動任務1-1 (NORMAL)","2030/12/31 14:59:59","20004","0","72004001","1","2020/09/30 16:00:00","20004102","601","9003"
"8004","0","72004002","20004102","完成活動任務1-2 (NORMAL)","2030/12/31 14:59:59","20004","0","72004002","1","2020/09/30 16:00:00","20004102","601","9003"
"8004","0","72004003","20004103","完成活動任務1-3 (NORMAL)","2030/12/31 14:59:59","20004","0","72004003","1","2020/09/30 16:00:00","20004102","601","9003"
"8004","0","72004004","20004104","完成活動任務1-4 (NORMAL)","2030/12/31 14:59:59","20004","0","72004004","1","2020/09/30 16:00:00","20004102","601","9003"
"8004","0","72004005","20004105","完成活動任務1-5 (NORMAL)","2030/12/31 14:59:59","20004","0","72004005","1","2020/09/30 16:00:00","20004102","601","9003"
"8004","0","72004006","20004106","完成活動任務1-6 (NORMAL)","2030/12/31 14:59:59","20004","0","72004006","1","2020/09/30 16:00:00","20004102","601","9003"
"8004","0","72004007","20004107","完成活動任務1-7 (NORMAL)","2030/12/31 14:59:59","20004","0","72004007","1","2020/09/30 16:00:00","20004102","601","9003"
"8004","0","72004008","20004108","完成活動任務1-8 (NORMAL)","2030/12/31 14:59:59","20004","0","72004008","1","2020/09/30 16:00:00","20004102","601","9003"
"8004","0","72004009","20004109","完成活動任務1-9 (NORMAL)","2030/12/31 14:59:59","20004","0","72004009","1","2020/09/30 16:00:00","20004102","601","9003"
"8004","0","72004010","20004110","完成活動任務1-10 (NORMAL)","2030/12/31 14:59:59","20004","0","72004010","1","2020/09/30 16:00:00","20004102","601","9003"
"8004","0","72004011","20004111","完成活動任務1-11 (NORMAL)","2030/12/31 14:59:59","20004","0","72004011","1","2020/09/30 16:00:00","20004102","601","9003"
"8004","0","72004012","20004112","完成活動任務1-12 (NORMAL)","2030/12/31 14:59:59","20004","0","72004012","1","2020/09/30 16:00:00","20004102","601","9003"
"8004","0","72004013","20004113","完成活動任務1-13 (NORMAL)","2030/12/31 14:59:59","20004","0","72004013","1","2020/09/30 16:00:00","20004102","601","9003"
"8004","0","72004014","20004114","完成活動任務1-14 (NORMAL)","2030/12/31 14:59:59","20004","0","72004014","1","2020/09/30 16:00:00","20004102","601","9003"
"8004","0","72004015","20004115","完成活動任務1-15 (NORMAL)","2030/12/31 14:59:59","20004","0","72004015","1","2020/09/30 16:00:00","20004102","601","9003"
"8005","0","72004016","20004201","完成活動任務1-1 (HARD)","2030/12/31 14:59:59","20004","0","72004016","1","2020/09/30 16:00:00","20004103","601","9003"
"8005","0","72004017","20004202","完成活動任務1-2 (HARD)","2030/12/31 14:59:59","20004","0","72004017","1","2020/09/30 16:00:00","20004103","601","9003"
"8005","0","72004018","20004203","完成活動任務1-3 (HARD)","2030/12/31 14:59:59","20004","0","72004018","1","2020/09/30 16:00:00","20004103","601","9003"
"8005","0","72004019","20004204","完成活動任務1-4 (HARD)","2030/12/31 14:59:59","20004","0","72004019","1","2020/09/30 16:00:00","20004103","601","9003"
"8005","0","72004020","20004205","完成活動任務1-5 (HARD)","2030/12/31 14:59:59","20004","0","72004020","1","2020/09/30 16:00:00","20004103","601","9003"
"8006","0","72004021","660004101","打倒 1 隻天塔帕斯（NORMAL限定）","2030/12/31 14:59:59","20004","0","72004021","1","2020/09/30 16:00:00","20004104","601","9001"
"8007","0","72004022","660004201","打倒 1 隻天塔帕斯（HARD限定）","2030/12/31 14:59:59","20004","0","72004022","1","2020/09/30 16:00:00","20004104","601","9001"
"8010","0","72004023","660004301","打倒1隻天塔帕斯(VERY HARD限定)","2030/12/31 14:59:59","20004","0","72004023","1","2020/09/30 16:00:00","20004104","601","9001"
"8004","0","72005001","20005101","完成活動任務1-1 (NORMAL)","2030/12/31 14:59:59","20005","0","72005001","1","2020/11/02 16:00:00","20005102","601","9003"
"8004","0","72005002","20005102","完成活動任務1-2 (NORMAL)","2030/12/31 14:59:59","20005","0","72005002","1","2020/11/02 16:00:00","20005102","601","9003"
"8004","0","72005003","20005103","完成活動任務1-3 (NORMAL)","2030/12/31 14:59:59","20005","0","72005003","1","2020/11/02 16:00:00","20005102","601","9003"
"8004","0","72005004","20005104","完成活動任務1-4 (NORMAL)","2030/12/31 14:59:59","20005","0","72005004","1","2020/11/02 16:00:00","20005102","601","9003"
"8004","0","72005005","20005105","完成活動任務1-5 (NORMAL)","2030/12/31 14:59:59","20005","0","72005005","1","2020/11/02 16:00:00","20005102","601","9003"
"8004","0","72005006","20005106","完成活動任務1-6 (NORMAL)","2030/12/31 14:59:59","20005","0","72005006","1","2020/11/02 16:00:00","20005102","601","9003"
"8004","0","72005007","20005107","完成活動任務1-7 (NORMAL)","2030/12/31 14:59:59","20005","0","72005007","1","2020/11/02 16:00:00","20005102","601","9003"
"8004","0","72005008","20005108","完成活動任務1-8 (NORMAL)","2030/12/31 14:59:59","20005","0","72005008","1","2020/11/02 16:00:00","20005102","601","9003"
"8004","0","72005009","20005109","完成活動任務1-9 (NORMAL)","2030/12/31 14:59:59","20005","0","72005009","1","2020/11/02 16:00:00","20005102","601","9003"
"8004","0","72005010","20005110","完成活動任務1-10 (NORMAL)","2030/12/31 14:59:59","20005","0","72005010","1","2020/11/02 16:00:00","20005102","601","9003"
"8004","0","72005011","20005111","完成活動任務1-11 (NORMAL)","2030/12/31 14:59:59","20005","0","72005011","1","2020/11/02 16:00:00","20005102","601","9003"
"8004","0","72005012","20005112","完成活動任務1-12 (NORMAL)","2030/12/31 14:59:59","20005","0","72005012","1","2020/11/02 16:00:00","20005102","601","9003"
"8004","0","72005013","20005113","完成活動任務1-13 (NORMAL)","2030/12/31 14:59:59","20005","0","72005013","1","2020/11/02 16:00:00","20005102","601","9003"
"8004","0","72005014","20005114","完成活動任務1-14 (NORMAL)","2030/12/31 14:59:59","20005","0","72005014","1","2020/11/02 16:00:00","20005102","601","9003"
"8004","0","72005015","20005115","完成活動任務1-15 (NORMAL)","2030/12/31 14:59:59","20005","0","72005015","1","2020/11/02 16:00:00","20005102","601","9003"
"8005","0","72005016","20005201","完成活動任務1-1 (HARD)","2030/12/31 14:59:59","20005","0","72005016","1","2020/11/02 16:00:00","20005103","601","9003"
"8005","0","72005017","20005202","完成活動任務1-2 (HARD)","2030/12/31 14:59:59","20005","0","72005017","1","2020/11/02 16:00:00","20005103","601","9003"
"8005","0","72005018","20005203","完成活動任務1-3 (HARD)","2030/12/31 14:59:59","20005","0","72005018","1","2020/11/02 16:00:00","20005103","601","9003"
"8005","0","72005019","20005204","完成活動任務1-4 (HARD)","2030/12/31 14:59:59","20005","0","72005019","1","2020/11/02 16:00:00","20005103","601","9003"
"8005","0","72005020","20005205","完成活動任務1-5 (HARD)","2030/12/31 14:59:59","20005","0","72005020","1","2020/11/02 16:00:00","20005103","601","9003"
"8006","0","72005021","660005101","打倒 1 隻島鯨（NORMAL限定）","2030/12/31 14:59:59","20005","0","72005021","1","2020/11/02 16:00:00","20005104","601","9001"
"8007","0","72005022","660005201","打倒 1 隻島鯨（HARD限定）","2030/12/31 14:59:59","20005","0","72005022","1","2020/11/02 16:00:00","20005104","601","9001"
"8010","0","72005023","660005301","打倒1隻島鯨(VERY HARD限定)","2030/12/31 14:59:59","20005","0","72005023","1","2020/11/02 16:00:00","20005104","601","9001"
"8004","0","72006001","20006101","完成活動任務1-1 (NORMAL)","2030/12/31 14:59:59","20006","0","72006001","1","2020/12/04 16:00:00","20006102","601","9003"
"8004","0","72006002","20006102","完成活動任務1-2 (NORMAL)","2030/12/31 14:59:59","20006","0","72006002","1","2020/12/04 16:00:00","20006102","601","9003"
"8004","0","72006003","20006103","完成活動任務1-3 (NORMAL)","2030/12/31 14:59:59","20006","0","72006003","1","2020/12/04 16:00:00","20006102","601","9003"
"8004","0","72006004","20006104","完成活動任務1-4 (NORMAL)","2030/12/31 14:59:59","20006","0","72006004","1","2020/12/04 16:00:00","20006102","601","9003"
"8004","0","72006005","20006105","完成活動任務1-5 (NORMAL)","2030/12/31 14:59:59","20006","0","72006005","1","2020/12/04 16:00:00","20006102","601","9003"
"8004","0","72006006","20006106","完成活動任務1-6 (NORMAL)","2030/12/31 14:59:59","20006","0","72006006","1","2020/12/04 16:00:00","20006102","601","9003"
"8004","0","72006007","20006107","完成活動任務1-7 (NORMAL)","2030/12/31 14:59:59","20006","0","72006007","1","2020/12/04 16:00:00","20006102","601","9003"
"8004","0","72006008","20006108","完成活動任務1-8 (NORMAL)","2030/12/31 14:59:59","20006","0","72006008","1","2020/12/04 16:00:00","20006102","601","9003"
"8004","0","72006009","20006109","完成活動任務1-9 (NORMAL)","2030/12/31 14:59:59","20006","0","72006009","1","2020/12/04 16:00:00","20006102","601","9003"
"8004","0","72006010","20006110","完成活動任務1-10 (NORMAL)","2030/12/31 14:59:59","20006","0","72006010","1","2020/12/04 16:00:00","20006102","601","9003"
"8004","0","72006011","20006111","完成活動任務1-11 (NORMAL)","2030/12/31 14:59:59","20006","0","72006011","1","2020/12/04 16:00:00","20006102","601","9003"
"8004","0","72006012","20006112","完成活動任務1-12 (NORMAL)","2030/12/31 14:59:59","20006","0","72006012","1","2020/12/04 16:00:00","20006102","601","9003"
"8004","0","72006013","20006113","完成活動任務1-13 (NORMAL)","2030/12/31 14:59:59","20006","0","72006013","1","2020/12/04 16:00:00","20006102","601","9003"
"8004","0","72006014","20006114","完成活動任務1-14 (NORMAL)","2030/12/31 14:59:59","20006","0","72006014","1","2020/12/04 16:00:00","20006102","601","9003"
"8004","0","72006015","20006115","完成活動任務1-15 (NORMAL)","2030/12/31 14:59:59","20006","0","72006015","1","2020/12/04 16:00:00","20006102","601","9003"
"8005","0","72006016","20006201","完成活動任務1-1 (HARD)","2030/12/31 14:59:59","20006","0","72006016","1","2020/12/04 16:00:00","20006103","601","9003"
"8005","0","72006017","20006202","完成活動任務1-2 (HARD)","2030/12/31 14:59:59","20006","0","72006017","1","2020/12/04 16:00:00","20006103","601","9003"
"8005","0","72006018","20006203","完成活動任務1-3 (HARD)","2030/12/31 14:59:59","20006","0","72006018","1","2020/12/04 16:00:00","20006103","601","9003"
"8005","0","72006019","20006204","完成活動任務1-4 (HARD)","2030/12/31 14:59:59","20006","0","72006019","1","2020/12/04 16:00:00","20006103","601","9003"
"8005","0","72006020","20006205","完成活動任務1-5 (HARD)","2030/12/31 14:59:59","20006","0","72006020","1","2020/12/04 16:00:00","20006103","601","9003"
"8006","0","72006021","660006101","打倒 1 隻亡靈鎧甲（NORMAL限定）","2030/12/31 14:59:59","20006","0","72006021","1","2020/12/04 16:00:00","20006104","601","9001"
"8007","0","72006022","660006201","打倒 1 隻亡靈鎧甲（HARD限定）","2030/12/31 14:59:59","20006","0","72006022","1","2020/12/04 16:00:00","20006104","601","9001"
"8010","0","72006023","660006301","打倒1隻亡靈鎧甲(VERY HARD限定)","2030/12/31 14:59:59","20006","0","72006023","1","2020/12/04 16:00:00","20006104","601","9001"
"8004","0","72007001","20007101","完成活動任務1-1 (NORMAL)","2030/12/31 14:59:59","20007","0","72007001","1","2021/01/20 16:00:00","20007102","601","9003"
"8004","0","72007002","20007102","完成活動任務1-2 (NORMAL)","2030/12/31 14:59:59","20007","0","72007002","1","2021/01/20 16:00:00","20007102","601","9003"
"8004","0","72007003","20007103","完成活動任務1-3 (NORMAL)","2030/12/31 14:59:59","20007","0","72007003","1","2021/01/20 16:00:00","20007102","601","9003"
"8004","0","72007004","20007104","完成活動任務1-4 (NORMAL)","2030/12/31 14:59:59","20007","0","72007004","1","2021/01/20 16:00:00","20007102","601","9003"
"8004","0","72007005","20007105","完成活動任務1-5 (NORMAL)","2030/12/31 14:59:59","20007","0","72007005","1","2021/01/20 16:00:00","20007102","601","9003"
"8004","0","72007006","20007106","完成活動任務1-6 (NORMAL)","2030/12/31 14:59:59","20007","0","72007006","1","2021/01/20 16:00:00","20007102","601","9003"
"8004","0","72007007","20007107","完成活動任務1-7 (NORMAL)","2030/12/31 14:59:59","20007","0","72007007","1","2021/01/20 16:00:00","20007102","601","9003"
"8004","0","72007008","20007108","完成活動任務1-8 (NORMAL)","2030/12/31 14:59:59","20007","0","72007008","1","2021/01/20 16:00:00","20007102","601","9003"
"8004","0","72007009","20007109","完成活動任務1-9 (NORMAL)","2030/12/31 14:59:59","20007","0","72007009","1","2021/01/20 16:00:00","20007102","601","9003"
"8004","0","72007010","20007110","完成活動任務1-10 (NORMAL)","2030/12/31 14:59:59","20007","0","72007010","1","2021/01/20 16:00:00","20007102","601","9003"
"8004","0","72007011","20007111","完成活動任務1-11 (NORMAL)","2030/12/31 14:59:59","20007","0","72007011","1","2021/01/20 16:00:00","20007102","601","9003"
"8004","0","72007012","20007112","完成活動任務1-12 (NORMAL)","2030/12/31 14:59:59","20007","0","72007012","1","2021/01/20 16:00:00","20007102","601","9003"
"8004","0","72007013","20007113","完成活動任務1-13 (NORMAL)","2030/12/31 14:59:59","20007","0","72007013","1","2021/01/20 16:00:00","20007102","601","9003"
"8004","0","72007014","20007114","完成活動任務1-14 (NORMAL)","2030/12/31 14:59:59","20007","0","72007014","1","2021/01/20 16:00:00","20007102","601","9003"
"8004","0","72007015","20007115","完成活動任務1-15 (NORMAL)","2030/12/31 14:59:59","20007","0","72007015","1","2021/01/20 16:00:00","20007102","601","9003"
"8005","0","72007016","20007201","完成活動任務1-1 (HARD)","2030/12/31 14:59:59","20007","0","72007016","1","2021/01/20 16:00:00","20007103","601","9003"
"8005","0","72007017","20007202","完成活動任務1-2 (HARD)","2030/12/31 14:59:59","20007","0","72007017","1","2021/01/20 16:00:00","20007103","601","9003"
"8005","0","72007018","20007203","完成活動任務1-3 (HARD)","2030/12/31 14:59:59","20007","0","72007018","1","2021/01/20 16:00:00","20007103","601","9003"
"8005","0","72007019","20007204","完成活動任務1-4 (HARD)","2030/12/31 14:59:59","20007","0","72007019","1","2021/01/20 16:00:00","20007103","601","9003"
"8005","0","72007020","20007205","完成活動任務1-5 (HARD)","2030/12/31 14:59:59","20007","0","72007020","1","2021/01/20 16:00:00","20007103","601","9003"
"8006","0","72007021","660007101","打倒1隻傑克南瓜布丁（NORMAL限定）","2030/12/31 14:59:59","20007","0","72007021","1","2021/01/20 16:00:00","20007104","601","9001"
"8007","0","72007022","660007201","打倒1隻傑克南瓜布丁（HARD限定）","2030/12/31 14:59:59","20007","0","72007022","1","2021/01/20 16:00:00","20007104","601","9001"
"8010","0","72007023","660007301","打倒1隻傑克南瓜布丁（VERY HARD限定）","2030/12/31 14:59:59","20007","0","72007023","1","2021/01/20 16:00:00","20007104","601","9001"
