f973525bfc7604a06dd79ae83fdaf71869615f57e4bec238b0f6a937097d85ed,59d86971aaabedb008e90493643f535ddd12b3f64a6fe9a1cae9b59a3e7a3c33,505837c4318b4cabaac5890fcabda129e5901a6c477ab52210326a90a11b7231,12e85a3e5306bc9783be6d5da433cc14d5450f922f36bb22987a794a0843721c,f53fca5a7185d457b7c1a7f0f646a86d6eaba99152a6f1fb62b70c069992123b,e50c285b3846ededcafe2b70ceb2946338af1c4f449553af38fb4874a7c52ed1,690a76caed95e2449fc9a6aa65ad397da78fd54b7772d311434ea465c318420e,450c00ec270482bd431ce6360f8290bd9cc599ff44842cbece5104d0b4331bc8,3fa9b7cf85712f937febc77ed9eacb593ee4715b61a6c0693f6999cff465d31d,083fb42c3cf22dff5c0c6c7f43d9b4a2be4dcd3b2443bbe99b5369417d29d9bf,8f78a6d158e0d5e1004f40cc49685e272668e1690b029c9cc66fa5fd3f89a577,5ac0558140847ab5af238787bf11752a5b7d78dad91a69b6d174bb64039be72a,2deb6624c4d0baf2c35683ef5e41853c9bb11e3fbd66fb91e7d0fb2af744c96b,86a4b6c6bd19eef362591ec12633377c7b95a4684d4fe168a80636bd3d71c9f6,1a48ba1db0aa7cb91c420684c083442695b19b5cd47a3f65dd1dfd38c9859576,ae740dd6d6d146dd50ec0b0d1e9cb557622830b5fdfb3935cc8dd4b39387598d,e1d95e0e3dac7202b472dc5eb2c770364c64c2900b5c5a0dc52c0c1dfac19a01,42128b636a45cd8390028e5e9705fe203aca241147a0a9901c2493b18be97b76,60d423dfcdd88b56f77292cc9f5e4fea30feb26548de3338fe2df4d738433dc9,8b084eeb95f08b322cd70a1f9f573e4c32e2f805340840e597ae4c2c812e89d8,b40b2605fe0195029d27bca0cccfab0d26da17a7a6ae516ee718e8b3f35f0021
"0","500","1003","0","91002","31042","0","0","0","1","2","8","2","500","90006","20","0","0","5","1","1"
"0","1000","1003","0","91002","31042","0","0","0","2","2","8","2","1000","90006","21","0","0","8","2","1"
"0","1500","1003","0","91002","31042","0","0","0","3","2","8","2","1500","90006","22","0","0","10","3","1"
"0","2000","1003","0","91002","31042","0","0","0","4","2","8","2","2000","90006","23","0","0","12","4","1"
"0","2500","1003","0","91002","31042","0","0","0","5","2","8","2","2500","90006","24","0","0","14","5","1"
"0","3000","1003","0","91002","31042","0","0","0","6","2","8","2","3000","90006","25","0","0","16","6","1"
"0","3500","1003","0","91002","31042","0","0","0","7","2","8","2","3500","90006","26","0","0","18","7","1"
"0","4000","1003","0","91002","31042","0","0","0","8","2","8","2","4000","90006","27","0","0","20","8","1"
"0","4500","1003","0","91002","31042","0","0","0","9","2","8","2","4500","90006","28","0","0","25","9","1"
"0","5000","1003","0","91002","31042","0","0","0","-1","2","8","2","5000","90006","29","0","0","30","10","1"
"0","500","1004","0","91002","31018","0","0","0","1","2","8","2","500","90006","30","0","0","5","1","1"
"0","1000","1004","0","91002","31018","0","0","0","2","2","8","2","1000","90006","31","0","0","8","2","1"
"0","1500","1004","0","91002","31018","0","0","0","3","2","8","2","1500","90006","32","0","0","10","3","1"
"0","2000","1004","0","91002","31018","0","0","0","4","2","8","2","2000","90006","33","0","0","12","4","1"
"0","2500","1004","0","91002","31018","0","0","0","5","2","8","2","2500","90006","34","0","0","14","5","1"
"0","3000","1004","0","91002","31018","0","0","0","6","2","8","2","3000","90006","35","0","0","16","6","1"
"0","3500","1004","0","91002","31018","0","0","0","7","2","8","2","3500","90006","36","0","0","18","7","1"
"0","4000","1004","0","91002","31018","0","0","0","8","2","8","2","4000","90006","37","0","0","20","8","1"
"0","4500","1004","0","91002","31018","0","0","0","9","2","8","2","4500","90006","38","0","0","25","9","1"
"0","5000","1004","0","91002","31018","0","0","0","-1","2","8","2","5000","90006","39","0","0","30","10","1"
"0","500","1005","0","91002","31025","0","0","0","1","2","8","2","500","90006","40","0","0","5","1","1"
"0","1000","1005","0","91002","31025","0","0","0","2","2","8","2","1000","90006","41","0","0","8","2","1"
"0","1500","1005","0","91002","31025","0","0","0","3","2","8","2","1500","90006","42","0","0","10","3","1"
"0","2000","1005","0","91002","31025","0","0","0","4","2","8","2","2000","90006","43","0","0","12","4","1"
"0","2500","1005","0","91002","31025","0","0","0","5","2","8","2","2500","90006","44","0","0","14","5","1"
"0","3000","1005","0","91002","31025","0","0","0","6","2","8","2","3000","90006","45","0","0","16","6","1"
"0","3500","1005","0","91002","31025","0","0","0","7","2","8","2","3500","90006","46","0","0","18","7","1"
"0","4000","1005","0","91002","31025","0","0","0","8","2","8","2","4000","90006","47","0","0","20","8","1"
"0","4500","1005","0","91002","31025","0","0","0","9","2","8","2","4500","90006","48","0","0","25","9","1"
"0","5000","1005","0","91002","31025","0","0","0","-1","2","8","2","5000","90006","49","0","0","30","10","1"
"0","500","1006","0","91002","31043","0","0","0","1","2","8","2","500","90006","50","0","0","5","1","1"
"0","1000","1006","0","91002","31043","0","0","0","2","2","8","2","1000","90006","51","0","0","8","2","1"
"0","1500","1006","0","91002","31043","0","0","0","3","2","8","2","1500","90006","52","0","0","10","3","1"
"0","2000","1006","0","91002","31043","0","0","0","4","2","8","2","2000","90006","53","0","0","12","4","1"
"0","2500","1006","0","91002","31043","0","0","0","5","2","8","2","2500","90006","54","0","0","14","5","1"
"0","3000","1006","0","91002","31043","0","0","0","6","2","8","2","3000","90006","55","0","0","16","6","1"
"0","3500","1006","0","91002","31043","0","0","0","7","2","8","2","3500","90006","56","0","0","18","7","1"
"0","4000","1006","0","91002","31043","0","0","0","8","2","8","2","4000","90006","57","0","0","20","8","1"
"0","4500","1006","0","91002","31043","0","0","0","9","2","8","2","4500","90006","58","0","0","25","9","1"
"0","5000","1006","0","91002","31043","0","0","0","-1","2","8","2","5000","90006","59","0","0","30","10","1"
"0","500","1007","0","91002","31022","0","0","0","1","2","8","2","500","90006","60","0","0","5","1","1"
"0","1000","1007","0","91002","31022","0","0","0","2","2","8","2","1000","90006","61","0","0","8","2","1"
"0","1500","1007","0","91002","31022","0","0","0","3","2","8","2","1500","90006","62","0","0","10","3","1"
"0","2000","1007","0","91002","31022","0","0","0","4","2","8","2","2000","90006","63","0","0","12","4","1"
"0","2500","1007","0","91002","31022","0","0","0","5","2","8","2","2500","90006","64","0","0","14","5","1"
"0","3000","1007","0","91002","31022","0","0","0","6","2","8","2","3000","90006","65","0","0","16","6","1"
"0","3500","1007","0","91002","31022","0","0","0","7","2","8","2","3500","90006","66","0","0","18","7","1"
"0","4000","1007","0","91002","31022","0","0","0","8","2","8","2","4000","90006","67","0","0","20","8","1"
"0","4500","1007","0","91002","31022","0","0","0","9","2","8","2","4500","90006","68","0","0","25","9","1"
"0","5000","1007","0","91002","31022","0","0","0","-1","2","8","2","5000","90006","69","0","0","30","10","1"
"0","500","1008","0","91002","31042","0","0","0","1","2","8","2","500","90006","70","0","0","5","1","1"
"0","1000","1008","0","91002","31042","0","0","0","2","2","8","2","1000","90006","71","0","0","8","2","1"
"0","1500","1008","0","91002","31042","0","0","0","3","2","8","2","1500","90006","72","0","0","10","3","1"
"0","2000","1008","0","91002","31042","0","0","0","4","2","8","2","2000","90006","73","0","0","12","4","1"
"0","2500","1008","0","91002","31042","0","0","0","5","2","8","2","2500","90006","74","0","0","14","5","1"
"0","3000","1008","0","91002","31042","0","0","0","6","2","8","2","3000","90006","75","0","0","16","6","1"
"0","3500","1008","0","91002","31042","0","0","0","7","2","8","2","3500","90006","76","0","0","18","7","1"
"0","4000","1008","0","91002","31042","0","0","0","8","2","8","2","4000","90006","77","0","0","20","8","1"
"0","4500","1008","0","91002","31042","0","0","0","9","2","8","2","4500","90006","78","0","0","25","9","1"
"0","5000","1008","0","91002","31042","0","0","0","-1","2","8","2","5000","90006","79","0","0","30","10","1"
"0","500","1009","0","91002","31018","0","0","0","1","2","8","2","500","90006","80","0","0","5","1","1"
"0","1000","1009","0","91002","31018","0","0","0","2","2","8","2","1000","90006","81","0","0","8","2","1"
"0","1500","1009","0","91002","31018","0","0","0","3","2","8","2","1500","90006","82","0","0","10","3","1"
"0","2000","1009","0","91002","31018","0","0","0","4","2","8","2","2000","90006","83","0","0","12","4","1"
"0","2500","1009","0","91002","31018","0","0","0","5","2","8","2","2500","90006","84","0","0","14","5","1"
"0","3000","1009","0","91002","31018","0","0","0","6","2","8","2","3000","90006","85","0","0","16","6","1"
"0","3500","1009","0","91002","31018","0","0","0","7","2","8","2","3500","90006","86","0","0","18","7","1"
"0","4000","1009","0","91002","31018","0","0","0","8","2","8","2","4000","90006","87","0","0","20","8","1"
"0","4500","1009","0","91002","31018","0","0","0","9","2","8","2","4500","90006","88","0","0","25","9","1"
"0","5000","1009","0","91002","31018","0","0","0","-1","2","8","2","5000","90006","89","0","0","30","10","1"
"0","500","1010","0","91002","31025","0","0","0","1","2","8","2","500","90006","90","0","0","5","1","1"
"0","1000","1010","0","91002","31025","0","0","0","2","2","8","2","1000","90006","91","0","0","8","2","1"
"0","1500","1010","0","91002","31025","0","0","0","3","2","8","2","1500","90006","92","0","0","10","3","1"
"0","2000","1010","0","91002","31025","0","0","0","4","2","8","2","2000","90006","93","0","0","12","4","1"
"0","2500","1010","0","91002","31025","0","0","0","5","2","8","2","2500","90006","94","0","0","14","5","1"
"0","3000","1010","0","91002","31025","0","0","0","6","2","8","2","3000","90006","95","0","0","16","6","1"
"0","3500","1010","0","91002","31025","0","0","0","7","2","8","2","3500","90006","96","0","0","18","7","1"
"0","4000","1010","0","91002","31025","0","0","0","8","2","8","2","4000","90006","97","0","0","20","8","1"
"0","4500","1010","0","91002","31025","0","0","0","9","2","8","2","4500","90006","98","0","0","25","9","1"
"0","5000","1010","0","91002","31025","0","0","0","-1","2","8","2","5000","90006","99","0","0","30","10","1"
"0","500","1011","0","91002","31043","0","0","0","1","2","8","2","500","90006","100","0","0","5","1","1"
"0","1000","1011","0","91002","31043","0","0","0","2","2","8","2","1000","90006","101","0","0","8","2","1"
"0","1500","1011","0","91002","31043","0","0","0","3","2","8","2","1500","90006","102","0","0","10","3","1"
"0","2000","1011","0","91002","31043","0","0","0","4","2","8","2","2000","90006","103","0","0","12","4","1"
"0","2500","1011","0","91002","31043","0","0","0","5","2","8","2","2500","90006","104","0","0","14","5","1"
"0","3000","1011","0","91002","31043","0","0","0","6","2","8","2","3000","90006","105","0","0","16","6","1"
"0","3500","1011","0","91002","31043","0","0","0","7","2","8","2","3500","90006","106","0","0","18","7","1"
"0","4000","1011","0","91002","31043","0","0","0","8","2","8","2","4000","90006","107","0","0","20","8","1"
"0","4500","1011","0","91002","31043","0","0","0","9","2","8","2","4500","90006","108","0","0","25","9","1"
"0","5000","1011","0","91002","31043","0","0","0","-1","2","8","2","5000","90006","109","0","0","30","10","1"
"0","500","1012","0","91002","31022","0","0","0","1","2","8","2","500","90006","110","0","0","5","1","1"
"0","1000","1012","0","91002","31022","0","0","0","2","2","8","2","1000","90006","111","0","0","8","2","1"
"0","1500","1012","0","91002","31022","0","0","0","3","2","8","2","1500","90006","112","0","0","10","3","1"
"0","2000","1012","0","91002","31022","0","0","0","4","2","8","2","2000","90006","113","0","0","12","4","1"
"0","2500","1012","0","91002","31022","0","0","0","5","2","8","2","2500","90006","114","0","0","14","5","1"
"0","3000","1012","0","91002","31022","0","0","0","6","2","8","2","3000","90006","115","0","0","16","6","1"
"0","3500","1012","0","91002","31022","0","0","0","7","2","8","2","3500","90006","116","0","0","18","7","1"
"0","4000","1012","0","91002","31022","0","0","0","8","2","8","2","4000","90006","117","0","0","20","8","1"
"0","4500","1012","0","91002","31022","0","0","0","9","2","8","2","4500","90006","118","0","0","25","9","1"
"0","5000","1012","0","91002","31022","0","0","0","-1","2","8","2","5000","90006","119","0","0","30","10","1"
"0","500","1013","0","91002","31042","0","0","0","1","2","8","2","500","90006","120","0","0","5","1","1"
"0","1000","1013","0","91002","31042","0","0","0","2","2","8","2","1000","90006","121","0","0","8","2","1"
"0","1500","1013","0","91002","31042","0","0","0","3","2","8","2","1500","90006","122","0","0","10","3","1"
"0","2000","1013","0","91002","31042","0","0","0","4","2","8","2","2000","90006","123","0","0","12","4","1"
"0","2500","1013","0","91002","31042","0","0","0","5","2","8","2","2500","90006","124","0","0","14","5","1"
"0","3000","1013","0","91002","31042","0","0","0","6","2","8","2","3000","90006","125","0","0","16","6","1"
"0","3500","1013","0","91002","31042","0","0","0","7","2","8","2","3500","90006","126","0","0","18","7","1"
"0","4000","1013","0","91002","31042","0","0","0","8","2","8","2","4000","90006","127","0","0","20","8","1"
"0","4500","1013","0","91002","31042","0","0","0","9","2","8","2","4500","90006","128","0","0","25","9","1"
"0","5000","1013","0","91002","31042","0","0","0","-1","2","8","2","5000","90006","129","0","0","30","10","1"
"0","500","1014","0","91002","31018","0","0","0","1","2","8","2","500","90006","130","0","0","5","1","1"
"0","1000","1014","0","91002","31018","0","0","0","2","2","8","2","1000","90006","131","0","0","8","2","1"
"0","1500","1014","0","91002","31018","0","0","0","3","2","8","2","1500","90006","132","0","0","10","3","1"
"0","2000","1014","0","91002","31018","0","0","0","4","2","8","2","2000","90006","133","0","0","12","4","1"
"0","2500","1014","0","91002","31018","0","0","0","5","2","8","2","2500","90006","134","0","0","14","5","1"
"0","3000","1014","0","91002","31018","0","0","0","6","2","8","2","3000","90006","135","0","0","16","6","1"
"0","3500","1014","0","91002","31018","0","0","0","7","2","8","2","3500","90006","136","0","0","18","7","1"
"0","4000","1014","0","91002","31018","0","0","0","8","2","8","2","4000","90006","137","0","0","20","8","1"
"0","4500","1014","0","91002","31018","0","0","0","9","2","8","2","4500","90006","138","0","0","25","9","1"
"0","5000","1014","0","91002","31018","0","0","0","-1","2","8","2","5000","90006","139","0","0","30","10","1"
"0","0","1016","0","94002","0","0","0","0","1","0","12","0","10000","0","150","0","0","0","1","1"
"0","20","1016","0","94002","22003","0","0","0","2","2","12","2","250000","22002","151","0","0","4","2","1"
"0","40","1016","0","94002","22003","0","0","0","3","2","12","2","500000","22002","152","0","0","8","3","1"
"0","60","1016","0","94002","22003","0","0","0","4","2","12","2","750000","22002","153","0","0","12","4","1"
"0","80","1016","0","94002","22003","0","0","0","-1","2","12","2","1000000","22002","154","0","0","16","5","1"
"0","0","1019","0","94002","0","0","0","0","1","0","12","0","10000","0","157","0","0","0","1","1"
"0","20","1019","0","94002","22003","0","0","0","2","2","12","2","250000","22002","158","0","0","4","2","1"
"0","40","1019","0","94002","22003","0","0","0","3","2","12","2","500000","22002","159","0","0","8","3","1"
"0","60","1019","0","94002","22003","0","0","0","4","2","12","2","750000","22002","160","0","0","12","4","1"
"0","80","1019","0","94002","22003","0","0","0","-1","2","12","2","1000000","22002","161","0","0","16","5","1"
"0","0","1020","0","94002","0","0","0","0","1","0","12","0","10000","0","162","0","0","0","1","1"
"0","20","1020","0","94002","22003","0","0","0","2","2","12","2","250000","22002","163","0","0","4","2","1"
"0","40","1020","0","94002","22003","0","0","0","3","2","12","2","500000","22002","164","0","0","8","3","1"
"0","60","1020","0","94002","22003","0","0","0","4","2","12","2","750000","22002","165","0","0","12","4","1"
"0","80","1020","0","94002","22003","0","0","0","-1","2","12","2","1000000","22002","166","0","0","16","5","1"
"0","0","1021","0","94002","0","0","0","0","1","0","12","0","10000","0","167","0","0","0","1","1"
"0","20","1021","0","94002","22003","0","0","0","2","2","12","2","250000","22002","168","0","0","4","2","1"
"0","40","1021","0","94002","22003","0","0","0","3","2","12","2","500000","22002","169","0","0","8","3","1"
"0","60","1021","0","94002","22003","0","0","0","4","2","12","2","750000","22002","170","0","0","12","4","1"
"0","80","1021","0","94002","22003","0","0","0","-1","2","12","2","1000000","22002","171","0","0","16","5","1"
"0","0","1022","0","94002","0","0","0","0","1","0","12","0","10000","0","172","0","0","0","1","1"
"0","20","1022","0","94002","22003","0","0","0","2","2","12","2","250000","22002","173","0","0","4","2","1"
"0","40","1022","0","94002","22003","0","0","0","3","2","12","2","500000","22002","174","0","0","8","3","1"
"0","60","1022","0","94002","22003","0","0","0","4","2","12","2","750000","22002","175","0","0","12","4","1"
"0","80","1022","0","94002","22003","0","0","0","-1","2","12","2","1000000","22002","176","0","0","16","5","1"
"0","0","1023","0","94002","0","0","0","0","1","0","12","0","10000","0","177","0","0","0","1","1"
"0","20","1023","0","94002","22003","0","0","0","2","2","12","2","250000","22002","178","0","0","4","2","1"
"0","40","1023","0","94002","22003","0","0","0","3","2","12","2","500000","22002","179","0","0","8","3","1"
"0","60","1023","0","94002","22003","0","0","0","4","2","12","2","750000","22002","180","0","0","12","4","1"
"0","80","1023","0","94002","22003","0","0","0","-1","2","12","2","1000000","22002","181","0","0","16","5","1"
"0","0","1024","0","94002","0","0","0","0","1","0","12","0","10000","0","182","0","0","0","1","1"
"0","20","1024","0","94002","22003","0","0","0","2","2","12","2","250000","22002","183","0","0","4","2","1"
"0","40","1024","0","94002","22003","0","0","0","3","2","12","2","500000","22002","184","0","0","8","3","1"
"0","60","1024","0","94002","22003","0","0","0","4","2","12","2","750000","22002","185","0","0","12","4","1"
"0","80","1024","0","94002","22003","0","0","0","-1","2","12","2","1000000","22002","186","0","0","16","5","1"
"0","0","1025","0","94002","0","0","0","0","1","0","12","0","10000","0","187","0","0","0","1","1"
"0","20","1025","0","94002","22003","0","0","0","2","2","12","2","250000","22002","188","0","0","4","2","1"
"0","40","1025","0","94002","22003","0","0","0","3","2","12","2","500000","22002","189","0","0","8","3","1"
"0","60","1025","0","94002","22003","0","0","0","4","2","12","2","750000","22002","190","0","0","12","4","1"
"0","80","1025","0","94002","22003","0","0","0","-1","2","12","2","1000000","22002","191","0","0","16","5","1"
"0","0","1026","0","94002","0","0","0","0","1","0","12","0","10000","0","192","0","0","0","1","1"
"0","20","1026","0","94002","22003","0","0","0","2","2","12","2","250000","22002","193","0","0","4","2","1"
"0","40","1026","0","94002","22003","0","0","0","3","2","12","2","500000","22002","194","0","0","8","3","1"
"0","60","1026","0","94002","22003","0","0","0","4","2","12","2","750000","22002","195","0","0","12","4","1"
"0","80","1026","0","94002","22003","0","0","0","-1","2","12","2","1000000","22002","196","0","0","16","5","1"
"0","0","1027","0","94002","0","0","0","0","1","0","12","0","10000","0","197","0","0","0","1","1"
"0","20","1027","0","94002","22003","0","0","0","2","2","12","2","250000","22002","198","0","0","4","2","1"
"0","40","1027","0","94002","22003","0","0","0","3","2","12","2","500000","22002","199","0","0","8","3","1"
"0","60","1027","0","94002","22003","0","0","0","4","2","12","2","750000","22002","200","0","0","12","4","1"
"0","80","1027","0","94002","22003","0","0","0","-1","2","12","2","1000000","22002","201","0","0","16","5","1"
"0","0","1028","0","94002","0","0","0","0","1","0","12","0","10000","0","202","0","0","0","1","1"
"0","20","1028","0","94002","22003","0","0","0","2","2","12","2","250000","22002","203","0","0","4","2","1"
"0","40","1028","0","94002","22003","0","0","0","3","2","12","2","500000","22002","204","0","0","8","3","1"
"0","60","1028","0","94002","22003","0","0","0","4","2","12","2","750000","22002","205","0","0","12","4","1"
"0","80","1028","0","94002","22003","0","0","0","-1","2","12","2","1000000","22002","206","0","0","16","5","1"
"0","0","1029","0","94002","0","0","0","0","1","0","12","0","10000","0","207","0","0","0","1","1"
"0","20","1029","0","94002","22003","0","0","0","2","2","12","2","250000","22002","208","0","0","4","2","1"
"0","40","1029","0","94002","22003","0","0","0","3","2","12","2","500000","22002","209","0","0","8","3","1"
"0","60","1029","0","94002","22003","0","0","0","4","2","12","2","750000","22002","210","0","0","12","4","1"
"0","80","1029","0","94002","22003","0","0","0","-1","2","12","2","1000000","22002","211","0","0","16","5","1"
"0","0","1030","0","94002","0","0","0","0","1","0","12","0","10000","0","212","0","0","0","1","1"
"0","20","1030","0","94002","22003","0","0","0","2","2","12","2","250000","22002","213","0","0","4","2","1"
"0","40","1030","0","94002","22003","0","0","0","3","2","12","2","500000","22002","214","0","0","8","3","1"
"0","60","1030","0","94002","22003","0","0","0","4","2","12","2","750000","22002","215","0","0","12","4","1"
"0","80","1030","0","94002","22003","0","0","0","-1","2","12","2","1000000","22002","216","0","0","16","5","1"
"0","0","1031","0","94002","0","0","0","0","1","0","12","0","10000","0","217","0","0","0","1","1"
"0","20","1031","0","94002","22003","0","0","0","2","2","12","2","250000","22002","218","0","0","4","2","1"
"0","40","1031","0","94002","22003","0","0","0","3","2","12","2","500000","22002","219","0","0","8","3","1"
"0","60","1031","0","94002","22003","0","0","0","4","2","12","2","750000","22002","220","0","0","12","4","1"
"0","80","1031","0","94002","22003","0","0","0","-1","2","12","2","1000000","22002","221","0","0","16","5","1"
"0","0","1032","0","94002","0","0","0","0","1","0","12","0","10000","0","222","0","0","0","1","1"
"0","20","1032","0","94002","22003","0","0","0","2","2","12","2","250000","22002","223","0","0","4","2","1"
"0","40","1032","0","94002","22003","0","0","0","3","2","12","2","500000","22002","224","0","0","8","3","1"
"0","60","1032","0","94002","22003","0","0","0","4","2","12","2","750000","22002","225","0","0","12","4","1"
"0","80","1032","0","94002","22003","0","0","0","-1","2","12","2","1000000","22002","226","0","0","16","5","1"
"0","0","1033","0","94002","0","0","0","0","1","0","12","0","10000","0","227","0","0","0","1","1"
"0","20","1033","0","94002","22003","0","0","0","2","2","12","2","250000","22002","228","0","0","4","2","1"
"0","40","1033","0","94002","22003","0","0","0","3","2","12","2","500000","22002","229","0","0","8","3","1"
"0","60","1033","0","94002","22003","0","0","0","4","2","12","2","750000","22002","230","0","0","12","4","1"
"0","80","1033","0","94002","22003","0","0","0","-1","2","12","2","1000000","22002","231","0","0","16","5","1"
"0","0","1034","0","94002","0","0","0","0","1","0","12","0","10000","0","232","0","0","0","1","1"
"0","20","1034","0","94002","22003","0","0","0","2","2","12","2","250000","22002","233","0","0","4","2","1"
"0","40","1034","0","94002","22003","0","0","0","3","2","12","2","500000","22002","234","0","0","8","3","1"
"0","60","1034","0","94002","22003","0","0","0","4","2","12","2","750000","22002","235","0","0","12","4","1"
"0","80","1034","0","94002","22003","0","0","0","-1","2","12","2","1000000","22002","236","0","0","16","5","1"
"0","0","1035","0","94002","0","0","0","0","1","0","12","0","10000","0","237","0","0","0","1","1"
"0","20","1035","0","94002","22003","0","0","0","2","2","12","2","250000","22002","238","0","0","4","2","1"
"0","40","1035","0","94002","22003","0","0","0","3","2","12","2","500000","22002","239","0","0","8","3","1"
"0","60","1035","0","94002","22003","0","0","0","4","2","12","2","750000","22002","240","0","0","12","4","1"
"0","80","1035","0","94002","22003","0","0","0","-1","2","12","2","1000000","22002","241","0","0","16","5","1"
"0","0","1036","0","94002","0","0","0","0","1","0","12","0","10000","0","242","0","0","0","1","1"
"0","20","1036","0","94002","22003","0","0","0","2","2","12","2","250000","22002","243","0","0","4","2","1"
"0","40","1036","0","94002","22003","0","0","0","3","2","12","2","500000","22002","244","0","0","8","3","1"
"0","60","1036","0","94002","22003","0","0","0","4","2","12","2","750000","22002","245","0","0","12","4","1"
"0","80","1036","0","94002","22003","0","0","0","-1","2","12","2","1000000","22002","246","0","0","16","5","1"
"0","0","1037","0","94002","0","0","0","0","1","0","12","0","10000","0","247","0","0","0","1","1"
"0","20","1037","0","94002","22003","0","0","0","2","2","12","2","250000","22002","248","0","0","4","2","1"
"0","40","1037","0","94002","22003","0","0","0","3","2","12","2","500000","22002","249","0","0","8","3","1"
"0","60","1037","0","94002","22003","0","0","0","4","2","12","2","750000","22002","250","0","0","12","4","1"
"0","80","1037","0","94002","22003","0","0","0","-1","2","12","2","1000000","22002","251","0","0","16","5","1"
"0","0","1038","0","94002","0","0","0","0","1","0","12","0","10000","0","252","0","0","0","1","1"
"0","20","1038","0","94002","22003","0","0","0","2","2","12","2","250000","22002","253","0","0","4","2","1"
"0","40","1038","0","94002","22003","0","0","0","3","2","12","2","500000","22002","254","0","0","8","3","1"
"0","60","1038","0","94002","22003","0","0","0","4","2","12","2","750000","22002","255","0","0","12","4","1"
"0","80","1038","0","94002","22003","0","0","0","-1","2","12","2","1000000","22002","256","0","0","16","5","1"
"0","0","1039","0","94002","0","0","0","0","1","0","12","0","10000","0","257","0","0","0","1","1"
"0","20","1039","0","94002","22003","0","0","0","2","2","12","2","250000","22002","258","0","0","4","2","1"
