b8e79ba09acd5556c77776e5c790474bd43222dea75c4fecf7783f773c525d85,3ba8074ecff1bda43fa673bebf869e96f6911dd04c259731e46afb4e16774d10,73859efecb9a3e31849cbf45fceee33e4029a5ab43d2b66a4e660d7e1647e520,bf34b16602cc1e9bcf605fe89bbb88be6b4030d9d11d27f88ea1787623e7ed36,e5bb25bde98b4ab5301fb0fc8b182c0ebf38b361bb8cbe747dd2277bdda29dda,9aa831ea87b5a8c776b2a0b0e18f47b424d81679f6cc75bd8e2dcfde3368562c,f0efca936c93a40871c141ac9da1f6d4f1ee462b144cc9453e302274167a5c4a,9e875b6bfdbf8e3af0e49705ee9087d812ba3468077998d3043dfad651596f26,c48e60d97c2829792c7cb5b4ffbcc565e4ea3b41edf99bbe37470fffbcdf17ce,16e5ea394c653c9b66dd34ada48777c55f8db04044ec512d2451446160af4e64,e3340b1a889b4489c3747913066e26def01ebe570a2ad75c8928e238747d1d1f,a7f562b2aa2fee9631fd6ef1cdf4e6a9c0156501327022aadc0474886d10d9dd,9c5a552dac7b48e9e4c11ba6f6f4bdf994ae0c143d761d6bffa9024479079fd5,a08d6c4b7f1572377c8d29056fb31ace4dbe1af3b10ae6308b4bc17a28535d7c,67a6afa302c51de284237888d32ee7a4afcb113ee3020291a9affbe528d0f421,5d28f493d56b614af848f878bf21b2e9dae970aefdad9d04a607d3ef127e340d
"0","16","0","0","1905","10034","1903","1901","3","8","1","1902","19","1904","7","16"
"0","17","0","0","2005","10041","2003","2001","4","2","1","2002","20","2004","8","0"
"0","18","0","0","0","11003","0","2101","100","5","1","0","21","0","8","0"
"0","19","0","0","2205","10025","2203","2201","2","8","1","2202","22","2204","8","0"
"0","20","0","0","2305","10011","2303","2301","1","2","1","2302","23","2304","9","0"
"0","21","0","0","2405","10022","2403","2401","2","5","1","2402","24","2404","9","0"
"0","22","0","0","2505","10045","2503","2501","4","8","1","2502","25","2504","9","0"
"0","23","25","0","0","11006","2603","2601","100","5","1","2602","26","0","10","24"
"0","26","0","0","2705","10031","2703","2701","3","2","1","2702","27","2704","11","0"
"0","26","0","0","2805","10044","2803","2801","4","5","1","2802","28","2804","11","0"
"0","26","0","0","2905","10075","2903","2901","7","8","1","2902","29","2904","11","0"
"0","27","0","0","3005","10032","3003","3001","3","2","1","3002","30","3004","12","0"
"0","28","0","0","3105","10013","3103","3101","1","5","1","3102","31","3104","12","0"
"0","29","0","0","3205","10044","3203","3201","4","8","1","3202","32","3204","12","0"
"0","30","0","0","3305","10041","3303","3301","4","2","1","3302","33","3304","13","0"
"0","31","0","0","3405","10022","3403","3401","2","5","1","3402","34","3404","13","0"
"0","32","0","0","3505","10053","3503","3501","5","8","1","3502","35","3504","13","0"
"0","33","0","0","3605","10024","3603","3601","2","2","1","3602","36","3604","14","0"
"0","34","0","0","3705","10045","3703","3701","4","5","1","3702","37","3704","14","0"
"0","35","0","0","3805","10012","3803","3801","1","8","1","3802","38","3804","14","0"
"0","36","0","0","3905","10043","3903","3901","4","2","1","3902","39","3904","15","0"
"0","37","0","0","4005","10035","4003","4001","3","5","1","4002","40","4004","15","0"
"0","38","0","0","4105","10072","4103","4101","7","8","1","4102","41","4104","15","0"
"0","39","0","0","4205","10021","4203","4201","2","2","1","4202","42","4204","16","0"
"0","40","0","0","4305","10034","4303","4301","3","5","1","4302","43","4304","16","0"
"0","41","0","0","4405","10015","4403","4401","1","8","1","4402","44","4404","16","0"
"0","42","0","0","4505","10022","4503","4501","2","2","1","4502","45","4504","17","0"
"0","43","0","0","4605","10023","4603","4601","2","5","1","4602","46","4604","17","0"
"0","44","0","0","4705","10074","4703","4701","7","8","1","4702","47","4704","17","0"
"0","45","0","0","4805","10031","4803","4801","3","2","1","4802","48","4804","18","0"
"0","46","0","0","4905","10052","4903","4901","5","5","1","4902","49","4904","18","0"
"0","47","0","0","5005","10025","5003","5001","2","8","1","5002","50","5004","18","0"
"0","48","0","0","5105","10041","5103","5101","4","2","1","5102","51","5104","19","0"
"0","49","0","0","5205","10033","5203","5201","3","5","1","5202","52","5204","19","0"
"0","50","0","0","5305","10074","5303","5301","7","8","1","5302","53","5304","19","0"
"0","51","53","0","0","11016","5403","5401","101","5","1","5402","54","0","20","52"
"0","54","0","0","5505","10041","5503","5501","4","2","1","5502","55","5504","21","0"
"0","54","0","0","0","11002","0","5601","100","5","1","5602","56","0","21","0"
"0","54","0","0","5705","10065","5703","5701","6","8","1","5702","57","5704","21","0"
"0","55","0","0","5805","10022","5803","5801","2","2","1","5802","58","5804","22","0"
"0","56","0","0","5905","10013","5903","5901","1","5","1","5902","59","5904","22","0"
"0","57","0","0","0","11015","0","6001","101","8","1","6002","60","0","22","0"
"0","58","0","0","6105","10021","6103","6101","2","2","1","6102","61","6104","23","0"
"0","59","0","0","6205","10032","6203","6201","3","5","1","6202","62","6204","23","0"
"0","60","0","0","6305","10023","6303","6301","2","8","1","6302","63","6304","23","0"
"0","61","0","0","6405","10024","6403","6401","2","2","1","6402","64","6404","24","0"
"0","62","0","0","6505","10071","6503","6501","7","5","1","6502","65","6504","24","0"
"0","63","0","0","0","11004","0","6601","100","8","1","0","66","0","24","0"
"0","64","0","0","6705","10055","6703","6701","5","2","1","6702","67","6704","25","0"
"0","65","0","0","6805","10051","6803","6801","5","5","1","6802","68","6804","25","0"
"0","66","0","0","6905","10042","6903","6901","4","8","1","6902","69","6904","25","0"
"0","67","0","0","7005","10064","7003","7001","6","2","1","7002","70","7004","26","0"
"0","68","0","0","7105","10061","7103","7101","6","5","1","7102","71","7104","26","0"
"0","69","0","0","0","11013","0","7201","101","8","1","0","72","0","26","0"
"0","70","0","0","7305","10033","7303","7301","3","2","1","7302","73","7304","27","0"
"0","71","0","0","7405","10014","7403","7401","1","5","1","7402","74","7404","27","0"
"0","72","0","0","7505","10052","7503","7501","5","8","1","7502","75","7504","27","0"
"0","73","0","0","7605","10044","7603","7601","4","2","1","7602","76","7604","28","0"
"0","74","0","0","0","11005","0","7701","100","5","1","0","77","0","28","0"
"0","75","0","0","0","11011","0","7801","101","8","1","7802","78","0","28","0"
"0","76","0","0","7905","10034","7903","7901","3","2","1","7902","79","7904","29","0"
"0","77","0","0","8005","10073","8003","8001","7","5","1","8002","80","8004","29","0"
"0","78","0","0","8105","10035","8103","8101","3","8","1","8102","81","8104","29","0"
"0","79","81","0","8205","10066","8203","8201","6","5","1","8202","82","8204","30","80"
"0","82","0","0","8305","10062","8303","8301","6","2","1","8302","83","8304","31","0"
"0","82","0","0","8405","10014","8403","8401","1","5","1","8402","84","8404","31","0"
"0","82","0","0","8505","10021","8503","8501","2","8","1","8502","85","8504","31","0"
"0","83","0","0","8605","10053","8603","8601","5","2","1","8602","86","8604","32","0"
"0","84","0","0","8705","10011","8703","8701","1","5","1","8702","87","8704","32","0"
"0","85","0","0","8805","10072","8803","8801","7","8","1","8802","88","8804","32","0"
"0","86","0","0","8905","10045","8903","8901","4","2","1","8902","89","8904","33","0"
"0","87","0","0","9005","10042","9003","9001","4","5","1","9002","90","9004","33","0"
"0","88","0","0","9105","10053","9103","9101","5","8","1","9102","91","9104","33","0"
"0","89","0","0","9205","10064","9203","9201","6","2","1","9202","92","9204","34","0"
"0","90","0","0","9305","10035","9303","9301","3","5","1","9302","93","9304","34","0"
"0","91","0","0","9405","10051","9403","9401","5","8","1","9402","94","9404","34","0"
"0","92","0","0","9505","10033","9503","9501","3","2","1","9502","95","9504","35","0"
"0","93","0","0","9605","10044","9603","9601","4","5","1","9602","96","9604","35","0"
"0","94","0","0","9705","10075","9703","9701","7","8","1","9702","97","9704","35","0"
"0","95","0","0","9805","10032","9803","9801","3","2","1","9802","98","9804","36","0"
"0","96","0","0","9905","10023","9903","9901","2","5","1","9902","99","9904","36","0"
"0","97","0","0","10005","10024","10003","10001","2","8","1","10002","100","10004","36","0"
"0","98","0","0","10105","10051","10103","10101","5","2","1","10102","101","10104","37","0"
"0","99","0","0","10205","10012","10203","10201","1","5","1","10202","102","10204","37","0"
"0","100","0","0","10305","10035","10303","10301","3","8","1","10302","103","10304","37","0"
"0","101","0","0","10405","10063","10403","10401","6","2","1","10402","104","10404","38","0"
"0","102","0","0","10505","10055","10503","10501","5","5","1","10502","105","10504","38","0"
"0","103","0","0","10605","10071","10603","10601","7","8","1","10602","106","10604","38","0"
"0","104","0","0","10705","10052","10703","10701","5","2","1","10702","107","10704","39","0"
"0","105","0","0","10805","10043","10803","10801","4","5","1","10802","108","10804","39","0"
"0","106","0","0","10905","10025","10903","10901","2","8","1","10902","109","10904","39","0"
"0","107","109","0","11005","10076","11003","11001","7","5","1","11002","110","11004","40","108"
"0","0","0","0","11105","10062","11103","11101","6","2","2","11102","111","11104","1","0"
"0","0","0","0","11205","10024","11203","11201","2","5","2","11202","112","11204","1","0"
"0","0","0","0","11305","10045","11303","11301","4","8","2","11302","113","11304","1","0"
"0","111","0","0","11405","10022","11403","11401","2","2","2","11402","114","11404","2","0"
"0","112","0","0","11505","10043","11503","11501","4","5","2","11502","115","11504","2","0"
"0","113","0","0","11605","10074","11603","11601","7","8","2","11602","116","11604","2","0"
"0","114","0","0","11705","10012","11703","11701","1","2","2","11702","117","11704","3","0"
"0","115","0","0","11805","10063","11803","11801","6","5","2","11802","118","11804","3","0"
"0","116","0","0","11905","10035","11903","11901","3","8","2","11902","119","11904","3","0"
"0","117","0","0","12005","10051","12003","12001","5","2","2","12002","120","12004","4","0"
"0","118","0","0","12105","10023","12103","12101","2","5","2","12102","121","12104","4","0"
"0","119","0","0","0","11004","0","12201","100","8","2","12202","122","0","4","0"
"0","120","0","0","12305","10061","12303","12301","6","2","2","12302","123","12304","5","0"
"0","121","0","0","12405","10042","12403","12401","4","5","2","12402","124","12404","5","0"
"0","122","0","0","12505","10073","12503","12501","7","8","2","12502","125","12504","5","0"
"0","123","0","0","0","11015","12603","12601","101","2","2","12602","126","0","6","0"
"0","124","0","0","12705","10033","12703","12701","3","5","2","12702","127","12704","6","0"
"0","125","0","0","12805","10054","12803","12801","5","8","2","12802","128","12804","6","0"
"0","126","0","0","12905","10011","12903","12901","1","2","2","12902","129","12904","7","0"
"0","127","0","0","13005","10052","13003","13001","5","5","2","13002","130","13004","7","0"
"0","128","0","0","13105","10064","13103","13101","6","8","2","13102","131","13104","7","0"
"0","129","0","0","13205","10025","13203","13201","2","2","2","13202","132","13204","8","0"
"0","130","0","0","0","11011","13303","13301","101","5","2","13302","133","0","8","0"
"0","131","0","0","0","11014","0","13401","101","8","2","0","134","0","8","0"
"0","132","0","0","13505","10015","13503","13501","1","2","2","13502","135","13504","9","0"
"0","133","0","0","13605","10041","13603","13601","4","5","2","13602","136","13604","9","0"
"0","134","0","0","13705","10055","13703","13701","5","8","2","13702","137","13704","9","0"
"0","135","137","0","13805","10056","13803","13801","5","5","2","13802","138","13804","10","136"
"0","138","0","0","13905","10063","13903","13901","6","2","2","13902","139","13904","11","0"
"0","138","0","0","14005","10054","14003","14001","5","5","2","14002","140","14004","11","0"
"0","138","0","0","14105","10031","14103","14101","3","8","2","14102","141","14104","11","0"
"0","139","0","0","14205","10022","14203","14201","2","2","2","14202","142","14204","12","0"
"0","140","0","0","14305","10014","14303","14301","1","5","2","14302","143","14304","12","0"
"0","141","0","0","14405","10025","14403","14401","2","8","2","14402","144","14404","12","0"
"0","142","0","0","14505","10071","14503","14501","7","2","2","14502","145","14504","13","0"
"0","143","0","0","14605","10052","14603","14601","5","5","2","14602","146","14604","13","0"
"0","144","0","0","0","11013","0","14701","101","8","2","14702","147","0","13","0"
"0","145","0","0","0","11014","0","14801","101","2","2","14802","148","0","14","0"
"0","146","0","0","14905","10013","14903","14901","1","5","2","14902","149","14904","14","0"
"0","147","0","0","15005","10055","15003","15001","5","8","2","15002","150","15004","14","0"
"0","148","0","0","15105","10051","15103","15101","5","2","2","15102","151","15104","15","0"
"0","149","0","0","0","11001","0","15201","100","5","2","0","152","0","15","0"
"0","150","0","0","0","11012","0","15301","101","8","2","15302","153","0","15","0"
"0","151","0","0","15405","10023","15403","15401","2","2","2","15402","154","15404","16","0"
"0","152","0","0","15505","10054","15503","15501","5","5","2","15502","155","15504","16","0"
"0","153","0","0","15605","10021","15603","15601","2","8","2","15602","156","15604","16","0"
"0","154","0","0","15705","10034","15703","15701","3","2","2","15702","157","15704","17","0"
"0","155","0","0","15805","10065","15803","15801","6","5","2","15802","158","15804","17","0"
"0","156","0","0","15905","10072","15903","15901","7","8","2","15902","159","15904","17","0"
"0","157","0","0","16005","10033","16003","16001","3","2","2","16002","160","16004","18","0"
"0","158","0","0","0","11004","16103","16101","100","5","2","16102","161","0","18","0"
"0","159","0","0","16205","10015","16203","16201","1","8","2","16202","162","16204","18","0"
"0","160","0","0","16305","10032","16303","16301","3","2","2","16302","163","16304","19","0"
"0","161","0","0","16405","10053","16403","16401","5","5","2","16402","164","16404","19","0"
"0","162","0","0","16505","10055","16503","16501","5","8","2","16502","165","16504","19","0"
"0","163","165","0","16605","10036","16603","16601","3","5","2","16602","166","16604","20","164"
"0","166","0","0","16705","10061","16703","16701","6","2","2","16702","167","16704","21","0"
"0","166","0","0","16805","10053","16803","16801","5","5","2","16802","168","16804","21","0"
"0","166","0","0","16905","10044","16903","16901","4","8","2","16902","169","16904","21","0"
"0","167","0","0","17005","10065","17003","17001","6","2","2","17002","170","17004","22","0"
"0","168","0","0","17105","10051","17103","17101","5","5","2","17102","171","17104","22","0"
"0","169","0","0","17205","10041","17203","17201","4","8","2","17202","172","17204","22","0"
"0","170","0","0","17305","10012","17303","17301","1","2","2","17302","173","17304","23","0"
"0","171","0","0","17405","10075","17403","17401","7","5","2","17402","174","17404","23","0"
"0","172","0","0","17505","10031","17503","17501","3","8","2","17502","175","17504","23","0"
"0","173","0","0","0","11003","0","17601","100","2","2","17602","176","0","24","0"
"0","174","0","0","0","11014","17703","17701","101","5","2","17702","177","0","24","0"
"0","175","0","0","17805","10011","17803","17801","1","8","2","17802","178","17804","24","0"
"0","176","0","0","17905","10013","17903","17901","1","2","2","17902","179","17904","25","0"
"0","177","0","0","18005","10034","18003","18001","3","5","2","18002","180","18004","25","0"
"0","178","0","0","0","11005","0","18101","100","8","2","18102","181","0","25","0"
"0","179","0","0","18205","10062","18203","18201","6","2","2","18202","182","18204","26","0"
"0","180","0","0","18305","10043","18303","18301","4","5","2","18302","183","18304","26","0"
"0","181","0","0","18405","10054","18403","18401","5","8","2","18402","184","18404","26","0"
"0","182","0","0","18505","10011","18503","18501","1","2","2","18502","185","18504","27","0"
"0","183","0","0","18605","10014","18603","18601","1","5","2","18602","186","18604","27","0"
"0","184","0","0","18705","10045","18703","18701","4","8","2","18702","187","18704","27","0"
"0","185","0","0","18805","10012","18803","18801","1","2","2","18802","188","18804","28","0"
"0","186","0","0","0","11013","18903","18901","101","5","2","18902","189","0","28","0"
"0","187","0","0","0","11001","0","19001","100","8","2","19002","190","0","28","0"
"0","188","0","0","19105","10042","19103","19101","4","2","2","19102","191","19104","29","0"
"0","189","0","0","19205","10073","19203","19201","7","5","2","19202","192","19204","29","0"
"0","190","0","0","19305","10035","19303","19301","3","8","2","19302","193","19304","29","0"
"0","191","193","0","19405","10026","19403","19401","2","5","2","19402","194","19404","30","192"
"0","194","0","0","0","11001","19503","19501","100","2","2","19502","195","0","31","0"
"0","194","0","0","19605","10033","19603","19601","3","5","2","19602","196","19604","31","0"
"0","194","0","0","19705","10024","19703","19701","2","8","2","19702","197","19704","31","0"
"0","195","0","0","19805","10055","19803","19801","5","2","2","19802","198","19804","32","0"
"0","196","0","0","0","11012","19903","19901","101","5","2","19902","199","0","32","0"
"0","197","0","0","20005","10043","20003","20001","4","8","2","20002","200","20004","32","0"
"0","198","0","0","20105","10045","20103","20101","4","2","2","20102","201","20104","33","0"
"0","199","0","0","20205","10021","20203","20201","2","5","2","20202","202","20204","33","0"
"0","200","0","0","20305","10042","20303","20301","4","8","2","20302","203","20304","33","0"
"0","201","0","0","0","11005","20403","20401","100","2","2","20402","204","0","34","0"
"0","202","0","0","20505","10042","20503","20501","4","5","2","20502","205","20504","34","0"
"0","203","0","0","20605","10024","20603","20601","2","8","2","20602","206","20604","34","0"
"0","204","0","0","20705","10031","20703","20701","3","2","2","20702","207","20704","35","0"
"0","205","0","0","20805","10032","20803","20801","3","5","2","20802","208","20804","35","0"
"0","206","0","0","0","11003","20903","20901","100","8","2","20902","209","0","35","0"
"0","207","0","0","21005","10044","21003","21001","4","2","2","21002","210","21004","36","0"
"0","208","0","0","21105","10041","21103","21101","4","5","2","21102","211","21104","36","0"
"0","209","0","0","21205","10043","21203","21201","4","8","2","21202","212","21204","36","0"
"0","210","0","0","21305","10025","21303","21301","2","2","2","21302","213","21304","37","0"
"0","211","0","0","21405","10032","21403","21401","3","5","2","21402","214","21404","37","0"
"0","212","0","0","21505","10054","21503","21501","5","8","2","21502","215","21504","37","0"
"0","213","0","0","21605","10025","21603","21601","2","2","2","21602","216","21604","38","0"
"0","214","0","0","0","11002","21703","21701","100","5","2","21702","217","0","38","0"
"0","215","0","0","21805","10023","21803","21801","2","8","2","21802","218","21804","38","0"
"0","216","0","0","21905","10034","21903","21901","3","2","2","21902","219","21904","39","0"
"0","217","0","0","22005","10031","22003","22001","3","5","2","22002","220","22004","39","0"
"0","218","0","0","22105","10022","22103","22101","2","8","2","22102","221","22104","39","0"
"0","219","221","0","22205","10046","22203","22201","4","5","2","22202","222","22204","40","220"
"0","0","0","0","0","11012","0","22301","101","2","3","0","223","0","1","0"
"0","0","0","0","22405","10021","22403","22401","2","5","3","22402","224","22404","1","0"
"0","0","0","0","22505","10063","22503","22501","6","8","3","22502","225","22504","1","0"
"0","223","0","0","22605","10025","22603","22601","2","2","3","22602","226","22604","2","0"
"0","224","0","0","22705","10024","22703","22701","2","5","3","22702","227","22704","2","0"
"0","225","0","0","22805","10045","22803","22801","4","8","3","22802","228","22804","2","0"
"0","226","0","0","0","11013","0","22901","101","2","3","0","229","0","3","0"
"0","227","0","0","23005","10044","23003","23001","4","5","3","23002","230","23004","3","0"
"0","228","0","0","23105","10072","23103","23101","7","8","3","23102","231","23104","3","0"
"0","229","0","0","0","11015","0","23201","101","2","3","0","232","0","4","0"
"0","230","0","0","0","11003","0","23301","100","5","3","0","233","0","4","0"
"0","231","0","0","23405","10041","23403","23401","4","8","3","23402","234","23404","4","0"
"0","232","234","0","23505","10016","23503","23501","1","5","3","23502","235","23504","5","233"
"0","235","0","0","23605","10064","23603","23601","6","2","3","23602","236","23604","6","0"
"0","235","0","0","23705","10071","23703","23701","7","5","3","23702","237","23704","6","0"
"0","235","0","0","23805","10023","23803","23801","2","8","3","23802","238","23804","6","0"
"0","236","0","0","23905","10065","23903","23901","6","2","3","23902","239","23904","7","0"
"0","237","0","0","0","11013","0","24001","101","5","3","0","240","0","7","0"
"0","238","0","0","0","11011","0","24101","101","8","3","0","241","0","7","0"
"0","239","0","0","24205","10074","24203","24201","7","2","3","24202","242","24204","8","0"
"0","240","0","0","0","11002","0","24301","100","5","3","0","243","0","8","0"
"0","241","0","0","24405","10024","24403","24401","2","8","3","24402","244","24404","8","0"
"0","242","0","0","24505","10062","24503","24501","6","2","3","24502","245","24504","9","0"
"0","243","0","0","0","11005","0","24601","100","5","3","0","246","0","9","0"
"0","244","0","0","24705","10061","24703","24701","6","8","3","24702","247","24704","9","0"
"0","245","247","0","24805","10056","24803","24801","5","5","3","24802","248","24804","10","246"
"0","248","0","0","24905","10022","24903","24901","2","2","3","24902","249","24904","11","0"
"0","248","0","0","25005","10075","25003","25001","7","5","3","25002","250","25004","11","0"
"0","248","0","0","25105","10044","25103","25101","4","8","3","25102","251","25104","11","0"
"0","249","0","0","0","11003","0","25201","100","2","3","0","252","0","12","0"
"0","250","0","0","25305","10025","25303","25301","2","5","3","25302","253","25304","12","0"
"0","251","0","0","25405","10073","25403","25401","7","8","3","25402","254","25404","12","0"
"0","252","0","0","0","11014","0","25501","101","2","3","0","255","0","13","0"
"0","253","0","0","25605","10064","25603","25601","6","5","3","25602","256","25604","13","0"
"0","254","0","0","25705","10042","25703","25701","4","8","3","25702","257","25704","13","0"
"0","255","0","0","0","11002","0","25801","100","2","3","0","258","0","14","0"
"0","256","0","0","25905","10071","25903","25901","7","5","3","25902","259","25904","14","0"
"0","257","0","0","0","11004","0","26001","100","8","3","0","260","0","14","0"
"0","258","260","0","26105","10036","26103","26101","3","5","3","26102","261","26104","15","259"
"0","261","0","0","26205","10041","26203","26201","4","2","3","26202","262","26204","16","0"
"0","261","0","0","26305","10065","26303","26301","6","5","3","26302","263","26304","16","0"
"0","261","0","0","0","11012","0","26401","101","8","3","0","264","0","16","0"
"0","262","0","0","26505","10025","26503","26501","2","2","3","26502","265","26504","17","0"
"0","263","0","0","0","11001","0","26601","100","5","3","0","266","0","17","0"
"0","264","0","0","26705","10075","26703","26701","7","8","3","26702","267","26704","17","0"
"0","265","0","0","26805","10023","26803","26801","2","2","3","26802","268","26804","18","0"
"0","266","0","0","0","11014","0","26901","101","5","3","0","269","0","18","0"
"0","267","0","0","27005","10021","27003","27001","2","8","3","27002","270","27004","18","0"
"0","268","0","0","0","11011","0","27101","101","2","3","0","271","0","19","0"
"0","269","0","0","27205","10073","27203","27201","7","5","3","27202","272","27204","19","0"
"0","270","0","0","27305","10042","27303","27301","4","8","3","27302","273","27304","19","0"
"0","271","273","0","27405","10056","27403","27401","5","5","3","27402","274","27404","20","272"
"0","274","0","0","0","11005","0","27501","100","2","3","0","275","0","21","0"
"0","274","0","0","27605","10074","27603","27601","7","5","3","27602","276","27604","21","0"
"0","274","0","0","27705","10043","27703","27701","4","8","3","27702","277","27704","21","0"
"0","275","0","0","0","11001","0","27801","100","2","3","0","278","0","22","0"
"0","276","0","0","27905","10063","27903","27901","6","5","3","27902","279","27904","22","0"
"0","277","0","0","28005","10045","28003","28001","4","8","3","28002","280","28004","22","0"
"0","278","0","0","28105","10022","28103","28101","2","2","3","28102","281","28104","23","0"
"0","279","0","0","0","11004","0","28201","100","5","3","0","282","0","23","0"
"0","280","0","0","0","11015","0","28301","101","8","3","0","283","0","23","0"
"0","281","0","0","28405","10061","28403","28401","6","2","3","28402","284","28404","24","0"
"0","282","0","0","0","11005","0","28501","100","5","3","0","285","0","24","0"
"0","283","0","0","28605","10071","28603","28601","7","8","3","28602","286","28604","24","0"
"0","284","286","0","28705","10036","28703","28701","3","5","3","28702","287","28704","25","285"
"0","287","0","0","28805","10065","28803","28801","6","2","3","28802","288","28804","26","0"
"0","287","0","0","0","11011","0","28901","101","5","3","0","289","0","26","0"
"0","287","0","0","29005","10023","29003","29001","2","8","3","29002","290","29004","26","0"
"0","288","0","0","29105","10072","29103","29101","7","2","3","29102","291","29104","27","0"
"0","289","0","0","0","11003","0","29201","100","5","3","0","292","0","27","0"
"0","290","0","0","29305","10044","29303","29301","4","8","3","29302","293","29304","27","0"
"0","291","0","0","29405","10062","29403","29401","6","2","3","29402","294","29404","28","0"
"0","292","0","0","29505","10043","29503","29501","4","5","3","29502","295","29504","28","0"
"0","293","0","0","29605","10063","29603","29601","6","8","3","29602","296","29604","28","0"
"0","294","0","0","29705","10021","29703","29701","2","2","3","29702","297","29704","29","0"
"0","295","0","0","29805","10062","29803","29801","6","5","3","29802","298","29804","29","0"
"0","296","0","0","0","11004","0","29901","100","8","3","0","299","0","29","0"
"0","297","299","0","30005","10016","30003","30001","1","5","3","30002","300","30004","30","298"
"0","300","0","0","30105","10042","30103","30101","4","2","3","30102","301","30104","31","0"
"0","300","0","0","0","11013","0","30201","101","5","3","0","302","0","31","0"
"0","300","0","0","30305","10045","30303","30301","4","8","3","30302","303","30304","31","0"
"0","301","0","0","30405","10023","30403","30401","2","2","3","30402","304","30404","32","0"
"0","302","0","0","30505","10041","30503","30501","4","5","3","30502","305","30504","32","0"
"0","303","0","0","30605","10075","30603","30601","7","8","3","30602","306","30604","32","0"
"0","304","0","0","0","11012","0","30701","101","2","3","0","307","0","33","0"
"0","305","0","0","30805","10024","30803","30801","2","5","3","30802","308","30804","33","0"
"0","306","0","0","30905","10021","30903","30901","2","8","3","30902","309","30904","33","0"
"0","307","0","0","31005","10043","31003","31001","4","2","3","31002","310","31004","34","0"
"0","308","0","0","31105","10061","31103","31101","6","5","3","31102","311","31104","34","0"
"0","309","0","0","0","11002","0","31201","100","8","3","0","312","0","34","0"
"0","310","312","0","31305","10036","31303","31301","3","5","3","31302","313","31304","35","311"
"0","313","0","0","31405","10073","31403","31401","7","2","3","31402","314","31404","36","0"
"0","313","0","0","31505","10041","31503","31501","4","5","3","31502","315","31504","36","0"
"0","313","0","0","0","11014","0","31601","101","8","3","0","316","0","36","0"
"0","314","0","0","31705","10025","31703","31701","2","2","3","31702","317","31704","37","0"
"0","315","0","0","31805","10043","31803","31801","4","5","3","31802","318","31804","37","0"
"0","316","0","0","0","11001","0","31901","100","8","3","0","319","0","37","0"
"0","317","0","0","32005","10022","32003","32001","2","2","3","32002","320","32004","38","0"
"0","318","0","0","32105","10064","32103","32101","6","5","3","32102","321","32104","38","0"
