605849b79a362c1fe2a86676329627c5e3b091a1f16ebb064bda838c48acc7e4,2da7178bc56d583645d8a1065b92e1b8f0ab1989e64fea00aa5f1c355926fbf5,eff26ba6d4126ff6460e7ace4aa4407a3d79bd844a489a1d36aadf84181af778,d5a7d683879c3f6c541039f25533cff735eca907f288cd61d084fe40a20bc48f,932e5a2a21274d00c80368ee1dc9b93d8a1c9c520472bfa66c25ecb55c01f294,d6f24f5d6e05c27700c81551ea27d7506a631fd97e770eda5bf33bb13db4d53e,6d74a3f0f89414f0161f2e32eb8816565275dcadf0fb881102070d9bb075dc12,487af774278db8bb325afa09e252efbeb838f60913130b5d9dcf3f23ab386c59,0f4abd6db7c492610251d2b594d39fa4e41e25f072f5d6e3ac9ac3487ef56851,4a77dac2cdd85f3c63a392925f52e19a6878486ce6b9e8f1c52f0202bf42491d,4b1c5056f17f34d38e5ffaf0b59f54a835be780a8eb58a7bc9923f3136040c12,f2129c02f472e91f0597a2de36003967d54fb8d64ba0c0d4ef0d2edb2f7a4183,b492c3ca4e1e0f3b32a17239c4a2b086a2334c7b15d058b984bcc7dde86e4690,615a7a8051d29ff4b95bd81eb17fe0c9ffe74786e3e9198aa0ba3225a4faa641,510de0fb294f9c2a80108c8caace580a741d98bd8ee3629cd1faa8ba8039fa15
"0","將特別戰鬥的 Boss 的 HP 降低至 2850000","2019/10/18 15:59:59","0","6011","0","601","81017002","81017002","10017","104","9013","0","300000","2019/10/01 16:00:00"
"0","將特別戰鬥的 Boss 的 HP 降低至 2250000","2019/10/18 15:59:59","0","6011","0","601","81017003","81017003","10017","105","9013","0","900000","2019/10/01 16:00:00"
"0","將特別戰鬥的 Boss 的 HP 降低至 1650000","2019/10/18 15:59:59","0","6011","0","601","81017004","81017004","10017","106","9013","0","1500000","2019/10/01 16:00:00"
"0","將特別戰鬥的 Boss 的 HP 降低至 1150000","2019/10/18 15:59:59","0","6011","0","601","81017005","81017005","10017","111","9013","0","2000000","2019/10/01 16:00:00"
"0","將特別戰鬥的 Boss 的 HP 降低至 650000","2019/10/18 15:59:59","0","6011","0","601","81017006","81017006","10017","113","9013","0","2500000","2019/10/01 16:00:00"
"0","將特別戰鬥的 Boss 的 HP 降低至 150000","2019/10/18 15:59:59","0","6011","0","601","81017007","81017007","10017","115","9013","0","3000000","2019/10/01 16:00:00"
"0","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","2019/10/18 15:59:59","0","6011","5","601","81017008","81017008","10017","118","9015","0","1","2019/10/01 16:00:00"
"4","破壞雨神大人的護盾","2019/11/18 15:59:59","0","6011","0","601","81019001","81019001","10019","103","9014","0","200","2019/11/01 16:00:00"
"1","將特別戰鬥的 Boss 的 HP 降低至 3600000","2019/11/18 15:59:59","0","6011","0","601","81019002","81019002","10019","104","9013","0","900000","2019/11/01 16:00:00"
"1","將特別戰鬥的 Boss 的 HP 降低至 3000000","2019/11/18 15:59:59","0","6011","0","601","81019003","81019003","10019","105","9013","0","1500000","2019/11/01 16:00:00"
"1","完成特別戰鬥的模式2","2019/11/18 15:59:59","0","6011","0","601","81019004","81019004","10019","106","9013","0","2250000","2019/11/01 16:00:00"
"1","將特別戰鬥的 Boss 的 HP 降低至 1200000","2019/11/18 15:59:59","0","6011","0","601","81019005","81019005","10019","111","9013","0","3300000","2019/11/01 16:00:00"
"1","將特別戰鬥的 Boss 的 HP 降低至 600000","2019/11/18 15:59:59","0","6011","0","601","81019006","81019006","10019","113","9013","0","3900000","2019/11/01 16:00:00"
"1","討伐特別戰鬥的 Boss","2019/11/18 15:59:59","0","6011","0","601","81019007","81019007","10019","115","9013","0","4500000","2019/11/01 16:00:00"
"0","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","2019/11/18 15:59:59","0","6011","5","601","81019008","81019008","10019","118","9015","0","1","2019/11/01 16:00:00"
"1","將特別戰鬥的 Boss 的 HP 降低至 2550000","2019/12/17 15:59:59","0","6011","0","601","81021001","81021001","10021","103","9013","0","600000","2019/12/02 16:00:00"
"1","完成特別戰鬥的模式1","2019/12/17 15:59:59","0","6011","0","601","81021002","81021002","10021","104","9013","0","1260000","2019/12/02 16:00:00"
"0","打倒 15 隻奄美魔物的分身","2019/12/17 15:59:59","0","6011","0","601","81021003","81021003","10021","105","9014","0","15","2019/12/02 16:00:00"
"0","完成特別戰鬥的模式2","2019/12/17 15:59:59","0","6011","0","601","81021004","81021004","10021","106","9014","0","30","2019/12/02 16:00:00"
"1","將特別戰鬥的 Boss 的 HP 降低至 1450000","2019/12/17 15:59:59","0","6011","0","601","81021005","81021005","10021","111","9013","0","1700000","2019/12/02 16:00:00"
"1","將特別戰鬥的 Boss 的 HP 降低至 850000","2019/12/17 15:59:59","0","6011","0","601","81021006","81021006","10021","113","9013","0","2300000","2019/12/02 16:00:00"
"1","討伐特別戰鬥的 Boss","2019/12/17 15:59:59","0","6011","0","601","81021007","81021007","10021","115","9013","0","3150000","2019/12/02 16:00:00"
"0","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","2019/12/17 15:59:59","0","6011","5","601","81021008","81021008","10021","118","9015","0","1","2019/12/02 16:00:00"
"1","將特別戰鬥的 Boss 的 HP 降低至 3150000","2020/01/19 15:59:59","0","6011","0","601","81023001","81023001","10023","103","9013","0","450000","2020/01/02 16:00:00"
"1","完成特別戰鬥的模式1","2020/01/19 15:59:59","0","6011","0","601","81023002","81023002","10023","104","9013","0","900000","2020/01/02 16:00:00"
"1","將特別戰鬥的 Boss 的 HP 降低至 2100000","2020/01/19 15:59:59","0","6011","0","601","81023003","81023003","10023","105","9013","0","1500000","2020/01/02 16:00:00"
"1","將特別戰鬥的 Boss 的 HP 降低至 1500000","2020/01/19 15:59:59","0","6011","0","601","81023004","81023004","10023","106","9013","0","2100000","2020/01/02 16:00:00"
"1","完成特別戰鬥的模式2","2020/01/19 15:59:59","0","6011","0","601","81023005","81023005","10023","111","9013","0","2700000","2020/01/02 16:00:00"
"1","將特別戰鬥的 Boss 的 HP 降低至 450000","2020/01/19 15:59:59","0","6011","0","601","81023006","81023006","10023","113","9013","0","3150000","2020/01/02 16:00:00"
"1","討伐特別戰鬥的 Boss","2020/01/19 15:59:59","0","6011","0","601","81023007","81023007","10023","115","9013","0","3600000","2020/01/02 16:00:00"
"0","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","2020/01/19 15:59:59","0","6011","5","601","81023008","81023008","10023","118","9015","0","1","2020/01/02 16:00:00"
"0","打倒禊和美美和鏡華的闇影","2020/02/21 15:59:59","0","6011","0","601","81025001","81025001","10025","103","9001","0","3","2020/02/04 16:00:00"
"1","將特別戰鬥的 Boss 的 HP 降低至 3150000","2020/02/21 15:59:59","0","6011","0","601","81025002","81025002","10025","104","9013","0","600000","2020/02/04 16:00:00"
"1","將特別戰鬥的 Boss 的 HP 降低至 2550000","2020/02/21 15:59:59","0","6011","0","601","81025003","81025003","10025","105","9013","0","1200000","2020/02/04 16:00:00"
"0","完成特別戰鬥的模式2","2020/02/21 15:59:59","0","6011","2","601","81025004","81025004","10025","106","9016","0","1","2020/02/04 16:00:00"
"1","將特別戰鬥的 Boss 的 HP 降低至 1275000","2020/02/21 15:59:59","0","6011","0","601","81025005","81025005","10025","111","9013","0","2475000","2020/02/04 16:00:00"
"1","將特別戰鬥的 Boss 的 HP 降低至 675000","2020/02/21 15:59:59","0","6011","0","601","81025006","81025006","10025","113","9013","0","3075000","2020/02/04 16:00:00"
"0","討伐特別戰鬥的 Boss","2020/02/21 15:59:59","0","6011","3","601","81025007","81025007","10025","115","9016","0","1","2020/02/04 16:00:00"
"0","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","2020/02/21 15:59:59","0","6011","5","601","81025008","81025008","10025","118","9015","0","1","2020/02/04 16:00:00"
"1","將特別戰鬥的 Boss 的 HP 降低至 3250000","2020/03/19 15:59:59","0","6011","0","601","81027001","81027001","10027","103","9013","0","500000","2020/03/02 16:00:00"
"1","將特別戰鬥的 Boss 的 HP 降低至 2750000","2020/03/19 15:59:59","0","6011","0","601","81027002","81027002","10027","104","9013","0","1000000","2020/03/02 16:00:00"
"1","將特別戰鬥的 Boss 的 HP 降低至 2250000","2020/03/19 15:59:59","0","6011","0","601","81027003","81027003","10027","105","9013","0","1500000","2020/03/02 16:00:00"
"0","將MODE2出現的怪物全部打倒","2020/03/19 15:59:59","0","6011","2","601","81027004","81027004","10027","106","9016","0","1","2020/03/02 16:00:00"
"1","將特別戰鬥的 Boss 的 HP 降低至 1450000","2020/03/19 15:59:59","0","6011","0","601","81027005","81027005","10027","111","9013","0","2300000","2020/03/02 16:00:00"
"1","將特別戰鬥的 Boss 的 HP 降低至 650000","2020/03/19 15:59:59","0","6011","0","601","81027006","81027006","10027","113","9013","0","3100000","2020/03/02 16:00:00"
"0","討伐特別戰鬥的 Boss","2020/03/19 15:59:59","0","6011","3","601","81027007","81027007","10027","115","9016","0","1","2020/03/02 16:00:00"
"0","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","2020/03/19 15:59:59","0","6011","5","601","81027008","81027008","10027","118","9015","0","1","2020/03/02 16:00:00"
"0","打倒克莉絲提娜和望和伊莉亞的闇影","2020/04/19 15:59:59","0","6011","0","601","81029001","81029001","10029","103","9001","0","3","2020/04/01 16:00:00"
"1","將特別戰鬥的 Boss 的 HP 降低至 4300000","2020/04/19 15:59:59","0","6011","0","601","81029002","81029002","10029","104","9013","0","700000","2020/04/01 16:00:00"
"1","將特別戰鬥的 Boss 的 HP 降低至 3650000","2020/04/19 15:59:59","0","6011","0","601","81029003","81029003","10029","105","9013","0","1350000","2020/04/01 16:00:00"
"0","完成特別戰鬥的模式2","2020/04/19 15:59:59","0","6011","2","601","81029004","81029004","10029","106","9016","0","1","2020/04/01 16:00:00"
"1","將特別戰鬥的 Boss 的 HP 降低至 2000000","2020/04/19 15:59:59","0","6011","0","601","81029005","81029005","10029","111","9013","0","3000000","2020/04/01 16:00:00"
"1","將特別戰鬥的 Boss 的 HP 降低至 1000000","2020/04/19 15:59:59","0","6011","0","601","81029006","81029006","10029","113","9013","0","4000000","2020/04/01 16:00:00"
"0","討伐特別戰鬥的 Boss","2020/04/19 15:59:59","0","6011","3","601","81029007","81029007","10029","115","9016","0","1","2020/04/01 16:00:00"
"0","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","2020/04/19 15:59:59","0","6011","5","601","81029008","81029008","10029","118","9015","0","1","2020/04/01 16:00:00"
"0","打倒美食殿堂隊伍的闇影","2020/05/22 15:59:59","0","6011","0","601","81031001","81031001","10031","103","9001","0","4","2020/05/05 16:00:00"
"1","將特別戰鬥的 Boss 的 HP 降低至 3150000","2020/05/22 15:59:59","0","6011","0","601","81031002","81031002","10031","104","9013","0","600000","2020/05/05 16:00:00"
"1","將特別戰鬥的 Boss 的 HP 降低至 2550000","2020/05/22 15:59:59","0","6011","0","601","81031003","81031003","10031","105","9013","0","1200000","2020/05/05 16:00:00"
"0","完成特別戰鬥的模式2","2020/05/22 15:59:59","0","6011","2","601","81031004","81031004","10031","106","9016","0","1","2020/05/05 16:00:00"
"1","將特別戰鬥的 Boss 的 HP 降低至 1275000","2020/05/22 15:59:59","0","6011","0","601","81031005","81031005","10031","111","9013","0","2475000","2020/05/05 16:00:00"
"1","將特別戰鬥的 Boss 的 HP 降低至 675000","2020/05/22 15:59:59","0","6011","0","601","81031006","81031006","10031","113","9013","0","3075000","2020/05/05 16:00:00"
"0","討伐特別戰鬥的 Boss","2020/05/22 15:59:59","0","6011","3","601","81031007","81031007","10031","115","9016","0","1","2020/05/05 16:00:00"
"0","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","2020/05/22 15:59:59","0","6011","5","601","81031008","81031008","10031","118","9015","0","1","2020/05/05 16:00:00"
"1","將特別戰鬥的 Boss 的 HP 降低至 4000000","2020/06/21 15:59:59","0","6011","0","601","81033001","81033001","10033","104","9013","0","1000000","2020/06/03 16:00:00"
"1","將特別戰鬥的 Boss 的 HP 降低至 3000000","2020/06/21 15:59:59","0","6011","0","601","81033002","81033002","10033","105","9013","0","2000000","2020/06/03 16:00:00"
"0","完成特別戰鬥的模式1","2020/06/21 15:59:59","0","6011","1","601","81033003","81033003","10033","106","9016","0","1","2020/06/03 16:00:00"
"0","打倒霞與栞的闇影","2020/06/21 15:59:59","0","6011","0","601","81033004","81033004","10033","103","9001","0","2","2020/06/03 16:00:00"
"1","將特別戰鬥的 Boss 的 HP 降低至 2000000","2020/06/21 15:59:59","0","6011","0","601","81033005","81033005","10033","111","9013","0","3000000","2020/06/03 16:00:00"
"1","將特別戰鬥的 Boss 的 HP 降低至 1000000","2020/06/21 15:59:59","0","6011","0","601","81033006","81033006","10033","113","9013","0","4000000","2020/06/03 16:00:00"
"0","討伐特別戰鬥的 Boss","2020/06/21 15:59:59","0","6011","3","601","81033007","81033007","10033","115","9016","0","1","2020/06/03 16:00:00"
"0","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","2020/06/21 15:59:59","0","6011","5","601","81033008","81033008","10033","118","9015","0","1","2020/06/03 16:00:00"
"1","將特別戰鬥的 Boss 的 HP 降低至 5000000","2020/06/28 15:59:59","0","6011","0","601","81034001","81034001","10034","10034103","9013","0","500000","2020/06/17 16:00:00"
"1","將特別戰鬥的 Boss 的 HP 降低至 4000000","2020/06/28 15:59:59","0","6011","0","601","81034002","81034002","10034","10034104","9013","0","1500000","2020/06/17 16:00:00"
"0","完成特別戰鬥的模式1","2020/06/28 15:59:59","0","6011","1","601","81034003","81034003","10034","10034105","9016","0","1","2020/06/17 16:00:00"
"1","將特別戰鬥的 Boss 的 HP 降低至 2000000","2020/06/28 15:59:59","0","6011","0","601","81034004","81034004","10034","10034106","9013","0","3500000","2020/06/17 16:00:00"
"0","完成特別戰鬥的模式2","2020/06/28 15:59:59","0","6011","2","601","81034005","81034005","10034","10034111","9016","0","1","2020/06/17 16:00:00"
"1","將特別戰鬥的 Boss 的 HP 降低至 900000","2020/06/28 15:59:59","0","6011","0","601","81034006","81034006","10034","10034113","9013","0","4600000","2020/06/17 16:00:00"
"0","討伐特別戰鬥的 Boss","2020/06/28 15:59:59","0","6011","3","601","81034007","81034007","10034","10034115","9016","0","1","2020/06/17 16:00:00"
"0","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","2020/06/28 15:59:59","0","6011","5","601","81034008","81034008","10034","10034118","9015","0","1","2020/06/17 16:00:00"
"0","打倒new generations的闇影","2020/10/26 15:59:59","0","6011","0","601","81035001","81035001","10035","10035103","9001","0","3","2020/09/30 16:00:00"
"0","將MODE2出現的怪物全部打倒","2020/10/26 15:59:59","0","6011","2","601","81035002","81035002","10035","10035104","9016","0","1","2020/09/30 16:00:00"
"1","將喧囂獨角兔的 HP 降低至 1760000","2020/10/26 15:59:59","0","6011","0","601","81035003","81035003","10035","10035105","9013","0","440000","2020/09/30 16:00:00"
"1","將喧囂獨角兔的 HP 降低至 1320000","2020/10/26 15:59:59","0","6011","0","601","81035004","81035004","10035","10035106","9013","0","880000","2020/09/30 16:00:00"
"1","將喧囂獨角兔的 HP 降低至 880000","2020/10/26 15:59:59","0","6011","0","601","81035005","81035005","10035","10035111","9013","0","1320000","2020/09/30 16:00:00"
"1","將喧囂獨角兔的 HP 降低至 440000","2020/10/26 15:59:59","0","6011","0","601","81035006","81035006","10035","10035113","9013","0","1760000","2020/09/30 16:00:00"
"0","討伐喧囂獨角兔","2020/10/26 15:59:59","0","6011","3","601","81035007","81035007","10035","10035115","9016","0","1","2020/09/30 16:00:00"
"0","在5次以內，討伐EXHIBITION或特別戰鬥的喧囂獨角兔","2020/10/26 15:59:59","0","6011","5","601","81035008","81035008","10035","10035118","9015","0","1","2020/09/30 16:00:00"
"1","將糾結的盆栽小花的 HP 降低至 18375000","2020/10/26 15:59:59","0","6011","0","601","81036001","81036001","10036","10036103","9013","0","2625000","2020/10/12 16:00:00"
"0","通過糾結的盆栽小花的MODE1","2020/10/26 15:59:59","0","6011","1","601","81036002","81036002","10036","10036104","9016","0","1","2020/10/12 16:00:00"
"1","將糾結的盆栽小花的 HP 降低至 11900000","2020/10/26 15:59:59","0","6011","0","601","81036003","81036003","10036","10036105","9013","0","9100000","2020/10/12 16:00:00"
"1","將糾結的盆栽小花的 HP 降低至 8050000","2020/10/26 15:59:59","0","6011","0","601","81036004","81036004","10036","10036106","9013","0","12950000","2020/10/12 16:00:00"
"0","通過糾結的盆栽小花的MODE2","2020/10/26 15:59:59","0","6011","2","601","81036005","81036005","10036","10036111","9016","0","1","2020/10/12 16:00:00"
"1","將糾結的盆栽小花的 HP 降低至 2100000","2020/10/26 15:59:59","0","6011","0","601","81036006","81036006","10036","10036113","9013","0","18900000","2020/10/12 16:00:00"
"0","討伐糾結的盆栽小花","2020/10/26 15:59:59","0","6011","3","601","81036007","81036007","10036","10036115","9016","0","1","2020/10/12 16:00:00"
"0","在5次以內，討伐EXHIBITION或特別戰鬥的糾結的盆栽小花","2020/10/26 15:59:59","0","6011","5","601","81036008","81036008","10036","10036118","9015","0","1","2020/10/12 16:00:00"
"0","打倒香織、真琴、真步、霞的闇影","2020/08/28 15:59:59","0","6011","0","601","81037001","81037001","10037","10037103","9001","0","4","2020/08/17 16:00:00"
"1","將特別戰鬥的 Boss 的 HP 降低至 2600000","2020/08/28 15:59:59","0","6011","0","601","81037002","81037002","10037","10037104","9013","0","450000","2020/08/17 16:00:00"
"1","將特別戰鬥的 Boss 的 HP 降低至 2100000","2020/08/28 15:59:59","0","6011","0","601","81037003","81037003","10037","10037105","9013","0","950000","2020/08/17 16:00:00"
"0","完成特別戰鬥的模式2","2020/08/28 15:59:59","0","6011","2","601","81037004","81037004","10037","10037106","9016","0","1","2020/08/17 16:00:00"
"1","將特別戰鬥的 Boss 的 HP 降低至 1000000","2020/08/28 15:59:59","0","6011","0","601","81037005","81037005","10037","10037111","9013","0","2050000","2020/08/17 16:00:00"
"1","將特別戰鬥的 Boss 的 HP 降低至 500000","2020/08/28 15:59:59","0","6011","0","601","81037006","81037006","10037","10037113","9013","0","2550000","2020/08/17 16:00:00"
"0","討伐特別戰鬥的 Boss","2020/08/28 15:59:59","0","6011","3","601","81037007","81037007","10037","10037115","9016","0","1","2020/08/17 16:00:00"
"0","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","2020/08/28 15:59:59","0","6011","5","601","81037008","81037008","10037","10037118","9015","0","1","2020/08/17 16:00:00"
"0","打倒秋乃、珠希、優花梨、美冬的闇影","2020/07/19 15:59:59","0","6011","0","601","81038001","81038001","10038","10038103","9001","0","4","2020/07/02 16:00:00"
"1","將特別戰鬥的 Boss 的 HP 降低至 6035000","2020/07/19 15:59:59","0","6011","0","601","81038002","81038002","10038","10038104","9013","0","1065000","2020/07/02 16:00:00"
"1","將特別戰鬥的 Boss 的 HP 降低至 4970000","2020/07/19 15:59:59","0","6011","0","601","81038003","81038003","10038","10038105","9013","0","2130000","2020/07/02 16:00:00"
"0","完成特別戰鬥的模式2","2020/07/19 15:59:59","0","6011","2","601","81038004","81038004","10038","10038106","9016","0","1","2020/07/02 16:00:00"
"1","將特別戰鬥的 Boss 的 HP 降低至 2603500","2020/07/19 15:59:59","0","6011","0","601","81038005","81038005","10038","10038111","9013","0","4496500","2020/07/02 16:00:00"
"1","將特別戰鬥的 Boss 的 HP 降低至 1302000","2020/07/19 15:59:59","0","6011","0","601","81038006","81038006","10038","10038113","9013","0","5798000","2020/07/02 16:00:00"
"0","討伐特別戰鬥的 Boss","2020/07/19 15:59:59","0","6011","3","601","81038007","81038007","10038","10038115","9016","0","1","2020/07/02 16:00:00"
"0","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","2020/07/19 15:59:59","0","6011","5","601","81038008","81038008","10038","10038118","9015","0","1","2020/07/02 16:00:00"
"0","打倒貪吃佩可、可可蘿、凱留的闇影","2020/07/26 15:59:59","0","6011","0","601","81039001","81039001","10039","10039103","9001","0","3","2020/07/16 16:00:00"
"1","將特別戰鬥的 Boss 的 HP 降低至 2500000","2020/07/26 15:59:59","0","6011","0","601","81039002","81039002","10039","10039104","9013","0","500000","2020/07/16 16:00:00"
"1","將特別戰鬥的 Boss 的 HP 降低至 2000000","2020/07/26 15:59:59","0","6011","0","601","81039003","81039003","10039","10039105","9013","0","1000000","2020/07/16 16:00:00"
"0","完成特別戰鬥的模式2","2020/07/26 15:59:59","0","6011","2","601","81039004","81039004","10039","10039106","9016","0","1","2020/07/16 16:00:00"
