3532a11c978f2d8bb3b31c4a585e684965672216fdbdef1b911b3ecb0a7a58b4,e68ab6c97a072c76e0e9561539b633597f451be167c1f5ddc33efa4cbf475dab,93550e49a28d7283f6b9663e3af952595abec2af2014cb8b53d2f585d8ef8e7f,8bb139a183887b8a24521f98c33e5408bb681e293dc5ea59db0d72504d70aba2,1750bdf9d06db0ffe26082970784e6ff3c061d09b4a2ab99d3a009127866987f,d551459b6ce28ae13bb8431c5d6e182e1a9d66414dde23667f84f871862240be,aa54d00a24395e75ee14facbc8de4e373e32d1764b548c36a39423c8340677fd,fc4e09f1a1d567309556c92642a20dfcdf4ac1e3736c304e1818c0c8ed60c936,b11223c69e90be9f067bb68c6e61ab3ad5e8beaa5a865088e684cf820039af03,eb61cb5d7b2952053c8bea3f1272c1c9526dd9c1717f6badb8def3799bced3af,4a02e888c6dcd858d73a9328bc99332205289e0707b8a90a13fd795f898ef62e,14bebf1542b16924aae4e619c4a5f5b1527a6633fd1cef71bdcb893ae9e04bdf,91dc0db1fb2628fc1937d4df6d1d304c0c4c2753c8f106a9e43db58fe3dfe4cb,10053e8d600625a062f3a15678ddaa9ab336d7aef92f53dbf187cf524b5afd69,3038d532de592e85520173d4b15c181b8524734eb131cb5bec8992c0689a8b68,ae628a1091333e2a98d0407cbdd2a3f3167bd8ff7be700f4d3d52ffd6e134d66,929264583299017cc780023d7dfcfb9392027acc18a0e69ff1bc19e039479cae,cecb6fe913a0385c75f28735fba7e0520acb6ade727d4d80753729a455beb494
"0","0","0","0","0","91002","0","0","0","0","0","70","0","30","14100","8","14100","0"
"0","0","0","0","0","91002","0","0","0","0","0","71","0","30","14200","8","14200","0"
"0","0","0","0","0","91002","0","0","0","0","0","72","0","30","14300","8","14300","0"
"0","0","0","0","0","91002","0","0","0","0","0","73","0","30","14400","8","14400","0"
"0","0","0","0","0","91002","0","0","0","0","0","74","0","30","14500","8","14500","0"
"0","0","0","0","0","91002","0","0","0","0","0","75","0","30","14600","8","14600","0"
"0","0","0","0","0","91002","0","0","0","0","0","76","0","30","14700","8","14700","0"
"0","0","0","0","0","91002","0","0","0","0","0","77","0","30","14800","8","14800","0"
"0","0","0","0","0","91002","0","0","0","0","0","78","0","30","14900","8","14900","0"
"0","0","0","0","0","91002","0","0","0","0","0","79","0","30","15000","8","15000","0"
