07a01b13fc43215d9df5fb4c91310badaf0d1d855f232457d7307b6d75d659db,933b6d470d463848a59671be49a37ba8d08bf95efc8aa76165b1cd9200134b4e,6ab74a2483b12a2a354b15d65453089feb51c549746bcbe6f27c24fcc14103e1,f1a6c95768268d7008fb1ad713b60f8e383664f389869a6f97e40b847a590817,718c68a11750462f98475fc7ae8dd26a1245cb770c07183c2dadd8371fa873dd,16f7620d107c7e9d9a5104f734e0bf32ed9a4f9c303597c4bcfec48cd7a3d12c,70af32d913055a236ec617f277ef2861082b8828d339c39c778d74c2db969abd,29765d65ca39491ee9a9082fc1521b3d3b0f632471f4120ba77325a7126a70f4,8533584c3fca945d9a17ebe15c87b93a6fe42358f36c23d51658005a5f179b26,ad33a98c90ec98483673ee9dcf955c264d2e726bba8cf45ccc37c692a34402a7,98d293117fe19d383ac78de0b6a2870b09d920b33a6d63421638ad50ca5c33fc,6528e71f183337ccf2f6b7a91411273aba33d0596f9152ca2b2217f908e950c8,6b7bee5d3394eac5760ceb2f8ca03913628635d7f1a0a83a216f52ccc65604ee,3730e8aa1cf75c915b635adc22cb1fdf0af4e03a5073c98bd44e1d995c410754,aa7013e07efc22a839fb6c0529490c976e17c4cf597cd82f3f06b1f2ead5981a,40d84e2dc23807141f60ccffdf387af231056da14fc075ed7bc30718857ee8b0,e295017836d71fa3a900d39857d6d0b18db20edadc5ed3921908200a26ae531b
"1","13002001","抽 10 次一般轉蛋","4","2030/04/01 14:59:59","0","0","0","3002","0","2026/03/13 05:00:00","301","0","401","10","13002002","0"
"1","14001001","在戰鬥競技場戰鬥 1 次","11","2099/04/01 14:59:59","0","0","0","4001","0","2015/04/01 15:00:00","401","0","205","1","14001001","0"
"1","14003001","在公主競技場戰鬥 1 次","12","2099/04/01 14:59:59","0","0","0","4003","0","2015/04/01 15:00:00","402","0","205","1","14003001","0"
"1","15004001","挑戰 1 次戰隊競賽","10","2026/08/31 23:59:59","0","0","0","5004","0","2026/08/27 05:00:00","107","0","501","1","15004001","0"
"1","15005001","對戰隊成員按「讚」","13","2099/04/01 14:59:59","0","0","0","5005","0","2015/04/01 15:00:00","701","0","501","1","15005001","0"
"1","16006001","強化 1 次角色技能","5","2024/06/14 15:59:59","0","0","0","6006","0","2015/04/01 15:00:00","503","0","301","1","16006001","0"
"1","16007001","使用裝備強化來提升裝備的 1 顆★","6","2024/06/14 15:59:59","0","0","0","6007","0","2015/04/01 15:00:00","506","0","304","1","16007001","0"
"1","16008001","選擇角色技能強化、將裝備的★增加1個的強化、公主騎士強化的其中一項進行1次","5","2026/03/13 04:59:59","0","0","0","6019","0","2024/06/14 16:00:00","503","0","302","1","16008001","0"
"1","16008001","選擇角色技能或裝備的★、連結RANK、公主騎士強化的其中一項進行提昇或強化1次","6","2030/04/01 14:59:59","0","0","0","6019","0","2026/03/13 05:00:00","503","0","302","1","16008002","0"
"1","18001001","在 12:00～隔天早晨 04:59 之間登入遊戲","1","2019/01/30 04:59:59","0","0","0","8001","0","2018/09/10 16:00:00","0","45959","106","1","18001001","120000"
"1","18001002","在 18:00～隔天早晨 04:59 之間登入遊戲","1","2019/01/30 04:59:59","0","0","0","8001","0","2018/09/10 16:00:00","0","45959","106","1","18001002","180000"
"1","18001003","在 12:00～隔天早晨 04:59 之間登入遊戲","1","2019/02/14 04:59:59","0","0","0","8001","0","2019/01/30 05:00:00","0","45959","106","1","18001003","120000"
"1","18001004","在 18:00～隔天早晨 04:59 之間登入遊戲","1","2019/02/14 04:59:59","0","0","0","8001","0","2019/01/30 05:00:00","0","45959","106","1","18001004","180000"
"1","18001001","在 12:00～隔天早晨 04:59 之間登入遊戲","1","2019/07/01 04:59:59","0","0","0","8001","0","2019/02/14 05:00:00","0","45959","106","1","18001005","120000"
"1","18001002","在 18:00～隔天早晨 04:59 之間登入遊戲","1","2019/07/01 04:59:59","0","0","0","8001","0","2019/02/14 05:00:00","0","45959","106","1","18001006","180000"
"1","18001003","在 12:00～隔天早晨 04:59 之間登入遊戲","1","2019/07/15 04:59:59","0","0","0","8001","0","2019/07/01 05:00:00","0","45959","106","1","18001007","120000"
"1","18001004","在 18:00～隔天早晨 04:59 之間登入遊戲","1","2019/07/15 04:59:59","0","0","0","8001","0","2019/07/01 05:00:00","0","45959","106","1","18001008","180000"
"1","18001001","在 12:00～隔天早晨 04:59 之間登入遊戲","1","2019/08/01 04:59:59","0","0","0","8001","0","2019/07/15 05:00:00","0","45959","106","1","18001009","120000"
"1","18001002","在 18:00～隔天早晨 04:59 之間登入遊戲","1","2019/08/01 04:59:59","0","0","0","8001","0","2019/07/15 05:00:00","0","45959","106","1","18001010","180000"
"1","18001003","在 12:00～隔天早晨 04:59 之間登入遊戲","1","2019/08/15 04:59:59","0","0","0","8001","0","2019/08/01 05:00:00","0","45959","106","1","18001011","120000"
"1","18001004","在 18:00～隔天早晨 04:59 之間登入遊戲","1","2019/08/15 04:59:59","0","0","0","8001","0","2019/08/01 05:00:00","0","45959","106","1","18001012","180000"
"1","18001001","在 12:00～隔天早晨 04:59 之間登入遊戲","1","2020/01/21 04:59:59","0","0","0","8001","0","2019/08/15 05:00:00","0","45959","106","1","18001013","120000"
"1","18001002","在 18:00～隔天早晨 04:59 之間登入遊戲","1","2020/01/21 04:59:59","0","0","0","8001","0","2019/08/15 05:00:00","0","45959","106","1","18001014","180000"
"1","18001003","在 12:00～隔天早晨 04:59 之間登入遊戲","1","2020/02/10 04:59:59","0","0","0","8001","0","2020/01/21 05:00:00","0","45959","106","1","18001015","120000"
"1","18001004","在 18:00～隔天早晨 04:59 之間登入遊戲","1","2020/02/10 04:59:59","0","0","0","8001","0","2020/01/21 05:00:00","0","45959","106","1","18001016","180000"
"1","18001001","在 12:00～隔天早晨 04:59 之間登入遊戲","1","2020/06/22 04:59:59","0","0","0","8001","0","2020/02/10 05:00:00","0","45959","106","1","18001017","120000"
"1","18001002","在 18:00～隔天早晨 04:59 之間登入遊戲","1","2020/06/22 04:59:59","0","0","0","8001","0","2020/02/10 05:00:00","0","45959","106","1","18001018","180000"
"1","18001003","在 12:00～隔天早晨 04:59 之間登入遊戲","1","2020/07/08 04:59:59","0","0","0","8001","0","2020/06/22 05:00:00","0","45959","106","1","18001019","120000"
"1","18001004","在 18:00～隔天早晨 04:59 之間登入遊戲","1","2020/07/08 04:59:59","0","0","0","8001","0","2020/06/22 05:00:00","0","45959","106","1","18001020","180000"
"1","18001001","在 12:00～隔天早晨 04:59 之間登入遊戲","1","2020/08/03 04:59:59","0","0","0","8001","0","2020/07/08 05:00:00","0","45959","106","1","18001021","120000"
"1","18001002","在 18:00～隔天早晨 04:59 之間登入遊戲","1","2020/08/03 04:59:59","0","0","0","8001","0","2020/07/08 05:00:00","0","45959","106","1","18001022","180000"
"1","18001003","在 12:00～隔天早晨 04:59 之間登入遊戲","1","2020/08/18 04:59:59","0","0","0","8001","0","2020/08/03 05:00:00","0","45959","106","1","18001023","120000"
"1","18001004","在 18:00～隔天早晨 04:59 之間登入遊戲","1","2020/08/18 04:59:59","0","0","0","8001","0","2020/08/03 05:00:00","0","45959","106","1","18001024","180000"
"1","18001001","在 12:00～隔天早晨 04:59 之間登入遊戲","1","2020/10/22 04:59:59","0","0","0","8001","0","2020/08/18 05:00:00","0","45959","106","1","18001025","120000"
"1","18001002","在 18:00～隔天早晨 04:59 之間登入遊戲","1","2020/10/22 04:59:59","0","0","0","8001","0","2020/08/18 05:00:00","0","45959","106","1","18001026","180000"
"1","18001003","在 12:00～隔天早晨 04:59 之間登入遊戲","1","2020/11/01 04:59:59","0","0","0","8001","0","2020/10/22 05:00:00","0","45959","106","1","18001027","120000"
"1","18001004","在 18:00～隔天早晨 04:59 之間登入遊戲","1","2020/11/01 04:59:59","0","0","0","8001","0","2020/10/22 05:00:00","0","45959","106","1","18001028","180000"
"1","18001001","在 12:00～隔天早晨 04:59 之間登入遊戲","1","2021/02/09 04:59:59","0","0","0","8001","0","2020/11/01 05:00:00","0","45959","106","1","18001029","120000"
"1","18001002","在 18:00～隔天早晨 04:59 之間登入遊戲","1","2021/02/09 04:59:59","0","0","0","8001","0","2020/11/01 05:00:00","0","45959","106","1","18001030","180000"
"1","18001003","在 12:00～隔天早晨 04:59 之間登入遊戲","1","2021/02/26 04:59:59","0","0","0","8001","0","2021/02/09 05:00:00","0","45959","106","1","18001031","120000"
"1","18001004","在 18:00～隔天早晨 04:59 之間登入遊戲","1","2021/02/26 04:59:59","0","0","0","8001","0","2021/02/09 05:00:00","0","45959","106","1","18001032","180000"
"1","18001001","在 12:00～隔天早晨 04:59 之間登入遊戲","1","2021/04/16 04:59:59","0","0","0","8001","0","2021/02/26 05:00:00","0","45959","106","1","18001033","120000"
"1","18001002","在 18:00～隔天早晨 04:59 之間登入遊戲","1","2021/04/16 04:59:59","0","0","0","8001","0","2021/02/26 05:00:00","0","45959","106","1","18001034","180000"
"1","18001003","在 12:00～隔天早晨 04:59 之間登入遊戲","1","2021/04/28 04:59:59","0","0","0","8001","0","2021/04/16 05:00:00","0","45959","106","1","18001035","120000"
"1","18001004","在 18:00～隔天早晨 04:59 之間登入遊戲","1","2021/04/28 04:59:59","0","0","0","8001","0","2021/04/16 05:00:00","0","45959","106","1","18001036","180000"
"1","18001001","在 12:00～隔天早晨 04:59 之間登入遊戲","1","2021/08/01 04:59:59","0","0","0","8001","0","2021/04/28 05:00:00","0","45959","106","1","18001037","120000"
"1","18001002","在 18:00～隔天早晨 04:59 之間登入遊戲","1","2021/08/01 04:59:59","0","0","0","8001","0","2021/04/28 05:00:00","0","45959","106","1","18001038","180000"
"1","18001003","在 12:00～隔天早晨 04:59 之間登入遊戲","1","2021/08/24 04:59:59","0","0","0","8001","0","2021/08/01 05:00:00","0","45959","106","1","18001039","120000"
"1","18001004","在 18:00～隔天早晨 04:59 之間登入遊戲","1","2021/08/24 04:59:59","0","0","0","8001","0","2021/08/01 05:00:00","0","45959","106","1","18001040","180000"
"1","18001001","在 12:00～隔天早晨 04:59 之間登入遊戲","1","2021/09/01 04:59:59","0","0","0","8001","0","2021/08/24 05:00:00","0","45959","106","1","18001041","120000"
"1","18001002","在 18:00～隔天早晨 04:59 之間登入遊戲","1","2021/09/01 04:59:59","0","0","0","8001","0","2021/08/24 05:00:00","0","45959","106","1","18001042","180000"
"1","18001003","在 12:00～隔天早晨 04:59 之間登入遊戲","1","2021/09/10 04:59:59","0","0","0","8001","0","2021/09/01 05:00:00","0","45959","106","1","18001043","120000"
"1","18001004","在 18:00～隔天早晨 04:59 之間登入遊戲","1","2021/09/10 04:59:59","0","0","0","8001","0","2021/09/01 05:00:00","0","45959","106","1","18001044","180000"
"1","18001001","在 12:00～隔天早晨 04:59 之間登入遊戲","1","2022/02/01 04:59:59","0","0","0","8001","0","2021/09/10 05:00:00","0","45959","106","1","18001045","120000"
"1","18001002","在 18:00～隔天早晨 04:59 之間登入遊戲","1","2022/02/01 04:59:59","0","0","0","8001","0","2021/09/10 05:00:00","0","45959","106","1","18001046","180000"
"1","18001003","在 12:00～隔天早晨 04:59 之間登入遊戲","1","2022/02/18 04:59:59","0","0","0","8001","0","2022/02/01 05:00:00","0","45959","106","1","18001047","120000"
"1","18001004","在 18:00～隔天早晨 04:59 之間登入遊戲","1","2022/02/18 04:59:59","0","0","0","8001","0","2022/02/01 05:00:00","0","45959","106","1","18001048","180000"
"1","18001001","在 12:00～隔天早晨 04:59 之間登入遊戲","1","2022/08/01 04:59:59","0","0","0","8001","0","2022/02/18 05:00:00","0","45959","106","1","18001049","120000"
"1","18001002","在 18:00～隔天早晨 04:59 之間登入遊戲","1","2022/08/01 04:59:59","0","0","0","8001","0","2022/02/18 05:00:00","0","45959","106","1","18001050","180000"
"1","18001003","在 12:00～隔天早晨 04:59 之間登入遊戲","1","2022/08/15 04:59:59","0","0","0","8001","0","2022/08/01 05:00:00","0","45959","106","1","18001055","120000"
"1","18001004","在 18:00～隔天早晨 04:59 之間登入遊戲","1","2022/08/15 04:59:59","0","0","0","8001","0","2022/08/01 05:00:00","0","45959","106","1","18001056","180000"
"1","18001001","在 12:00～隔天早晨 04:59 之間登入遊戲","1","2022/09/09 04:59:59","0","0","0","8001","0","2022/08/15 05:00:00","0","45959","106","1","18001057","120000"
"1","18001002","在 18:00～隔天早晨 04:59 之間登入遊戲","1","2022/09/09 04:59:59","0","0","0","8001","0","2022/08/15 05:00:00","0","45959","106","1","18001058","180000"
"1","18001003","在 12:00～隔天早晨 04:59 之間登入遊戲","1","2022/09/20 04:59:59","0","0","0","8001","0","2022/09/09 05:00:00","0","45959","106","1","18001059","120000"
"1","18001004","在 18:00～隔天早晨 04:59 之間登入遊戲","1","2022/09/20 04:59:59","0","0","0","8001","0","2022/09/09 05:00:00","0","45959","106","1","18001060","180000"
"1","18001001","在 12:00～隔天早晨 04:59 之間登入遊戲","1","2023/01/16 04:59:59","0","0","0","8001","0","2022/09/20 05:00:00","0","45959","106","1","18001061","120000"
"1","18001002","在 18:00～隔天早晨 04:59 之間登入遊戲","1","2023/01/16 04:59:59","0","0","0","8001","0","2022/09/20 05:00:00","0","45959","106","1","18001062","180000"
"1","18001003","在 12:00～隔天早晨 04:59 之間登入遊戲","1","2023/02/02 04:59:59","0","0","0","8001","0","2023/01/16 05:00:00","0","45959","106","1","18001063","120000"
"1","18001004","在 18:00～隔天早晨 04:59 之間登入遊戲","1","2023/02/02 04:59:59","0","0","0","8001","0","2023/01/16 05:00:00","0","45959","106","1","18001064","180000"
"1","18001001","在 12:00～隔天早晨 04:59 之間登入遊戲","1","2023/04/17 04:59:59","0","0","0","8001","0","2023/02/02 05:00:00","0","45959","106","1","18001065","120000"
"1","18001002","在 18:00～隔天早晨 04:59 之間登入遊戲","1","2023/04/17 04:59:59","0","0","0","8001","0","2023/02/02 05:00:00","0","45959","106","1","18001066","180000"
"1","18001003","在 12:00～隔天早晨 04:59 之間登入遊戲","1","2023/04/25 04:59:59","0","0","0","8001","0","2023/04/17 05:00:00","0","45959","106","1","18001071","120000"
"1","18001004","在 18:00～隔天早晨 04:59 之間登入遊戲","1","2023/04/25 04:59:59","0","0","0","8001","0","2023/04/17 05:00:00","0","45959","106","1","18001072","180000"
"1","18001001","在 12:00～隔天早晨 04:59 之間登入遊戲","1","2023/08/01 04:59:59","0","0","0","8001","0","2023/04/25 05:00:00","0","45959","106","1","18001073","120000"
"1","18001002","在 18:00～隔天早晨 04:59 之間登入遊戲","1","2023/08/01 04:59:59","0","0","0","8001","0","2023/04/25 05:00:00","0","45959","106","1","18001074","180000"
"1","18001005","在 12:00～隔天早晨 04:59 之間登入遊戲","1","2023/08/15 04:59:59","0","0","0","8001","0","2023/08/01 05:00:00","0","45959","106","1","18001075","120000"
"1","18001006","在 18:00～隔天早晨 04:59 之間登入遊戲","1","2023/08/15 04:59:59","0","0","0","8001","0","2023/08/01 05:00:00","0","45959","106","1","18001076","180000"
"1","18001003","在 12:00～隔天早晨 04:59 之間登入遊戲","1","2023/08/26 04:59:59","0","0","0","8001","0","2023/08/15 05:00:00","0","45959","106","1","18001077","120000"
"1","18001004","在 18:00～隔天早晨 04:59 之間登入遊戲","1","2023/08/26 04:59:59","0","0","0","8001","0","2023/08/15 05:00:00","0","45959","106","1","18001078","180000"
"1","18001001","在 12:00～隔天早晨 04:59 之間登入遊戲","1","2023/09/16 04:59:59","0","0","0","8001","0","2023/08/26 05:00:00","0","45959","106","1","18001079","120000"
"1","18001002","在 18:00～隔天早晨 04:59 之間登入遊戲","1","2023/09/16 04:59:59","0","0","0","8001","0","2023/08/26 05:00:00","0","45959","106","1","18001080","180000"
"1","18001003","在 12:00～隔天早晨 04:59 之間登入遊戲","1","2023/10/01 04:59:59","0","0","0","8001","0","2023/09/16 05:00:00","0","45959","106","1","18001081","120000"
"1","18001004","在 18:00～隔天早晨 04:59 之間登入遊戲","1","2023/10/01 04:59:59","0","0","0","8001","0","2023/09/16 05:00:00","0","45959","106","1","18001082","180000"
"1","18001001","在 12:00～隔天早晨 04:59 之間登入遊戲","1","2024/02/07 04:59:59","0","0","0","8001","0","2023/10/01 05:00:00","0","45959","106","1","18001083","120000"
"1","18001002","在 18:00～隔天早晨 04:59 之間登入遊戲","1","2024/02/07 04:59:59","0","0","0","8001","0","2023/10/01 05:00:00","0","45959","106","1","18001084","180000"
"1","18001003","在 12:00～隔天早晨 04:59 之間登入遊戲","1","2024/02/24 04:59:59","0","0","0","8001","0","2024/02/07 05:00:00","0","45959","106","1","18001085","120000"
"1","18001004","在 18:00～隔天早晨 04:59 之間登入遊戲","1","2024/02/24 04:59:59","0","0","0","8001","0","2024/02/07 05:00:00","0","45959","106","1","18001086","180000"
"1","18001001","在 12:00～隔天早晨 04:59 之間登入遊戲","1","2024/05/15 04:59:59","0","0","0","8001","0","2024/02/24 05:00:00","0","45959","106","1","18001087","120000"
"1","18001002","在 18:00～隔天早晨 04:59 之間登入遊戲","1","2024/05/15 04:59:59","0","0","0","8001","0","2024/02/24 05:00:00","0","45959","106","1","18001088","180000"
"1","18001003","在 12:00～隔天早晨 04:59 之間登入遊戲","1","2024/05/26 04:59:59","0","0","0","8001","0","2024/05/15 05:00:00","0","45959","106","1","18001089","120000"
"1","18001004","在 18:00～隔天早晨 04:59 之間登入遊戲","1","2024/05/26 04:59:59","0","0","0","8001","0","2024/05/15 05:00:00","0","45959","106","1","18001090","180000"
"1","18001001","在 12:00～隔天早晨 04:59 之間登入遊戲","1","2024/08/15 04:59:59","0","0","0","8001","0","2024/05/26 05:00:00","0","45959","106","1","18001091","120000"
"1","18001002","在 18:00～隔天早晨 04:59 之間登入遊戲","1","2024/08/15 04:59:59","0","0","0","8001","0","2024/05/26 05:00:00","0","45959","106","1","18001092","180000"
"1","18001003","在 12:00～隔天早晨 04:59 之間登入遊戲","1","2024/08/30 04:59:59","0","0","0","8001","0","2024/08/15 05:00:00","0","45959","106","1","18001093","120000"
"1","18001004","在 18:00～隔天早晨 04:59 之間登入遊戲","1","2024/08/30 04:59:59","0","0","0","8001","0","2024/08/15 05:00:00","0","45959","106","1","18001094","180000"
"1","18001001","在 12:00～隔天早晨 04:59 之間登入遊戲","1","2024/10/15 04:59:59","0","0","0","8001","0","2024/08/30 05:00:00","0","45959","106","1","18001095","120000"
"1","18001002","在 18:00～隔天早晨 04:59 之間登入遊戲","1","2024/10/15 04:59:59","0","0","0","8001","0","2024/08/30 05:00:00","0","45959","106","1","18001096","180000"
"1","18001003","在 12:00～隔天早晨 04:59 之間登入遊戲","1","2024/10/30 04:59:59","0","0","0","8001","0","2024/10/15 05:00:00","0","45959","106","1","18001097","120000"
"1","18001004","在 18:00～隔天早晨 04:59 之間登入遊戲","1","2024/10/30 04:59:59","0","0","0","8001","0","2024/10/15 05:00:00","0","45959","106","1","18001098","180000"
"1","18001001","在 12:00～隔天早晨 04:59 之間登入遊戲","1","2025/02/12 04:59:59","0","0","0","8001","0","2024/10/30 05:00:00","0","45959","106","1","18001099","120000"
"1","18001002","在 18:00～隔天早晨 04:59 之間登入遊戲","1","2025/02/12 04:59:59","0","0","0","8001","0","2024/10/30 05:00:00","0","45959","106","1","18001100","180000"
"1","18001003","在 12:00～隔天早晨 04:59 之間登入遊戲","1","2025/03/01 04:59:59","0","0","0","8001","0","2025/02/12 05:00:00","0","45959","106","1","18001101","120000"
"1","18001004","在 18:00～隔天早晨 04:59 之間登入遊戲","1","2025/03/01 04:59:59","0","0","0","8001","0","2025/02/12 05:00:00","0","45959","106","1","18001102","180000"
"1","18001001","在 12:00～隔天早晨 04:59 之間登入遊戲","1","2025/05/15 04:59:59","0","0","0","8001","0","2025/03/01 05:00:00","0","45959","106","1","18001103","120000"
"1","18001002","在 18:00～隔天早晨 04:59 之間登入遊戲","1","2025/05/15 04:59:59","0","0","0","8001","0","2025/03/01 05:00:00","0","45959","106","1","18001104","180000"
"1","18001003","在 12:00～隔天早晨 04:59 之間登入遊戲","1","2025/05/26 04:59:59","0","0","0","8001","0","2025/05/15 05:00:00","0","45959","106","1","18001105","120000"
"1","18001004","在 18:00～隔天早晨 04:59 之間登入遊戲","1","2025/05/26 04:59:59","0","0","0","8001","0","2025/05/15 05:00:00","0","45959","106","1","18001106","180000"
"1","18001001","在 12:00～隔天早晨 04:59 之間登入遊戲","1","2025/08/15 04:59:59","0","0","0","8001","0","2025/05/26 05:00:00","0","45959","106","1","18001107","120000"
"1","18001002","在 18:00～隔天早晨 04:59 之間登入遊戲","1","2025/08/15 04:59:59","0","0","0","8001","0","2025/05/26 05:00:00","0","45959","106","1","18001108","180000"
"1","18001003","在 12:00～隔天早晨 04:59 之間登入遊戲","1","2025/08/29 04:59:59","0","0","0","8001","0","2025/08/15 05:00:00","0","45959","106","1","18001109","120000"
"1","18001004","在 18:00～隔天早晨 04:59 之間登入遊戲","1","2025/08/29 04:59:59","0","0","0","8001","0","2025/08/15 05:00:00","0","45959","106","1","18001110","180000"
"1","18001001","在 12:00～隔天早晨 04:59 之間登入遊戲","1","2025/10/01 04:59:59","0","0","0","8001","0","2025/08/29 05:00:00","0","45959","106","1","18001111","120000"
"1","18001002","在 18:00～隔天早晨 04:59 之間登入遊戲","1","2025/10/01 04:59:59","0","0","0","8001","0","2025/08/29 05:00:00","0","45959","106","1","18001112","180000"
"1","18001003","在 12:00～隔天早晨 04:59 之間登入遊戲","1","2025/10/24 04:59:59","0","0","0","8001","0","2025/10/01 05:00:00","0","45959","106","1","18001113","120000"
"1","18001004","在 18:00～隔天早晨 04:59 之間登入遊戲","1","2025/10/24 04:59:59","0","0","0","8001","0","2025/10/01 05:00:00","0","45959","106","1","18001114","180000"
"1","18001001","在 12:00～隔天早晨 04:59 之間登入遊戲","1","2026/01/08 09:59:59","0","0","0","8001","0","2025/10/24 05:00:00","0","45959","106","1","18001115","120000"
"1","18001002","在 18:00～隔天早晨 04:59 之間登入遊戲","1","2026/01/08 09:59:59","0","0","0","8001","0","2025/10/24 05:00:00","0","45959","106","1","18001116","180000"
"1","18001007","登入遊戲","1","2026/02/01 04:59:59","0","0","0","8001","0","2026/01/08 10:00:00","0","45959","106","1","18001119","50000"
"1","18001008","登入遊戲","1","2026/02/18 04:59:59","0","0","0","8001","0","2026/02/01 05:00:00","0","45959","106","1","18001120","50000"
"1","18001007","登入遊戲","1","2026/03/15 04:59:59","0","0","0","8001","0","2026/02/18 05:00:00","0","45959","106","1","18001121","50000"
"1","18001008","登入遊戲","1","2026/03/25 04:59:59","0","0","0","8001","0","2026/03/15 05:00:00","0","45959","106","1","18001122","50000"
"1","18001007","登入遊戲","1","2026/04/11 04:59:59","0","0","0","8001","0","2026/03/25 05:00:00","0","45959","106","1","18001123","50000"
"1","18001008","登入遊戲","1","2026/04/22 04:59:59","0","0","0","8001","0","2026/04/11 05:00:00","0","45959","106","1","18001124","50000"
"1","18001007","登入遊戲","1","2026/05/15 04:59:59","0","0","0","8001","0","2026/04/22 05:00:00","0","45959","106","1","18001125","50000"
"1","18001008","登入遊戲","1","2026/05/31 04:59:59","0","0","0","8001","0","2026/05/15 05:00:00","0","45959","106","1","18001126","50000"
"1","18001007","登入遊戲","1","2026/08/01 04:59:59","0","0","0","8001","0","2026/05/31 05:00:00","0","45959","106","1","18001127","50000"
"1","18001008","登入遊戲","1","2026/08/23 04:59:59","0","0","0","8001","0","2026/08/01 05:00:00","0","45959","106","1","18001128","50000"
"1","18001007","登入遊戲","1","2030/02/15 04:59:59","0","0","0","8001","0","2026/08/23 05:00:00","0","45959","106","1","18001129","50000"
"1","18002001","在 05:00～隔天早晨 04:59 之間登入遊戲","1","2026/03/13 04:59:59","0","0","0","8001","0","2025/06/16 05:00:00","0","45959","106","1","18002001","50000"
"1","18004001","購買 1 次瑪那","4","2026/03/13 04:59:59","0","0","0","8004","0","2015/04/01 15:00:00","208","0","404","1","18004001","0"
"1","18004001","購買 1 次瑪那","5","2030/04/01 14:59:59","0","0","0","8004","0","2026/03/13 05:00:00","208","0","404","1","18004002","0"
