d7cd34938a9775f272bb7cd98bed54b05ae20f6368aa84c69c9eabef2b9c7320,dca7c2a78c35f2ae33eb17721ebe8d7961b512506b2db0e182181b494147f2ab,002519c2718e95544c11c8bf78c0b1e6a44f73e14ecef562f685778276195930,56b6c9b2896d308c8708d192dd666274658ac504003b072c30b89e5a353a1bbc,1f0ecf85c6e9ed500ac7df32532fc96eda87a1535d7002589c00af87a4ef58bd,5ebd70c1563b257dd041b679cb81b4f8694ec548ac0d44e410232a82f30f3674,49bd432f9415bf704efeaa36f0d31fef0e53c0faa1bc8a4ae5531da52234ff34,5d58e5be60892332eece8a946caabffb63118e7f6a5bac9c44df8204cffaa51a,5ee13b055d0b84d115999cb336cd43761c4b46c5800f2e451787237d9d48fe10,1d5cac9ad6c6957c6b3c57fb2d36c2cce48f866b1b97def55466b0cebf8a5179
"0","0","1","2021/05/26 16:00:00","10096","0","2021/06/02 15:59:59","302","0","1"
"0","0","1","2021/06/04 16:00:00","10097","0","2021/06/14 15:59:59","302","0","1"
"90021","0","1","2021/06/14 16:00:00","10098","0","2021/06/19 15:59:59","302","0","1"
"0","0","1","2021/06/19 16:00:00","10099","0","2021/06/27 15:59:59","302","0","1"
"0","0","1","2021/06/27 16:00:00","10100","30118","2021/07/02 15:59:59","302","0","1"
"0","0","1","2021/06/27 16:00:00","10101","30117","2021/07/02 15:59:59","302","0","1"
"0","0","1","2021/07/05 16:00:00","10102","30120","2021/07/14 15:59:59","302","0","1"
"90022","0","1","2021/08/09 16:00:00","10103","30121","2021/08/25 15:59:59","302","0","1"
"0","0","1","2021/07/14 16:00:00","10104","30122","2021/07/24 15:59:59","302","0","1"
"0","0","1","2021/07/21 16:00:00","10105","30123","2021/07/30 15:59:59","302","0","1"
"0","0","1","2021/08/01 16:00:00","10106","30125","2021/08/09 15:59:59","302","0","1"
"90023","0","1","2021/07/14 16:00:00","10107","0","2021/07/21 15:59:59","302","0","1"
"0","0","1","2021/08/25 16:00:00","10108","30127","2021/09/01 15:59:59","302","0","1"
"0","0","1","2021/08/25 16:00:00","10109","30128","2021/08/31 15:59:59","302","0","1"
"0","0","1","2021/09/01 16:00:00","10110","0","2021/09/12 15:59:59","302","0","1"
"90024","0","1","2021/09/12 16:00:00","10111","0","2021/09/22 15:59:59","302","0","1"
"0","0","1","2021/09/22 16:00:00","10112","0","2021/10/02 15:59:59","302","0","1"
"0","0","1","2021/10/02 16:00:00","10113","0","2021/10/11 15:59:59","302","0","1"
"90025","0","1","2021/10/11 16:00:00","10114","0","2021/10/18 15:59:59","302","0","1"
"0","0","1","2021/10/18 16:00:00","10115","30137","2021/10/26 15:59:59","302","0","1"
"90026","0","1","2021/10/18 16:00:00","10116","30136","2021/10/22 15:59:59","302","0","1"
"90027","0","1","2021/10/22 16:00:00","10117","30138","2021/10/26 15:59:59","302","0","1"
"0","0","1","2021/10/26 16:00:00","10118","0","2021/11/01 15:59:59","302","0","1"
"0","0","1","2021/11/04 16:00:00","10119","0","2021/11/13 15:59:59","302","0","1"
"0","0","1","2021/11/09 16:00:00","10120","0","2021/11/16 15:59:59","302","0","1"
"0","0","1","2021/11/16 16:00:00","10121","30144","2021/11/24 15:59:59","302","0","1"
"90028","0","1","2021/11/16 16:00:00","10122","30143","2021/11/20 15:59:59","302","0","1"
"0","0","1","2021/11/20 16:00:00","10123","30145","2021/11/25 15:59:59","302","0","1"
"90029","0","1","2021/11/25 16:00:00","10124","30146","2021/12/02 15:59:59","302","0","1"
"0","0","1","2021/12/02 16:00:00","10125","0","2021/12/11 15:59:59","302","0","1"
"0","0","1","2021/12/10 16:00:00","10126","0","2021/12/17 15:59:59","302","0","1"
"0","0","1","2021/12/17 16:00:00","10127","40005","2021/12/25 15:59:59","302","0","1"
"0","0","1","2021/12/25 16:00:00","10128","0","2022/01/02 15:59:59","302","0","1"
"0","0","1","2022/01/05 16:00:00","10129","0","2022/01/10 15:59:59","302","0","1"
"90030","0","1","2022/01/10 16:00:00","10130","0","2022/01/15 15:59:59","302","0","1"
"0","0","1","2022/01/15 16:00:00","10131","0","2022/01/20 15:59:59","302","0","1"
"0","0","1","2022/01/20 16:00:00","10132","0","2022/01/26 15:59:59","302","0","1"
"0","0","1","2022/01/26 16:00:00","10133","30157","2022/02/01 15:59:59","302","0","1"
"90031","0","1","2022/01/26 16:00:00","10134","30156","2022/02/01 15:59:59","302","0","1"
"0","0","1","2022/02/04 16:00:00","10135","0","2022/02/12 15:59:59","302","0","1"
"0","0","1","2022/02/12 16:00:00","10136","0","2022/02/19 15:59:59","302","0","1"
"0","0","1","2022/02/19 16:00:00","10137","0","2022/02/26 15:59:59","302","0","1"
"0","0","1","2022/02/26 16:00:00","10138","0","2022/03/07 15:59:59","302","0","1"
"0","0","1","2022/03/07 16:00:00","10139","0","2022/03/15 15:59:59","302","0","1"
"90032","0","1","2022/03/15 16:00:00","10140","0","2022/03/20 15:59:59","302","0","1"
"0","0","1","2022/03/20 16:00:00","10141","0","2022/03/28 15:59:59","302","0","1"
"90033","0","1","2022/03/28 16:00:00","10142","0","2022/04/03 15:59:59","302","0","1"
"0","0","1","2022/04/03 16:00:00","10143","0","2022/04/11 15:59:59","302","0","1"
"0","0","1","2022/04/11 16:00:00","10144","0","2022/04/18 15:59:59","302","0","1"
"0","0","1","2022/04/18 16:00:00","10145","0","2022/04/25 15:59:59","302","0","1"
"0","0","1","2022/04/25 16:00:00","10146","0","2022/05/04 15:59:59","302","0","1"
"0","0","1","2022/05/07 16:00:00","10147","0","2022/05/15 15:59:59","302","0","1"
"90034","0","1","2022/05/15 16:00:00","10148","0","2022/05/19 15:59:59","302","0","1"
"0","0","1","2022/05/19 16:00:00","10149","0","2022/05/28 15:59:59","302","0","1"
"90035","0","1","2022/05/28 16:00:00","10150","0","2022/05/31 15:59:59","302","0","1"
"90036","0","1","2022/05/31 16:00:00","10151","0","2022/06/04 15:59:59","302","0","1"
"0","0","1","2022/06/04 16:00:00","10152","0","2022/06/12 15:59:59","302","0","1"
"0","0","1","2022/06/12 16:00:00","10153","0","2022/06/19 15:59:59","302","0","1"
"0","0","1","2022/06/19 16:00:00","10154","40007","2022/06/28 15:59:59","302","0","1"
"0","0","1","2022/06/19 16:00:00","10155","30180","2022/06/28 15:59:59","302","0","1"
"0","0","1","2022/06/28 16:00:00","10156","0","2022/07/02 15:59:59","302","0","1"
"0","0","1","2022/07/05 16:00:00","10157","30184","2022/07/13 15:59:59","302","0","1"
"90037","0","1","2022/07/10 16:00:00","10158","30185","2022/07/13 15:59:59","302","0","1"
"90038","0","1","2022/07/13 16:00:00","10159","0","2022/07/17 15:59:59","302","0","1"
"0","0","1","2022/07/17 16:00:00","10160","0","2022/07/26 15:59:59","302","0","1"
"0","0","1","2022/07/26 16:00:00","10161","0","2022/07/30 15:59:59","302","0","1"
"0","0","1","2022/08/10 16:00:00","10162","0","2022/08/13 15:59:59","302","0","1"
"0","0","1","2022/08/02 16:00:00","10163","0","2022/08/10 15:59:59","302","0","1"
"90040","0","1","2022/08/13 16:00:00","10164","0","2022/08/17 15:59:59","302","0","1"
"0","0","1","2022/08/17 16:00:00","10165","0","2022/08/24 15:59:59","302","0","1"
"0","0","1","2022/08/24 16:00:00","10166","0","2022/09/01 15:59:59","302","0","1"
"0","0","1","2022/09/04 16:00:00","10167","0","2022/09/12 15:59:59","302","0","1"
"90041","0","1","2022/09/12 16:00:00","10168","0","2022/09/16 15:59:59","302","0","1"
"0","0","1","2022/09/16 16:00:00","10169","0","2022/09/25 15:59:59","302","0","1"
"0","0","1","2022/09/25 16:00:00","10170","0","2022/09/29 15:59:59","302","0","1"
"0","0","1","2022/10/02 16:00:00","10171","0","2022/10/11 15:59:59","302","0","1"
"90043","0","1","2022/10/11 16:00:00","10172","0","2022/10/17 15:59:59","302","0","1"
"0","0","1","2022/10/17 16:00:00","10173","0","2022/10/26 15:59:59","302","0","1"
"0","0","1","2022/10/26 16:00:00","10174","0","2022/11/01 15:59:59","302","0","1"
"0","0","1","2022/11/01 16:00:00","10175","0","2022/11/09 15:59:59","302","0","1"
"0","0","1","2022/11/09 16:00:00","10176","0","2022/11/12 15:59:59","302","0","1"
"90044","0","1","2022/11/12 16:00:00","10177","0","2022/11/16 15:59:59","302","0","1"
"0","0","1","2022/11/16 16:00:00","10178","0","2022/11/26 15:59:59","302","0","1"
"90045","0","1","2022/11/26 16:00:00","10179","0","2022/11/29 15:59:59","302","0","1"
"90046","0","1","2022/11/29 16:00:00","10180","0","2022/12/02 15:59:59","302","0","1"
"0","0","1","2022/12/02 16:00:00","10181","0","2022/12/11 15:59:59","302","0","1"
"0","0","1","2022/12/11 16:00:00","10182","0","2022/12/14 15:59:59","302","0","1"
"90047","0","1","2022/12/14 16:00:00","10183","0","2022/12/17 15:59:59","302","0","1"
"0","0","1","2022/12/17 16:00:00","10184","40008","2022/12/25 15:59:59","302","0","1"
"90048","0","1","2022/12/25 16:00:00","10185","0","2022/12/28 15:59:59","302","0","1"
"90049","0","1","2022/12/28 16:00:00","10186","0","2023/01/02 15:59:59","302","0","1"
"0","0","1","2023/01/05 16:00:00","10187","0","2023/01/14 15:59:59","302","0","1"
"0","0","1","2023/01/14 16:00:00","10188","0","2023/01/17 15:59:59","302","0","1"
"0","0","1","2023/01/17 16:00:00","10189","0","2023/01/24 15:59:59","302","0","1"
"0","0","1","2023/01/24 16:00:00","10190","0","2023/02/01 15:59:59","302","0","1"
"0","0","1","2023/02/01 16:00:00","10191","0","2023/02/12 15:59:59","302","0","1"
"0","0","1","2023/02/12 16:00:00","10192","0","2023/02/16 15:59:59","302","0","1"
"0","0","1","2023/02/16 16:00:00","10193","0","2023/02/26 15:59:59","302","0","1"
"90050","0","1","2023/02/26 16:00:00","10194","0","2023/03/01 15:59:59","302","0","1"
"90051","0","1","2023/03/01 16:00:00","10195","0","2023/03/04 15:59:59","302","0","1"
"0","0","1","2023/03/04 16:00:00","10196","0","2023/03/12 15:59:59","302","0","1"
"0","0","1","2023/03/12 16:00:00","10197","0","2023/03/15 15:59:59","302","0","1"
"90052","0","1","2023/03/15 16:00:00","10198","0","2023/03/19 15:59:59","302","0","1"
"0","0","1","2023/03/19 16:00:00","10199","0","2023/03/28 15:59:59","302","0","1"
"90054","0","1","2023/03/31 16:00:00","10200","0","2023/04/03 15:59:59","302","0","1"
"0","0","1","2023/04/03 16:00:00","10201","0","2023/04/12 15:59:59","302","0","1"
"0","0","1","2023/04/12 16:00:00","10202","0","2023/04/19 15:59:59","302","0","1"
"90055","0","1","2023/04/19 16:00:00","10203","0","2023/04/26 15:59:59","302","0","1"
"0","0","1","2023/04/26 16:00:00","10204","0","2023/05/04 15:59:59","302","0","1"
"0","0","1","2023/05/07 16:00:00","10205","30238","2023/05/16 15:59:59","302","0","1"
"90056","0","1","2023/05/16 16:00:00","10206","0","2023/05/20 15:59:59","302","0","1"
"0","0","1","2023/05/20 16:00:00","10207","0","2023/05/28 15:59:59","302","0","1"
"0","0","1","2023/05/28 16:00:00","10208","0","2023/06/04 15:59:59","302","0","1"
"0","0","1","2023/06/04 16:00:00","10209","0","2023/06/15 15:59:59","302","0","1"
"0","0","1","2023/06/15 16:00:00","10210","0","2023/06/17 15:59:59","302","0","1"
"0","0","1","2023/06/17 16:00:00","10211","0","2023/06/19 15:59:59","302","0","1"
"0","0","1","2023/06/19 16:00:00","10212","40009","2023/06/28 15:59:59","302","0","1"
"0","0","1","2023/06/19 16:00:00","10213","30245","2023/06/26 15:59:59","302","0","1"
"0","0","1","2023/06/28 16:00:00","10214","0","2023/07/02 15:59:59","302","0","1"
"0","0","1","2023/07/05 16:00:00","10215","0","2023/07/12 15:59:59","302","0","1"
"0","0","1","2023/07/12 16:00:00","10216","0","2023/07/19 15:59:59","302","0","1"
"0","0","1","2023/07/19 16:00:00","10217","0","2023/07/29 15:59:59","302","0","1"
"0","0","1","2023/07/29 16:00:00","10218","0","2023/08/01 15:59:59","302","0","1"
"0","0","1","2023/08/01 16:00:00","10219","0","2023/08/09 15:59:59","302","0","1"
"0","0","1","2023/08/09 16:00:00","10220","0","2023/08/12 15:59:59","302","0","1"
"0","0","1","2023/08/12 16:00:00","10221","0","2023/08/19 15:59:59","302","0","1"
"0","0","1","2023/08/19 16:00:00","10222","0","2023/08/27 15:59:59","302","0","1"
"0","0","1","2023/08/27 16:00:00","10223","0","2023/09/01 15:59:59","302","0","1"
"0","0","1","2023/09/01 16:00:00","10224","0","2023/09/11 15:59:59","302","0","1"
"0","0","1","2023/09/11 16:00:00","10225","0","2023/09/16 15:59:59","302","0","1"
"0","0","1","2023/09/16 16:00:00","10226","0","2023/09/25 15:59:59","302","0","1"
"0","0","1","2023/09/28 16:00:00","10227","0","2023/10/02 15:59:59","302","0","1"
"0","0","1","2023/10/02 16:00:00","10228","0","2023/10/11 15:59:59","302","0","1"
"0","0","1","2023/10/11 16:00:00","10229","0","2023/10/17 15:59:59","302","0","1"
"0","0","1","2023/10/17 16:00:00","10230","0","2023/10/25 15:59:59","302","0","1"
"90057","0","1","2023/10/25 16:00:00","10231","0","2023/11/01 15:59:59","302","0","1"
"0","0","1","2023/11/04 16:00:00","10232","0","2023/11/13 15:59:59","302","0","1"
"0","0","1","2023/11/13 16:00:00","10233","0","2023/11/16 15:59:59","302","0","1"
"0","0","1","2023/11/16 16:00:00","10234","0","2023/11/26 15:59:59","302","0","1"
"0","0","1","2023/11/26 16:00:00","10235","0","2023/12/01 15:59:59","302","0","1"
"0","0","1","2023/12/01 16:00:00","10236","0","2023/12/10 15:59:59","302","0","1"
"0","0","1","2023/12/10 16:00:00","10237","0","2023/12/13 15:59:59","302","0","1"
"90058","0","1","2023/12/13 16:00:00","10238","0","2023/12/16 15:59:59","302","0","1"
"0","0","1","2023/12/16 16:00:00","10239","40010","2023/12/23 15:59:59","302","0","1"
"0","0","1","2023/12/23 16:00:00","10240","0","2023/12/27 15:59:59","302","0","1"
"0","0","1","2023/12/27 16:00:00","10241","0","2024/01/01 15:59:59","302","0","1"
"0","0","1","2024/01/04 16:00:00","10242","0","2024/01/14 15:59:59","302","0","1"
"90059","0","1","2024/01/14 16:00:00","10243","0","2024/01/17 15:59:59","302","0","1"
"0","0","1","2024/01/17 16:00:00","10244","0","2024/01/27 15:59:59","302","0","1"
"0","0","1","2024/01/27 16:00:00","10245","0","2024/02/01 15:59:59","302","0","1"
"0","0","1","2024/02/01 16:00:00","10246","0","2024/02/10 15:59:59","302","0","1"
"0","0","1","2024/02/21 16:00:00","10247","0","2024/02/26 15:59:59","302","0","1"
"0","0","1","2024/02/13 16:00:00","10248","0","2024/02/21 15:59:59","302","0","1"
"0","0","1","2024/02/26 16:00:00","10249","0","2024/02/29 15:59:59","302","0","1"
"0","0","1","2024/02/29 16:00:00","10250","0","2024/03/05 15:59:59","302","0","1"
"0","0","1","2024/03/05 16:00:00","10251","0","2024/03/15 15:59:59","302","0","1"
"0","0","1","2024/03/15 16:00:00","10252","0","2024/03/20 15:59:59","302","0","1"
"0","0","1","2024/03/20 16:00:00","10253","0","2024/03/29 15:59:59","302","0","1"
"90060","0","1","2024/03/29 16:00:00","10254","0","2024/04/01 15:59:59","302","0","1"
"0","0","1","2024/04/01 16:00:00","10255","0","2024/04/12 15:59:59","302","0","1"
"0","0","1","2024/04/12 16:00:00","10256","0","2024/04/16 15:59:59","302","0","1"
"0","0","1","2024/04/16 16:00:00","10257","0","2024/04/23 15:59:59","302","0","1"
"0","0","1","2024/04/23 16:00:00","10258","0","2024/04/28 15:59:59","302","0","1"
"0","0","1","2024/04/28 16:00:00","10259","0","2024/05/02 15:59:59","302","0","1"
"0","0","1","2024/05/05 16:00:00","10260","0","2024/05/14 15:59:59","302","0","1"
"90061","0","1","2024/05/14 16:00:00","10261","0","2024/05/17 15:59:59","302","0","1"
"0","0","1","2024/05/17 16:00:00","10262","0","2024/05/24 15:59:59","302","0","1"
"90062","0","1","2024/05/24 16:00:00","10263","0","2024/05/28 15:59:59","302","0","1"
"0","0","1","2024/05/28 16:00:00","10264","0","2024/06/02 15:59:59","302","0","1"
"0","0","1","2024/06/02 16:00:00","10265","0","2024/06/15 15:59:59","302","0","1"
"0","0","1","2024/06/15 16:00:00","10266","30306","2024/06/17 15:59:59","302","0","1"
"90063","0","1","2024/06/15 16:00:00","10267","30305","2024/06/17 15:59:59","302","0","1"
"0","0","1","2024/06/17 16:00:00","10268","0","2024/06/24 15:59:59","302","0","1"
"90064","0","1","2024/06/24 16:00:00","10269","0","2024/07/01 15:59:59","302","0","1"
"0","0","1","2024/07/04 16:00:00","10270","0","2024/07/12 15:59:59","302","0","1"
"0","0","1","2024/07/12 16:00:00","10271","0","2024/07/19 15:59:59","302","0","1"
"0","0","1","2024/07/19 16:00:00","10272","30313","2024/07/29 15:59:59","302","0","1"
"90065","0","1","2024/07/19 16:00:00","10273","30312","2024/07/23 15:59:59","302","0","1"
"0","0","1","2024/07/23 16:00:00","10274","30314","2024/07/29 15:59:59","302","0","1"
"0","0","1","2024/07/29 16:00:00","10275","0","2024/08/01 15:59:59","302","0","1"
"0","0","1","2024/08/01 16:00:00","10276","0","2024/08/13 15:59:59","302","0","1"
"0","0","1","2024/08/13 16:00:00","10277","30318","2024/08/16 15:59:59","302","0","1"
"0","0","1","2024/08/13 16:00:00","10278","30317","2024/08/16 15:59:59","302","0","1"
"0","0","1","2024/08/16 16:00:00","10279","0","2024/08/28 15:59:59","302","0","1"
"0","0","1","2024/08/28 16:00:00","10280","0","2024/09/01 15:59:59","302","0","1"
"0","0","1","2024/09/04 16:00:00","10281","30322","2024/09/16 15:59:59","302","0","1"
"90066","0","1","2024/09/11 16:00:00","10282","30323","2024/09/16 15:59:59","302","0","1"
"0","0","1","2024/09/16 16:00:00","10283","0","2024/09/28 15:59:59","302","0","1"
"0","0","1","2024/09/28 16:00:00","10284","0","2024/10/01 15:59:59","302","0","1"
"0","0","1","2024/10/01 16:00:00","10285","0","2024/10/11 15:59:59","302","0","1"
"0","0","1","2024/10/11 16:00:00","10286","0","2024/10/16 15:59:59","302","0","1"
"0","0","1","2024/10/16 16:00:00","10287","0","2024/10/27 15:59:59","302","0","1"
"0","0","1","2024/10/22 16:00:00","10288","0","2024/10/27 15:59:59","302","0","1"
