7194a8c269cf40b71b2ebad1328a48c550ef81069c224b7ce17dc835e64d376a,33060c4f991387384ffcf5f02bb19f68bbc720441895672e1783fc1d46a908d1,5be1f92baace32e325ea0b50b2cc057bd0a0594efb62ae621094245a18af2906,1241415b1b7287501d7daceeeb270a9ee1cf3a3cb0e94bbd66d33231cde833d6,439669beda7dc258e8ec198ca04e45cbe42c01ab56d7d5f16132ee0367e3a2d0,d093a066fd9c6aa66c8bdb754d216ad4f7bb8506c3fa9f518e1b98da608013a8,66dda801cb354cf672bee802bcd1034c984d1886376a9b8729878dce865a8821,59c58b7d199da4ef25ca295ebb34b9a9363cc8d92d4d830d0e19d0ed8a8c603f,c692ec77adab1b80baa1af4381b4386685378daa3d3a55de03a8b196742f132c,2092c512aa1757880b9210f93bca8391ad16024a332c2adbdd3e320fe9416bfd,940e6e60823f355322c14ebda85188d5a27f25847547f1b40f7cd48fcf684fcb,3c2855092365f1b915c52bfd67c901cee215342b6fc40c30506367c012894d8d,4dafab0ccb744920b87b9d4f9fc58e1797aa4dbae6dccc45df715309a67a1452,341f577e84fb9871bd8bd2f08a5ba37b20b045c32db435e446f9cbc83ec2ae2c,10282e91d7526173673e9b4a92ce61fa9e97ed7d06ec96a980489dddeca651e4,6221ffe3c702f91ddfc42dfbf3f47d045f8000521a7372033ee5043e9946aabc,ef59733c5308b82d590b2ab63d75d451ad952fd3766cfe5aa0af070dcaf59532,734edd8aaeea0986abc91c44d1ea063af1f65d6d4232cfb93784dd5a2406efe7,d2d6501a082c08777b45efa5be1d41dd1c1f939f4945f827adbf3aa2bc564cfe,71223fded6a2abb63631400961612662582a5cc4a9202bb8bdc902768089147f,9b32e4df4b11784d8ff769a58f61d98ef68c408db9b01da375cc69fe2ebcec14,4ff027bdf6af8894a44fd9838aa146e515f0b5afd72abcff8556a796dfe64838,768694b384730fe344847b2edbd0b032c1fad577f0ba10ba2a11793c40b410fa,ff5f83a061bc8131120b06fa98a116d183f54cbb8a34eb4e38dbda750962232f,1500fc1d905b8d2d7732675e34d30ee5aff33b628d501d1c44cba4d5254024d3,59524e68d32e70345c8e7b0d514b3f01bfb2d004030fd8e08700be9bfdba3a85,78c46cc4d2e7a17136f807e11b540d44a2ea0a4c9bdba6d09d5fbf86acb8758e,b2f1d8ba79b5dea0ac906c2c04f0ded895da82e1faa060695106aacb30d88fc1,28ec48536976e633d7aaee48f6d9436c2d3347b1370e0624ab60acd04f66d5b9,ebfbcb637d3b7daf3b1833ebb6afb2725532fa2851476b522b47e27b2ec9dd98,8062271dc7641d2a657d5e8522d2445c12af62de36bc28a87969f519fc872b31,7e97d7e1e870f047ed40ff09ce2bbaeb8ac96a019258fcf41584117eade9f272,903e1243e99af5137f7023977f126c4ca11c69ae42c9e8d482c9cc3e5f15c5b7,bf791fabd8cb678b67be019b83ccd81f78d7ecfe5ddad04bc3740f429fcbce34,0bb1cf2f841b2f1dcd6a640ce94c0e21123509ed03190e112b9a56385b7c6424,29bf9882c7d5faea7b25294872de917e8c9d2116a985de0afeb7b52f2cea7315,2ff16b64cda2a106c1c1dcea77f2069bebfa23f1dcc2445e16223e6d35b41fb9,0ffbaa01bab4765bc327b8ae21f0ec0e49256c3a48788d3dd59a0163a92ae1c7,bbbb7a77c65ce3eb35e4b617961cef7b122969804fbd59e52ad8eb192c3b98a1,cb7d07f0c2f7f0902e48cb24cea6059400ae90ded81df35a19a8816520298988,7040579d5c13494351725e7a21e1e5bc341bc546a1cdb02ccefdc89a45b75a0e,5551026e52df9e101951b51eed1342542e8809431f80132ec4dd7ceebe3438ba,8ab49e4baee4577a6f118a42c0ed6a2e7be5501181963520df7ae149b186baee,ccc7686d610ca32faf6caff573c17c0f3b14c02fabf4a27a73f2e50da9f2fcee,364cbe36988cb30b67388ce8b9b9c95eab88650c2cb8281b374dc7ea20fefbc6,c05e3e84469f3028bafc9452840025796a8a03a0fac073ecd7738f9a7ca70c27,1b4cad45de816318e5365558df4e65c00903d84c3c57ab9ae864a08f59565aba,3bcb054120ae81df5196f8751666191988488d414a57cfc924d4bc2e62c24f53,bf9f2e10e467669897590aa277e28261530b11526d8dd087e8d5ca5b72071ee9,533e44284325a1c04f348ca8ce877d601c20980de33e547d1cd7763282e421c4
"1","0","1","-335","0","0","0.7","1","0","17","40004","0","0","13600","166","710100171","101181","0.7","100","90","-100","0","500","0","100","0.7","0","1","0","0","0","333","1","0.7","0","0","71010017","123281","2100117","0","94002","0","0","-1","bgm_M127","5","91002","30","0.7","-168"
"1","0","1","-335","0","0","0.7","3","0","18","40004","0","0","13700","166","710100181","101181","0.7","100","90","-100","0","500","0","100","0.7","0","1","0","0","0","333","1","0.7","0","0","71010018","123282","2100118","0","94002","0","0","-1","bgm_M127","5","91002","30","0.7","-168"
"1","0","1","-335","0","0","0.7","4","0","19","40004","0","0","13800","166","710100191","101181","0.7","100","90","-100","0","500","0","100","0.7","0","1","0","0","0","333","1","0.7","0","0","71010019","113283","2100119","0","94002","0","0","-1","bgm_M127","5","91002","30","0.7","-168"
"1","0","-1","-240","13900","94002","0.7","2","0","20","40004","0","0","5","0","710100201","101183","1","100","90","-100","0","500","0","100","0.7","0","1","0","0","0","0","1","0.7","0","0","71010020","91002","2100120","1","123311","-20","0","248","bgm_M126","100","140000","1","0.7","-1"
"1","0","1","-335","0","0","0.7","1","0","21","40004","0","0","14000","166","710100211","101181","0.7","100","90","-100","0","500","0","100","0.7","0","1","0","0","0","333","1","0.7","0","0","71010021","123341","2100121","0","94002","0","0","-1","bgm_M127","5","91002","30","0.7","-168"
"1","0","1","-335","0","0","0.7","3","0","22","40004","0","0","14100","166","710100221","101181","0.7","100","90","-100","0","500","0","100","0.7","0","1","0","0","0","333","1","0.7","0","0","71010022","113342","2100122","0","94002","0","0","-1","bgm_M127","5","91002","30","0.7","-168"
"1","0","1","-335","0","0","0.7","4","0","23","40004","0","0","14200","166","710100231","101181","0.7","100","90","-100","0","500","0","100","0.7","0","1","0","0","0","333","1","0.7","0","0","71010023","123343","2100123","0","94002","0","0","-1","bgm_M127","5","91002","30","0.7","-168"
"1","0","1","-335","0","0","0.7","2","0","24","40004","0","0","14300","166","710100241","101181","0.7","100","90","-100","0","500","0","100","0.7","0","1","0","0","0","333","1","0.7","0","0","71010024","123371","2100124","0","94002","0","0","-1","bgm_M127","5","91002","30","0.7","-168"
"1","0","1","-335","0","0","0.7","1","0","25","40004","0","0","14400","166","710100251","101181","0.7","100","90","-100","0","500","0","100","0.7","0","1","0","0","0","333","1","0.7","0","0","71010025","113372","2100125","0","94002","0","0","-1","bgm_M127","5","91002","30","0.7","-168"
"1","0","1","-335","0","0","0.7","3","0","26","40004","0","0","14500","166","710100261","101181","0.7","100","90","-100","0","500","0","100","0.7","0","1","0","0","0","333","1","0.7","0","0","71010026","113401","2100126","0","94002","0","0","-1","bgm_M127","5","91002","30","0.7","-168"
"1","0","1","-335","0","0","0.7","4","0","27","40004","0","0","14600","166","710100271","101181","0.7","100","90","-100","0","500","0","100","0.7","0","1","0","0","0","333","1","0.7","0","0","71010027","113431","2100127","0","94002","0","0","-1","bgm_M127","5","91002","30","0.7","-168"
"1","0","1","-335","0","0","0.7","2","0","28","40004","0","0","14700","166","710100281","101181","0.7","100","90","-100","0","500","0","100","0.7","0","1","0","0","0","333","1","0.7","0","0","71010028","123432","2100128","0","94002","0","0","-1","bgm_M127","5","91002","30","0.7","-168"
"1","0","1","-335","0","0","0.7","1","0","29","40004","0","0","14800","166","710100291","101181","0.7","100","90","-100","0","500","0","100","0.7","0","1","0","0","0","333","1","0.7","0","0","71010029","123461","2100129","0","94002","0","0","-1","bgm_M127","5","91002","30","0.7","-168"
"1","0","-1","-301","14900","94002","1","3","0","30","40004","0","-20","2","299","710100301","101183","0.7","100","90","-100","0","500","0","100","0.7","0","1","0","0","0","0","1","0.7","0","0","71010030","91002","2100130","1","31032","0","0","99","bgm_M126","100","140000","1","0.7","-101"
"1","0","1","-335","0","0","0.7","4","0","31","40004","0","0","15000","166","710100311","101181","0.7","100","90","-100","0","500","0","100","0.7","0","1","0","0","0","333","1","0.7","0","0","71010031","123491","2100131","0","94002","0","0","-1","bgm_M127","5","91002","30","0.7","-168"
"1","0","1","-335","0","0","0.7","2","0","32","40004","0","0","15100","166","710100321","101181","0.7","100","90","-100","0","500","0","100","0.7","0","1","0","0","0","333","1","0.7","0","0","71010032","113521","2100132","0","94002","0","0","-1","bgm_M127","5","91002","30","0.7","-168"
"1","0","1","-335","0","0","0.7","1","0","33","40004","0","0","15200","166","710100331","101181","0.7","100","90","-100","0","500","0","100","0.7","0","1","0","0","0","333","1","0.7","0","0","71010033","113522","2100133","0","94002","0","0","-1","bgm_M127","5","91002","30","0.7","-168"
"1","0","1","-335","0","0","0.7","3","0","34","40004","0","0","15300","166","710100341","101181","0.7","100","90","-100","0","500","0","100","0.7","0","1","0","0","0","333","1","0.7","0","0","71010034","113551","2100134","0","94002","0","0","-1","bgm_M127","5","91002","30","0.7","-168"
"1","0","1","-335","0","0","0.7","4","0","35","40004","0","0","15400","166","710100351","101181","0.7","100","90","-100","0","500","0","100","0.7","0","1","0","0","0","333","1","0.7","0","0","71010035","113552","2100135","0","94002","0","0","-1","bgm_M127","5","91002","30","0.7","-168"
"1","0","1","-335","0","0","0.7","2","0","36","40004","0","0","15500","166","710100361","101181","0.7","100","90","-100","0","500","0","100","0.7","0","1","0","0","0","333","1","0.7","0","0","71010036","113553","2100136","0","94002","0","0","-1","bgm_M127","5","91002","30","0.7","-168"
"1","0","1","-335","0","0","0.7","1","0","37","40004","0","0","15600","166","710100371","101181","0.7","100","90","-100","0","500","0","100","0.7","0","1","0","0","0","333","1","0.7","0","0","71010037","113581","2100137","0","94002","0","0","-1","bgm_M127","5","91002","30","0.7","-168"
"1","0","1","-335","0","0","0.7","3","0","38","40004","0","0","15700","166","710100381","101181","0.7","100","90","-100","0","500","0","100","0.7","0","1","0","0","0","333","1","0.7","0","0","71010038","123582","2100138","0","94002","0","0","-1","bgm_M127","5","91002","30","0.7","-168"
"1","0","1","-335","0","0","0.7","4","0","39","40004","0","0","15800","166","710100391","101181","0.7","100","90","-100","0","500","0","100","0.7","0","1","0","0","0","333","1","0.7","0","0","71010039","113611","2100139","0","94002","0","0","-1","bgm_M127","5","91002","30","0.7","-168"
"1","0","-1","-301","15900","94002","1","2","0","40","40004","0","-20","2","299","710100401","101183","0.7","100","90","-100","0","500","0","100","0.7","0","1","0","0","0","0","1","0.7","0","0","71010040","91002","2100140","1","31023","0","0","99","bgm_M126","100","140000","1","0.7","-101"
"1","0","1","-335","0","0","0.7","1","0","41","40004","0","0","16000","166","710100411","101181","0.7","100","90","-100","0","500","0","100","0.7","0","1","0","0","0","333","1","0.7","0","0","71010041","123583","2100141","0","94002","0","0","-1","bgm_M127","5","91002","30","0.7","-168"
"1","0","1","-335","0","0","0.7","3","0","42","40004","0","0","16100","166","710100421","101181","0.7","100","90","-100","0","500","0","100","0.7","0","1","0","0","0","333","1","0.7","0","0","71010042","123612","2100142","0","94002","0","0","-1","bgm_M127","5","91002","30","0.7","-168"
"1","0","1","-335","0","0","0.7","4","0","43","40004","0","0","16200","166","710100431","101181","0.7","100","90","-100","0","500","0","100","0.7","0","1","0","0","0","333","1","0.7","0","0","71010043","113614","2100143","0","94002","0","0","-1","bgm_M127","5","91002","30","0.7","-168"
"1","0","1","-335","0","0","0.7","2","0","44","40004","0","0","16300","166","710100441","101181","0.7","100","90","-100","0","500","0","100","0.7","0","1","0","0","0","333","1","0.7","0","0","71010044","114222","2100144","0","94002","0","0","-1","bgm_M127","5","91002","30","0.7","-168"
"1","0","1","-335","0","0","0.7","1","0","45","40004","0","0","16400","166","710100451","101181","0.7","100","90","-100","0","500","0","100","0.7","0","1","0","0","0","333","1","0.7","0","0","71010045","124251","2100145","0","94002","0","0","-1","bgm_M127","5","91002","30","0.7","-168"
"1","0","1","-335","0","0","0.7","3","0","46","40004","0","0","16500","166","710100461","101181","0.7","100","90","-100","0","500","0","100","0.7","0","1","0","0","0","333","1","0.7","0","0","71010046","114252","2100146","0","94002","0","0","-1","bgm_M127","5","91002","30","0.7","-168"
"1","0","1","-335","0","0","0.7","4","0","47","40004","0","0","16600","166","710100471","101181","0.7","100","90","-100","0","500","0","100","0.7","0","1","0","0","0","333","1","0.7","0","0","71010047","114281","2100147","0","94002","0","0","-1","bgm_M127","5","91002","30","0.7","-168"
"1","0","1","-335","0","0","0.7","2","0","48","40004","0","0","16700","166","710100481","101181","0.7","100","90","-100","0","500","0","100","0.7","0","1","0","0","0","333","1","0.7","0","0","71010048","124311","2100148","0","94002","0","0","-1","bgm_M127","5","91002","30","0.7","-168"
"1","0","1","-335","0","0","0.7","1","0","49","40004","0","0","16800","166","710100491","101181","0.7","100","90","-100","0","500","0","100","0.7","0","1","0","0","0","333","1","0.7","0","0","71010049","114341","2100149","0","94002","0","0","-1","bgm_M127","5","91002","30","0.7","-168"
"1","0","-1","-335","16900","94002","1","3","0","50","40004","0","-20","3","166","710100501","101183","0.7","50","90","-100","0","500","0","50","0.7","0","1","0","0","0","333","1","0.7","0","0","71010050","91002","2100150","1","31049","0","0","-1","bgm_M126","100","140000","1","0.7","-168"
"1","0","1","-335","0","0","0.7","4","0","51","40004","0","0","17000","166","710100511","101181","0.7","50","90","-100","0","500","0","50","0.7","0","1","0","0","0","333","1","0.7","0","0","71010051","124101","2100151","0","94002","0","0","-1","bgm_M127","5","91002","30","0.7","-168"
"1","0","1","-335","0","0","0.7","2","0","52","40004","0","0","17100","166","710100521","101181","0.7","50","90","-100","0","500","0","50","0.7","0","1","0","0","0","333","1","0.7","0","0","71010052","114102","2100152","0","94002","0","0","-1","bgm_M127","5","91002","30","0.7","-168"
"1","0","1","-335","0","0","0.7","1","0","53","40004","0","0","17200","166","710100531","101181","0.7","50","90","-100","0","500","0","50","0.7","0","1","0","0","0","333","1","0.7","0","0","71010053","124131","2100153","0","94002","0","0","-1","bgm_M127","5","91002","30","0.7","-168"
"1","0","1","-335","0","0","0.7","3","0","54","40004","0","0","17300","166","710100541","101181","0.7","50","90","-100","0","500","0","50","0.7","0","1","0","0","0","333","1","0.7","0","0","71010054","114132","2100154","0","94002","0","0","-1","bgm_M127","5","91002","30","0.7","-168"
"1","0","1","-335","0","0","0.7","4","0","55","40004","0","0","17400","166","710100551","101181","0.7","50","90","-100","0","500","0","50","0.7","0","1","0","0","0","333","1","0.7","0","0","71010055","124161","2100155","0","94002","0","0","-1","bgm_M127","5","91002","30","0.7","-168"
"1","0","1","-335","0","0","0.7","2","0","56","40004","0","0","17500","166","710100561","101181","0.7","50","90","-100","0","500","0","50","0.7","0","1","0","0","0","333","1","0.7","0","0","71010056","114162","2100156","0","94002","0","0","-1","bgm_M127","5","91002","30","0.7","-168"
"1","0","1","-335","0","0","0.7","1","0","57","40004","0","0","17600","166","710100571","101181","0.7","50","90","-100","0","500","0","50","0.7","0","1","0","0","0","333","1","0.7","0","0","71010057","114191","2100157","0","94002","0","0","-1","bgm_M127","5","91002","30","0.7","-168"
"1","0","1","-335","0","0","0.7","3","0","58","40004","0","0","17700","166","710100581","101181","0.7","50","90","-100","0","500","0","50","0.7","0","1","0","0","0","333","1","0.7","0","0","71010058","124192","2100158","0","94002","0","0","-1","bgm_M127","5","91002","30","0.7","-168"
"1","0","1","-335","0","0","0.7","4","0","59","40004","0","0","17800","166","710100591","101181","0.7","50","90","-100","0","500","0","50","0.7","0","1","0","0","0","333","1","0.7","0","0","71010059","114221","2100159","0","94002","0","0","-1","bgm_M127","5","91002","30","0.7","-168"
"1","0","-1","-335","17900","94002","1","2","0","60","40004","0","-20","3","166","710100601","101183","0.7","50","90","-100","0","500","0","50","0.7","0","1","0","0","0","333","1","0.7","0","0","71010060","91002","2100160","1","31053","0","0","-1","bgm_M126","100","140000","1","0.7","-168"
"1","0","1","-335","0","0","0.7","1","0","61","40004","0","0","18000","166","710100611","101181","0.7","50","90","-100","0","500","0","50","0.7","0","1","0","0","0","333","1","0.7","0","0","71010061","124101","2100161","0","94002","0","0","-1","bgm_M127","5","91002","30","0.7","-168"
"1","0","1","-335","0","0","0.7","3","0","62","40004","0","0","18100","166","710100621","101181","0.7","50","90","-100","0","500","0","50","0.7","0","1","0","0","0","333","1","0.7","0","0","71010062","114102","2100162","0","94002","0","0","-1","bgm_M127","5","91002","30","0.7","-168"
"1","0","1","-335","0","0","0.7","4","0","63","40004","0","0","18200","166","710100631","101181","0.7","50","90","-100","0","500","0","50","0.7","0","1","0","0","0","333","1","0.7","0","0","71010063","124131","2100163","0","94002","0","0","-1","bgm_M127","5","91002","30","0.7","-168"
"1","0","1","-335","0","0","0.7","2","0","64","40004","0","0","18300","166","710100641","101181","0.7","50","90","-100","0","500","0","50","0.7","0","1","0","0","0","333","1","0.7","0","0","71010064","124071","2100164","0","94002","0","0","-1","bgm_M127","5","91002","30","0.7","-168"
"1","0","1","-335","0","0","0.7","1","0","65","40004","0","0","18400","166","710100651","101181","0.7","50","90","-100","0","500","0","50","0.7","0","1","0","0","0","333","1","0.7","0","0","71010065","114011","2100165","0","94002","0","0","-1","bgm_M127","5","91002","30","0.7","-168"
"1","0","1","-335","0","0","0.7","3","0","66","40004","0","0","18500","166","710100661","101181","0.7","50","90","-100","0","500","0","50","0.7","0","1","0","0","0","333","1","0.7","0","0","71010066","114072","2100166","0","94002","0","0","-1","bgm_M127","5","91002","30","0.7","-168"
"1","0","1","-335","0","0","0.7","4","0","67","40004","0","0","18600","166","710100671","101181","0.7","50","90","-100","0","500","0","50","0.7","0","1","0","0","0","333","1","0.7","0","0","71010067","114041","2100167","0","94002","0","0","-1","bgm_M127","5","91002","30","0.7","-168"
"1","0","1","-335","0","0","0.7","2","0","68","40004","0","0","18700","166","710100681","101181","0.7","50","90","-100","0","500","0","50","0.7","0","1","0","0","0","333","1","0.7","0","0","71010068","124042","2100168","0","94002","0","0","-1","bgm_M127","5","91002","30","0.7","-168"
"1","0","1","-335","0","0","0.7","1","0","69","40004","0","0","18800","166","710100691","101181","0.7","50","90","-100","0","500","0","50","0.7","0","1","0","0","0","333","1","0.7","0","0","71010069","114012","2100169","0","94002","0","0","-1","bgm_M127","5","91002","30","0.7","-168"
"1","0","-1","-335","18900","94002","1","4","0","70","40004","0","-20","3","166","710100701","101183","0.7","50","90","-100","0","500","0","50","0.7","0","1","0","0","0","333","1","0.7","72010070","0","71010070","91002","2100170","1","31011","0","0","-1","bgm_M126","100","140000","1","0.7","-168"
"1","0","1","-335","0","0","0.7","2","0","71","40004","0","0","19000","166","710200711","101311","0.7","50","90","-100","0","500","0","50","0.7","0","2","0","0","0","333","1","0.7","0","0","71020071","124282","2100171","0","94002","0","0","-1","bgm_M127","5","91002","30","0.7","-168"
"1","0","1","-335","0","0","0.7","1","0","72","40004","0","0","19100","166","710200721","101311","0.7","50","90","-100","0","500","0","50","0.7","0","2","0","0","0","333","1","0.7","0","0","71020072","114222","2100172","0","94002","0","0","-1","bgm_M127","5","91002","30","0.7","-168"
"1","0","1","-335","0","0","0.7","3","0","73","40004","0","0","19200","166","710200731","101311","0.7","50","90","-100","0","500","0","50","0.7","0","2","0","0","0","333","1","0.7","0","0","71020073","124312","2100173","0","94002","0","0","-1","bgm_M127","5","91002","30","0.7","-168"
