0995d9697474e82e82ab34d98d73ee78dbcd3eff913ac4a2b8517a6247070201,d4b33cfda3deaa787b29476dd5af19a39778fc9ec8cb7151f08fabfbde9b5f23,50e1894e1b2a31c4147b6ec6c94416fb3f9bb0b616ef807c87b09509bcfcabc6,3b0aa4bb0424a5df936f5815fe6928e5601cd75614e950affb3b6fc6476d65e4,8d11df5710c09ba224e0c644e53661558b95386dab55538a0860a6c8f14930c5,d806b3864868628f444dc1e863a842129be918f86f4e1a3975aa3adbb6750a1c,bcfdc27aacdda0aeacb49faf0ee5df146f1bab0692d6c3ed51878a966afa8e7b,8cf7cc3ee51adc508b19be2c694c2344315cdfa238654bd74733f2a5cb1bc490,d70e85bc12414548f6ec203aadde9a6568cf08ad5cba6b80449e33380df7267e,9d0e2aea277d7dff3e6ed057f596e2a65ed4d305eeb1916d0e2de1667045a3bc,0df5d95ae62429184118d68ccf0da33c865e5695fe77e4cc089641c8d0aa0505,2767300cff22f8066605ccb9dbd4fb69bfebbe5c7f460ba8a20624aa2d304f58,90af444fa19e7d59036c76e0d733948063d71422353aad12e6a1c58b531f0874,0caf1c3f90e8a5d3fca8b2afc60a17338d0829d7ce1a9d39c1d7825332b71c4a,cab806e2e958c400162ba700769bac35ce2dbbb2c2a558013243b0270b3f15c6,4ba17ab231a61461bb1e488b975fc781805a31c8be79ab1c1ff435f701cbda93,fd9d80d0ffd0dec1646b92a29cd2c96b80ed007bae9283f67ee6e6ee65f31e0a,8ba08f5ec1d4071f24f71f16ebd6fd69378bb077d9793374ef752ab9b6ff3e72,fa9b93dbfc6a89967bb2a9a6527d525a44bfc6e4eb674e6d52aa884885f13e3e,9aa4540c3d3bda582acd1fd4f6072d9f1c63bfd0440e70e7622ac2c472e7fb17,33499cffaabf6eb62f0444be954bb19e9882e258363c0f0726f79f7fbf7eea85,16e7f4c46feed1636e9cd3f6ad4490c87b7911e39fad0a47f8984be3db40651c,53e31f2d6fe19139a82093db1dd2ae6029e00c7840a094870a131f911de644f5,2111a08e45ef84d8a11c60d4388e98f4386ff65cdabbcb88e6c92214b8e27c14,6abfb0a4c117da84d32fe8716a226a45160f37594cf4b24a8a2ca6a1fdffca94,bfa1729fa90300c118fcff7a1927e8810b6ee9a8ee3530baf115c67fa00b1183,34d014f9b8f56d0eed2be25abf2e3101dc56d98bd2f439917d62484d650023a2,150a3dd41070a25bde277cae8299876e523640b31a2ed27bffd270995ef874da,cf56df5c371e71ab4e8b6867862892a43a574ab34136d9b650fa142ecdbc57ca,85e8d58a1e83435fc37cb5fadd5d998b854b8a84f5109527901e783ad9b0b513,4609b3f2f021c8f29e25e1271e7f28783e88c9c50ddf06aae1f70a967e9bcad9,1f19ef9d10ce6056966ba0cf916eeb2aae70b1c7a5c3426ec635fb45f63782fb,fcb14bfffc07cd649cc8b29ed628c42c8c90eccb8589a3aef399a5ea252192b1,4ac06f7067c21aec03025eec71063fb2c2658d727b2bb719daae945302745e30,1a1c5486385aa60fe0ee2184cf77e05592c1293eb7b7e58fdace79e91fc54648,e6565d78d1332814b0b21d581cf6260cbdff137efeea42fc68dc1e6adc956717,63a2884d3f9ba56e9c2d56f8e261839f5b25323c0d447a87d7727b4566582e3a,8d8eb55788d7486c569e0ff37f76653556810bdfd9696814f0b7399371eb36be,df537ddc5767925e2786ff1c1e409fdaebe68a7ee273f15a65caceade2024682,0c951f20f6d33191dc825635d735b4a08b3c1abcc04cbbe20d86636b30ed5575,9cc9685bc6ed693860f1d2c8b337f8960db9fda2a2528a88bc62f682dc8919fc
"1","0","600110181","620130015","0","0","18001","0","61001007","0","0","30","36","0","0","1","0","18001","600000018","0","18","1","0","0","61001005","366","0","620060015","0","0","0","0","61001004","0","0","0","0","620090015","0","1","1"
"1","0","600110191","620130016","0","0","19001","0","61001007","0","0","30","36","0","0","1","0","19001","600000019","0","18","1","0","0","61001005","371","0","620060016","0","0","0","0","61001004","0","0","0","0","620090016","0","1","1"
"1","0","600110201","620130017","0","0","20001","0","61001007","0","0","30","36","0","0","1","0","20001","600000020","0","18","1","0","0","61001005","375","0","620060017","0","0","0","0","61001004","0","0","0","0","620090017","0","1","1"
"1","0","600110211","620130018","0","0","21001","0","61001007","0","0","30","36","0","0","1","0","21001","600000021","0","18","1","0","0","61001005","381","0","620060018","0","0","0","0","61001004","0","0","0","0","620090018","0","1","1"
"1","0","600110221","620130019","0","0","22001","0","61001007","0","0","30","36","0","0","1","0","22001","600000022","0","18","1","0","0","61001005","386","0","620060019","0","0","0","0","61001004","0","0","0","0","620090019","0","1","1"
"1","0","600110231","620130020","0","0","23001","0","61001007","0","0","30","36","0","0","1","0","23001","600000023","0","18","1","0","0","61001005","390","0","620060020","0","0","0","0","61001004","0","0","0","0","620090020","0","1","1"
"1","0","600110241","620130021","0","0","24001","0","61001007","0","0","30","36","0","0","1","0","24001","600000024","0","18","1","0","0","61001005","396","0","620060021","0","0","0","0","61001004","0","0","0","0","620090021","0","1","1"
"1","0","600110251","620130022","0","0","25001","0","61001007","0","0","30","36","0","0","1","0","25001","600000025","0","18","1","0","0","61001005","401","0","620060022","0","0","0","0","61001004","0","0","0","0","620090022","0","1","1"
"1","0","600110261","620130023","0","0","26001","0","61001007","0","0","30","36","0","0","1","0","26001","600000026","0","18","1","0","0","61001005","405","0","620060023","0","0","0","0","61001004","0","0","0","0","620090023","0","1","1"
"1","0","600110271","620130024","0","0","27001","0","61001007","0","0","30","36","0","0","1","0","27001","600000027","0","18","1","0","0","61001005","411","0","620060024","0","0","0","0","61001004","0","0","0","0","620090024","0","1","1"
"1","0","600110281","620130025","0","0","28001","0","61001007","0","0","30","36","0","0","1","0","28001","600000028","0","18","1","0","0","61001005","417","0","620060025","0","0","0","0","61001004","0","0","0","0","620090025","0","1","1"
"1","0","600110291","620130026","0","0","29001","0","61001007","0","0","30","36","0","0","1","0","29001","600000029","0","18","1","0","0","61001005","422","0","620060026","0","0","0","0","61001004","0","0","0","0","620090026","0","1","1"
"1","0","600110301","620130027","0","0","30001","0","61001007","0","0","30","36","0","0","1","0","30001","600000030","0","18","1","0","0","61001005","427","0","620060027","0","0","0","0","61001004","0","0","0","0","620090027","0","1","1"
"1","0","600110311","620130028","0","0","31001","0","61001007","0","0","30","36","0","0","1","0","31001","600000031","0","18","1","0","0","61001005","433","0","620060028","0","0","0","0","61001004","0","0","0","0","620090028","0","1","1"
"1","0","600110321","620130029","0","0","32001","0","61001007","0","0","30","36","0","0","1","0","32001","600000032","0","18","1","0","0","61001005","442","0","620060029","0","0","0","0","61001004","0","0","0","0","620090029","0","1","1"
"1","0","600110331","620130030","0","0","33001","0","61001007","0","0","30","36","0","0","1","0","33001","600000033","0","18","1","0","0","61001005","455","0","620060030","0","0","0","0","61001004","0","0","0","0","620090030","0","1","1"
"1","0","600110341","620130031","0","0","34001","0","61001007","0","0","30","36","0","0","1","0","34001","600000034","0","18","1","0","0","61001005","460","0","620060031","0","0","0","0","61001004","0","0","0","0","620090031","0","1","1"
"1","0","600110351","620130032","0","0","35001","0","61001007","0","0","30","36","0","0","1","0","35001","600000035","0","18","1","0","0","61001005","464","0","620060032","0","0","0","0","61001004","0","0","0","0","620090032","0","1","1"
"1","0","600110361","620130033","0","0","36001","0","61001007","0","0","30","36","0","0","1","0","36001","600000036","0","18","1","0","0","61001005","476","0","620060033","0","0","0","0","61001004","0","0","0","0","620090033","0","1","1"
"1","0","600110371","620130034","0","0","37001","0","61001007","0","0","30","36","0","0","1","0","37001","600000037","0","18","1","0","0","61001005","482","0","620060034","0","0","0","0","61001004","0","0","0","0","620090034","0","1","1"
"1","0","600110381","620130035","0","0","38001","0","61001007","0","0","30","36","0","0","1","0","38001","600000038","0","18","1","0","0","61001005","492","0","620060035","0","0","0","0","61001004","0","0","0","0","620090035","0","1","1"
"1","0","600110391","620130036","0","0","39001","0","61001007","0","0","30","36","0","0","1","0","39001","600000039","0","18","1","0","0","61001005","500","0","620060036","0","0","0","0","61001004","0","0","0","0","620090036","0","1","1"
"1","0","600110401","620130037","0","0","40001","0","61001007","0","0","30","36","0","0","1","0","40001","600000040","0","18","1","0","0","61001005","514","0","620060037","0","0","0","0","61001004","0","0","0","0","620090037","0","1","1"
"1","0","600110411","620130038","0","0","41001","0","61001007","0","0","30","36","0","0","1","0","41001","600000041","0","18","1","0","0","61001005","518","0","620060038","0","0","0","0","61001004","0","0","0","0","620090038","0","1","1"
"1","0","600110421","620130039","0","0","42001","0","61001007","0","0","30","36","0","0","1","0","42001","600000042","0","18","1","0","0","61001005","523","0","620060039","0","0","0","0","61001004","0","0","0","0","620090039","0","1","1"
"1","0","600110431","620130040","0","0","43001","0","61001007","0","0","30","36","0","0","1","0","43001","600000043","0","18","1","0","0","61001005","538","0","620060040","0","0","0","0","61001004","0","0","0","0","620090040","0","1","1"
"1","0","600110441","620130041","0","0","44001","0","61001007","0","0","30","36","0","0","1","0","44001","600000044","0","18","1","0","0","61001005","551","0","620060041","0","0","0","0","61001004","0","0","0","0","620090041","0","1","1"
"1","0","600110451","620130042","0","0","45001","0","61001007","0","0","30","36","0","0","1","0","45001","600000045","0","18","1","0","0","61001005","565","0","620060042","0","0","0","0","61001004","0","0","0","0","620090042","0","1","1"
"1","0","600110461","620130043","0","0","46001","0","61001007","0","0","30","36","0","0","1","0","46001","600000046","0","18","1","0","0","61001005","574","0","620060043","0","0","0","0","61001004","0","0","0","0","620090043","0","1","1"
"1","0","600110471","620130044","0","0","47001","0","61001007","0","0","30","36","0","0","1","0","47001","600000047","0","18","1","0","0","61001005","577","0","620060044","0","0","0","0","61001004","0","0","0","0","620090044","0","1","1"
"1","0","600110481","620130045","0","0","48001","0","61001007","0","0","30","36","0","0","1","0","48001","600000048","0","18","1","0","0","61001005","587","0","620060045","0","0","0","0","61001004","0","0","0","0","620090045","0","1","1"
"1","0","600110491","620130046","0","0","49001","0","61001007","0","0","30","36","0","0","1","0","49001","600000049","0","18","1","0","0","61001005","598","0","620060046","0","0","0","0","61001004","0","0","0","0","620090046","0","1","1"
"1","0","600110501","620130047","0","0","50001","0","61001007","0","0","30","36","0","0","1","0","50001","600000050","0","18","1","0","0","61001005","614","0","620060047","0","0","0","0","61001004","0","0","0","0","620090047","0","1","1"
"1","0","600110511","620130048","0","0","51001","0","61001007","0","0","30","36","0","0","1","0","51001","600000051","0","18","1","0","0","61001005","621","0","620060048","0","0","0","0","61001004","0","0","0","0","620090048","0","1","1"
"1","0","600110521","620130049","0","0","52001","0","61001007","0","0","30","36","0","0","1","0","52001","600000052","0","18","1","0","0","61001005","629","0","620060049","0","0","0","0","61001004","0","0","0","0","620090049","0","1","1"
"1","0","600110531","620130050","0","0","53001","0","61001007","0","0","30","36","0","0","1","0","53001","600000053","0","18","1","0","0","61001005","640","0","620060050","0","0","0","0","61001004","0","0","0","0","620090050","0","1","1"
"1","0","600110541","620130051","0","0","54001","0","61001007","0","0","30","36","0","0","1","0","54001","600000054","0","18","1","0","0","61001005","647","0","620060051","0","0","0","0","61001004","0","0","0","0","620090051","0","1","1"
"1","0","600110551","620130052","0","0","55001","0","61001007","0","0","30","36","0","0","1","0","55001","600000055","0","18","1","0","0","61001005","652","0","620060052","0","0","0","0","61001004","0","0","0","0","620090052","0","1","1"
"1","0","600110561","620130053","0","0","56001","0","61001007","0","0","30","36","0","0","1","0","56001","600000056","0","18","1","0","0","61001005","659","0","620060053","0","0","0","0","61001004","0","0","0","0","620090053","0","1","1"
"1","0","600110571","620130054","0","0","57001","0","61001007","0","0","30","36","0","0","1","0","57001","600000057","0","18","1","0","0","61001005","662","0","620060054","0","0","0","0","61001004","0","0","0","0","620090054","0","1","1"
"1","0","600110581","620130055","0","0","58001","0","61001007","0","0","30","36","0","0","1","0","58001","600000058","0","18","1","0","0","61001005","667","0","620060055","0","0","0","0","61001004","0","0","0","0","620090055","0","1","1"
"1","0","600110591","620130056","0","0","59001","0","61001007","0","0","30","36","0","0","1","0","59001","600000059","0","18","1","0","0","61001005","679","0","620060056","0","0","0","0","61001004","0","0","0","0","620090056","0","1","1"
"1","0","600110601","620130057","0","0","60001","0","61001007","0","0","30","36","0","0","1","0","60001","600000060","0","18","1","0","0","61001005","683","0","620060057","0","0","0","0","61001004","0","0","0","0","620090057","0","1","1"
"1","0","600110611","620130058","0","0","61001","0","61001007","0","0","30","36","0","0","1","0","61001","600000061","0","18","1","0","0","61001005","692","0","620060058","0","0","0","0","61001004","0","0","0","0","620090058","0","1","1"
"1","0","600110621","620130059","0","0","62001","0","61001007","0","0","30","36","0","0","1","0","62001","600000062","0","18","1","0","0","61001005","698","0","620060059","0","0","0","0","61001004","0","0","0","0","620090059","0","1","1"
"1","0","600110631","620130060","0","0","63001","0","61001007","0","0","30","36","0","0","1","0","63001","600000063","0","18","1","0","0","61001005","703","0","620060060","0","0","0","0","61001004","0","0","0","0","620090060","0","1","1"
"1","0","600110641","620130061","0","0","64001","0","61001007","0","0","30","36","0","0","1","0","64001","600000064","0","18","1","0","0","61001005","713","0","620060061","0","0","0","0","61001004","0","0","0","0","620090061","0","1","1"
"1","0","600110651","620130062","0","0","65001","0","61001007","0","0","30","36","0","0","1","0","65001","600000065","0","18","1","0","0","61001005","722","0","620060062","0","0","0","0","61001004","0","0","0","0","620090062","0","1","1"
"1","0","600110661","620130063","0","0","66001","0","61001007","0","0","30","36","0","0","1","0","66001","600000066","0","18","1","0","0","61001005","733","0","620060063","0","0","0","0","61001004","0","0","0","0","620090063","0","1","1"
"1","0","600110671","620130064","0","0","67001","0","61001007","0","0","30","36","0","0","1","0","67001","600000067","0","18","1","0","0","61001005","741","0","620060064","0","0","0","0","61001004","0","0","0","0","620090064","0","1","1"
"1","0","600110681","620130065","0","0","68001","0","61001007","0","0","30","36","0","0","1","0","68001","600000068","0","18","1","0","0","61001005","750","0","620060065","0","0","0","0","61001004","0","0","0","0","620090065","0","1","1"
"1","0","600110691","620130066","0","0","69001","0","61001007","0","0","30","36","0","0","1","0","69001","600000069","0","18","1","0","0","61001005","762","0","620060066","0","0","0","0","61001004","0","0","0","0","620090066","0","1","1"
"1","0","600110701","620130067","0","0","70001","0","61001007","0","0","30","36","0","0","1","0","70001","600000070","0","18","1","0","0","61001005","774","0","620060067","0","0","0","0","61001004","0","0","0","0","620090067","0","1","1"
"1","0","600110711","620130068","0","0","71001","0","61001007","0","0","30","36","0","0","1","0","71001","600000071","0","18","1","0","0","61001005","783","0","620060068","0","0","0","0","61001004","0","0","0","0","620090068","0","1","1"
"1","0","600110011","620110001","0","0","1001","0","61001007","0","0","30","36","0","0","1","0","1001","600000072","0","18","1","0","0","61001005","258","0","620090101","0","0","0","0","61001004","0","0","0","0","620300001","0","1","1"
"1","0","600110021","620110001","0","0","2001","0","61001007","0","0","30","36","0","0","1","0","2001","600000073","0","18","1","0","0","61001005","258","0","620090101","0","0","0","0","61001004","0","0","0","0","620300001","0","1","1"
"1","0","600110031","620110001","0","0","3001","0","61001007","0","0","30","36","0","0","1","0","3001","600000074","0","18","1","0","0","61001005","258","0","620090101","0","0","0","0","61001004","0","0","0","0","620300001","0","1","1"
"1","0","600110041","620110001","0","0","4001","0","61001007","0","0","30","36","0","0","1","0","4001","600000075","0","18","1","0","0","61001005","258","0","620090101","0","0","0","0","61001004","0","0","0","0","620300001","0","1","1"
"1","0","600110051","620110002","0","0","5001","0","61001007","0","0","30","36","0","0","1","0","5001","600000076","0","18","1","0","0","61001005","268","0","620090102","0","0","0","0","61001004","0","0","0","0","620300002","0","1","1"
"1","0","600110061","620110003","0","0","6001","0","61001007","0","0","30","36","0","0","1","0","6001","600000077","0","18","1","0","0","61001005","273","0","620090103","0","0","0","0","61001004","0","0","0","0","620300003","0","1","1"
"1","0","600110071","620110004","0","0","7001","0","61001007","0","0","30","36","0","0","1","0","7001","600000078","0","18","1","0","0","61001005","281","0","620090104","0","0","0","0","61001004","0","0","0","0","620300004","0","1","1"
"1","0","600110081","620110005","0","0","8001","0","61001007","0","0","30","36","0","0","1","0","8001","600000079","0","18","1","0","0","61001005","288","0","620090105","0","0","0","0","61001004","0","0","0","0","620300005","0","1","1"
"1","0","600110091","620110006","0","0","9001","0","61001007","0","0","30","36","0","0","1","0","9001","600000080","0","18","1","0","0","61001005","298","0","620090106","0","0","0","0","61001004","0","0","0","0","620300006","0","1","1"
"1","0","600110101","620110007","0","0","10001","0","61001007","0","0","30","36","0","0","1","0","10001","600000081","0","18","1","0","0","61001005","309","0","620090107","0","0","0","0","61001004","0","0","0","0","620300007","0","1","1"
"1","0","600110111","620110008","0","0","11001","0","61001007","0","0","30","36","0","0","1","0","11001","600000082","0","18","1","0","0","61001005","313","0","620090108","0","0","0","0","61001004","0","0","0","0","620300008","0","1","1"
"1","0","600110121","620110009","0","0","12001","0","61001007","0","0","30","36","0","0","1","0","12001","600000083","0","18","1","0","0","61001005","321","0","620090109","0","0","0","0","61001004","0","0","0","0","620300009","0","1","1"
"1","0","600110131","620110010","0","0","13001","0","61001007","0","0","30","36","0","0","1","0","13001","600000084","0","18","1","0","0","61001005","326","0","620090110","0","0","0","0","61001004","0","0","0","0","620300010","0","1","1"
"1","0","600110141","620110011","0","0","14001","0","61001007","0","0","30","36","0","0","1","0","14001","600000085","0","18","1","0","0","61001005","336","0","620090111","0","0","0","0","61001004","0","0","0","0","620300011","0","1","1"
"1","0","600110151","620110012","0","0","15001","0","61001007","0","0","30","36","0","0","1","0","15001","600000086","0","18","1","0","0","61001005","341","0","620090112","0","0","0","0","61001004","0","0","0","0","620300012","0","1","1"
"1","0","600110161","620110013","0","0","16001","0","61001007","0","0","30","36","0","0","1","0","16001","600000087","0","18","1","0","0","61001005","351","0","620090113","0","0","0","0","61001004","0","0","0","0","620300013","0","1","1"
"1","0","600110171","620110014","0","0","17001","0","61001007","0","0","30","36","0","0","1","0","17001","600000088","0","18","1","0","0","61001005","356","0","620090114","0","0","0","0","61001004","0","0","0","0","620300014","0","1","1"
"1","0","600110181","620110015","0","0","18001","0","61001007","0","0","30","36","0","0","1","0","18001","600000089","0","18","1","0","0","61001005","366","0","620090115","0","0","0","0","61001004","0","0","0","0","620300015","0","1","1"
"1","0","600110191","620110016","0","0","19001","0","61001007","0","0","30","36","0","0","1","0","19001","600000090","0","18","1","0","0","61001005","371","0","620090116","0","0","0","0","61001004","0","0","0","0","620300016","0","1","1"
"1","0","600110201","620110017","0","0","20001","0","61001007","0","0","30","36","0","0","1","0","20001","600000091","0","18","1","0","0","61001005","375","0","620090117","0","0","0","0","61001004","0","0","0","0","620300017","0","1","1"
"1","0","600110211","620110018","0","0","21001","0","61001007","0","0","30","36","0","0","1","0","21001","600000092","0","18","1","0","0","61001005","381","0","620090118","0","0","0","0","61001004","0","0","0","0","620300018","0","1","1"
"1","0","600110221","620110019","0","0","22001","0","61001007","0","0","30","36","0","0","1","0","22001","600000093","0","18","1","0","0","61001005","386","0","620090119","0","0","0","0","61001004","0","0","0","0","620300019","0","1","1"
"1","0","600110231","620110020","0","0","23001","0","61001007","0","0","30","36","0","0","1","0","23001","600000094","0","18","1","0","0","61001005","390","0","620090120","0","0","0","0","61001004","0","0","0","0","620300020","0","1","1"
"1","0","600110241","620110021","0","0","24001","0","61001007","0","0","30","36","0","0","1","0","24001","600000095","0","18","1","0","0","61001005","396","0","620090121","0","0","0","0","61001004","0","0","0","0","620300021","0","1","1"
"1","0","600110251","620110022","0","0","25001","0","61001007","0","0","30","36","0","0","1","0","25001","600000096","0","18","1","0","0","61001005","401","0","620090122","0","0","0","0","61001004","0","0","0","0","620300022","0","1","1"
"1","0","600110261","620110023","0","0","26001","0","61001007","0","0","30","36","0","0","1","0","26001","600000097","0","18","1","0","0","61001005","405","0","620090123","0","0","0","0","61001004","0","0","0","0","620300023","0","1","1"
"1","0","600110271","620110024","0","0","27001","0","61001007","0","0","30","36","0","0","1","0","27001","600000098","0","18","1","0","0","61001005","411","0","620090124","0","0","0","0","61001004","0","0","0","0","620300024","0","1","1"
"1","0","600110281","620110025","0","0","28001","0","61001007","0","0","30","36","0","0","1","0","28001","600000099","0","18","1","0","0","61001005","417","0","620090125","0","0","0","0","61001004","0","0","0","0","620300025","0","1","1"
"1","0","600110291","620110026","0","0","29001","0","61001007","0","0","30","36","0","0","1","0","29001","600000100","0","18","1","0","0","61001005","422","0","620090126","0","0","0","0","61001004","0","0","0","0","620300026","0","1","1"
"1","0","600110301","620110027","0","0","30001","0","61001007","0","0","30","36","0","0","1","0","30001","600000101","0","18","1","0","0","61001005","427","0","620090127","0","0","0","0","61001004","0","0","0","0","620300027","0","1","1"
"1","0","600110311","620110028","0","0","31001","0","61001007","0","0","30","36","0","0","1","0","31001","600000102","0","18","1","0","0","61001005","433","0","620090128","0","0","0","0","61001004","0","0","0","0","620300028","0","1","1"
