649cf31ffa54b458f3182c6bb4916966bfb02e7933018d54876476f99355c629,21ee11d2b08f312fca3c948a9967ae8db8832f64d68150bbab49ce2cb807c9e3,f5a859b828d5183cf3bf2ad2f404237470e3682fd191e294a11ce34cae2b4f5d,259b749438990a290ff8eba7048fe84c5718fa167dfecbb5d4e5f857a2a94b8d,1647cb030d696c91be547715223123fdaa2bc10151393e3e8735d90311fb6f8c,ecc6812758b34d3210cd7757be48e766bfebdacb131ff5b6f4f922e40eec6876,babcaa3163c34b17fa6f607796b3e4702879a0e5307bdf41d9b9ecdb54155932,47a6dc4701bf93c5c6f39f6e4e503da029f2bfab362f765d09711999b06ab169,857e8ee1c806dd91ab2a69583ab4547593aeed2e3fd3786e3cffe08685b02fd5,4c063902401c69b9540cd0f24450124b95f8b8e8e4e4ad056a66b8ec6bbd7d7d,0b614ab7d7d52b3324accb0212bd1bdc27d5588fd9a0fa9ccda5d7a45341bdde,b400c37eb7e9cdd2f1bff3fa92d86b6e11c87380153b80f6f863f454eb8f95bf
"109201","102","0","0","0","0","2019/08/01 16:00:00","2","1003","10013","5013406","2019/08/15 15:59:59"
"109401","103","0","0","0","0","2019/08/01 16:00:00","4","1003","10013","5013407","2019/08/15 15:59:59"
"109301","104","0","0","0","0","2019/08/01 16:00:00","6","1003","10013","5013408","2019/08/15 15:59:59"
"109201","105","0","0","0","0","2019/08/01 16:00:00","8","1003","10013","5013409","2019/08/15 15:59:59"
"109401","106","0","0","0","0","2019/08/01 16:00:00","10","1003","10013","5013410","2019/08/15 15:59:59"
"109201","107","0","0","0","0","2019/08/01 16:00:00","13","1003","10013","5013411","2019/08/15 15:59:59"
"105301","108","0","0","1","0","2019/09/03 16:00:00","1001503","1002","10015","5015402","2019/09/15 15:59:59"
"105301","109","0","0","0","0","2019/09/03 16:00:00","10","1001","10015","5015403","2019/09/15 15:59:59"
"109501","110","0","0","0","0","2019/09/03 16:00:00","20","1001","10015","5015404","2019/09/15 15:59:59"
"109601","111","0","0","0","0","2019/09/03 16:00:00","30","1001","10015","5015405","2019/09/15 15:59:59"
"109501","112","0","0","0","0","2019/09/03 16:00:00","2","1003","10015","5015406","2019/09/15 15:59:59"
"109501","113","0","0","0","0","2019/09/03 16:00:00","4","1003","10015","5015407","2019/09/15 15:59:59"
"105301","114","0","0","0","0","2019/09/03 16:00:00","6","1003","10015","5015408","2019/09/15 15:59:59"
"109601","115","0","0","0","0","2019/09/03 16:00:00","8","1003","10015","5015409","2019/09/15 15:59:59"
"109601","116","0","0","0","0","2019/09/03 16:00:00","10","1003","10015","5015410","2019/09/15 15:59:59"
"105301","117","0","0","0","0","2019/09/03 16:00:00","13","1003","10015","5015411","2019/09/15 15:59:59"
"109801","118","0","0","0","0","2019/10/01 16:00:00","109801","1004","10017","5017401","2019/10/15 15:59:59"
"109901","119","0","0","1","0","2019/10/01 16:00:00","1001703","1002","10017","5017402","2019/10/15 15:59:59"
"109801","120","0","0","0","0","2019/10/01 16:00:00","10","1001","10017","5017403","2019/10/15 15:59:59"
"109701","121","0","0","0","0","2019/10/01 16:00:00","20","1001","10017","5017404","2019/10/15 15:59:59"
"109901","122","0","0","0","0","2019/10/01 16:00:00","30","1001","10017","5017405","2019/10/15 15:59:59"
"109701","123","0","0","0","0","2019/10/01 16:00:00","2","1003","10017","5017406","2019/10/15 15:59:59"
"109701","124","0","0","0","0","2019/10/01 16:00:00","4","1003","10017","5017407","2019/10/15 15:59:59"
"109801","125","0","0","0","0","2019/10/01 16:00:00","7","1003","10017","5017408","2019/10/15 15:59:59"
"109901","126","0","0","0","0","2019/10/01 16:00:00","10","1003","10017","5017409","2019/10/15 15:59:59"
"109901","127","0","0","0","0","2019/10/01 16:00:00","13","1003","10017","5017410","2019/10/15 15:59:59"
"109901","128","0","0","0","0","2019/10/01 16:00:00","15","1003","10017","5017411","2019/10/15 15:59:59"
"110101","129","0","0","0","0","2019/11/01 16:00:00","110101","1004","10019","5019401","2019/11/15 15:59:59"
"110201","130","0","0","1","0","2019/11/01 16:00:00","1001903","1002","10019","5019402","2019/11/15 15:59:59"
"110001","131","0","0","0","0","2019/11/01 16:00:00","10","1001","10019","5019403","2019/11/15 15:59:59"
"110201","132","0","0","0","0","2019/11/01 16:00:00","20","1001","10019","5019404","2019/11/15 15:59:59"
"110101","133","0","0","0","0","2019/11/01 16:00:00","30","1001","10019","5019405","2019/11/15 15:59:59"
"110001","134","0","0","0","0","2019/11/01 16:00:00","2","1003","10019","5019406","2019/11/15 15:59:59"
"110001","135","0","0","0","0","2019/11/01 16:00:00","4","1003","10019","5019407","2019/11/15 15:59:59"
"110201","136","0","0","0","0","2019/11/01 16:00:00","7","1003","10019","5019408","2019/11/15 15:59:59"
"110101","137","0","0","0","0","2019/11/01 16:00:00","10","1003","10019","5019409","2019/11/15 15:59:59"
"110101","138","0","0","0","0","2019/11/01 16:00:00","13","1003","10019","5019410","2019/11/15 15:59:59"
"110201","139","0","0","0","0","2019/11/01 16:00:00","15","1003","10019","5019411","2019/11/15 15:59:59"
"107601","140","0","0","0","0","2019/11/17 16:00:00","107601","1004","10020","5004401","2019/11/24 15:59:59"
"107601","141","0","0","1","0","2019/11/17 16:00:00","1002003","1002","10020","5004402","2019/11/24 15:59:59"
"107701","142","0","0","0","0","2019/11/17 16:00:00","10","1001","10020","5004403","2019/11/24 15:59:59"
"107501","143","0","0","0","0","2019/11/17 16:00:00","20","1001","10020","5004404","2019/11/24 15:59:59"
"107601","144","0","0","0","0","2019/11/17 16:00:00","30","1001","10020","5004405","2019/11/24 15:59:59"
"107501","145","0","0","0","0","2019/11/17 16:00:00","2","1003","10020","5004406","2019/11/24 15:59:59"
"107601","146","0","0","0","0","2019/11/17 16:00:00","3","1003","10020","5004407","2019/11/24 15:59:59"
"107801","147","0","0","0","0","2019/11/17 16:00:00","4","1003","10020","5004408","2019/11/24 15:59:59"
"107701","148","0","0","0","0","2019/11/17 16:00:00","5","1003","10020","5004409","2019/11/24 15:59:59"
"107501","149","0","0","0","0","2019/11/17 16:00:00","6","1003","10020","5004410","2019/11/24 15:59:59"
"107601","150","0","0","0","0","2019/11/17 16:00:00","8","1003","10020","5004411","2019/11/24 15:59:59"
"110501","151","0","0","0","0","2019/12/02 16:00:00","110501","1004","10021","5021401","2019/12/15 15:59:59"
"110401","152","0","0","1","0","2019/12/02 16:00:00","1002103","1002","10021","5021402","2019/12/15 15:59:59"
"110501","153","0","0","0","0","2019/12/02 16:00:00","10","1001","10021","5021403","2019/12/15 15:59:59"
"110401","154","0","0","0","0","2019/12/02 16:00:00","20","1001","10021","5021404","2019/12/15 15:59:59"
"110601","155","0","0","0","0","2019/12/02 16:00:00","30","1001","10021","5021405","2019/12/15 15:59:59"
"110601","156","0","0","0","0","2019/12/02 16:00:00","2","1003","10021","5021406","2019/12/15 15:59:59"
"110401","157","0","0","0","0","2019/12/02 16:00:00","4","1003","10021","5021407","2019/12/15 15:59:59"
"110501","158","0","0","0","0","2019/12/02 16:00:00","6","1003","10021","5021408","2019/12/15 15:59:59"
"110401","159","0","0","0","0","2019/12/02 16:00:00","8","1003","10021","5021409","2019/12/15 15:59:59"
"110601","160","0","0","0","0","2019/12/02 16:00:00","11","1003","10021","5021410","2019/12/15 15:59:59"
"110501","161","0","0","0","0","2019/12/02 16:00:00","14","1003","10021","5021411","2019/12/15 15:59:59"
"108001","162","0","0","0","0","2019/12/17 16:00:00","108001","1004","10022","5005401","2019/12/24 15:59:59"
"107901","163","0","0","1","0","2019/12/17 16:00:00","1002203","1002","10022","5005402","2019/12/24 15:59:59"
"108001","164","0","0","0","0","2019/12/17 16:00:00","10","1001","10022","5005403","2019/12/24 15:59:59"
"107901","165","0","0","0","0","2019/12/17 16:00:00","20","1001","10022","5005404","2019/12/24 15:59:59"
"108001","166","0","0","0","0","2019/12/17 16:00:00","30","1001","10022","5005405","2019/12/24 15:59:59"
"107901","167","0","0","0","0","2019/12/17 16:00:00","2","1003","10022","5005406","2019/12/24 15:59:59"
"108001","168","0","0","0","0","2019/12/17 16:00:00","3","1003","10022","5005407","2019/12/24 15:59:59"
"107901","169","0","0","0","0","2019/12/17 16:00:00","4","1003","10022","5005408","2019/12/24 15:59:59"
"108001","170","0","0","0","0","2019/12/17 16:00:00","5","1003","10022","5005409","2019/12/24 15:59:59"
"107901","171","0","0","0","0","2019/12/17 16:00:00","6","1003","10022","5005410","2019/12/24 15:59:59"
"108001","172","0","0","0","0","2019/12/17 16:00:00","8","1003","10022","5005411","2019/12/24 15:59:59"
"110701","173","0","0","1","0","2020/01/02 16:00:00","1002303","1002","10023","5023402","2020/01/16 15:59:59"
"110801","174","0","0","0","0","2020/01/02 16:00:00","10","1001","10023","5023403","2020/01/16 15:59:59"
"110901","175","0","0","0","0","2020/01/02 16:00:00","20","1001","10023","5023404","2020/01/16 15:59:59"
"111001","176","0","0","0","0","2020/01/02 16:00:00","30","1001","10023","5023405","2020/01/16 15:59:59"
"110701","177","0","0","0","0","2020/01/02 16:00:00","2","1003","10023","5023406","2020/01/16 15:59:59"
"110701","178","0","0","0","0","2020/01/02 16:00:00","4","1003","10023","5023407","2020/01/16 15:59:59"
"111001","179","0","0","0","0","2020/01/02 16:00:00","7","1003","10023","5023408","2020/01/16 15:59:59"
"110801","180","0","0","0","0","2020/01/02 16:00:00","10","1003","10023","5023409","2020/01/16 15:59:59"
"110901","181","0","0","0","0","2020/01/02 16:00:00","13","1003","10023","5023410","2020/01/16 15:59:59"
"110701","182","0","0","0","0","2020/01/02 16:00:00","15","1003","10023","5023411","2020/01/16 15:59:59"
"103701","183","0","0","1","0","2020/01/16 16:00:00","1002403","1002","10024","5006402","2020/01/23 15:59:59"
"100501","184","0","0","0","0","2020/01/16 16:00:00","10","1001","10024","5006403","2020/01/23 15:59:59"
"103701","185","0","0","0","0","2020/01/16 16:00:00","20","1001","10024","5006404","2020/01/23 15:59:59"
"104701","186","0","0","0","0","2020/01/16 16:00:00","30","1001","10024","5006405","2020/01/23 15:59:59"
"100501","187","0","0","0","0","2020/01/16 16:00:00","2","1003","10024","5006406","2020/01/23 15:59:59"
"103701","188","0","0","0","0","2020/01/16 16:00:00","3","1003","10024","5006407","2020/01/23 15:59:59"
"104701","189","0","0","0","0","2020/01/16 16:00:00","4","1003","10024","5006408","2020/01/23 15:59:59"
"107101","190","0","0","0","0","2020/01/16 16:00:00","5","1003","10024","5006409","2020/01/23 15:59:59"
"100501","191","0","0","0","0","2020/01/16 16:00:00","6","1003","10024","5006410","2020/01/23 15:59:59"
"104701","192","0","0","0","0","2020/01/16 16:00:00","8","1003","10024","5006411","2020/01/23 15:59:59"
"111201","193","0","0","0","0","2020/02/04 16:00:00","111201","1004","10025","5025401","2020/02/18 15:59:59"
"111301","194","0","0","1","0","2020/02/04 16:00:00","1002503","1002","10025","5025402","2020/02/18 15:59:59"
"111201","195","0","0","0","0","2020/02/04 16:00:00","10","1001","10025","5025403","2020/02/18 15:59:59"
"111101","196","0","0","0","0","2020/02/04 16:00:00","20","1001","10025","5025404","2020/02/18 15:59:59"
"111301","197","0","0","0","0","2020/02/04 16:00:00","30","1001","10025","5025405","2020/02/18 15:59:59"
"111101","198","0","0","0","0","2020/02/04 16:00:00","2","1003","10025","5025406","2020/02/18 15:59:59"
"111101","199","0","0","0","0","2020/02/04 16:00:00","4","1003","10025","5025407","2020/02/18 15:59:59"
"111201","200","0","0","0","0","2020/02/04 16:00:00","7","1003","10025","5025408","2020/02/18 15:59:59"
"111301","201","0","0","0","0","2020/02/04 16:00:00","10","1003","10025","5025409","2020/02/18 15:59:59"
"111301","202","0","0","0","0","2020/02/04 16:00:00","13","1003","10025","5025410","2020/02/18 15:59:59"
"111301","203","0","0","0","0","2020/02/04 16:00:00","15","1003","10025","5025411","2020/02/18 15:59:59"
"108201","204","0","0","0","0","2020/02/18 16:00:00","108201","1004","10026","5007401","2020/02/25 15:59:59"
"108101","205","0","0","1","0","2020/02/18 16:00:00","1002603","1002","10026","5007402","2020/02/25 15:59:59"
"108101","206","0","0","0","0","2020/02/18 16:00:00","10","1001","10026","5007403","2020/02/25 15:59:59"
"108201","207","0","0","0","0","2020/02/18 16:00:00","20","1001","10026","5007404","2020/02/25 15:59:59"
"108101","208","0","0","0","0","2020/02/18 16:00:00","30","1001","10026","5007405","2020/02/25 15:59:59"
"108201","209","0","0","0","0","2020/02/18 16:00:00","2","1003","10026","5007406","2020/02/25 15:59:59"
"108101","210","0","0","0","0","2020/02/18 16:00:00","3","1003","10026","5007407","2020/02/25 15:59:59"
"108201","211","0","0","0","0","2020/02/18 16:00:00","4","1003","10026","5007408","2020/02/25 15:59:59"
"108101","212","0","0","0","0","2020/02/18 16:00:00","5","1003","10026","5007409","2020/02/25 15:59:59"
"108201","213","0","0","0","0","2020/02/18 16:00:00","6","1003","10026","5007410","2020/02/25 15:59:59"
"108101","214","0","0","0","0","2020/02/18 16:00:00","8","1003","10026","5007411","2020/02/25 15:59:59"
"106601","215","0","0","1","0","2020/03/02 16:00:00","1002703","1002","10027","5027402","2020/03/16 15:59:59"
"100501","216","0","0","0","0","2020/03/02 16:00:00","10","1001","10027","5027403","2020/03/16 15:59:59"
"103701","217","0","0","0","0","2020/03/02 16:00:00","20","1001","10027","5027404","2020/03/16 15:59:59"
"106501","218","0","0","0","0","2020/03/02 16:00:00","30","1001","10027","5027405","2020/03/16 15:59:59"
"100501","219","0","0","0","0","2020/03/02 16:00:00","2","1003","10027","5027406","2020/03/16 15:59:59"
"103701","220","0","0","0","0","2020/03/02 16:00:00","4","1003","10027","5027407","2020/03/16 15:59:59"
"106501","221","0","0","0","0","2020/03/02 16:00:00","7","1003","10027","5027408","2020/03/16 15:59:59"
"100501","222","0","0","0","0","2020/03/02 16:00:00","10","1003","10027","5027409","2020/03/16 15:59:59"
"103701","223","0","0","0","0","2020/03/02 16:00:00","13","1003","10027","5027410","2020/03/16 15:59:59"
"100501","224","0","0","0","0","2020/03/02 16:00:00","15","1003","10027","5027411","2020/03/16 15:59:59"
"105601","225","0","0","1","0","2020/03/16 16:00:00","1002803","1002","10028","5008402","2020/03/23 15:59:59"
"101301","226","0","0","0","0","2020/03/16 16:00:00","10","1001","10028","5008403","2020/03/23 15:59:59"
"100901","227","0","0","0","0","2020/03/16 16:00:00","20","1001","10028","5008404","2020/03/23 15:59:59"
"105601","228","0","0","0","0","2020/03/16 16:00:00","30","1001","10028","5008405","2020/03/23 15:59:59"
"105601","229","0","0","0","0","2020/03/16 16:00:00","2","1003","10028","5008406","2020/03/23 15:59:59"
"100901","230","0","0","0","0","2020/03/16 16:00:00","3","1003","10028","5008407","2020/03/23 15:59:59"
"101301","231","0","0","0","0","2020/03/16 16:00:00","4","1003","10028","5008408","2020/03/23 15:59:59"
"105101","232","0","0","0","0","2020/03/16 16:00:00","5","1003","10028","5008409","2020/03/23 15:59:59"
"102701","233","0","0","0","0","2020/03/16 16:00:00","6","1003","10028","5008410","2020/03/23 15:59:59"
"105601","234","0","0","0","0","2020/03/16 16:00:00","8","1003","10028","5008411","2020/03/23 15:59:59"
"111601","235","0","0","0","0","2020/04/01 16:00:00","111601","1004","10029","5029401","2020/04/15 15:59:59"
"111501","236","0","0","1","0","2020/04/01 16:00:00","1002903","1002","10029","5029402","2020/04/15 15:59:59"
"111601","237","0","0","0","0","2020/04/01 16:00:00","10","1001","10029","5029403","2020/04/15 15:59:59"
"111701","238","0","0","0","0","2020/04/01 16:00:00","20","1001","10029","5029404","2020/04/15 15:59:59"
"111501","239","0","0","0","0","2020/04/01 16:00:00","30","1001","10029","5029405","2020/04/15 15:59:59"
"111501","240","0","0","0","0","2020/04/01 16:00:00","2","1003","10029","5029406","2020/04/15 15:59:59"
"111701","241","0","0","0","0","2020/04/01 16:00:00","4","1003","10029","5029407","2020/04/15 15:59:59"
"111601","242","0","0","0","0","2020/04/01 16:00:00","7","1003","10029","5029408","2020/04/15 15:59:59"
"111701","243","0","0","0","0","2020/04/01 16:00:00","10","1003","10029","5029409","2020/04/15 15:59:59"
