e64efe1bc468532ec9878698f31e90f62fbeb58879b5677ecec2499d92c3465a,5028c82e6aa545130e619c2b098f3263520acf52d9838b8d22842abebb2efa54,46a0f7bd19cdb74533fec03510ae675b0ebfe6ff88b7593f49b6e8d2300b1c68,52240952d3bf58cca716e3ac93984fc336afb57eb1c8972306a5ab391695db5e,62f95b52eaac1db8ca4da2df9d1ac4eff62cd44bda64683a8a255ce99d18faf3,a6b903a1d7743dbefb4a9d0bd604af207a69b9203929f32d84c027c5021b48a4,2764e697b5198dc6a08ed0f88b657c34265b4e05fc9a03ef291f8adcda7f6605,dd775da217f0e70737d5cd03145c441ecf8a6ed653472007ce671e1ae37c3e82,92b16dbe958c2d17608976b1d03f54cf632d21e5e9a932617ab4b8bfc991904f,79f620a36cea39d02e993108a4c4d51d69921782d96ad0d61f43c268e6d0fe73,6e6b81af9f4a6e97d8a57e1d70f1b0c24bda7005029a645e506886a2797c858b,34d1b2a75daebdf7f07bc673892382d84dbcd0138970a02a3be75e73ce3cce8f,a760bcb56858cc5b197dcbf45e4b3cb43b84bd972b83977f76cf7118d1e189a3,9efc8c1af2b1cbabaf9727707a10cb11093d84eff19fdf7275b098433500bc52,44b5679fe13c425f57c69b586502405d7ad2ab99c45f3c174fa2a71d128832f2,dc8781f319604e1c68b6d1684a9b4718c24bf8ff907a3e451c51a4e23eb6f22b,dd5434da6ab1903ccdd714f795af76c0754588ad3571e89ad9514bd16f6447cd,1552ae7ab10c57e3dd18b54d0fcfa36bd3e6fc4969a8ad14cd97e34ab0661263,5ace20dd6acbe5b6e5e899d4cc37e2c5843d1962660ae63db8a31bebabe1fecd,8fe5fed82bea1b1c3aac9e80e1d506a0bd964d8273667157c124f959b12a4a35,033fed2d9b030b87708f30010d9799a37b6e4d5481e7ad841e7f7a7653143e7a,a974c2bfb3b354c8c641fd09b3a53d46a4f1906db5afb553ec5a219cb94ff233,46d2666e1ccddf24d169baa7bff9f6aa32fc11cbe3509541f09a1c2ab662f00c,7939b0cf4f42b335542820b57e49cd773916a8dcb64a874c11dd390e6420f864,27488b1b238f678700a8b5ab0473c7a05c501628a5dd05eb2a41be13ceb67799,49afa756ef218c4669c68004d3df22a2bc666f14ffdcd4fee76a44aea11c76da,dee9e84f39e1bf042c2eadc8cbd7f2808c8a4010ae2820cb0caae2216225abfe,fc0ac0f026168f384738ad57d6a7c5e4f0abba9f7e1f5df8da441aca9e9c6e3a,107660916d286292dd06f4e8e029fbd1d7f7147e01888140751cd86e2531f959,92531d3bc94a3c32b45a764ce6f63cfb80eb5f97ef0e45faff2b8411470c751c,a4ed49487893cc11dffab45190864e812e1ddb7bb24485962617bb773535a126,ae8d6b8b3d25a604f36d3e7641e1a6aadb9435c512b66c27271aa17e1b2c7832,f540cc6255a3a71caeab7c5a5652e47791d68f60170ac10a6739c6242bb77c43,a39d0d973653120cc8a90b38af8d2308742c0fb84f411373973f8ab8637aa636
"0","1","650007031","455","90","81000706","0","450","1.3","1","81000706","510072","2000703","-40","0.6","Boss戰(VERYHARD)","-50","bgm_M138","5007308","1","0","20007201","20007","660007003","0","0","140","3","-63","0","0","bgm_M138","1.3","0"
"0","1","650008011","1400","90","81000805","0","770","1.5","1","81000805","510081","2000801","-40","0.6","BOSS戰(NORMAL)","-50","bgm_M165","5008301","1","0","20008101","20008","660008001","0","0","100","1","-85","0","0","bgm_M165","1","0"
"0","0.8","650008021","-175","90","81000806","0","450","1.5","1","81000806","510082","2000802","-40","0.6","BOSS戰(HARD)","-50","bgm_M165","5008302","1","0","20008201","20008","660008002","0","0","100","2","-160","0","0","bgm_M165","1","0"
"0","0.8","650008031","450","90","81000806","0","450","1.5","1","81000806","510082","2000803","-40","0.6","Boss戰(VERYHARD)","-50","bgm_M165","5008308","1","0","20008201","20008","660008003","0","0","100","3","-80","0","0","bgm_M165","1","0"
"0","0.8","650009011","885","90","81000905","0","770","1.5","1","81000905","510091","2000901","-40","0.8","BOSS戰(NORMAL)","-50","bgm_M172","5009301","1","0","20009101","20009","660009001","0","0","250","1","-56","0","0","bgm_M172","1.1","0"
"0","0.8","650009021","-404","90","81000906","0","450","1.5","1","81000906","510092","2000902","-40","0.8","BOSS戰(HARD)","-50","bgm_M172","5009302","1","0","20009201","20009","660009002","0","0","250","2","37","0","0","bgm_M172","1.1","0"
"0","0.8","650009031","442","90","81000906","0","450","1.5","1","81000906","510092","2000903","-40","0.8","BOSS戰(VERY HARD)","-50","bgm_M172","5009308","1","0","20009201","20009","660009003","0","0","250","3","-104","0","0","bgm_M172","1.1","0"
"0","0.8","650010011","450","90","81001005","0","450","1.5","1","81001005","510101","2001001","770","0.6","BOSS戰(NORMAL)","-50","bgm_M183","5010301","1","0","20010101","20010","660010001","0","0","200","1","770","0","0","bgm_M183","1","0"
"0","0.8","650010021","-173","90","81001006","0","-173","1.5","1","81001006","510102","2001002","12","0.6","BOSS戰(HARD)","-50","bgm_M183","5010302","1","0","20010201","20010","660010002","0","0","200","2","12","0","0","bgm_M183","1.4","0"
"0","0.8","650010031","213","90","81001006","0","213","1.5","1","81001006","510102","2001003","85","0.6","BOSS戰(VERY HARD)","-50","bgm_M183","5010308","1","0","20010201","20010","660010003","0","0","200","3","85","0","0","bgm_M183","1.4","0"
"0","0.8","650011011","885","90","81001105","0","770","1.4","1","81001105","510111","2001101","-40","0.8","BOSS戰(NORMAL)","0","bgm_M192","5011301","1","0","20011102","20011","660011001","0","0","100","1","-56","0","0","bgm_M192","1.1","0"
"0","0.8","650011021","-67","90","81001106","0","450","1.4","1","81001106","510112","2001102","-90","0.8","BOSS戰(HARD)","0","bgm_M192","5011302","1","0","20011201","20011","660011002","0","0","100","2","-1","0","0","bgm_M192","1.1","0"
"0","0.8","650011031","395","90","81001106","0","375","1.4","1","81001106","510112","2001103","-55","0.8","Boss戰(VERYHARD)","0","bgm_M192","5011308","1","0","20011201","20011","660011003","0","0","100","3","-99","0","0","bgm_M192","1.1","0"
"0","0.8","650012011","980","90","81001205","0","1130","1.5","1","81001205","510121","2001201","-60","0.8","BOSS戰(NORMAL)","-50","bgm_M209","5012301","1","0","20012101","20012","660012001","0","0","100","1","-40","0","0","bgm_M209","1.1","0"
"0","0.8","650012021","-32","90","81001206","0","-32","1.5","1","81001206","510122","2001202","-175","0.8","BOSS戰(HARD)","-50","bgm_M209","5012302","1","0","20012201","20012","660012002","0","0","100","2","-175","0","0","bgm_M209","1.1","0"
"0","0.8","650012031","500","90","81001206","0","510","1.5","1","81001206","510122","2001203","-63","0.8","BOSS戰(VERY HARD)","-50","bgm_M209","5012308","1","0","20012201","20012","660012003","0","0","100","3","-80","0","0","bgm_M209_02","1.1","0"
"0","1","650013011","313","90","81001305","205","450","1","1","81001305","0","2001301","-40","0.2","BOSS戰(NORMAL)","84","bgm_M218","5013301","1","-48","20013102","20013","660013001","0","0","120","1","29","0","0","bgm_M218","1.1","1"
"0","1","650013021","-384","90","81001306","73","450","1","1","81001306","0","2001302","-40","-0.18","BOSS戰(HARD)","84","bgm_M218","5013302","1","-41","20013201","20013","660013002","0","0","120","2","41","0","0","bgm_M218","1.1","1"
"0","1","650013031","220","90","81001306","178","450","1","1","81001306","0","2001303","-40","0.2","Boss戰(VERYHARD)","84","bgm_M218","5013308","1","-40","20013201","20013","660013003","0","0","120","3","52","0","0","bgm_M218","1.1","1"
"0","0.7","650014011","963","90","81001505","0","963","1.3","1","81001505","510141","2001401","-95","0.7","BOSS戰(NORMAL)","-50","bgm_M226","5015301","1","0","20014101","20014","660014001","0","0","100","1","-65","0","0","bgm_M226","1","0"
"0","0.7","650014021","121","90","81001506","0","121","1.3","1","81001506","510142","2001402","-4","0.7","BOSS戰(HARD)","-50","bgm_M226","5015302","1","0","20014201","20014","660014002","0","0","100","2","-4","0","0","bgm_M226","1","0"
"0","0.7","650014031","500","90","81001506","0","500","1.3","1","81001506","510142","2001403","23","0.7","Boss戰(VERYHARD)","-50","bgm_M226","5015308","1","0","20014201","20014","660014003","0","0","100","3","23","0","0","bgm_M226_02","1","0"
"0","1","650015011","900","90","81001905","0","800","1.25","1","81001905","510181","2001501","-85","0.6","BOSS戰(NORMAL)","-50","bgm_M240","5019301","1","0","20015101","20015","660015001","0","0","370","1","-35","0","0","bgm_M240_02","1","0"
"0","1","650015021","205","90","81001906","0","145","1.25","1","81001906","510182","2001502","-10","0.6","BOSS戰(HARD)","-50","bgm_M240","5019302","1","0","20015201","20015","660015002","0","0","370","2","40","0","0","bgm_M240_02","1","0"
"0","1","650015031","515","90","81001906","0","480","1.25","1","81001906","510182","2001503","-70","0.6","BOSS戰(VERY HARD)","-50","bgm_M240","5019308","1","0","20015201","20015","660015003","0","0","370","3","-70","0","0","bgm_M240_02","1","0"
"0","1","650016011","1072","90","81002101","0","1019","1","1","81002101","510211","2001601","-116","0.6","BOSS戰(NORMAL)","0","bgm_M248","5021301","1","0","20016101","20016","660016001","0","0","300","1","-71","0","0","bgm_M248","1","0"
"0","1","650016021","233","90","81002102","0","180","1","1","81002102","510212","2001602","20","0.6","BOSS戰(HARD)","0","bgm_M248","5021302","1","0","20016201","20016","660016002","0","0","300","2","65","0","0","bgm_M248","1","0"
"0","1","650016031","515","90","81002102","0","450","1","1","81002102","510212","2001603","-40","0.6","BOSS戰(VERY HARD)","0","bgm_M248","5021308","1","0","20016201","20016","660016003","0","0","300","3","-65","0","0","bgm_M248_02","1","0"
"0","1","650017011","780","90","81002301","0","730","1.25","1","81002301","510231","2001701","-50","0.6","BOSS戰(NORMAL)","-50","bgm_M257","5023301","1","0","20017101","20017","660017001","0","0","170","1","0","0","0","bgm_M257","1","0"
"0","0.8","650017021","210","90","81002302","0","160","1.25","1","81002302","510232","2001702","20","0.6","BOSS戰(HARD)","-50","bgm_M257","5023302","1","0","20017201","20017","660017002","0","0","170","2","70","0","0","bgm_M257","1","0"
"0","0.8","650017031","510","90","81002302","0","460","1.25","1","81002302","510232","2001703","-85","0.6","BOSS戰(VERY HARD)","-50","bgm_M257","5023308","1","0","20017201","20017","660017003","0","0","170","3","-35","0","0","bgm_M257","1","0"
"0","1","650018011","458","90","81002501","0","800","1.25","1","81002501","510251","2001801","-85","0.6","BOSS戰(NORMAL)","-50","bgm_M268","5025301","1","0","20018102","20018","660018001","0","0","240","1","0","0","0","bgm_M268","1","0"
"0","1","650018021","0","90","81002502","0","145","1.25","1","81002502","510252","2001802","-10","0.6","BOSS戰(HARD)","-50","bgm_M268","5025302","1","0","20018201","20018","660018002","0","0","240","2","8","0","0","bgm_M268","1","0"
"0","1","650018031","490","90","81002502","0","480","1.25","1","81002502","510252","2001803","-70","0.6","BOSS戰(VERY HARD)","-50","bgm_M268","5025308","1","0","20018201","20018","660018003","0","0","240","3","-80","0","0","bgm_M268","1","0"
"0","1","650019011","827","90","81002701","0","800","1.25","1","81002701","510271","2001901","-85","0.6","Boss戰（NORMAL）","-50","bgm_M276","5027301","1","0","20019101","20019","660019001","0","0","170","1","0","0","0","bgm_M276","1","0"
"0","1","650019021","-43","90","81002702","0","145","1.25","1","81002702","510272","2001902","-10","0.6","Boss戰（HARD）","-50","bgm_M276","5027302","1","0","20019201","20019","660019002","0","0","170","2","10","0","0","bgm_M276","1","0"
"0","1","650019031","450","90","81002702","0","480","1.25","1","81002702","510272","2001903","-70","0.6","Boss戰（VERY HARD）","-50","bgm_M276","5027308","1","0","20019201","20019","660019003","0","0","170","3","-15","0","0","bgm_M276","1","0"
"0","0.6","650020011","458","90","81002901","0","820","1.7","1","81002901","510331","2002001","-57","0.8","Boss戰（NORMAL）","0","bgm_M284","5029301","1","0","20020102","20020","660020001","0","0","170","1","0","0","0","bgm_M284","1","0"
"0","0.6","650020021","-38","90","81002902","0","150","1.7","1","81002902","510332","2002002","19","0.8","Boss戰（HARD）","0","bgm_M284","5029302","1","0","20020201","20020","660020002","0","0","170","2","39","0","0","bgm_M284","1","0"
"0","0.6","650020031","474","90","81002902","0","480","1.7","1","81002902","510333","2002003","-70","0.8","Boss戰（VERY HARD）","0","bgm_M284","5029308","1","0","20020201","20020","660020003","0","0","170","3","-40","0","0","bgm_M284","1","0"
"0","1","650021011","550","90","81003101","0","800","1.25","1","81003101","510311","2002101","-85","0.6","BOSS戰(NORMAL)","-50","bgm_M297","5031301","1","0","20021102","20021","660021001","0","0","170","1","-50","0","0","bgm_M297","1","0"
"0","1","650021021","-17","90","81003102","0","145","1.25","1","81003102","510312","2002102","-10","0.6","BOSS戰(HARD)","-50","bgm_M297","5031302","1","0","20021201","20021","660021002","0","0","170","2","10","0","0","bgm_M297","1","0"
"0","1","650021031","516","90","81003102","0","480","1.25","1","81003102","510312","2002103","-70","0.6","BOSS戰(VERY HARD)","-50","bgm_M297","5031308","1","0","20021201","20021","660021003","0","0","170","3","-70","0","0","bgm_M297","1","0"
"0","0.8","650022011","825","90","81000605","0","822","1.25","1","81000605","510331","2002201","-75","0.8","Boss戰（NORMAL）","-50","bgm_M319","5033301","1","0","20022101","20022","660022001","0","0","100","1","-85","0","0","bgm_M319","1.1","0"
"0","0.8","650022021","-27","90","81003301","0","-30","1.25","1","81003304","510332","2002202","-190","0.8","Boss戰（HARD）","-50","bgm_M319","5033302","1","0","20022201","20022","660022002","0","0","100","2","-200","0","0","bgm_M319","1.1","0"
"0","0.8","650022031","485","90","81003301","0","482","1.25","1","81003304","510333","2002203","-60","0.8","Boss戰（VERY HARD）","-50","bgm_M319","5033308","1","0","20022201","20022","660022003","0","0","100","3","-70","0","0","bgm_M319","1.1","0"
"0","0.65","650023011","663","90","81003801","0","613","1.8","1","81003801","510331","2002301","-93","0.8","BOSS戰(NORMAL)","-50","bgm_M346","5038301","1","0","20023101","20023","660023001","0","0","325","1","-43","0","0","bgm_M346","0.8","0"
"0","0.65","650023021","-12","90","81003802","0","-62","1.8","1","81003803","510332","2002302","-21","0.8","Boss戰（HARD）","-50","bgm_M346","5038302","1","0","20023201","20023","660023002","0","0","325","2","29","0","0","bgm_M346","0.8","0"
"0","0.65","650023031","517","90","81003802","0","467","1.8","1","81003803","510333","2002303","-117","0.8","Boss戰（VERY HARD）","-50","bgm_M346","5038308","1","0","20023201","20023","660023003","0","0","325","3","-67","0","0","bgm_M346","0.8","0"
"0","0.65","650024011","456","90","81004001","0","406","1.7","1","81004001","510331","2002401","-85","0.8","BOSS戰(NORMAL)","-35","bgm_M354","5040301","1","0","20024103","20024","660024001","0","0","100","1","-35","0","0","bgm_M354","0.8","0"
"0","0.65","650024021","99","90","81004002","0","49","1.7","1","81004002","510332","2002402","-41","0.8","Boss戰（HARD）","-35","bgm_M354","5040302","1","0","20024201","20024","660024002","0","0","100","2","9","0","0","bgm_M354","0.8","0"
"0","0.65","650024031","481","90","81004002","0","431","1.7","1","81004002","510333","2002403","-109","0.8","Boss戰（VERY HARD）","-35","bgm_M354","5040308","1","0","20024201","20024","660024003","0","0","100","3","-59","0","0","bgm_M354","0.8","0"
"0","0.65","650025011","1345","90","81004201","0","770","1.8","1","81004201","510331","2002501","-40","0.8","BOSS戰(NORMAL)","-50","bgm_M378","5042301","1","0","20025101","20025","660025001","0","0","140","1","33","0","0","bgm_M378","0.8","0"
"0","0.65","650025021","160","90","81004202","0","450","1.8","1","81004202","510332","2002502","-40","0.8","Boss戰（HARD）","-50","bgm_M378","5042302","1","0","20025201","20025","660025002","0","0","140","2","-155","0","0","bgm_M378","0.8","0"
"0","0.65","650025031","577","90","81004202","0","450","1.8","1","81004202","510333","2002503","-40","0.8","Boss戰（VERY HARD）","-50","bgm_M378","5042308","1","0","20025201","20025","660025003","0","0","140","3","44","0","0","bgm_M378","0.8","0"
"0","0.65","650026011","482","90","81004401","0","770","1.8","1","81004401","510331","2002601","-85","0.8","BOSS戰(NORMAL)","-54","bgm_M384","5044301","1","0","20026102","20026","660026001","0","0","140","1","-35","0","0","bgm_M384","0.8","0"
"0","0.65","650026021","-37","90","81004402","0","720","1.8","1","81004402","510332","2002602","110","0.8","Boss戰（HARD）","-54","bgm_M384","5044302","1","0","20026201","20026","660026002","0","0","140","2","-22","0","0","bgm_M384","0.8","0"
"0","0.65","650026031","514","90","81004402","0","490","1.8","1","81004402","510333","2002603","-40","0.8","Boss戰（VERY HARD）","-54","bgm_M384","5044308","1","0","20026201","20026","660026003","0","0","140","3","-51","0","0","bgm_M384","0.8","0"
"0","0.65","650027011","883","90","81004601","0","833","1.7","1","81004601","510331","2002701","6","0.8","Boss戰（NORMAL）","-35","bgm_M397","5046301","1","0","20027101","20027","660027001","0","0","320","1","80","0","0","bgm_M397","0.8","0"
"0","0.65","650027021","174","90","81004602","0","124","1.7","1","81004602","510332","2002702","29","0.8","Boss戰（HARD）","-35","bgm_M397","5046302","1","0","20027201","20027","660027002","0","0","320","2","79","0","0","bgm_M397","0.8","0"
"0","0.65","650027031","486","90","81004602","0","436","1.7","1","81004602","510333","2002703","43","0.8","Boss戰（VERY HARD）","-35","bgm_M397","5046308","1","0","20027201","20027","660027003","0","0","320","3","-7","0","0","bgm_M397","0.8","0"
"0","0.75","650028011","828","90","81000605","0","798","1.25","1","81000605","510331","2002801","-176","0.7","BOSS戰(NORMAL)","-35","bgm_M406","5048301","1","0","20028101","20028","660028001","0","0","100","1","-73","0","0","bgm_M406","0.7","0"
"0","0.75","650028021","-13","90","81000606","0","-63","1.25","1","81000606","510332","2002802","-260","0.7","Boss戰（HARD）","-35","bgm_M406","5048302","1","0","20028201","20028","660028002","0","0","100","2","-210","0","0","bgm_M406","0.7","0"
"0","0.75","650028031","482","90","81000606","0","432","1.25","1","81000606","510333","2002803","-115","0.7","Boss戰（VERY HARD）","-35","bgm_M406","5048308","1","0","20028201","20028","660028003","0","0","100","3","-65","0","0","bgm_M406","0.7","0"
"0","0.65","650029011","1029","90","81005001","0","770","1.7","1.3","81005001","510331","2002901","-85","0.8","BOSS戰(NORMAL)","-35","bgm_M416","5050301","1","0","20029101","20029","660029001","0","0","100","1","-25","0","0","bgm_M416","0.8","0"
"0","0.65","650029021","-88","90","81005002","0","720","1.7","1.3","81005002","510332","2002902","110","0.8","Boss戰（HARD）","-35","bgm_M416","5050302","1","0","20029201","20029","660029002","0","0","100","2","-190","0","0","bgm_M416","0.8","0"
"0","0.65","650029031","465","90","81005002","0","490","1.7","1.3","81005002","510333","2002903","-40","0.8","Boss戰（VERY HARD）","-35","bgm_M416","5050308","1","0","20029201","20029","660029003","0","0","100","3","-65","0","0","bgm_M416","0.8","0"
"0","0.65","650030011","842","90","81000605","0","770","1.7","1","81000605","510331","2003001","-85","0.8","BOSS戰(NORMAL)","-75","bgm_M424","5052301","1","0","20030101","20030","660030001","0","0","260","1","-54","0","0","bgm_M424","0.8","0"
"0","0.65","650030021","-15","90","81003301","0","720","1.7","1","81003304","510332","2003002","110","0.8","Boss戰（HARD）","-75","bgm_M424","5052302","1","0","20030201","20030","660030002","0","0","260","2","32","0","0","bgm_M424","0.8","0"
"0","0.65","650030031","514","90","81003301","0","490","1.7","1","81003304","510333","2003003","-40","0.8","Boss戰（VERY HARD）","-75","bgm_M424","5052308","1","0","20030201","20030","660030003","0","0","260","3","-25","0","0","bgm_M424","0.8","0"
"0","0.65","650031011","732","90","81000905","0","698","1.7","1","81000905","510331","2003101","0","0.8","BOSS戰(NORMAL)","-75","bgm_M429","5054301","1","0","20031101","20031","660031001","0","0","380","1","-25","0","0","bgm_M429","0.8","0"
"0","0.65","650031021","-42","90","81000906","0","720","1.7","1","81000906","510332","2003102","110","0.8","Boss戰（HARD）","-75","bgm_M429","5054302","1","0","20031201","20031","660031002","0","0","380","2","-10","0","0","bgm_M429","0.8","0"
"0","0.65","650031031","437","90","81000906","0","490","1.7","1","81000906","510333","2003103","-40","0.8","Boss戰（VERY HARD）","-75","bgm_M429","5054308","1","0","20031201","20031","660031003","0","0","380","3","-63","0","0","bgm_M429","0.8","0"
"0","0.65","650032011","883","90","81005601","0","800","2","1","81005601","510331","2003201","-85","0.8","Boss戰（NORMAL）","-20","bgm_M438","5056301","1","0","20032101","20032","660032001","0","0","150","1","-30","0","0","bgm_M438","0.75","0"
"0","0.65","650032021","-28","90","81005602","0","145","2","1","81005602","510332","2003202","-10","0.8","Boss戰（HARD）","-20","bgm_M438","5056302","1","0","20032201","20032","660032002","0","0","150","2","-21","0","0","bgm_M438","0.75","0"
