ce745f19d492c9562e4397ff74d1326759320d76e1561600c2b375f45b2c9c39,53afb9b9f0e483fd7d962eaf132c6442ed8d530eea6130fc089911f4d406997d,4b9c8f8b78041aa48a09f6fea1198d6ffd213ff3cac81c49162bd521f0c77e31,8cb9901e8846f1e33fe496ed7711a7c93ef8e3d6ecad59a1c55abf6c9cd77c0a,39f6d0ad7588060fdd082ccd63b6700d50625b9205b3fa12f974b394b6c391aa,e2a05f0161fca9560170195ae83b63c79d813d9d07656f70b04845bc7797056b,2f67d5437ba2e651d50ff8896c630ceb36bf442034537761c555991d7fbf05e0,5af88f75f060e568a5193ee11d8220c6a1154e9225a9e6cf17ebacd8805c5657,3035a26ec96bc9cc35aa6fce1455cec0bbf546a120936f9011e289128dc729a8,713cc9adebd8b386f1478b7590df6b158550d70c2f2d3c4256271aa7a9cc0e14,c11fe34d25ea22c4e80bef22f25dd877ad56fcf4e111fb98efa8246fe2ca9738,1c4946fc588ebe0baf2b648f73c3a25dc5b9f81706ca44c16186bfbe44af51ff,3baef2e20523527c6689281417fcb879e3a37866ec565d624650289227bbfd66,a6ed4c78b4b4acc1f9b6e44bcaf6565780068e1bbf8db809933b1989ab89c9b5,b224e2efcc8fec0266c2edce3757e2b96cefedf9a575d1ea68f1d5571791e42d,89a7956b32aab1825699ab1678b42ad5b7ad5d2d6dd5ea9a8b012947b4e406f0,1e108ba3a0308fac05c24cc8b9382922d04451fb9169687dbcf9c05b1984111b,baca47ef6642aa8a69b3def4a2d30e7b13942b81dde9dd4776899a01755ed354,06af7652447ba3bbcbbeacd9468cd8a128890ae8302cc4919ef5e8f79323aa97,643921a87967d1ba5aaf62d74b90c299d5d3d7dd4e2651da0ad9074d510a6520,879e82638067f0cdcae08084bdc0f1ffc47b74d2587eed5737c11c9ba810e7d7,cd0a12fa9a851115ebe9e98ddcdc60eee467672118eaa8dc5ddc691c7eb018d4,42168a6f2ae217c72a07ad8440a8fc5ce2ca6640fce466554ebe93f3582a4a06,87e814a6a11161872878d36c0c4b7d0f251a26f2a8673ebbe181dcf100b66794,b7116c344ae8b70245ba1be2dc18f9082bf89f0796ca078ff049f0bc3bb08a6a,5eb9814d326e5e65b200aac0034de2b583964f17bb71a78e40e3f9300320cdad,25d82cb9d677b39becc1237add120dc6d835fd2ace8a42610cda077accfa3990,aa2da01350a623e4629fe21f5ab4139bb5198c88ee60aad59b18326ef0a0e012,3c7e6c431617fd2bf59c69147cf86de89da37dcc1f59b9db15a584dbdb0520c9,0e1ac934db538c151e299db9eaebfbb662e53f718eb04fe65575e2cb6e51c1bc,cfb484b9876da72e9a133f9faeeb486eac4657d3f2338063e7a60abea2683137,e40aebaf2aae694919b257b1a450350060f83a8bcda88e83b8949596e99ee3eb,712b798bd28371b3c215c8993434d05d827b64fbe7d539008739e8d6f9967363,1cd8128b82253321e233dbadfee5450fe8149a43bb149b5ead25a1db86b9c3e5,858f94a6c5f0dbeca63d50e7ca00850a06db5130766fecf75fddf517b7793cfe,45b810556faa7d75ca7bfa765cc963f6ffc4146989cec55c74a442129bbf5eca,44f7b6f6ae844cf2b22cd79c85bb9c74d7faa352ae164be48924d022897954b8,eac1ede0bd94f0725f5f52aabdbc0ff49a9078f89c749a6c5601b38f3f098be7,ce5d2ec8ea9f2bec9eaf0133c0dfcc3751d9ce81e98644c588de233d92cd040a,e82ce19e51b2c8a36b00ba40b5e28d1cc6fb1c1f6845d9aef01bf356f8a92792,bcd1717b22dabf39471f8bc53341c3322027f56ed5a818243d86f63667cc74d6,ba87c4d9244d8d1afa08ba69490b605cd35acbd809c9ea5380e4c7ba6ef2ac16,a11e6a5c2c40c14e3da6e3f4cdce667291c9656b810be1a3e2fc87c1c8b366b9,ca19b600a1a6d45245932d4d045039668ab1f2669e25683fd0b5078e0f4da143
"300000009","0","0","0","0","10000","0","0","0","0","0","0","1","100","0","爆裂敵人","0","0","1000000","0","760100604","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","217308","0","0","0","500","0"
"300000009","0","0","0","0","100","0","0","0","0","0","0","1","100","0","爆裂敵人","0","0","1000000","0","760100605","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","217305","0","0","0","500","0"
"300000008","1000","0","0","0","112000","38000","0","0","0","0","0","1","100","1000","霸瞳皇帝","0","0","400000000","56000","760100701","0","0","1","0","0","0","0","56000","30","0","0","0","0","0","0","0","56000","309805","0","38000","0","513","56000"
"300000009","0","0","0","0","0","0","0","9000","0","0","0","1","100","0","爆裂敵人","0","0","1000000","450","760100702","250","0","1","150","0","0","0","450","0","0","0","0","0","0","0","0","0","217300","0","0","0","500","100"
"300000008","1100","0","0","0","118000","42000","0","0","0","0","0","1","100","1100","霸瞳皇帝","0","0","450000000","59000","760100801","0","0","1","0","0","0","0","59000","30","0","0","0","0","0","0","0","59000","309805","0","42000","0","522","59000"
"300000009","0","0","0","0","0","0","0","9000","0","0","0","1","100","0","爆裂敵人","0","0","1000000","500","760100802","250","0","1","150","0","0","0","500","0","0","0","0","0","0","0","0","0","217300","0","0","0","500","100"
"300000008","1200","0","0","0","124000","46000","0","0","0","0","0","1","100","1200","霸瞳皇帝","0","0","500000000","62000","760100901","0","0","1","0","0","0","0","62000","30","0","0","0","0","0","0","0","62000","309805","0","46000","0","531","62000"
"300000009","0","0","0","0","0","0","0","9000","0","0","0","1","100","0","爆裂敵人","0","0","1000000","550","760100902","250","0","1","150","0","0","0","550","0","0","0","0","0","0","0","0","0","217300","0","0","0","500","100"
"300000008","1300","0","0","0","130000","50000","0","0","0","0","0","1","100","1300","霸瞳皇帝","0","0","550000000","65000","760101001","0","0","1","0","0","0","0","65000","30","0","0","0","0","0","0","0","65000","309805","0","50000","0","540","65000"
"300000009","0","0","0","0","0","0","0","9000","0","0","0","1","100","0","爆裂敵人","0","0","1000000","600","760101002","250","0","1","150","0","0","0","600","0","0","0","0","0","0","0","0","0","217300","0","0","0","500","100"
"300000008","360","0","0","0","38000","0","0","38000","0","0","38000","1","100","360","贊恩","0","0","50000000","38000","760200101","0","0","1","0","0","0","0","38000","60","0","0","0","0","0","0","0","38000","313902","0","7000","0","450","38000"
"300000009","0","0","0","0","0","0","0","9000","0","0","0","1","100","0","爆裂敵人","0","0","1000000","150","760200102","250","0","1","150","0","0","0","150","0","0","0","0","0","0","0","0","0","217300","0","0","0","500","50"
"300000008","420","0","0","0","41000","0","0","41000","0","0","41000","1","100","420","贊恩","0","0","65000000","41000","760200201","0","0","1","0","0","0","0","41000","60","0","0","0","0","0","0","0","41000","313902","0","9000","0","453","41000"
"300000009","0","0","0","0","0","0","0","9000","0","0","0","1","100","0","爆裂敵人","0","0","1000000","150","760200202","250","0","1","150","0","0","0","150","0","0","0","0","0","0","0","0","0","217300","0","0","0","500","50"
"300000008","480","0","0","0","44000","0","0","44000","0","0","44000","1","100","480","贊恩","0","0","80000000","44000","760200301","0","0","1","0","0","0","0","44000","60","0","0","0","0","0","0","0","44000","313902","0","11000","0","456","44000"
"300000009","0","0","0","0","0","0","0","9000","0","0","0","1","100","0","爆裂敵人","0","0","1000000","150","760200302","250","0","1","150","0","0","0","150","0","0","0","0","0","0","0","0","0","217300","0","0","0","500","50"
"300000008","540","0","0","0","47000","0","0","47000","0","0","47000","1","100","540","贊恩","0","0","95000000","47000","760200401","0","0","1","0","0","0","0","47000","60","0","0","0","0","0","0","0","47000","313902","0","13000","0","459","47000"
"300000009","0","0","0","0","0","0","0","9000","0","0","0","1","100","0","爆裂敵人","0","0","1000000","150","760200402","250","0","1","150","0","0","0","150","0","0","0","0","0","0","0","0","0","217300","0","0","0","500","50"
"300000008","600","0","0","0","50000","0","0","50000","0","0","50000","1","100","600","贊恩","0","0","110000000","50000","760200501","0","0","1","0","0","0","0","50000","60","0","0","0","0","0","0","0","50000","313902","0","15000","0","462","50000"
"300000009","0","0","0","0","0","0","0","9000","0","0","0","1","100","0","爆裂敵人","0","0","1000000","150","760200502","250","0","1","150","0","0","0","150","0","0","0","0","0","0","0","0","0","217300","0","0","0","500","50"
"300000008","660","0","0","0","52000","0","0","52000","0","0","52000","1","100","660","贊恩","0","0","240000000","52000","760200601","0","0","1","0","0","0","0","52000","60","0","0","0","0","0","0","0","52000","313902","0","16000","0","504","52000"
"300000009","0","0","0","0","0","0","0","9000","0","0","0","1","100","0","爆裂敵人","0","0","1000000","200","760200602","250","0","1","150","0","0","0","200","0","0","0","0","0","0","0","0","0","217300","0","0","0","500","50"
"300000008","720","0","0","0","54000","0","0","54000","0","0","54000","1","100","720","贊恩","0","0","280000000","54000","760200701","0","0","1","0","0","0","0","54000","60","0","0","0","0","0","0","0","54000","313902","0","18000","0","513","54000"
"300000009","0","0","0","0","0","0","0","9000","0","0","0","1","100","0","爆裂敵人","0","0","1000000","250","760200702","250","0","1","150","0","0","0","250","0","0","0","0","0","0","0","0","0","217300","0","0","0","500","50"
"300000008","780","0","0","0","56000","0","0","56000","0","0","56000","1","100","780","贊恩","0","0","320000000","56000","760200801","0","0","1","0","0","0","0","56000","60","0","0","0","0","0","0","0","56000","313902","0","22000","0","522","56000"
"300000009","0","0","0","0","0","0","0","9000","0","0","0","1","100","0","爆裂敵人","0","0","1000000","300","760200802","250","0","1","150","0","0","0","300","0","0","0","0","0","0","0","0","0","217300","0","0","0","500","50"
"300000008","840","0","0","0","58000","0","0","58000","0","0","58000","1","100","840","贊恩","0","0","360000000","58000","760200901","0","0","1","0","0","0","0","58000","60","0","0","0","0","0","0","0","58000","313902","0","26000","0","531","58000"
"300000009","0","0","0","0","0","0","0","9000","0","0","0","1","100","0","爆裂敵人","0","0","1000000","350","760200902","250","0","1","150","0","0","0","350","0","0","0","0","0","0","0","0","0","217300","0","0","0","500","50"
"300000008","900","0","0","0","60000","0","0","60000","0","0","60000","1","100","900","贊恩","0","0","400000000","60000","760201001","0","0","1","0","0","0","0","60000","60","0","0","0","0","0","0","0","60000","313902","0","30000","0","540","60000"
"300000009","0","0","0","0","0","0","0","9000","0","0","0","1","100","0","爆裂敵人","0","0","1000000","400","760201002","250","0","1","150","0","0","0","400","0","0","0","0","0","0","0","0","0","217300","0","0","0","500","50"
"300000008","350","0","0","0","38000","6000","0","38000","0","0","38000","1","100","350","彌勒","0","0","200000000","38000","760300101","0","0","1","0","0","0","0","38000","120","0","0","0","0","0","0","0","38000","317901","0","0","0","486","38000"
"300000009","0","0","0","0","0","0","0","0","0","0","0","1","100","0","爆裂敵人","0","0","1000000","450","760300102","250","0","1","150","0","0","0","450","0","0","0","0","0","0","0","0","0","217300","0","0","0","500","100"
"300000008","450","0","0","0","41000","7000","0","41000","0","0","41000","1","100","450","彌勒","0","0","250000000","41000","760300201","0","0","1","0","0","0","0","41000","120","0","0","0","0","0","0","0","41000","317901","0","0","0","495","41000"
"300000009","0","0","0","0","0","0","0","0","0","0","0","1","100","0","爆裂敵人","0","0","1000000","500","760300202","250","0","1","150","0","0","0","500","0","0","0","0","0","0","0","0","0","217300","0","0","0","500","100"
"300000008","550","0","0","0","44000","8000","0","44000","0","0","44000","1","100","550","彌勒","0","0","300000000","44000","760300301","0","0","1","0","0","0","0","44000","120","0","0","0","0","0","0","0","44000","317901","0","0","0","504","44000"
"300000009","0","0","0","0","0","0","0","0","0","0","0","1","100","0","爆裂敵人","0","0","1000000","550","760300302","250","0","1","150","0","0","0","550","0","0","0","0","0","0","0","0","0","217300","0","0","0","500","100"
