47fe10c32d22e5b1e9214e5731d7af216ce47cbe1978d0695dd62830e4894452,3be6a9a358a69ba8b1827609f9098c3e462a09e389fd8ae19dd27ed2bdbde278,58ebbc8559926c1de806b0607a41437a05c55addd40898a513e7b5ec6ceb6e6a,f90e2b70b3be68122599cf2b56c2b9cdf540028f92100f96493e452404b79f3b,d89235dae9a8cf158c9e0d11035bdad16f95663e665ca256cd9f42d870902772,d141a7dc5e1543544c75a195b6d065db37330b0be82fa5aec1143f83e025e91a,ba4b71baa78df8b752715173ede9639a8450ec40e4749e50ed008143e1ececa1,d6cc00c5f0d453aaabdaccf2e22762c55e72e651b784fa0cc0408ec42b49be9a,7284d3628815af3a9c01a2f4d9522d15d8a7068a59d00157797aa94bfe319218,0f57dec0289a040242f7a781a6e91abaa1f5efade5925e76a355bd7a326342ca,b2c1e300473eb5271570b329fed7e917f1b2d75d69751dc2049398f49013c8c9,df2d899e3c70069c985536f0cb40efdc943feb9979a9643eb576f8883f74f6cd,a4df3b02eaff56fbe410215352fe493bc91c0383c76f4477404e6b66c03f7a42
"2020/04/30 16:00:00","31","10031","380000","380000","0","bgm_M294","0","2030/03/26 14:59:00","0","1","0","bgm_M294"
"2020/05/15 16:00:00","32","10032","380000","380000","0","bgm_M182","0","2030/03/26 14:59:00","0","1","0","bgm_M182"
"2020/06/01 16:00:00","33","10033","380000","380000","0","bgm_M316","0","2030/03/26 14:59:00","0","1","0","bgm_M316"
"2020/06/15 16:00:00","34","10034","380000","380000","0","bgm_M189","0","2030/03/26 14:59:00","0","1","0","bgm_M189"
"2020/09/28 16:00:00","35","10035","380000","380000","0","bgm_M330","0","2030/03/26 14:59:00","0","1","0","bgm_M330"
"2020/09/28 16:00:00","36","10036","380000","380000","0","bgm_M330","0","2030/03/26 14:59:00","0","1","0","bgm_M330"
"2020/08/14 16:00:00","37","10037","380000","380000","0","bgm_M206","0","2030/03/26 14:59:00","0","1","0","bgm_M206"
"2020/06/29 16:00:00","38","10038","380000","380000","0","bgm_M343","0","2030/03/26 14:59:00","0","1","0","bgm_M343"
"2020/07/13 16:00:00","39","10039","380000","380000","0","bgm_M215","0","2030/03/26 14:59:00","0","1","0","bgm_M215"
"2020/07/31 16:00:00","40","10040","380000","380000","0","bgm_M351","0","2030/03/26 14:59:00","0","1","0","bgm_M351"
"2020/09/18 16:00:00","41","10041","380000","380000","0","bgm_M223","0","2030/03/26 14:59:00","0","1","0","bgm_M223"
"2020/09/01 16:00:00","42","10042","380000","380000","0","bgm_M375","0","2030/03/26 14:59:00","0","1","0","bgm_M375"
"2020/10/19 18:00:00","43","10043","380000","380000","0","bgm_M237","0","2030/03/26 14:59:00","0","1","0","bgm_M237"
"2020/11/02 16:00:00","44","10044","380000","380000","0","bgm_M380A","0","2030/03/26 14:59:00","0","1","0","bgm_M380A"
"2020/12/04 16:00:00","45","10046","380000","380000","0","bgm_M393","0","2030/03/26 14:59:00","0","1","0","bgm_M393"
"2020/12/18 16:00:00","47","10047","380000","380000","0","bgm_M254","0","2030/03/26 14:59:00","0","1","0","bgm_M254"
"2020/12/28 16:00:00","48","10048","380000","380000","0","bgm_M403","0","2030/03/26 14:59:00","0","1","0","bgm_M403"
"2021/01/18 16:00:00","49","10049","380000","380000","0","bgm_M265_Top","0","2030/03/26 14:59:00","0","1","0","bgm_M265"
"2021/02/01 16:00:00","50","10050","380000","380000","0","bgm_M413","0","2030/03/26 14:59:00","0","1","0","bgm_M413"
"2021/03/02 16:00:00","52","10052","380000","380000","0","bgm_M421","0","2030/03/26 14:59:00","0","1","0","bgm_M421"
"2021/04/16 16:00:00","53","10053","380000","380000","0","0","0","2030/03/26 14:59:00","0","1","0","0"
"2021/04/01 16:00:00","54","10054","380000","380000","0","bgm_M426","0","2030/03/26 14:59:00","0","1","0","bgm_M426"
"2021/05/04 16:00:00","56","10056","380000","380000","0","bgm_M435","0","2030/03/26 14:59:00","0","1","0","bgm_M435"
"2021/06/02 16:00:00","58","10058","380000","380000","0","bgm_M442A","0","2030/03/26 14:59:00","0","1","0","bgm_M442A"
"2021/06/12 16:00:00","59","10059","380000","380000","0","bgm_M442B","0","2030/03/26 14:59:00","0","1","0","bgm_M442B"
"2021/07/05 16:00:00","61","10061","380000","380000","0","bgm_M451","0","2030/03/26 14:59:00","0","1","0","bgm_M451"
"2021/08/02 16:00:00","64","10064","380000","380000","0","bgm_M457","0","2030/03/26 14:59:00","0","1","0","bgm_M457"
"2021/09/01 16:00:00","66","10066","380000","380000","0","bgm_M467","0","2030/03/26 14:59:00","0","1","0","bgm_M467"
"2021/10/01 16:00:00","68","10068","380000","380000","0","bgm_M478_Lofi","0","2030/03/26 14:59:00","0","1","0","bgm_M478"
"2021/11/01 16:00:00","70","10070","380000","380000","0","bgm_M486","0","2030/03/26 14:59:00","0","1","0","bgm_M486"
"2021/12/02 16:00:00","72","10072","380000","380000","0","bgm_M496","0","2030/03/26 14:59:00","0","1","0","bgm_M496"
"2022/01/03 16:00:00","74","10074","380000","380000","0","bgm_M508","0","2030/03/26 14:59:00","0","1","0","bgm_M508"
"2022/02/01 16:00:00","76","10076","380000","380000","0","bgm_M520","0","2030/03/26 14:59:00","0","1","0","bgm_M520"
"2022/03/01 16:00:00","78","10078","380000","380000","0","bgm_M527","0","2030/03/26 14:59:00","0","1","0","bgm_M527"
"2022/04/01 16:00:00","80","10080","380000","380000","0","bgm_M536","0","2030/03/26 14:59:00","0","1","0","bgm_M536"
"2022/05/02 16:00:00","82","10082","380000","380000","0","bgm_M543","0","2030/03/26 14:59:00","0","1","0","bgm_M543"
"2022/06/01 16:00:00","84","10084","380000","380000","0","bgm_M552","0","2030/03/26 14:59:00","0","1","0","bgm_M552"
"2022/06/08 16:00:00","85","10085","380000","380000","0","bgm_M553","0","2030/03/26 14:59:00","0","1","0","bgm_M553"
"2022/07/01 16:00:00","88","10088","380000","380000","0","bgm_M565","0","2030/03/26 14:59:00","0","1","0","bgm_M565"
"2022/08/01 16:00:00","90","10090","380000","380000","0","bgm_M574","0","2030/03/26 14:59:00","0","1","0","bgm_M574"
"2022/09/01 16:00:00","92","10092","380000","380000","0","bgm_M582","0","2030/03/26 14:59:00","0","1","0","bgm_M582"
"2022/10/02 16:00:00","94","10094","380000","380000","0","bgm_M595","0","2030/03/26 14:59:00","0","1","0","bgm_M595"
"2022/10/30 16:00:00","96","10096","380000","380000","0","bgm_M601","0","2030/03/26 14:59:00","0","1","0","bgm_M601"
"2022/11/29 16:00:00","98","10098","380000","380000","0","bgm_M608","0","2030/03/26 14:59:00","0","1","0","bgm_M608"
"2022/12/30 16:00:00","100","10100","380000","380000","0","bgm_M618","0","2030/03/26 14:59:00","0","1","0","bgm_M618"
"2023/01/30 16:00:00","102","10102","380000","380000","0","bgm_M623","0","2030/03/26 14:59:00","0","1","0","bgm_M623"
"2023/02/26 16:00:00","104","10104","380000","380000","0","bgm_M630","0","2030/03/26 14:59:00","0","1","0","bgm_M630"
"2023/03/30 16:00:00","106","10106","380000","380000","0","bgm_M638","0","2030/03/26 14:59:00","0","1","0","bgm_M638"
"2023/04/28 16:00:00","108","10108","380000","380000","0","bgm_M647","0","2030/03/26 14:59:00","0","1","0","bgm_M647"
"2023/05/29 16:00:00","110","10110","380000","380000","0","bgm_M659","0","2030/03/26 14:59:00","0","1","0","bgm_M659"
"2023/05/29 16:00:00","111","10111","380000","380000","0","bgm_M660","0","2030/03/26 14:59:00","0","1","0","bgm_M660"
"2023/06/28 16:00:00","114","10114","380000","380000","0","bgm_M668","0","2030/03/26 14:59:00","0","1","0","bgm_M668"
"2023/07/29 16:00:00","116","10116","380000","380000","0","bgm_MC017","0","2030/03/26 14:59:00","0","1","0","bgm_MC017"
"2023/08/29 16:00:00","118","10118","380000","380000","0","bgm_MC026","0","2030/03/26 14:59:00","0","1","0","bgm_MC026"
"2023/09/28 16:00:00","120","10120","380000","380000","0","bgm_MC036","0","2030/03/26 14:59:00","0","1","0","bgm_MC036"
"2023/10/30 16:00:00","122","10122","380000","380000","0","bgm_MC046","0","2030/03/26 14:59:00","0","1","0","bgm_MC046"
"2023/11/29 16:00:00","124","10124","380000","380000","0","bgm_MC056","0","2030/03/26 14:59:00","0","1","0","bgm_MC056"
"2023/12/29 16:00:00","126","10126","380000","380000","0","bgm_MC063","0","2030/03/26 14:59:00","0","1","0","bgm_MC063"
"2024/01/29 16:00:00","128","10128","380000","380000","0","bgm_MC075","0","2030/03/26 14:59:00","0","1","0","bgm_MC075"
"2024/02/27 16:00:00","130","10130","380000","380000","0","bgm_MC082","0","2030/03/26 14:59:00","0","1","0","bgm_MC082"
"2024/03/30 16:00:00","132","10132","380000","380000","0","bgm_MC091","0","2030/03/26 14:59:00","0","1","0","bgm_MC091"
"2024/04/29 16:00:00","134","10134","380000","380000","0","bgm_MC099","0","2030/03/26 14:59:00","0","1","0","bgm_MC099"
"2024/05/29 16:00:00","136","10136","380000","380000","0","bgm_MC110","0","2030/03/26 14:59:00","0","1","0","bgm_MC110"
"2024/05/29 16:00:00","137","10137","380000","380000","0","bgm_MC111","0","2030/03/26 14:59:00","0","1","0","bgm_MC111"
"2024/06/28 16:00:00","140","10140","380000","380000","0","bgm_MC124","0","2030/03/26 14:59:00","0","1","0","bgm_MC124"
"2024/07/29 16:00:00","142","10142","380000","380000","0","bgm_MC136","0","2030/03/26 14:59:00","0","1","0","bgm_MC136"
"2024/08/29 16:00:00","144","10144","380000","380000","0","bgm_MC143","0","2030/03/26 14:59:00","0","1","0","bgm_MC143"
"2024/09/28 16:00:00","146","10146","380000","380000","0","bgm_MC147","0","2030/03/26 14:59:00","0","1","0","bgm_MC147"
"2024/10/29 16:00:00","148","10148","380000","380000","0","bgm_MC156","0","2030/03/26 14:59:00","0","1","0","bgm_MC156"
"2024/11/28 16:00:00","150","10150","380000","380000","0","bgm_MC162","0","2030/03/26 14:59:00","0","1","0","bgm_MC162"
"2024/12/27 16:00:00","152","10152","380000","380000","0","bgm_MC172_TitleCall","0","2030/03/26 14:59:00","0","1","0","bgm_MC172"
"2025/01/29 16:00:00","154","10154","380000","380000","0","bgm_MC186","0","2030/03/26 14:59:00","0","1","0","bgm_MC186"
"2025/02/26 16:00:00","156","10156","380000","380000","0","bgm_MC194","0","2030/03/26 14:59:00","0","1","0","bgm_MC194"
"2025/03/28 16:00:00","158","10158","380000","380000","0","bgm_MC213","0","2030/03/26 14:59:00","0","1","0","bgm_MC213"
"2020/07/02 16:00:00","20001","20001","380000","380000","0","bgm_M33","0","2030/03/26 14:59:00","0","1","0","bgm_M33"
"2020/08/03 16:00:00","20002","20002","380000","380000","0","bgm_M99","0","2030/03/26 14:59:00","0","1","0","bgm_M99"
"2020/09/04 16:00:00","20003","20003","380000","380000","0","bgm_M107","0","2030/03/26 14:59:00","0","1","0","bgm_M107"
