ef56e093360ac069e12f86ee06c4a86b14f8992c07623909869beae7e30cd17a,7089200ed20e17febbaabebe85325156fb25eb9e6bf0ff258e21d442a693f52f,4b6558495b49194166cd10048d12d616a6e0bebea9fbfa03c93b75273bbe0880,1e412aab77a14db8266f569144ec663ebf05826ff21688dea5521bc57302e5f4,7232b8e64562ff1d8fa90740663e0618af9240aec774b64622aa23d5f544f8fe,4ce8969ded12938440f7f655625700ae056b4a56c1f9eaeddb542897178819ad,281df4a0a0edae40625710f361dcda0a2fec10e8640d63d59fa1cff46c3437e6,a6d7e7f5522a50da755a7865058b55021290407be94dfd5b46afd9442037d4df,77d8da13334b3609cdffc018d2f8764ba28fc5e5b4176f9fc4b17a11150ed96f,6d5167576134be490732bb0f793cfa25aa536a265c3250437fef0ebd4c48a989,9d0444efc358efcbb562059c0a32adb62b78fb220623c8273c86e24852e40704,4f237162867e6ecea7e9614b57b2d721f76e844b0c42bea07c75d89e95371b90,968ee5b1b08459cf774a9fd43a7732dcbbf4a76eb9567d8508fcdb2becbdc211,90ed2e81570ab063c267fe7a6a2a9b9e67dcc98db81589e4b69b258cf32c29a5,f15c5eba75f95b1a61064d6c980d1a320fdf67f4b7820b10d7fba8c478ae2a8c,3b1827a85d523afd752a9f9dacdacb76625c9e01df1f8535e783754593342860,646125b36a04dc55942b12b23c127f4d5cbc913ccb13fbfc4eb48192e23d2a68,ecd1190b927010e9c5d664b3e4efe38d126fcc70a340c821ca230da039fa4545,5d2b16d7ec22e75e1dcae7ba0d637b9fb4e57964ab82e4576bd176d0f0694fdc,e7c1c862d2e38561d5d4466c902b42b772e9b23574b0544a3eef5cd7343f8081,8a2a5d8bc63a3c64190fb749e921ac274cd5a574a1591de8c89e65d87938e931,43201bb83af61577d3ebc7bec93d670123e332779e410cf30e9033b5f22f64b2,641a18fba06f390f20413cebe561b5a42c3de80ecbfcb1657a956a922503695b,6726860a0bb97918f3cd024577dc0b20abc7b8a386880f0cced79c6b9b57d792,8fb3533d8814083161084d0dfa6bd9f5b766c98adce78fff5499db1a167975fb,675add5d976d04808d2e498fe78eb4f2ebd3cd3238985ecc5e772a8b1606ea59,c2c6014044ac1dfba0b596068c817ca5057ce68a27046011166196f59ec382b1,222bc256cfb25f267f5a0a549bb9b53ebc1786ff313b28cc051b6de8a2caaaf6,810e56de2ce5a7234dfdc2b3103523277937ab3ea760fa3769b18ff393c0fb14,2827465c3c52b3fc26fa8a5b28a962bd08a7e5fb238a425831e1e76924f05224,fa27597d41d7ce099dde8454a4c12f317912a5d07d7c5f45fb711703d5e76a09,3b893f9ebaca748aa4bfe1b45b3241dcc8cf5661c98ea99a9bf5dfdde2ad612d,2aa9fb0cfd64be498b9f3b1382878b32e69ff9b601ff479ec251ed7ca2ba98fe,e31e7148a5d2d84825c18a787384aa670aa6244e63d857cb973c209cc75409d9,f41ecc80c591545e98282acdf1f77d5c243d2a1a9c1de8cda2d38b66cf293235,82ec962c4657b2ec227901c9b483b0b870177bfeeb6e78ba391e217d534cf571,8a4289aa7e56a1c8f4aaff678d04de05d092e14d66773735f398dfe05c1f02c6,d23fde350f667c2d440b1fdb8beeb7b5251e890fbcc0969a4f21f93a38343f11,7fbfbf56815665ed02185fa03364f7f30bca3ad31eb754935170eb8488c1ed32,c6fe37a6261c42b7af07ce932921fc6e137717d7b6ffe02002f86f6c45d6e1c0,f107e2070646316f3c6bc409e9a6233d536de693f062ba4c9c51f48fdc08ac31,7ed8195981d99bbc7211b0edb24d3b54dffe9467a5b1b6ab633cecd88a5d5eb7,b32dcfd572fd20171f1e360e5cba700130893aaa745686b5d004ee2c09e8f577,8b17df37899379626021051b40840a249b499f9ba5320303a17ed1c6a0096d64,5dd33b2d902b7b5c046f46446d957391655cecc366608d0f036f6b784e34fb68,54f3dedfa42c85a7fbab8256a6204acfa9396f9e0699c297b39a177bbb89f94a,7d44ea1c9fe02e0520a88f0a558a9e5761c023130bd6130bafefe08b26c5fa75,bbde1462bda1050c73ff34eefe8a28cece222c1c16394c7689ae54f3def64d84,69f5e6eca345b77a9068c454dd4f0d2ed1dc557cc6f1d28210b2a581c15c5373,6727040c902a7ea4dc06855d485b0d81ba077b43acdf81d42da2599d02c23360,33082c7e7024f52ce819e88308882d33f82c820008b5e496c01f3d7e637a3392,e4df2137d97fffb6d0b081fe904cc538ba12135c71dc63edb9c2b6afc57a5d3e,340ad63f62c36fc49711bfd031a508d9003b1e3cd81469fcb92da2133b7b9e1b
"0","0","bgm_M17","1","0","100392","100391","90","8","0","bgm_M63","赫柏丘陵 3-12","101031206","211001000","0","0","2015/12/17 15:00:00","9003126","110030122","0","0","100392","11003","bgm_M63","110030123","0","9003125","122613","bgm_M17_02","495","0","8","11003012","0","100080","110030121","110030121","140","60","25015","bgm_M17","0","8","0","bgm_M17_02","0","102581","0","0","2030/12/31 14:59:59","122614","100393","0"
"0","0","bgm_M06","1","0","100582","100581","90","9","0","bgm_M06","維斯塔溪谷 4-1","101040106","211001000","0","0","2015/12/17 15:00:00","0","110040012","0","0","100582","11004","bgm_M06","110040013","101040106","0","102252","bgm_M06","-660","0","9","11004001","0","100100","110040011","110040011","150","25","0","bgm_M06","0","9","0","bgm_M06","0","102131","101040104","0","2030/12/31 14:59:59","102101","100583","0"
"0","0","bgm_M06","1","0","100582","100581","90","9","0","bgm_M06","維斯塔溪谷 4-2","101040201","211001000","0","0","2015/12/17 15:00:00","0","110040022","0","0","100582","11004","bgm_M06","110040023","101040206","0","102192","bgm_M06","-540","0","9","11004002","0","100100","110040021","110040021","150","-70","0","bgm_M06","101040204","9","0","bgm_M06","0","102222","101040205","0","2030/12/31 14:59:59","102014","100583","0"
"0","0","bgm_M06","1","0","100582","100581","90","9","0","bgm_M06","維斯塔溪谷 4-3","101040305","211001000","0","0","2015/12/17 15:00:00","0","110040032","0","0","100582","11004","bgm_M06","110040033","101040306","0","102013","bgm_M06","-395","0","9","11004003","0","100100","110040031","110040031","150","-10","0","bgm_M06","101040304","9","0","bgm_M06","0","102041","101040306","0","2030/12/31 14:59:59","113071","100583","0"
"0","0","bgm_M06","1","0","100582","100581","90","9","0","bgm_M06","維斯塔溪谷 4-4","101040407","211001000","0","0","2015/12/17 15:00:00","0","110040042","0","0","100582","11004","bgm_M06","110040043","101040402","0","102163","bgm_M06","-240","0","9","11004004","0","100100","110040041","110040041","150","30","0","bgm_M06","101040405","9","0","bgm_M06","0","122282","101040406","0","2030/12/31 14:59:59","113011","100583","0"
"0","0","bgm_M06","1","0","100202","100201","90","9","0","bgm_M06","維斯塔溪谷 4-5","101040505","211001000","0","0","2015/12/17 15:00:00","0","110040052","0","0","100202","11004","bgm_M06","110040053","101040503","0","123251","bgm_M06","-245","101040507","9","11004005","0","100110","110040051","110040051","150","-145","0","bgm_M06","101040502","9","0","bgm_M06","0","122521","101040503","0","2030/12/31 14:59:59","123161","100203","0"
"0","0","bgm_M06","1","0","100202","100201","90","9","0","bgm_M06","維斯塔溪谷 4-6","101040603","211001000","0","0","2015/12/17 15:00:00","0","110040062","0","0","100202","11004","bgm_M06","110040063","101040603","0","113191","bgm_M06","-75","0","9","11004006","0","100110","110040061","110040061","150","-115","0","bgm_M06","101040607","9","0","bgm_M06","0","122342","101040607","0","2030/12/31 14:59:59","113221","100203","0"
"0","0","bgm_M06","1","0","100102","100101","90","9","0","bgm_M06","維斯塔溪谷 4-7","101040707","211001000","0","-70","2015/12/17 15:00:00","0","110040072","0","0","100102","11004","bgm_M06","110040073","101040701","0","102552","bgm_M06","-40","0","9","11004007","0","100070","110040071","110040071","150","40","0","bgm_M06","101040705","9","0","bgm_M06","0","122312","101040706","0","2030/12/31 14:59:59","123281","100103","0"
"0","0","bgm_M06","1","0","100102","100101","90","9","0","bgm_M06","維斯塔溪谷 4-8","101040805","211001000","0","-70","2015/12/17 15:00:00","0","110040082","0","0","100102","11004","bgm_M06","110040083","101040806","0","102582","bgm_M06","115","0","9","11004008","0","100070","110040081","110040081","150","-20","0","bgm_M06","101040808","9","0","bgm_M06","0","122372","101040807","0","2030/12/31 14:59:59","123311","100103","0"
"0","0","bgm_M06","1","0","100582","100581","90","9","0","bgm_M06","維斯塔溪谷 4-9","101040907","211001000","0","0","2015/12/17 15:00:00","0","110040092","0","0","100582","11004","bgm_M06","110040093","101040906","0","122614","bgm_M06","275","0","9","11004009","0","100100","110040091","110040091","150","40","25011","bgm_M06","101040905","9","0","bgm_M06","0","122401","101040901","0","2030/12/31 14:59:59","123341","100583","0"
"0","0","bgm_M06","1","0","100075","100074","90","9","0","bgm_M06","維斯塔溪谷 4-10","101041005","211001000","0","0","2015/12/17 15:00:00","0","110040102","0","0","100075","11004","bgm_M06","110040103","101041005","0","113521","bgm_M06","440","0","9","11004010","0","100010","110040101","110040101","150","20","25012","bgm_M06","101041004","9","0","bgm_M06","0","122432","101041002","0","2030/12/31 14:59:59","113431","100076","0"
"0","0","bgm_M06","1","0","100078","100077","90","9","0","bgm_M06","維斯塔溪谷 4-11","101041106","211001000","0","0","2015/12/17 15:00:00","0","110040112","0","0","100078","11004","bgm_M06","110040113","101041102","0","113581","bgm_M06","615","0","9","11004011","0","100010","110040111","110040111","150","55","25013","bgm_M06","101041105","9","0","bgm_M06","0","122613","101041102","0","2030/12/31 14:59:59","113551","100079","0"
"0","0","bgm_M06","1","0","100202","100201","90","9","0","bgm_M06","維斯塔溪谷 4-12","101041205","211001000","0","0","2015/12/17 15:00:00","0","110040122","0","0","100202","11004","bgm_M06","110040123","101041203","0","123612","bgm_M06","690","101041201","9","11004012","0","100110","110040121","110040121","150","-95","25014","bgm_M06","101041201","9","0","bgm_M06","0","113011","101041204","0","2030/12/31 14:59:59","113611","100203","0"
"0","0","bgm_M17","1","0","100462","100461","90","9","0","bgm_M63","維斯塔溪谷 4-13","101041306","211001000","0","0","2015/12/17 15:00:00","9004136","110040132","0","0","100462","11004","bgm_M63","110040133","0","9004135","113252","bgm_M17_02","520","0","9","11004013","0","100110","110040131","110040131","150","-125","25015","bgm_M17","0","9","0","bgm_M17_02","0","113221","0","0","2030/12/31 14:59:59","123192","100463","0"
