f0931ed57e388faf22f3b8ac47b3f2c84f534abb954435660232e07a06b630a2,24269aedcaae05c2eb27e9277cfa5de8a2af3dcbf6d2f4653e426ae0bf5bd90f,5bd87ac094041dec36189cdfaf626b5401b87876abe6b9da11ac4a717d210e45,112d73ad6f025c8f14cc394327dd9aa97f4e40e7a71a89abda032f22cf08129e,ffafbc6fef4daa81ba78e9d2e7d10600401d43e892234b2adbf11e8ffa6af050,4110bf23e411d73c9de74cd5b6e7d733e87e1c3967ce139bda21c69161ad9842,656824ae4bb57cb991ac192a695ef2f077c072328303f04f86db31ec58b59deb,e247454649a98b0b61ec395160103079a838b84b8914e6baa4351232fcf89120,8fc5c993cf213812fb365dfc693169253af6c412f732231a1eae70558922670a,f9a6092757b0662715b9bbdb983dc853535080d5609da92c6b1f97623db82fac,12350a0377ad998c59949cff32dd4d6f46bd97d6d7daf731fad5c45de6c53cd1,836f7d19424541ad9bcb483bdefaefcd5e63c8bbd488b4cbe20e870a572d37e5,4fbb57bafb34d8f1679ebf1ee0a632e236a114a99b3ff5bdbc2f961964360452,95b457bee472587f29eb67447d4226c2180ae41a1d2670e217fb76696e994a80,d088a75754ba197c5422ea215b67bd390a2aca1386d3ac035158261d5a4a4cbc,2c529f2d9a854805d094c276cfc6db0b093ce1e5c5cfa31a37aa2e84af35590c,e97cd7ddeb3a35191965a3fd38a7f0606a0cc48ffea55361fe1d6cc3b2b56389,9314625704054de1da8d673187f7d11c63f012fe3865a1c0aeecd12c8e9c26d3,92b59125c9e1f2c15c4c4ced7e4aa5e8697b07c22b2a949a149f16b5a7c3d7c0,e14094abfc206b8079cebd77bbd4f2e822d4df8197e064a5cd348c1c9ac5afd0,73ef786b59e59cf79d317aade7dfaf50e21a0481bd10850813e764c65a6f0454,44b81158a3fe61fe4a0aa90286d6d9826d22864cdcb7611afb816a7029a01133,5413a1a31873a0d929268ff2e5c902edf4d11c46e80fc600d3b3d54aa68b62bb,67c21a34c437ee9052850e53a1e4219a977580016568417a8b8edd482625b02c,62c719ed529c02248b3fc0095246900e4227559982fe23e7a00cccae0a48a072,5960e0636252746f5f8648bfb65b06a03240f355d61356abf7a5b66e586dac2e,76d63c662cb46cf18eabdde562586b0b3f4538d2b57861b219f97d7324356871,7ae4e124bf09f0fc550ffab05c26310f9e2a54afcc8e424210158c8abf098999,74106c89714b01c457efee93cfe2667d3f45cbdd290e9c45e5d14014f20e28a0,106f03b983ab05739cfde41056348211eccee9635b1f0207c1964d1e3b2ee6e3,787b9d00310c3014d08ccfbeba63a87b02b3968b4838370b8e2e21dbff219c41,ebefee20ef1b8c0fb6c225dcdbc8ce1a4b27c41bd2acb7f07e13ad8176fa80f8,7b86292f245494ae196e017aa5edc06eaf5dcbae066949aea2145cc4a6a4f98f,a3647553f70d38d649e859299c57cbcb309693e2b381df7aa495bb923d2ac087,f36024476069536d18a3d1e7957dadeb8440a3b7faee6c6c43dc8b6de0a0ca63,d59bd44cf1b9d56db2daf2d5b6f3c875d3c4354f201b1c37f84abfa718fb2616,108be52c790c6b2af7203a2031dcc8b6ec457dfad6924180ac17373917fbedcb,f7bb6adcfbbeac0beecb7d7aef17b6164c9c364274a9452ca341714e67bd5ba7,3ef61b9e3a1c526eb9c9a7062e4c7a7558c64ad349043a2a90a9934ea52cbb86,7a3ca9acce4e5603e4b9f35573bb49d48d9dd3c22642faef584e9f4c27334533,8cfd799e31909c06b241660c37e57de3afce9a782ccbacbd3c5938e18f0a3cb7,c1b9f9bc9497a5cb1f1a82075a6302445b5fd11205f2b84400c6cf0e677031cc,26a82b1a332ae644256fee67ee9a5fb3c784e37da3dfc5f4c033f0a2d8320ebe,b2d9bf7d1faecfa81784c4cb074a445588f60ab6194ab28194f197d24d50600c
"302","0","3020","0","0","251100","3020","10244800","0","0","3020","0","0","0","0","0","0","0","0","0","3020","0","3020","3020","0","810100401","0","9724","2273","0","0","0","1","0","0","0","200000001","0","岩龜暴君","0","1515","0","0","42"
"302","0","3020","0","0","250300","3020","13243084","0","0","3020","0","0","0","0","0","0","0","0","0","3020","0","3020","3020","0","810100402","0","11670","1364","0","0","0","1","200","0","0","200000001","0","小小哥布林","0","303","0","0","42"
"302","0","3020","0","0","250600","3020","12323722","0","0","3020","0","0","6528","0","0","0","0","0","0","3020","0","3020","3020","0","810100403","0","0","909","0","0","0","1","0","0","0","200000001","0","小狸貓","0","606","0","0","42"
"302","0","302","15","0","610901","302","6746755","0","0","302","40","0","0","0","5","0","0","0","0","302","0","302","302","0","810100404","0","52112","580","0","20","1","32","24","0","2391","200000001","0","琪愛兒的闇影","0","772","0","0","62"
"302","0","302","4","0","611602","302","7957592","0","0","302","20","0","0","0","5","0","0","0","0","302","0","302","302","0","810100405","0","28169","1882","0","114","1","32","28","0","652","200000001","0","望（聖誕節）的闇影","0","2744","0","0","42"
"302","0","3020","0","0","250700","3020","12217327","0","0","3020","0","0","0","0","0","0","0","0","0","3020","0","3020","3020","0","810100501","0","9951","909","0","0","0","1","0","0","0","200000001","0","魔像","0","2424","0","0","42"
"302","0","3020","0","0","252700","3020","11048088","0","0","3020","0","0","35424","0","0","0","0","0","0","3020","0","3020","3020","0","810100502","0","0","1364","0","0","0","1","0","0","0","200000001","0","閃焰軟泥怪","0","909","0","0","42"
"302","0","302","0","0","614301","302","8027121","0","0","302","30","0","0","0","5","0","0","1208","0","302","0","302","302","0","810100503","0","53888","432","0","36","1","32","10","0","2110","200000001","0","智（魔法少女）的闇影","0","499","0","0","71"
"302","0","302","29","0","613301","302","8146777","0","0","302","20","0","51298","0","5","0","0","1023","0","302","0","302","302","0","810100504","0","0","841","0","146","1","32","0","0","0","200000001","0","七七香（夏日）的闇影","0","559","0","0","42"
"302","0","3020","0","0","258400","3020","13418414","0","0","3020","0","0","25403","0","0","0","0","0","0","3020","0","3020","3020","0","810100505","0","0","455","0","906","0","1","0","0","0","200000001","0","鈴蘭蟲","0","303","0","0","42"
"302","0","302","5","0","605802","302","11033748","0","0","302","26","0","0","0","6","0","0","0","0","302","0","302","302","0","810100601","0","27753","2313","0","140","1","32","21","0","493","200000001","0","貪吃佩可的闇影","0","2493","0","0","42"
"302","0","3020","0","0","253200","3020","12297640","0","0","3020","0","0","0","0","0","0","0","0","0","3020","0","3020","3020","0","810100602","0","12951","1818","0","0","0","1","0","0","0","200000001","0","沙塵野豬","0","1212","0","0","42"
"302","0","302","15","0","600101","302","9189303","0","0","302","49","0","0","0","6","0","0","0","0","302","0","302","302","0","810100603","0","62481","727","0","20","1","32","20","0","2194","200000001","0","日和的闇影","0","856","0","0","62"
"302","0","302","21","0","604201","302","9140499","0","0","302","19","0","48319","0","6","0","0","522","0","302","0","302","302","0","810100604","0","0","1743","0","2740","1","32","3","0","0","200000001","0","千歌的闇影","0","1451","0","0","42"
"302","0","3020","0","0","257600","3020","11258510","0","0","3020","0","0","0","0","0","0","0","0","0","3020","0","3020","3020","0","810100605","0","1957","1364","0","906","0","1","0","0","0","200000001","0","氣球鳥","0","909","0","0","42"
"303","0","3030","0","0","250700","3030","12976749","0","0","3030","0","0","0","0","0","0","0","0","0","3030","0","3030","3030","0","810100701","0","9953","912","0","0","0","1","0","0","0","200000001","0","魔像","0","2432","0","0","42"
"303","0","3030","0","0","250600","3030","14306969","0","0","3030","0","0","6526","0","0","0","0","0","0","3030","0","3030","3030","0","810100702","0","0","912","0","0","0","1","0","0","0","200000001","0","小狸貓","0","608","0","0","42"
"303","0","3030","0","0","250900","3030","12098087","0","0","3030","0","0","0","0","0","0","0","0","0","3030","0","3030","3030","0","810100703","0","11784","1824","0","0","0","1","0","0","0","200000001","0","生者戰士像","0","1824","0","0","42"
"303","0","303","20","0","619101","303","10708529","0","0","303","15","0","26088","0","5","0","0","130","0","303","0","303","303","0","810100704","0","0","2167","0","86","1","32","12","0","0","200000001","0","空花（黑暗）的闇影","0","2650","0","0","42"
"303","0","303","0","0","606301","303","8710513","0","0","303","35","0","0","0","6","0","0","0","0","303","0","303","303","0","810100705","0","56723","773","0","40","1","32","15","0","1984","200000001","0","亞里莎的闇影","0","548","0","0","75"
"303","0","3030","0","0","251500","3030","10975615","0","0","3030","0","0","26865","0","0","0","0","0","0","3030","0","3030","3030","0","810100801","0","0","2280","0","0","0","1","0","0","0","200000001","0","守門者","0","1520","0","0","42"
"303","0","3030","0","0","251000","3030","12063237","0","0","3030","0","0","0","0","0","0","0","0","0","3030","0","3030","3030","0","810100802","0","11903","2736","0","0","0","1","0","0","0","200000001","0","生者劍士","0","1216","0","0","42"
"303","0","303","18","0","613801","303","9483730","0","0","303","23","0","32023","0","5","0","0","198","0","303","0","303","303","0","810100803","0","0","2683","0","1580","1","32","6","0","0","200000001","0","依里（天使）的闇影","0","1815","0","0","42"
"303","0","3030","0","0","256000","3030","11869295","0","0","3030","0","0","46833","0","0","0","0","0","0","3030","0","3030","3030","0","810100804","0","0","684","0","0","0","1","0","0","0","200000001","0","翼耳兔","0","456","0","0","42"
"303","0","303","18","0","607801","303","8824926","0","0","303","34","0","59172","0","6","0","0","2393","0","303","0","303","303","0","810100805","0","0","596","0","45","1","32","0","0","0","200000001","0","凱留（夏日）的闇影","0","507","0","0","42"
"303","0","3030","0","0","251300","3030","13035517","0","0","3030","0","0","0","0","0","0","0","0","0","3030","0","3030","3030","0","810100901","0","11557","2280","0","0","0","1","0","0","0","200000001","0","叢林護衛","0","912","0","0","42"
"303","0","303","5","0","604701","303","11252501","0","0","303","30","0","0","0","6","0","0","0","0","303","0","303","303","0","810100902","0","23811","2936","0","69","1","32","26","0","536","200000001","0","純的闇影","0","2558","0","0","42"
"303","0","3030","0","0","253700","3030","11872997","0","0","3030","0","0","0","0","0","0","0","0","0","3030","0","3030","3030","0","810100903","0","31676","1368","0","0","0","1","0","0","0","200000001","0","鼠妖","0","912","0","0","42"
"303","0","303","4","0","605501","303","10665885","0","0","303","31","0","0","0","6","0","0","0","0","303","0","303","303","0","810100904","0","28818","2271","0","64","1","32","41","0","196","200000001","0","步未的闇影","0","2978","0","0","42"
"303","0","3030","0","0","255000","3030","11582580","0","0","3030","0","0","0","0","0","0","0","0","0","3030","0","3030","3030","0","810100905","0","12468","1140","0","0","0","1","0","0","0","200000001","0","土蛇","0","760","0","0","42"
"310","0","0","0","0","305705","0","145000000","0","0","600","70","0","0","0","1","0","0","0","0","0","0","1800","1200","0","810101001","0","80000","1300","0","0","0","1","0","0","0","300000008","0","哥布林王者","0","1400","0","0","60"
"310","0","125","0","0","217300","0","1000000000","0","0","0","0","0","0","150","1","0","5000","0","0","100","0","0","125","0","810101002","0","0","0","0","0","0","1","0","0","0","300000008","0","爆裂敵人","0","0","0","0","100"
"310","0","0","0","0","217301","0","1000000000","0","0","250","0","0","0","0","1","0","0","0","0","0","0","0","0","0","810101003","0","0","0","0","0","0","1","0","0","0","300000008","0","爆裂敵人","0","0","0","0","100"
"310","0","3000","0","0","217303","0","1000000000","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","810101004","0","0","0","0","0","0","1","0","0","0","300000008","0","爆裂敵人","0","0","0","0","100"
"304","0","3040","0","0","250700","3040","13682634","0","0","3040","0","0","0","0","0","0","0","0","0","3040","0","3040","3040","0","810101101","0","11008","915","0","0","0","1","0","0","0","200000001","0","魔像","0","2440","0","0","42"
"304","0","304","0","0","610801","304","9514010","0","0","304","18","0","0","0","5","0","0","0","0","304","0","304","304","0","810101102","0","59852","450","0","30","1","32","48","0","2553","200000001","0","克蘿依的闇影","0","605","0","0","64"
"304","0","304","0","0","606602","304","10405471","0","0","304","32","0","0","0","6","0","0","0","0","304","0","304","304","0","810101103","0","59250","1112","0","50","1","32","11","0","1254","200000001","0","祈梨的闇影","0","1187","0","0","47"
"304","0","3040","0","0","256800","3040","12723732","0","0","3040","0","0","0","0","0","0","0","0","0","3040","0","3040","3040","0","810101104","0","45193","687","0","0","0","1","0","0","0","200000001","0","洞窟猿猴","0","458","0","0","42"
"304","0","3040","0","0","258300","3040","13243526","0","0","3040","0","0","0","0","0","0","0","0","0","3040","0","3040","3040","0","810101105","0","24400","915","0","912","0","1","0","0","0","200000001","0","鬼燈螢","0","610","0","0","42"
"304","0","3040","0","0","251100","3040","13170027","0","0","3040","0","0","0","0","0","0","0","0","0","3040","0","3040","3040","0","810101201","0","10761","2288","0","0","0","1","0","0","0","200000001","0","岩龜暴君","0","1525","0","0","42"
"304","0","3040","0","0","253200","3040","13646968","0","0","3040","0","0","0","0","0","0","0","0","0","3040","0","3040","3040","0","810101202","0","12126","1830","0","0","0","1","0","0","0","200000001","0","沙塵野豬","0","1220","0","0","42"
"304","0","3040","0","0","251200","3040","13653499","0","0","3040","0","0","0","0","0","0","0","0","0","3040","0","3040","3040","0","810101203","0","12627","1373","0","0","0","1","0","0","0","200000001","0","哥布林護衛","0","1525","0","0","42"
"304","0","304","5","0","617101","304","11650699","0","0","304","26","0","0","0","5","0","0","0","0","304","0","304","304","0","810101204","0","28742","1961","0","147","1","32","21","0","511","200000001","0","靜流（夏日）的闇影","0","2933","0","0","42"
"304","0","304","17","0","603602","304","9813346","0","0","304","29","0","60649","0","6","0","0","2460","0","304","0","304","304","0","810101205","0","0","585","0","60","1","32","0","0","0","200000001","0","鏡華的闇影","0","480","0","0","42"
"304","0","304","4","0","602101","304","12642341","0","0","304","28","0","0","0","6","0","0","0","0","304","0","304","304","0","810101301","0","34960","2367","0","59","1","32","36","0","365","200000001","0","胡桃的闇影","0","2305","0","0","42"
"304","0","3040","0","0","252600","3040","13680314","0","0","3040","0","0","39832","0","0","0","0","0","0","3040","0","3040","3040","0","810101302","0","0","1373","0","0","0","1","0","0","0","200000001","0","軟泥怪","0","915","0","0","42"
"304","0","304","29","0","613301","304","10594265","0","0","304","20","0","55499","0","5","0","0","1023","0","304","0","304","304","0","810101303","0","0","857","0","146","1","32","0","0","0","200000001","0","七七香（夏日）的闇影","0","571","0","0","42"
"304","0","304","18","0","613801","304","11357835","0","0","304","23","0","40965","0","5","0","0","201","0","304","0","304","304","0","810101304","0","0","2734","0","1580","1","32","6","0","0","200000001","0","依里（天使）的闇影","0","1849","0","0","42"
"304","0","3040","0","0","256300","3040","13860738","0","0","3040","0","0","53440","0","0","0","0","0","0","3040","0","3040","3040","0","810101305","0","0","687","0","0","0","1","0","0","0","200000001","0","搗蛋惡魔","0","458","0","0","42"
"305","0","3050","0","0","252900","3050","14485103","0","0","3050","0","0","0","0","0","0","0","0","0","3050","0","3050","3050","0","810101401","0","11384","2295","0","0","0","1","0","0","0","200000001","0","高等獸人","0","918","0","0","42"
"305","0","3050","0","0","251300","3050","14412407","0","0","3050","0","0","0","0","0","0","0","0","0","3050","0","3050","3050","0","810101402","0","12749","2295","0","0","0","1","0","0","0","200000001","0","叢林護衛","0","918","0","0","42"
"305","0","305","5","0","605802","305","12722511","0","0","305","26","0","0","0","6","0","0","0","0","305","0","305","305","0","810101403","0","28176","2358","0","141","1","32","21","0","493","200000001","0","貪吃佩可的闇影","0","2544","0","0","42"
"305","0","305","17","0","612001","305","9549941","0","0","305","24","0","68142","0","5","0","0","2268","0","305","0","305","305","0","810101404","0","0","459","0","45","1","32","0","0","0","200000001","0","凱留（新年）的闇影","0","395","0","0","42"
"305","0","3050","0","0","256300","3050","13479043","0","0","3050","0","0","53438","0","0","0","0","0","0","3050","0","3050","3050","0","810101405","0","0","689","0","0","0","1","0","0","0","200000001","0","搗蛋惡魔","0","459","0","0","42"
"305","0","3050","0","0","252900","3050","14708223","0","0","3050","0","0","0","0","0","0","0","0","0","3050","0","3050","3050","0","810101501","0","11384","2295","0","0","0","1","0","0","0","200000001","0","高等獸人","0","918","0","0","42"
"305","0","3050","0","0","251600","3050","14428666","0","0","3050","0","0","0","0","0","0","0","0","0","3050","0","3050","3050","0","810101502","0","11507","1836","0","0","0","1","0","0","0","200000001","0","狂野角鹿","0","1224","0","0","42"
"305","0","3050","0","0","251300","3050","14635506","0","0","3050","0","0","0","0","0","0","0","0","0","3050","0","3050","3050","0","810101503","0","12749","2295","0","0","0","1","0","0","0","200000001","0","叢林護衛","0","918","0","0","42"
"305","0","305","20","0","609501","305","12183422","0","0","305","19","0","27063","0","5","0","0","120","0","305","0","305","305","0","810101504","0","0","3207","0","208","1","32","12","0","0","200000001","0","空花（大江戶）的闇影","0","2237","0","0","42"
"305","0","305","17","0","605001","305","10490545","0","0","305","29","0","72998","0","6","0","0","2341","0","305","0","305","305","0","810101505","0","0","574","0","45","1","32","0","0","0","200000001","0","美咲的闇影","0","467","0","0","42"
"305","0","305","6","0","605202","305","13592091","0","0","305","19","0","0","0","6","0","0","0","0","305","0","305","305","0","810101601","0","26315","2506","0","24","1","32","12","0","135","200000001","0","莉瑪的闇影","0","3503","0","0","42"
"305","0","305","15","0","600101","305","12013495","0","0","305","49","0","0","0","6","0","0","0","0","305","0","305","305","0","810101602","0","62513","769","0","20","1","32","20","0","2197","200000001","0","日和的闇影","0","875","0","0","62"
"305","0","305","5","0","603401","305","12986070","0","0","305","26","0","0","0","6","0","0","0","0","305","0","305","305","0","810101603","0","32893","2881","0","2640","1","32","13","0","575","200000001","0","優花梨的闇影","0","2021","0","0","42"
"305","0","3050","0","0","256100","3050","14602120","0","0","3050","0","0","0","0","0","0","0","0","0","3050","0","3050","3050","0","810101604","0","44918","689","0","0","0","1","0","0","0","200000001","0","流浪之鴉","0","459","0","0","42"
"305","0","3050","0","0","256800","3050","14556578","0","0","3050","0","0","0","0","0","0","0","0","0","3050","0","3050","3050","0","810101605","0","45170","689","0","0","0","1","0","0","0","200000001","0","洞窟猿猴","0","459","0","0","42"
"306","0","3060","0","0","251600","3060","14908947","0","0","3060","0","0","0","0","0","0","0","0","0","3060","0","3060","3060","0","810101701","0","11507","1842","0","0","0","1","0","0","0","200000001","0","狂野角鹿","0","1228","0","0","42"
"306","0","3060","0","0","251200","3060","14882731","0","0","3060","0","0","0","0","0","0","0","0","0","3060","0","3060","3060","0","810101702","0","12624","1382","0","0","0","1","0","0","0","200000001","0","哥布林護衛","0","1535","0","0","42"
"306","0","3060","0","0","250900","3060","14280959","0","0","3060","0","0","0","0","0","0","0","0","0","3060","0","3060","3060","0","810101703","0","12994","1842","0","0","0","1","0","0","0","200000001","0","生者戰士像","0","1842","0","0","42"
"306","0","306","4","0","602901","306","12876732","0","0","306","25","0","0","0","6","0","0","0","0","306","0","306","306","0","810101704","0","31261","2286","0","49","1","32","29","0","565","200000001","0","望的闇影","0","2976","0","0","45"
"306","0","306","2","0","605301","306","12068561","0","0","306","28","0","0","0","6","0","0","0","0","306","0","306","306","0","810101705","0","52650","1436","0","22","1","32","17","0","1400","200000001","0","莫妮卡的闇影","0","1451","0","0","58"
"306","0","3060","0","0","250800","3060","15938297","0","0","3060","0","0","0","0","0","0","0","0","0","3060","0","3060","3060","0","810101801","0","11131","3684","0","0","0","1","0","0","0","200000001","0","青藍魔像","0","614","0","0","42"
"306","0","3060","0","0","254900","3060","13894026","0","0","3060","0","0","47677","0","0","0","0","0","0","3060","0","3060","3060","0","810101802","0","0","1152","0","0","0","1","0","0","0","200000001","0","洞窟蝙蝠","0","768","0","0","42"
"306","0","306","16","0","601301","306","11113683","0","0","306","34","0","69248","0","6","0","0","2176","0","306","0","306","306","0","810101803","0","0","761","0","49","1","32","0","0","0","200000001","0","七七香的闇影","0","600","0","0","42"
"306","0","3060","0","0","256900","3060","14385049","0","0","3060","0","0","1929","0","0","0","0","0","0","3060","0","3060","3060","0","810101804","0","0","1382","0","918","0","1","0","0","0","200000001","0","岩窟蝸牛","0","921","0","0","42"
"306","0","306","17","0","603602","306","11244578","0","0","306","29","0","60736","0","6","0","0","2462","0","306","0","306","306","0","810101805","0","0","586","0","60","1","32","0","0","0","200000001","0","鏡華的闇影","0","482","0","0","42"
"306","0","3060","0","0","252900","3060","15594947","0","0","3060","0","0","0","0","0","0","0","0","0","3060","0","3060","3060","0","810101901","0","11383","2303","0","0","0","1","0","0","0","200000001","0","高等獸人","0","921","0","0","42"
"306","0","3060","0","0","251600","3060","15315245","0","0","3060","0","0","0","0","0","0","0","0","0","3060","0","3060","3060","0","810101902","0","11507","1842","0","0","0","1","0","0","0","200000001","0","狂野角鹿","0","1228","0","0","42"
