c5e949dcf54b1abefffdae7340a213904591b70af68cfdd6c612f18f2a337370,8aabe0bad2f4abaa23830750b14c400a7427be76f20bd707e26adf50f698b3f8,26aa2e961bcaa2b41bdca434a4347edfe48366c4ea9212aa5ad9b642f313d27c,e40bb0fed08bc0327721a33c1d011419a34d8833dd1a529b207e707fbdf90c79,f21aa7ae0393ca29f6ed60ae489388171138cf7c13803255c8177e8b56dbd26e,19162dfdb7d5ef11f9f0b06e11d4f3198c9e292aca3d2fe931ea79085232a781,c2b9e62b6848487aefa45b1aff4d241fb9261d39c9081ee4b846b3570954ffd3,d317d0e61dffbda5236b5233fbb07fc27cc6eae7cbeb47954d4aff170a3e0136,2d88f93c11ecd6a0fdefd6168239d9095320f3aa673832acc99cada17810a4b0,6b848f40cb6b065dc90033b362a85f1d27ecaeb9f710901f96b98529e65fd035,9f3f4f2265cad335ea010a2abd4fc49b5e7ec17bb62f207afcc10ed8b2ac1355,30cf936b9dc8b2138f56a554ad09437e8ee1af55a9f0f652c64a0588e1f6e955,35fc7d6b7d1c16a517022c085771b0ed33ead40be06b52988f1a602d60b65def,932927062ba28f2fda3a5512cd79db0680ded182d27a404e6c2c3269e9c8aa78,7b6b0f5e461979fea6a374fd0c815d5b59875ec567b683fbafad836b2c9db60f,c6c7983093e40ae204311155a898f48d46fdb9fe3d19609a1bab197275ef9527,2986a5f10f52f41d493013c5d5bc8f535de7de0b1bad028c5e4ee86228aa1b2b,59ac99db50207d8d6ae9dfc939e84eef2c0025cf9867db730be5ebcacbd5a97f,cba7f616cd10c011e51e5ac4d86d0a58f42e3f6bfb8a1dae9b13eb0fd216b864,6504b02a6fdf1464de016f0660417bc67e25604a1db74c9c368ac7f698182ec1,887206392926e025f68851386440fe9f0c319d10d1b09b4f90ac11ea7a3d79f1,41580320ada12e0dcfa69d0343396f83ae6d3a73fe90d7688ddb65940315931a,f92b5bdb4127c6db59f83b8ac1f20f46d08c4cd56174cfd232fe2fddfe4a1f6f,e37f1c21c4997748eab9e48a7697dc7219b53f161b94c20b1a34ccea34e3b36c,06469c6ad221e92768d2669534c8bd513ddd413639abf29212cdb6de8018fef4,2617d38125721f3f2e8bbce2e9c19fd158370bb47ec73fa9ac1775dffef7d2c1
"0","105690204","105690203","","0","0","0","0","0","105690202","1","0","90","","105690201","103361","0","bgm_MC086","0","150690021","bgm_MC086","105690205","","","0","15069002"
"0","0","105690303","","0","0","0","0","0","105690302","1","0","90","","105690301","103361","0","bgm_MC086","0","150690031","bgm_MC086","0","","","0","15069003"
"0","105690404","105690403","","0","0","0","0","0","105690402","1","0","90","","105690401","103361","0","bgm_MC086","0","150690041","bgm_MC086","105690405","","","0","15069004"
"0","105690504","105690503","","0","0","0","0","0","105690502","1","0","90","","105690501","103331","0","bgm_MC086","0","150690051","bgm_MC086","105690505","","","0","15069005"
"0","105690604","105690603","","0","0","0","0","0","105690602","1","0","90","","105690601","103331","0","bgm_MC086","0","150690061","bgm_MC086","0","","","0","15069006"
"0","105700104","105700103","","0","0","0","0","0","105700102","1","0","90","","105700101","103361","0","bgm_MC086","0","150700011","bgm_MC086","105700105","","","0","15070001"
"0","105700204","105700203","","0","0","0","0","0","105700202","1","0","90","","105700201","103361","0","bgm_MC086","0","150700021","bgm_MC086","105700205","","","0","15070002"
"0","0","105700303","","0","0","0","0","0","105700302","1","0","90","","105700301","103331","0","bgm_MC086","0","150700031","bgm_MC086","0","","","0","15070003"
"0","105700404","105700403","","0","0","0","0","0","105700402","1","0","90","","105700401","103331","0","bgm_MC086","0","150700041","bgm_MC086","105700405","","","0","15070004"
"0","105700504","105700503","","0","0","0","0","0","105700502","1","0","90","","105700501","103331","0","bgm_MC086","0","150700051","bgm_MC086","105700505","","","0","15070005"
"0","105700604","105700603","","0","0","0","0","0","105700602","1","0","90","","105700601","103331","0","bgm_MC086","0","150700061","bgm_MC086","0","","","0","15070006"
"0","105710104","105710103","","0","0","0","0","0","105710102","1","0","90","","105710101","103331","0","bgm_MC086","0","150710011","bgm_MC086","105710105","","","0","15071001"
"0","105710204","105710203","","0","0","0","0","0","105710202","1","0","90","","105710201","103361","0","bgm_MC086","0","150710021","bgm_MC086","105710205","","","0","15071002"
"0","0","105710303","","0","0","0","0","0","105710302","1","0","90","","105710301","103361","0","bgm_MC086","0","150710031","bgm_MC086","0","","","0","15071003"
"0","105710404","105710403","","0","0","0","0","0","105710402","1","0","90","","105710401","103361","0","bgm_MC086","0","150710041","bgm_MC086","105710405","","","0","15071004"
"0","105710504","105710503","","0","0","0","0","0","105710502","1","0","90","","105710501","103361","0","bgm_MC086","0","150710051","bgm_MC086","105710505","","","0","15071005"
"0","105710604","105710603","","0","0","0","0","0","105710602","1","0","90","","105710601","103361","0","bgm_MC086","0","150710061","bgm_MC086","0","","","0","15071006"
"0","105720104","105720103","","0","0","0","0","0","105720102","1","0","90","","105720101","103331","0","bgm_MC086","0","150720011","bgm_MC086","105720105","","","0","15072001"
"0","105720204","105720203","","0","0","0","0","0","105720202","1","0","90","","105720201","103361","0","bgm_MC086","0","150720021","bgm_MC086","105720205","","","0","15072002"
"0","105720304","105720303","","0","0","0","0","0","105720302","1","0","90","","105720301","103331","0","bgm_MC086","0","150720031","bgm_MC086","0","","","0","15072003"
"0","105720404","105720403","","0","0","0","0","0","105720402","1","0","90","","105720401","103361","0","bgm_MC086","0","150720041","bgm_MC086","105720405","","","0","15072004"
"0","105720504","105720503","","0","0","0","0","0","105720502","1","0","90","","105720501","103361","0","bgm_MC086","0","150720051","bgm_MC086","105720505","","","0","15072005"
"0","105720604","105720603","","0","0","0","0","0","105720602","1","0","90","","105720601","103331","0","bgm_MC086","0","150720061","bgm_MC086","0","","","0","15072006"
