fd828480c903f67823d3cc08dc9033234df33f9af61b71673f73c416a8f717bd,ee8d29bb44427cd0801914df11553d368d1be64c6deb896ddc9554f0bcab7e68,0ff7841e4b40cd47b00df59401e34a138e344ef02985753a027c82e756bb63cc,df0cb3a9f12c8afef25e8180d88bcede9a2d10342ea77a79e6aeb9c0891b0297,2399c75799601501f42769298ec616fdd657adcbf9286063906db3ea5299df0d,c3b852fe6490fb937b8faa08fce5c4051f311d765982db5880d0830a3782be39,53ceceaabee86c8fa75113abc7df4ef4f92ab84189375f7b28cc4a40a931d062,10c024da7a72ece561a6dd4067780ff882e8336fa2b1d5e2c47e2f9be3fe5544,b8b327a59f4cf45f0ed69a2043532493c272755f177b40c4c5905239ba66f782,4abd298952c98d67cee3e1ea724a66bac0d3528e5dffaf40a0a7572c5705d0a9,1431b6a8b08d076c771cbef3f3769056ee853953371b80b421683dc3dcf94515,25c31606de29e796aa63772531c66efc72d706c7fd2b0a930dd16cbf7329f802,54d0af42faed559eb2f9ba7da55540791f87363bb610496f1933e1856bc1649a,6460a89122a8e9b1503071ab80a9afaf8613311ce030173ef2adbc5772da7d82,ed94e181bdd5f3a6c1f93d28d30036c230c02e1b95e4a23d99e6d643f96f902d
"1","1027","0","1","0","0","我絕對不會………\n鬆開手的…!!","1","0","……呵呵…我是\n…倉石惠理子……","你是我…命中注定的……\n另一半……","倉石 惠理子","0","2","1.4"
"1","1028","0","1","0","0","…你不覺得嗎？？","1","0","我是佐佐木咲戀。\n你不覺得在這個世界上，\n無謂的事情太多了嗎？","如果能節省那些事情的話，\n應該可以過得更悠閒一點！","佐佐木 咲戀","0","2","1.4"
"1","1029","0","1","0","0","哈哈哈，\n看來我還得努力呢～","1","0","我是櫻井望！\n請多指教","那個…\n你不認識我嗎?!","櫻井 望","0","2","1.4"
"1","1030","0","1","0","0","將軍，\n跟著我一起統一天下吧！","1","0","鏘鏘！","初次見面，\n我叫做妮諾‧珠貝爾！","妮諾‧珠貝爾","0","2","1.4"
"1","1031","0","1","0","0","真是奇怪呢……","1","0","我是上喜忍。\n手上拿的骷髏，是我的父親。","然後在我隔壁的，是……\n什麼，看不到嗎？","上喜 忍","0","2","1.4"
"1","1033","0","1","0","0","沒錯，\n那就是會吐槽我的對象…！","1","0","我的目標\n是成為有名的搞笑藝人！","但是\n目前還缺少了點東西…","野戶 真陽","0","2","1.5"
"1","1034","0","1","0","0","所以，\n先來去喝一杯了…！","1","0","那個…我是…綾瀬優花…\n那個…不好意思！","因為有一點緊張…","綾瀬 優花梨","0","2","1.4"
"1","1036","0","1","0","0","所以沒有辦法…\n在跟你說話了！","1","0","我…冰川 鏡華。","因為不可以跟陌生人說話","冰川 鏡華","0","2","1.5"
"1","1038","0","1","0","0","因為我身體太虛弱了，\n所以每三十分鐘，\n就得要休息一次。","1","0","我是柏崎…栞。","……啊，鬧鐘響了。","柏崎 栞","0","2","1.4"
"1","1040","0","1","0","0","只有花朵，\n是我唯一的說話對象。","1","0","我、我是雙葉碧。","我，從來都沒有交過朋友……","雙葉 碧","0","2","1.4"
"1","1042","0","1","0","0","我衷心這麼期望著。","1","0","我是三角千歌。","我一直都希望，\n能夠以我的歌聲帶給大家幸福…","三角 千歌","0","2","1.4"
"1","1043","0","1","0","0","抱、抱歉，剛才懷疑了你…","1","0","我是安藝真琴。","什麼？\n你是那傢伙的同伴嗎？","安藝 真琴","0","2","1.4"
"1","1044","0","1","0","0","居服在妾身偉大的力量之下吧\n哈哈哈！","1","0","我就是夜晚的統治者！","所有具有生命的東西啊！","伊莉亞‧奧恩斯坦","0","2","1.4"
"1","1045","0","1","0","0","找、找空花有什麼事情嗎!?","1","0","然後騎士就對妖精粗魯的……","呵呵呵呵呵……啊！","遠見 空花","0","2","1.4"
"1","1046","0","1","0","0","嗯～…\n貓咪真的是太棒了～♪","1","0","我是宮坂珠希喵♪\n當貓很好呦喵？","可以自由自在的睡覺玩樂♪\n吃飯打架…","宮坂 珠希","0","2","1.4"
"1","1048","0","1","0","0","…雖然想這麼講，\n不過打工的時間到了！\n下次再說吧！","1","0","我是大神美冬！","那麼趕快來去冒…","大神 美冬","0","2","1.4"
"1","1049","0","1","0","0","全～部的事情，\n都繳給姐姐吧！","1","0","我是星野靜流！","無論是冒險、戰鬥、\n打掃還是洗衣服","星野 靜流","0","2","1.4"
"1","1050","0","1","0","0","就是在學校裡面，\n大家會捧為偶像的存在呦♪","1","0","我是玉泉美咲。","正如你所見的，\n是個性感的美少女","玉泉 美咲","0","2","1.5"
"1","1052","0","1","0","0","？？？？","1","0","？？？","？？？？","莉瑪","0","2","1.4"
"1","1053","0","1","0","0","不、不過，你既然都這樣說了，\n那我就收下吧","1","0","我是莫妮卡‧拜斯溫特。","居然想利用零食\n這點東西來收買我……","莫妮卡‧拜斯溫特","0","2","1.5"
"1","1058","0","1","0","0","不、不過，你既然都這樣說了，\n那我就收下吧","1","0","我是莫妮卡‧拜斯溫特。","居然想利用零食\n這點東西來收買我……","貪吃佩可","0","2","1.5"
"1","1059","0","1","0","0","不、不過，你既然都這樣說了，\n那我就收下吧","1","0","我是莫妮卡‧拜斯溫特。","居然想利用零食\n這點東西來收買我……","可可蘿","0","2","1.5"
"1","1060","0","1","0","0","不、不過，你既然都這樣說了，\n那我就收下吧","1","0","我是莫妮卡‧拜斯溫特。","居然想利用零食\n這點東西來收買我……","凱留","0","2","1.5"
