e68e7493b3a99e2b4df972c42b8659b2b4ef9c56e422256cbd601b91b6188727,c4d6f78ad53c8af0c4af15c1540771ba4875db6fdf9965addc8de47e0bca1273,7c7977ca160bb6efdbbc9bb565b005edf2c0c78d36352a387c8df5c75cf025d0,ff79cc022cfaceea4706e371a9835ff074fb0495fae6fc9c796e0a50117a0e90,1f4a8fdca693208b16ae4506b9992d4cccab92baf45890323efc2aaa16425977,2d6ce55899ee9d15c88fb2fd424a411cce92439872cf3b154a81a3bfdd566a98,b11ff945fe3c63a1e90cb87c2e713d603f1c96d0cff824fa3e1c20edacb41ad3,d23d5910af4342fb47eab1af35ab7ad8282f0a483e6ef4ee99ac8dea6a4040eb,228eb2a9b0174268e40230aa86fda94bc5d58cdc372ebc0d7aadf55b16a09c01,6ffaebda3a27e804784ba0292d61f81edaf0ec372510ece76511484297461e09,9afa35953872ffa31e58013b0f9f9cd05fc930f69f26445992c1b8fcd66e3209,d357011eebdcacab237e61cff354b14999c39d44b43a8248c398cd46f3aa5f75,e7415b4772cbffdd20319bbcd83c2f2810aa3c758192090dd344a9a2fd1ba52b,90bb62589e49e06e892bc41bd680514f8959b8c7e6fd76d4b36cf35a04758856,2c9284bae1b9c6c417c8605767730ed3866c587d3d375fca2121cafb1d08cf2f,7680b1a0d70653b97d241b3263e631433169cd6695f1397c3eb89ecd0074dece,baed00919c30d7c7d40dc4d1908f3298863057d5dfa82d7909d062cd43887ed4,5ad24c7dab9a80e5999bdf27fa640cac4fe48372e3077154f6aef3fd171ed877,d3c24eb49810e961fb22d8d07903b5242e618465cd4d9b6283c004c441d8cfb6,6536e83c5fa7f689720986faf1ed2e5b47d021dd85b58077b42bdd0b5d438e8e
"0","11001062","101010602","0","0","0","110010062","0","276","0","101000017","0","100","101010606","0","101010604","11999092","0","0","0"
"0","11001063","101010601","0","0","0","110010063","0","276","0","101000018","0","100","101010605","11999103","101010606","11999093","0","0","0"
"0","11001071","101010703","0","0","0","110010071","0","281","0","101000019","0","100","101010702","0","101010702","11999091","0","0","0"
"0","11001072","101010701","0","0","0","110010072","0","281","0","101000020","0","100","101010705","0","101010702","11999092","0","0","0"
"0","11001073","101010705","101010704","0","0","110010073","0","281","0","101000021","0","100","101010705","11999101","101010706","11999093","0","0","0"
"0","11001081","101010804","0","0","0","110010081","0","281","0","101000022","0","100","101010801","0","101010801","11999091","0","0","0"
"0","11001082","101010803","0","0","0","110010082","0","281","0","101000023","0","100","101010801","0","101010802","11999092","0","0","0"
"0","11001083","101010804","0","0","0","110010083","0","281","0","101000024","0","100","101010804","11999102","101010805","11999093","0","0","0"
"0","11001091","101010901","0","0","0","110010091","0","285","0","101000025","0","100","101010902","0","101010904","11999091","0","0","0"
"0","11001092","101010901","0","0","0","110010092","0","285","0","101000026","0","100","101010903","0","101010902","11999092","0","0","0"
"0","11001093","101010902","101010904","0","0","110010093","0","285","0","101000027","0","100","101010905","11999103","101010906","11999093","0","0","0"
"0","11001101","101011003","0","0","0","110010101","0","291","0","101000028","0","100","101011006","11999093","101011006","11999091","0","0","0"
"0","11001102","101011008","0","0","0","110010102","0","291","0","101000029","0","100","101011004","11999101","101011004","11999092","0","0","0"
"0","11001103","0","0","0","0","110010103","0","291","0","101000030","0","100","0","0","101011001","0","0","0","0"
"0","11002011","101020102","0","0","0","110020011","0","296","0","101000031","0","100","101020102","0","101020101","11999091","0","0","0"
"0","11002012","0","0","0","0","110020012","0","296","0","101000032","0","100","101020104","0","101020103","11999092","0","0","0"
"0","11002013","101020106","0","0","0","110020013","0","296","0","101000033","0","100","101020101","11999102","101020105","11999093","0","0","0"
"0","11002021","0","0","0","0","110020021","0","300","0","101000034","0","100","101020202","0","101020201","11999091","0","0","0"
"0","11002022","101020204","0","0","0","110020022","0","300","0","101000035","0","100","101020203","0","101020203","11999092","0","0","0"
"0","11002023","101020206","0","0","0","110020023","0","300","0","101000036","0","100","101020205","11999103","101020202","11999093","0","0","0"
"0","11002031","0","0","0","0","110020031","0","306","0","101000037","0","100","101020303","0","101020301","11999091","0","0","0"
"0","11002032","101020302","0","0","0","110020032","0","306","0","101000038","0","100","101020305","0","101020304","11999092","0","0","0"
"0","11002033","101020304","101020303","0","0","110020033","0","306","0","101000039","0","100","101020304","11999101","101020305","11999093","0","0","0"
"0","11002041","0","0","0","0","110020041","0","311","0","101000040","0","100","101020402","0","101020401","11999091","0","0","0"
"0","11002042","101020404","0","0","0","110020042","0","311","0","101000041","0","100","101020403","0","101020403","11999092","0","0","0"
"0","11002043","101020405","0","0","0","110020043","0","311","0","101000042","0","100","101020404","11999102","101020404","11999093","0","0","0"
"0","11002051","101020503","0","0","0","110020051","0","311","0","101000043","0","100","101020502","0","101020501","11999091","0","0","0"
"0","11002052","101020503","0","0","0","110020052","0","311","0","101000044","0","100","101020505","0","101020504","11999092","0","0","0"
"0","11002053","101020501","0","0","0","110020053","0","311","0","101000045","0","100","101020502","11999103","101020506","11999093","0","0","0"
"0","11002061","101020602","0","0","0","110020061","0","315","0","101000046","0","100","101020601","0","101020601","11999091","0","0","0"
"0","11002062","101020602","0","0","0","110020062","0","315","0","101000047","0","100","101020604","0","101020603","11999092","0","0","0"
"0","11002063","101020604","101020606","0","0","110020063","0","315","0","101000048","0","100","101020604","11999101","101020603","11999093","0","0","0"
"0","11002071","101020702","0","0","0","110020071","0","321","0","101000049","0","100","101020702","0","101020701","11999091","0","0","0"
"0","11002072","101020704","0","0","0","110020072","0","321","0","101000050","0","100","101020703","0","101020703","11999092","0","0","0"
"0","11002073","101020706","0","0","0","110020073","0","321","0","101000051","0","100","101020704","11999102","101020705","11999093","0","0","0"
"0","11002081","101020802","0","0","0","110020081","0","326","0","101000052","0","100","101020801","11002084","101020801","11999091","0","0","0"
"0","11002082","101020804","101020802","0","0","110020082","0","326","0","101000053","0","100","101020804","0","101020803","11999092","0","0","0"
"0","11002083","101020807","101020807","0","0","110020083","0","326","0","101000054","0","100","101020806","11999103","101020805","11999093","0","0","0"
"0","11002091","101020905","0","0","0","110020091","0","330","0","101000055","0","100","101020902","11002094","101020901","11999091","0","0","0"
"0","11002092","101020904","0","0","0","110020092","0","330","0","101000056","0","100","101020903","0","101020903","11999092","0","0","0"
"0","11002093","101020904","101020905","0","0","110020093","0","330","0","101000057","0","100","101020902","11999101","101020901","11999093","0","0","0"
"0","11002101","101021002","0","0","0","110020101","0","336","0","101000058","0","100","101021001","11002104","101021001","11999091","0","0","0"
"0","11002102","101021004","0","0","0","110020102","0","336","0","101000059","0","100","101021003","0","101021003","11999092","0","0","0"
"0","11002103","101021002","101021005","0","0","110020103","0","336","0","101000060","0","100","101021003","11999102","101021007","11999093","0","0","0"
"0","11002111","101021104","0","0","0","110020111","0","341","0","101000061","0","100","101021102","11002114","101021101","11999091","0","0","0"
"0","11002112","101021108","0","0","0","110020112","0","341","0","101000062","0","100","101021104","0","101021102","11999092","0","0","0"
"0","11002113","101021103","101021104","0","0","110020113","0","341","0","101000063","0","100","101021102","11999103","101021101","11999093","0","0","0"
"0","11002121","0","0","0","0","110020121","0","345","0","101000064","0","100","101021203","0","101021201","11999091","0","0","0"
"0","11002122","101021202","0","0","0","110020122","0","345","0","101000065","0","100","101021201","11999101","101021201","11990093","0","0","0"
"0","11002123","0","0","0","0","110020123","0","345","0","101000066","0","100","0","0","101021206","0","0","0","0"
"0","11003011","0","0","0","0","110030011","0","351","0","101000067","0","100","101030102","0","101030101","11999091","0","0","0"
"0","11003012","101030105","0","0","0","110030012","0","351","0","101000068","0","100","101030103","0","101030101","11999092","0","0","0"
"0","11003013","101030103","101030105","0","0","110030013","0","351","0","101000069","0","100","101030104","11999102","101030102","11999093","0","0","0"
"0","11003021","0","0","0","0","110030021","0","356","0","101000070","0","100","101030202","0","101030201","11999091","0","0","0"
"0","11003022","101030204","0","0","0","110030022","0","356","0","101000071","0","100","101030203","0","101030203","11999092","0","0","0"
"0","11003023","101030205","101030204","0","0","110030023","0","356","0","101000072","0","100","101030203","11999103","101030201","11999093","0","0","0"
"0","11003031","101030302","0","0","0","110030031","0","360","0","101000073","0","100","101030301","0","101030301","11999091","0","0","0"
"0","11003032","101030304","0","0","0","110030032","0","360","0","101000074","0","100","101030301","0","101030303","11999092","0","0","0"
"0","11003033","101030308","101030305","0","0","110030033","0","360","0","101000075","0","100","101030307","11999101","101030306","11999093","0","0","0"
"0","11003041","101030405","0","0","0","110030041","0","366","0","101000076","0","100","101030401","0","101030401","11999091","0","0","0"
"0","11003042","101030404","101030405","0","0","110030042","0","366","0","101000077","0","100","101030403","0","101030402","11999092","0","0","0"
"0","11003043","101030401","101030405","0","0","110030043","0","366","0","101000078","0","100","101030404","11999102","101030402","11999093","0","0","0"
"0","11003051","101030503","0","0","0","110030051","0","371","0","101000079","0","100","101030502","0","101030501","11999091","0","0","0"
"0","11003052","101030505","101030506","0","0","110030052","0","371","0","101000080","0","100","101030504","0","101030501","11999092","0","0","0"
"0","11003053","101030502","101030507","0","0","110030053","0","371","0","101000081","0","100","101030501","11999103","101030508","11999093","0","0","0"
"0","11003061","101030603","0","0","0","110030061","0","375","0","101000082","0","100","101030601","0","101030601","11999091","0","0","0"
"0","11003062","101030604","101030602","0","0","110030062","0","375","0","101000083","0","100","101030601","0","101030603","11999092","0","0","0"
"0","11003063","101030601","101030606","0","0","110030063","0","375","0","101000084","0","100","101030601","11999101","101030605","11999093","0","0","0"
"0","11003071","101030702","0","0","0","110030071","0","381","0","101000085","0","100","101030703","0","101030701","11999091","0","0","0"
"0","11003072","101030702","101030705","0","0","110030072","0","381","0","101000086","0","100","101030703","0","101030707","11999092","0","0","0"
"0","11003073","101030706","101030705","0","0","110030073","0","381","0","101000087","0","100","101030706","11999102","101030701","11999093","0","0","0"
"0","11003081","101030803","0","0","0","110030081","0","386","0","101000088","0","100","101030802","11003084","101030801","11999091","0","0","0"
"0","11003082","101030805","101030806","0","0","110030082","0","386","0","101000089","0","100","101030804","0","101030804","11999092","0","0","0"
"0","11003083","101030809","101030810","0","0","110030083","0","386","0","101000090","0","100","101030808","11999103","101030807","11999093","0","0","0"
"0","11003091","101030902","0","0","0","110030091","0","390","0","101000091","0","100","101030901","11003094","101030901","11999091","0","0","0"
"0","11003092","101030904","101030905","0","0","110030092","0","390","0","101000092","0","100","101030903","0","101030901","11999092","0","0","0"
"0","11003093","101030906","0","0","0","110030093","0","390","0","101000093","0","100","101030906","11999101","101030905","11999093","0","0","0"
"0","11003101","101031002","0","0","0","110030101","0","396","0","101000094","0","100","101031004","11003104","101031001","11999091","0","0","0"
"0","11003102","101031004","101031008","0","0","110030102","0","396","0","101000095","0","100","101031001","0","101031007","11999092","0","0","0"
"0","11003103","101031006","101031005","0","0","110030103","101031002","396","0","101000096","0","100","101031004","11999102","101031007","11999093","0","0","0"
"0","11003111","101031102","101031102","0","0","110030111","0","401","0","101000097","0","100","101031101","11003114","101031101","11999091","0","0","0"
"0","11003112","101031104","101031105","0","0","110030112","0","401","0","101000098","0","100","101031103","0","101031103","11999092","0","0","0"
"0","11003113","101031101","101031108","0","0","110030113","101031104","401","0","101000099","0","100","101031107","11999103","101031106","11999093","0","0","0"
"0","11003121","101031202","0","0","0","110030121","0","405","0","101000100","0","100","101031205","11999101","101031201","11999091","0","0","0"
"0","11003122","101031205","0","0","0","110030122","0","405","0","101000101","0","100","101031204","11990093","101031203","11999092","0","0","0"
"0","11003123","0","0","0","0","110030123","0","405","0","101000102","0","100","0","0","101031206","0","0","0","0"
"0","11004011","101040103","0","0","0","110040011","0","411","0","101000103","0","100","101040101","0","101040101","11999191","0","0","0"
"0","11004012","101040106","0","0","0","110040012","0","411","0","101000104","0","100","101040104","0","101040101","11999192","0","0","0"
"0","11004013","101040104","0","0","0","110040013","0","411","0","101000105","0","100","101040106","11999102","101040106","11999193","0","0","0"
"0","11004021","101040203","0","0","0","110040021","0","420","0","101000106","0","100","101040202","0","101040201","11999191","0","0","0"
"0","11004022","101040205","0","0","0","110040022","0","420","0","101000107","0","100","101040204","0","101040202","11999292","0","0","0"
"0","11004023","101040205","101040204","0","0","110040023","0","420","0","101000108","0","100","101040206","11999103","101040201","11999193","0","0","0"
"0","11004031","101040302","0","0","0","110040031","0","426","0","101000109","0","100","101040303","0","101040301","11999191","0","0","0"
"0","11004032","101040301","101040302","0","0","110040032","101040302","426","0","101000110","0","100","101040301","0","101040301","11999192","0","0","0"
"0","11004033","101040306","101040304","0","0","110040033","0","426","0","101000111","0","100","101040306","11999101","101040305","11999193","0","0","0"
"0","11004041","101040402","0","0","0","110040041","0","431","0","101000112","0","100","101040401","0","101040401","11999191","0","0","0"
"0","11004042","101040406","101040408","0","0","110040042","0","431","0","101000113","0","100","101040405","0","101040404","11999192","0","0","0"
"0","11004043","101040406","101040405","0","0","110040043","0","431","0","101000114","0","100","101040402","11999102","101040407","11999193","0","0","0"
"0","11004051","101040502","0","0","0","110040051","0","435","0","101000115","0","100","101040503","0","101040501","11999191","0","0","0"
"0","11004052","101040504","101040504","0","0","110040052","0","435","0","101000116","0","100","101040503","0","101040501","11999192","0","0","0"
"0","11004053","101040503","101040502","0","0","110040053","101040507","435","0","101000117","0","100","101040503","11999103","101040505","11999193","0","0","0"
"0","11004061","101040602","101040607","0","0","110040061","0","441","0","101000118","0","100","101040602","0","101040601","11999191","0","0","0"
"0","11004062","101040605","101040605","0","0","110040062","0","441","0","101000119","0","100","101040604","0","101040603","11999192","0","0","0"
"0","11004063","101040607","101040607","0","0","110040063","0","441","0","101000120","0","100","101040603","11999101","101040603","11999193","0","0","0"
"0","11004071","101040702","0","0","0","110040071","0","446","0","101000121","0","100","101040701","0","101040701","11999191","0","0","0"
"0","11004072","101040706","0","0","0","110040072","0","446","0","101000122","0","100","101040705","0","101040703","11999192","0","0","0"
"0","11004073","101040706","101040705","0","0","110040073","0","446","0","101000123","0","100","101040701","11999102","101040707","11999193","0","0","0"
"0","11004081","101040803","0","0","0","110040081","0","450","0","101000124","0","100","101040801","0","101040801","11999191","0","0","0"
"0","11004082","101040804","101040807","0","0","110040082","0","450","0","101000125","0","100","101040806","0","101040801","11999192","0","0","0"
"0","11004083","101040807","101040808","0","0","110040083","0","450","0","101000126","0","100","101040806","11999103","101040805","11999193","0","0","0"
"0","11004091","101040902","0","0","0","110040091","0","456","0","101000127","0","100","101040901","11004094","101040901","11999191","0","0","0"
"0","11004092","101040904","101040902","0","0","110040092","0","456","0","101000128","0","100","101040903","0","101040903","11999192","0","0","0"
"0","11004093","101040901","101040905","0","0","110040093","0","456","0","101000129","0","100","101040906","11999101","101040907","11999193","0","0","0"
"0","11004101","101041002","0","0","0","110040101","0","461","0","101000130","0","100","101041005","11004104","101041001","11999191","0","0","0"
"0","11004102","101041003","101041002","0","0","110040102","0","461","0","101000131","0","100","101041003","0","101041001","11999192","0","0","0"
"0","11004103","101041002","101041004","0","0","110040103","0","461","0","101000132","0","100","101041005","11999102","101041005","11999193","0","0","0"
"0","11004111","101041103","0","0","0","110040111","0","465","0","101000133","0","100","101041102","11004114","101041104","11999191","0","0","0"
"0","11004112","101041105","101041104","0","0","110040112","0","465","0","101000134","0","100","101041104","0","101041101","11999192","0","0","0"
"0","11004113","101041102","101041105","0","0","110040113","0","465","0","101000135","0","100","101041102","11999103","101041106","11999193","0","0","0"
"0","11004121","101041203","0","0","0","110040121","0","471","0","101000136","0","100","101041202","11004124","101041201","11999191","0","0","0"
"0","11004122","101041204","101041204","0","0","110040122","0","471","0","101000137","0","100","101041201","0","101041205","11999192","0","0","0"
"0","11004123","101041204","101041201","0","0","110040123","101041201","471","0","101000138","0","100","101041203","11999101","101041205","11999193","0","0","0"
"0","11004131","0","0","0","0","110040131","0","476","0","101000139","0","100","101041301","0","101041301","11999191","0","0","0"
"0","11004132","101041305","0","0","0","110040132","0","476","0","101000140","0","100","101041301","11990193","101041303","11999102","0","0","0"
"0","11004133","0","0","0","0","110040133","0","476","0","101000141","0","100","0","0","101041306","0","0","0","0"
"0","11005011","101050102","0","0","0","110050011","0","480","0","101000142","0","100","101050101","0","101050103","11999191","0","0","0"
"0","11005012","101050102","0","0","0","110050012","0","480","0","101000143","0","100","101050105","0","101050101","11999192","0","0","0"
"0","11005013","101050107","0","0","0","110050013","0","480","0","101000144","0","100","101050101","11999201","101050105","11999193","0","0","0"
"0","11005021","101050202","0","0","0","110050021","0","486","0","101000145","0","100","101050202","0","101050201","11999191","0","0","0"
"0","11005022","101050202","0","0","0","110050022","0","486","0","101000146","0","100","101050204","0","101050201","11999292","0","0","0"
"0","11005023","101050208","101050209","0","0","110050023","0","486","0","101000147","0","100","101050207","11999202","101050206","11999193","0","0","0"
"0","11005031","101050307","0","0","0","110050031","0","491","0","101000148","0","100","101050302","0","101050301","11999191","0","0","0"
"0","11005032","101050304","101050307","0","0","110050032","0","491","0","101000149","0","100","101050301","0","101050303","11999192","0","0","0"
"0","11005033","101050306","0","0","0","110050033","0","491","0","101000150","0","100","101050305","11999203","101050302","11999193","0","0","0"
"0","11005041","101050402","0","0","0","110050041","0","495","0","101000151","0","100","101050401","0","101050401","11999191","0","0","0"
"0","11005042","101050404","0","0","0","110050042","0","495","0","101000152","0","100","101050403","0","101050401","11999192","0","0","0"
"0","11005043","101050404","101050402","0","0","110050043","0","495","0","101000153","0","100","101050406","11999201","101050405","11999193","0","0","0"
"0","11005051","101050504","0","0","0","110050051","0","501","0","101000154","0","100","101050502","0","101050501","11999191","0","0","0"
"0","11005052","101050504","0","0","0","110050052","0","501","0","101000155","0","100","101050503","0","101050503","11999192","0","0","0"
"0","11005053","101050506","101050506","0","0","110050053","0","501","0","101000156","0","100","101050505","11999202","101050507","11999193","0","0","0"
"0","11005061","101050602","0","0","0","110050061","0","506","0","101000157","0","100","101050601","0","101050603","11999191","0","0","0"
"0","11005062","101050605","101050602","0","0","110050062","0","506","0","101000158","0","100","101050604","0","101050604","11999192","0","0","0"
"0","11005063","101050601","101050606","0","0","110050063","101050607","506","0","101000159","0","100","101050604","11999203","101050604","11999193","0","0","0"
"0","11005071","101050703","0","0","0","110050071","0","510","0","101000160","0","100","101050702","0","101050701","11999191","0","0","0"
"0","11005072","101050702","101050703","0","0","110050072","101050706","510","0","101000161","0","100","101050705","0","101050704","11999192","0","0","0"
"0","11005073","101050703","101050709","0","0","110050073","0","510","0","101000162","0","100","101050702","11999201","101050708","11999193","0","0","0"
"0","11005081","101050804","101050805","0","0","110050081","0","516","0","101000163","0","100","101050801","0","101050801","11999191","0","0","0"
"0","11005082","101050802","101050803","0","0","110050082","0","516","0","101000164","0","100","101050807","0","101050801","11999192","0","0","0"
"0","11005083","101050808","101050805","0","0","110050083","0","516","0","101000165","0","100","101050807","11999202","101050806","11999193","0","0","0"
"0","11005091","101050904","0","0","0","110050091","0","521","0","101000166","0","100","101050902","11005094","101050901","11999191","0","0","0"
"0","11005092","101050901","0","0","0","110050092","0","521","0","101000167","0","100","101050903","0","101050901","11999192","0","0","0"
"0","11005093","101050903","101050904","0","0","110050093","0","521","0","101000168","0","100","101050901","11999203","101050902","11999193","0","0","0"
"0","11005101","101051002","101051002","0","0","110050101","0","525","0","101000169","0","100","101051003","11005104","101051001","11999191","0","0","0"
"0","11005102","101051004","101051005","0","0","110050102","0","525","0","101000170","0","100","101051001","0","101051003","11999192","0","0","0"
"0","11005103","101051001","101051007","0","0","110050103","101051007","525","0","101000171","0","100","101051001","11999201","101051006","11999193","0","0","0"
"0","11005111","101051103","0","0","0","110050111","0","531","0","101000172","0","100","101051102","11005114","101051101","11999191","0","0","0"
"0","11005112","101051107","101051105","0","0","110050112","0","531","0","101000173","0","100","101051104","0","101051102","11999192","0","0","0"
"0","11005113","101051106","101051105","0","0","110050113","101051105","531","0","101000174","0","100","101051101","11999202","101051101","11999193","0","0","0"
"0","11005121","101051203","0","0","0","110050121","0","536","0","101000175","0","100","101051203","11005124","101051202","11999191","0","0","0"
"0","11005122","101051205","101051203","0","0","110050122","0","536","0","101000176","0","100","101051201","0","101051201","11999192","0","0","0"
"0","11005123","101051207","101051201","0","0","110050123","101051205","536","0","101000177","0","100","101051202","11999203","101051202","11999193","0","0","0"
"0","11005131","101051303","0","0","0","110050131","0","540","0","101000178","0","100","101051307","11990193","101051301","11999191","0","0","0"
"0","11005132","101051307","0","0","0","110050132","0","540","0","101000179","0","100","101051301","11999201","101051304","11999192","0","0","0"
"0","11005133","0","0","0","0","110050133","0","540","0","101000180","0","100","0","0","101051309","0","0","0","0"
"0","11006011","101060104","0","0","0","110060011","0","546","0","101000181","0","100","101060102","0","101060101","11999191","0","0","0"
"0","11006012","101060105","0","0","0","110060012","0","546","0","101000182","0","100","101060104","0","101060103","11999192","0","0","0"
"0","11006013","101060107","101060108","0","0","110060013","0","546","0","101000183","0","100","101060106","11999202","101060104","11999193","0","0","0"
"0","11006021","101060203","0","0","0","110060021","0","551","0","101000184","0","100","101060202","0","101060201","11999191","0","0","0"
"0","11006022","101060205","101060206","0","0","110060022","0","551","0","101000185","0","100","101060202","0","101060204","11999292","0","0","0"
"0","11006023","101060208","101060205","0","0","110060023","0","551","0","101000186","0","100","101060207","11999203","101060204","11999193","0","0","0"
"0","11006031","101060302","0","0","0","110060031","0","555","0","101000187","0","100","101060302","0","101060306","11999191","0","0","0"
"0","11006032","101060302","101060301","0","0","110060032","101060303","555","0","101000188","0","100","101060304","0","101060304","11999192","0","0","0"
"0","11006033","101060306","101060302","0","0","110060033","0","555","0","101000189","0","100","101060304","11999201","101060305","11999193","0","0","0"
"0","11006041","101060405","0","0","0","110060041","0","561","0","101000190","0","100","101060402","0","101060401","11999191","0","0","0"
"0","11006042","101060403","101060406","0","0","110060042","0","561","0","101000191","0","100","101060408","0","101060404","11999192","0","0","0"
"0","11006043","101060405","101060409","0","0","110060043","0","561","0","101000192","0","100","101060408","11999202","101060407","11999193","0","0","0"
"0","11006051","101060504","0","0","0","110060051","0","566","0","101000193","0","100","101060502","0","101060501","11999191","0","0","0"
"0","11006052","101060506","101060504","0","0","110060052","0","566","0","101000194","0","100","101060505","0","101060505","11999192","0","0","0"
"0","11006053","101060504","101060507","0","0","110060053","0","566","0","101000195","0","100","101060508","11999203","101060501","11999193","0","0","0"
"0","11006061","101060605","0","0","0","110060061","0","570","0","101000196","0","100","101060604","0","101060601","11999191","0","0","0"
"0","11006062","101060605","101060604","0","0","110060062","0","570","0","101000197","0","100","101060602","0","101060601","11999192","0","0","0"
"0","11006063","101060601","101060605","0","0","110060063","101060607","570","0","101000198","0","100","101060606","11999201","101060606","11999193","0","0","0"
"0","11006071","101060702","0","0","0","110060071","0","576","0","101000199","0","100","101060702","0","101060701","11999191","0","0","0"
"0","11006072","101060704","101060703","0","0","110060072","0","576","0","101000200","0","100","101060704","0","101060701","11999192","0","0","0"
"0","11006073","101060704","101060703","0","0","110060073","0","576","0","101000201","0","100","101060704","11999202","101060705","11999193","0","0","0"
"0","11006081","101060805","0","0","0","110060081","0","581","0","101000202","0","100","101060802","0","101060801","11999191","0","0","0"
"0","11006082","101060801","101060806","0","0","110060082","0","581","0","101000203","0","100","101060805","0","101060804","11999192","0","0","0"
"0","11006083","101060802","101060809","0","0","110060083","0","581","0","101000204","0","100","101060804","11999203","101060804","11999193","0","0","0"
"0","11006091","101060904","101060907","0","0","110060091","0","585","0","101000205","0","100","101060903","0","101060901","11999191","0","0","0"
"0","11006092","101060904","101060902","0","0","110060092","0","585","0","101000206","0","100","101060904","0","101060903","11999192","0","0","0"
"0","11006093","101060902","101060907","0","0","110060093","0","585","0","101000207","0","100","101060906","11999201","101060905","11999193","0","0","0"
"0","11006101","101061002","101061007","0","0","110060101","0","591","0","101000208","0","100","101061001","11006104","101061001","11999191","0","0","0"
"0","11006102","101061005","0","0","0","110060102","0","591","0","101000209","0","100","101061004","0","101061006","11999192","0","0","0"
"0","11006103","101061006","101061007","0","0","110060103","0","591","0","101000210","0","100","101061006","11999202","101061003","11999193","0","0","0"
"0","11006111","101061106","0","0","0","110060111","0","596","0","101000211","0","100","101061101","11006114","101061101","11999191","0","0","0"
