357fccff5ad1f6ddfd01b234a124735fee6ffc27d8b9920ba1692e1ee2f44f40,5ed80c9ecc1893fb5dd59919beaec3d3a1eb041ecc410b734ebcd31d91d56450,d8cdd2529b12a851dc848d816adb04d6596b51ef715710a9cae09712f24fe02f,8ae8ce8ec67dc572e0238cce9b6b7f3fb21c3e2c42ed4dd21cd0d77de634880f,eae3458389c296ccce2ec09171acd109c657422e41895da352a18cee1f4e7833,39dd2005a382629c18201743be0023806c90be5607da1d1ede91cdbb090b72f4,47aa53f7a27250fad223a6a0316e9571f2142ae80e72ae8c6a9bc8094356d65c,4ee7ecf194ceeed6fa9f6311b8413f8614393bcc3936182fdae1c740d0472963,392c96a56d94aa3be6855db6d13c92bbc8302f42abadc15669c37157faca27d4,a032fd682f2d6ca7be2ea9623776a9bb966e877bc77c380a687445ae15622ac4,37815eb29cc9a3784070876b268f4d02aa5afd3620ee8b1077bbc60da596ea29,c9fd8f28106d22fd5b39f04b86bac1fc7773e1415dbbad3d7df2bb87977d762c,c119802864eaf93a51c5e40cbf7d9f028a992bc7738759e59f17b6c183798b0c,8a28236ff4aa536ec9db23985476635e547d4fc104069fc1762def0e656ea57a,2eb0a4209a8f7cd4933037b0b1ec154cd9bd6146cf3abe87af1a17c991c68b14,e3d041165c00a634eae01a5e666db4f54132d0a303133e826139b9eb46185b6a,e35c404ef6260d98aa43e2009b6b6b20b621ff1a4d159d906cc7dd701248b876,1c04e9798f523be6943117147740ee5913f6c0330f253475fc2cc74d87f876ec,7d696901076927513c308f4af8a2840c190cee339e520c95e9f4fea2f701dd52,7d1071dbfa289476631e97711b06813e35567d84ba97f81d2c165dcc02ebd7d9
"0","1","0","0","1008004","1","0","0","0","0","0","0","0","0","0","1","100800401","0","0","1008"
"100832","0","0","0","1008011","1","0","0","1","0","0","0","0","0","1008011","0","100801101","0","0","1008"
"100832","0","0","0","1008011","1","0","0","1","0","0","0","0","0","1008011","0","100801102","0","0","1008"
"100911","0","0","0","1009001","1","0","0","1","0","0","0","0","0","0","0","100900101","0","0","1009"
"0","1","0","-960","1009008","1","0","0","0","0","0","0","0","0","0","1","100900801","0","0","1009"
"100011","0","0","0","1009011","1","0","0","1","0","0","0","0","0","1009011","0","100901101","100931","0","1009"
"100011","0","0","0","1009011","1","0","0","1","0","0","0","0","0","1009011","0","100901102","100931","0","1009"
"101011","0","0","0","1010006","1","0","0","1","0","0","0","0","0","0","0","101000601","0","0","1010"
"0","1","0","-890","1010008","1","0","0","0","0","0","0","0","0","0","1","101000801","0","0","1010"
"101032","0","0","0","1010011","1","0","0","1","0","0","0","0","0","1010011","0","101001101","0","0","1010"
"101032","0","0","0","1010011","1","0","0","1","0","0","0","0","0","1010011","0","101001102","0","0","1010"
"101111","0","0","0","1011005","1","0","0","1","0","0","0","0","0","0","0","101100501","0","0","1011"
"0","1","0","-960","1011008","1","0","0","0","0","0","0","0","0","0","0","101100801","0","0","1011"
"101131","0","0","0","1011011","1","0","0","1","0","0","0","0","0","0","0","101101101","0","0","1011"
"101211","0","0","0","1012003","1","0","0","1","0","0","0","0","0","0","0","101200301","103811","0","1012"
"0","1","0","-960","1012008","1","0","0","0","0","0","0","0","0","0","1","101200801","0","0","1012"
"101231","0","0","0","1012011","1","0","0","1","0","0","0","0","0","1012011","0","101201101","0","0","1012"
"101231","0","0","0","1012011","1","0","0","1","0","0","0","0","0","1012011","0","101201102","0","0","1012"
"101311","0","0","0","1013002","1","0","0","1","0","0","0","0","0","1013002","0","101300201","0","0","1013"
"811","0","0","0","1013002","1","0","0","1","0","0","0","0","0","1013002","0","101300202","101311","0","1013"
"0","1","0","-960","1013008","1","0","0","0","0","0","0","0","0","0","0","101300801","0","0","1013"
"101332","0","0","0","1013011","1","0","0","1","0","0","0","0","0","1013011","0","101301101","0","0","1013"
"101332","0","0","0","1013011","1","0","0","1","0","0","0","0","0","1013011","0","101301102","0","0","1013"
"101411","0","0","0","1014004","1","0","0","1","0","0","0","0","0","1014004","0","101400401","0","0","1014"
"0","0","0","0","1014004","1","0","0","1","0","0","0","0","0","1014004","0","101400402","0","0","1014"
"101411","0","0","0","1014004","1","0","0","1","0","0","0","0","0","1014004","0","101400403","0","0","1014"
"101431","0","0","0","1014008","1","0","0","1","0","0","0","0","0","1014008","0","101400801","0","0","1014"
"101431","0","0","0","1014008","1","0","0","1","0","0","0","0","0","1014008","0","101400802","0","0","1014"
"3731","0","0","0","1014011","1","0","0","1","0","0","0","0","0","1014011","0","101401101","101431","0","1014"
"3731","0","0","0","1014011","1","0","0","1","0","0","0","0","0","1014011","0","101401102","101431","0","1014"
"101511","0","0","0","1015002","1","0","0","1","0","0","0","0","0","0","0","101500201","0","0","1015"
"0","1","0","-960","1015008","1","0","0","0","0","0","0","0","0","0","0","101500801","0","0","1015"
"101532","0","0","0","1015011","1","0","0","1","0","0","0","0","0","0","0","101501101","0","0","1015"
"101611","0","0","0","1016001","1","0","0","1","0","0","0","0","0","0","0","101600101","0","0","1016"
"0","1","0","-830","1016005","1","0","0","1","0","0","0","0","0","0","1","101600501","0","0","1016"
"0","1","0","-910","1016008","1","0","0","0","0","0","0","0","0","0","0","101600801","0","0","1016"
"101631","0","0","0","1016011","1","0","0","1","0","0","0","0","0","1016011","0","101601101","0","0","1016"
"101631","0","0","0","1016011","1","0","0","1","0","0","0","0","0","1016011","0","101601102","0","0","1016"
"101711","0","0","0","1017002","1","0","0","1","0","0","0","0","0","0","0","101700201","0","0","1017"
"0","1","0","-900","1017008","1","0","0","0","0","0","0","0","0","0","0","101700801","0","0","1017"
"101732","0","0","0","1017011","1","0","0","1","0","0","0","0","0","0","0","101701101","0","0","1017"
"0","1","0","-850","1018001","1","0","0","1","0","0","0","0","0","0","1","101800101","0","0","1018"
"101811","0","0","0","1018002","1","0","0","1","0","0","0","0","0","0","0","101800201","0","0","1018"
"0","1","0","-800","1018004","1","0","0","0","0","0","0","0","0","0","0","101800401","0","0","1018"
"0","1","0","-800","1018008","1","0","0","0","0","0","0","0","0","0","0","101800801","0","0","1018"
"101831","0","0","0","1018011","1","0","0","1","0","0","0","0","0","0","0","101801101","0","0","1018"
"102011","0","0","0","1020003","1","0","0","1","0","0","0","0","0","0","0","102000301","0","0","1020"
"102031","0","0","0","1020011","1","0","0","1","0","0","0","0","0","0","0","102001101","0","0","1020"
"102111","0","0","0","1021001","1","0","0","1","0","0","0","0","0","0","0","102100101","0","0","1021"
"0","1","0","-800","1021008","1","0","0","0","0","0","0","0","0","0","0","102100801","0","0","1021"
"102131","0","0","0","1021011","1","0","0","1","0","0","0","0","0","1021011","0","102101101","0","0","1021"
"102131","0","0","0","1021011","1","0","0","1","0","0","0","0","0","1021011","0","102101102","0","0","1021"
"102211","0","0","0","1022003","1","0","0","1","0","0","0","0","0","0","0","102200301","0","0","1022"
"0","1","0","-840","1022008","1","0","0","0","0","0","0","0","0","0","0","102200801","0","0","1022"
"102232","0","0","0","1022011","1","0","0","1","0","0","0","0","0","0","0","102201101","0","0","1022"
"102311","0","0","0","1023003","1","0","0","1","0","0","0","0","0","0","0","102300301","0","0","1023"
"0","1","0","-880","1023008","1","0","0","0","0","0","0","0","0","0","0","102300801","0","0","1023"
"102332","0","0","0","1023011","1","0","0","1","0","0","0","0","0","1023011","0","102301101","0","0","1023"
"102332","0","0","0","1023011","1","0","0","1","0","0","0","0","0","1023011","0","102301102","0","0","1023"
"102511","0","0","0","1025003","1","0","0","1","0","0","0","0","0","0","0","102500301","0","0","1025"
"0","1","0","-870","1025008","1","0","0","0","0","0","0","0","0","0","0","102500801","0","0","1025"
"0","0","0","0","1025009","1","0","0","0","0","1","0","0","0","1025009","0","102500901","0","0","1025"
"0","0","0","0","1025009","1","0","0","0","0","1","0","0","0","1025009","0","102500902","0","0","1025"
"102531","0","0","0","1025011","1","0","0","1","0","0","0","0","0","0","0","102501101","0","0","1025"
"0","1","0","-870","1026004","1","0","0","0","0","0","0","0","0","0","0","102600401","0","0","1026"
"102611","0","0","0","1026007","1","0","0","1","0","0","0","0","0","1026007","0","102600701","0","0","1026"
"102611","0","0","0","1026007","1","0","0","1","0","0","0","0","0","1026007","0","102600702","0","0","1026"
"0","1","0","-870","1026008","1","0","0","0","0","0","0","0","0","0","0","102600801","0","0","1026"
"102632","0","0","0","1026011","1","0","0","1","0","0","0","0","0","0","0","102601101","0","0","1026"
"102711","0","0","0","1027001","1","0","0","1","0","0","0","0","0","0","0","102700101","0","0","1027"
"0","1","0","-870","1027004","1","0","0","0","0","0","0","0","0","0","0","102700401","0","0","1027"
"0","1","0","-910","1027008","1","0","0","0","0","0","0","0","0","0","0","102700801","0","0","1027"
"102731","0","0","0","1027011","1","0","0","1","0","0","0","0","0","0","0","102701101","0","0","1027"
"0","0","0","0","1028006","1","0","0","1","0","0","0","0","0","0","0","102800601","0","0","1028"
"0","1","0","-950","1028008","1","0","0","0","0","0","0","0","0","0","0","102800801","0","0","1028"
"102832","0","0","0","1028011","1","0","0","1","0","0","0","0","0","1028011","0","102801101","0","0","1028"
"102832","0","0","0","1028011","1","0","0","1","0","0","0","0","0","1028011","0","102801102","0","0","1028"
"102912","0","0","0","1029006","1","0","0","1","0","0","0","0","0","0","0","102900601","0","0","1029"
"0","1","0","-870","1029008","1","0","0","0","0","0","0","0","0","0","0","102900801","0","0","1029"
"102931","0","0","0","1029011","1","0","0","1","0","0","0","0","0","0","0","102901101","0","0","1029"
"103011","0","0","0","1030002","1","0","0","1","0","0","0","0","0","0","0","103000201","0","0","1030"
"0","1","0","-810","1030008","1","0","0","0","0","0","0","0","0","0","0","103000801","0","0","1030"
"103031","0","0","0","1030011","1","0","0","1","0","0","0","0","0","1030011","0","103001101","0","0","1030"
"103031","0","0","0","1030011","1","0","0","1","0","0","0","0","0","1030011","0","103001102","0","0","1030"
"103111","0","0","0","1031002","1","0","0","1","0","0","0","0","0","0","0","103100201","0","0","1031"
"0","1","0","-850","1031008","1","0","0","0","0","0","0","0","0","0","0","103100801","0","0","1031"
"1331","0","0","0","1031011","1","0","0","1","0","0","0","0","0","0","0","103101101","103131","0","1031"
"103211","0","0","0","1032006","1","0","0","1","0","0","0","0","0","1032006","0","103200601","0","0","1032"
"0","0","0","0","1032006","1","0","0","1","0","0","0","0","0","1032006","0","103200602","0","0","1032"
"0","1","0","-840","1032008","1","0","0","0","0","0","0","0","0","0","0","103200801","0","0","1032"
"103231","0","0","0","1032011","1","0","0","1","0","0","0","0","0","1032011","0","103201101","0","0","1032"
"103231","0","0","0","1032011","1","0","0","1","0","0","0","0","0","1032011","0","103201102","0","0","1032"
"103311","0","0","0","1033001","1","0","0","1","0","0","0","0","0","0","0","103300101","0","0","1033"
"0","1","0","-850","1033008","1","0","0","0","0","0","0","0","0","0","0","103300801","0","0","1033"
"103332","0","0","0","1033011","1","0","0","1","0","0","0","0","0","0","0","103301101","0","0","1033"
"103411","0","0","0","1034002","1","0","0","1","0","0","0","0","0","0","0","103400201","0","0","1034"
"0","1","0","-910","1034008","1","0","0","0","0","0","0","0","0","0","0","103400801","0","0","1034"
"100011","0","0","0","1034011","1","0","0","1","0","0","0","0","0","1034011","0","103401101","103431","0","1034"
"100011","0","0","0","1034011","1","0","0","1","0","0","0","0","0","1034011","0","103401102","103431","0","1034"
"311","0","0","0","1036007","1","0","0","1","0","0","0","0","0","1036007","0","103600701","0","0","1036"
"311","0","0","0","1036007","1","0","0","1","0","0","0","0","0","1036007","0","103600702","0","0","1036"
"0","1","0","-870","1036008","1","0","0","0","0","0","0","0","0","0","0","103600801","0","0","1036"
"1131","0","0","0","1036011","1","0","0","1","0","0","0","0","0","1036011","0","103601101","103631","0","1036"
"1131","0","0","0","1036011","1","0","0","1","0","0","0","0","0","1036011","0","103601102","103631","0","1036"
"1131","0","0","0","1036011","1","0","0","1","0","0","0","0","0","1036011","0","103601103","103631","0","1036"
"0","0","0","0","1037004","1","0","0","1","0","0","0","0","0","0","0","103700401","0","0","1037"
"0","1","0","-870","1037008","1","0","0","0","0","0","0","0","0","0","0","103700801","0","0","1037"
"103731","0","0","0","1037011","1","0","0","1","0","0","0","0","0","1037011","0","103701101","0","0","1037"
"103731","0","0","0","1037011","1","0","0","1","0","0","0","0","0","1037011","0","103701102","0","0","1037"
"103811","0","0","0","1038006","1","0","0","1","0","0","0","0","0","0","0","103800601","0","0","1038"
"0","1","0","-700","1038008","1","0","0","0","0","0","0","0","0","0","0","103800801","0","0","1038"
"103831","0","0","0","1038011","1","0","0","1","0","0","0","0","0","1038011","0","103801101","0","0","1038"
"103831","0","0","0","1038011","1","0","0","1","0","0","0","0","0","1038011","0","103801102","0","0","1038"
"104011","0","0","0","1040007","1","0","0","1","0","0","0","0","0","1040007","0","104000701","0","0","1040"
"104011","0","0","0","1040007","1","0","0","1","0","0","0","0","0","1040007","0","104000702","0","0","1040"
"104011","0","0","0","1040007","1","0","0","1","0","0","0","0","0","1040007","0","104000703","0","0","1040"
"0","1","0","-830","1040008","1","0","0","0","0","0","0","0","0","0","0","104000801","0","0","1040"
"104032","0","0","0","1040011","1","0","0","1","0","0","0","0","0","1040011","0","104001101","0","0","1040"
"104032","0","0","0","1040011","1","0","0","1","0","0","0","0","0","1040011","0","104001102","0","0","1040"
"104211","0","0","0","1042001","1","0","0","1","0","0","0","0","0","0","0","104200101","0","0","1042"
"0","1","0","-860","1042008","1","0","0","0","0","0","0","0","0","0","0","104200801","0","0","1042"
"104232","0","0","0","1042011","1","0","0","1","0","0","0","0","0","1042011","0","104201101","0","0","1042"
"104232","0","0","0","1042011","1","0","0","1","0","0","0","0","0","1042011","0","104201102","0","0","1042"
"104311","0","0","0","1043003","1","0","0","1","0","0","0","0","0","0","0","104300301","0","0","1043"
"0","1","0","-910","1043008","1","0","0","0","0","0","0","0","0","0","0","104300801","0","0","1043"
"6732","0","0","0","1043011","1","104331","100011","1","0","0","0","0","0","0","0","104301101","6832","0","1043"
"104412","0","0","0","1044001","1","0","0","1","0","0","0","0","0","0","0","104400101","0","0","1044"
"0","1","0","-900","1044008","1","0","0","0","0","0","0","0","0","0","0","104400801","0","0","1044"
"104431","0","0","0","1044011","1","0","0","1","0","0","0","0","0","1044011","0","104401101","0","0","1044"
"104431","0","0","0","1044011","1","0","0","1","0","0","0","0","0","1044011","0","104401102","0","0","1044"
"104431","0","0","0","1044011","1","0","0","1","0","0","0","0","0","1044011","0","104401103","0","0","1044"
"104511","0","0","0","1045001","1","0","0","1","0","0","0","0","0","0","0","104500101","0","0","1045"
"0","1","0","-860","1045008","1","0","0","0","0","0","0","0","0","0","0","104500801","0","0","1045"
"104531","0","0","0","1045011","1","0","0","1","0","0","0","0","0","1045011","0","104501101","0","0","1045"
"104531","0","0","0","1045011","1","0","0","1","0","0","0","0","0","1045011","0","104501102","0","0","1045"
"104611","0","0","0","1046001","1","0","0","1","0","0","0","0","0","0","0","104600101","0","0","1046"
"0","1","0","-840","1046008","1","0","0","0","0","0","0","0","0","0","0","104600801","0","0","1046"
"104631","0","0","0","1046011","1","0","0","1","0","0","0","0","0","1046011","0","104601101","0","0","1046"
"104631","0","0","0","1046011","1","0","0","1","0","0","0","0","0","1046011","0","104601102","0","0","1046"
"104713","0","0","0","1047006","0","0","0","1","0","0","0","0","0","0","0","104700601","0","0","1047"
"0","1","0","-870","1047008","0","0","0","0","0","0","0","0","0","0","0","104700801","0","0","1047"
"104733","0","0","0","1047011","0","0","0","1","0","0","0","0","0","0","0","104701101","0","0","1047"
"104811","0","0","0","1048002","1","0","0","1","0","0","0","0","0","0","0","104800201","0","0","1048"
"0","1","0","-870","1048008","1","0","0","0","0","0","0","0","0","0","0","104800801","0","0","1048"
"104831","0","0","0","1048011","1","0","0","1","0","0","0","0","0","0","0","104801101","0","0","1048"
"104911","0","0","0","1049003","1","0","0","1","0","0","0","0","0","0","0","104900301","0","0","1049"
"0","1","0","-800","1049008","1","0","0","0","0","0","0","0","0","0","0","104900801","0","0","1049"
"104932","0","0","0","1049011","1","0","0","1","0","0","0","0","0","1049011","0","104901101","0","0","1049"
"104932","0","0","0","1049011","1","0","0","1","0","0","0","0","0","1049011","0","104901102","0","0","1049"
"0","1","0","-790","1050004","1","0","0","0","0","0","0","0","0","0","0","105000401","0","0","1050"
"105011","0","0","0","1050006","1","0","0","1","0","0","0","0","0","0","0","105000601","0","0","1050"
"0","1","0","-890","1050008","1","0","0","0","0","0","0","0","0","0","0","105000801","0","0","1050"
"105032","0","0","0","1050011","1","0","0","1","0","0","0","0","0","1050011","0","105001101","0","0","1050"
"105032","0","0","0","1050011","1","0","0","1","0","0","0","0","0","1050011","0","105001102","0","0","1050"
"105111","0","0","0","1051002","1","0","0","1","0","0","0","0","0","1051002","0","105100201","0","0","1051"
"105111","0","0","0","1051002","1","0","0","1","0","0","0","0","0","1051002","0","105100202","0","0","1051"
"105111","0","0","0","1051002","1","0","0","1","0","0","0","0","0","1051002","0","105100203","0","0","1051"
"0","1","0","-910","1051004","1","0","0","0","0","0","0","0","0","0","0","105100401","0","0","1051"
"0","1","0","-860","1051008","1","0","0","0","0","0","0","0","0","0","0","105100801","0","0","1051"
"105131","0","0","0","1051011","1","0","0","1","0","0","0","0","0","1051011","0","105101101","0","0","1051"
"105131","0","0","0","1051011","1","0","0","1","0","0","0","0","0","1051011","0","105101102","0","0","1051"
"105212","0","0","0","1052006","1","0","0","1","0","0","0","0","0","0","0","105200601","0","0","1052"
"0","1","0","-880","1052008","1","0","0","0","0","0","0","0","0","0","0","105200801","0","0","1052"
"105231","0","0","0","1052011","1","0","0","1","0","0","0","0","0","0","0","105201101","0","0","1052"
"105311","0","0","0","1053002","1","0","0","1","0","0","0","0","0","0","0","105300201","0","0","1053"
"0","1","0","-840","1053008","1","0","0","0","0","0","0","0","0","0","0","105300801","0","0","1053"
"105331","0","0","0","1053011","1","0","0","1","0","0","0","0","0","0","0","105301101","0","0","1053"
"105411","0","0","0","1054003","1","0","0","1","0","0","0","0","0","0","0","105400301","0","0","1054"
"105412","0","0","0","1054007","1","0","0","1","0","0","0","0","0","0","0","105400701","0","0","1054"
"0","1","0","-840","1054008","1","0","0","0","0","0","0","0","0","0","0","105400801","0","0","1054"
"105431","0","0","0","1054011","1","0","0","1","0","0","0","0","0","1054011","0","105401101","0","0","1054"
"105431","0","0","0","1054011","1","0","0","1","0","0","0","0","0","1054011","0","105401102","0","0","1054"
"105511","0","0","0","1055003","1","0","0","1","0","0","0","0","0","0","0","105500301","0","0","1055"
"105531","0","0","0","1055008","1","0","0","1","0","0","0","0","0","0","0","105500801","0","0","1055"
"105531","0","0","0","1055011","1","0","0","1","0","0","0","0","0","0","0","105501101","0","0","1055"
"105611","0","0","0","1056001","1","0","0","1","0","0","0","0","0","0","0","105600101","0","0","1056"
"0","1","0","-840","1056008","1","0","0","0","0","0","0","0","0","0","0","105600801","0","0","1056"
"100011","0","0","0","1056011","1","0","0","1","0","0","0","0","0","1056011","0","105601101","105631","0","1056"
"100011","0","0","0","1056011","1","0","0","1","0","0","0","0","0","1056011","0","105601102","105631","0","1056"
"105711","0","0","0","1057002","1","0","0","1","0","0","0","0","0","0","0","105700201","0","0","1057"
"0","0","0","0","1057007","1","0","0","1","0","0","0","0","0","0","0","105700701","0","0","1057"
"0","1","0","-880","1057008","1","0","0","0","0","0","0","0","0","0","0","105700801","0","0","1057"
"105731","0","0","0","1057011","1","0","0","1","0","0","0","0","0","1057011","0","105701101","0","0","1057"
"105731","0","0","0","1057011","1","0","0","1","0","0","0","0","0","1057011","0","105701102","0","0","1057"
"105812","0","0","0","1058003","1","0","0","1","0","0","0","0","0","0","0","105800301","0","0","1058"
"105831","0","0","0","1058008","1","0","0","1","0","0","0","0","0","0","0","105800801","0","0","1058"
"105831","0","0","0","1058011","1","0","0","1","0","0","0","0","0","1058011","0","105801101","0","0","1058"
"105831","0","0","0","1058011","1","0","0","1","0","0","0","0","0","1058011","0","105801102","0","0","1058"
"105913","0","0","0","1059002","1","0","0","1","0","0","0","0","0","0","0","105900201","0","0","1059"
"105931","0","0","0","1059008","1","0","0","1","0","0","0","0","0","0","0","105900801","0","0","1059"
"0","0","0","0","1059011","1","0","0","1","0","0","0","0","0","0","0","105901101","0","0","1059"
"106012","0","0","0","1060007","1","0","0","1","0","0","0","0","0","0","0","106000701","0","0","1060"
"106031","0","0","0","1060008","1","0","0","1","0","0","0","0","0","0","0","106000801","0","0","1060"
"106031","0","0","0","1060011","1","0","0","1","0","0","0","0","0","1060011","0","106001101","0","0","1060"
"106031","0","0","0","1060011","1","0","0","1","0","0","0","0","0","1060011","0","106001102","0","0","1060"
"100011","0","0","0","1061002","1","0","0","1","0","0","0","0","0","0","0","106100201","106112","0","1061"
"106114","0","0","0","1061004","1","0","0","1","0","0","0","0","0","0","0","106100401","106211","0","1061"
"106131","0","0","0","1061007","1","0","0","1","0","0","0","0","0","1061007","0","106100701","0","0","1061"
"106131","0","0","0","1061007","1","0","0","1","0","0","0","0","0","1061007","0","106100702","0","0","1061"
"106131","0","0","0","1061007","1","0","0","1","0","0","0","0","0","1061007","0","106100703","0","0","1061"
"106331","0","0","0","1063004","1","0","0","1","0","0","0","0","0","0","0","106300401","0","0","1063"
"106331","0","0","0","1063008","1","0","0","1","0","0","0","0","0","0","0","106300801","0","0","1063"
"1231","0","0","0","1063011","1","0","0","1","0","0","0","0","0","0","0","106301101","106331","0","1063"
"106431","0","0","0","1064004","1","0","0","1","0","0","0","0","0","0","0","106400401","0","0","1064"
"106414","0","0","0","1064006","1","0","0","1","0","0","0","0","0","0","0","106400601","0","0","1064"
"106432","0","0","0","1064011","1","0","0","1","0","0","0","0","0","1064011","0","106401101","0","0","1064"
"106432","0","0","0","1064011","1","0","0","1","0","0","0","0","0","1064011","0","106401102","0","0","1064"
"106511","0","0","0","1065002","1","0","0","1","0","0","0","0","0","1065002","0","106500201","0","0","1065"
"106511","0","0","0","1065002","1","0","0","1","0","0","0","0","0","1065002","0","106500202","0","0","1065"
"106511","0","0","0","1065002","1","0","0","1","0","0","0","0","0","1065002","0","106500203","0","0","1065"
"106531","0","0","0","1065008","1","0","0","1","0","0","0","0","0","1065008","0","106500801","0","0","1065"
"106531","0","0","0","1065008","1","0","0","1","0","0","0","0","0","1065008","0","106500802","0","0","1065"
"106531","0","0","0","1065008","1","0","0","1","0","0","0","0","0","1065008","0","106500803","0","0","1065"
"106531","0","0","0","1065011","1","0","0","1","0","0","0","0","0","1065011","0","106501101","0","0","1065"
"106531","0","0","0","1065011","1","0","0","1","0","0","0","0","0","1065011","0","106501102","0","0","1065"
"106611","0","0","0","1066002","1","0","0","1","0","0","0","0","0","1066002","0","106600201","0","0","1066"
"106611","0","0","0","1066002","1","0","0","1","0","0","0","0","0","1066002","0","106600202","0","0","1066"
"106631","0","0","0","1066008","1","0","0","1","0","0","0","0","0","0","0","106600801","0","0","1066"
"106631","0","0","0","1066011","1","0","0","1","0","0","0","0","0","1066011","0","106601101","0","0","1066"
"106631","0","0","0","1066011","1","0","0","1","0","0","0","0","0","1066011","0","106601102","0","0","1066"
"106631","0","0","0","1066011","1","0","0","1","0","0","0","0","0","1066011","0","106601103","0","0","1066"
