201b5c4fd0722450f846966862d613d82a22406717ad3e374c7bad467fb7373b,d1952b9d6a3d3d547c1bcb2f799adf876bce63748fdf2ddea8ce61750298e6f1,67b4877b5bdcacc36b2a27da817882beffb73d9584bd7bb28a7175ce40c4cf0d,09f4d1099e863238ce1f9bcd8de09df3db8dab5e33611ece07891d4437c8f612,da35eb14be2876cde6db072a676147062636687824a160e3b68b7edfb9a20a90,08d2561e24e1fe6d8d3cfccd6e31ed0ccb5bca0e64c211bb90cadcc1b2ea7271,80e7aeafcb73c357701679c413da986e2f373cb9a776084be6dd5f25ba961b1b,4cf94141a3743adc8855b21d3f3e7355571ae2079204b4036afbec4fb6f1527a,4c814a70f61cec7fc2f8b30a4f5bb2189a6c0f11e2024c73344e7f82f1837b92,b518257bc17e013f0784aa84eda4db39c6d79a94abd79aa2f7be25e7c5c9bbb3,e04e5d9246aa09d65e70b1610963a00383319f849ed93a00ed5877d1f61cea0c,a82eec8f4ccde4dd45034019c5b20d8d87da67dd3448a94afe84ef3cb1124591,732c8af274a46b33858741a63d56ce021cf7e905fcadcbe4be9cc500343cf7b5
"0","10043","0","31101","60421","0","0","0","0","0","31050","60422","0"
"0","10044","0","31132","60431","0","0","0","0","0","31027","60432","0"
"0","10045","0","31105","60441","0","0","0","0","0","31014","60442","0"
"0","10046","0","31135","60451","0","0","0","0","0","31023","60452","0"
"0","10047","0","31056","60461","0","0","0","0","0","31040","60462","0"
"0","10048","0","31016","60471","0","0","0","0","0","31013","60472","0"
"0","10049","0","31112","60481","0","0","0","0","0","31036","60482","0"
"0","10050","0","31141","60491","0","0","0","0","0","31054","60492","0"
"0","10051","0","31037","60501","0","0","0","0","0","31005","60502","0"
"0","10052","0","31014","60511","0","0","0","0","0","31037","60512","0"
"0","10053","0","31098","60521","0","0","0","0","0","31025","60522","0"
"0","10054","0","31146","60531","0","0","0","0","0","31048","60532","0"
"0","10055","0","31116","60541","0","0","0","0","0","31044","60542","0"
"0","10056","0","31147","60551","0","0","0","0","0","31060","60552","0"
"0","10057","0","31121","60561","0","0","0","0","0","31021","60562","0"
"0","10058","0","31156","60571","0","0","0","0","0","31003","60572","0"
"0","10059","0","31156","60571","0","0","0","0","0","31003","60572","0"
"0","10060","0","31123","60591","0","0","0","0","0","31049","60592","0"
"0","10061","0","31158","60601","0","0","0","0","0","31010","60602","0"
"0","10062","0","31126","60611","0","0","0","0","0","31042","60612","0"
"0","10063","0","31126","60611","0","0","0","0","0","31042","60612","0"
"0","10064","0","31032","60631","0","0","0","0","0","31031","60632","0"
"0","10065","0","31107","60641","0","0","0","0","0","31046","60642","0"
"0","10066","0","31065","60651","0","0","0","0","0","31015","60652","0"
"0","10067","0","31028","60661","0","0","0","0","0","31033","60662","0"
"0","10068","0","31168","60671","0","0","0","0","0","31040","60672","0"
"0","10069","0","31130","60681","0","0","0","0","0","31065","60682","0"
"0","10070","0","31018","60691","0","0","0","0","0","31050","60692","0"
"0","10071","0","31132","60701","0","0","0","0","0","31027","60702","0"
"0","10072","0","31174","60711","0","0","0","0","0","31109","60712","0"
"0","10073","0","31135","60721","0","0","0","0","0","31023","60722","0"
"0","10074","0","31096","60731","0","0","0","0","0","31051","60732","0"
"0","10075","0","31016","60741","0","0","0","0","0","31013","60742","0"
"0","10076","0","31178","60751","0","0","0","0","0","31047","60752","0"
"0","10077","0","31141","60761","0","0","0","0","0","31054","60762","0"
"0","10078","0","31053","60771","0","0","0","0","0","31055","60772","0"
"0","10079","0","31014","60781","0","0","0","0","0","31037","60782","0"
"0","10080","0","31192","60791","0","0","0","0","0","31006","60792","0"
"0","10081","0","31146","60801","0","0","0","0","0","31048","60802","0"
"0","10082","0","31208","60811","0","0","0","0","0","31044","60812","0"
"0","10083","0","31147","60821","0","0","0","0","0","31060","60822","0"
"0","10084","0","31059","60831","0","0","0","0","0","31060","60832","0"
"0","10085","0","31212","60841","0","0","0","0","0","31058","60842","0"
"0","10086","0","31156","60851","0","0","0","0","0","31003","60852","0"
"0","10087","0","31156","60851","0","0","0","0","0","31003","60852","0"
"0","10088","0","31128","60871","0","0","0","0","0","31026","60872","0"
"0","10089","0","31158","60881","0","0","0","0","0","31010","60882","0"
"0","10090","0","31065","60891","0","0","0","0","0","31046","60892","0"
"0","10091","0","31032","60901","0","0","0","0","0","31031","60902","0"
"0","10092","0","31014","60911","0","0","0","0","0","31031","60912","0"
"0","10093","0","31065","60921","0","0","0","0","0","31015","60922","0"
"0","10094","0","31221","60931","0","0","0","0","0","31034","60932","0"
"0","10095","0","31168","60941","0","0","0","0","0","31040","60942","0"
"0","10096","0","31224","60951","0","0","0","0","0","31002","60952","0"
"0","10097","0","31018","60961","0","0","0","0","0","31050","60962","0"
"0","10098","0","31228","60971","0","0","0","0","0","31036","60972","0"
"0","10099","0","31174","60981","0","0","0","0","0","31109","60982","0"
"0","10100","0","31010","60991","0","0","0","0","0","31023","60992","0"
"0","10101","0","31096","61001","0","0","0","0","0","31051","61002","0"
"0","10102","0","31235","61011","0","0","0","0","0","31013","61012","0"
"0","10103","0","31178","61021","0","0","0","0","0","31047","61022","0"
"0","10104","0","31037","61031","0","0","0","0","0","31005","61032","0"
"0","10105","0","31053","61041","0","0","0","0","0","31055","61042","0"
"0","10106","0","31241","61051","0","0","0","0","0","31047","61052","0"
"0","10107","0","31192","61061","0","0","0","0","0","31006","61062","0"
"0","10108","0","31247","61071","0","0","0","0","0","31066","61072","0"
"0","10109","0","31208","61081","0","0","0","0","0","31044","61082","0"
"0","10110","0","31249","61091","0","0","0","0","0","31029","61092","0"
"0","10111","0","31249","61101","0","0","0","0","0","31042","61102","0"
"0","10112","0","31059","61111","0","0","0","0","0","31060","61112","0"
"0","10113","0","31212","61121","0","0","0","0","0","31058","61122","0"
"0","10114","0","31053","61131","0","0","0","0","0","31046","61132","0"
"0","10115","0","31128","61141","0","0","0","0","0","31026","61142","0"
"0","10116","0","31012","61151","0","0","0","0","0","31038","61152","0"
"0","10117","0","31065","61161","0","0","0","0","0","31046","61162","0"
"0","10118","0","31257","61171","0","0","0","0","0","31057","61172","0"
"0","10119","0","31014","61181","0","0","0","0","0","31031","61182","0"
"0","10120","0","31044","61191","0","0","0","0","0","31008","61192","0"
"0","10121","0","31221","61201","0","0","0","0","0","31034","61202","0"
"0","10122","0","31267","61211","0","0","0","0","0","31048","61212","0"
"0","10123","0","31224","61221","0","0","0","0","0","31002","61222","0"
"0","10124","0","31270","61231","0","0","0","0","0","31031","61232","0"
"0","10125","0","31228","61241","0","0","0","0","0","31036","61242","0"
"0","10126","0","31011","61251","0","0","0","0","0","31060","61252","0"
"0","10127","0","31010","61261","0","0","0","0","0","31023","61262","0"
"0","10128","0","31056","61271","0","0","0","0","0","31042","61272","0"
"0","10129","0","31235","61281","0","0","0","0","0","31013","61282","0"
"0","10130","0","31018","61291","0","0","0","0","0","31054","61292","0"
"0","10131","0","31037","61301","0","0","0","0","0","31005","61302","0"
"0","10132","0","31028","61311","0","0","0","0","0","31058","61312","0"
"0","10133","0","31241","61321","0","0","0","0","0","31047","61322","0"
"0","10134","0","31283","61331","0","0","0","0","0","31014","61332","0"
"0","10135","0","31247","61341","0","0","0","0","0","31066","61342","0"
"0","10136","0","31288","61351","0","0","0","0","0","31002","61352","0"
"0","10137","0","31288","61361","0","0","0","0","0","31001","61362","0"
"0","10138","0","31249","61371","0","0","0","0","0","31029","61372","0"
"0","10139","0","31249","61381","0","0","0","0","0","31042","61382","0"
"0","10140","0","31110","61391","0","0","0","0","0","31034","61392","0"
"0","10141","0","31053","61401","0","0","0","0","0","31046","61402","0"
"0","10142","0","31043","61411","0","0","0","0","0","31027","61412","0"
"0","10143","0","31012","61421","0","0","0","0","0","31038","61422","0"
"0","10144","0","31036","61431","0","0","0","0","0","31025","61432","0"
"0","10145","0","31257","61441","0","0","0","0","0","31057","61442","0"
"0","10146","0","31010","61451","0","0","0","0","0","31021","61452","0"
"0","10147","0","31044","61461","0","0","0","0","0","31008","61462","0"
"0","10148","0","31029","61471","0","0","0","0","0","31042","61472","0"
"0","10149","0","31267","61481","0","0","0","0","0","31048","61482","0"
"0","10150","0","31047","61491","0","0","0","0","0","31058","61492","0"
"0","10151","0","31270","61501","0","0","0","0","0","31031","61502","0"
"0","10152","0","31319","61511","0","0","0","0","0","31059","61512","0"
"0","10153","0","31098","61521","0","0","0","0","0","31025","61522","0"
"0","10154","0","31012","61531","0","0","0","0","0","31007","61532","0"
"0","10155","0","31011","61541","0","0","0","0","0","31060","61542","0"
"0","10156","0","31049","61551","0","0","0","0","0","31038","61552","0"
"0","10157","0","31056","61561","0","0","0","0","0","31042","61562","0"
"0","10158","0","31016","61571","0","0","0","0","0","31050","61572","0"
"0","10159","0","31018","61581","0","0","0","0","0","31054","61582","0"
"0","10160","0","31332","61591","0","0","0","0","0","31028","61592","0"
"0","10161","0","31028","61601","0","0","0","0","0","31058","61602","0"
"0","10163","0","31283","61621","0","0","0","0","0","31014","61622","0"
"0","10164","0","31288","61631","0","0","0","0","0","31002","61632","0"
"0","10165","0","31288","61641","0","0","0","0","0","31001","61642","0"
"0","10166","0","31110","61651","0","0","0","0","0","31034","61652","0"
"0","10167","0","31043","61661","0","0","0","0","0","31027","61662","0"
"0","10168","0","31036","61671","0","0","0","0","0","31025","61672","0"
"0","10169","0","31010","61681","0","0","0","0","0","31021","61682","0"
"0","10170","0","31029","61691","0","0","0","0","0","31042","61692","0"
"0","10171","0","31047","61701","0","0","0","0","0","31058","61702","0"
"0","10172","0","31319","61711","0","0","0","0","0","31059","61712","0"
"0","10173","0","31012","61721","0","0","0","0","0","31007","61722","0"
"0","10174","0","31126","61731","0","0","0","0","0","31042","61732","0"
"0","10175","0","31126","61731","0","0","0","0","0","31042","61732","0"
